id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,ppg_estimate,value,valuePoints_metric,games_played
76,0,0,0,0.0,0.0,0,111317,-1,1,-1,1,0.0,0,3,0.0,0.0,0,David,0.0,0,0,0.0,False,0.0,0,Ankle injury - Expected back 26 Oct,2019-07-31T21:00:14.727782Z,64,0,0,0,111317.jpg,0.0,0,0,Brooks,0.2,False,,i,3,91,0.0,0,184,55,10772,3220,0.0,0.0,Brooks,0,4.1,0.6406249999999999,1.6206673008362942,0.0
77,0,0,0,0.0,0.0,0,56872,0,0,0,0,0.0,0,3,0.0,0.0,0,Junior,0.0,0,0,0.0,False,0.0,0,Knee injury - Unknown return date,2019-06-25T11:30:06.990995Z,60,0,0,0,56872.jpg,0.0,0,0,Stanislas,0.0,False,,i,3,91,0.0,0,41,20,125,50,0.0,0.0,Stanislas,0,2.4,0.39999999999999997,0.9797958971132712,0.0
78,0,0,0,,,0,103912,-1,1,-1,1,0.0,0,3,-1.0,0.5,0,Jordon,0.0,0,0,0.0,False,0.0,0,,,49,0,0,0,103912.jpg,0.0,0,0,Ibe,0.3,False,,a,3,91,0.0,0,1802,431,7987,3734,0.0,0.0,Ibe,0,1.7,0.346938775510204,0.7679817174694634,0.0
79,0,0,0,0.0,0.0,0,155408,0,0,0,0,0.0,0,3,0.0,0.0,0,Lewis,0.0,0,0,0.0,False,0.0,0,Anterior cruciate ligament - Unknown return date,2019-06-25T11:30:07.007116Z,50,0,0,0,155408.jpg,0.0,0,0,Cook,0.0,False,,i,3,91,0.0,0,36,11,131,57,0.0,0.0,Lewis Cook,0,1.7,0.33999999999999997,0.7602631123499285,0.0
80,0,0,3,100.0,100.0,0,15237,-1,1,-1,1,1.4,0,3,-0.5,1.0,1,Andrew,0.5,1,0,0.6,False,4.4,45,,2019-06-25T11:30:07.022396Z,49,0,0,0,15237.jpg,1.0,0,0,Surman,0.1,False,,a,3,91,0.0,1,291,107,1156,440,0.1,0.2,Surman,0,1.24,0.2530612244897959,0.5601748998012558,0.5
81,0,0,0,0.0,0.0,0,40387,0,0,0,0,0.0,0,3,0.0,0.0,0,Dan,0.0,0,0,0.0,False,0.0,0,Hip injury - Expected back 02 Nov,2019-07-30T10:30:13.907385Z,50,0,0,0,40387.jpg,0.0,0,0,Gosling,0.0,False,,i,3,91,0.0,0,27,11,408,128,0.0,0.0,Gosling,0,2.2,0.44000000000000006,0.9838699100999075,0.0
82,0,0,24,,,0,152551,0,0,0,0,5.6,0,3,1.0,2.5,2,Jefferson,2.0,2,0,3.6,False,22.0,180,,,50,0,0,0,152551.jpg,2.0,0,0,Lerma,0.2,False,,a,3,91,9.0,4,2577,635,4016,1932,0.4,0.8,Lerma,0,2.1,0.42000000000000004,0.9391485505499118,2.0
446,0,0,0,,,0,154131,-1,1,-1,1,0.0,0,2,-1.0,0.5,0,Jack,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,154131.jpg,0.0,0,0,Stacey,0.1,False,,a,3,91,0.0,0,267,166,2654,1045,0.0,0.0,Stacey,0,0.0,0.0,0.0,0.0
476,0,0,15,,,0,168991,0,0,0,0,25.6,0,3,0.0,1.5,0,Philip,1.0,1,0,6.3,False,26.2,135,,,50,0,0,0,168991.jpg,1.0,0,0,Billing,0.2,False,,a,3,91,11.0,2,3084,451,3320,1831,0.2,0.4,Billing,1,1.17,0.23399999999999999,0.5232399067349508,1.5
492,0,0,0,0.0,0.0,0,220307,-1,1,-1,1,0.0,0,3,0.0,0.0,0,Arnaut,0.0,0,0,0.0,False,0.0,0,Foot injury - Unknown return date,2019-08-12T10:00:14.019366Z,59,0,0,0,220307.jpg,0.0,0,0,Danjuma Groeneveld,0.0,False,,i,3,91,0.0,0,134,14,2309,785,0.0,0.0,Danjuma,0,0.0,0.0,0.0,0.0
494,0,0,35,,,0,225321,0,0,0,0,0.0,0,1,2.0,3.5,4,Aaron,3.0,2,0,5.0,False,49.6,180,,,45,0,0,0,225321.jpg,3.0,0,8,Ramsdale,0.2,False,,a,3,91,0.0,6,8127,4333,2603,1611,0.7,1.3,Ramsdale,0,2.32,0.5155555555555555,1.0936584882351934,2.0
505,0,1,26,,,0,153682,0,0,0,0,4.3,0,3,3.0,4.5,8,Harry,4.0,1,1,7.8,False,33.4,75,,,60,0,0,0,153682.jpg,8.0,0,0,Wilson,1.3,False,,a,3,91,40.0,8,32319,23964,27661,9846,0.7,1.3,Wilson,0,4.0,0.6666666666666666,1.632993161855452,0.8333333333333334
37,0,0,39,,,1,61933,0,0,0,0,1.0,0,2,3.5,3.5,2,Shane,4.0,1,0,3.8,False,32.0,180,,,50,0,0,0,61933.jpg,4.0,0,0,Duffy,2.8,False,,a,4,36,5.0,8,18180,7870,22248,11824,0.8,1.6,Duffy,0,3.7800000000000002,0.756,1.6904673909898411,2.0
38,0,0,32,,,1,86153,0,0,0,0,38.6,0,2,3.5,3.5,2,Martín,4.0,1,0,7.5,False,32.4,180,,,45,0,0,0,86153.jpg,4.0,0,0,Montoya,1.0,False,,a,4,36,4.0,8,26787,14692,11038,7288,0.9,1.8,Montoya,0,3.35,0.7444444444444445,1.5792051446499562,2.0
39,0,0,3,,,0,209362,0,0,0,0,0.4,0,2,0.0,0.0,0,Bernardo,0.5,0,0,0.0,False,0.0,1,,,45,0,0,0,209362.jpg,1.0,0,0,Fernandes da Silva Junior,0.2,False,,a,4,36,0.0,1,501,201,1839,873,0.1,0.2,Bernardo,0,0.59,0.1311111111111111,0.27812866726670865,0.011111111111111112
40,0,0,0,,,0,52484,0,0,0,0,0.0,0,2,-0.5,-0.5,0,Leon,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,52484.jpg,0.0,0,0,Balogun,0.1,False,,a,4,36,0.0,0,221,91,1285,521,0.0,0.0,Balogun,0,1.9000000000000001,0.4222222222222223,0.8956685895029602,0.0
41,0,0,0,,,0,42748,0,0,0,0,0.0,0,2,-0.5,-0.5,0,Gaëtan,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,42748.jpg,0.0,0,0,Bong,0.2,False,,a,4,36,0.0,0,341,160,1992,855,0.0,0.0,Bong,0,2.2,0.48888888888888893,1.0370899457402698,0.0
42,1,4,62,,,1,83299,1,-1,1,-1,13.8,1,2,6.5,6.5,3,Lewis,7.0,1,0,7.3,False,53.6,180,,,46,0,0,0,83299.jpg,7.0,0,0,Dunk,11.7,False,,a,4,36,6.0,14,271001,119563,59388,37189,1.6,3.1,Dunk,1,5.22,1.1347826086956523,2.433837549507219,2.0
43,0,0,0,0.0,0.0,0,178173,0,0,0,0,0.0,0,2,0.0,0.0,0,Matthew,0.0,0,0,0.0,False,0.0,0,Joined Derby County on loan until the end of the season on 2/8. - Expected back 01 Jul,2019-08-02T11:00:13.040927Z,45,0,0,0,178173.jpg,0.0,0,0,Clarke,0.0,False,,n,4,36,0.0,0,63,21,578,158,0.0,0.0,Clarke,0,0.0,0.0,0.0,0.0
44,0,0,4,,,1,20529,0,0,0,0,16.4,0,4,1.5,1.5,2,Glenn,2.0,1,0,3.2,False,4.2,136,,,60,0,0,0,20529.jpg,2.0,0,0,Murray,2.9,False,,a,4,36,12.0,4,22417,8235,61086,33557,0.3,0.7,Murray,0,2.31,0.385,0.9430535509715237,1.511111111111111
45,0,0,8,,,1,106757,0,0,0,0,1.4,0,4,0.5,0.5,0,Jürgen,1.0,0,0,2.4,False,3.2,63,,,55,0,0,0,106757.jpg,2.0,0,0,Locadia,0.3,False,,a,4,36,19.0,2,5066,1381,7567,4122,0.2,0.4,Locadia,0,1.12,0.20363636363636364,0.4775696046365674,0.7
46,0,1,30,,,0,93284,0,0,0,0,11.0,0,4,3.0,3.0,1,Florin,3.5,0,1,7.5,False,44.0,42,,,50,0,0,0,93284.jpg,3.5,0,0,Andone,2.3,False,,a,4,36,19.0,7,134993,54735,48229,29662,0.7,1.4,Andone,0,3.0100000000000002,0.6020000000000001,1.3461129224548736,0.4666666666666667
47,0,2,41,,,1,131897,0,0,0,0,0.0,0,1,5.0,5.0,2,Mathew,5.5,1,0,4.4,False,44.8,180,,,45,0,0,0,131897.jpg,5.5,0,5,Ryan,15.7,False,,a,4,36,0.0,11,233473,69573,70265,40711,1.2,2.4,Ryan,0,4.62,1.0266666666666666,2.1778888860545664,2.0
48,0,0,0,,,0,50093,0,0,0,0,0.0,0,1,-0.5,-0.5,0,David,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,50093.jpg,0.0,0,0,Button,25.8,False,,a,4,36,0.0,0,102877,50029,97701,47252,0.0,0.0,Button,0,3.8000000000000003,0.9500000000000001,1.9000000000000001,0.0
49,1,1,37,,,1,60307,0,0,0,0,83.6,0,3,4.0,4.0,3,Pascal,4.5,1,0,13.9,False,23.8,156,,,65,0,0,0,60307.jpg,4.5,0,0,Groß,1.3,False,,a,4,36,31.0,9,50458,6978,20270,11634,0.7,1.4,Groß,0,4.0600000000000005,0.6246153846153847,1.5924630173220544,1.7333333333333334
50,0,0,0,,,0,165210,-1,1,-1,1,0.0,0,3,-0.5,-0.5,0,Alireza,0.0,0,0,0.0,False,0.0,0,,,59,0,0,0,165210.jpg,0.0,0,0,Jahanbakhsh,0.1,False,,a,4,36,0.0,0,280,69,1930,798,0.0,0.0,Jahanbakhsh,0,1.7,0.28813559322033894,0.6998789241537254,0.0
51,0,0,0,0.0,0.0,0,167473,0,0,0,0,0.0,0,3,0.0,0.0,0,José Heriberto,0.0,0,0,0.0,False,0.0,0,Knee injury - Unknown return date,2019-06-25T11:30:06.929510Z,55,0,0,0,167473.jpg,0.0,0,0,Izquierdo Mena,0.0,False,,i,4,36,0.0,0,30,13,62,22,0.0,0.0,Izquierdo,0,2.1,0.38181818181818183,0.8954430086935639,0.0
52,0,0,0,0.0,0.0,0,83543,0,0,0,0,0.0,0,3,0.0,0.0,0,Anthony,0.0,0,0,0.0,False,0.0,0,Joined Fulham on loan until the end of the season on 21/7. - Expected back 01 Jul,2019-07-21T20:00:14.555249Z,55,0,0,0,83543.jpg,0.0,0,0,Knockaert,0.0,False,,n,4,36,0.0,0,51,18,438,126,0.0,0.0,Knockaert,0,2.5,0.45454545454545453,1.0660035817780522,0.0
53,0,0,0,0.0,0.0,0,227127,0,0,0,0,0.0,0,3,0.0,0.0,0,Yves,0.0,0,0,0.0,False,0.0,0,Shoulder injury - Unknown return date,2019-06-25T11:30:06.944296Z,50,0,0,0,227127.jpg,0.0,0,0,Bissouma,0.0,False,,i,4,36,0.0,0,32,9,80,28,0.0,0.0,Bissouma,0,1.5,0.3,0.6708203932499369,0.0
54,1,0,31,,,1,66242,0,0,0,0,29.4,0,3,3.5,3.5,2,Davy,4.0,1,0,9.8,False,48.2,180,,,50,0,0,0,66242.jpg,4.0,0,0,Pröpper,1.0,False,,a,4,36,20.0,8,64543,8249,23133,11321,0.8,1.6,Pröpper,0,3.5100000000000002,0.7020000000000001,1.5697197202048525,2.0
55,0,0,28,,,1,109345,0,0,0,0,33.2,0,3,2.0,2.0,2,Solomon,2.5,1,0,9.0,False,35.6,180,,,50,0,0,0,109345.jpg,2.5,0,0,March,0.5,False,,a,4,36,21.0,5,5312,1154,7399,4000,0.5,1.0,March,0,2.5500000000000003,0.51,1.140394668524893,2.0
56,0,0,0,0.0,0.0,0,38490,0,0,0,0,0.0,0,3,0.0,0.0,0,Beram,0.0,0,0,0.0,False,0.0,0,Joined Charlton Athletic on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T22:00:09.076501Z,45,0,0,0,38490.jpg,0.0,0,0,Kayal,0.1,False,,n,4,36,0.0,0,106,34,2180,627,0.0,0.0,Kayal,0,2.0,0.4444444444444444,0.9428090415820634,0.0
57,0,0,27,,,1,40845,0,0,0,0,13.9,0,3,2.0,2.0,2,Dale,2.5,1,0,6.6,False,37.6,180,,,45,0,0,0,40845.jpg,2.5,0,0,Stephens,3.5,False,,a,4,36,15.0,5,56325,9327,36965,19524,0.6,1.1,Stephens,0,2.43,0.54,1.145512985522207,2.0
421,0,0,20,,,0,116216,0,0,0,0,2.3,0,3,3.0,3.0,7,Leandro,3.5,1,1,6.9,False,31.8,84,,,60,0,0,0,116216.jpg,7.0,0,0,Trossard,0.9,False,,a,4,36,35.0,7,20635,19716,15206,6318,0.6,1.2,Trossard,0,3.66,0.61,1.4941887430977387,0.9333333333333333
475,0,0,32,,,1,78916,0,0,0,0,26.6,0,2,3.5,3.5,2,Dan,4.0,1,0,7.5,False,30.8,180,,,45,0,0,0,78916.jpg,4.0,0,0,Burn,0.2,False,,a,4,36,18.0,8,5729,3350,1796,1192,0.9,1.8,Burn,0,2.93,0.6511111111111112,1.381215245917723,2.0
493,0,0,0,,,0,110735,0,0,0,0,0.0,0,2,-0.5,-0.5,0,Adam,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,110735.jpg,0.0,0,0,Webster,0.1,False,,a,4,36,0.0,0,185,52,1271,543,0.0,0.0,Webster,0,0.0,0.0,0.0,0.0
502,0,1,23,,,0,115382,0,0,0,0,5.8,0,4,3.0,3.0,1,Neal,3.5,0,1,2.0,False,0.2,49,,,60,0,0,0,115382.jpg,3.5,0,0,Maupay,0.8,False,,a,4,36,14.0,7,35790,7795,16473,10494,0.6,1.2,Maupay,0,2.63,0.4383333333333333,1.0736930039199597,0.5444444444444444
516,0,0,3,,,0,74471,0,0,0,0,0.5,0,3,0.0,0.0,1,Aaron,0.5,0,0,0.1,False,0.2,5,,,50,0,0,0,74471.jpg,1.0,0,0,Mooy,0.3,False,,a,4,36,0.0,1,2653,525,4917,2475,0.1,0.2,Mooy,0,1.42,0.284,0.6350433056099402,0.05555555555555555
83,0,0,37,,,1,51927,0,0,0,0,20.7,0,2,3.5,3.0,1,Ben,3.5,2,0,9.6,False,42.8,180,,,50,0,0,0,51927.jpg,3.5,0,0,Mee,0.8,False,,a,5,90,33.0,7,4596,2245,6969,3267,0.7,1.4,Mee,0,3.11,0.622,1.3908342820048691,2.0
84,0,0,30,100.0,100.0,1,17761,0,0,0,0,0.3,0,2,3.5,3.0,1,James,3.5,2,0,9.2,False,29.6,180,,2019-08-03T18:30:13.047591Z,50,0,0,0,17761.jpg,3.5,0,0,Tarkowski,1.7,False,,a,5,90,62.0,7,8271,3786,12826,5979,0.7,1.4,Tarkowski,0,3.3000000000000003,0.66,1.4758048651498614,2.0
85,0,0,35,,,1,68983,0,0,0,0,30.7,0,2,3.5,3.0,1,Matthew,3.5,2,0,5.9,False,24.4,180,,,45,0,0,0,68983.jpg,3.5,0,0,Lowton,0.4,False,,a,5,90,3.0,7,5635,3299,3719,2090,0.8,1.6,Lowton,0,2.98,0.6622222222222223,1.4047854719572745,2.0
86,0,0,0,,,0,17997,0,0,0,0,0.0,0,2,0.0,-0.5,0,Phil,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,17997.jpg,0.0,0,0,Bardsley,0.2,False,,a,5,90,0.0,0,462,194,2207,926,0.0,0.0,Bardsley,0,1.7,0.37777777777777777,0.8013876853447538,0.0
87,0,0,0,,,0,103914,-1,1,-1,1,0.0,0,2,0.0,-0.5,0,Charlie,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,103914.jpg,0.0,0,0,Taylor,1.1,False,,a,5,90,0.0,0,1289,930,28256,11489,0.0,0.0,Taylor,0,2.2,0.5,1.0488088481701516,0.0
88,0,0,0,100.0,100.0,0,41674,0,0,0,0,0.0,0,2,0.0,-0.5,0,Kevin,0.0,0,0,0.0,False,0.0,0,,2019-08-04T11:00:17.994252Z,45,0,0,0,41674.jpg,0.0,0,0,Long,0.1,False,,a,5,90,0.0,0,529,226,1839,789,0.0,0.0,Long,0,2.7,0.6000000000000001,1.2727922061357857,0.0
89,0,0,0,100.0,100.0,0,83312,0,0,0,0,0.0,0,2,0.0,-0.5,0,Ben,0.0,0,0,0.0,False,0.0,0,,2019-07-31T00:00:11.168991Z,40,0,0,0,83312.jpg,0.0,0,0,Gibson,3.0,False,,a,5,90,0.0,0,11842,5023,28433,14585,0.0,0.0,Gibson,0,6.0,1.5,3.0,0.0
90,0,3,80,,,1,44699,1,-1,1,-1,5.3,1,4,9.0,8.5,5,Ashley,9.0,2,3,28.5,True,109.4,173,,,66,0,0,0,44699.jpg,9.0,0,0,Barnes,6.5,False,,a,5,90,170.0,18,323178,193249,66679,42263,1.4,2.7,Barnes,1,6.45,0.9772727272727274,2.510659094920912,1.9222222222222223
91,0,0,5,,,1,60689,-1,1,-1,1,13.5,0,4,2.0,1.5,2,Chris,2.0,1,0,3.0,False,1.4,150,,,64,0,0,0,60689.jpg,2.0,0,0,Wood,1.0,False,,a,5,90,16.0,4,4115,2398,41572,20440,0.3,0.6,Wood,0,2.31,0.36093749999999997,0.9131076743736195,1.6666666666666667
92,0,0,0,,,0,81183,-1,1,-1,1,0.0,0,4,0.0,-0.5,0,Matej,0.0,0,0,0.0,False,0.0,0,,,54,0,0,0,81183.jpg,0.0,0,0,Vydra,0.1,False,,a,5,90,0.0,0,801,341,1789,783,0.0,0.0,Vydra,0,1.6,0.2962962962962963,0.6885303726590963,0.0
93,0,1,52,100.0,100.0,1,98747,0,0,0,0,20.3,0,1,5.5,5.0,3,Nick,5.5,2,0,10.2,False,79.6,180,,2019-07-31T00:00:11.182051Z,45,0,0,0,98747.jpg,5.5,0,10,Pope,8.7,False,,a,5,90,2.0,11,177217,94886,52393,25203,1.2,2.4,Pope,0,3.75,0.8333333333333334,1.7677669529663689,2.0
95,0,0,0,,,0,15749,0,0,0,0,0.0,0,1,0.0,-0.5,0,Joe,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,15749.jpg,0.0,0,0,Hart,1.8,False,,a,5,90,0.0,0,3083,986,27164,9901,0.0,0.0,Hart,0,3.6,0.8,1.6970562748477143,0.0
96,0,1,43,,,1,60586,0,0,0,0,96.2,0,3,5.5,5.0,2,Johann Berg,5.5,2,1,18.7,False,64.6,161,,,60,0,0,0,60586.jpg,5.5,0,0,Gudmundsson,1.7,False,,a,5,90,26.0,11,74355,10264,30907,17648,0.9,1.8,Gudmundsson,0,4.65,0.775,1.898354550656963,1.788888888888889
97,1,0,33,,,1,433154,0,0,0,0,32.1,0,3,4.0,3.5,5,Dwight,4.0,2,0,8.4,False,23.4,173,,,60,0,0,0,433154.jpg,4.0,0,0,McNeil,0.4,False,,a,5,90,29.0,8,3005,1925,5909,2374,0.7,1.3,McNeil,0,3.87,0.645,1.57992088409515,1.9222222222222223
98,0,0,0,75.0,0.0,0,90517,0,0,0,0,0.0,0,3,0.0,0.0,0,Robbie,0.0,0,0,0.0,False,0.0,0,Rib Injury - 75% chance of playing,2019-07-31T00:00:11.195874Z,55,0,0,0,90517.jpg,0.0,0,0,Brady,0.0,False,,d,5,90,0.0,0,73,28,549,175,0.0,0.0,Brady,0,1.3,0.23636363636363636,0.5543218625245872,0.0
99,0,0,0,0.0,0.0,0,39847,0,0,0,0,0.0,0,3,0.0,0.0,0,Steven,0.0,0,0,0.0,False,0.0,0,Calf injury - Unknown return date,2019-06-25T11:30:07.038056Z,55,0,0,0,39847.jpg,0.0,0,0,Defour,0.0,False,,i,5,90,0.0,0,21,10,94,36,0.0,0.0,Defour,0,1.7,0.3090909090909091,0.7248824356090754,0.0
100,0,0,0,,,0,83314,0,0,0,0,0.0,0,3,0.0,-0.5,0,Jeff,0.0,0,0,0.0,False,0.0,0,,,55,0,0,0,83314.jpg,0.0,0,0,Hendrick,0.1,False,,a,5,90,0.0,0,257,62,1472,642,0.0,0.0,Hendrick,0,2.3000000000000003,0.4181818181818182,0.9807232952358081,0.0
101,0,0,16,,,1,60551,0,0,0,0,34.1,0,3,2.5,2.0,2,Ashley,2.5,2,0,5.7,False,19.2,180,,,55,0,0,0,60551.jpg,2.5,0,0,Westwood,0.7,False,,a,5,90,4.0,5,2710,851,12016,5730,0.5,0.9,Westwood,0,2.7,0.49090909090909096,1.1512838683202964,2.0
102,0,0,19,,,1,40145,0,0,0,0,3.9,0,3,2.5,2.0,2,Jack,2.5,2,0,5.0,False,18.6,180,,,50,0,0,0,40145.jpg,2.5,0,0,Cork,0.3,False,,a,5,90,28.0,5,4038,1382,3744,1797,0.5,1.0,Cork,0,2.48,0.496,1.1090897168398957,2.0
120,0,0,0,0.0,0.0,0,61603,0,0,0,0,0.0,0,3,0.0,0.0,0,Daniel,0.0,0,0,0.0,False,0.0,0,Lack of match fitness - Unknown return date,2019-08-15T14:00:16.210590Z,45,0,0,0,61603.jpg,0.0,0,0,Drinkwater,1.9,False,,i,5,90,0.0,0,12371,420,46089,24326,0.0,0.0,Drinkwater,0,0.0,0.0,0.0,0.0
430,0,0,7,,,0,17349,0,0,0,0,0.3,0,3,1.0,0.5,1,Aaron,1.0,0,0,0.6,False,3.4,24,,,50,0,0,0,17349.jpg,1.0,0,0,Lennon,0.1,False,,a,5,90,2.0,2,679,178,2449,1101,0.2,0.4,Lennon,0,1.21,0.242,0.5411284505549491,0.26666666666666666
447,2,2,61,,,1,39487,1,-1,1,-1,30.4,1,2,7.5,7.0,1,Erik,7.5,2,0,10.6,True,73.6,180,,,46,0,0,0,39487.jpg,7.5,0,0,Pieters,5.4,False,,a,5,90,2.0,15,252820,131963,46111,28773,1.7,3.3,Pieters,0,4.72,1.0260869565217392,2.2007113474471405,2.0
451,0,0,3,,,0,44683,0,0,-1,1,0.0,0,4,1.0,0.5,1,Jay,1.0,1,0,1.0,False,0.0,35,,,59,0,0,0,44683.jpg,1.0,0,0,Rodriguez,0.3,False,,a,5,90,10.0,2,1875,944,10743,4320,0.2,0.3,Rodriguez,0,0.9,0.15254237288135591,0.3705241363166782,0.3888888888888889
495,0,0,0,,,0,220037,0,0,0,0,0.0,0,1,0.0,-0.5,0,Bailey,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,220037.jpg,0.0,0,0,Peacock-Farrell,0.1,False,,a,5,90,0.0,0,179,69,699,269,0.0,0.0,Peacock-Farrell,0,0.0,0.0,0.0,0.0
103,0,0,0,,,0,82263,-1,1,-2,2,0.0,0,2,1.0,0.5,0,Marcos,0.0,0,0,0.0,False,0.0,0,,,63,0,0,0,82263.jpg,0.0,0,0,Alonso,3.2,False,,a,6,8,0.0,0,8074,2457,107352,46063,0.0,0.0,Alonso,0,5.2,0.8253968253968255,2.071729589512949,0.0
104,0,0,0,75.0,75.0,0,102380,0,0,0,0,0.0,0,2,0.8,0.4,0,Antonio,0.0,0,0,0.0,False,0.0,0,Lack of match fitness - 75% chance of playing,2019-06-25T11:30:07.053434Z,60,0,0,0,102380.jpg,0.0,0,0,Rüdiger,0.1,False,,d,6,8,0.0,0,749,341,1864,771,0.0,0.0,Rüdiger,0,3.5,0.5833333333333334,1.4288690166235207,0.0
105,0,0,22,,,0,41328,0,0,0,0,47.2,0,2,2.0,1.5,2,César,1.0,5,0,9.9,False,44.0,180,,,60,0,0,0,41328.jpg,1.0,0,0,Azpilicueta,7.2,False,,a,6,8,8.0,2,22517,10611,90104,33113,0.2,0.3,Azpilicueta,0,1.51,0.25166666666666665,0.6164549186004331,2.0
107,0,0,25,,,0,109533,0,0,0,0,41.7,0,2,2.0,1.5,2,Emerson,1.0,5,0,14.0,False,51.0,180,,,55,0,0,0,109533.jpg,1.0,0,0,Palmieri dos Santos,2.0,False,,a,6,8,47.0,2,69949,35537,24773,14606,0.2,0.4,Emerson,0,1.1500000000000001,0.2090909090909091,0.4903616476179041,2.0
108,0,0,33,,,0,135363,0,0,0,0,1.8,0,2,2.0,1.5,2,Andreas,1.0,5,0,4.7,False,42.8,180,,,50,0,0,0,135363.jpg,1.0,0,0,Christensen,1.2,False,,a,6,8,2.0,2,19637,10936,15151,7038,0.2,0.4,Christensen,0,1.24,0.248,0.5545448584199478,2.0
109,0,0,0,0.0,,0,105700,0,0,0,0,0.0,0,2,1.0,0.5,0,Davide,0.0,0,0,0.0,False,0.0,0,Joined Roma on loan until the end of January on 21/8. - Expected back 01 Feb,2019-08-21T19:30:16.936375Z,45,0,0,0,105700.jpg,0.0,0,0,Zappacosta,0.4,False,,n,6,8,0.0,0,2330,808,9346,4750,0.0,0.0,Zappacosta,0,2.3000000000000003,0.5111111111111112,1.084230397819373,0.0
110,0,0,13,,,1,44346,0,0,0,0,34.4,0,4,2.5,2.0,2,Olivier,1.5,2,0,6.7,False,12.4,85,,,70,0,0,0,44346.jpg,1.5,0,0,Giroud,2.5,False,,a,6,8,21.0,3,38354,19116,51650,23953,0.2,0.4,Giroud,0,1.58,0.22571428571428573,0.5971838673545791,0.9444444444444444
111,0,0,27,,,0,109745,0,0,0,0,0.0,0,1,2.0,1.5,2,Kepa,1.0,5,0,3.0,False,30.0,180,,,55,0,0,0,109745.jpg,1.0,0,3,Arrizabalaga,5.6,False,,a,6,8,0.0,2,67470,14998,56834,22247,0.2,0.4,Kepa,0,1.44,0.2618181818181818,0.614018063104158,2.0
112,0,0,0,,,0,20310,0,0,0,0,0.0,0,1,1.0,0.5,0,Willy,0.0,0,0,0.0,False,0.0,0,,,50,0,0,0,20310.jpg,0.0,0,0,Caballero,0.2,False,,a,6,8,0.0,0,904,329,3535,1283,0.0,0.0,Caballero,0,6.5,1.3,2.906888370749727,0.0
113,0,0,3,100.0,75.0,0,47431,0,0,0,0,1.0,0,3,1.5,0.8,1,Willian,0.5,0,0,0.5,False,0.2,19,,2019-07-30T11:00:13.285605Z,70,0,0,0,47431.jpg,1.0,0,0,Borges Da Silva,0.7,False,,a,6,8,4.0,1,5257,3333,16893,5209,0.1,0.1,Willian,0,1.72,0.24571428571428572,0.6500988935758708,0.2111111111111111
114,0,0,26,,,0,49579,0,0,0,0,81.9,0,3,3.0,2.5,2,Pedro,2.0,5,0,14.2,False,31.6,180,,,70,0,0,0,49579.jpg,2.0,0,0,Rodríguez Ledesma,4.0,False,,a,6,8,29.0,4,98616,35660,58539,31641,0.3,0.6,Pedro,0,2.37,0.3385714285714286,0.8957758010318686,2.0
115,0,0,0,0.0,0.0,0,126187,0,0,0,0,0.0,0,3,0.0,0.0,0,Ruben,0.0,0,0,0.0,False,0.0,0,Achilles injury - Unknown return date,2019-06-25T11:30:07.068350Z,65,0,0,0,126187.jpg,0.0,0,0,Loftus-Cheek,0.1,False,,i,6,8,0.0,0,203,55,2348,817,0.0,0.0,Loftus-Cheek,0,3.3000000000000003,0.5076923076923078,1.2943664919120148,0.0
116,0,0,0,0.0,0.0,0,209046,0,0,0,0,0.0,0,3,0.0,0.0,0,Callum,0.0,0,0,0.0,False,0.0,0,Achilles injury - Expected back 14 Sep,2019-06-25T11:30:07.083018Z,60,0,0,0,209046.jpg,0.0,0,0,Hudson-Odoi,0.1,False,,i,6,8,0.0,0,940,394,4087,1516,0.0,0.0,Hudson-Odoi,0,1.8,0.3,0.7348469228349535,0.0
117,0,0,1,,,0,88894,-1,1,-1,1,14.4,0,3,1.5,1.0,0,Ross,0.5,1,0,4.0,False,8.0,57,,,59,0,0,0,88894.jpg,1.0,0,0,Barkley,5.1,False,,a,6,8,18.0,1,44934,6252,184004,121289,0.1,0.2,Barkley,0,0.6900000000000001,0.11694915254237288,0.2840685045094533,0.6333333333333333
