id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,games played,adjusted points,adjusted points per game,form 5,value,valuePoints metric,team_name
430,0,0,38,,,0,17349,0,0,-3,3,36.0,0,3,0.8,0.8,0,Aaron,0.8,12,0,8.1,False,32.0,360,,,47,0,0,0,17349.jpg,1.0,0,0,Lennon,0.1,False,,a,5,90,12.0,11,4064,64,9132,125,0.2,2.3,Lennon,2,11.0,15.052407257032659,1.3684006597302418,1.6797268168123916,0.2911490765383493,0.6311961568442317,Burnley
447,3,7,226,100.0,100.0,3,39487,0,0,0,0,152.7,1,2,1.6,1.6,8,Erik,1.6,29,0,41.1,False,238.6,1233,,2019-12-02T16:00:24.543370Z,45,0,0,0,39487.jpg,2.8,0,0,Pieters,6.5,False,,a,5,90,23.0,42,992320,4804,722690,4718,0.4,9.3,Pieters,1,15.000000000000002,46.56716136769103,3.104477424512735,2.3212668030598467,0.6898838721139411,1.463464692609002,Burnley
451,0,0,72,100.0,75.0,0,44683,0,0,-3,3,37.0,0,4,1.2,0.9,1,Jay,1.2,21,2,29.1,False,96.2,588,,2019-12-12T16:00:20.130513Z,57,0,0,0,44683.jpg,1.6,0,0,Rodriguez,0.2,False,,a,5,90,162.0,28,14243,125,32501,376,0.2,4.9,Rodriguez,1,17.5,28.0,1.6,1.7333333333333334,0.2807017543859649,0.6701662532667129,Burnley
495,0,0,0,,,0,220037,0,0,-1,1,0.0,0,1,0.0,0.0,0,Bailey,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,220037.jpg,0.0,0,0,Peacock-Farrell,0.1,False,,a,5,90,0.0,0,1070,16,2923,43,0.0,0.0,Peacock-Farrell,0,,,,,,,Burnley
571,0,0,0,,,0,195064,0,0,0,0,0.0,0,3,0.0,0.0,0,Mace,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,195064.jpg,0.0,0,0,Goodridge,0.0,False,,a,5,90,0.0,0,63,16,27,16,0.0,0.0,Goodridge,0,,,,,,,Burnley
572,0,0,0,,,0,195471,0,0,0,0,0.0,0,2,0.0,0.0,0,Anthony,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,195471.jpg,0.0,0,0,Driscoll-Glennon,0.0,False,,a,5,90,0.0,0,498,144,117,73,0.0,0.0,Driscoll-Glennon,0,,,,,,,Burnley
103,2,3,147,,,3,82263,0,0,-5,5,129.9,1,2,0.0,0.5,0,Marcos,0.0,4,1,37.8,False,155.0,498,,,60,0,0,0,82263.jpg,5.1,0,0,Alonso,2.4,False,,a,6,8,94.0,36,241146,1093,420719,5725,0.0,6.0,Alonso,3,7.0588235294117645,27.54472846278258,3.9021698655608654,,0.6503616442601442,1.5930541767148254,Chelsea
104,0,0,28,100.0,100.0,0,102380,0,0,0,0,4.2,0,2,0.4,0.9,2,Antonio,0.4,1,0,9.5,False,37.4,135,,2019-09-14T17:00:16.188229Z,60,0,0,0,102380.jpg,1.5,0,0,RÃÂ¼diger,0.2,False,,a,6,8,53.0,3,7311,1375,8536,402,0.1,0.5,RÃÂ¼diger,0,2.0,5.9786793537632414,2.9893396768816203,3.6471950189709217,0.49822327948027006,1.2203928127027182,Chelsea
105,2,1,263,,,2,41328,0,0,-2,2,345.9,0,2,1.2,1.7,2,CÃÂ©sar,1.2,24,0,83.6,False,369.6,1350,,,58,0,0,0,41328.jpg,2.4,0,0,Azpilicueta,5.0,False,,a,6,8,120.0,36,177812,2371,388994,6743,0.2,6.2,Azpilicueta,0,15.0,54.48066119096014,3.632044079397344,4.7174332296260015,0.6262144964478179,1.5081242171174383,Chelsea
107,0,0,153,100.0,100.0,1,109533,0,0,0,0,193.5,0,2,0.8,1.3,2,Emerson,0.8,15,0,55.4,False,178.0,792,,2019-09-08T20:30:10.510601Z,55,0,0,0,109533.jpg,1.6,0,0,Palmieri dos Santos,0.8,False,,a,6,8,181.0,16,173236,906,216051,1249,0.1,2.9,Emerson,1,10.0,33.4933967688162,3.34933967688162,5.538590483911799,0.6089708503421127,1.4281632368588604,Chelsea
108,0,0,121,100.0,100.0,1,135363,0,0,-1,1,18.3,0,2,0.6,1.1,0,Andreas,0.6,15,0,20.2,False,145.0,671,,2019-10-13T07:30:10.505993Z,49,0,0,0,135363.jpg,1.4,0,0,Christensen,0.6,False,,a,6,8,38.0,11,59266,290,97013,687,0.1,2.2,Christensen,2,7.857142857142858,19.62338317549845,2.497521495063438,2.432892388829976,0.5096982642986608,1.1282652042327774,Chelsea
109,0,0,0,0.0,0.0,0,105700,0,0,-2,2,0.0,0,2,0.0,0.0,0,Davide,0.0,0,0,0.0,False,0.0,0,Joined Roma on loan until the end of January on 21/8. - Expected back 01 Feb,2019-08-21T19:30:16.936375Z,43,0,0,0,105700.jpg,0.0,0,0,Zappacosta,0.2,False,,n,6,8,0.0,0,3140,20,27107,104,0.0,0.0,Zappacosta,0,,,,,,,Chelsea
110,0,0,16,75.0,75.0,1,44346,0,0,-4,4,55.6,0,4,0.3,0.7,0,Olivier,0.4,5,0,13.3,False,14.6,190,Knock - 75% chance of playing,2019-12-09T14:30:15.524251Z,66,0,0,0,44346.jpg,1.4,0,0,Giroud,1.0,False,,d,6,8,64.0,7,60548,37,171729,888,0.1,1.1,Giroud,0,5.0,11.2,2.24,3.9999999999999987,0.33939393939393947,0.8719188174609058,Chelsea
111,0,0,264,,,3,109745,0,0,0,0,0.0,0,1,2.0,2.5,2,Kepa,2.0,25,0,29.2,False,292.4,1530,,,55,0,0,0,109745.jpg,2.5,0,32,Arrizabalaga,5.5,False,,a,6,8,0.0,42,306624,1339,321990,12133,0.4,7.6,Kepa,0,16.8,52.50090657161121,3.125053962595905,3.2729466060163888,0.5681916295628918,1.332527486950772,Chelsea
112,0,0,0,,,0,20310,0,0,-2,2,0.0,0,1,0.0,0.5,0,Willy,0.0,0,0,0.0,False,0.0,0,,,48,0,0,0,20310.jpg,0.0,0,0,Caballero,0.2,False,,a,6,8,0.0,0,3040,42,10559,137,0.0,0.0,Caballero,0,,,,,,,Chelsea
113,3,9,255,100.0,100.0,5,47431,0,0,0,0,399.8,2,3,2.0,2.5,3,Willian,2.0,12,2,108.4,False,282.0,1097,,2019-12-04T22:00:11.458677Z,70,0,0,0,47431.jpg,3.7,0,0,Borges Da Silva,2.0,False,,a,6,8,402.0,59,280630,2910,236388,9754,0.3,8.4,Willian,2,15.945945945945946,62.575108579307525,3.924201724465049,3.173224243616034,0.5606002463521499,1.483208836769333,Chelsea
114,0,0,38,100.0,100.0,1,49579,0,0,-2,2,111.7,0,3,0.4,0.9,0,Pedro,0.4,6,0,32.5,False,60.0,304,,2019-08-24T13:30:14.550162Z,68,0,0,0,49579.jpg,2.2,0,0,RodrÃÂ­guez Ledesma,1.2,False,,a,6,8,153.0,9,122426,125,262336,707,0.1,1.3,Pedro,0,4.090909090909091,17.369779214992565,4.245946030331516,4.670331565171173,0.6244038279899289,1.628245974899874,Chelsea
115,0,0,0,0.0,0.0,0,126187,0,0,-2,2,0.0,0,3,0.0,0.0,0,Ruben,0.0,0,0,0.0,False,0.0,0,Achilles injury - Unknown return date,2019-06-25T11:30:07.068350Z,63,0,0,0,126187.jpg,0.0,0,0,Loftus-Cheek,0.1,False,,i,6,8,0.0,0,829,19,5081,34,0.0,0.0,Loftus-Cheek,0,,,,,,,Chelsea
116,3,3,85,100.0,100.0,1,209046,0,0,-5,5,153.9,0,3,0.8,1.3,1,Callum,0.8,5,0,40.4,False,96.0,298,,2019-11-22T14:00:21.035255Z,55,0,0,0,209046.jpg,2.4,0,0,Hudson-Odoi,0.6,False,,a,6,8,157.0,24,278784,499,258467,3045,0.1,4.4,Hudson-Odoi,1,10.0,27.384198248807827,2.7384198248807823,1.5330587655694925,0.4978945136146877,1.167666136693976,Chelsea
117,0,0,38,100.0,100.0,1,88894,0,0,-4,4,125.9,0,3,0.0,0.5,0,Ross,0.0,5,0,34.7,False,63.8,335,,2019-10-19T16:00:15.801912Z,56,0,0,0,88894.jpg,1.5,0,0,Barkley,1.3,False,,a,6,8,157.0,9,71121,234,450972,658,0.0,1.6,Barkley,0,6.0,19.609009515322427,3.2681682525537377,,0.5836014736703103,1.3810531519072262,Chelsea
118,3,5,267,100.0,100.0,3,85955,0,0,0,0,228.1,1,3,1.4,1.9,3,Jorge Luiz,1.4,19,1,54.6,False,272.2,1165,,2019-11-02T20:00:14.959095Z,50,0,0,0,85955.jpg,3.0,0,0,Frello Filho,3.5,False,,a,6,8,43.0,45,429713,2747,473758,8889,0.3,9.0,Jorginho,6,15.0,46.15837284490985,3.0772248563273235,2.5062744478682863,0.6154449712654647,1.376176792159984,Chelsea
119,0,2,157,100.0,100.0,1,116594,0,0,0,0,233.6,0,3,3.0,3.5,2,N'Golo,3.0,12,3,57.5,False,249.4,764,,2019-10-18T13:00:12.209781Z,50,0,0,0,116594.jpg,3.5,0,0,KantÃÂ©,4.7,False,,a,6,8,92.0,35,349453,7123,540942,8966,0.6,7.0,KantÃÂ©,1,10.0,32.348349192204054,3.2348349192204053,3.0727625167653287,0.646966983844081,1.4466621550733734,Chelsea
121,0,0,0,0.0,0.0,0,199598,0,0,-1,1,0.0,0,3,0.0,0.0,0,Ethan,0.0,0,0,0.0,False,0.0,0,Joined RB Leipzig on loan until the end of the season on 22/7. - Expected back 01 Jul,2019-07-22T13:30:07.199042Z,44,0,0,0,199598.jpg,0.0,0,0,Ampadu,0.0,False,,n,6,8,0.0,0,1113,22,1936,66,0.0,0.0,Ampadu,0,,,,,,,Chelsea
431,3,5,215,100.0,100.0,2,176413,0,0,-1,1,257.4,1,3,2.2,2.7,3,Christian,2.2,18,5,122.1,False,316.6,981,,2019-11-09T15:30:18.883584Z,74,0,0,0,176413.jpg,4.7,0,0,Pulisic,11.5,False,,a,6,8,646.0,66,1372691,9644,1187686,100538,0.3,8.9,Pulisic,0,14.042553191489361,70.03778622012436,4.987539321736129,4.318253510479502,0.673991800234612,1.8334559188041173,Chelsea
432,2,4,283,100.0,100.0,1,91651,0,0,-2,2,276.7,0,3,3.8,4.3,0,Mateo,3.8,21,1,68.5,False,314.4,1174,,2019-10-13T21:00:19.697457Z,53,0,0,0,91651.jpg,2.4,0,0,Kovacic,1.2,False,,a,6,8,96.0,41,104420,3450,108817,5870,0.7,7.7,Kovacic,4,17.083333333333336,42.81066257441777,2.5059900043561623,2.569626002289521,0.4728283027087099,1.0885324985340201,Chelsea
459,0,1,227,100.0,100.0,2,103192,0,0,-3,3,17.9,0,2,1.6,2.1,2,Kurt,1.6,23,0,44.6,False,313.8,1353,,2019-09-28T16:00:17.677906Z,47,1,0,0,103192.jpg,1.8,0,0,Zouma,2.0,False,,a,6,8,119.0,28,113865,2851,196145,3912,0.3,6.0,Zouma,1,15.555555555555555,43.83417275149186,2.817911105453049,3.1591094285420973,0.5995555543517125,1.299805468115806,Chelsea
460,3,19,323,100.0,100.0,4,173879,0,0,10,-10,211.3,4,4,3.6,4.1,2,Tammy,3.6,18,11,137.6,False,473.0,1221,,2019-11-27T19:00:19.734537Z,80,1,0,0,173879.jpg,6.2,0,0,Abraham,36.4,False,,a,6,8,692.0,99,4505238,31082,2307889,100568,0.4,12.4,Abraham,2,15.967741935483868,90.53584905660378,5.6699218601105414,4.7832978262541035,0.7087402325138177,2.004620098041004,Chelsea
461,2,1,54,,,0,94245,0,0,-4,4,36.3,0,4,0.8,1.3,1,Michy,0.8,4,1,24.4,False,56.6,108,,,66,0,0,0,94245.jpg,2.0,0,0,Batshuayi,0.5,False,,a,6,8,156.0,22,88158,494,119870,1675,0.1,3.3,Batshuayi,0,11.0,20.29056603773585,1.8445969125214403,1.065179286233675,0.2794843806850667,0.7180083744007731,Chelsea
462,0,0,0,0.0,0.0,0,167767,0,0,-2,2,0.0,0,3,0.0,0.0,0,Robert Kenedy,0.0,0,0,0.0,False,0.0,0,Joined Getafe on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:15.527764Z,53,0,0,0,167767.jpg,0.0,0,0,Nunes do Nascimento,0.0,False,,n,6,8,0.0,0,804,7,4395,22,0.0,0.0,Kenedy,0,,,,,,,Chelsea
463,2,6,259,100.0,100.0,3,184341,-1,1,5,-5,400.4,0,3,2.6,3.1,2,Mason,2.6,23,5,131.9,False,346.0,1414,,2019-11-05T22:00:17.579402Z,65,0,0,0,184341.jpg,4.2,0,0,Mount,25.4,False,,a,6,8,571.0,71,3512122,21221,1960182,116172,0.4,10.9,Mount,2,16.9047619047619,73.15087062455697,4.3272346003259035,3.468636846476475,0.665728400050139,1.6972810513042813,Chelsea
506,1,1,109,100.0,100.0,1,225796,0,0,0,0,74.2,0,2,2.0,2.5,0,Reece,2.0,6,0,18.5,False,90.8,411,,2019-10-11T10:00:13.189023Z,50,0,0,0,225796.jpg,2.2,0,0,James,0.5,False,,a,6,8,19.0,18,44362,895,17865,4167,0.4,3.6,James,0,8.181818181818182,27.10351673880845,3.3126520458543665,4.674104702574036,0.6625304091708732,1.4814630320668227,Chelsea
529,0,6,210,50.0,0.0,3,194794,0,0,3,-3,57.3,2,2,0.3,0.0,0,Fikayo,0.6,13,1,38.5,False,269.2,990,Hip injury - 50% chance of playing,2019-12-09T14:00:19.591329Z,48,0,0,0,194794.jpg,3.5,0,0,Tomori,4.8,False,,d,6,8,56.0,39,751560,316,440375,69187,0.1,8.1,Tomori,2,11.142857142857142,39.524070685252326,3.547031984573928,4.671498345710215,0.7389649967862351,1.618991191786214,Chelsea
533,0,0,5,,,0,243568,0,0,0,0,12.6,0,3,0.0,0.5,0,Billy,0.0,1,0,1.5,False,2.8,9,,,45,0,0,0,243568.jpg,1.0,0,0,Gilmour,0.0,False,,a,6,8,0.0,2,2385,20,1853,57,0.0,0.4,Gilmour,0,2.0,2.96966983844081,1.484834919220405,,0.3299633153823122,0.6999578935488853,Chelsea
545,0,0,0,,,0,209036,0,0,0,0,0.0,0,2,0.0,0.5,0,Addji Keaninkin Marc-Israel,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,209036.jpg,0.0,0,0,Guehi,0.1,False,,a,6,8,0.0,0,5689,165,3654,261,0.0,0.0,Guehi,0,,,,,,,Chelsea
123,0,3,235,0.0,0.0,4,74230,0,0,0,0,157.3,1,2,0.0,0.0,0,Patrick,1.6,18,2,53.1,False,248.0,1288,Hamstring injury - Unknown return date,2019-12-03T21:30:12.090030Z,55,1,0,0,74230.jpg,3.4,0,0,van Aanholt,6.0,False,,i,7,31,126.0,51,752758,160,841762,42390,0.3,9.3,van Aanholt,0,15.0,46.53700552339792,3.102467034893195,2.6338997307547127,0.5640849154351263,1.3228963886177916,Crystal Palace
124,1,2,150,100.0,100.0,3,49413,0,0,0,0,24.6,0,2,5.0,5.0,5,James,5.0,11,0,23.3,False,185.4,802,,2019-06-25T11:30:07.097330Z,50,0,0,0,49413.jpg,3.1,0,0,Tomkins,0.4,False,,a,7,31,22.0,28,30433,7458,6503,1537,1.0,5.6,Tomkins,2,9.032258064516126,24.498748710376354,2.7123614643630964,3.5321435462404054,0.5424722928726193,1.2130049227733515,Crystal Palace
125,0,0,28,0.0,0.0,0,40784,0,0,0,0,11.1,0,2,0.0,0.0,0,Mamadou,-0.2,5,0,6.0,False,41.6,240,Suspended until 26 Dec,2019-12-03T21:30:12.103417Z,50,0,0,0,40784.jpg,0.4,1,0,Sakho,0.1,False,,s,7,31,6.0,2,3496,18,7167,108,0.0,0.4,Sakho,0,5.0,7.145668507799307,1.4291337015598613,0.2937224765002955,0.28582674031197225,0.6391280211247494,Crystal Palace
126,1,5,197,0.0,0.0,3,55494,0,0,-1,1,61.5,0,2,0.0,0.0,0,Joel,0.4,15,0,30.8,False,215.6,1102,Knee injury - Expected back 18 Jan,2019-11-23T18:00:20.336284Z,44,0,0,0,55494.jpg,2.9,0,0,Ward,1.5,False,,i,7,31,30.0,38,273020,21,235059,7534,0.1,8.6,Ward,2,13.10344827586207,37.24427634965232,2.8423263529997818,2.9930272710654364,0.6459832620454049,1.3550259220060767,Crystal Palace
127,1,0,71,100.0,100.0,1,19188,0,0,-2,2,10.9,0,2,1.2,1.2,2,Scott,1.2,2,0,16.0,False,80.0,335,,2019-11-30T18:30:12.233265Z,43,0,0,0,19188.jpg,3.0,0,0,Dann,0.2,False,,a,7,31,69.0,15,9659,528,17711,183,0.3,3.5,Dann,0,5.0,14.390951526667228,2.8781903053334457,2.720524463050954,0.669346582635685,1.387986615587521,Crystal Palace
128,1,4,215,100.0,100.0,6,58786,1,-1,4,-4,71.6,0,2,4.6,4.6,2,Martin,4.6,7,0,30.3,False,219.6,954,,2019-10-20T11:30:19.277461Z,44,0,0,0,58786.jpg,4.3,0,0,Kelly,31.1,False,,a,7,31,12.0,52,1509231,82852,889106,9634,1.1,12.1,Kelly,0,12.093023255813955,40.365039409824384,3.337878258889324,3.7270060859734553,0.758608695202119,1.591271023653592,Crystal Palace
129,0,0,46,,,1,54861,0,0,-3,3,91.0,0,4,0.8,0.8,1,Christian,0.8,6,0,36.8,False,70.4,396,,,57,0,0,0,54861.jpg,1.1,0,0,Benteke,0.6,False,,a,7,31,209.0,15,29816,383,70910,552,0.1,2.6,Benteke,2,13.636363636363635,21.7,1.5913333333333337,1.5333333333333323,0.27918128654970764,0.6665361860615182,Crystal Palace
130,0,0,3,100.0,100.0,0,59125,-1,1,-1,1,0.8,0,4,0.0,0.0,0,Connor,0.0,0,0,0.2,False,0.0,15,,2019-09-13T12:30:19.022759Z,44,0,0,0,59125.jpg,1.0,0,0,Wickham,2.3,False,,a,7,31,2.0,2,256398,434,448181,3173,0.0,0.4,Wickham,0,2.0,2.0,1.0,,0.22727272727272727,0.4767312946227962,Crystal Palace
131,0,10,304,100.0,100.0,6,40836,0,0,1,-1,0.0,2,1,7.0,7.0,8,Vicente,7.0,15,0,36.9,False,369.8,1350,,2019-10-20T11:30:19.312033Z,51,0,0,0,40836.jpg,4.6,0,46,Guaita,2.9,False,,a,7,31,0.0,69,208106,25957,60270,4149,1.4,13.5,Guaita,1,15.000000000000002,59.53700552339792,3.969133701559861,6.5700662392002585,0.7782615101097767,1.7575619444001356,Crystal Palace
132,0,0,42,,,0,20066,0,0,-2,2,0.0,0,1,0.0,0.0,0,Wayne,0.0,4,0,8.7,False,87.4,180,,,43,0,0,0,20066.jpg,3.0,0,13,Hennessey,0.6,False,,a,7,31,0.0,6,14338,304,44179,607,0.0,1.4,Hennessey,0,2.0,7.938267403119722,3.969133701559861,,0.9230543491999678,1.9140862378119219,Crystal Palace
133,2,4,177,100.0,100.0,5,82403,0,0,-2,2,254.2,1,3,6.2,6.2,8,Wilfried,6.2,19,3,109.1,False,304.0,1465,,2019-11-09T19:30:18.645135Z,68,0,0,0,82403.jpg,3.5,0,0,Zaha,12.7,False,,a,7,31,532.0,60,741017,53702,1108138,18073,0.9,8.8,Zaha,3,17.142857142857142,55.1439961872781,3.2167331109245563,3.294717414995469,0.47304898690067004,1.2335608372726097,Crystal Palace
134,0,6,206,100.0,100.0,6,66975,0,0,-3,3,323.9,1,3,2.4,2.4,2,Luka,2.4,18,2,68.9,False,258.2,1425,,2019-09-29T09:30:20.636934Z,67,0,0,0,66975.jpg,2.9,0,0,Milivojevic,2.4,False,,a,7,31,107.0,47,51974,1127,402426,2487,0.4,7.0,Milivojevic,7,16.206896551724142,48.926662411492536,3.018879170070816,2.388423013683337,0.4505789806075845,1.1662947736434297,Crystal Palace
135,1,0,138,0.0,100.0,3,60252,0,0,-4,4,132.6,0,3,1.8,2.4,0,Andros,2.4,12,1,37.1,False,167.6,778,Knock - Unknown return date,2019-12-16T20:00:21.552659Z,56,0,0,0,60252.jpg,2.4,0,0,Townsend,1.3,False,,i,7,31,70.0,33,47567,669,198503,3330,0.4,5.9,Townsend,0,13.75,30.57668011797995,2.2237585540349047,2.3579166129075344,0.3970997417919473,0.9397095017157668,Crystal Palace
136,0,0,19,100.0,75.0,1,141020,0,0,-3,3,4.8,0,3,0.2,0.2,1,Max,0.2,2,0,8.5,False,22.0,194,,2019-12-05T17:00:16.841974Z,52,0,0,0,141020.jpg,1.4,0,0,Meyer,0.1,False,,a,7,31,58.0,7,3871,24,10401,81,0.0,1.3,Meyer,1,5.0,8.711417126949826,1.7422834253899653,1.1873374213173058,0.3350545048826856,0.7640418250719946,Crystal Palace
137,1,3,121,0.0,0.0,4,86417,0,0,0,0,95.3,1,3,0.0,0.0,0,Jeffrey,3.6,12,2,52.7,False,198.0,856,Muscle injury - Unknown return date,2019-12-07T20:00:14.825615Z,55,0,0,0,86417.jpg,2.9,0,0,Schlupp,0.1,False,,i,7,31,233.0,40,19793,30,21139,2026,0.7,7.3,Schlupp,2,13.793103448275865,37.287123369074344,2.7033164442578896,2.4515317948942053,0.49151208077416175,1.1526980049033675,Crystal Palace
138,3,2,207,100.0,100.0,7,50471,0,0,-3,3,206.3,0,3,3.0,3.0,2,James,3.0,12,0,63.6,False,260.2,1377,,2019-11-03T16:30:17.881657Z,52,0,0,0,50471.jpg,3.0,0,0,McArthur,0.7,False,,a,7,31,168.0,48,29433,1204,96173,1294,0.6,9.2,McArthur,2,16.0,46.91238386284322,2.9320239914277013,2.7589487579604515,0.5638507675822503,1.2857775772411348,Crystal Palace
139,1,0,121,100.0,100.0,6,55037,0,0,-1,1,102.2,0,3,2.6,2.6,2,Cheikhou,2.6,15,0,35.5,False,132.0,1229,,2019-09-14T16:30:11.053549Z,49,0,0,0,55037.jpg,2.5,0,0,KouyatÃÂ©,0.2,False,,a,7,31,124.0,38,11645,298,14045,373,0.5,7.8,KouyatÃÂ©,1,15.2,40.1279910847954,2.6399994134733813,2.5747529963914446,0.5387753905047716,1.1926301668692139,Crystal Palace
140,0,0,0,,,0,221275,0,0,-1,1,0.0,0,3,0.0,0.0,0,Luke,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,221275.jpg,0.0,0,0,Dreher,0.1,False,,a,7,31,0.0,0,5303,62,6346,122,0.0,0.0,Dreher,0,,,,,,,Crystal Palace
157,0,0,38,,,0,50472,0,0,-1,1,30.6,0,3,0.4,0.4,1,James,0.4,5,0,8.8,False,36.4,257,,,44,0,0,0,50472.jpg,0.8,0,0,McCarthy,0.6,False,,a,7,31,21.0,10,38600,537,49016,898,0.1,2.3,McCarthy,3,12.5,14.628542817374566,1.1702834253899652,1.2492913918068778,0.2659735057704466,0.5579107324617586,Crystal Palace
468,0,11,160,,,8,80146,-1,1,0,0,134.5,0,4,2.0,2.0,2,Jordan,2.0,14,4,71.8,False,200.0,1302,,,50,0,0,0,80146.jpg,3.5,0,0,Ayew,6.8,False,,a,7,31,386.0,56,999581,6783,780750,22502,0.4,11.0,Ayew,3,16.0,56.3,3.51875,2.4199999999999986,0.70375,1.573632839165477,Crystal Palace
503,0,3,198,0.0,100.0,3,19419,0,0,0,0,25.8,0,2,1.4,1.8,0,Gary,1.8,17,0,40.7,False,230.2,1080,Knock - Unknown return date,2019-12-16T20:00:22.203812Z,45,0,0,0,19419.jpg,2.6,0,0,Cahill,1.6,False,,i,7,31,148.0,31,99571,2617,131099,6726,0.4,6.9,Cahill,1,11.923076923076925,33.5550556724445,2.8142949918824423,4.522242303921801,0.6253988870849871,1.326671382012943,Crystal Palace
510,0,0,3,,,0,175946,0,0,-4,4,0.1,0,3,0.0,0.0,0,VÃÂ­ctor,0.0,0,0,0.0,False,0.2,5,,,46,0,0,0,175946.jpg,1.0,0,0,Camarasa,0.2,False,,a,7,31,0.0,1,4251,52,46050,221,0.0,0.2,Camarasa,0,1.0,1.2422834253899653,1.2422834253899653,,0.27006161421520986,0.5792176336866949,Crystal Palace
539,0,0,12,75.0,,0,173954,0,0,0,0,1.0,0,3,0.4,0.4,1,Jairo,0.4,0,0,1.6,False,14.6,90,Knock - 75% chance of playing,2019-12-17T00:30:22.561020Z,45,0,0,0,173954.jpg,1.0,0,0,Riedewald,0.0,False,,d,7,31,0.0,2,989,30,717,51,0.1,0.4,Riedewald,0,2.0,2.4845668507799306,1.2422834253899653,,0.2760629834199923,0.585618022832598,Crystal Palace
556,0,0,0,,,0,42525,0,0,0,0,0.0,0,1,0.0,0.0,0,Stephen,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,42525.jpg,0.0,0,0,Henderson,0.3,False,,a,7,31,0.0,0,19743,1388,5258,544,0.0,0.0,Henderson,0,,,,,,,Crystal Palace
578,0,0,0,,,0,221272,0,0,0,0,0.0,0,2,1.1,1.1,0,Sam,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,221272.jpg,0.0,0,0,Woods,0.0,False,,a,7,31,0.0,0,273,273,25,25,0.0,0.0,Woods,0,,,,,,,Crystal Palace
579,0,0,0,,,0,244723,0,0,0,0,0.0,0,2,1.1,1.1,0,Tyrick,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,244723.jpg,0.0,0,0,Mitchell,0.0,False,,a,7,31,0.0,0,69,69,6,6,0.0,0.0,Mitchell,0,,,,,,,Crystal Palace
17,0,2,152,,,1,153133,0,0,-4,4,253.5,0,3,1.3,1.3,2,Alex,1.8,21,1,71.7,False,182.2,1029,,,56,0,0,0,153133.jpg,2.3,0,0,Iwobi,1.2,False,,a,8,11,281.0,34,131221,1586,219268,1433,0.3,6.1,Iwobi,0,14.782608695652176,47.82099257483257,3.2349494977092608,2.825554859844956,0.577669553162368,1.3670156659104298,Everton
141,3,4,276,50.0,75.0,3,101188,0,0,-3,3,624.8,1,2,0.2,0.2,1,Lucas,0.8,28,0,113.0,False,351.2,1437,Groin Injury - 50% chance of playing,2019-12-07T15:00:20.727558Z,57,1,0,0,101188.jpg,2.6,0,0,Digne,11.8,False,,d,8,11,153.0,44,939375,891,1773036,35182,0.1,7.7,Digne,2,16.923076923076927,53.83288292868772,3.181033991240637,1.5447091581598604,0.5580761388141469,1.332388519639872,Everton
142,0,4,229,100.0,50.0,3,164511,0,0,-2,2,41.5,0,2,0.3,0.2,2,Yerry,0.8,25,0,55.0,False,281.2,1350,,2019-12-06T14:30:16.477158Z,53,1,0,0,164511.jpg,2.3,0,0,Mina,2.0,False,,a,8,11,227.0,34,361178,1430,386371,1949,0.2,6.4,Mina,1,14.782608695652176,42.08397029933025,2.8468568143664568,1.5081951276802446,0.5371427951634824,1.2365955792816847,Everton
143,0,3,213,,,3,106611,0,0,-2,2,20.4,0,2,1.7,1.7,2,Michael,2.2,25,1,41.4,False,262.6,1261,,,53,0,0,0,106611.jpg,2.7,0,0,Keane,2.3,False,,a,8,11,130.0,41,137617,3284,204624,2241,0.4,7.7,Keane,0,15.185185185185185,45.300200427307644,2.983183930578796,2.7924443330202986,0.562864892562037,1.2958122945002604,Everton
144,1,2,138,100.0,50.0,2,59949,0,0,-2,2,105.3,0,2,-0.1,0.0,2,Seamus,0.4,14,0,35.3,False,143.2,779,,2019-11-29T15:30:19.353099Z,53,0,0,0,59949.jpg,2.1,1,0,Coleman,1.2,False,,a,8,11,104.0,21,108782,874,255576,715,0.1,4.0,Coleman,3,10.0,25.78443939782661,2.578443939782661,2.6040721126405306,0.48649885656276626,1.120004476962239,Everton
