id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,games played,adjusted points,adjusted points per game,form 10,form 5,value,valuePoints metric,team_name
11,3,24,484,100.0,100.0,5,54694,1,-1,-2,2,335.1,2,4,2.0,2.0,2,Pierre-Emerick,1.5,31,14,183.3,False,616.2,2033,,2020-01-08T14:00:18.333339Z,108,0,0,0,54694.jpg,5.6,1,0,Aubameyang,16.6,False,,a,1,3,883.0,129,2044333,42624,2736067,17781,0.1,11.9,Aubameyang,3,23.03571428571429,113.02549084858568,4.906532936062634,3.799957931986917,3.638905242628548,0.4543086051909846,1.4930104267908653,Arsenal
12,3,6,206,100.0,100.0,3,59966,0,0,-2,2,263.8,1,4,3.0,3.0,2,Alexandre,2.5,18,5,119.1,False,297.0,1275,,2019-09-01T18:30:14.246208Z,93,0,0,0,59966.jpg,3.4,0,0,Lacazette,2.1,False,,a,1,3,628.0,62,290250,2356,404388,6182,0.3,6.7,Lacazette,5,18.23529411764705,59.40549084858569,3.2577204658901833,2.8805217737521454,3.054201934205502,0.3502925232139982,1.068248623646459,Arsenal
13,0,0,6,100.0,100.0,0,205533,0,0,-2,2,10.4,0,4,1.0,1.0,1,Edward,0.5,1,0,1.9,False,0.2,17,,2019-08-08T15:30:15.638344Z,43,0,0,0,205533.jpg,1.0,0,0,Nketiah,0.6,False,,a,1,3,8.0,2,57735,1357,123824,758,0.1,0.5,Nketiah,0,2.0,2.3,1.15,,,0.26744186046511625,0.5545792454959738,Arsenal
14,0,6,488,,,5,80201,0,0,0,0,0.0,1,1,4.0,4.0,7,Bernd,3.5,34,0,69.4,False,695.6,2250,,,50,0,0,1,80201.jpg,3.6,0,93,Leno,5.2,False,,a,1,3,0.0,89,423352,3789,475340,3694,0.7,17.8,Leno,2,24.722222222222207,92.33599189831499,3.7349389981340897,3.689153943152817,3.3870549175474483,0.7469877996268179,1.670315498328557,Arsenal
15,2,1,188,100.0,100.0,3,37605,0,0,-3,3,499.1,0,3,2.3,2.3,2,Mesut,1.8,18,0,79.1,False,152.0,1180,,2019-12-20T10:30:11.550604Z,72,0,0,0,37605.jpg,2.5,0,0,Özil,1.1,False,,a,1,3,139.0,37,114499,1492,168002,3195,0.2,5.1,Özil,1,14.8,41.99619328578622,2.837580627417988,2.0920485746768867,1.7681902200293382,0.39410842047472056,1.0575038624238542,Arsenal
16,0,0,3,0.0,0.0,1,57249,0,0,-2,2,33.9,0,3,0.0,0.0,0,Henrikh,0.0,0,0,8.6,False,5.4,110,Joined Roma on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:14.832021Z,68,0,0,0,57249.jpg,1.3,0,0,Mkhitaryan,0.8,False,,n,1,3,46.0,4,22939,27,116133,96,0.0,0.6,Mkhitaryan,1,3.0769230769230766,5.3260982785992566,1.7309819405447588,,,0.25455616772717043,0.6638012723624553,Arsenal
18,1,0,250,100.0,100.0,5,84450,0,0,-4,4,216.9,0,3,2.3,2.3,2,Granit,1.8,23,0,59.4,False,296.6,1634,,2019-12-29T14:30:26.292159Z,51,0,0,0,84450.jpg,2.1,0,0,Xhaka,0.6,False,,a,1,3,78.0,40,39475,570,104882,446,0.4,7.8,Xhaka,6,19.047619047619047,40.89672438847634,2.147078030395008,2.120562925827676,1.8445273443999688,0.4209956922343153,0.9507421320669641,Arsenal
19,1,0,232,100.0,100.0,3,198849,0,0,-3,3,189.2,0,3,2.5,2.5,0,Lucas,2.0,20,1,65.7,False,267.0,1343,,2020-01-11T15:00:20.592287Z,47,0,0,0,198849.jpg,1.9,0,0,Torreira,1.3,False,,a,1,3,199.0,42,90122,1550,155270,1623,0.4,8.9,Torreira,4,22.105263157894736,47.61827317911445,2.154159977150416,2.0856444945996686,1.9542118126130292,0.4583319100320034,0.9936399030040244,Arsenal
20,0,0,0,0.0,0.0,0,153256,0,0,-2,2,0.0,0,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,False,0.0,0,Joined Besiktas on loan until the end of the season on 31/8. - Expected back 01 Jul,2019-08-31T11:30:14.714406Z,43,0,0,0,153256.jpg,0.0,0,0,Elneny,0.6,False,,n,1,3,0.0,0,122919,116,116912,722,0.0,0.0,Elneny,0,,,,,,,,Arsenal
21,2,2,248,,,3,242166,0,0,-2,2,231.5,0,3,1.5,1.5,3,Matteo,1.0,27,0,69.7,False,319.0,1580,,,43,0,0,0,242166.jpg,2.0,0,0,Guendouzi,5.7,False,,a,1,3,146.0,43,868137,6527,883781,5312,0.2,10.0,Guendouzi,6,21.5,46.777272287436105,2.175687083136564,1.3468686771589389,1.2651372936302256,0.5059737402643172,1.0492094791314885,Arsenal
106,0,9,337,100.0,100.0,4,41270,0,0,-3,3,89.1,2,2,3.0,3.0,9,David,2.5,30,2,75.6,False,496.2,1915,,2019-11-28T23:00:21.861570Z,57,0,0,0,41270.jpg,2.8,1,0,Luiz Moreira Marinho,4.8,False,,a,1,3,169.0,62,190291,3721,507691,1803,0.4,10.9,David Luiz,4,22.142857142857146,65.70125759110718,2.9671535686306463,3.2507657400057,2.7829464941133915,0.5205532576544993,1.2428038687225977,Arsenal
427,0,0,0,,,0,98980,0,0,-2,2,0.0,0,1,0.5,0.5,0,Emiliano,0.0,0,0,0.0,False,0.0,0,,,43,0,0,0,98980.jpg,0.0,0,0,Martínez,0.2,False,,a,1,3,0.0,0,5465,61,13592,99,0.0,0.0,Martínez,0,,,,,,,,Arsenal
467,1,5,197,0.0,0.0,3,101184,0,0,-1,1,113.5,0,2,0.0,0.0,0,Calum,0.0,15,1,58.7,False,272.0,1102,Knee injury - Expected back 01 Jul,2019-12-29T14:30:27.183032Z,44,0,0,0,101184.jpg,3.0,0,0,Chambers,0.7,False,,i,1,3,203.0,42,140386,7,167013,743,0.0,9.5,Chambers,5,14.0,40.916818953368384,2.9226299252405985,3.352785382639093,,0.6642340739183178,1.3933091479632764,Arsenal
469,2,3,130,100.0,100.0,1,182539,0,0,-3,3,183.0,1,3,0.5,0.5,0,Daniel,0.0,10,0,42.9,False,150.0,659,,2019-11-06T17:30:16.584319Z,52,0,0,0,182539.jpg,2.5,0,0,Ceballos Fernández,3.0,False,,a,1,3,96.0,27,997087,123,1134462,957,0.0,5.2,Ceballos,0,10.8,27.552265523607183,2.5511356966302947,,,0.49060301858274896,1.1187470105350121,Arsenal
486,1,3,222,25.0,25.0,3,58822,0,0,-2,2,197.1,0,2,0.5,0.5,0,Cédric,1.4,18,0,59.7,False,291.2,1306,Knee injury - 25% chance of playing,2020-01-21T22:00:20.334842Z,48,0,0,0,58822.jpg,2.7,0,0,Soares,0.2,False,,d,1,3,107.0,43,21061,289,29055,751,0.3,9.0,Cédric,1,15.925925925925926,50.93475390275022,3.1982287334285027,3.3902342886108072,2.9179067552662517,0.6662976527976048,1.4597850177999732,Arsenal
488,3,5,219,100.0,100.0,2,195735,0,0,-4,4,419.4,1,3,1.7,1.7,0,Nicolas,1.2,23,3,119.2,False,322.0,1339,,2019-12-11T12:30:12.556688Z,91,0,0,0,195735.jpg,3.0,0,0,Pépé,2.4,False,,a,1,3,448.0,63,284520,1757,487486,6088,0.1,6.9,Pépé,3,21.0,70.28111160002561,3.34671960000122,3.1692396183318605,2.8853653670522434,0.3677713846155187,1.1094267444100776,Arsenal
489,1,0,56,50.0,0.0,2,200641,0,0,-2,2,95.0,0,3,0.0,0.0,0,Reiss,0.2,4,0,27.7,False,53.2,437,Hamstring injury - 50% chance of playing,2020-01-18T17:00:23.535651Z,53,0,0,0,200641.jpg,1.8,0,0,Nelson,0.1,False,,d,1,3,129.0,18,11421,1,17735,113,0.0,3.4,Nelson,1,10.0,19.961649688309482,1.996164968830948,2.044700224369813,1.5044455183661622,0.37663489977942416,0.8670786544361714,Arsenal
490,0,0,92,100.0,100.0,1,200089,0,0,-2,2,132.6,0,3,1.0,1.0,1,Joseph,0.5,11,0,35.6,False,90.2,572,,2019-09-07T11:30:17.190466Z,48,0,0,0,200089.jpg,1.2,0,0,Willock,0.2,False,,a,1,3,132.0,22,25136,93,30653,115,0.1,4.6,Willock,1,18.333333333333336,30.82633557665391,1.6814364859993038,1.279277937735796,1.0343733411283098,0.35029926791652166,0.7674672436616985,Arsenal
504,1,5,129,100.0,100.0,2,444145,0,0,1,-1,36.6,0,4,5.3,5.3,2,Gabriel Teodoro,4.8,9,3,42.5,False,162.8,656,,2019-12-23T12:00:20.317919Z,46,0,0,0,444145.jpg,2.8,0,0,Martinelli Silva,3.9,False,,a,1,3,226.0,39,424767,34098,241766,7482,1.0,8.5,Martinelli,1,13.928571428571427,34.9018302828619,2.505772430564444,4.103037158236669,4.392784459093237,0.544733137079227,1.168322419928681,Arsenal
515,0,0,51,0.0,0.0,0,192895,0,0,-2,2,75.1,0,2,0.0,0.0,0,Kieran,0.0,6,0,16.3,False,56.0,296,Shoulder injury - Expected back 21 Mar,2019-12-09T22:00:21.790216Z,53,0,0,0,192895.jpg,1.0,0,0,Tierney,0.3,False,,i,1,3,31.0,5,71907,8,108996,164,0.0,0.9,Tierney,1,5.0,11.819638810895169,2.363927762179034,2.062693270126696,,0.4460241060715159,1.0268246037875908,Arsenal
541,2,0,117,75.0,100.0,2,223340,0,0,0,0,132.2,0,3,1.9,2.5,1,Bukayo,2.0,10,0,42.0,False,156.0,920,Knock - 75% chance of playing,2020-02-02T17:00:24.409161Z,45,0,0,0,223340.jpg,1.9,0,0,Saka,0.6,False,,d,1,3,131.0,28,149885,1675,113330,2365,0.4,6.2,Saka,3,14.73684210526316,31.0812891632255,2.1090874789331586,1.7585469507979885,1.891417219235325,0.4686861064295908,0.9942333723128507,Arsenal
576,0,0,13,0.0,0.0,1,209289,0,0,-2,2,6.3,0,3,0.0,0.0,0,Emile,0.0,0,0,1.6,False,9.8,96,Joined Huddersfield Town on loan until the end of the season on 10/1. - Expected back 01 Jul,2020-01-10T20:00:21.634861Z,43,0,0,0,209289.jpg,2.0,0,0,Smith Rowe,0.0,False,,n,1,3,0.0,4,3167,400,1671,226,0.0,0.9,Smith Rowe,0,2.0,3.471963881089517,1.7359819405447583,2.2522368458176936,,0.40371673035924616,0.8371648302451729,Arsenal
585,0,0,0,0.0,0.0,0,232233,0,0,0,0,0.0,0,4,0.0,0.0,0,Tyreece,0.0,0,0,0.0,False,0.0,0,Joined Lincoln City on loan until the end of the season on 10/1. - Expected back 01 Jul,2020-01-16T10:30:19.626655Z,45,0,0,0,232233.jpg,0.0,0,0,John-Jules,0.0,False,,n,1,3,0.0,0,458,30,356,35,0.0,0.0,John-Jules,0,,,,,,,,Arsenal
617,0,0,0,,,0,92371,0,0,0,0,0.0,0,2,2.7,2.7,0,Pablo,0.0,0,0,0.0,False,0.0,0,,,50,0,0,0,92371.jpg,0.0,0,0,Marí,0.0,False,,a,1,3,0.0,0,3537,1022,574,325,0.0,0.0,Marí,0,,,,,,,,Arsenal
22,1,5,154,,,1,37339,0,0,-3,3,218.9,0,2,-1.2,-0.7,0,Ahmed,-0.2,24,0,43.6,False,170.2,701,,,42,0,0,0,37339.jpg,1.7,0,0,El Mohamady,0.9,False,,a,2,7,46.0,19,70742,293,146515,1011,0.0,4.5,El Mohamady,0,11.176470588235297,23.900595834623584,2.138474364150531,0.5423801103944802,-0.4597458222794337,0.5091605628929836,1.0434686439865357,Aston Villa
23,0,0,0,0.0,0.0,0,43252,0,0,-2,2,0.0,0,2,0.0,0.0,0,James,0.0,0,0,0.0,False,0.0,0,Joined Stoke City on loan until the end of the season on 31/1. - Expected back 01 Jul,2020-01-31T15:00:12.372885Z,43,0,0,0,43252.jpg,0.0,0,0,Chester,0.1,False,,n,2,7,0.0,0,1849,5,7678,126,0.0,0.0,Chester,0,,,,,,,,Aston Villa
24,0,0,113,,,2,47390,0,0,-2,2,31.6,0,2,-1.2,-0.7,0,Neil,-0.2,19,0,17.5,False,115.8,793,,,43,0,0,0,47390.jpg,1.7,0,0,Taylor,0.2,False,,a,2,7,27.0,17,19942,102,26184,174,0.0,4.0,Taylor,2,10.0,16.225211283155193,1.6225211283155194,0.3914433696634381,0.12901188591220547,0.37733049495709753,0.7824491679499974,Aston Villa
25,0,0,104,100.0,100.0,1,123354,0,0,-1,1,20.7,0,2,-0.2,0.3,0,Kortney,0.8,19,0,25.9,False,200.8,810,,2019-08-15T13:00:13.496241Z,44,0,0,0,123354.jpg,1.4,0,0,Hause,0.1,False,,a,2,7,37.0,13,1852,26,4676,72,0.2,3.0,Hause,2,9.285714285714286,16.11626762007268,1.7355980513924425,,1.786395252312626,0.39445410258919145,0.8274139059851213,Aston Villa
26,0,0,14,0.0,0.0,0,54764,0,0,-1,1,12.2,0,4,0.0,0.0,0,Jonathan,0.0,6,0,3.8,False,3.4,111,Joined Al-Gharafa on a permanent deal on 20/1.,2020-01-08T20:30:20.825750Z,54,0,0,0,54764.jpg,0.8,0,0,Kodjia,0.1,False,,u,2,7,24.0,5,4193,4,27554,51,0.0,0.9,Kodjia,1,6.25,5.4,0.8640000000000001,0.9111111111111112,1.4000000000000004,0.16,0.3718064012359121,Aston Villa
27,0,0,34,100.0,100.0,0,98770,0,0,-2,2,0.0,0,1,-1.0,-0.5,0,Ørjan,0.0,8,0,5.8,False,57.0,177,,2019-07-30T15:00:08.973693Z,43,0,0,0,98770.jpg,1.0,0,8,Nyland,0.2,False,,a,2,7,0.0,3,17808,153,17483,519,0.0,0.7,Nyland,0,3.0,4.717563384946558,1.5725211283155194,0.9939394370847808,0.8618446114647274,0.3657025879803534,0.7583370268414769,Aston Villa
28,2,6,199,100.0,100.0,2,85242,0,0,-3,3,251.9,2,3,-0.5,0.0,0,Conor,0.5,23,3,67.0,False,242.0,843,,2019-12-15T13:00:22.404997Z,57,0,0,0,85242.jpg,3.1,0,0,Hourihane,0.2,False,,a,2,7,178.0,50,17514,33,27498,259,0.1,8.8,Hourihane,3,16.129032258064516,42.71221350247993,2.648157237153756,1.6034566080661854,1.090643377878609,0.46458898897434314,1.109191008552789,Aston Villa
29,6,14,445,100.0,100.0,4,114283,0,0,7,-7,820.2,3,3,2.8,3.3,2,Jack,3.8,43,7,204.7,False,647.2,2063,,2019-10-26T18:30:22.524063Z,67,0,1,0,114283.jpg,4.7,0,0,Grealish,25.4,False,,a,2,7,582.0,109,2375547,35633,951157,63605,0.6,16.3,Grealish,6,23.19148936170213,97.25038611134113,4.1933652726908575,4.026285636213373,4.0750236366111565,0.6258754138344563,1.6200383407204992,Aston Villa
30,4,0,221,100.0,100.0,4,193488,0,0,0,0,401.0,0,3,1.8,2.3,1,Anwar,2.8,35,4,126.0,False,337.2,1550,,2019-12-01T18:30:17.584307Z,55,0,0,0,193488.jpg,3.3,0,0,El Ghazi,0.9,False,,a,2,7,522.0,72,250406,796,225261,2875,0.5,13.1,El Ghazi,3,21.81818181818182,74.15016364953223,3.398549167270227,2.7765258688148515,2.4703575720415563,0.6179180304127686,1.4491462340635515,Aston Villa
31,2,4,253,0.0,0.0,3,122806,0,0,-1,1,375.3,0,3,0.0,0.0,0,John,0.0,30,3,113.5,False,386.4,1537,Ankle injury - Unknown return date,2019-12-21T17:00:13.681907Z,54,0,0,0,122806.jpg,3.4,0,0,McGinn,2.8,False,,i,2,7,375.0,61,1282861,12,1325289,3066,0.0,11.3,McGinn,2,17.941176470588232,60.171586214786046,3.353826116889714,0.4049428133530542,,0.6210789105351322,1.443256966309928,Aston Villa
32,0,0,0,0.0,0.0,0,174597,0,0,-2,2,0.0,0,3,0.0,0.0,0,Andre,0.0,0,0,0.0,False,0.0,0,Joined Charlton Athletic on loan until the end of the season on 2/1. - Expected back 01 Jul,2019-08-04T16:30:15.274646Z,48,0,0,0,174597.jpg,0.0,0,0,Green,0.0,False,,n,2,7,0.0,0,372,4,1411,6,0.0,0.0,Green,0,,,,,,,,Aston Villa
33,0,0,0,0.0,0.0,0,27770,0,0,0,0,0.0,0,3,0.0,0.0,0,Birkir,0.0,0,0,0.0,False,0.0,0,Left Aston Villa by mutual consent on 8/8.,2019-08-08T15:30:15.672945Z,45,0,0,0,27770.jpg,0.0,0,0,Bjarnason,0.0,False,,u,2,7,0.0,0,703,1,7680,14,0.0,0.0,Bjarnason,0,,,,,,,,Aston Villa
34,1,0,29,75.0,100.0,0,221239,0,0,-2,2,25.9,0,3,0.0,0.5,4,Keinan,1.0,1,0,13.0,False,18.8,106,Hamstring injury - 75% chance of playing,2020-02-03T23:00:14.489212Z,43,0,0,0,221239.jpg,1.4,0,0,Davis,0.2,False,,d,2,7,87.0,10,20240,570,31983,246,0.2,2.3,Davis,0,7.142857142857142,12.224189440568182,1.7113865216795454,2.852574206197927,2.852574206197927,0.397996865506871,0.8253038660391492,Aston Villa
35,0,0,34,100.0,100.0,0,40564,0,0,-1,1,27.2,0,3,-0.8,-0.3,0,Henri,0.2,6,0,5.5,False,13.4,189,,2019-11-08T18:00:15.526636Z,44,0,0,0,40564.jpg,1.2,0,0,Lansbury,0.4,False,,a,2,7,13.0,11,68718,22,63261,345,0.0,2.5,Lansbury,0,9.166666666666668,13.112027585723064,1.430403009351607,2.215336909693669,1.0909262547743843,0.3250915930344561,0.6819178784805352,Aston Villa
36,1,0,41,100.0,100.0,2,89274,0,0,-2,2,56.1,0,3,-1.0,-0.5,0,José Ignacio,0.0,4,0,14.9,False,42.6,310,,2019-10-17T13:00:14.384046Z,58,0,0,0,89274.jpg,1.9,0,0,Peleteiro Romallo,0.1,False,,a,2,7,51.0,15,13255,67,26375,128,0.0,2.6,Jota,0,7.894736842105264,14.131806194010947,1.79002878457472,2.2613746536664827,,0.30862565251288276,0.7432689968350727,Aston Villa
94,0,3,346,0.0,0.0,4,21205,0,0,-1,1,0.3,1,1,0.0,0.0,0,Tom,0.0,35,0,50.7,False,507.4,1794,Knee injury - Unknown return date,2020-01-01T15:00:18.235936Z,44,1,0,0,21205.jpg,3.0,0,67,Heaton,2.9,False,,i,2,7,0.0,59,293473,69,512869,4947,0.0,13.4,Heaton,0,19.666666666666668,54.25958219020522,2.758961806281621,2.659079044332457,2.3586315784869,0.6270367741549138,1.315283433723485,Aston Villa
120,0,0,25,75.0,100.0,0,61603,0,0,-1,1,7.8,0,3,0.0,0.5,0,Daniel,1.0,9,0,2.5,False,9.8,258,Calf injury - 75% chance of playing,2020-02-02T22:00:19.629488Z,44,0,0,0,61603.jpg,1.2,0,0,Drinkwater,0.6,False,,d,2,7,8.0,5,23121,101,134960,426,0.2,1.1,Drinkwater,1,4.166666666666667,6.096376175328666,1.4631302820788796,1.5598008330234183,1.5063730958864054,0.33252960956338173,0.6975199935772812,Aston Villa
309,3,10,312,100.0,100.0,3,169359,0,0,-1,1,346.0,1,2,1.2,1.7,1,Matt,2.2,26,1,82.6,False,368.0,1418,,2019-12-28T17:00:19.505846Z,44,0,0,0,169359.jpg,3.4,0,0,Targett,0.9,False,,a,2,7,111.0,58,150118,1237,168938,2140,0.5,13.2,Targett,3,17.058823529411768,52.47202774337984,3.0759464539222665,2.9427591763822165,3.58907128314536,0.6990787395277878,1.466399935168761,Aston Villa
428,1,7,180,0.0,0.0,6,213345,0,0,-5,5,169.8,1,4,0.0,0.0,0,Wesley,0.0,31,5,108.3,False,296.2,1782,Knee injury - Unknown return date,2020-01-01T15:00:18.798443Z,55,0,1,0,213345.jpg,3.2,0,0,Moraes,0.9,False,,i,2,7,632.0,67,403099,35,431851,1060,0.0,12.2,Wesley,3,20.9375,67.72183028286189,3.2344754761963888,2.3505593977959784,3.1849332958621943,0.5880864502175253,1.3791849771194487,Aston Villa
429,0,0,3,0.0,0.0,0,79852,0,0,-2,2,0.0,0,1,0.0,0.0,0,Jed,0.0,0,0,0.0,False,0.0,7,Achilles injury - Unknown return date,2019-11-10T16:00:17.790777Z,43,0,0,0,79852.jpg,1.0,0,0,Steer,0.1,False,,i,2,7,0.0,1,1185,4,6572,37,0.0,0.2,Steer,0,1.0,1.5725211283155192,1.5725211283155192,,,0.3657025879803533,0.7583370268414767,Aston Villa
445,1,5,345,100.0,100.0,3,149484,0,0,0,0,73.0,0,2,1.5,2.0,0,Tyrone,2.5,36,2,71.1,False,529.2,1822,,2019-12-08T16:00:13.818311Z,45,0,0,0,149484.jpg,2.6,0,0,Mings,2.8,False,,a,2,7,108.0,55,489882,1385,456849,3341,0.6,12.2,Mings,5,21.15384615384616,47.7128541510748,2.2555167416871726,2.0691823991226688,2.310189755734448,0.5012259425971495,1.063260788751191,Aston Villa
452,2,1,185,75.0,100.0,2,199798,0,0,-2,2,57.8,0,2,0.6,1.3,0,Ezri,1.8,25,0,40.5,False,236.2,1050,Muscle injury - 75% chance of playing,2020-02-01T17:30:19.744514Z,43,0,0,0,199798.jpg,2.2,0,0,Konsa Ngoyo,0.1,False,,d,2,7,109.0,29,6295,34,6736,379,0.4,6.7,Konsa,0,13.18181818181818,27.850529984428363,2.1127988264049105,2.4033870702207345,2.4848895263475863,0.49134856428021173,1.0188820687238387,Aston Villa
455,0,4,223,100.0,100.0,3,108156,0,0,-1,1,21.6,1,2,-0.8,-0.3,1,Bjorn,0.2,25,0,33.9,False,276.8,1266,,2020-01-02T12:30:17.002224Z,44,0,0,0,108156.jpg,2.3,0,0,Engels,0.4,False,,a,2,7,38.0,35,95934,33,87234,397,0.0,8.0,Engels,1,15.217391304347828,35.61227803958399,2.340235414029805,2.5541827230285854,3.5803563816426878,0.5318716850067738,1.1156634586525442,Aston Villa
458,2,2,276,100.0,100.0,4,203368,0,0,-1,1,190.4,1,2,0.2,0.7,1,Frédéric,1.2,27,0,61.3,False,374.4,1628,,2019-12-01T19:30:19.368861Z,44,0,0,0,203368.jpg,2.4,0,0,Guilbert,0.6,False,,a,2,7,46.0,48,97540,74,98947,830,0.3,10.9,Guilbert,5,20.0,44.55408313203418,2.227704156601709,2.200571099929932,2.61974488104357,0.5062963992276611,1.062016286613317,Aston Villa
