id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,games played,adjusted points,adjusted points per game,form 10,form 5,value,valuePoints metric,team_name
11,3,29,609,100.0,100.0,8,54694,0,0,0,0,400.3,67,5,3,4,3.0,2.5,2,Pierre-Emerick,2.0,38,17,225.6,13,4,True,763.0,13,3,2573,,2020-01-08T14:00:18.333339Z,110,0,0,0,54694.jpg,5.4,1,0,Aubameyang,24.9,False,,a,1,3,1096.0,13,10,158,3553807,49029,3626333,105912,0.2,14.4,Aubameyang,3,29.25925925925925,138.75370165745858,4.742215119938458,4.233016317579069,3.854767737919628,0.43111046544895076,1.4298316570896452,Arsenal
12,5,9,293,100.0,100.0,3,59966,0,0,-2,2,293.6,110,15,1,4,3.0,2.5,4,Alexandre,2.0,20,7,141.5,57,20,False,390.2,152,19,1422,,2019-09-01T18:30:14.246208Z,93,0,0,0,59966.jpg,3.7,0,0,Lacazette,2.1,False,,a,1,3,729.0,32,19,84,400401,2706,515182,8306,0.2,9.0,Lacazette,6,22.702702702702688,76.48950276243093,3.3691804788213635,3.4046342077644187,3.2227567348108934,0.3622774708410068,1.1047978017149997,Arsenal
13,0,1,59,100.0,100.0,2,205533,0,0,-1,1,42.8,329,51,0,4,4.0,3.5,6,Edward,3.0,6,2,26.5,351,53,False,73.6,379,49,405,,2019-08-08T15:30:15.638344Z,44,0,0,0,205533.jpg,2.6,0,0,Nketiah,2.3,False,,a,1,3,148.0,216,53,21,267181,38579,210590,4912,0.7,4.8,Nketiah,0,8.076923076923077,25.1,3.1076190476190475,,4.846153846153847,0.7062770562770562,1.4814992517658894,Arsenal
14,0,10,591,0.0,25.0,7,80201,0,0,-1,1,0.0,616,66,1,1,0.0,0.6,0,Bernd,2.0,39,0,84.1,148,4,False,843.2,8,4,2649,Knee injury - Expected back 05 Aug,2020-06-20T16:00:17.901135Z,49,0,0,1,80201.jpg,3.8,0,113,Leno,5.2,False,,i,1,3,0.0,611,63,114,736641,130,789434,44433,0.4,23.3,Leno,2,30.0,113.21098562513592,3.7736995208378636,4.04127258371821,4.764573854677252,0.770142759354666,1.7047836701333847,Arsenal
15,3,1,256,100.0,100.0,5,37605,-1,1,-4,4,582.9,28,23,0,3,1.0,0.5,0,Mesut,0.0,20,1,99.8,115,66,False,223.6,260,105,1439,,2019-12-20T10:30:11.550604Z,71,0,0,0,37605.jpg,2.9,0,0,Özil,1.3,False,,a,1,3,190.0,177,95,53,245750,353,285584,14550,0.0,7.5,Özil,1,18.27586206896552,54.07790349117179,2.9589796249886446,3.2931263451797657,4.453404284078356,0.4167576936603725,1.1104852651423618,Arsenal
16,0,0,3,0.0,0.0,1,57249,0,0,-3,3,33.9,346,175,0,3,0.0,0.0,0,Henrikh,0.0,0,0,8.6,405,173,False,5.4,465,198,110,Joined Roma on loan until the end of the season on 2/9. - Expected back 01 Aug,2019-09-02T23:30:14.832021Z,67,0,0,0,57249.jpg,1.3,0,0,Mkhitaryan,0.7,False,,n,1,3,46.0,333,160,4,23129,10,117037,61,0.0,0.6,Mkhitaryan,1,3.0769230769230766,5.297717580131692,1.7217582135427996,,,0.2569788378422089,0.6651732291377235,Arsenal
18,1,0,303,100.0,0.0,8,84450,0,0,-4,4,244.7,144,89,0,3,2.3,0.0,3,Granit,1.3,25,0,67.6,194,100,False,343.4,180,73,2001,,2020-06-17T22:00:16.575871Z,51,0,0,0,84450.jpg,2.1,0,0,Xhaka,0.7,False,,a,1,3,85.0,275,141,51,70356,523,128581,1819,0.3,10.0,Xhaka,7,24.285714285714285,49.884885738525604,2.0540835304098777,1.8201968934362112,1.8796228598864864,0.40276147655095645,0.9095634753368694,Arsenal
19,1,0,238,50.0,0.0,3,198849,0,0,-3,3,200.7,175,110,0,3,0.5,0.0,0,Lucas,0.0,20,1,67.3,195,101,False,271.8,225,88,1365,Ankle injury - 50% chance of playing,2020-06-19T01:30:19.551092Z,47,0,0,0,198849.jpg,1.8,0,0,Torreira,1.1,False,,d,1,3,199.0,172,94,44,99542,6,178298,1473,0.0,9.4,Torreira,4,24.44444444444445,50.52087910575462,2.066763236144507,1.7416087691918738,1.9041318717380593,0.4397368587541504,0.9533267924750399,Arsenal
20,0,0,0,0.0,0.0,0,153256,0,0,-3,3,0.0,538,216,6,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,555,217,False,0.0,551,213,0,Joined Besiktas on loan until the end of the season on 31/8. - Expected back 01 Aug,2019-08-31T11:30:14.714406Z,42,0,0,0,153256.jpg,0.0,0,0,Elneny,0.5,False,,n,1,3,0.0,509,206,0,128763,548,127637,736,0.0,0.0,Elneny,0,,,,,,,,Arsenal
21,2,2,272,,,3,242166,0,0,-3,3,235.1,149,93,0,3,2.3,1.8,0,Matteo,1.3,31,0,71.6,181,96,False,333.6,184,75,1744,,,42,0,0,0,242166.jpg,2.0,0,0,Guendouzi,7.8,False,,a,1,3,146.0,220,115,48,1196280,23375,1058182,19545,0.3,11.4,Guendouzi,6,24.0,52.09799822999956,2.170749926249982,1.5260054507270435,1.8766692980447688,0.5168452205357099,1.05921750569019,Arsenal
106,1,10,402,100.0,0.0,6,41270,0,0,-3,3,104.5,244,69,2,2,0.0,0.0,0,David,-1.0,35,2,84.6,147,38,False,568.6,56,20,2210,,2020-06-17T22:00:16.727874Z,57,0,0,0,41270.jpg,2.9,2,0,Luiz Moreira Marinho,5.0,False,,a,1,3,171.0,197,44,76,319263,553,628350,11759,-0.2,13.3,David Luiz,4,26.20689655172414,73.44841673076584,2.8026369542002763,1.7319131601398656,0.3035607491546432,0.4916906937193467,1.1738954417895193,Arsenal
427,0,1,36,,,1,98980,1,-1,-2,2,0.0,553,51,0,1,4.0,3.5,8,Emiliano,3.0,2,0,5.1,436,32,False,50.4,399,32,140,,,43,0,0,0,98980.jpg,4.5,0,6,Martínez,1.8,False,,a,1,3,0.0,529,46,9,127861,42696,26263,1647,0.7,2.1,Martínez,0,2.0,6.814065708342394,3.407032854171197,,,0.7923332219002784,1.6430171388228323,Arsenal
467,1,5,197,0.0,0.0,3,101184,0,0,-2,2,113.5,238,64,0,2,0.0,0.0,0,Calum,0.0,15,1,58.7,227,66,False,272.0,224,90,1102,Knee injury - Unknown return date,2019-12-29T14:30:27.183032Z,43,0,0,0,101184.jpg,3.0,0,0,Chambers,0.6,False,,i,1,3,203.0,169,34,42,140576,10,172849,194,0.0,9.8,Chambers,5,14.0,40.37636051088296,2.884025750777353,,,0.6707036629714774,1.3908007172670123,Arsenal
469,2,3,209,100.0,100.0,4,182539,0,0,-3,3,298.5,107,70,1,3,3.3,2.8,3,Daniel,2.3,16,0,64.4,207,105,False,242.8,246,97,1152,,2019-11-06T17:30:16.584319Z,52,0,0,0,182539.jpg,2.5,0,0,Ceballos Fernández,3.0,False,,a,1,3,103.0,255,130,42,1023072,759,1156063,1964,0.4,8.1,Ceballos,0,16.8,42.1653390924914,2.5098416126482976,2.396699086986407,2.270305796343397,0.4826618485862111,1.100638356781838,Arsenal
486,1,3,222,75.0,0.0,3,58822,0,0,-2,2,197.1,178,40,0,2,0.8,0.0,0,Cédric,0.0,18,0,59.7,224,65,False,291.2,214,85,1306,Facial Injury - 75% chance of playing,2020-06-19T23:30:18.204187Z,48,0,0,0,58822.jpg,2.7,0,0,Soares,0.2,False,,d,1,3,107.0,252,70,43,24534,12,36390,385,0.0,9.0,Cédric,1,15.925925925925926,50.32323860039784,3.1598312609552126,2.709826429371847,,0.6582981793656694,1.442259049612636,Arsenal
488,6,9,332,100.0,100.0,5,195735,-1,1,-3,3,570.5,31,26,2,3,4.7,4.2,3,Nicolas,3.7,26,5,163.0,41,21,False,478.0,91,31,1736,,2019-12-11T12:30:12.556688Z,92,0,0,0,195735.jpg,3.8,0,0,Pépé,4.2,False,,a,1,3,579.0,54,28,99,667796,7148,748989,21887,0.4,10.8,Pépé,3,26.052631578947373,94.19505150984794,3.615567633711336,4.023389082302205,3.2295867385762747,0.39299648192514525,1.192017348955533,Arsenal
489,1,0,69,100.0,100.0,2,200641,0,0,-2,2,95.9,254,142,0,3,1.7,1.2,0,Reiss,0.7,6,0,28.6,343,150,False,56.6,394,161,484,,2020-01-18T17:00:23.535651Z,53,0,0,0,200641.jpg,1.6,0,0,Nelson,0.1,False,,a,1,3,134.0,225,118,21,13418,58,19500,166,0.1,4.0,Nelson,1,13.125,23.55410210523543,1.794598255636985,1.774857707002413,1.8437057056968769,0.3386034444598085,0.7795236691597293,Arsenal
490,0,0,124,100.0,100.0,1,200089,0,0,-3,3,136.9,226,133,0,3,4.0,3.5,6,Joseph,3.0,14,1,45.4,284,132,False,143.8,317,135,668,,2019-09-07T11:30:17.190466Z,47,0,0,0,200089.jpg,1.5,0,0,Willock,0.2,False,,a,1,3,171.0,196,105,32,29515,1470,33272,275,0.6,6.8,Willock,1,21.33333333333333,39.33750855557972,1.8439457135427992,2.716281764316162,3.725494898279844,0.39232887522187215,0.8505487333271615,Arsenal
504,1,5,129,0.0,100.0,2,444145,0,0,-1,1,36.6,340,52,0,4,0.0,0.5,0,Gabriel Teodoro,0.0,9,3,42.5,296,43,False,162.8,308,35,656,Knee injury - Unknown return date,2020-06-24T13:00:17.558412Z,44,0,0,0,444145.jpg,2.8,0,0,Martinelli Silva,2.5,False,,i,1,3,226.0,151,41,39,576034,450,501390,25207,0.0,8.9,Martinelli,1,13.928571428571427,34.47790055248619,2.4753364499220853,4.412025971416455,,0.562576465891383,1.180070350398352,Arsenal
515,0,3,101,100.0,100.0,1,192895,0,0,-2,2,87.9,265,77,0,2,4.3,3.8,9,Kieran,3.3,10,0,20.3,368,132,False,83.4,370,141,458,,2019-12-09T22:00:21.790216Z,53,0,0,0,192895.jpg,1.9,0,0,Tierney,0.5,False,,a,1,3,31.0,354,128,15,89209,1811,117646,655,0.6,2.8,Tierney,2,7.894736842105264,21.760785690825237,2.7563661875045304,4.6125514818683255,4.806232485392394,0.5200690919819869,1.197288962742634,Arsenal
541,5,2,206,100.0,100.0,5,223340,0,0,2,-2,267.8,128,80,0,3,4.0,3.5,2,Bukayo,3.0,15,0,70.6,187,98,False,259.6,240,94,1438,,2020-02-02T17:00:24.409161Z,47,0,0,0,223340.jpg,2.5,0,0,Saka,5.5,False,,a,1,3,178.0,188,101,52,747008,24812,342643,15588,0.6,11.1,Saka,5,20.8,51.60607360412117,2.4810612309673634,3.028840849028473,2.9817218548576454,0.5278853682909284,1.144428207298977,Arsenal
576,0,0,13,0.0,0.0,1,209289,0,0,-2,2,6.3,416,192,0,3,0.0,0.0,0,Emile,0.0,0,0,1.6,467,198,False,9.8,453,190,96,Joined Huddersfield Town on loan until the end of the season on 10/1. - Expected back 01 Aug,2020-01-10T20:00:21.634861Z,43,0,0,0,209289.jpg,2.0,0,0,Smith Rowe,0.0,False,,n,1,3,0.0,534,215,4,5714,27,3938,78,0.0,0.9,Smith Rowe,0,2.0,3.4535164270855985,1.7267582135427992,,,0.40157167756809287,0.8327167541048187,Arsenal
585,0,0,0,0.0,0.0,0,232233,0,0,-1,1,0.0,571,77,0,4,0.0,0.0,0,Tyreece,0.0,0,0,0.0,584,76,False,0.0,580,76,0,Joined Lincoln City on loan until the end of the season on 10/1. - Expected back 01 Aug,2020-01-16T10:30:19.626655Z,44,0,0,0,232233.jpg,0.0,0,0,John-Jules,0.0,False,,n,1,3,0.0,552,74,0,717,16,621,18,0.0,0.0,John-Jules,0,,,,,,,,Arsenal
617,0,1,31,0.0,0.0,1,92371,-1,1,-4,4,1.7,440,162,0,2,0.0,0.0,0,Pablo,0.3,0,0,3.0,451,164,False,27.8,425,159,113,Ankle injury - Expected back 25 Sep,2020-06-17T22:00:17.468334Z,46,0,0,0,92371.jpg,4.0,0,0,Marí,0.1,False,,i,1,3,0.0,591,209,8,13666,11,10674,1033,0.1,1.7,Marí,0,2.0,5.814065708342394,2.907032854171197,,,0.6319636639502603,1.355411057113602,Arsenal
636,0,0,0,,,0,209037,0,0,0,0,0.0,502,191,0,2,1.0,0.5,0,Zech,0.0,0,0,0.0,521,189,False,0.0,517,189,0,,,40,0,0,0,209037.jpg,0.0,0,0,Medley,0.0,False,,a,1,3,0.0,469,180,0,635,300,138,77,0.0,0.0,Medley,0,,,,,,,,Arsenal
646,0,0,0,,,0,113534,0,0,0,0,0.0,497,22,0,1,2.2,1.7,0,Matt,0.0,0,0,0.0,516,44,False,0.0,512,44,0,,,40,0,0,0,113534.jpg,0.0,0,0,Macey,0.0,False,,a,1,3,0.0,464,14,0,172,172,12,12,0.0,0.0,Macey,0,,,,,,,,Arsenal
647,0,0,0,,,0,232241,0,0,0,0,0.0,509,196,0,2,2.1,1.6,0,Matthew,0.0,0,0,0.0,528,194,False,0.0,524,194,0,,,40,0,0,0,232241.jpg,0.0,0,0,Smith,0.0,False,,a,1,3,0.0,476,185,0,56,56,6,6,0.0,0.0,Smith,0,,,,,,,,Arsenal
22,1,6,177,,,1,37339,0,0,-4,4,225.5,158,36,0,2,2.0,2.5,8,Ahmed,3.0,26,1,50.4,256,83,False,214.6,265,106,790,,,41,0,0,0,37339.jpg,2.1,0,0,El Mohamady,1.0,False,,a,2,7,63.0,308,102,29,91928,5858,161506,1043,0.7,7.1,El Mohamady,0,13.809523809523807,30.155318021044955,2.183660960144635,2.2316598489229755,2.4255818036500605,0.5326002341816184,1.078433279691558,Aston Villa
23,0,0,0,0.0,0.0,0,43252,0,0,-3,3,0.0,532,205,0,2,0.0,0.0,0,James,0.0,0,0,0.0,549,203,False,0.0,545,203,0,Joined Stoke City on loan until the end of the season on 31/1. - Expected back 01 Aug,2020-01-31T15:00:12.372885Z,42,0,0,0,43252.jpg,0.0,0,0,Chester,0.0,False,,n,2,7,0.0,501,196,0,1974,11,8278,24,0.0,0.0,Chester,0,,,,,,,,Aston Villa
24,0,0,113,,,2,47390,0,0,-3,3,31.6,354,124,0,2,-1.0,-0.5,0,Neil,0.0,19,0,17.5,378,138,False,115.8,341,133,793,,,42,0,0,0,47390.jpg,1.7,0,0,Taylor,0.2,False,,a,2,7,27.0,358,129,17,24666,167,30014,294,0.0,4.0,Taylor,2,10.0,16.349164373783932,1.634916437378393,-0.5533099718409993,,0.3892658184234269,0.7977575352511649,Aston Villa
25,0,0,171,100.0,100.0,2,123354,0,0,-1,1,32.3,349,120,1,2,3.7,4.2,1,Kortney,4.7,27,1,57.4,231,70,False,314.8,197,74,1260,,2019-08-15T13:00:13.496241Z,44,0,0,0,123354.jpg,2.1,0,0,Hause,0.1,False,,a,2,7,227.0,150,25,29,5327,872,5958,340,1.1,6.6,Hause,3,13.809523809523807,35.677417468558765,2.583537127033566,3.076979664860777,3.845638669824005,0.587167528871265,1.2316529992767713,Aston Villa
26,0,0,14,0.0,0.0,0,54764,0,0,-1,1,12.2,401,62,0,4,0.0,0.0,0,Jonathan,0.0,6,0,3.8,443,62,False,3.4,475,67,111,Joined Al-Gharafa on a permanent deal on 20/1.,2020-01-08T20:30:20.825750Z,54,0,0,0,54764.jpg,0.8,0,0,Kodjia,0.1,False,,u,2,7,24.0,369,61,5,4288,15,27883,19,0.0,0.9,Kodjia,1,6.25,5.4,0.8640000000000001,,,0.16,0.3718064012359121,Aston Villa
27,0,0,81,100.0,100.0,1,98770,0,0,-2,2,0.0,552,50,0,1,2.3,2.8,2,Ørjan,3.3,11,0,9.5,403,28,False,94.2,364,28,447,,2019-07-30T15:00:08.973693Z,43,0,0,0,98770.jpg,2.2,0,14,Nyland,0.4,False,,a,2,7,0.0,528,45,13,48465,2899,33162,1567,0.8,3.0,Nyland,0,5.909090909090907,12.456324402690505,2.1079933604553167,2.526775423418007,2.632891623893558,0.490231014059376,1.0165646672624629,Aston Villa
28,3,7,251,100.0,100.0,3,85242,0,0,-3,3,430.5,56,43,2,3,2.3,2.8,5,Conor,3.3,28,3,97.0,122,69,False,304.6,204,81,1119,,2019-12-15T13:00:22.404997Z,57,0,0,0,85242.jpg,3.0,0,0,Hourihane,0.2,False,,a,2,7,236.0,143,82,62,19844,221,30239,242,0.6,10.9,Hourihane,4,20.666666666666668,58.655769917246936,2.8381824153506585,2.972058256978386,3.424498040392372,0.4979267395352032,1.1887837971143875,Aston Villa
29,7,15,504,100.0,100.0,5,114283,-1,1,3,-3,1020.7,6,5,3,3,1.0,1.5,2,Jack,2.0,55,7,237.7,9,6,False,718.6,18,4,2603,,2019-10-26T18:30:22.524063Z,63,0,1,0,114283.jpg,4.3,0,0,Grealish,21.4,False,,a,2,7,641.0,40,18,124,3333376,14173,2207259,188975,0.3,19.7,Grealish,8,28.837209302325586,115.78214329966612,4.015025937004551,3.1866572057054268,2.4170734567975485,0.6373057042864366,1.5996246223758233,Aston Villa
30,5,0,264,100.0,100.0,5,193488,-1,1,-1,1,465.1,43,33,0,3,1.3,1.8,2,Anwar,2.3,43,4,145.7,52,30,False,368.2,165,63,1879,,2020-02-22T17:30:19.276253Z,54,0,0,0,193488.jpg,3.1,0,0,El Ghazi,0.9,False,,a,2,7,624.0,45,21,86,306075,645,280399,5560,0.4,15.9,El Ghazi,3,27.741935483870968,89.3661812797327,3.221339092641528,2.4354917184330294,2.324635075474551,0.5965442764150978,1.3862436286986166,Aston Villa
31,2,4,274,100.0,100.0,4,122806,0,0,-1,1,379.4,73,53,0,3,1.3,1.8,2,John,2.3,33,3,120.5,78,44,False,397.8,146,54,1774,,2019-12-21T17:00:13.681907Z,54,0,0,0,122806.jpg,3.2,0,0,McGinn,3.1,False,,a,2,7,430.0,68,36,68,1418526,773,1429956,13399,0.4,12.6,McGinn,2,21.25,68.16316967854509,3.2076785731080038,2.9039693890501224,2.9271080668968192,0.5940145505755562,1.3803650770704077,Aston Villa
32,0,0,0,0.0,0.0,0,174597,0,0,-2,2,0.0,613,254,0,3,0.0,0.0,0,Andre,0.0,0,0,0.0,623,255,False,0.0,620,252,0,Joined Charlton Athletic on loan until the end of the season on 2/1. - Expected back 01 Aug,2019-08-04T16:30:15.274646Z,48,0,0,0,174597.jpg,0.0,0,0,Green,0.0,False,,n,2,7,0.0,607,254,0,452,9,1495,7,0.0,0.0,Green,0,,,,,,,,Aston Villa
33,0,0,0,0.0,0.0,0,27770,0,0,0,0,0.0,572,227,0,3,0.0,0.0,0,Birkir,0.0,0,0,0.0,585,228,False,0.0,581,224,0,Left Aston Villa by mutual consent on 8/8.,2019-08-08T15:30:15.672945Z,45,0,0,0,27770.jpg,0.0,0,0,Bjarnason,0.0,False,,u,2,7,0.0,553,222,0,766,12,7838,6,0.0,0.0,Bjarnason,0,,,,,,,,Aston Villa
34,1,0,29,100.0,100.0,1,221239,0,0,-2,2,50.9,312,164,0,3,0.7,1.2,1,Keinan,1.7,3,0,25.3,358,155,False,22.2,431,178,273,,2020-02-03T23:00:14.489212Z,43,0,0,0,221239.jpg,1.5,0,0,Davis,0.3,False,,a,2,7,184.0,183,98,16,35763,1386,39662,810,0.4,3.7,Davis,0,10.666666666666666,23.53767771882857,2.2066572861401785,2.5593836418220657,2.5516040004221283,0.5131761130558555,1.0641446372311425,Aston Villa
35,0,0,34,100.0,100.0,0,40564,0,0,-1,1,27.2,369,179,0,3,-1.0,-0.5,0,Henri,0.0,6,0,5.5,433,186,False,13.4,445,185,189,,2019-11-08T18:00:15.526636Z,44,0,0,0,40564.jpg,1.2,0,0,Lansbury,0.4,False,,a,2,7,13.0,392,180,11,69313,26,67047,181,0.0,2.5,Lansbury,0,9.166666666666668,13.140433502325484,1.4335018366173256,1.0909262547743843,,0.32579587195848303,0.6833951864147336,Aston Villa
36,1,0,41,100.0,100.0,2,89274,-1,1,-3,3,56.4,308,162,0,3,-0.7,-0.2,0,José Ignacio,0.3,4,0,15.0,386,165,False,42.6,411,170,313,,2019-10-17T13:00:14.384046Z,57,0,0,0,89274.jpg,1.8,0,0,Peleteiro Romallo,0.2,False,,a,2,7,55.0,320,154,16,17485,74,29603,466,0.1,2.8,Jota,0,8.888888888888891,15.777714857771509,1.7749929214992943,1.7214562228384551,1.7214562228384551,0.31140226692970074,0.743462722360074,Aston Villa
94,0,3,346,0.0,0.0,4,21205,0,0,-2,2,0.3,462,11,1,1,0.0,0.0,0,Tom,0.0,35,0,50.7,254,14,False,507.4,79,14,1794,Knee injury - Unknown return date,2020-01-01T15:00:18.235936Z,43,1,0,0,21205.jpg,3.0,0,67,Heaton,2.2,False,,i,2,7,0.0,518,41,59,295177,66,561194,1193,0.0,13.7,Heaton,0,19.666666666666668,54.503356601775074,2.7713571153444962,,,0.6445016547312782,1.3364670765457822,Aston Villa
120,0,0,32,75.0,75.0,0,61603,0,0,-1,1,21.2,380,184,0,3,-0.8,-0.4,0,Daniel,0.0,11,0,4.7,439,188,False,18.6,436,181,317,Knock - 75% chance of playing,2020-06-18T17:30:12.445760Z,44,0,0,0,61603.jpg,1.2,0,0,Drinkwater,0.6,False,,d,2,7,8.0,406,188,6,25742,19,140358,423,0.0,1.4,Drinkwater,1,5.0,7.231145546722993,1.4462291093445985,1.2929592508397227,,0.3286884339419542,0.6894626756190239,Aston Villa
309,3,10,383,100.0,100.0,4,169359,0,0,-1,1,404.8,64,11,1,2,2.0,2.5,2,Matt,3.0,38,1,98.5,118,25,False,457.0,108,40,1958,,2019-12-28T17:00:19.505846Z,44,0,0,0,169359.jpg,3.0,0,0,Targett,1.8,False,,a,2,7,122.0,237,62,69,331579,1140,286999,11471,0.7,15.7,Targett,3,23.0,63.98677971716162,2.7820339007461574,2.255054582199079,2.2309761607899974,0.632280431987763,1.3262826231872231,Aston Villa
