id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,games played,adjusted points,adjusted points per game,form 5,form 10,value,valuePoints metric,team_name
14,0,10,591,25.0,,7,80201,-1,1,-1,1,0.0,610,65,1,1,0.9,6.5,6,Bernd,3.0,39,0,84.1,143,2,False,843.2,3,2,2649,Knee injury - 25% chance of playing,2020-06-20T16:00:17.901135Z,49,0,0,1,80201.jpg,3.8,0,113,Leno,5.8,False,,d,1,3,0.0,605,62,114,736489,2996,733403,155940,0.6,23.3,Leno,2,30.0,112.59770878340125,3.753256959446708,4.581547675899587,4.044559622146638,0.7659708080503485,1.6955486622471172,Arsenal
15,3,1,256,100.0,100.0,5,37605,-1,1,-3,3,582.9,26,21,0,3,0.5,0.5,0,Mesut,0.0,20,1,99.8,108,63,False,223.6,258,103,1439,,2019-12-20T10:30:11.550604Z,72,0,0,0,37605.jpg,2.9,0,0,Özil,1.5,False,,a,1,3,190.0,175,94,53,245384,507,268010,41891,0.0,7.4,Özil,1,18.27586206896552,54.001578410569294,2.9548033469934136,4.2919462958309635,3.181527352534415,0.4103893537490852,1.1011901906701953,Arsenal
16,0,0,3,0.0,0.0,1,57249,0,0,-3,3,33.9,345,174,0,3,0.0,0.0,0,Henrikh,0.0,0,0,8.6,403,172,False,5.4,461,196,110,Joined Roma on loan until the end of the season on 2/9. - Expected back 01 Aug,2019-09-02T23:30:14.832021Z,67,0,0,0,57249.jpg,1.3,0,0,Mkhitaryan,0.7,False,,n,1,3,46.0,329,159,4,23118,15,116975,125,0.0,0.6,Mkhitaryan,1,3.0769230769230766,5.281992532907724,1.7166475731950104,,,0.2562160557007478,0.6631988165190633,Arsenal
18,1,0,293,0.0,100.0,7,84450,0,0,-4,4,240.6,137,83,0,3,0.0,1.5,1,Granit,0.5,25,0,66.7,189,98,False,338.6,175,71,1911,Ankle injury - Expected back 04 Jul,2020-06-17T22:00:16.575871Z,51,0,0,0,84450.jpg,2.1,0,0,Xhaka,0.7,False,,i,1,3,85.0,273,141,48,69833,69,126153,8869,0.1,9.4,Xhaka,7,22.857142857142854,47.449822889436156,2.075929751412832,1.5685717193682711,1.687365091385738,0.4070450492966337,0.9192371445933768,Arsenal
19,1,0,238,0.0,100.0,3,198849,0,0,-3,3,200.7,171,108,0,3,0.0,0.5,0,Lucas,0.0,20,1,67.3,186,96,False,271.8,220,87,1365,Ankle injury - Expected back 12 Jul,2020-06-19T01:30:19.551092Z,47,0,0,0,198849.jpg,1.8,0,0,Torreira,1.1,False,,i,1,3,199.0,166,92,44,99536,81,176685,2982,0.0,9.4,Torreira,4,24.44444444444445,50.401644434190146,2.0618854541259606,1.6917156464031629,1.7944071237772172,0.43869903279275757,0.9510768394060044,Arsenal
20,0,0,0,0.0,0.0,0,153256,0,0,-3,3,0.0,533,215,6,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,549,216,False,0.0,545,212,0,Joined Besiktas on loan until the end of the season on 31/8. - Expected back 01 Aug,2019-08-31T11:30:14.714406Z,42,0,0,0,153256.jpg,0.0,0,0,Elneny,0.5,False,,n,1,3,0.0,505,206,0,128152,872,126811,1006,0.0,0.0,Elneny,0,,,,,,,,Arsenal
21,2,2,272,,,3,242166,0,0,-3,3,235.1,143,88,0,3,2.5,4.5,4,Matteo,2.0,31,0,71.6,177,93,False,333.6,178,73,1744,,,42,0,0,0,242166.jpg,2.0,0,0,Guendouzi,7.9,False,,a,1,3,146.0,216,112,48,1168333,51395,1035958,28637,0.5,11.4,Guendouzi,6,24.0,51.986727046637824,2.1661136269432424,1.781729583702664,1.4861226754467372,0.515741339748391,1.0569552232743609,Arsenal
106,1,10,402,0.0,100.0,6,41270,0,0,-3,3,104.5,242,67,2,2,0.0,-2.5,-3,David,-1.5,35,2,84.6,141,36,False,568.6,52,18,2210,Suspended until 01 Jul,2020-06-17T22:00:16.727874Z,57,0,0,0,41270.jpg,2.9,2,0,Luiz Moreira Marinho,5.1,False,,s,1,3,171.0,191,41,76,318709,175,614126,50642,-0.3,13.3,David Luiz,4,26.20689655172414,72.91837273162817,2.782411591075285,0.8046316943450407,1.8624521157097464,0.4881423843991728,1.165423969397998,Arsenal
427,0,0,10,,,0,98980,0,0,-3,3,0.0,530,42,0,1,1.0,1.5,1,Emiliano,0.5,2,0,2.7,451,33,False,26.6,423,33,50,,,42,0,0,0,98980.jpg,1.0,0,3,Martínez,1.1,False,,a,1,3,0.0,501,34,1,78319,71469,23144,8251,0.1,0.2,Martínez,0,1.0,1.886590292780041,1.886590292780041,,,0.4491881649476288,0.9205618021740183,Arsenal
467,1,5,197,0.0,0.0,3,101184,0,0,-2,2,113.5,237,63,0,2,0.0,0.0,0,Calum,0.0,15,1,58.7,223,65,False,272.0,219,86,1102,Knee injury - Unknown return date,2019-12-29T14:30:27.183032Z,43,0,0,0,101184.jpg,3.0,0,0,Chambers,0.6,False,,i,1,3,203.0,164,31,42,140565,12,172648,286,0.0,9.8,Chambers,5,14.0,40.09585674389937,2.8639897674213834,,,0.6660441319584613,1.3811385081084702,Arsenal
469,2,3,197,100.0,100.0,3,182539,0,0,-3,3,286.8,109,68,1,3,2.5,4.5,4,Daniel,2.0,16,0,61.6,210,107,False,228.4,253,99,1073,,2019-11-06T17:30:16.584319Z,52,0,0,0,182539.jpg,2.4,0,0,Ceballos Fernández,3.0,False,,a,1,3,101.0,256,132,39,1022278,716,1153815,4328,0.4,7.5,Ceballos,0,16.25,39.96895835437649,2.4596282064231687,2.387317409531546,2.4758279742757288,0.4730054243121478,1.0786183214786025,Arsenal
486,1,3,222,0.0,100.0,3,58822,0,0,-2,2,197.1,174,40,0,2,0.0,0.5,0,Cédric,0.0,18,0,59.7,216,61,False,291.2,203,78,1306,Facial Injury - Expected back 04 Jul,2020-06-19T23:30:18.204187Z,48,0,0,0,58822.jpg,2.7,0,0,Soares,0.2,False,,i,1,3,107.0,251,70,43,24522,28,35939,1149,0.0,9.0,Cédric,1,15.925925925925926,50.00336397443871,3.1397461100228954,,2.9179067552662517,0.6541137729214366,1.4330914744155308,Arsenal
488,6,9,327,100.0,100.0,4,195735,0,0,-2,2,552.9,31,26,2,3,4.5,8.5,8,Nicolas,4.0,26,5,160.8,40,21,False,477.6,89,31,1673,,2019-12-11T12:30:12.556688Z,93,0,0,0,195735.jpg,3.8,0,0,Pépé,4.3,False,,a,1,3,575.0,50,26,96,660381,4044,723988,45898,0.4,10.3,Pépé,3,25.26315789473684,91.02107350848348,3.6029174930441377,3.9095478911184376,4.2801765204215165,0.3874104831230255,1.181443188068148,Arsenal
489,1,0,69,100.0,100.0,2,200641,0,0,-2,2,95.9,251,142,0,3,1.5,2.5,2,Reiss,1.0,6,0,28.6,337,149,False,56.6,388,160,484,,2020-01-18T17:00:23.535651Z,53,0,0,0,200641.jpg,1.6,0,0,Nelson,0.1,False,,a,1,3,134.0,223,117,21,13357,57,19315,283,0.2,4.0,Nelson,1,13.125,23.49271704316329,1.7899212985267268,1.8265670768466464,1.7553754093375769,0.3377209997220239,0.7774921288104397,Arsenal
490,0,0,106,100.0,100.0,1,200089,0,0,-3,3,135.1,223,133,0,3,2.0,3.5,3,Joseph,1.5,14,0,38.5,309,136,False,109.8,344,143,642,,2019-09-07T11:30:17.190466Z,47,0,0,0,200089.jpg,1.2,0,0,Willock,0.2,False,,a,1,3,138.0,219,114,26,28042,184,32981,403,0.3,5.5,Willock,1,21.66666666666667,35.30236408589189,1.6293398808873183,3.0003743645483567,2.0221671405399326,0.3466680597632592,0.7515584443023088,Arsenal
504,1,5,129,100.0,100.0,2,444145,0,0,-1,1,36.6,338,52,0,4,0.5,0.5,0,Gabriel Teodoro,0.0,9,3,42.5,290,42,False,162.8,305,35,656,,2019-12-23T12:00:20.317919Z,44,0,0,0,444145.jpg,2.8,0,0,Martinelli Silva,2.8,False,,a,1,3,226.0,148,41,39,575319,5044,475038,16133,0.0,8.9,Martinelli,1,13.928571428571427,34.483592644978785,2.475745112972836,,4.392784459093237,0.5626693438574626,1.1802651728636007,Arsenal
515,0,0,73,100.0,100.0,0,192895,0,0,-2,2,76.3,272,80,0,2,1.0,1.5,1,Kieran,0.5,10,0,18.4,369,133,False,76.0,375,143,389,,2019-12-09T22:00:21.790216Z,53,0,0,0,192895.jpg,0.9,0,0,Tierney,0.4,False,,a,1,3,31.0,354,128,6,87380,974,116816,2511,0.1,1.1,Tierney,2,6.666666666666666,14.010601951866946,2.1015902927800414,1.1262934184350248,1.1262934184350255,0.39652647033585686,0.9128724888439622,Arsenal
541,5,2,200,100.0,100.0,4,223340,0,0,2,-2,240.2,139,85,0,3,4.0,7.5,7,Bukayo,3.5,15,0,66.4,191,99,False,248.8,239,94,1348,,2020-02-02T17:00:24.409161Z,47,0,0,0,223340.jpg,2.5,0,0,Saka,5.4,False,,a,1,3,174.0,187,102,50,718455,44693,322457,37884,0.7,10.6,Saka,4,20.0,49.75091468879413,2.4875457344397063,3.7394664115496745,3.2532679510903297,0.5292650498807886,1.1474192857098813,Arsenal
576,0,0,13,0.0,0.0,1,209289,0,0,-2,2,6.3,415,192,0,3,0.0,0.0,0,Emile,0.0,0,0,1.6,460,196,False,9.8,449,189,96,Joined Huddersfield Town on loan until the end of the season on 10/1. - Expected back 01 Aug,2020-01-10T20:00:21.634861Z,43,0,0,0,209289.jpg,2.0,0,0,Smith Rowe,0.0,False,,n,1,3,0.0,528,215,4,5685,27,3848,115,0.0,0.9,Smith Rowe,0,2.0,3.4432951463900214,1.7216475731950105,,,0.4003831565569792,0.830252184480403,Arsenal
585,0,0,0,0.0,0.0,0,232233,0,0,-1,1,0.0,565,77,0,4,0.0,0.0,0,Tyreece,0.0,0,0,0.0,578,76,False,0.0,574,76,0,Joined Lincoln City on loan until the end of the season on 10/1. - Expected back 01 Aug,2020-01-16T10:30:19.626655Z,44,0,0,0,232233.jpg,0.0,0,0,John-Jules,0.0,False,,n,1,3,0.0,547,74,0,699,27,600,22,0.0,0.0,John-Jules,0,,,,,,,,Arsenal
617,0,1,31,0.0,100.0,1,92371,-1,1,-3,3,1.7,436,161,0,2,0.0,1.5,1,Pablo,0.5,0,0,3.0,449,163,False,27.8,422,158,113,Ankle injury - Unknown return date,2020-06-17T22:00:17.468334Z,47,0,0,0,92371.jpg,4.0,0,0,Marí,0.1,False,,i,1,3,0.0,592,207,8,13655,66,9496,2777,0.1,1.7,Marí,0,2.0,5.773180585560082,2.886590292780041,,,0.6141681474000087,1.331484814941412,Arsenal
636,0,0,0,,,0,209037,0,0,0,0,0.0,497,188,0,2,1.6,2.8,0,Zech,0.0,0,0,0.0,516,186,False,0.0,512,186,0,,,40,0,0,0,209037.jpg,0.0,0,0,Medley,0.0,False,,a,1,3,0.0,466,178,0,313,313,54,54,0.0,0.0,Medley,0,,,,,,,,Arsenal
22,1,5,161,,,1,37339,0,0,-4,4,220.1,157,36,0,2,0.0,-0.5,1,Ahmed,0.5,26,0,44.6,279,94,False,179.0,292,116,777,,,41,0,0,0,37339.jpg,1.6,0,0,El Mohamady,0.9,False,,a,2,7,46.0,327,113,21,85854,2311,160293,2056,0.1,5.1,El Mohamady,0,13.125,26.87865974333364,2.047897885206373,1.8016533296885813,1.5595874705906578,0.49948728907472517,1.0113846760672192,Aston Villa
23,0,0,0,0.0,0.0,0,43252,0,0,-3,3,0.0,526,201,0,2,0.0,0.0,0,James,0.0,0,0,0.0,543,199,False,0.0,539,199,0,Joined Stoke City on loan until the end of the season on 31/1. - Expected back 01 Aug,2020-01-31T15:00:12.372885Z,42,0,0,0,43252.jpg,0.0,0,0,Chester,0.0,False,,n,2,7,0.0,496,192,0,1961,5,8252,54,0.0,0.0,Chester,0,,,,,,,,Aston Villa
24,0,0,113,,,2,47390,0,0,-3,3,31.6,352,123,0,2,-0.5,-1.5,0,Neil,0.0,19,0,17.5,374,137,False,115.8,338,132,793,,,42,0,0,0,47390.jpg,1.7,0,0,Taylor,0.2,False,,a,2,7,27.0,358,129,17,24466,405,29686,608,0.0,4.0,Taylor,2,10.0,16.1343368368418,1.6134336836841798,,0.12901188591220547,0.3841508770676618,0.7872750248025058,Aston Villa
25,0,0,161,100.0,100.0,2,123354,0,0,-1,1,32.0,348,120,1,2,6.0,11.5,13,Kortney,6.5,26,1,52.0,246,76,False,295.0,201,77,1170,,2019-08-15T13:00:13.496241Z,44,0,0,0,123354.jpg,2.2,0,0,Hause,0.1,False,,a,2,7,193.0,171,33,28,4306,1682,5591,312,1.5,6.4,Hause,2,12.727272727272727,33.170974155980474,2.6062908265413234,4.605842075488863,3.1119867824055745,0.5923388242139371,1.2425003999005626,Aston Villa
26,0,0,14,0.0,0.0,0,54764,0,0,-1,1,12.2,399,61,0,4,0.0,0.0,0,Jonathan,0.0,6,0,3.8,441,62,False,3.4,469,65,111,Joined Al-Gharafa on a permanent deal on 20/1.,2020-01-08T20:30:20.825750Z,54,0,0,0,54764.jpg,0.8,0,0,Kodjia,0.1,False,,u,2,7,24.0,367,61,5,4273,6,27863,22,0.0,0.9,Kodjia,1,6.25,5.4,0.8640000000000001,,1.4000000000000004,0.16,0.3718064012359121,Aston Villa
27,0,0,69,100.0,100.0,1,98770,0,0,-2,2,0.0,547,50,0,1,3.5,6.5,8,Ørjan,4.0,10,0,8.4,405,28,False,83.2,368,28,357,,2019-07-30T15:00:08.973693Z,43,0,0,0,98770.jpg,2.2,0,12,Nyland,0.4,False,,a,2,7,0.0,523,44,11,44498,14074,30984,7211,0.9,2.6,Nyland,0,5.0,9.8171684184209,1.96343368368418,2.6250611734235,2.2181650437407057,0.4566124845777163,0.9468518007643072,Aston Villa
28,2,6,235,100.0,100.0,3,85242,0,0,-3,3,387.2,69,52,2,3,2.0,3.5,5,Conor,2.5,28,3,89.6,130,72,False,282.4,209,83,1099,,2019-12-15T13:00:22.404997Z,57,0,0,0,85242.jpg,2.9,0,0,Hourihane,0.2,False,,a,2,7,228.0,145,83,57,19616,229,29968,421,0.4,10.0,Hourihane,4,19.655172413793107,54.83578183909536,2.7898906549715177,3.0482828710012764,2.519933096301287,0.48945450087219605,1.1685566045412983,Aston Villa
29,7,15,490,100.0,100.0,5,114283,0,0,4,-4,971.5,6,5,3,3,1.5,2.5,4,Jack,2.0,54,7,230.3,9,6,False,699.6,18,4,2513,,2019-10-26T18:30:22.524063Z,64,0,1,0,114283.jpg,4.4,0,0,Grealish,23.7,False,,a,2,7,635.0,40,18,122,3318079,24739,1998910,211316,0.3,19.1,Grealish,8,27.72727272727273,112.61076836766226,4.061371973915688,2.4127904467665213,3.34086947499176,0.6345893709243262,1.6053982328434417,Aston Villa
30,5,0,253,100.0,100.0,5,193488,0,0,0,0,439.5,49,37,0,3,2.0,3.5,5,Anwar,2.5,42,4,140.4,57,33,False,359.6,165,63,1810,,2020-02-22T17:30:19.276253Z,55,0,0,0,193488.jpg,3.1,0,0,El Ghazi,1.0,False,,a,2,7,605.0,46,22,84,305385,1005,273489,15367,0.5,15.3,El Ghazi,3,27.096774193548388,86.05477204985127,3.1758308732683203,1.9308677825807263,2.288944286860525,0.5774237951396946,1.3541788344101395,Aston Villa
31,2,4,267,100.0,100.0,4,122806,0,0,-1,1,377.8,72,53,0,3,2.0,3.5,5,John,2.5,32,3,117.9,78,44,False,396.8,143,53,1698,,2019-12-21T17:00:13.681907Z,54,0,0,0,122806.jpg,3.3,0,0,McGinn,3.3,False,,a,2,7,407.0,70,37,66,1417647,2446,1413426,36338,0.5,12.2,McGinn,2,20.0,64.88435370837847,3.244217685418924,2.4874731878095697,2.4874731878095697,0.6007810528553563,1.3960890074554517,Aston Villa
32,0,0,0,0.0,0.0,0,174597,0,0,-2,2,0.0,607,252,0,3,0.0,0.0,0,Andre,0.0,0,0,0.0,617,253,False,0.0,614,250,0,Joined Charlton Athletic on loan until the end of the season on 2/1. - Expected back 01 Aug,2019-08-04T16:30:15.274646Z,48,0,0,0,174597.jpg,0.0,0,0,Green,0.0,False,,n,2,7,0.0,601,252,0,443,17,1488,14,0.0,0.0,Green,0,,,,,,,,Aston Villa
33,0,0,0,0.0,0.0,0,27770,0,0,0,0,0.0,567,226,0,3,0.0,0.0,0,Birkir,0.0,0,0,0.0,580,227,False,0.0,576,223,0,Left Aston Villa by mutual consent on 8/8.,2019-08-08T15:30:15.672945Z,45,0,0,0,27770.jpg,0.0,0,0,Bjarnason,0.0,False,,u,2,7,0.0,549,222,0,754,3,7832,22,0.0,0.0,Bjarnason,0,,,,,,,,Aston Villa
34,1,0,28,100.0,100.0,1,221239,0,0,-2,2,49.2,309,162,0,3,1.5,2.5,4,Keinan,2.0,3,0,24.2,357,157,False,22.2,428,178,253,,2020-02-03T23:00:14.489212Z,43,0,0,0,221239.jpg,1.5,0,0,Davis,0.3,False,,a,2,7,173.0,189,103,15,32915,8004,38456,2826,0.5,3.5,Davis,0,10.0,21.39217685418923,2.139217685418924,2.8009458256172075,2.752301133540609,0.4974924849811452,1.0316223738532788,Aston Villa
35,0,0,34,100.0,100.0,0,40564,0,0,-1,1,27.2,366,178,0,3,-0.5,-1.5,0,Henri,0.0,6,0,5.5,427,184,False,13.4,441,183,189,,2019-11-08T18:00:15.526636Z,44,0,0,0,40564.jpg,1.2,0,0,Lansbury,0.4,False,,a,2,7,13.0,388,179,11,69283,30,66853,275,0.0,2.5,Lansbury,0,9.166666666666668,13.091202191776247,1.4281311481937722,,1.0909262547743843,0.32457526095313,0.6808348111695574,Aston Villa
36,1,0,41,100.0,100.0,2,89274,0,0,-2,2,56.4,303,160,0,3,0.0,-0.5,1,José Ignacio,0.5,4,0,15.0,384,165,False,42.6,404,167,313,,2019-10-17T13:00:14.384046Z,58,0,0,0,89274.jpg,1.8,0,0,Peleteiro Romallo,0.2,False,,a,2,7,55.0,316,154,16,17406,112,29091,722,0.1,2.8,Jota,0,8.888888888888891,15.735667497610295,1.7702625934811582,1.7214562228384551,1.7214562228384551,0.3052176885312342,0.735061532713845,Aston Villa
94,0,3,346,0.0,0.0,4,21205,0,0,-2,2,0.3,458,11,1,1,0.0,0.0,0,Tom,0.0,35,0,50.7,251,14,False,507.4,76,14,1794,Knee injury - Unknown return date,2020-01-01T15:00:18.235936Z,43,1,0,0,21205.jpg,3.0,0,67,Heaton,2.2,False,,i,2,7,0.0,513,40,59,295111,95,559852,2105,0.0,13.7,Heaton,0,19.666666666666668,54.08086244578888,2.749874361650281,,2.3586315784869,0.6395056655000654,1.326107172776292,Aston Villa
120,0,0,32,75.0,100.0,0,61603,0,0,-1,1,21.2,379,184,0,3,-0.4,-1.5,0,Daniel,0.0,11,0,4.7,434,187,False,18.6,434,181,317,Knock - 75% chance of playing,2020-06-18T17:30:12.445760Z,44,0,0,0,61603.jpg,1.2,0,0,Drinkwater,0.6,False,,d,2,7,8.0,402,186,6,25723,50,139896,647,0.0,1.4,Drinkwater,1,5.0,7.204292104605224,1.4408584209210449,1.0881532644352363,1.3390851633059375,0.3274678229366011,0.6869023003738475,Aston Villa
309,3,10,376,100.0,100.0,4,169359,0,0,-1,1,401.0,64,12,1,2,3.0,5.5,7,Matt,3.5,37,1,97.3,115,24,False,450.2,105,38,1868,,2019-12-28T17:00:19.505846Z,44,0,0,0,169359.jpg,3.0,0,0,Targett,1.9,False,,a,2,7,121.0,236,62,67,330250,3480,271493,46835,0.8,15.2,Targett,3,22.33333333333333,61.13413020388304,2.737349113606703,1.7385661875561296,2.1488274609636435,0.622124798546978,1.304979986764287,Aston Villa
428,1,7,180,0.0,0.0,6,213345,0,0,-6,6,169.8,190,27,1,4,0.0,0.0,0,Wesley,0.0,31,5,108.3,93,24,False,296.2,200,24,1782,Knee injury - Unknown return date,2020-01-01T15:00:18.798443Z,54,0,1,0,213345.jpg,3.2,0,0,Moraes,0.8,False,,i,2,7,632.0,41,22,67,403751,24,438008,445,0.0,12.4,Wesley,3,20.9375,67.70359264497877,3.233604424834807,,3.1849332958621943,0.5988156342286679,1.3915217872897578,Aston Villa
