id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,games played,adjusted points,adjusted points per game,form 5,form 10,value,valuePoints metric,team_name
11,3,24,484,100.0,0.0,4,54694,0,0,-3,3,304.1,2,4,2.0,0.0,0,Pierre-Emerick,1.5,31,14,176.3,False,606.0,1943,,2020-01-08T14:00:18.333339Z,107,0,0,0,54694.jpg,5.8,1,0,Aubameyang,14.5,False,,a,1,3,854.0,127,1865936,144746,2710565,17936,0.1,11.9,Aubameyang,3,21.896551724137925,108.5646551724138,4.958070866141732,2.3175990568093483,3.7388657082951977,0.4633711089852086,1.5157264910501986,Arsenal
12,3,6,195,100.0,100.0,2,59966,0,0,-2,2,247.8,1,4,3.0,2.5,2,Alexandre,2.5,18,5,114.2,False,289.8,1187,,2019-09-01T18:30:14.246208Z,93,0,0,0,59966.jpg,3.5,0,0,Lacazette,2.2,False,,a,1,3,602.0,60,282534,10822,390365,9784,0.3,6.5,Lacazette,5,17.142857142857142,56.36465517241379,3.2879382183908046,3.1497969469227827,2.862816491144897,0.3535417439129897,1.0781574150410753,Arsenal
13,0,0,3,100.0,100.0,0,205533,0,0,-2,2,10.3,0,4,0.7,0.2,0,Edward,0.2,1,0,1.9,False,0.2,16,,2019-08-08T15:30:15.638344Z,43,0,0,0,205533.jpg,1.0,0,0,Nketiah,0.6,False,,a,1,3,8.0,1,55553,1772,122150,1504,0.0,0.2,Nketiah,0,1.0,1.3,1.3,,,0.3023255813953489,0.6269156688215358,Arsenal
14,0,5,462,,,4,80201,0,0,0,0,0.0,1,1,4.5,4.0,3,Bernd,4.0,34,0,67.7,False,678.6,2160,,,50,0,0,1,80201.jpg,3.4,0,91,Leno,5.2,False,,a,1,3,0.0,82,414599,6025,467419,8060,0.8,16.4,Leno,2,24.117647058823533,89.2988695779917,3.702636055672825,3.731932330535343,3.8263192973075246,0.740527211134565,1.6558691832852266,Arsenal
15,2,1,177,100.0,100.0,2,37605,0,0,-3,3,471.3,0,3,2.5,2.0,1,Mesut,2.0,18,0,74.5,False,146.2,1118,,2019-12-20T10:30:11.550604Z,72,0,0,0,37605.jpg,2.5,0,0,Özil,1.1,False,,a,1,3,127.0,35,110761,3608,161628,5353,0.3,4.9,Özil,0,14.0,40.32428086264295,2.8803057759030684,1.891229990045524,2.3099782658264822,0.40004246887542616,1.073426585150756,Arsenal
16,0,0,3,0.0,0.0,1,57249,0,0,-2,2,33.9,0,3,0.0,0.0,0,Henrikh,0.0,0,0,8.6,False,5.4,110,Joined Roma on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:14.832021Z,68,0,0,0,57249.jpg,1.3,0,0,Mkhitaryan,0.8,False,,n,1,3,46.0,4,22906,16,115978,167,0.0,0.6,Mkhitaryan,1,3.0769230769230766,5.343115915245511,1.7365126724547917,,,0.2553695106551164,0.6659222112313034,Arsenal
18,1,0,234,100.0,100.0,4,84450,0,0,-4,4,203.6,0,3,2.5,2.0,2,Granit,2.0,23,0,56.7,False,282.8,1544,,2019-12-29T14:30:26.292159Z,51,0,0,0,84450.jpg,2.1,0,0,Xhaka,0.6,False,,a,1,3,78.0,38,38488,821,104114,700,0.4,7.5,Xhaka,5,18.095238095238095,39.19178103522464,2.165861583525572,1.9401792320166549,2.2458167537431324,0.4246787418677592,0.9590596291948444,Arsenal
19,1,0,225,100.0,100.0,3,198849,0,0,-3,3,167.7,0,3,3.3,2.8,5,Lucas,2.8,20,1,61.7,False,257.8,1298,,2020-01-11T15:00:20.592287Z,47,0,0,0,198849.jpg,2.0,0,0,Torreira,1.3,False,,a,1,3,190.0,42,86517,3772,152730,1732,0.6,8.9,Torreira,3,21.0,46.69331784568856,2.2234913259851687,2.4472889595643847,2.3651998452976124,0.47308326084790825,1.0256200695014226,Arsenal
20,0,0,0,0.0,0.0,0,153256,0,0,-2,2,0.0,0,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,False,0.0,0,Joined Besiktas on loan until the end of the season on 31/8. - Expected back 01 Jul,2019-08-31T11:30:14.714406Z,43,0,0,0,153256.jpg,0.0,0,0,Elneny,0.6,False,,n,1,3,0.0,0,122703,171,115268,1557,0.0,0.0,Elneny,0,,,,,,,,Arsenal
21,2,2,240,,,2,242166,0,0,-2,2,227.6,0,3,1.0,0.5,0,Matteo,0.5,27,0,67.7,False,310.8,1490,,,43,0,0,0,242166.jpg,2.0,0,0,Guendouzi,5.8,False,,a,1,3,138.0,40,857560,7104,871102,11604,0.1,9.3,Guendouzi,6,20.0,44.573356897371696,2.2286678448685846,0.6868826808714829,1.1228319651250631,0.5182948476438569,1.0747590711898765,Arsenal
106,0,6,308,100.0,100.0,3,41270,0,0,-3,3,75.8,2,2,2.3,1.8,-3,David,1.8,30,2,70.2,False,473.4,1825,,2019-11-28T23:00:21.861570Z,57,0,0,0,41270.jpg,2.5,1,0,Luiz Moreira Marinho,4.8,False,,a,1,3,151.0,53,185081,1712,503033,9197,0.3,9.3,David Luiz,4,21.2,59.380274624166354,2.8009563501965262,1.3081253302996951,2.459712847218814,0.49139585091167126,1.173191514234258,Arsenal
427,0,0,0,,,0,98980,0,0,-2,2,0.0,0,1,0.5,0.0,0,Emiliano,0.0,0,0,0.0,False,0.0,0,,,43,0,0,0,98980.jpg,0.0,0,0,Martínez,0.2,False,,a,1,3,0.0,0,5351,96,13425,176,0.0,0.0,Martínez,0,,,,,,,,Arsenal
467,1,5,197,0.0,0.0,3,101184,0,0,-1,1,113.5,0,2,0.0,0.0,0,Calum,0.0,15,1,58.7,False,272.0,1102,Knee injury - Expected back 01 Jul,2019-12-29T14:30:27.183032Z,44,0,0,0,101184.jpg,3.0,0,0,Chambers,0.7,False,,i,1,3,203.0,42,140367,15,165216,1638,0.0,9.5,Chambers,5,14.0,41.246261381606274,2.9461615272575905,,3.3402994053067947,0.6695821652858159,1.4045273990573854,Arsenal
469,2,3,130,100.0,100.0,1,182539,0,0,-3,3,183.0,1,3,0.5,0.0,0,Daniel,0.0,10,0,42.9,False,150.0,659,,2019-11-06T17:30:16.584319Z,52,0,0,0,182539.jpg,2.5,0,0,Ceballos Fernández,3.0,False,,a,1,3,96.0,27,996835,209,1132736,1982,0.0,5.2,Ceballos,0,10.8,27.65144031078761,2.5603185472951493,,,0.4923689514029133,1.122773956942867,Arsenal
488,3,5,219,100.0,100.0,2,195735,0,0,-4,4,419.4,1,3,4.0,3.5,2,Nicolas,3.5,23,3,119.2,False,322.0,1339,,2019-12-11T12:30:12.556688Z,91,0,0,0,195735.jpg,3.0,0,0,Pépé,2.4,False,,a,1,3,448.0,63,275484,9266,478231,5176,0.4,6.9,Pépé,3,21.0,70.9364212939644,3.3779248235221155,3.03799220155869,3.1836232868744143,0.37120053005737536,1.1197711752788493,Arsenal
489,1,0,56,0.0,0.0,2,200641,0,0,-2,2,95.0,0,3,0.0,0.0,0,Reiss,0.5,4,0,27.7,False,53.2,437,Hamstring injury - Expected back 16 Feb,2020-01-18T17:00:23.535651Z,53,0,0,0,200641.jpg,1.8,0,0,Nelson,0.1,False,,i,1,3,129.0,18,11420,5,17412,412,0.1,3.4,Nelson,1,10.0,20.036678448685848,2.003667844868585,1.530198616548013,2.041094135847562,0.37805053676765754,0.870337695527813,Arsenal
490,0,0,90,100.0,100.0,1,200089,0,0,-2,2,121.3,0,3,0.7,0.2,1,Joseph,0.2,11,0,33.4,False,82.6,545,,2019-09-07T11:30:17.190466Z,48,0,0,0,200089.jpg,1.2,0,0,Willock,0.2,False,,a,1,3,129.0,21,24987,87,30447,210,0.0,4.4,Willock,1,17.5,29.726471767958856,1.6986555295976489,0.9525102566698784,1.4931455285613084,0.35388656866617685,0.7753266258262639,Arsenal
504,1,5,124,100.0,100.0,1,444145,0,0,0,0,25.1,0,4,4.7,4.2,8,Gabriel Teodoro,4.2,9,3,37.7,False,148.0,566,,2019-12-23T12:00:20.317919Z,45,0,0,0,444145.jpg,2.8,0,0,Martinelli Silva,3.0,False,,a,1,3,204.0,37,343332,82680,227185,8877,0.9,8.2,Martinelli,1,13.214285714285715,32.521551724137936,2.461090400745573,5.3830028156751935,4.412328079751101,0.5469089779434607,1.160169140986875,Arsenal
515,0,0,51,0.0,0.0,0,192895,0,0,-2,2,75.1,0,2,0.0,0.0,0,Kieran,0.0,6,0,16.3,False,56.0,296,Shoulder injury - Expected back 21 Mar,2019-12-09T22:00:21.790216Z,53,0,0,0,192895.jpg,1.0,0,0,Tierney,0.3,False,,i,1,3,31.0,5,71895,10,108674,446,0.0,0.9,Tierney,1,5.0,11.930253449095831,2.3860506898191667,,1.9168284837688687,0.45019824336210695,1.0364341894831202,Arsenal
541,2,0,113,100.0,100.0,2,223340,0,0,0,0,131.1,0,3,2.3,1.8,2,Bukayo,1.8,10,0,41.8,False,155.4,875,,2019-11-22T10:00:21.980433Z,45,0,0,0,223340.jpg,1.9,0,0,Saka,0.6,False,,a,1,3,131.0,27,143653,5183,109127,2439,0.4,6.0,Saka,3,14.210526315789476,30.07512563579133,2.116397729926056,2.34159657557902,1.9420722068574632,0.4703106066502347,0.9976794576790199,Arsenal
576,0,0,13,0.0,0.0,1,209289,0,0,-2,2,6.3,0,3,0.0,0.0,0,Emile,0.0,0,0,1.6,False,9.8,96,Joined Huddersfield Town on loan until the end of the season on 10/1. - Expected back 01 Jul,2020-01-10T20:00:21.634861Z,43,0,0,0,209289.jpg,2.0,0,0,Smith Rowe,0.0,False,,n,1,3,0.0,4,2519,655,1266,361,0.0,0.9,Smith Rowe,0,2.0,3.4830253449095827,1.7415126724547916,,2.2522368458176936,0.40500294708250967,0.8398319860101352,Arsenal
585,0,0,0,0.0,0.0,0,232233,0,0,0,0,0.0,0,4,0.0,0.0,0,Tyreece,0.0,0,0,0.0,False,0.0,0,Joined Lincoln City on loan until the end of the season on 10/1. - Expected back 01 Jul,2020-01-16T10:30:19.626655Z,45,0,0,0,232233.jpg,0.0,0,0,John-Jules,0.0,False,,n,1,3,0.0,0,402,53,291,81,0.0,0.0,John-Jules,0,,,,,,,,Arsenal
617,0,0,0,,,0,92371,0,0,0,0,0.0,0,2,,,0,Pablo,0.0,0,0,0.0,False,0.0,0,,,50,0,0,0,92371.jpg,0.0,0,0,Marí,0.0,False,,a,1,3,0.0,0,268,268,15,15,0.0,0.0,Marí,0,,,,,,,,Arsenal
22,1,5,154,,,1,37339,0,0,-3,3,218.9,0,2,-0.7,-0.7,0,Ahmed,-0.2,24,0,43.6,False,170.2,701,,,42,0,0,0,37339.jpg,1.7,0,0,El Mohamady,0.9,False,,a,2,7,46.0,19,70203,404,144571,1572,0.0,4.5,El Mohamady,0,11.176470588235297,24.015939744935928,2.148794608757424,-0.4597458222794337,1.0755884942745717,0.5116177639898629,1.0485044077188925,Aston Villa
23,0,0,0,100.0,100.0,0,43252,0,0,-2,2,0.0,0,2,-0.5,-0.5,0,James,0.0,0,0,0.0,False,0.0,0,,2019-08-08T17:00:13.859858Z,43,0,0,0,43252.jpg,0.0,0,0,Chester,0.1,False,,a,2,7,0.0,0,1836,53,7472,86,0.0,0.0,Chester,0,,,,,,,,Aston Villa
24,0,0,113,,,2,47390,0,0,-2,2,31.6,0,2,-0.5,-0.5,0,Neil,0.0,19,0,17.5,False,115.8,793,,,43,0,0,0,47390.jpg,1.7,0,0,Taylor,0.2,False,,a,2,7,27.0,17,19750,114,25860,301,0.0,4.0,Taylor,2,10.0,16.31076822913504,1.6310768229135042,0.2654762574628465,0.4019406290134873,0.37932019137523354,0.7865750902585578,Aston Villa
25,0,0,101,100.0,100.0,1,123354,0,0,-1,1,9.4,0,2,0.7,0.7,2,Kortney,1.2,17,0,23.5,False,189.8,720,,2019-08-15T13:00:13.496241Z,44,0,0,0,123354.jpg,1.6,0,0,Hause,0.1,False,,a,2,7,35.0,13,1803,71,4568,91,0.3,3.0,Hause,1,8.125,15.52124918617222,1.9103075921442727,2.3245711411062886,,0.43416081639642556,0.9107034115306956,Aston Villa
26,0,0,14,0.0,0.0,0,54764,0,0,-1,1,12.2,0,4,0.0,0.0,0,Jonathan,0.2,6,0,3.8,False,3.4,111,Joined Al-Gharafa on a permanent deal on 20/1.,2020-01-08T20:30:20.825750Z,54,0,0,0,54764.jpg,0.8,0,0,Kodjia,0.1,False,,u,2,7,24.0,5,4187,7,27452,125,0.0,0.9,Kodjia,1,6.25,5.4,0.8640000000000001,1.4000000000000004,0.9000000000000001,0.16,0.3718064012359121,Aston Villa
27,0,0,34,100.0,100.0,0,98770,0,0,-2,2,0.0,0,1,-0.3,-0.3,0,Ørjan,0.2,8,0,5.8,False,57.0,177,,2019-07-30T15:00:08.973693Z,43,0,0,0,98770.jpg,1.0,0,8,Nyland,0.2,False,,a,2,7,0.0,3,17339,329,16440,913,0.0,0.7,Nyland,0,3.0,4.743230468740512,1.5810768229135042,0.9305339207871554,0.9992232301095832,0.36769228439848933,0.7624629491500371,Aston Villa
28,2,6,199,100.0,100.0,2,85242,0,0,-3,3,251.9,2,3,0.3,0.3,0,Conor,0.8,23,3,67.0,False,242.0,843,,2019-12-15T13:00:22.404997Z,57,0,0,0,85242.jpg,3.1,0,0,Hourihane,0.2,False,,a,2,7,178.0,50,17452,81,26958,451,0.1,8.8,Hourihane,3,16.129032258064516,42.78615515357225,2.65274161952148,1.14165838139284,1.5763159994375735,0.4653932665827158,1.1111111950246138,Aston Villa
29,6,14,427,100.0,100.0,4,114283,1,-1,7,-7,756.4,3,3,6.0,6.0,2,Jack,6.5,41,7,191.0,False,626.2,1973,,2019-10-26T18:30:22.524063Z,67,0,1,0,114283.jpg,4.9,0,0,Grealish,24.8,False,,a,2,7,530.0,107,2233740,139358,863725,39634,1.0,16.0,Grealish,6,21.83673469387755,93.80151544950846,4.295583417781228,4.487056733293762,4.179240044324281,0.6411318534001833,1.6595286553950108,Aston Villa
30,4,0,218,100.0,100.0,4,193488,0,0,0,0,376.3,0,3,2.0,2.0,2,Anwar,2.5,33,4,122.7,False,333.4,1493,,2019-12-01T18:30:17.584307Z,55,0,0,0,193488.jpg,3.4,0,0,El Ghazi,1.0,False,,a,2,7,518.0,71,248428,2095,219859,3525,0.5,12.9,El Ghazi,3,20.88235294117647,73.31976972205605,3.5110875641547965,3.4664471578442564,3.299624709563901,0.6383795571190539,1.497132767730156,Aston Villa
31,2,4,253,0.0,0.0,3,122806,-1,1,-1,1,375.3,0,3,0.0,0.0,0,John,0.0,30,3,113.5,False,386.4,1537,Ankle injury - Unknown return date,2019-12-21T17:00:13.681907Z,54,0,0,0,122806.jpg,3.4,0,0,McGinn,2.9,False,,i,2,7,375.0,61,1282834,35,1318217,7101,0.0,11.3,McGinn,2,17.941176470588232,60.24940390399084,3.3581634962880136,,0.7576941808971277,0.6218821289422247,1.4451234772183499,Aston Villa
32,0,0,0,0.0,0.0,0,174597,-1,1,-2,2,0.0,0,3,0.0,0.0,0,Andre,0.0,0,0,0.0,False,0.0,0,Joined Charlton Athletic on loan until the end of the season on 2/1. - Expected back 01 Jul,2019-08-04T16:30:15.274646Z,48,0,0,0,174597.jpg,0.0,0,0,Green,0.0,False,,n,2,7,0.0,0,366,8,1402,11,0.0,0.0,Green,0,,,,,,,,Aston Villa
33,0,0,0,0.0,0.0,0,27770,0,0,0,0,0.0,0,3,0.0,0.0,0,Birkir,0.0,0,0,0.0,False,0.0,0,Left Aston Villa by mutual consent on 8/8.,2019-08-08T15:30:15.672945Z,45,0,0,0,27770.jpg,0.0,0,0,Bjarnason,0.0,False,,u,2,7,0.0,0,698,8,7657,33,0.0,0.0,Bjarnason,0,,,,,,,,Aston Villa
34,0,0,16,100.0,0.0,0,221239,0,0,-2,2,23.3,0,3,-0.5,0.0,0,Keinan,0.0,1,0,8.2,False,14.4,74,,2019-10-30T23:30:12.401435Z,43,0,0,0,221239.jpg,1.0,0,0,Davis,0.2,False,,a,2,7,46.0,6,19460,163,31511,440,0.0,1.4,Davis,0,6.0,9.371615234370255,1.5619358723950427,,,0.3632409005569867,0.7532323631529901,Aston Villa
35,0,0,34,100.0,100.0,0,40564,0,0,-1,1,27.2,0,3,-0.3,-0.3,0,Henri,0.2,6,0,5.5,False,13.4,189,,2019-11-08T18:00:15.526636Z,44,0,0,0,40564.jpg,1.2,0,0,Lansbury,0.4,False,,a,2,7,13.0,11,68678,52,62561,634,0.0,2.5,Lansbury,0,9.166666666666668,13.131634385843446,1.432541933001103,1.0909262547743843,2.2382108441970097,0.32557771204570524,0.6829375703210587,Aston Villa
36,1,0,41,100.0,100.0,2,89274,0,0,-2,2,56.1,0,3,-0.5,-0.5,0,José Ignacio,0.0,4,0,14.9,False,42.6,310,,2019-10-17T13:00:14.384046Z,58,0,0,0,89274.jpg,1.9,0,0,Peleteiro Romallo,0.1,False,,a,2,7,51.0,15,13117,128,26164,176,0.0,2.6,Jota,0,7.894736842105264,14.168413874625108,1.7946657574525138,,1.9344332443510168,0.309425130595261,0.7451943950235985,Aston Villa
94,0,3,346,0.0,0.0,4,21205,0,0,-1,1,0.3,1,1,0.0,0.0,0,Tom,0.5,35,0,50.7,False,507.4,1794,Knee injury - Unknown return date,2020-01-01T15:00:18.235936Z,44,1,0,0,21205.jpg,3.0,0,67,Heaton,3.1,False,,i,2,7,0.0,59,293350,138,500072,10547,0.1,13.4,Heaton,0,19.666666666666668,54.427844183965576,2.7675175008796056,2.3586315784869,2.529159075299536,0.6289812501999104,1.3193622010855799,Aston Villa
120,0,0,25,100.0,100.0,0,61603,0,0,-1,1,7.8,0,3,0.5,0.5,1,Daniel,1.0,9,0,2.5,False,9.8,258,,2020-01-02T04:30:20.207210Z,44,0,0,0,61603.jpg,1.2,0,0,Drinkwater,0.6,False,,a,2,7,8.0,5,22816,351,134130,517,0.2,1.1,Drinkwater,1,4.166666666666667,6.105288357201568,1.4652692057283758,1.5277441907412104,,0.33301572857463085,0.6985396854178049,Aston Villa
309,3,10,299,100.0,100.0,3,169359,0,0,-1,1,324.1,1,2,1.5,1.5,6,Matt,2.0,24,1,77.3,False,358.8,1328,,2019-12-28T17:00:19.505846Z,44,0,0,0,169359.jpg,3.6,0,0,Targett,0.9,False,,a,2,7,89.0,57,145301,4492,164721,2285,0.5,13.0,Targett,3,15.833333333333332,50.06503820187761,3.162002412750165,4.398989385973759,2.8924170592621405,0.7186369119886737,1.507425503830791,Aston Villa
428,1,7,180,0.0,0.0,6,213345,0,0,-5,5,169.8,1,4,0.0,0.0,0,Wesley,1.5,31,5,108.3,False,296.2,1782,Knee injury - Unknown return date,2020-01-01T15:00:18.798443Z,55,0,1,0,213345.jpg,3.2,0,0,Moraes,0.9,False,,i,2,7,632.0,67,403042,72,429671,2456,0.3,12.2,Wesley,3,20.9375,68.22155172413792,3.25834276891405,3.1849332958621943,2.3284456823755075,0.5924259579843727,1.3893620249291974,Aston Villa
429,0,0,3,0.0,0.0,0,79852,-1,1,-2,2,0.0,0,1,0.0,0.0,0,Jed,0.0,0,0,0.0,False,0.0,7,Achilles injury - Unknown return date,2019-11-10T16:00:17.790777Z,43,0,0,0,79852.jpg,1.0,0,0,Steer,0.1,False,,i,2,7,0.0,1,1179,6,6502,68,0.0,0.2,Steer,0,1.0,1.5810768229135042,1.5810768229135042,,,0.36769228439848933,0.7624629491500371,Aston Villa
445,1,5,339,100.0,100.0,3,149484,0,0,0,0,71.9,0,2,2.5,2.5,9,Tyrone,3.0,34,2,66.2,False,512.6,1732,,2019-12-08T16:00:13.818311Z,45,0,0,0,149484.jpg,2.8,0,0,Mings,2.8,False,,a,2,7,77.0,55,484606,5742,451197,2878,0.7,12.2,Mings,4,19.642857142857142,46.435560745653184,2.3639921834150712,2.700865131740256,2.254226251085986,0.5253315963144602,1.1143966023765262,Aston Villa
452,2,1,181,100.0,100.0,2,199798,0,0,-2,2,57.7,0,2,1.7,1.7,6,Ezri,2.2,23,0,40.2,False,235.2,1005,,2019-08-05T15:00:10.970602Z,43,0,0,0,199798.jpg,2.4,0,0,Konsa Ngoyo,0.1,False,,a,2,7,107.0,29,5910,799,6232,263,0.5,6.7,Konsa,0,12.083333333333336,27.36444839181404,2.2646440048397825,3.348073528453912,2.7810198370572285,0.526661396474368,1.0921083161052412,Aston Villa
455,0,4,212,100.0,100.0,3,108156,0,0,-1,1,5.7,1,2,-0.5,-0.5,0,Bjorn,0.0,25,0,30.4,False,265.0,1221,,2020-01-02T12:30:17.002224Z,44,0,0,0,108156.jpg,2.4,0,0,Engels,0.5,False,,a,2,7,31.0,34,95881,35,86310,710,0.0,7.7,Engels,1,14.166666666666668,32.031921657941304,2.261076822913504,,1.3744986175373173,0.5138810961167054,1.0779260810291535,Aston Villa
458,2,2,265,100.0,100.0,4,203368,0,0,-1,1,171.3,1,2,1.0,1.0,2,Frédéric,1.5,25,0,58.0,False,366.8,1538,,2019-12-01T19:30:19.368861Z,44,0,0,0,203368.jpg,2.5,0,0,Guilbert,0.6,False,,a,2,7,40.0,47,97319,192,96937,1271,0.3,10.7,Guilbert,5,18.8,42.46734771904974,2.25890147441754,2.9370213451843465,2.173143366546199,0.5133866987312591,1.076889024324417,Aston Villa
465,2,2,158,100.0,100.0,3,148508,0,0,-3,3,248.8,0,3,2.3,2.3,2,Mahmoud Ahmed,2.8,21,3,107.2,False,269.6,1223,,2019-08-31T16:30:09.941826Z,52,0,0,0,148508.jpg,2.6,1,0,Ibrahim Hassan,1.1,False,,a,2,7,556.0,54,145056,1982,275406,2444,0.5,10.4,Trézéguet,2,20.76923076923077,48.26023310571136,2.3236408532379547,2.4245989061438293,2.2142217230864247,0.4468540102380682,1.0189839221608878,Aston Villa
470,2,5,253,,,5,230046,0,0,-1,1,152.1,0,3,4.3,4.3,6,Douglas Luiz,4.8,29,3,77.8,False,321.0,1351,,,44,0,0,0,230046.jpg,2.9,0,0,Soares de Paulo,3.9,False,,a,2,7,304.0,64,674869,24827,484526,10379,1.1,14.5,Douglas Luiz,3,22.068965517241374,52.74904454021244,2.390191080728376,2.9969349201361983,2.786009814496371,0.5432252456200855,1.139478888311499,Aston Villa
