id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,ppg_estimate,form 5,ppg next 1,ppg next 5,ppg next 10,value,valuePoints_metric,games_played
63,0,0,39,50.0,0.0,0,54469,0,0,-2,2,10.0,0,2,0.0,0.0,0,Adam,0.0,7,0,9.9,False,26.6,310,Hamstring injury - 50% chance of playing,2019-08-31T17:30:17.323480Z,43,0,0,0,54469.jpg,1.2,0,0,Smith,0.5,False,,d,3,91,63.0,5,9190,50,75500,3054,0.0,1.2,Adam Smith,1,1.37,1.11,1.73,1.682,1.634,0.31860465116279074,0.6606726663734647,3.4444444444444446
64,0,0,0,100.0,100.0,0,235530,0,0,-1,1,0.0,0,2,0.0,-0.5,0,Lloyd,0.0,0,0,0.0,False,0.0,0,,2019-08-04T16:00:15.955778Z,44,0,0,0,235530.jpg,0.0,0,0,Kelly,0.1,False,,a,3,91,0.0,0,2308,815,4721,370,0.0,0.0,Kelly,0,2.0,2.0,2.0,2.0,2.0,0.45454545454545453,0.9534625892455924,0.0
65,2,0,91,,,0,171129,1,-1,2,-2,168.9,0,2,3.0,2.5,2,Diego,3.0,6,0,31.1,False,130.4,450,,,42,0,0,0,171129.jpg,2.8,0,0,Rico,11.5,False,,a,3,91,11.0,14,657845,56641,255733,20821,0.7,3.4,Rico,1,2.56,2.79,3.29,2.9559999999999995,2.622,0.6095238095238095,1.2491520933741225,5.0
66,0,0,0,,,0,222434,0,0,0,0,0.0,0,2,0.0,-0.5,0,Jack,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,222434.jpg,0.0,0,0,Simpson,6.7,False,,a,3,91,0.0,0,125928,9552,208288,15462,0.0,0.0,Simpson,0,2.0,2.0,2.0,2.0,2.0,0.5,1.0,0.0
67,3,4,173,,,0,75115,1,-1,0,0,135.1,1,4,7.0,6.5,2,Callum,7.0,13,5,62.8,False,216.6,697,,,80,0,0,0,75115.jpg,6.0,0,0,Wilson,14.1,False,,a,3,91,275.0,48,582695,180936,797653,32964,0.9,6.1,Callum Wilson,1,5.94,6.26,6.93,6.39,5.85,0.7425,2.1001071401240465,7.7444444444444445
68,3,5,115,,,0,78007,0,0,-2,2,127.7,1,4,6.5,6.0,2,Joshua,6.5,13,2,46.1,False,178.6,708,,,63,0,0,0,78007.jpg,4.8,0,0,King,10.0,False,,a,3,91,155.0,38,435566,92905,1023931,39117,1.0,6.0,King,0,4.65,5.16,4.7700000000000005,4.3100000000000005,3.85,0.7380952380952381,1.8526043444683102,7.866666666666666
69,0,0,16,,,0,154566,0,0,-1,1,51.4,0,4,2.0,1.5,2,Dominic,2.0,6,0,20.0,False,23.4,380,,,54,0,0,0,154566.jpg,1.5,0,0,Solanke,0.4,False,,a,3,91,125.0,12,20136,1849,31704,2031,0.4,2.2,Solanke,0,1.52,1.74,1.54,1.548,1.556,0.28148148148148144,0.6541038540261415,4.222222222222222
71,0,0,0,0.0,0.0,0,217331,0,0,-1,1,0.0,0,4,0.0,0.0,0,Sam,0.0,0,0,0.0,False,0.0,0,Joined Swansea City on loan until the end of the season on 6/8. - Expected back 01 Jul,2019-08-07T20:00:14.104634Z,44,0,0,0,217331.jpg,0.0,0,0,Surridge,0.6,False,,n,3,91,0.0,0,37713,658,59017,3065,0.0,0.0,Surridge,0,2.0,2.0,2.0,2.0,2.0,0.45454545454545453,0.9534625892455924,0.0
72,0,0,0,0.0,0.0,0,40349,0,0,-2,2,0.0,0,1,0.0,0.0,0,Asmir,0.0,0,0,0.0,False,0.0,0,Joined Qarabag on loan until January on 2/9. - Expected back 01 Feb,2019-09-02T17:00:12.309749Z,43,0,0,0,40349.jpg,0.0,0,0,Begovic,1.1,False,,n,3,91,0.0,0,11410,97,127793,5715,0.0,0.0,Begovic,0,2.6,2.6,2.6,2.6,2.6000000000000005,0.6046511627906977,1.2538313376430716,0.0
73,0,0,0,,,0,18726,0,0,-1,1,0.0,0,1,0.0,-0.5,0,Artur,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,18726.jpg,0.0,0,0,Boruc,0.3,False,,a,3,91,0.0,0,4614,341,13500,875,0.0,0.0,Boruc,0,3.8000000000000003,3.8000000000000003,3.8000000000000003,3.8,3.8,0.8636363636363636,1.8115789195666254,0.0
74,0,0,0,,,0,229600,-1,1,-2,2,0.0,0,1,0.0,-0.5,0,Mark,0.0,0,0,0.0,False,0.0,0,,,43,0,0,0,229600.jpg,0.0,0,0,Travers,0.2,False,,a,3,91,0.0,0,1715,137,8670,420,0.0,0.0,Travers,0,2.0,2.0,2.0,2.0,2.0,0.46511627906976744,0.9644856443408242,0.0
75,1,2,70,100.0,75.0,0,90105,0,0,-4,4,120.1,0,3,2.2,1.3,1,Ryan,2.2,8,1,29.9,False,95.6,447,,2019-09-28T16:00:16.992466Z,71,0,0,0,90105.jpg,2.9,0,0,Fraser,4.1,False,,a,3,91,85.0,20,99170,5181,988464,19758,0.3,2.8,Fraser,1,3.0500000000000003,3.46,3.08,2.9080000000000004,2.7359999999999998,0.42957746478873243,1.1446446031872226,4.966666666666667
76,0,0,0,0.0,0.0,0,111317,0,0,-2,2,0.0,0,3,0.0,0.0,0,David,0.0,0,0,0.0,False,0.0,0,Ankle injury - Unknown return date,2019-07-31T21:00:14.727782Z,63,0,0,0,111317.jpg,0.0,0,0,Brooks,0.1,False,,i,3,91,0.0,0,455,37,17213,224,0.0,0.0,Brooks,0,4.1,4.1,4.1,4.1,4.1000000000000005,0.6507936507936507,1.6334790994236712,0.0
77,0,0,0,0.0,0.0,0,56872,0,0,-1,1,0.0,0,3,0.0,0.0,0,Junior,0.0,0,0,0.0,False,0.0,0,Knee injury - Unknown return date,2019-06-25T11:30:06.990995Z,59,0,0,0,56872.jpg,0.0,0,0,Stanislas,0.0,False,,i,3,91,0.0,0,139,16,296,16,0.0,0.0,Stanislas,0,2.4,2.4,2.4,2.4,2.3999999999999995,0.4067796610169491,0.9880643635111419,0.0
78,0,0,10,,,0,103912,-1,1,-3,3,5.4,0,3,0.0,-0.5,0,Jordon,0.0,1,0,1.2,False,6.8,48,,,47,0,0,0,103912.jpg,1.0,0,0,Ibe,0.2,False,,a,3,91,0.0,2,4204,248,17404,615,0.0,0.4,Ibe,0,1.08,1.03,1.7,1.592,1.4839999999999998,0.2297872340425532,0.498166852335598,0.5333333333333333
79,0,0,15,100.0,100.0,0,155408,0,0,0,0,1.3,0,3,1.0,0.5,0,Lewis,1.0,1,0,1.0,False,8.8,90,,2019-06-25T11:30:07.007116Z,50,0,0,0,155408.jpg,1.3,0,0,Cook,0.0,False,,a,3,91,0.0,4,1674,192,978,198,0.2,0.8,Lewis Cook,0,1.37,1.37,1.53,1.564,1.5979999999999996,0.274,0.6126826258349424,1.0
80,0,0,9,100.0,100.0,0,15237,0,0,-2,2,2.2,0,3,0.2,-0.3,0,Andrew,0.2,1,0,0.9,False,6.4,57,,2019-06-25T11:30:07.022396Z,48,0,0,0,15237.jpg,1.0,0,0,Surman,0.0,False,,a,3,91,0.0,3,772,42,2850,141,0.0,0.6,Surman,0,1.08,1.03,1.12,1.296,1.4720000000000002,0.22500000000000003,0.49295030175464954,0.6333333333333333
81,0,0,0,0.0,0.0,0,40387,0,0,-1,1,0.0,0,3,0.0,0.0,0,Dan,0.0,0,0,0.0,False,0.0,0,Hip injury - Expected back 02 Nov,2019-07-30T10:30:13.907385Z,49,0,0,0,40387.jpg,0.0,0,0,Gosling,0.0,False,,i,3,91,0.0,0,84,5,800,26,0.0,0.0,Gosling,0,2.2,2.2,2.2,2.2,2.1999999999999997,0.4489795918367347,0.9938586931957764,0.0
82,0,0,84,,,0,152551,0,0,-2,2,25.1,0,3,1.2,0.7,2,Jefferson,1.2,12,0,12.4,False,87.4,643,,,48,0,0,0,152551.jpg,1.4,0,0,Lerma,0.2,False,,a,3,91,12.0,11,5840,367,12079,522,0.3,2.3,Lerma,4,1.42,1.23,1.59,1.6059999999999999,1.6219999999999999,0.29583333333333334,0.6481383597144466,7.144444444444445
446,0,0,40,,,0,154131,0,0,-1,1,14.7,0,2,1.2,0.7,1,Jack,1.2,5,0,10.0,False,65.8,346,,,44,0,0,0,154131.jpg,1.2,0,0,Stacey,0.1,False,,a,3,91,19.0,5,1890,206,5699,272,0.3,1.1,Stacey,2,1.31,1.31,1.58,1.512,1.4440000000000002,0.29772727272727273,0.624517995955863,3.8444444444444446
476,1,0,97,,,0,168991,0,0,0,0,59.1,0,3,2.5,2.0,1,Philip,2.5,12,0,30.1,False,146.6,673,,,50,0,0,0,168991.jpg,1.9,0,0,Billing,0.2,False,,a,3,91,95.0,15,10106,788,10592,880,0.5,3.0,Billing,3,1.9000000000000001,2.13,2.2600000000000002,2.136,2.012,0.38,0.8497058314499202,7.477777777777778
492,0,0,6,100.0,100.0,0,220307,0,0,-2,2,0.3,0,3,0.5,0.0,1,Arnaut,0.5,0,0,1.2,False,5.2,24,,2019-08-12T10:00:14.019366Z,58,0,0,0,220307.jpg,1.0,0,0,Danjuma Groeneveld,0.0,False,,a,3,91,7.0,2,365,70,3718,58,0.1,0.3,Danjuma,0,1.12,1.12,2.0,1.848,1.6960000000000002,0.1931034482758621,0.4650546871809439,0.26666666666666666
494,1,3,140,,,0,225321,0,0,0,0,10.0,1,1,4.2,3.7,2,Aaron,4.2,13,0,22.3,False,212.0,720,,,45,0,0,0,225321.jpg,3.1,0,27,Ramsdale,1.0,False,,a,3,91,0.0,25,76637,13129,23717,3733,0.9,5.6,Ramsdale,0,3.0300000000000002,3.41,4.18,3.6599999999999993,3.1399999999999997,0.6733333333333333,1.428355697996826,8.0
505,0,1,100,,,0,153682,0,0,1,-1,83.9,0,3,2.8,2.3,2,Harry,2.8,10,3,33.0,False,127.6,464,,,61,0,0,0,153682.jpg,3.9,0,0,Wilson,3.6,False,,a,3,91,117.0,27,342984,21380,188991,21301,0.5,4.4,Harry Wilson,1,3.64,2.91,4.22,4.055999999999999,3.8919999999999995,0.5967213114754099,1.473792920925627,5.155555555555556
37,0,0,65,100.0,0.0,1,61933,0,0,-1,1,1.6,0,2,0.0,0.0,0,Shane,0.5,4,0,7.9,False,64.2,360,,2019-09-25T22:00:12.331496Z,49,0,0,0,61933.jpg,2.8,0,0,Duffy,1.2,False,,a,4,36,13.0,11,32659,620,133821,7891,0.1,2.2,Duffy,0,2.83,2.4,1.8900000000000001,2.7060000000000004,2.5800000000000005,0.5775510204081632,1.2784636826109306,4.0
38,0,0,101,100.0,100.0,3,86153,0,0,0,0,91.3,0,2,3.2,2.2,6,Martín,3.2,9,0,22.3,False,102.6,630,,2019-09-14T16:30:10.724610Z,45,0,0,0,86153.jpg,3.0,0,0,Montoya,0.7,False,,a,4,36,28.0,21,48379,2561,50733,2094,0.7,4.7,Montoya,1,2.89,3.13,2.52,2.902,2.5100000000000002,0.6422222222222222,1.3623590650860817,7.0
39,0,0,14,0.0,0.0,0,209362,-1,1,-2,2,16.2,0,2,0.0,0.0,0,Bernardo,0.0,3,0,2.9,False,10.8,67,Knock - Unknown return date,2019-09-14T16:30:10.738160Z,43,0,0,0,209362.jpg,1.0,0,0,Fernandes da Silva Junior,0.1,False,,i,4,36,2.0,2,1520,24,6905,467,0.0,0.5,Bernardo,0,1.1,1.04,1.8,1.6760000000000002,1.6760000000000002,0.2558139534883721,0.5304671043874534,0.7444444444444445
40,0,0,0,100.0,100.0,0,52484,0,0,-1,1,0.0,0,2,0.0,-1.0,0,Leon,0.0,0,0,0.0,False,0.0,0,,2019-09-12T13:00:14.154646Z,44,0,0,0,52484.jpg,0.0,0,0,Balogun,0.1,False,,a,4,36,0.0,0,638,53,3594,89,0.0,0.0,Balogun,0,1.9000000000000001,1.9000000000000001,1.9000000000000001,1.9,1.9,0.4318181818181818,0.9057894597833127,0.0
41,0,0,15,,,0,42748,0,0,-1,1,27.9,0,2,0.8,-0.2,1,Gaëtan,0.8,3,0,5.0,False,16.0,57,,,44,0,0,0,42748.jpg,0.8,0,0,Bong,0.1,False,,a,4,36,6.0,3,1335,119,5019,252,0.2,0.7,Bong,0,0.8200000000000001,0.8200000000000001,1.1500000000000001,1.254,1.254,0.18636363636363637,0.39091966159069286,0.6333333333333333
42,2,7,173,,,3,83299,0,0,1,-1,27.7,2,2,4.8,3.8,10,Lewis,4.8,10,0,25.3,False,176.8,720,,,46,0,0,0,83299.jpg,4.1,0,0,Dunk,11.8,False,,a,4,36,48.0,33,573885,118610,322133,14205,1.0,7.2,Dunk,4,4.05,3.89,2.92,3.8239999999999994,3.2310000000000003,0.8804347826086957,1.8883222366866352,8.0
43,0,0,0,0.0,0.0,0,178173,0,0,-1,1,0.0,0,2,0.0,0.0,0,Matthew,0.0,0,0,0.0,False,0.0,0,Joined Derby County on loan until the end of the season on 2/8. - Expected back 01 Jul,2019-08-02T11:00:13.040927Z,44,0,0,0,178173.jpg,0.0,0,0,Clarke,0.0,False,,n,4,36,0.0,0,161,29,957,27,0.0,0.0,Clarke,0,2.0,2.0,2.0,2.0,2.0,0.45454545454545453,0.9534625892455924,0.0
44,0,0,12,,,2,20529,-1,1,-4,4,28.8,0,4,1.0,0.0,1,Glenn,1.0,3,0,7.7,False,6.8,266,,,56,0,0,0,20529.jpg,1.4,0,0,Murray,1.0,False,,a,4,36,45.0,10,36876,942,191000,5010,0.2,1.8,Murray,0,1.53,1.3,1.9000000000000001,1.918,1.8359999999999999,0.27321428571428574,0.6465430048673152,2.9555555555555557
45,0,0,5,0.0,0.0,1,106757,-1,1,-3,3,1.3,0,4,0.0,0.0,0,Jürgen,0.0,1,0,3.3,False,3.2,85,Joined TSG Hoffenheim on loan until the end of the season on 29/8. - Expected back 01 Jul,2019-08-29T13:00:09.129312Z,52,0,0,0,106757.jpg,1.5,0,0,Locadia,0.1,False,,n,4,36,30.0,3,6341,14,22052,350,0.0,0.6,Locadia,0,1.58,1.58,1.24,1.544,1.544,0.3038461538461539,0.6928758352525531,0.9444444444444444
46,0,1,20,0.0,0.0,0,93284,-1,1,-2,2,11.3,0,4,0.0,0.0,0,Florin,0.0,2,1,7.6,False,45.0,71,Joined Galatasaray on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-08-24T16:30:09.164349Z,48,0,0,0,93284.jpg,1.7,1,0,Andone,0.5,False,,n,4,36,21.0,5,159126,49,185563,2920,0.0,1.0,Andone,0,2.23,2.23,0.58,1.464,1.246,0.46458333333333335,1.0178510860304337,0.7888888888888889
47,0,6,176,,,3,131897,0,0,1,-1,0.0,0,1,5.8,4.8,7,Mathew,5.8,10,0,20.0,False,199.8,720,,,46,0,0,0,131897.jpg,4.4,0,24,Ryan,14.9,False,,a,4,36,0.0,35,507190,143132,346977,13280,1.3,7.6,Ryan,0,4.23,4.45,3.63,4.216,3.6590000000000003,0.9195652173913045,1.9722476694282638,8.0
48,0,0,0,,,0,50093,0,0,0,0,0.0,0,1,0.0,-1.0,0,David,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,50093.jpg,0.0,0,0,Button,24.0,False,,a,4,36,0.0,0,338917,9413,360085,51776,0.0,0.0,Button,0,2.0,2.0,2.0,2.0,2.0,0.5,1.0,0.0
49,1,1,93,,,3,60307,0,0,-1,1,301.2,0,3,2.5,1.5,3,Pascal,2.5,6,0,49.5,False,81.6,535,,,64,0,0,0,60307.jpg,2.6,0,0,Groß,0.6,False,,a,4,36,112.0,21,62021,2024,78709,2511,0.4,3.3,Groß,0,2.67,2.31,2.37,2.8620000000000005,2.5740000000000007,0.4171875,1.0554101690811966,5.944444444444445
50,0,0,0,100.0,100.0,0,165210,0,0,-2,2,0.0,0,3,0.0,-1.0,0,Alireza,0.0,0,0,0.0,False,0.0,0,,2019-09-19T14:00:12.919069Z,58,0,0,0,165210.jpg,0.0,0,0,Jahanbakhsh,0.1,False,,a,4,36,0.0,0,560,55,4103,113,0.0,0.0,Jahanbakhsh,0,1.7,1.7,1.7,1.7,1.6999999999999997,0.29310344827586204,0.7058865787567897,0.0
51,0,0,0,0.0,0.0,0,167473,0,0,-1,1,0.0,0,3,0.0,0.0,0,José Heriberto,0.0,0,0,0.0,False,0.0,0,Knee injury - Unknown return date,2019-06-25T11:30:06.929510Z,54,0,0,0,167473.jpg,0.0,0,0,Izquierdo Mena,0.0,False,,i,4,36,0.0,0,80,5,169,8,0.0,0.0,Izquierdo,0,2.1,2.1,2.1,2.1,2.1000000000000005,0.3888888888888889,0.903696114115064,0.0
52,0,0,0,0.0,0.0,0,83543,0,0,-1,1,0.0,0,3,0.0,0.0,0,Anthony,0.0,0,0,0.0,False,0.0,0,Joined Fulham on loan until the end of the season on 21/7. - Expected back 01 Jul,2019-07-21T20:00:14.555249Z,54,0,0,0,83543.jpg,0.0,0,0,Knockaert,0.0,False,,n,4,36,0.0,0,129,7,744,17,0.0,0.0,Knockaert,0,2.5,2.5,2.5,2.5,2.5,0.4629629629629629,1.075828707279838,0.0
53,0,0,10,100.0,100.0,0,227127,0,0,0,0,9.1,0,3,0.8,-0.2,1,Yves,0.8,0,0,2.4,False,7.6,63,,2019-06-25T11:30:06.944296Z,50,0,0,0,227127.jpg,1.0,0,0,Bissouma,0.0,False,,a,4,36,7.0,3,323,68,311,50,0.2,0.6,Bissouma,0,1.04,1.04,1.11,1.1780000000000002,1.1780000000000002,0.20800000000000002,0.4651021393199563,0.7
54,1,0,80,100.0,50.0,2,66242,0,0,0,0,91.2,0,3,0.9,0.1,0,Davy,1.2,8,0,26.6,False,102.2,540,,2019-09-29T10:30:09.519275Z,50,0,0,0,66242.jpg,2.8,0,0,Pröpper,0.5,False,,a,4,36,72.0,17,79302,88,74189,4133,0.2,3.4,Pröpper,0,2.79,2.47,2.27,2.674,2.4719999999999995,0.558,1.2477259314448828,6.0
55,1,3,76,100.0,100.0,2,109345,0,0,-1,1,114.1,0,3,2.2,1.2,0,Solomon,2.2,6,0,30.3,False,97.0,426,,2019-09-21T18:30:19.376002Z,49,0,0,0,109345.jpg,3.6,0,0,March,0.4,False,,a,4,36,91.0,18,31117,649,39783,2739,0.4,3.7,March,0,3.47,4.4,3.93,3.472,3.41,0.7081632653061224,1.567586211540611,4.733333333333333
56,0,0,0,0.0,0.0,0,38490,0,0,-1,1,0.0,0,3,0.0,0.0,0,Beram,0.0,0,0,0.0,False,0.0,0,Joined Charlton Athletic on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T22:00:09.076501Z,44,0,0,0,38490.jpg,0.0,0,0,Kayal,0.1,False,,n,4,36,0.0,0,2177,81,5638,292,0.0,0.0,Kayal,0,2.0,2.0,2.0,2.0,2.0,0.45454545454545453,0.9534625892455924,0.0
57,0,0,110,,,3,40845,0,0,0,0,59.1,0,3,2.2,1.2,2,Dale,2.2,9,0,23.9,False,118.0,706,,,45,0,0,0,40845.jpg,2.2,0,0,Stephens,2.9,False,,a,4,36,61.0,18,126510,9635,137907,10242,0.5,4.0,Stephens,1,2.25,2.21,2.24,2.2880000000000003,2.2270000000000003,0.5,1.0606601717798212,7.844444444444444
421,0,0,40,75.0,0.0,0,116216,0,0,-2,2,87.1,0,3,0.0,0.0,0,Leandro,0.0,6,1,25.5,False,57.8,247,Groin Injury - 75% chance of playing,2019-09-06T08:30:17.439483Z,58,0,0,0,116216.jpg,3.7,0,0,Trossard,0.2,False,,d,4,36,111.0,11,44099,317,81290,922,0.0,1.9,Trossard,0,3.31,2.69,3.71,3.026,3.0260000000000002,0.5706896551724138,1.3744026915793965,2.7444444444444445
475,0,0,125,,,3,78916,0,0,0,0,106.0,0,2,3.8,2.8,6,Dan,3.8,10,0,30.8,False,143.8,720,,,45,0,0,0,78916.jpg,3.0,0,0,Burn,0.3,False,,a,4,36,59.0,24,17454,3031,9692,931,0.8,5.3,Burn,0,2.92,2.98,2.64,3.0000000000000004,2.6,0.6488888888888888,1.3765012007098125,8.0
493,0,2,97,,,2,110735,0,0,-1,1,47.3,0,2,4.0,3.0,6,Adam,4.0,7,0,16.1,False,99.8,450,,,44,0,0,0,110735.jpg,3.2,0,0,Webster,0.2,False,,a,4,36,14.0,16,7589,3916,4698,863,0.9,3.6,Webster,1,3.04,3.04,4.0,3.3480000000000003,3.1480000000000006,0.6909090909090908,1.4492631356533003,5.0
502,0,4,96,,,3,115382,0,0,0,0,66.6,0,4,4.5,3.5,7,Neal,4.5,6,3,53.6,False,125.0,520,,,60,0,0,0,115382.jpg,3.6,0,0,Maupay,0.7,False,,a,4,36,345.0,29,74935,13379,62678,3710,0.8,4.8,Maupay,1,3.47,3.81,3.0500000000000003,3.31,3.1100000000000003,0.5783333333333334,1.4166215679096048,5.777777777777778
516,0,0,44,,,2,74471,0,0,-2,2,32.1,0,3,2.2,1.2,3,Aaron,2.2,2,0,9.3,False,51.0,238,,,48,0,0,0,74471.jpg,2.0,0,0,Mooy,0.2,False,,a,4,36,10.0,10,6393,1857,14650,690,0.5,2.1,Mooy,0,2.06,2.15,1.79,2.098,2.098,0.4291666666666667,0.9402570570505352,2.6444444444444444
534,0,3,58,100.0,,1,233425,0,0,0,0,29.6,1,4,3.0,3.0,13,Aaron,4.0,3,2,24.9,False,73.6,154,,2019-10-05T14:00:20.259443Z,45,0,0,0,233425.jpg,3.4,0,0,Connolly,1.5,False,,a,4,36,146.0,17,117734,73094,24892,9524,0.9,3.8,Connolly,0,3.21,,1.12,2.0840000000000005,2.008,0.7133333333333334,1.5132085117392118,1.711111111111111
536,0,0,0,,,0,213056,0,0,0,0,0.0,0,2,0.0,-1.0,0,Tudor,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,213056.jpg,0.0,0,0,Baluta,0.2,False,,a,4,36,0.0,0,11790,2418,3775,1069,0.0,0.0,Baluta,0,2.0,,2.0,2.0,2.0,0.5,1.0,0.0
537,0,0,35,100.0,,2,235382,0,0,0,0,34.7,0,3,1.4,0.8,3,Steven,1.8,2,0,9.6,False,30.6,267,,2019-10-06T11:00:17.795404Z,45,0,0,0,235382.jpg,2.3,0,0,Alzate,0.0,False,,a,4,36,30.0,7,2893,736,924,423,0.4,1.6,Alzate,1,2.2800000000000002,,2.61,2.366,2.3659999999999997,0.5066666666666667,1.0748023074035524,2.966666666666667
546,0,0,0,,,0,74375,0,0,0,0,0.0,0,2,0.0,-1.0,0,Ezequiel,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,74375.jpg,0.0,0,0,Schelotto,0.0,False,,a,4,36,0.0,0,2506,1244,728,452,0.0,0.0,Schelotto,0,2.0,,2.0,2.0,2.0,0.5,1.0,0.0
83,0,0,123,,,3,51927,0,0,0,0,31.9,0,2,3.8,3.8,6,Ben,3.8,9,0,24.5,False,162.2,720,,,50,0,0,0,51927.jpg,3.1,0,0,Mee,1.0,False,,a,5,90,50.0,25,33716,2986,29489,2467,0.8,5.0,Mee,0,3.04,3.15,1.1400000000000001,2.4059999999999997,2.2230000000000003,0.608,1.359529330319872,8.0
84,0,3,127,100.0,100.0,3,17761,0,0,0,0,22.4,0,2,4.2,4.2,9,James,4.2,9,0,29.1,False,163.6,720,,2019-08-03T18:30:13.047591Z,50,0,0,0,17761.jpg,3.2,0,0,Tarkowski,1.6,False,,a,5,90,106.0,26,43837,7300,50130,3368,0.8,5.2,Tarkowski,2,3.21,3.47,1.24,2.5060000000000002,2.227,0.642,1.435555641554865,8.0
85,1,0,141,,,3,68983,0,0,0,0,136.4,0,2,4.5,4.5,6,Matthew,4.5,9,0,30.5,False,156.2,720,,,45,0,0,0,68983.jpg,3.5,0,0,Lowton,1.1,False,,a,5,90,11.0,28,83690,12225,32225,5568,1.0,6.2,Lowton,0,3.3200000000000003,3.64,1.07,2.498,2.261,0.7377777777777779,1.5650630090262254,8.0
86,0,0,0,,,0,17997,0,0,-1,1,0.0,0,2,0.0,0.0,0,Phil,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,17997.jpg,0.0,0,0,Bardsley,0.1,False,,a,5,90,0.0,0,1694,65,5992,308,0.0,0.0,Bardsley,0,1.7,1.7,1.7,1.7,1.6999999999999997,0.3863636363636363,0.8104432008587533,0.0
87,0,0,5,,,0,103914,0,0,-3,3,14.6,0,2,0.2,0.2,1,Charlie,0.2,0,0,3.1,False,14.0,35,,,42,0,0,0,103914.jpg,1.0,0,0,Taylor,0.6,False,,a,5,90,2.0,1,7007,2151,62019,2262,0.0,0.2,Taylor,0,1.29,1.29,2.2,1.8359999999999999,1.9269999999999996,0.30714285714285716,0.629455547051804,0.3888888888888889
88,0,0,0,100.0,100.0,0,41674,0,0,-1,1,0.0,0,2,0.0,0.0,0,Kevin,0.0,0,0,0.0,False,0.0,0,,2019-08-04T11:00:17.994252Z,44,0,0,0,41674.jpg,0.0,0,0,Long,0.1,False,,a,5,90,0.0,0,2223,158,5429,317,0.0,0.0,Long,0,2.7,2.7,2.7,2.7,2.6999999999999997,0.6136363636363636,1.2871744954815496,0.0
89,0,0,0,100.0,100.0,0,83312,0,0,0,0,0.0,0,2,0.0,0.0,0,Ben,0.0,0,0,0.0,False,0.0,0,,2019-07-31T00:00:11.168991Z,40,0,0,0,83312.jpg,0.0,0,0,Gibson,2.7,False,,a,5,90,0.0,0,59251,2956,91842,6939,0.0,0.0,Gibson,0,2.0,2.0,2.0,2.0,2.0,0.5,1.0,0.0
90,0,4,111,50.0,100.0,4,44699,-1,1,-1,1,26.7,1,4,1.8,1.8,2,Ashley,1.8,7,4,43.9,False,149.0,644,Groin Injury - 50% chance of playing,2019-10-17T13:30:19.189042Z,64,0,0,0,44699.jpg,4.2,0,0,Barnes,5.3,False,,d,5,90,271.0,34,989596,4924,827664,122031,0.3,5.2,Barnes,2,4.14,2.29,3.44,3.9219999999999997,4.0280000000000005,0.6468749999999999,1.6364786891371361,7.155555555555556
91,0,4,90,,,3,60689,0,0,-3,3,57.7,1,4,6.0,6.0,2,Chris,6.0,8,3,43.2,False,119.4,665,,,62,1,0,0,60689.jpg,3.8,0,0,Wood,1.2,False,,a,5,90,260.0,30,86491,7296,112898,14751,1.0,4.8,Wood,0,3.71,4.34,1.35,2.9880000000000004,2.757,0.5983870967741935,1.4899718551141354,7.388888888888889
92,1,0,12,,,0,81183,-1,1,-2,2,10.8,0,4,1.0,1.0,0,Matej,1.0,0,0,3.0,False,17.0,12,,,53,0,0,0,81183.jpg,4.0,0,0,Vydra,0.1,False,,a,5,90,2.0,4,3056,144,4950,264,0.2,0.7,Vydra,0,3.12,3.12,2.0,2.4480000000000004,2.3360000000000003,0.588679245283019,1.3552413974207767,0.13333333333333333
93,0,2,167,100.0,100.0,3,98747,1,-1,2,-2,20.3,0,1,4.2,4.2,7,Nick,4.2,9,0,21.0,False,188.6,720,,2019-07-31T00:00:11.182051Z,47,0,0,0,98747.jpg,4.0,0,26,Pope,15.2,False,,a,5,90,2.0,32,781404,45894,215480,24258,0.9,7.0,Pope,0,3.79,3.8000000000000003,2.39,3.136,2.891,0.8063829787234043,1.7481966392147372,8.0
95,0,0,0,,,0,15749,0,0,-1,1,0.0,0,1,0.0,0.0,0,Joe,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,15749.jpg,0.0,0,0,Hart,1.4,False,,a,5,90,0.0,0,14874,780,65730,4063,0.0,0.0,Hart,0,3.6,3.6,3.6,3.6,3.6000000000000005,0.8181818181818181,1.7162326606420661,0.0
