id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,games played,adjusted points,adjusted points per game,ppg_estimate,form 5,ppg next 1,ppg next 5,ppg next 10,value,adjusted value,valuePoints metric,valueAdjustedPoints metric
1,0,0,0,,,0,69140,0,0,-3,3,0.0,0,2,1.0,0.5,0,Shkodran,0.0,0,0,0.0,False,0.0,0,,,52,0,0,0,69140.jpg,0.0,0,0,Mustafi,0.4,False,,a,Arsenal,3,0.0,0,6853,112,29609,266,0.0,0.0,Mustafi,0,,,,2.6,2.6,2.6,2.6,2.6000000000000005,0.5,,1.140175425099138,
2,0,0,7,100.0,100.0,0,98745,0,0,-1,1,14.9,0,2,1.0,0.5,0,Héctor,0.0,2,0,2.9,False,8.6,90,,2019-06-25T11:30:06.897107Z,54,0,0,0,98745.jpg,0.0,0,0,Bellerín,0.4,False,,a,Arsenal,3,5.0,0,27143,1559,18492,841,0.0,0.0,Bellerín,1,,,,0.0,0.0,3.2,2.56,2.24,0.0,,0.0,
3,1,1,133,100.0,100.0,1,111457,0,0,-1,1,111.5,0,2,2.0,1.5,1,Sead,1.0,10,0,27.8,False,122.8,667,,2019-10-30T23:30:12.346391Z,54,0,0,0,111457.jpg,1.9,0,0,Kolasinac,0.8,False,,a,Arsenal,3,45.0,19,42769,379,93975,1038,0.2,3.5,Kolasinac,2,10.0,27.665002291928296,2.7665002291928302,1.97,2.16,2.43,2.1160000000000005,1.959,0.36481481481481476,0.5123148572579315,0.8477530213365123,1.1905121461047592
4,2,3,92,100.0,100.0,1,154043,-1,1,-3,3,108.2,1,2,1.0,0.5,0,Ainsley,0.0,10,0,27.1,False,136.4,490,,2019-09-22T18:00:10.824841Z,47,0,0,0,154043.jpg,2.8,1,0,Maitland-Niles,3.3,False,,a,Arsenal,3,31.0,17,543205,223,513509,6793,0.0,3.6,Maitland-Niles,0,6.071428571428572,18.78953856353956,3.0947475281123977,3.19,3.19,2.01,2.6660000000000004,2.9939999999999998,0.6787234042553191,0.6584569208749782,1.4714372768060717,1.427500587826968
5,0,2,177,,,2,39476,0,0,0,0,25.5,0,2,3.5,3.0,0,Sokratis,2.5,15,1,32.0,False,259.6,990,,,50,0,0,0,39476.jpg,2.8,0,0,Papastathopoulos,1.9,False,,a,Arsenal,3,35.0,31,99575,1075,103630,3386,0.5,6.2,Sokratis,2,11.071428571428573,28.24754991358534,2.5513916050980296,2.81,3.66,2.2,2.662,2.8930000000000002,0.562,0.5102783210196059,1.256670203354882,1.1410170132442987
6,0,1,54,0.0,0.0,1,38411,0,0,0,0,40.8,0,2,0.0,0.0,0,Nacho,0.0,4,0,10.0,False,47.2,270,Joined Real Sociedad on a permanent deal on 31/8,2019-08-31T11:30:14.661839Z,50,0,0,0,38411.jpg,3.3,0,0,Monreal,0.3,False,,u,Arsenal,3,12.0,10,27974,7,86449,152,0.0,2.0,Monreal,0,3.0303030303030303,10.25006253744271,3.3825206373560945,3.37,3.37,2.59,3.264,3.6010000000000004,0.674,0.6765041274712189,1.5071098168348582,1.5127092160848283
7,0,0,0,0.0,0.0,0,51507,0,0,0,0,0.0,0,2,0.0,0.0,0,Laurent,0.0,0,0,0.0,False,0.0,0,Joined Bordeaux on a permanent deal on 6/8.,2019-08-08T11:00:09.045030Z,50,0,0,0,51507.jpg,0.0,0,0,Koscielny,0.1,False,,u,Arsenal,3,0.0,0,404,9,12194,31,0.0,0.0,Koscielny,0,,,,3.6,3.6,3.6,3.6,3.6000000000000005,0.72,,1.6099689437998486,
8,0,0,0,100.0,100.0,0,233963,0,0,-1,1,0.0,0,2,1.0,0.5,0,Konstantinos,0.0,0,0,0.0,False,0.0,0,,2019-08-09T09:30:11.868345Z,44,0,0,0,233963.jpg,0.0,0,0,Mavropanos,0.0,False,,a,Arsenal,3,0.0,0,534,14,3752,34,0.0,0.0,Mavropanos,0,,,,2.0,2.0,2.0,2.0,2.0,0.45454545454545453,,0.9534625892455924,
9,0,0,0,0.0,0.0,0,80254,0,0,0,0,0.0,0,2,0.0,0.0,0,Carl,0.0,0,0,0.0,False,0.0,0,Joined Nottingham Forest on a permanent deal on 7/8.,2019-08-07T17:00:10.875251Z,45,0,0,0,80254.jpg,0.0,0,0,Jenkinson,0.0,False,,u,Arsenal,3,0.0,0,249,6,2327,10,0.0,0.0,Jenkinson,0,,,,2.0,2.0,2.0,2.0,2.0,0.4444444444444444,,0.9428090415820634,
10,0,0,9,100.0,100.0,0,156074,0,0,0,0,0.4,0,2,1.2,0.7,1,Rob,0.2,2,0,1.1,False,8.4,76,,2019-06-25T11:30:06.913215Z,45,0,0,0,156074.jpg,1.0,0,0,Holding,0.1,False,,a,Arsenal,3,2.0,1,9269,244,8552,220,0.0,0.2,Holding,0,1.0,1.9075206373560945,1.9075206373560945,1.35,1.35,2.4,2.1900000000000004,2.085,0.30000000000000004,0.423893474968021,0.6363961030678928,0.8992138519518531
11,1,12,264,,,2,54694,0,0,0,0,177.6,1,4,4.5,4.0,2,Pierre-Emerick,3.5,17,8,97.7,False,337.0,1080,,,110,0,0,0,54694.jpg,5.8,0,0,Aubameyang,25.2,False,,a,Arsenal,3,464.0,69,1197952,15822,1291167,63785,0.3,6.3,Aubameyang,2,11.89655172413793,58.38979591836735,4.908127772848268,5.74,3.84,5.94,5.754,5.660999999999999,0.5218181818181818,0.44619343389529714,1.7306751178763633,1.4798562041509458
12,2,2,78,100.0,100.0,0,59966,0,0,-2,2,90.9,0,4,4.0,3.5,2,Alexandre,3.0,7,2,48.5,False,116.8,405,,2019-09-01T18:30:14.246208Z,93,0,0,0,59966.jpg,3.7,0,0,Lacazette,1.7,False,,a,Arsenal,3,277.0,26,99490,2451,235083,2118,0.3,2.8,Lacazette,1,7.027027027027026,22.979591836734706,3.2701726844584003,3.83,3.29,4.43,4.404,4.391,0.4118279569892473,0.3516314714471398,1.2559064755262699,1.0723318669713917
13,0,0,0,0.0,0.0,0,205533,0,0,-2,2,0.0,0,4,0.0,0.0,0,Edward,0.0,0,0,0.0,False,0.0,0,Joined Leeds United on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T15:30:15.638344Z,43,0,0,0,205533.jpg,0.0,0,0,Nketiah,0.7,False,,n,Arsenal,3,0.0,0,37563,1127,98206,845,0.0,0.0,Nketiah,0,,,,2.0,2.0,2.0,2.0,2.0,0.46511627906976744,,0.9644856443408242,
14,0,1,226,,,2,80201,0,0,0,0,0.0,0,1,3.2,2.7,2,Bernd,2.2,17,0,32.9,False,330.6,1080,,,50,0,0,0,80201.jpg,3.0,0,49,Leno,6.0,False,,a,Arsenal,3,0.0,36,305766,3402,301448,6201,0.4,7.2,Leno,2,12.0,38.89024764827313,3.2408539706894275,3.02,3.0,3.18,3.222,3.2430000000000008,0.604,0.6481707941378855,1.3505850584098729,1.4493539567223341
15,0,0,41,100.0,100.0,0,37605,0,0,-3,3,92.3,0,3,2.0,1.5,2,Mesut,1.0,4,0,13.2,False,28.4,250,,2019-08-09T17:00:13.419733Z,72,0,0,0,37605.jpg,2.0,0,0,Özil,0.7,False,,a,Arsenal,3,12.0,6,23854,1353,91935,772,0.1,0.8,Özil,0,3.0,7.280640478017071,2.426880159339024,2.27,2.14,2.39,2.71,2.87,0.31527777777777777,0.3370666887970866,0.8459790514874205,0.904444834921263
16,0,0,3,0.0,0.0,1,57249,0,0,-2,2,33.9,0,3,0.0,0.0,0,Henrikh,0.0,0,0,8.6,False,5.4,110,Joined Roma on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:14.832021Z,68,0,0,0,57249.jpg,1.3,0,0,Mkhitaryan,0.8,False,,n,Arsenal,3,46.0,4,22619,14,112430,236,0.0,0.6,Mkhitaryan,1,3.0769230769230766,5.798092797966228,1.884380159339024,1.64,1.64,3.9,3.286,2.9789999999999996,0.2411764705882353,0.2771147293145623,0.6289112908548438,0.7226268039458303
18,1,0,102,100.0,100.0,2,84450,0,0,-3,3,104.1,0,3,2.8,2.3,0,Granit,1.8,13,0,29.2,False,141.2,739,,2019-09-08T21:00:18.761460Z,52,0,0,0,84450.jpg,2.1,0,0,Xhaka,0.7,False,,a,Arsenal,3,46.0,19,29983,176,89626,1136,0.3,3.7,Xhaka,4,9.047619047619047,18.342521169529945,2.027331287158573,2.17,2.99,2.13,2.212,2.2529999999999992,0.41730769230769227,0.38987140137664866,0.9516079509481267,0.8890435815972341
19,0,0,64,100.0,100.0,1,198849,0,0,-2,2,71.3,0,3,2.2,1.7,2,Lucas,1.2,6,1,27.6,False,84.4,351,,2019-09-08T21:00:18.773636Z,48,0,0,0,198849.jpg,2.0,0,0,Torreira,1.3,False,,a,Arsenal,3,120.0,18,53733,849,117106,1072,0.3,3.8,Torreira,0,9.0,19.94192143405121,2.215769048227912,2.02,2.0,1.46,1.686,1.7990000000000002,0.42083333333333334,0.4616185517141484,0.9219996384670296,1.0113555749468166
20,0,0,0,0.0,0.0,0,153256,0,0,-2,2,0.0,0,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,False,0.0,0,Joined Besiktas on loan until the end of the season on 31/8. - Expected back 01 Jul,2019-08-31T11:30:14.714406Z,43,0,0,0,153256.jpg,0.0,0,0,Elneny,0.9,False,,n,Arsenal,3,0.0,0,97863,4156,69077,1851,0.0,0.0,Elneny,0,,,,2.0,2.0,2.0,2.0,2.0,0.46511627906976744,,0.9644856443408242,
21,2,2,178,,,2,242166,0,0,2,-2,178.4,0,3,2.8,2.3,2,Matteo,1.8,16,0,50.9,False,227.0,1051,,,47,0,0,0,242166.jpg,2.6,0,0,Guendouzi,10.0,False,,a,Arsenal,3,103.0,31,761195,7038,483328,14102,0.4,6.6,Guendouzi,3,11.923076923076925,33.28470142885383,2.791620119839353,2.52,2.08,2.25,2.366,2.4240000000000004,0.5361702127659574,0.5939617276253942,1.1623893221163952,1.2876783407565695
106,0,3,178,,,1,41270,0,0,-2,2,49.4,1,2,4.0,3.5,1,David,3.0,17,2,43.1,False,286.8,990,,,58,0,0,0,41270.jpg,3.0,0,0,Luiz Moreira Marinho,6.0,False,,a,Arsenal,3,94.0,33,131736,2653,363661,5538,0.5,5.7,David Luiz,2,11.0,32.98272701091704,2.9984297282651853,3.11,4.61,3.79,3.7440000000000007,3.721,0.5362068965517242,0.5169706428043424,1.2913572117256567,1.2450301779575075
427,0,0,0,,,0,98980,0,0,-1,1,0.0,0,1,1.0,0.5,0,Emiliano,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,98980.jpg,0.0,0,0,Martínez,0.3,False,,a,Arsenal,3,0.0,0,3877,72,10132,175,0.0,0.0,Martínez,0,,,,2.0,2.0,2.0,2.0,2.0,0.45454545454545453,,0.9534625892455924,
467,0,2,115,,,2,101184,0,0,-1,1,87.1,0,2,2.0,1.5,1,Calum,1.0,8,1,35.9,False,153.2,675,,,44,0,0,0,101184.jpg,3.2,0,0,Chambers,1.6,False,,a,Arsenal,3,120.0,26,115247,2008,77176,2009,0.2,5.9,Chambers,3,8.125,24.77360517851827,3.0490590988945563,3.13,2.58,3.98,3.1540000000000004,2.741,0.7113636363636363,0.69296797702149,1.492168952169352,1.4535818915974181
469,2,3,130,0.0,0.0,1,182539,0,0,-1,1,183.0,1,3,0.0,0.0,0,Daniel,1.2,10,0,42.9,False,150.0,659,Hamstring injury - Unknown return date,2019-11-06T17:30:16.584319Z,54,0,0,0,182539.jpg,2.5,0,0,Ceballos Fernández,5.4,False,,i,Arsenal,3,96.0,27,994840,70,975301,29626,0.2,5.0,Ceballos,0,10.8,27.72989755759616,2.5675831071848294,2.43,2.07,3.18,2.448,2.082,0.45,0.4754783531823758,1.0457055034760026,1.104911846014482
488,2,2,120,100.0,100.0,1,195735,-1,1,-3,3,280.3,0,3,2.2,1.7,1,Nicolas,1.2,13,1,72.0,False,176.6,739,,2019-08-09T09:30:12.533555Z,92,0,0,0,195735.jpg,2.9,0,0,Pépé,2.9,False,,a,Arsenal,3,261.0,32,201712,906,371290,8203,0.1,3.5,Pépé,1,11.034482758620687,44.18309704323427,4.004093169543105,2.85,2.77,3.53,2.944,2.6510000000000002,0.3097826086956522,0.4352275184285984,0.9396171745889965,1.320110424827085
489,0,0,15,100.0,100.0,1,200641,0,0,-2,2,50.3,0,3,1.0,0.5,0,Reiss,0.0,2,0,14.5,False,27.2,150,,2019-10-07T15:00:21.389844Z,53,0,0,0,200641.jpg,1.2,0,0,Nelson,0.1,False,,a,Arsenal,3,67.0,5,7362,58,13446,58,0.0,0.9,Nelson,1,4.166666666666667,6.7453339972459325,1.6188801593390234,1.31,1.31,1.12,1.32,1.4200000000000004,0.24716981132075475,0.3054490866677403,0.5690276380196209,0.7031966055767267
490,0,0,60,100.0,100.0,1,200089,0,0,-1,1,93.0,0,3,1.5,1.0,1,Joseph,0.5,6,0,20.8,False,52.6,361,,2019-09-07T11:30:17.190466Z,49,0,0,0,200089.jpg,1.4,0,0,Willock,0.2,False,,a,Arsenal,3,62.0,13,22751,124,25288,257,0.1,2.7,Willock,0,9.285714285714286,16.106744336719505,1.7345724670313312,1.47,1.06,1.25,1.496,1.6189999999999998,0.3,0.35399438102680225,0.6640783086353597,0.7835999660623331
504,0,0,2,,,0,444145,0,0,0,0,5.4,0,4,1.5,1.0,0,Gabriel Teodoro,0.5,1,0,3.0,False,6.8,75,,,45,0,0,0,444145.jpg,0.8,0,0,Martinelli Silva,1.5,False,,a,Arsenal,3,18.0,3,140984,2191,127514,2311,0.1,0.7,Martinelli,1,3.75,3.0,0.8,0.81,0.7000000000000001,0.74,1.092,1.2680000000000002,0.18000000000000002,0.17777777777777778,0.3818376618407357,0.37712361663282534
515,0,0,27,100.0,100.0,0,192895,0,0,-1,1,19.6,0,2,1.8,1.3,0,Kieran,0.8,3,0,5.8,False,29.0,160,,2019-08-09T12:00:11.271398Z,54,0,0,0,192895.jpg,1.5,0,0,Tierney,1.0,False,,a,Arsenal,3,9.0,3,64980,557,56213,2641,0.1,0.6,Tierney,0,2.0,5.115041274712188,2.5575206373560944,1.58,1.58,2.0,1.848,1.7719999999999998,0.29259259259259257,0.47361493284372114,0.6799237430008576,1.1005816484513258
541,1,0,41,100.0,100.0,1,223340,0,0,0,0,91.4,0,3,1.8,1.3,0,Bukayo,0.8,4,0,24.5,False,64.4,342,,2019-09-24T21:30:13.707726Z,45,0,0,0,223340.jpg,2.0,0,0,Saka,1.0,False,,a,Arsenal,3,88.0,12,110915,1118,45108,2874,0.2,2.7,Saka,1,6.0,15.951076874401494,2.658512812400249,2.0,1.61,1.54,1.8880000000000001,2.0619999999999994,0.4444444444444444,0.5907806249778331,0.9428090415820634,1.2532349583463571
22,0,3,59,,,0,37339,0,0,-3,3,88.3,0,2,0.0,-0.5,0,Ahmed,0.0,9,0,16.1,False,70.6,251,,,42,0,0,0,37339.jpg,1.2,0,0,El Mohamady,1.0,False,,a,Aston Villa,7,2.0,7,39851,524,110653,984,0.0,1.7,El Mohamady,0,5.833333333333334,12.708226172815944,2.178553058197019,1.21,0.0,2.39,1.36,1.5600000000000005,0.28809523809523807,0.5187031090945283,0.5904195441338626,1.0630250442083604
23,0,0,0,100.0,100.0,0,43252,0,0,-2,2,0.0,0,2,0.0,-0.5,0,James,0.0,0,0,0.0,False,0.0,0,,2019-08-08T17:00:13.859858Z,43,0,0,0,43252.jpg,0.0,0,0,Chester,0.1,False,,a,Aston Villa,7,0.0,0,488,41,5988,42,0.0,0.0,Chester,0,,,,2.0,2.0,2.0,2.0,2.0,0.46511627906976744,,0.9644856443408242,
24,0,0,98,,,2,47390,0,0,0,0,28.5,0,2,0.2,-0.3,1,Neil,0.2,12,0,15.6,False,99.8,613,,,45,0,0,0,47390.jpg,2.1,0,0,Taylor,0.3,False,,a,Aston Villa,7,27.0,17,16842,102,18778,254,0.0,3.8,Taylor,1,8.095238095238095,16.107334280642537,1.9897295287852543,2.12,1.31,2.0,1.864,1.9520000000000004,0.47111111111111115,0.4421621175078343,0.9993775840769873,0.937967495020778
25,0,0,0,100.0,100.0,0,123354,0,0,-1,1,0.0,0,2,0.0,-0.5,0,Kortney,0.0,0,0,0.0,False,0.0,0,,2019-08-15T13:00:13.496241Z,44,0,0,0,123354.jpg,0.0,0,0,Hause,0.1,False,,a,Aston Villa,7,0.0,0,652,19,3432,35,0.0,0.0,Hause,0,,,,2.0,2.0,2.0,2.0,2.0,0.45454545454545453,,0.9534625892455924,
26,0,0,7,100.0,100.0,0,54764,0,0,-1,1,0.0,0,4,0.2,-0.3,0,Jonathan,0.2,4,0,0.4,False,2.0,20,,2019-10-03T12:30:10.314025Z,54,0,0,0,54764.jpg,1.0,0,0,Kodjia,0.1,False,,a,Aston Villa,7,2.0,2,2729,63,24865,79,0.0,0.4,Kodjia,0,2.0,2.0,1.0,1.12,1.05,2.0,1.648,1.7360000000000002,0.2074074074074074,0.18518518518518517,0.48197126086136743,0.4303314829119352
27,0,0,13,100.0,100.0,0,98770,-1,1,-2,2,0.0,0,1,0.5,0.0,2,Ørjan,0.5,2,0,2.3,False,22.8,82,,2019-07-30T15:00:08.973693Z,43,0,0,0,98770.jpg,2.0,0,3,Nyland,0.1,False,,a,Aston Villa,7,0.0,2,2338,215,7458,79,0.1,0.5,Nyland,0,1.0,2.618553058197019,2.618553058197019,2.0,2.0,2.0,2.0,2.0,0.46511627906976744,0.6089658274876789,0.9644856443408242,1.262778416787894
28,1,1,73,,,1,85242,0,0,-3,3,118.8,1,3,0.5,0.0,0,Conor,0.5,7,1,33.9,False,97.8,351,,,57,0,0,0,85242.jpg,2.7,0,0,Hourihane,0.1,False,,a,Aston Villa,7,123.0,19,5194,44,15962,177,0.1,3.3,Hourihane,2,7.037037037037036,18.677991113343587,2.6542408424225097,2.65,3.68,3.44,2.336,2.54,0.46491228070175433,0.46565628814429993,1.1099628569729931,1.1117391503961105
29,3,5,190,50.0,50.0,2,114283,0,0,-1,1,324.7,1,3,1.8,1.5,0,Jack,3.5,16,2,82.5,False,293.6,893,Calf injury - 50% chance of playing,2019-10-26T18:30:22.524063Z,59,0,0,0,114283.jpg,4.3,0,0,Grealish,4.0,False,,d,Aston Villa,7,206.0,43,234454,1572,352765,10331,0.6,7.3,Grealish,3,10.0,43.415770400594596,4.3415770400594615,4.09,5.72,4.78,3.672,3.81,0.6932203389830508,0.7358605152643155,1.6838263528169042,1.7873989811337248
30,3,0,135,100.0,100.0,2,193488,0,0,0,0,183.1,0,3,1.5,1.0,2,Anwar,1.5,14,2,69.3,False,209.6,745,,2019-08-04T16:30:15.264156Z,55,0,0,0,193488.jpg,3.6,0,0,El Ghazi,1.6,False,,a,Aston Villa,7,302.0,40,169089,3150,94839,4634,0.3,7.3,El Ghazi,1,11.111111111111107,41.087590694538214,3.69788316250844,3.52,3.12,4.6000000000000005,3.338,3.5430000000000006,0.64,0.6723423931833528,1.5009330431434975,1.5767826784922994
31,2,4,195,,,2,122806,0,0,3,-3,234.3,0,3,2.8,2.3,2,John,2.8,20,3,87.9,False,315.0,1080,,,58,0,0,0,122806.jpg,4.2,0,0,McGinn,11.9,False,,a,Aston Villa,7,330.0,50,1151418,18830,554778,15913,0.5,8.6,McGinn,1,11.904761904761903,49.220523557559176,4.13452397883497,4.0,2.7,3.3200000000000003,4.058,3.827,0.6896551724137931,0.7128489618680983,1.6609095970747993,1.7167676389457218
32,0,0,0,0.0,0.0,0,174597,0,0,-1,1,0.0,0,3,0.0,0.0,0,Andre,0.0,0,0,0.0,False,0.0,0,Joined Preston North End on loan until the end of the season on 1/8. - Expected back 01 Jul,2019-08-04T16:30:15.274646Z,49,0,0,0,174597.jpg,0.0,0,0,Green,0.0,False,,n,Aston Villa,7,0.0,0,211,5,1212,13,0.0,0.0,Green,0,,,,2.0,2.0,2.0,2.0,2.0,0.4081632653061224,,0.9035079029052512,
33,0,0,0,0.0,0.0,0,27770,0,0,0,0,0.0,0,3,0.0,0.0,0,Birkir,0.0,0,0,0.0,False,0.0,0,Left Aston Villa by mutual consent on 8/8.,2019-08-08T15:30:15.672945Z,45,0,0,0,27770.jpg,0.0,0,0,Bjarnason,0.0,False,,u,Aston Villa,7,0.0,0,467,6,6895,36,0.0,0.0,Bjarnason,0,,,,2.0,2.0,2.0,2.0,2.0,0.4444444444444444,,0.9428090415820634,
34,0,0,16,0.0,0.0,0,221239,0,0,-1,1,23.3,0,3,0.0,0.0,0,Keinan,0.5,1,0,8.2,False,14.4,74,Hamstring injury - Expected back 01 Dec,2019-10-30T23:30:12.401435Z,44,0,0,0,221239.jpg,1.0,0,0,Davis,0.3,False,,i,Aston Villa,7,46.0,6,13067,33,21573,468,0.1,1.4,Davis,0,6.0,10.72782958729553,1.7879715978825883,1.04,1.01,1.06,1.472,1.378,0.23636363636363636,0.40635718133695187,0.495800546407708,0.8523820146073557
35,0,0,10,100.0,75.0,0,40564,0,0,-1,1,21.5,0,3,0.2,-0.2,1,Henri,0.2,1,0,3.3,False,6.4,30,,2019-11-08T18:00:15.526636Z,44,0,0,0,40564.jpg,1.0,0,0,Lansbury,0.6,False,,a,Aston Villa,7,4.0,3,65909,128,47046,871,0.0,0.7,Lansbury,0,3.0,3.763914793647764,1.2546382645492546,1.08,1.02,1.24,1.24,1.24,0.24545454545454545,0.2851450601248306,0.5148697981926199,0.5981253241418644
36,1,0,32,25.0,25.0,2,89274,0,0,-2,2,53.7,0,3,0.0,-0.1,0,José Ignacio,0.0,3,0,11.6,False,41.8,245,Hernia - 25% chance of playing,2019-10-17T13:00:14.384046Z,58,0,0,0,89274.jpg,2.4,0,0,Peleteiro Romallo,0.1,False,,d,Aston Villa,7,21.0,12,10716,6,23036,149,0.0,2.1,Jota,0,5.0,11.262987241113624,2.2525974482227253,2.36,2.36,2.5500000000000003,2.0380000000000003,2.169,0.4068965517241379,0.3883788703832285,0.9799366622741316,0.935340180024832
94,0,0,176,75.0,100.0,2,21205,0,0,0,0,0.0,0,1,1.4,1.3,0,Tom,1.8,18,0,24.1,False,242.2,990,Knock - 75% chance of playing,2019-11-10T16:00:17.137818Z,45,0,0,0,21205.jpg,2.8,0,32,Heaton,5.9,False,,d,Aston Villa,7,0.0,31,223206,1980,237225,6083,0.4,6.9,Heaton,0,11.071428571428573,29.848266001467,2.6959724130357285,2.84,2.57,2.86,2.906,2.975,0.6311111111111111,0.5991049806746064,1.33878883904653,1.2708935834329491
309,1,5,128,100.0,100.0,1,169359,0,0,-1,1,129.8,1,2,3.2,2.7,1,Matt,3.2,8,1,31.1,False,156.6,466,,2019-09-29T10:00:18.754454Z,44,0,0,0,169359.jpg,4.5,0,0,Targett,0.8,False,,a,Aston Villa,7,24.0,27,38845,869,64073,1227,0.7,6.1,Targett,0,6.0,22.501114267549468,3.750185711258244,4.17,3.86,6.08,3.2239999999999998,3.7,0.9477272727272726,0.8523149343768736,1.98796949857706,1.7878308892040542
428,1,7,135,100.0,100.0,3,213345,0,0,0,0,82.1,1,4,2.0,1.5,2,Wesley,2.0,16,4,68.3,False,210.0,1014,,2019-10-19T19:00:18.658995Z,60,0,1,0,213345.jpg,4.0,0,0,Moraes,2.6,False,,a,Aston Villa,7,405.0,48,345860,3967,255404,7639,0.3,8.0,Wesley,0,12.0,47.08979591836735,3.9241496598639465,3.85,4.25,4.65,3.5840000000000005,3.718,0.6416666666666667,0.6540249433106577,1.5717559182858727,1.6020273901638056
429,0,0,3,75.0,100.0,0,79852,0,0,-1,1,0.0,0,1,0.2,-0.3,1,Jed,0.2,0,0,0.0,False,0.0,7,Achilles injury - 75% chance of playing,2019-11-10T16:00:17.790777Z,44,0,0,0,79852.jpg,1.0,0,0,Steer,0.1,False,,d,Aston Villa,7,0.0,1,922,32,4532,82,0.0,0.2,Steer,0,1.0,1.6185530581970191,1.6185530581970191,1.24,1.24,2.0,1.848,1.848,0.2818181818181818,0.3678529677720498,0.5911468053322672,0.7716148948499508
445,1,3,207,,,2,149484,0,0,1,-1,38.8,0,2,1.0,0.5,0,Tyrone,1.0,20,0,38.3,False,325.2,1080,,,46,0,0,0,149484.jpg,2.4,0,0,Mings,5.2,False,,a,Aston Villa,7,18.0,29,421156,1473,221656,5874,0.2,6.3,Mings,2,12.083333333333336,28.76397870491467,2.3804672031653515,2.4,1.32,2.45,2.478,2.468,0.5217391304347826,0.5174928702533373,1.1190057698883764,1.1098985564050312
452,0,0,18,100.0,100.0,0,199798,0,0,-2,2,10.6,0,2,0.2,-0.3,1,Ezri,0.2,3,0,3.1,False,20.0,105,,2019-08-05T15:00:10.970602Z,43,0,0,0,199798.jpg,1.0,0,0,Konsa Ngoyo,0.1,False,,a,Aston Villa,7,0.0,2,848,26,3079,31,0.0,0.5,Konsa,0,2.0,3.2371061163940387,1.6185530581970191,1.12,1.12,1.24,1.544,1.4680000000000002,0.2604651162790698,0.37640768795279517,0.5401119608308617,0.7805355946174818
455,0,4,172,75.0,100.0,3,108156,0,0,0,0,5.2,1,2,0.8,0.5,0,Bjorn,1.0,17,0,23.2,False,205.6,974,Knock - 75% chance of playing,2019-11-10T16:00:17.832552Z,45,0,0,0,108156.jpg,2.8,0,0,Engels,0.9,False,,d,Aston Villa,7,19.0,31,89964,304,49990,1809,0.2,6.9,Engels,1,11.071428571428573,27.648266001467,2.4972627356163737,2.77,2.56,3.3200000000000003,2.502,2.76,0.6155555555555555,0.5549472745814163,1.3057905225911577,1.1772209431725376
458,2,0,140,100.0,75.0,3,203368,0,0,-1,1,106.3,0,2,3.0,1.9,0,Frédéric,3.0,13,0,33.1,False,194.6,872,,2019-11-02T18:00:16.204945Z,44,0,0,0,203368.jpg,3.0,0,0,Guilbert,0.7,False,,a,Aston Villa,7,31.0,30,56807,468,45041,1033,0.7,6.8,Guilbert,4,10.0,24.165122418704897,2.4165122418704903,2.93,2.67,3.04,2.9960000000000004,2.992,0.6659090909090909,0.5492073276978386,1.3968226932447927,1.1520270095387544
465,1,1,76,100.0,100.0,1,148508,0,0,-3,3,120.2,0,3,4.5,4.0,8,Mahmoud Ahmed,4.5,13,2,62.4,False,183.8,692,,2019-08-31T16:30:09.941826Z,52,0,0,0,148508.jpg,2.5,1,0,Ibrahim Hassan,1.3,False,,a,Aston Villa,7,321.0,27,72704,7477,188686,926,0.9,5.2,Trézéguet,2,10.8,24.959889175499306,2.311100849583269,2.6,3.49,1.53,2.784,2.631,0.5,0.4444424710737055,1.140175425099138,1.0134847667771472
470,0,2,114,,,3,230046,0,0,0,0,54.6,0,3,2.0,1.5,2,Douglas Luiz,2.0,10,2,26.2,False,139.0,545,,,45,0,0,0,230046.jpg,3.0,0,0,Soares de Paulo,4.0,False,,a,Aston Villa,7,67.0,30,486093,7222,292320,4869,0.4,6.7,Douglas Luiz,1,10.0,21.54638264549255,2.154638264549255,2.93,2.83,3.85,2.656,2.841,0.6511111111111112,0.4788085032331677,1.381215245917723,1.0157062185778616
474,0,0,0,,,0,88175,0,0,-1,1,0.0,0,1,0.0,-0.5,0,Lovre,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,88175.jpg,0.0,0,0,Kalinic,0.1,False,,a,Aston Villa,7,0.0,0,952,33,3307,59,0.0,0.0,Kalinic,0,,,,2.0,2.0,2.0,2.0,2.0,0.45454545454545453,,0.9534625892455924,
