,General,General,General,General,General,General,General,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,General
46,46,Ryan Bertrand,eng ENG,DF,Leicester City,32-186,1989,4,4,337,3.7,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.08,0.08,0.0,0.08,Matches
47,47,Mads Bidstrup,dk DEN,MF,Brentford,20-347,2001,4,0,41,0.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
48,48,Yves Bissouma,ml MLI,MF,Brighton,25-161,1996,14,14,1210,13.4,0,1,0,0,0,6,0,0.0,0.07,0.07,0.0,0.07,0.6,0.6,0.6,1.2,0.04,0.04,0.09,0.04,0.09,Matches
49,49,Jarrod Bowen,eng ENG,FW,West Ham,25-049,1996,23,22,1944,21.6,6,7,6,0,0,2,0,0.28,0.32,0.6,0.28,0.6,8.1,8.1,4.3,12.3,0.37,0.2,0.57,0.37,0.57,Matches
50,50,Jarrad Branthwaite,eng ENG,DF,Everton,19-225,2002,1,1,90,1.0,1,0,1,0,0,0,0,1.0,0.0,1.0,1.0,1.0,0.4,0.4,0.0,0.4,0.36,0.0,0.36,0.36,0.36,Matches
52,51,Armando Broja,al ALB,FW,Southampton,20-150,2001,18,10,967,10.7,5,0,5,0,0,1,0,0.47,0.0,0.47,0.47,0.47,4.0,4.0,0.9,4.9,0.37,0.09,0.45,0.37,0.45,Matches
53,52,Josh Brownhill,eng ENG,MF,Burnley,26-050,1995,16,14,1293,14.4,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.0,1.6,0.04,0.07,0.11,0.04,0.11,Matches
54,53,Bryan,es ESP,"FW,MF",Tottenham,20-361,2001,9,0,94,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,0.07,0.1,0.03,0.1,Matches
55,54,Emi Buendía,ar ARG,"FW,MF",Aston Villa,25-044,1996,19,15,1234,13.7,2,3,2,0,0,1,0,0.15,0.22,0.36,0.15,0.36,1.8,1.8,2.4,4.2,0.13,0.17,0.31,0.13,0.31,Matches
56,55,Dan Burn,eng ENG,DF,Brighton,29-274,1992,13,12,1022,11.4,1,0,1,0,0,4,0,0.09,0.0,0.09,0.09,0.09,1.2,1.2,0.0,1.3,0.11,0.0,0.11,0.11,0.11,Matches
57,56,Jack Butland,eng ENG,GK,Crystal Palace,28-334,1993,3,3,270,3.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
58,57,Sam Byram,eng ENG,"DF,MF",Norwich City,28-144,1993,4,1,154,1.7,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.17,0.02,0.19,0.17,0.19,Matches
59,58,Willy Caballero,ar ARG,GK,Southampton,40-132,1981,2,2,180,2.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
60,59,Dominic Calvert-Lewin,eng ENG,FW,Everton,24-328,1997,6,6,518,5.8,3,0,1,2,3,1,0,0.52,0.0,0.52,0.17,0.17,5.3,3.1,0.3,3.3,0.93,0.05,0.97,0.53,0.58,Matches
61,60,João Cancelo,pt POR,DF,Manchester City,27-256,1994,22,22,1967,21.9,1,5,1,0,0,5,0,0.05,0.23,0.27,0.05,0.27,2.2,2.2,3.1,5.3,0.1,0.14,0.24,0.1,0.24,Matches
62,61,Sergi Canós,es ESP,DF,Brentford,25-005,1997,22,20,1647,18.3,2,2,2,0,0,5,0,0.11,0.11,0.22,0.11,0.22,2.5,2.5,1.3,3.8,0.14,0.07,0.21,0.14,0.21,Matches
63,62,Todd Cantwell,eng ENG,"FW,MF",Norwich City,23-345,1998,8,5,441,4.9,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.03,0.04,0.07,0.03,0.07,Matches
64,63,Matty Cash,pl POL,DF,Aston Villa,24-184,1997,21,21,1873,20.8,1,0,1,0,0,5,0,0.05,0.0,0.05,0.05,0.05,1.2,1.2,1.2,2.4,0.06,0.06,0.11,0.06,0.11,Matches
65,64,Timothy Castagne,be BEL,DF,Leicester City,26-064,1995,16,12,1273,14.1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,0.0,0.03,0.03,0.0,0.03,Matches
66,65,Craig Cathcart,nir NIR,DF,Watford,33-001,1989,18,18,1553,17.3,0,1,0,0,0,3,0,0.0,0.06,0.06,0.0,0.06,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,Matches
67,66,Edinson Cavani,uy URU,FW,Manchester Utd,34-358,1987,10,5,537,6.0,2,1,2,0,0,0,0,0.34,0.17,0.5,0.34,0.5,2.4,2.4,1.1,3.5,0.4,0.19,0.59,0.4,0.59,Matches
68,67,Trevoh Chalobah,eng ENG,DF,Chelsea,22-217,1999,14,11,909,10.1,2,0,2,0,0,1,0,0.2,0.0,0.2,0.2,0.2,0.6,0.6,0.0,0.6,0.06,0.0,0.06,0.06,0.06,Matches
69,68,Calum Chambers,eng ENG,DF,Arsenal,27-018,1995,2,2,170,1.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.05,0.03,0.07,0.05,0.07,Matches
70,69,Ben Chilwell,eng ENG,DF,Chelsea,25-048,1996,6,6,540,6.0,3,1,3,0,0,0,0,0.5,0.17,0.67,0.5,0.67,1.2,1.2,0.9,2.1,0.19,0.15,0.35,0.19,0.35,Matches
71,70,Hamza Choudhury,eng ENG,"MF,DF",Leicester City,24-129,1997,4,3,224,2.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
72,71,Andreas Christensen,dk DEN,DF,Chelsea,25-303,1996,13,11,1001,11.1,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,0.03,0.01,0.04,0.03,0.04,Matches
73,72,Carney Chukwuemeka,eng ENG,"MF,FW",Aston Villa,18-031,2004,7,1,156,1.7,0,1,0,0,0,0,0,0.0,0.58,0.58,0.0,0.58,0.4,0.4,1.0,1.4,0.25,0.57,0.82,0.25,0.82,Matches
74,73,Ciaran Clark,ie IRL,DF,Newcastle Utd,32-134,1989,13,12,1014,11.3,0,1,0,0,0,2,1,0.0,0.09,0.09,0.0,0.09,0.8,0.8,0.3,1.1,0.07,0.03,0.1,0.07,0.1,Matches
75,74,Tom Cleverley,eng ENG,MF,Watford,32-179,1989,16,10,819,9.1,0,2,0,0,0,2,0,0.0,0.22,0.22,0.0,0.22,0.4,0.4,1.4,1.8,0.05,0.15,0.2,0.05,0.2,Matches
76,75,Nathaniel Clyne,eng ENG,DF,Crystal Palace,30-308,1991,2,1,91,1.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
78,76,Conor Coady,eng ENG,DF,Wolves,28-347,1993,21,21,1886,21.0,2,0,2,0,0,1,0,0.1,0.0,0.1,0.1,0.1,1.6,1.6,0.0,1.6,0.08,0.0,0.08,0.08,0.08,Matches
79,77,Séamus Coleman,ie IRL,DF,Everton,33-119,1988,15,15,1313,14.6,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.9,1.0,0.01,0.06,0.07,0.01,0.07,Matches
80,78,Nathan Collins,ie IRL,DF,Burnley,20-283,2001,5,5,450,5.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,0.01,0.09,0.1,0.01,0.1,Matches
81,79,Aaron Connolly,ie IRL,FW,Brighton,22-010,2000,4,1,156,1.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.8,0.26,0.2,0.47,0.26,0.47,Matches
82,80,Liam Cooper,sct SCO,DF,Leeds United,30-161,1991,15,15,1274,14.2,0,1,0,0,0,4,0,0.0,0.07,0.07,0.0,0.07,0.2,0.2,0.0,0.3,0.02,0.0,0.02,0.02,0.02,Matches
83,81,Jack Cork,eng ENG,MF,Burnley,32-227,1989,8,8,641,7.1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.01,0.0,0.02,0.01,0.02,Matches
84,82,Maxwel Cornet,ci CIV,"FW,MF",Burnley,25-133,1996,11,9,697,7.7,6,0,6,0,0,2,0,0.77,0.0,0.77,0.77,0.77,2.1,2.1,0.6,2.7,0.28,0.07,0.35,0.28,0.35,Matches
85,83,Hélder Costa,ao ANG,MF,Leeds United,28-026,1994,1,0,22,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
86,84,Vladimír Coufal,cz CZE,DF,West Ham,29-169,1992,20,17,1523,16.9,0,3,0,0,0,3,1,0.0,0.18,0.18,0.0,0.18,0.5,0.5,2.0,2.6,0.03,0.12,0.15,0.03,0.15,Matches
87,85,Philippe Coutinho,br BRA,FW,Aston Villa,29-240,1992,2,1,96,1.1,1,0,1,0,0,0,0,0.94,0.0,0.94,0.94,0.94,1.0,1.0,0.0,1.0,0.94,0.05,0.98,0.94,0.98,Matches
88,86,Aaron Cresswell,eng ENG,DF,West Ham,32-054,1989,16,16,1410,15.7,1,2,1,0,0,0,0,0.06,0.13,0.19,0.06,0.19,0.4,0.4,2.1,2.5,0.03,0.13,0.16,0.03,0.16,Matches
89,87,Charlie Cresswell,eng ENG,DF,Leeds United,19-062,2002,4,1,95,1.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
90,88,Cucho,co COL,"MF,FW",Watford,22-293,1999,17,6,703,7.8,2,1,2,0,0,0,0,0.26,0.13,0.38,0.26,0.38,1.3,1.3,1.3,2.6,0.17,0.16,0.33,0.17,0.33,Matches
91,89,Marc Cucurella,es ESP,DF,Brighton,23-200,1998,19,19,1649,18.3,0,1,0,0,0,3,0,0.0,0.05,0.05,0.0,0.05,0.3,0.3,1.9,2.2,0.02,0.1,0.12,0.02,0.12,Matches
92,90,Luke Cundle,eng ENG,MF,Wolves,19-287,2002,1,0,1,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
93,91,Patson Daka,zm ZAM,"FW,MF",Leicester City,23-121,1998,9,4,453,5.0,4,3,4,0,0,0,0,0.79,0.6,1.39,0.79,1.39,3.2,3.2,1.4,4.6,0.64,0.28,0.92,0.64,0.92,Matches
94,92,Stuart Dallas,nir NIR,"DF,MF",Leeds United,30-294,1991,21,21,1877,20.9,1,1,1,0,0,3,0,0.05,0.05,0.1,0.05,0.1,1.5,1.5,1.8,3.3,0.07,0.09,0.16,0.07,0.16,Matches
95,93,Diogo Dalot,pt POR,DF,Manchester Utd,22-326,1999,12,7,733,8.1,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.7,0.04,0.04,0.08,0.04,0.08,Matches
96,94,Karl Darlow,eng ENG,GK,Newcastle Utd,31-122,1990,8,8,720,8.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
97,95,Ben Davies,wls WAL,DF,Tottenham,28-289,1993,11,10,931,10.3,0,1,0,0,0,2,0,0.0,0.1,0.1,0.0,0.1,1.1,1.1,0.5,1.6,0.11,0.04,0.16,0.11,0.16,Matches
98,96,Tom Davies,eng ENG,MF,Everton,23-222,1998,5,1,158,1.8,1,0,1,0,0,0,0,0.57,0.0,0.57,0.57,0.57,0.9,0.9,0.0,0.9,0.52,0.0,0.52,0.52,0.52,Matches
99,97,Keinan Davis,eng ENG,FW,Aston Villa,23-359,1998,1,0,12,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
100,98,Craig Dawson,eng ENG,DF,West Ham,31-277,1990,20,16,1523,16.9,0,1,0,0,0,3,0,0.0,0.06,0.06,0.0,0.06,1.5,1.5,0.5,2.0,0.09,0.03,0.12,0.09,0.12,Matches
101,99,Kevin De Bruyne,be BEL,MF,Manchester City,30-224,1991,17,12,1097,12.2,6,2,6,0,0,0,0,0.49,0.16,0.66,0.49,0.66,3.0,3.0,4.4,7.5,0.25,0.36,0.61,0.25,0.61,Matches
102,100,Troy Deeney,eng ENG,FW,Watford,33-223,1988,2,0,25,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,1.45,0.32,1.77,1.45,1.77,Matches
104,101,Fabian Delph,eng ENG,MF,Everton,32-078,1989,6,3,249,2.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.02,0.02,0.01,0.02,Matches
105,102,Leander Dendoncker,be BEL,MF,Wolves,26-298,1995,17,9,879,9.8,0,1,0,0,0,3,0,0.0,0.1,0.1,0.0,0.1,0.6,0.6,0.8,1.4,0.07,0.08,0.15,0.07,0.15,Matches
106,103,Emmanuel Dennis,ng NGA,"FW,MF",Watford,24-084,1997,19,18,1463,16.3,8,5,8,0,0,8,1,0.49,0.31,0.8,0.49,0.8,4.4,4.4,2.2,6.5,0.27,0.13,0.4,0.27,0.4,Matches
107,104,Kiernan Dewsbury Hall,eng ENG,MF,Leicester City,23-154,1998,11,6,615,6.8,0,2,0,0,0,1,0,0.0,0.29,0.29,0.0,0.29,0.7,0.7,1.0,1.7,0.1,0.15,0.25,0.1,0.25,Matches
108,105,Ibrahima Diallo,fr FRA,MF,Southampton,22-336,1999,16,7,739,8.2,0,2,0,0,0,0,0,0.0,0.24,0.24,0.0,0.24,0.4,0.4,0.9,1.3,0.05,0.11,0.16,0.05,0.16,Matches
109,106,Raphael Dias Belloli,br BRA,"MF,FW",Leeds United,25-055,1996,19,19,1617,18.0,8,2,5,3,3,4,0,0.45,0.11,0.56,0.28,0.39,6.7,4.4,4.0,8.4,0.37,0.22,0.59,0.24,0.47,Matches
110,107,Rúben Dias,pt POR,DF,Manchester City,24-269,1997,21,20,1772,19.7,2,2,2,0,0,4,0,0.1,0.1,0.2,0.1,0.2,1.4,1.4,1.3,2.7,0.07,0.07,0.14,0.07,0.14,Matches
111,108,Eric Dier,eng ENG,DF,Tottenham,28-023,1994,19,19,1631,18.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.3,1.7,0.02,0.07,0.09,0.02,0.09,Matches
112,109,Lucas Digne,fr FRA,DF,Everton,28-202,1993,13,13,1170,13.0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.7,2.1,0.03,0.13,0.16,0.03,0.16,Matches
113,110,Lucas Digne,fr FRA,DF,Aston Villa,28-202,1993,2,2,180,2.0,0,1,0,0,0,1,0,0.0,0.5,0.5,0.0,0.5,0.1,0.1,0.3,0.4,0.04,0.15,0.19,0.04,0.19,Matches
114,111,Virgil van Dijk,nl NED,DF,Liverpool,30-214,1991,20,20,1800,20.0,2,1,2,0,0,2,0,0.1,0.05,0.15,0.1,0.15,1.6,1.6,0.1,1.7,0.08,0.0,0.09,0.08,0.09,Matches
115,112,Issa Diop,fr FRA,DF,West Ham,25-029,1997,8,8,716,8.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.01,0.0,0.01,0.01,0.01,Matches
