,General,General,General,General,General,General,General,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,General
34,34,Harvey Barnes,eng ENG,"FW,MF",Leicester City,23-344,1997,9,8,656,7.3,1,1,1,0,0,2,0,0.14,0.14,0.27,0.14,0.27,1.5,1.5,0.2,1.8,0.21,0.03,0.24,0.21,0.24,Matches
35,35,Mads Bech Sørensen,dk DEN,DF,Brentford,22-315,1999,1,0,20,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
36,36,Jan Bednarek,pl POL,DF,Southampton,25-220,1996,8,7,675,7.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.02,0.0,0.02,0.02,0.02,Matches
37,37,Donny van de Beek,nl NED,MF,Manchester Utd,24-214,1997,2,0,17,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
38,38,Asmir Begović,ba BIH,GK,Everton,34-151,1987,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
39,39,Saïd Benrahma,dz ALG,"FW,MF",West Ham,26-100,1995,11,11,911,10.1,3,3,3,0,0,0,0,0.3,0.3,0.59,0.3,0.59,2.1,2.1,1.4,3.6,0.21,0.14,0.35,0.21,0.35,Matches
40,40,Christian Benteke,be BEL,FW,Crystal Palace,30-350,1990,11,7,680,7.6,2,1,2,0,0,2,0,0.26,0.13,0.4,0.26,0.4,2.7,2.7,0.8,3.5,0.36,0.1,0.46,0.36,0.46,Matches
41,41,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,31-022,1990,11,7,629,7.0,0,1,0,0,0,2,0,0.0,0.14,0.14,0.0,0.14,1.2,1.2,0.3,1.5,0.17,0.04,0.21,0.17,0.21,Matches
42,42,Steven Bergwijn,nl NED,FW,Tottenham,24-041,1997,5,3,270,3.0,0,1,0,0,0,0,0,0.0,0.33,0.33,0.0,0.33,0.8,0.8,0.4,1.2,0.25,0.14,0.39,0.25,0.39,Matches
43,43,Ryan Bertrand,eng ENG,DF,Leicester City,32-105,1989,4,4,337,3.7,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.08,0.08,0.0,0.08,Matches
44,44,Mads Bidstrup,dk DEN,MF,Brentford,20-266,2001,3,0,25,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
45,45,Yves Bissouma,ml MLI,MF,Brighton,25-080,1996,7,7,587,6.5,0,1,0,0,0,2,0,0.0,0.15,0.15,0.0,0.15,0.3,0.3,0.4,0.6,0.04,0.05,0.1,0.04,0.1,Matches
46,46,Jarrod Bowen,eng ENG,FW,West Ham,24-333,1996,11,11,957,10.6,2,4,2,0,0,1,0,0.19,0.38,0.56,0.19,0.56,3.3,3.3,2.3,5.6,0.31,0.22,0.52,0.31,0.52,Matches
47,47,Armando Broja,al ALB,"FW,MF",Southampton,20-069,2001,7,2,255,2.8,2,0,2,0,0,0,0,0.71,0.0,0.71,0.71,0.71,1.6,1.6,0.8,2.4,0.55,0.29,0.85,0.55,0.85,Matches
48,48,Josh Brownhill,eng ENG,MF,Burnley,25-334,1995,11,10,912,10.1,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.5,0.9,0.04,0.05,0.09,0.04,0.09,Matches
49,49,Bryan,es ESP,"FW,MF",Tottenham,20-280,2001,5,0,62,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
50,50,Emi Buendía,ar ARG,"MF,FW",Aston Villa,24-328,1996,9,7,542,6.0,1,1,1,0,0,1,0,0.17,0.17,0.33,0.17,0.33,0.9,0.9,1.3,2.1,0.14,0.21,0.36,0.14,0.36,Matches
52,51,Dan Burn,eng ENG,DF,Brighton,29-193,1992,5,4,302,3.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.2,0.06,0.02,0.07,0.06,0.07,Matches
53,52,Dominic Calvert-Lewin,eng ENG,FW,Everton,24-247,1997,3,3,248,2.8,3,0,1,2,2,0,0,1.09,0.0,1.09,0.36,0.36,3.8,2.3,0.1,2.4,1.38,0.05,1.44,0.83,0.89,Matches
54,53,João Cancelo,pt POR,DF,Manchester City,27-175,1994,11,11,977,10.9,0,2,0,0,0,3,0,0.0,0.18,0.18,0.0,0.18,1.5,1.5,1.4,2.9,0.14,0.13,0.26,0.14,0.26,Matches
55,54,Sergi Canós,es ESP,DF,Brentford,24-289,1997,11,11,904,10.0,1,0,1,0,0,3,0,0.1,0.0,0.1,0.1,0.1,0.9,0.9,0.9,1.8,0.09,0.09,0.17,0.09,0.17,Matches
56,55,Todd Cantwell,eng ENG,"FW,MF",Norwich City,23-264,1998,5,3,315,3.5,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.04,0.06,0.09,0.04,0.09,Matches
57,56,Matty Cash,pl POL,DF,Aston Villa,24-103,1997,11,11,973,10.8,1,0,1,0,0,2,0,0.09,0.0,0.09,0.09,0.09,0.6,0.6,0.4,1.0,0.05,0.04,0.09,0.05,0.09,Matches
58,57,Timothy Castagne,be BEL,DF,Leicester City,25-348,1995,9,6,688,7.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.01,0.02,0.03,0.01,0.03,Matches
59,58,Craig Cathcart,nir NIR,DF,Watford,32-285,1989,9,9,743,8.3,0,1,0,0,0,2,0,0.0,0.12,0.12,0.0,0.12,0.1,0.1,0.0,0.1,0.01,0.0,0.01,0.01,0.01,Matches
60,59,Edinson Cavani,uy URU,FW,Manchester Utd,34-277,1987,5,2,213,2.4,1,0,1,0,0,0,0,0.42,0.0,0.42,0.42,0.42,1.4,1.4,0.0,1.5,0.61,0.01,0.62,0.61,0.62,Matches
61,60,Trevoh Chalobah,eng ENG,DF,Chelsea,22-136,1999,6,5,454,5.0,2,0,2,0,0,0,0,0.4,0.0,0.4,0.4,0.4,0.5,0.5,0.0,0.5,0.1,0.0,0.1,0.1,0.1,Matches
62,61,Calum Chambers,eng ENG,DF,Arsenal,26-302,1995,2,2,170,1.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.05,0.03,0.07,0.05,0.07,Matches
63,62,Ben Chilwell,eng ENG,DF,Chelsea,24-332,1996,5,5,450,5.0,3,0,3,0,0,0,0,0.6,0.0,0.6,0.6,0.6,0.7,0.7,0.7,1.4,0.14,0.14,0.28,0.14,0.28,Matches
64,63,Hamza Choudhury,eng ENG,MF,Leicester City,24-048,1997,1,1,59,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
65,64,Andreas Christensen,dk DEN,DF,Chelsea,25-222,1996,8,8,720,8.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,0.04,0.02,0.05,0.04,0.05,Matches
66,65,Carney Chukwuemeka,eng ENG,MF,Aston Villa,17-315,2004,1,1,62,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
67,66,Ciaran Clark,ie IRL,DF,Newcastle Utd,32-053,1989,9,9,803,8.9,0,1,0,0,0,2,0,0.0,0.11,0.11,0.0,0.11,0.7,0.7,0.3,1.1,0.08,0.04,0.12,0.08,0.12,Matches
68,67,Tom Cleverley,eng ENG,"MF,FW",Watford,32-098,1989,7,4,404,4.5,0,1,0,0,0,0,0,0.0,0.22,0.22,0.0,0.22,0.2,0.2,0.7,0.8,0.04,0.15,0.18,0.04,0.18,Matches
69,68,Conor Coady,eng ENG,DF,Wolves,28-266,1993,11,11,986,11.0,1,0,1,0,0,1,0,0.09,0.0,0.09,0.09,0.09,1.0,1.0,0.0,1.0,0.09,0.0,0.09,0.09,0.09,Matches
70,69,Séamus Coleman,ie IRL,DF,Everton,33-038,1988,8,8,720,8.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.7,0.01,0.07,0.08,0.01,0.08,Matches
71,70,Nathan Collins,ie IRL,DF,Burnley,20-202,2001,3,3,270,3.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.4,0.02,0.13,0.15,0.02,0.15,Matches
72,71,Aaron Connolly,ie IRL,FW,Brighton,21-294,2000,2,0,60,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.64,0.0,0.64,0.64,0.64,Matches
73,72,Liam Cooper,sct SCO,DF,Leeds United,30-080,1991,11,11,990,11.0,0,1,0,0,0,3,0,0.0,0.09,0.09,0.0,0.09,0.2,0.2,0.0,0.2,0.02,0.0,0.02,0.02,0.02,Matches
74,73,Jack Cork,eng ENG,MF,Burnley,32-146,1989,4,4,314,3.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.03,0.0,0.03,0.03,0.03,Matches
75,74,Maxwel Cornet,ci CIV,"MF,FW",Burnley,25-052,1996,6,5,364,4.0,4,0,4,0,0,2,0,0.99,0.0,0.99,0.99,0.99,1.3,1.3,0.5,1.8,0.33,0.12,0.45,0.33,0.45,Matches
76,75,Hélder Costa,ao ANG,MF,Leeds United,27-310,1994,1,0,22,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
78,76,Vladimír Coufal,cz CZE,DF,West Ham,29-088,1992,9,7,638,7.1,0,1,0,0,0,0,0,0.0,0.14,0.14,0.0,0.14,0.1,0.1,1.3,1.4,0.02,0.18,0.2,0.02,0.2,Matches
79,77,Aaron Cresswell,eng ENG,DF,West Ham,31-338,1989,11,11,990,11.0,1,1,1,0,0,0,0,0.09,0.09,0.18,0.09,0.18,0.4,0.4,1.2,1.6,0.03,0.11,0.14,0.03,0.14,Matches
80,78,Charlie Cresswell,eng ENG,DF,Leeds United,18-346,2002,2,1,91,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
81,79,Cucho,co COL,"MF,FW",Watford,22-212,1999,8,3,376,4.2,1,1,1,0,0,0,0,0.24,0.24,0.48,0.24,0.48,0.4,0.4,0.4,0.8,0.1,0.09,0.2,0.1,0.2,Matches
82,80,Marc Cucurella,es ESP,DF,Brighton,23-119,1998,8,8,686,7.6,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.9,1.0,0.02,0.11,0.13,0.02,0.13,Matches
83,81,Patson Daka,zm ZAM,"FW,MF",Leicester City,23-040,1998,4,0,107,1.2,1,1,1,0,0,0,0,0.84,0.84,1.68,0.84,1.68,0.9,0.9,0.9,1.8,0.77,0.72,1.49,0.77,1.49,Matches
84,82,Stuart Dallas,nir NIR,"DF,MF",Leeds United,30-213,1991,11,11,977,10.9,0,1,0,0,0,0,0,0.0,0.09,0.09,0.0,0.09,1.0,1.0,1.0,2.0,0.09,0.09,0.18,0.09,0.18,Matches
85,83,Diogo Dalot,pt POR,"DF,FW",Manchester Utd,22-245,1999,3,0,87,1.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches
86,84,Karl Darlow,eng ENG,GK,Newcastle Utd,31-041,1990,7,7,630,7.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
87,85,Ben Davies,wls WAL,DF,Tottenham,28-208,1993,3,2,211,2.3,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.09,0.02,0.11,0.09,0.11,Matches
88,86,Tom Davies,eng ENG,MF,Everton,23-141,1998,5,1,158,1.8,1,0,1,0,0,0,0,0.57,0.0,0.57,0.57,0.57,0.9,0.9,0.0,0.9,0.52,0.0,0.52,0.52,0.52,Matches
89,87,Keinan Davis,eng ENG,FW,Aston Villa,23-278,1998,1,0,12,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
90,88,Craig Dawson,eng ENG,DF,West Ham,31-196,1990,8,4,443,4.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.8,0.16,0.01,0.17,0.16,0.17,Matches
91,89,Kevin De Bruyne,be BEL,MF,Manchester City,30-143,1991,8,5,453,5.0,2,0,2,0,0,0,0,0.4,0.0,0.4,0.4,0.4,1.4,1.4,1.7,3.1,0.28,0.34,0.62,0.28,0.62,Matches
92,90,Troy Deeney,eng ENG,FW,Watford,33-142,1988,2,0,25,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,1.45,0.32,1.77,1.45,1.77,Matches
93,91,Fabian Delph,eng ENG,MF,Everton,31-362,1989,3,1,112,1.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.04,0.05,0.02,0.05,Matches
94,92,Leander Dendoncker,be BEL,"MF,FW",Wolves,26-217,1995,7,3,320,3.6,0,1,0,0,0,1,0,0.0,0.28,0.28,0.0,0.28,0.2,0.2,0.6,0.8,0.04,0.18,0.22,0.04,0.22,Matches
95,93,Emmanuel Dennis,ng NGA,"FW,MF",Watford,24-003,1997,10,9,739,8.2,3,3,3,0,0,5,0,0.37,0.37,0.73,0.37,0.73,2.4,2.4,0.8,3.2,0.3,0.09,0.39,0.3,0.39,Matches
96,94,Kiernan Dewsbury Hall,eng ENG,MF,Leicester City,23-073,1998,2,0,19,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.41,0.41,0.0,0.41,Matches
97,95,Ibrahima Diallo,fr FRA,MF,Southampton,22-255,1999,9,2,324,3.6,0,1,0,0,0,0,0,0.0,0.28,0.28,0.0,0.28,0.3,0.3,0.2,0.5,0.09,0.06,0.15,0.09,0.15,Matches
98,96,Raphael Dias Belloli,br BRA,"MF,FW",Leeds United,24-339,1996,10,10,817,9.1,5,0,5,0,0,3,0,0.55,0.0,0.55,0.55,0.55,3.0,3.0,2.0,4.9,0.33,0.22,0.54,0.33,0.54,Matches
99,97,Rúben Dias,pt POR,DF,Manchester City,24-188,1997,11,10,919,10.2,0,1,0,0,0,2,0,0.0,0.1,0.1,0.0,0.1,0.2,0.2,1.1,1.2,0.02,0.1,0.12,0.02,0.12,Matches
100,98,Eric Dier,eng ENG,DF,Tottenham,27-307,1994,11,11,911,10.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,1.2,0.02,0.1,0.12,0.02,0.12,Matches
101,99,Lucas Digne,fr FRA,DF,Everton,28-121,1993,10,10,900,10.0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.5,1.8,0.04,0.15,0.18,0.04,0.18,Matches
102,100,Virgil van Dijk,nl NED,DF,Liverpool,30-133,1991,11,11,990,11.0,0,1,0,0,0,0,0,0.0,0.09,0.09,0.0,0.09,1.1,1.1,0.1,1.1,0.1,0.01,0.1,0.1,0.1,Matches
104,101,Moussa Djenepo,ml MLI,MF,Southampton,23-156,1998,7,5,409,4.5,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.2,1.7,0.32,0.04,0.36,0.32,0.36,Matches
105,102,Lewis Dobbin,eng ENG,"MF,FW",Everton,18-319,2003,2,0,3,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
106,103,Matt Doherty,ie IRL,DF,Tottenham,29-306,1992,2,0,28,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
107,104,Gabriel Dos Santos,br BRA,DF,Arsenal,23-334,1997,8,8,720,8.0,1,0,1,0,0,1,0,0.12,0.0,0.12,0.12,0.12,0.4,0.4,0.1,0.5,0.05,0.01,0.06,0.05,0.06,Matches
108,105,Abdoulaye Doucouré,fr FRA,MF,Everton,28-321,1993,8,8,720,8.0,2,4,2,0,0,3,0,0.25,0.5,0.75,0.25,0.75,1.1,1.1,1.2,2.3,0.14,0.15,0.29,0.14,0.29,Matches
109,106,Kieran Dowell,eng ENG,"FW,MF",Norwich City,24-039,1997,4,3,207,2.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.5,0.05,0.15,0.2,0.05,0.2,Matches
110,107,Cody Drameh,eng ENG,DF,Leeds United,19-345,2001,1,0,20,0.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
111,108,Shane Duffy,ie IRL,DF,Brighton,29-321,1992,10,10,900,10.0,1,0,1,0,0,4,0,0.1,0.0,0.1,0.1,0.1,0.8,0.8,0.1,0.8,0.08,0.01,0.08,0.08,0.08,Matches
112,109,Lewis Dunk,eng ENG,DF,Brighton,29-362,1991,11,11,990,11.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.3,0.01,0.02,0.03,0.01,0.03,Matches
113,110,Ederson,br BRA,GK,Manchester City,28-093,1993,10,10,900,10.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
114,111,Odsonne Édouard,fr FRA,FW,Crystal Palace,23-306,1998,8,6,510,5.7,3,0,3,0,0,0,0,0.53,0.0,0.53,0.53,0.53,1.8,1.8,1.1,2.8,0.31,0.19,0.5,0.31,0.5,Matches
115,112,Harvey Elliott,eng ENG,MF,Liverpool,18-228,2003,4,3,250,2.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3,1.0,0.25,0.11,0.36,0.25,0.36,Matches
116,113,Mohamed Elneny,eg EGY,"MF,FW",Arsenal,29-130,1992,2,0,50,0.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.24,0.24,0.0,0.24,Matches
