Squad,Rk,MP,W,D,L,GF,GA,GD,Pts,xG,xGA,xGD,xGD/90,Last 5,Attendance,Top Team Scorer,Goalkeeper,Notes,xG per game,xGA per game,probability no goals allowed
Manchester City,1,34,26,5,3,84,21,63,83,77.3,24.2,53.2,1.56,W D W W W,52704,"Riyad Mahrez, Kevin De Bruyne - 11",Ederson,,2.273529411764706,0.711764705882353,0.490777355139512
Liverpool,2,34,25,7,2,86,22,64,82,81.5,30.9,50.5,1.49,W D W W W,53378,Mohamed Salah - 22,Alisson,,2.3970588235294117,0.9088235294117647,0.4029980606170133
Chelsea,3,34,19,9,6,68,29,39,66,59.3,32.2,27.1,0.8,W L W D L,37291,Mason Mount - 10,Edouard Mendy,,1.7441176470588236,0.9470588235294118,0.3878801714493513
Arsenal,4,34,20,3,11,54,41,13,63,53.0,40.4,12.5,0.37,L L W W W,59608,Bukayo Saka - 11,Aaron Ramsdale,,1.5588235294117647,1.188235294117647,0.3047585991006402
Tottenham,5,34,19,4,11,59,39,20,61,55.3,36.7,18.6,0.55,W W L D W,55893,Son Heung-min - 19,Hugo Lloris,,1.6264705882352941,1.0794117647058825,0.339795346483921
Manchester Utd,6,36,16,10,10,57,52,5,58,53.1,51.5,1.6,0.04,W L L D W,73150,Cristiano Ronaldo - 18,David de Gea,,1.475,1.4305555555555556,0.2391760097660592
West Ham,7,35,15,7,13,53,46,7,52,45.4,46.2,-0.8,-0.02,W L D L L,58281,Jarrod Bowen - 10,Łukasz Fabiański,,1.2971428571428572,1.32,0.26713530196585034
Wolves,8,34,15,4,15,33,32,1,49,31.4,50.1,-18.7,-0.55,L W L L L,30751,Raúl Jiménez - 6,José Sá,,0.9235294117647058,1.473529411764706,0.22911541385285242
Brighton,9,35,10,14,11,34,42,-8,44,39.3,42.6,-3.3,-0.09,W W L D W,30889,Neal Maupay - 8,Robert Sánchez,,1.1228571428571428,1.217142857142857,0.2960748878562031
Newcastle Utd,10,35,11,10,14,40,56,-16,43,35.6,50.4,-14.7,-0.42,W W W W L,51443,Callum Wilson - 6,Martin Dúbravka,,1.0171428571428571,1.44,0.23692775868212176
Leicester City,11,33,11,9,13,48,54,-6,42,41.9,54.1,-12.3,-0.37,W L D D L,32205,Jamie Vardy - 10,Kasper Schmeichel,,1.2696969696969695,1.6393939393939394,0.19409764158543663
Crystal Palace,12,34,9,14,11,45,42,3,41,41.4,37.8,3.6,0.11,W L L D W,24536,Wilfried Zaha - 12,Vicente Guaita,,1.2176470588235293,1.1117647058823528,0.328977899290367
Aston Villa,13,33,12,4,17,44,46,-2,40,38.6,39.6,-1.1,-0.03,L L L D W,41775,Ollie Watkins - 9,Emiliano Martínez,,1.1696969696969697,1.2,0.30119421191220214
Brentford,14,35,11,7,17,41,52,-11,40,42.0,44.9,-2.8,-0.08,W W W D L,16908,Ivan Toney - 12,David Raya,,1.2,1.282857142857143,0.27724404193227503
Southampton,15,35,9,13,13,41,58,-17,40,44.6,51.7,-7.1,-0.2,L W L D L,30053,James Ward-Prowse - 9,Fraser Forster,,1.2742857142857142,1.4771428571428573,0.2282890117981384
Burnley,16,34,7,13,14,31,46,-15,34,33.4,49.8,-16.4,-0.48,L D W W W,19061,Maxwel Cornet - 7,Nick Pope,,0.9823529411764705,1.464705882352941,0.23114596558817338
Leeds United,17,34,8,10,16,38,72,-34,34,42.8,62.6,-19.8,-0.58,W D W D L,36275,Raphael Dias Belloli - 10,Illan Meslier,,1.2588235294117647,1.8411764705882354,0.15863069194137142
Everton,18,33,9,5,19,35,55,-20,32,36.3,46.3,-9.9,-0.3,L W D L W,38424,Richarlison - 8,Jordan Pickford,,1.0999999999999999,1.4030303030303028,0.2458508314891879
Watford,19,34,6,4,24,32,69,-37,22,35.6,58.7,-23.2,-0.68,L L L L L,20633,Emmanuel Dennis - 10,Ben Foster,,1.0470588235294118,1.7264705882352942,0.1779112251458796
Norwich City,20,34,5,6,23,22,71,-49,21,29.8,66.8,-37.1,-1.09,D W L L L,26849,Teemu Pukki - 10,Tim Krul,,0.8764705882352941,1.964705882352941,0.14019711499810847
