,General,General,General,General,General,General,General,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,General
14,15,Daniel Amartey,gh GHA,DF,Leicester City,26-353,1994,8,7,606,6.7,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,Matches
15,16,Joachim Andersen,dk DEN,DF,Crystal Palace,25-192,1996,12,11,1024,11.4,0,1,0,0,0,3,0,0.0,0.09,0.09,0.0,0.09,0.2,0.2,0.5,0.8,0.02,0.05,0.07,0.02,0.07,Matches
16,17,Michail Antonio,jm JAM,FW,West Ham,31-256,1990,14,14,1255,13.9,6,4,6,0,1,5,1,0.43,0.29,0.72,0.43,0.72,5.4,5.1,3.8,8.9,0.39,0.27,0.66,0.37,0.64,Matches
17,18,Cameron Archer,eng ENG,"MF,FW",Aston Villa,20-141,2001,3,0,27,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches
18,19,Adam Armstrong,eng ENG,"FW,MF",Southampton,24-302,1997,14,12,1047,11.6,2,2,2,0,0,0,0,0.17,0.17,0.34,0.17,0.34,3.7,3.7,1.7,5.4,0.32,0.15,0.47,0.32,0.47,Matches
19,20,Stuart Armstrong,sct SCO,MF,Southampton,29-254,1992,4,1,125,1.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.6,0.24,0.17,0.41,0.24,0.41,Matches
20,21,Kepa Arrizabalaga,es ESP,GK,Chelsea,27-067,1994,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
21,22,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,32-174,1989,14,12,1037,11.5,4,1,4,0,2,3,0,0.35,0.09,0.43,0.35,0.43,5.8,4.1,0.8,5.0,0.5,0.07,0.57,0.36,0.43,Matches
22,23,Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,30-089,1991,14,11,884,9.8,0,1,0,0,0,1,0,0.0,0.1,0.1,0.0,0.1,1.7,1.7,0.9,2.6,0.17,0.09,0.26,0.17,0.26,Matches
23,24,Luke Ayling,eng ENG,DF,Leeds United,30-106,1991,6,6,538,6.0,1,1,1,0,0,0,0,0.17,0.17,0.33,0.17,0.33,0.4,0.4,0.0,0.5,0.07,0.0,0.08,0.07,0.08,Matches
24,25,César Azpilicueta,es ESP,DF,Chelsea,32-103,1989,9,8,699,7.8,0,2,0,0,0,0,0,0.0,0.26,0.26,0.0,0.26,0.2,0.2,1.3,1.5,0.02,0.17,0.19,0.02,0.19,Matches
26,26,Daniel Bachmann,at AUT,GK,Watford,27-153,1994,7,7,630,7.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
27,27,Leon Bailey,jm JAM,"FW,MF",Aston Villa,24-122,1997,9,4,424,4.7,1,2,1,0,0,1,0,0.21,0.42,0.64,0.21,0.64,1.1,1.1,0.3,1.4,0.24,0.06,0.3,0.24,0.3,Matches
28,28,Eric Bailly,ci CIV,DF,Manchester Utd,27-241,1994,2,2,135,1.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
29,29,Folarin Balogun,eng ENG,FW,Arsenal,20-159,2001,2,1,70,0.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.35,0.0,0.35,0.35,0.35,Matches
30,30,Patrick Bamford,eng ENG,FW,Leeds United,28-095,1993,6,5,459,5.1,2,2,2,0,0,2,0,0.39,0.39,0.78,0.39,0.78,3.3,3.3,0.6,3.8,0.64,0.11,0.75,0.64,0.75,Matches
31,31,Shandon Baptiste,gd GRN,MF,Brentford,23-245,1998,9,4,316,3.5,1,0,1,0,0,2,1,0.28,0.0,0.28,0.28,0.28,0.2,0.2,0.1,0.2,0.04,0.03,0.07,0.04,0.07,Matches
32,32,Ross Barkley,eng ENG,MF,Chelsea,28-004,1993,4,1,128,1.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.5,1.3,0.58,0.36,0.93,0.58,0.93,Matches
33,33,Ashley Barnes,eng ENG,FW,Burnley,32-040,1989,8,4,382,4.2,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.8,1.4,0.16,0.19,0.34,0.16,0.34,Matches
34,34,Harvey Barnes,eng ENG,"FW,MF",Leicester City,24-000,1997,13,12,955,10.6,2,1,2,0,0,2,0,0.19,0.09,0.28,0.19,0.28,2.3,2.3,0.5,2.8,0.21,0.05,0.26,0.21,0.26,Matches
35,35,Mads Bech Sørensen,dk DEN,DF,Brentford,22-336,1999,1,0,20,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
36,36,Jan Bednarek,pl POL,DF,Southampton,25-241,1996,11,10,894,9.9,1,0,1,0,0,3,0,0.1,0.0,0.1,0.1,0.1,0.6,0.6,0.1,0.7,0.06,0.01,0.07,0.06,0.07,Matches
37,37,Donny van de Beek,nl NED,MF,Manchester Utd,24-235,1997,6,0,70,0.8,1,0,1,0,0,0,0,1.29,0.0,1.29,1.29,1.29,0.7,0.7,0.5,1.1,0.85,0.62,1.47,0.85,1.47,Matches
38,38,Asmir Begović,ba BIH,GK,Everton,34-172,1987,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
39,39,Saïd Benrahma,dz ALG,"MF,FW",West Ham,26-121,1995,15,14,1120,12.4,3,3,3,0,0,0,0,0.24,0.24,0.48,0.24,0.48,2.1,2.1,1.4,3.5,0.17,0.11,0.28,0.17,0.28,Matches
40,40,Christian Benteke,be BEL,FW,Crystal Palace,31-006,1990,15,10,948,10.5,4,1,4,0,0,3,0,0.38,0.09,0.47,0.38,0.47,4.8,4.8,1.1,5.9,0.46,0.1,0.56,0.46,0.56,Matches
41,41,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,31-043,1990,14,10,869,9.7,0,1,0,0,0,2,0,0.0,0.1,0.1,0.0,0.1,1.5,1.5,0.3,1.8,0.16,0.03,0.19,0.16,0.19,Matches
42,42,Steven Bergwijn,nl NED,FW,Tottenham,24-062,1997,7,3,285,3.2,0,1,0,0,0,0,0,0.0,0.32,0.32,0.0,0.32,0.8,0.8,0.4,1.2,0.24,0.13,0.37,0.24,0.37,Matches
43,43,Ryan Bertrand,eng ENG,DF,Leicester City,32-126,1989,4,4,337,3.7,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.08,0.08,0.0,0.08,Matches
44,44,Mads Bidstrup,dk DEN,MF,Brentford,20-287,2001,3,0,25,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
45,45,Yves Bissouma,ml MLI,MF,Brighton,25-101,1996,11,11,947,10.5,0,1,0,0,0,4,0,0.0,0.1,0.1,0.0,0.1,0.4,0.4,0.5,0.9,0.04,0.04,0.08,0.04,0.08,Matches
46,46,Jarrod Bowen,eng ENG,FW,West Ham,24-354,1996,15,14,1224,13.6,3,4,3,0,0,1,0,0.22,0.29,0.51,0.22,0.51,4.7,4.7,2.4,7.1,0.35,0.18,0.53,0.35,0.53,Matches
47,47,Armando Broja,al ALB,"FW,MF",Southampton,20-090,2001,11,4,485,5.4,3,0,3,0,0,0,0,0.56,0.0,0.56,0.56,0.56,2.5,2.5,0.8,3.4,0.47,0.16,0.63,0.47,0.63,Matches
48,48,Josh Brownhill,eng ENG,MF,Burnley,25-355,1995,14,13,1182,13.1,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.0,1.6,0.05,0.08,0.13,0.05,0.13,Matches
49,49,Bryan,es ESP,"FW,MF",Tottenham,20-301,2001,5,0,62,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
50,50,Emi Buendía,ar ARG,"FW,MF",Aston Villa,24-349,1996,13,10,788,8.8,1,2,1,0,0,1,0,0.11,0.23,0.34,0.11,0.34,1.1,1.1,1.7,2.8,0.12,0.19,0.31,0.12,0.31,Matches
52,51,Dan Burn,eng ENG,DF,Brighton,29-214,1992,6,5,392,4.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.04,0.01,0.05,0.04,0.05,Matches
53,52,Dominic Calvert-Lewin,eng ENG,FW,Everton,24-268,1997,3,3,248,2.8,3,0,1,2,2,0,0,1.09,0.0,1.09,0.36,0.36,3.8,2.3,0.1,2.4,1.38,0.05,1.44,0.83,0.89,Matches
54,53,João Cancelo,pt POR,DF,Manchester City,27-196,1994,15,15,1337,14.9,0,3,0,0,0,4,0,0.0,0.2,0.2,0.0,0.2,1.7,1.7,2.0,3.7,0.11,0.14,0.25,0.11,0.25,Matches
55,54,Sergi Canós,es ESP,DF,Brentford,24-310,1997,15,15,1220,13.6,2,2,2,0,0,5,0,0.15,0.15,0.3,0.15,0.3,1.8,1.8,1.2,3.1,0.13,0.09,0.23,0.13,0.23,Matches
56,55,Todd Cantwell,eng ENG,"FW,MF",Norwich City,23-285,1998,6,4,360,4.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.03,0.05,0.08,0.03,0.08,Matches
57,56,Matty Cash,pl POL,DF,Aston Villa,24-124,1997,15,15,1333,14.8,1,0,1,0,0,4,0,0.07,0.0,0.07,0.07,0.07,1.1,1.1,0.6,1.7,0.07,0.04,0.11,0.07,0.11,Matches
58,57,Timothy Castagne,be BEL,DF,Leicester City,26-004,1995,13,10,1048,11.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,0.01,0.02,0.03,0.01,0.03,Matches
59,58,Craig Cathcart,nir NIR,DF,Watford,32-306,1989,13,13,1103,12.3,0,1,0,0,0,3,0,0.0,0.08,0.08,0.0,0.08,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,Matches
60,59,Edinson Cavani,uy URU,FW,Manchester Utd,34-298,1987,5,2,213,2.4,1,0,1,0,0,0,0,0.42,0.0,0.42,0.42,0.42,1.4,1.4,0.0,1.4,0.6,0.01,0.61,0.6,0.61,Matches
61,60,Trevoh Chalobah,eng ENG,DF,Chelsea,22-157,1999,9,8,693,7.7,2,0,2,0,0,0,0,0.26,0.0,0.26,0.26,0.26,0.5,0.5,0.0,0.5,0.07,0.0,0.07,0.07,0.07,Matches
62,61,Calum Chambers,eng ENG,DF,Arsenal,26-323,1995,2,2,170,1.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.05,0.03,0.07,0.05,0.07,Matches
63,62,Ben Chilwell,eng ENG,DF,Chelsea,24-353,1996,6,6,540,6.0,3,1,3,0,0,0,0,0.5,0.17,0.67,0.5,0.67,1.2,1.2,0.9,2.1,0.19,0.15,0.35,0.19,0.35,Matches
64,63,Hamza Choudhury,eng ENG,MF,Leicester City,24-069,1997,1,1,59,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
65,64,Andreas Christensen,dk DEN,DF,Chelsea,25-243,1996,10,10,900,10.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,0.03,0.01,0.04,0.03,0.04,Matches
66,65,Carney Chukwuemeka,eng ENG,"MF,FW",Aston Villa,17-336,2004,3,1,99,1.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,0.36,0.09,0.45,0.36,0.45,Matches
67,66,Ciaran Clark,ie IRL,DF,Newcastle Utd,32-074,1989,11,11,901,10.0,0,1,0,0,0,2,1,0.0,0.1,0.1,0.0,0.1,0.8,0.8,0.3,1.1,0.08,0.03,0.11,0.08,0.11,Matches
68,67,Tom Cleverley,eng ENG,MF,Watford,32-119,1989,11,8,668,7.4,0,1,0,0,0,1,0,0.0,0.13,0.13,0.0,0.13,0.3,0.3,1.0,1.4,0.05,0.14,0.19,0.05,0.19,Matches
69,68,Nathaniel Clyne,eng ENG,DF,Crystal Palace,30-248,1991,1,1,90,1.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
70,69,Conor Coady,eng ENG,DF,Wolves,28-287,1993,15,15,1346,15.0,1,0,1,0,0,1,0,0.07,0.0,0.07,0.07,0.07,1.0,1.0,0.0,1.0,0.07,0.0,0.07,0.07,0.07,Matches
71,70,Séamus Coleman,ie IRL,DF,Everton,33-059,1988,12,12,1080,12.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.7,0.8,0.01,0.06,0.07,0.01,0.07,Matches
72,71,Nathan Collins,ie IRL,DF,Burnley,20-223,2001,5,5,450,5.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,0.01,0.09,0.1,0.01,0.1,Matches
73,72,Aaron Connolly,ie IRL,FW,Brighton,21-315,2000,3,0,96,1.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.8,0.43,0.33,0.75,0.43,0.75,Matches
74,73,Liam Cooper,sct SCO,DF,Leeds United,30-101,1991,15,15,1274,14.2,0,1,0,0,0,4,0,0.0,0.07,0.07,0.0,0.07,0.2,0.2,0.0,0.3,0.02,0.0,0.02,0.02,0.02,Matches
75,74,Jack Cork,eng ENG,MF,Burnley,32-167,1989,5,5,404,4.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.02,0.0,0.02,0.02,0.02,Matches
76,75,Maxwel Cornet,ci CIV,"FW,MF",Burnley,25-073,1996,9,8,562,6.2,5,0,5,0,0,2,0,0.8,0.0,0.8,0.8,0.8,1.5,1.5,0.5,2.1,0.25,0.09,0.33,0.25,0.33,Matches
78,76,Hélder Costa,ao ANG,MF,Leeds United,27-331,1994,1,0,22,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
79,77,Vladimír Coufal,cz CZE,DF,West Ham,29-109,1992,12,9,848,9.4,0,2,0,0,0,1,0,0.0,0.21,0.21,0.0,0.21,0.3,0.3,1.5,1.8,0.03,0.16,0.19,0.03,0.19,Matches
80,78,Aaron Cresswell,eng ENG,DF,West Ham,31-359,1989,13,13,1140,12.7,1,1,1,0,0,0,0,0.08,0.08,0.16,0.08,0.16,0.4,0.4,1.4,1.8,0.03,0.11,0.14,0.03,0.14,Matches
81,79,Charlie Cresswell,eng ENG,DF,Leeds United,19-002,2002,3,1,92,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
82,80,Cucho,co COL,"MF,FW",Watford,22-233,1999,11,4,534,5.9,2,1,2,0,0,0,0,0.34,0.17,0.51,0.34,0.51,0.8,0.8,1.2,2.0,0.14,0.2,0.34,0.14,0.34,Matches
83,81,Marc Cucurella,es ESP,DF,Brighton,23-140,1998,12,12,1019,11.3,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.2,1.3,0.01,0.1,0.12,0.01,0.12,Matches
84,82,Patson Daka,zm ZAM,"FW,MF",Leicester City,23-061,1998,6,1,200,2.2,1,2,1,0,0,0,0,0.45,0.9,1.35,0.45,1.35,1.0,1.0,1.2,2.2,0.47,0.53,1.0,0.47,1.0,Matches
85,83,Stuart Dallas,nir NIR,"DF,MF",Leeds United,30-234,1991,15,15,1337,14.9,0,1,0,0,0,1,0,0.0,0.07,0.07,0.0,0.07,1.1,1.1,1.4,2.4,0.07,0.09,0.16,0.07,0.16,Matches
86,84,Diogo Dalot,pt POR,DF,Manchester Utd,22-266,1999,6,2,273,3.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.2,0.06,0.02,0.08,0.06,0.08,Matches
87,85,Karl Darlow,eng ENG,GK,Newcastle Utd,31-062,1990,8,8,720,8.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
88,86,Ben Davies,wls WAL,DF,Tottenham,28-229,1993,6,5,481,5.3,0,1,0,0,0,1,0,0.0,0.19,0.19,0.0,0.19,1.1,1.1,0.3,1.4,0.2,0.07,0.27,0.2,0.27,Matches
89,87,Tom Davies,eng ENG,MF,Everton,23-162,1998,5,1,158,1.8,1,0,1,0,0,0,0,0.57,0.0,0.57,0.57,0.57,0.9,0.9,0.0,0.9,0.52,0.0,0.52,0.52,0.52,Matches
90,88,Keinan Davis,eng ENG,FW,Aston Villa,23-299,1998,1,0,12,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
91,89,Craig Dawson,eng ENG,DF,West Ham,31-217,1990,12,8,803,8.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.9,0.1,0.01,0.11,0.1,0.11,Matches
92,90,Kevin De Bruyne,be BEL,MF,Manchester City,30-164,1991,9,5,477,5.3,2,0,2,0,0,0,0,0.38,0.0,0.38,0.38,0.38,1.6,1.6,1.8,3.3,0.29,0.34,0.63,0.29,0.63,Matches
93,91,Troy Deeney,eng ENG,FW,Watford,33-163,1988,2,0,25,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,1.45,0.32,1.77,1.45,1.77,Matches
94,92,Fabian Delph,eng ENG,MF,Everton,32-018,1989,5,2,192,2.1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.02,0.03,0.01,0.03,Matches
95,93,Leander Dendoncker,be BEL,"MF,FW",Wolves,26-238,1995,11,5,519,5.8,0,1,0,0,0,2,0,0.0,0.17,0.17,0.0,0.17,0.4,0.4,0.7,1.2,0.07,0.13,0.2,0.07,0.2,Matches
96,94,Emmanuel Dennis,ng NGA,"FW,MF",Watford,24-024,1997,14,13,1079,12.0,6,5,6,0,0,6,0,0.5,0.42,0.92,0.5,0.92,3.6,3.6,1.5,5.1,0.3,0.13,0.43,0.3,0.43,Matches
97,95,Kiernan Dewsbury Hall,eng ENG,MF,Leicester City,23-094,1998,6,1,168,1.9,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.6,0.18,0.12,0.3,0.18,0.3,Matches
98,96,Ibrahima Diallo,fr FRA,MF,Southampton,22-276,1999,10,3,414,4.6,0,1,0,0,0,0,0,0.0,0.22,0.22,0.0,0.22,0.3,0.3,0.4,0.7,0.07,0.08,0.15,0.07,0.15,Matches
99,97,Raphael Dias Belloli,br BRA,"MF,FW",Leeds United,24-360,1996,13,13,1087,12.1,6,1,5,1,1,4,0,0.5,0.08,0.58,0.41,0.5,3.8,3.1,2.6,5.6,0.32,0.21,0.53,0.25,0.47,Matches
100,98,Rúben Dias,pt POR,DF,Manchester City,24-209,1997,14,13,1189,13.2,1,1,1,0,0,2,0,0.08,0.08,0.15,0.08,0.15,0.3,0.3,1.1,1.4,0.02,0.08,0.11,0.02,0.11,Matches
101,99,Eric Dier,eng ENG,DF,Tottenham,27-328,1994,14,14,1181,13.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.3,1.6,0.03,0.1,0.12,0.03,0.12,Matches
102,100,Lucas Digne,fr FRA,DF,Everton,28-142,1993,13,13,1170,13.0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.7,2.1,0.03,0.13,0.16,0.03,0.16,Matches
104,101,Virgil van Dijk,nl NED,DF,Liverpool,30-154,1991,15,15,1350,15.0,1,1,1,0,0,1,0,0.07,0.07,0.13,0.07,0.13,1.3,1.3,0.1,1.3,0.08,0.01,0.09,0.08,0.09,Matches
105,102,Issa Diop,fr FRA,DF,West Ham,24-334,1997,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
106,103,Moussa Djenepo,ml MLI,MF,Southampton,23-177,1998,7,5,409,4.5,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.2,1.7,0.32,0.04,0.36,0.32,0.36,Matches
107,104,Lewis Dobbin,eng ENG,"MF,FW",Everton,18-340,2003,2,0,3,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
108,105,Matt Doherty,ie IRL,DF,Tottenham,29-327,1992,3,0,57,0.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
109,106,Gabriel Dos Santos,br BRA,DF,Arsenal,23-355,1997,12,12,1080,12.0,1,0,1,0,0,1,0,0.08,0.0,0.08,0.08,0.08,0.5,0.5,0.3,0.9,0.05,0.03,0.07,0.05,0.07,Matches
110,107,Abdoulaye Doucouré,fr FRA,MF,Everton,28-342,1993,11,11,990,11.0,2,4,2,0,0,3,0,0.18,0.36,0.55,0.18,0.55,1.7,1.7,1.2,2.9,0.16,0.1,0.26,0.16,0.26,Matches
111,108,Kieran Dowell,eng ENG,"FW,MF",Norwich City,24-060,1997,6,3,235,2.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.6,0.05,0.18,0.22,0.05,0.22,Matches
112,109,Cody Drameh,eng ENG,DF,Leeds United,20-001,2001,1,0,20,0.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
113,110,Martin Dúbravka,sk SVK,GK,Newcastle Utd,32-328,1989,3,3,270,3.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
114,111,Shane Duffy,ie IRL,DF,Brighton,29-342,1992,13,12,1135,12.6,1,0,1,0,0,5,0,0.08,0.0,0.08,0.08,0.08,0.8,0.8,0.1,0.9,0.07,0.01,0.08,0.07,0.08,Matches
115,112,Lewis Dunk,eng ENG,DF,Brighton,30-018,1991,14,14,1260,14.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.6,0.03,0.01,0.04,0.03,0.04,Matches
