,General,General,General,General,General,General,General,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,General
22,23,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,32-191,1989,14,12,1037,11.5,4,1,4,0,2,3,0,0.35,0.09,0.43,0.35,0.43,5.8,4.1,0.8,5.0,0.5,0.07,0.57,0.36,0.43,Matches
23,24,Jordan Ayew,gh GHA,FW,Crystal Palace,30-106,1991,16,13,1048,11.6,1,2,1,0,0,1,0,0.09,0.17,0.26,0.09,0.26,1.9,1.9,1.4,3.3,0.16,0.12,0.28,0.16,0.28,Matches
24,25,Luke Ayling,eng ENG,DF,Leeds United,30-123,1991,9,9,808,9.0,1,1,1,0,0,0,0,0.11,0.11,0.22,0.11,0.22,0.4,0.4,0.1,0.5,0.05,0.01,0.06,0.05,0.06,Matches
26,26,César Azpilicueta,es ESP,DF,Chelsea,32-120,1989,12,11,940,10.4,0,2,0,0,0,0,0,0.0,0.19,0.19,0.0,0.19,0.3,0.3,1.5,1.8,0.03,0.15,0.17,0.03,0.17,Matches
27,27,Daniel Bachmann,at AUT,GK,Watford,27-170,1994,8,8,720,8.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
28,28,Leon Bailey,jm JAM,"FW,MF",Aston Villa,24-139,1997,9,4,424,4.7,1,2,1,0,0,1,0,0.21,0.42,0.64,0.21,0.64,1.1,1.1,0.3,1.4,0.24,0.06,0.3,0.24,0.3,Matches
29,29,Eric Bailly,ci CIV,DF,Manchester Utd,27-258,1994,3,2,152,1.7,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
30,30,Folarin Balogun,eng ENG,FW,Arsenal,20-176,2001,2,1,70,0.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.35,0.0,0.35,0.35,0.35,Matches
31,31,Patrick Bamford,eng ENG,FW,Leeds United,28-112,1993,6,5,459,5.1,2,2,2,0,0,2,0,0.39,0.39,0.78,0.39,0.78,3.2,3.2,0.6,3.8,0.63,0.11,0.74,0.63,0.74,Matches
32,32,Shandon Baptiste,gd GRN,MF,Brentford,23-262,1998,10,5,406,4.5,1,0,1,0,0,2,1,0.22,0.0,0.22,0.22,0.22,0.2,0.2,0.1,0.3,0.04,0.03,0.07,0.04,0.07,Matches
33,33,Ross Barkley,eng ENG,MF,Chelsea,28-021,1993,5,1,154,1.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.5,1.4,0.48,0.32,0.8,0.48,0.8,Matches
34,34,Ashley Barnes,eng ENG,FW,Burnley,32-057,1989,8,4,382,4.2,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.8,1.4,0.16,0.19,0.34,0.16,0.34,Matches
35,35,Harvey Barnes,eng ENG,"FW,MF",Leicester City,24-017,1997,14,13,1025,11.4,2,2,2,0,0,2,0,0.18,0.18,0.35,0.18,0.35,2.3,2.3,1.3,3.6,0.2,0.12,0.32,0.2,0.32,Matches
36,36,Mads Bech Sørensen,dk DEN,DF,Brentford,22-353,1999,1,0,20,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
37,37,Jan Bednarek,pl POL,DF,Southampton,25-258,1996,12,11,984,10.9,1,0,1,0,0,3,0,0.09,0.0,0.09,0.09,0.09,0.8,0.8,0.1,0.9,0.07,0.01,0.08,0.07,0.08,Matches
38,38,Donny van de Beek,nl NED,MF,Manchester Utd,24-252,1997,7,0,73,0.8,1,0,1,0,0,0,0,1.23,0.0,1.23,1.23,1.23,0.7,0.7,0.5,1.1,0.82,0.6,1.41,0.82,1.41,Matches
39,39,Asmir Begović,ba BIH,GK,Everton,34-189,1987,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
40,40,Saïd Benrahma,dz ALG,"FW,MF",West Ham,26-138,1995,17,15,1204,13.4,3,3,3,0,0,0,0,0.22,0.22,0.45,0.22,0.45,2.3,2.3,1.4,3.8,0.18,0.11,0.28,0.18,0.28,Matches
41,41,Christian Benteke,be BEL,FW,Crystal Palace,31-023,1990,17,10,992,11.0,4,1,4,0,0,3,0,0.36,0.09,0.45,0.36,0.45,5.0,5.0,1.1,6.1,0.45,0.1,0.55,0.45,0.55,Matches
42,42,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,31-060,1990,15,11,959,10.7,0,1,0,0,0,2,0,0.0,0.09,0.09,0.0,0.09,1.5,1.5,0.3,1.8,0.14,0.03,0.17,0.14,0.17,Matches
43,43,Steven Bergwijn,nl NED,FW,Tottenham,24-079,1997,7,3,285,3.2,0,1,0,0,0,0,0,0.0,0.32,0.32,0.0,0.32,0.8,0.8,0.4,1.2,0.24,0.13,0.37,0.24,0.37,Matches
44,44,Ryan Bertrand,eng ENG,DF,Leicester City,32-143,1989,4,4,337,3.7,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.08,0.08,0.0,0.08,Matches
45,45,Mads Bidstrup,dk DEN,MF,Brentford,20-304,2001,3,0,25,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
46,46,Yves Bissouma,ml MLI,MF,Brighton,25-118,1996,12,12,1030,11.4,0,1,0,0,0,5,0,0.0,0.09,0.09,0.0,0.09,0.4,0.4,0.5,0.9,0.04,0.04,0.08,0.04,0.08,Matches
47,47,Jarrod Bowen,eng ENG,FW,West Ham,25-006,1996,17,16,1404,15.6,3,4,3,0,0,1,0,0.19,0.26,0.45,0.19,0.45,5.0,5.0,2.6,7.6,0.32,0.17,0.48,0.32,0.48,Matches
48,48,Jarrad Branthwaite,eng ENG,DF,Everton,19-182,2002,1,1,90,1.0,1,0,1,0,0,0,0,1.0,0.0,1.0,1.0,1.0,0.4,0.4,0.0,0.4,0.36,0.0,0.36,0.36,0.36,Matches
49,49,Armando Broja,al ALB,FW,Southampton,20-107,2001,13,6,623,6.9,4,0,4,0,0,0,0,0.58,0.0,0.58,0.58,0.58,2.6,2.6,0.9,3.5,0.38,0.13,0.51,0.38,0.51,Matches
50,50,Josh Brownhill,eng ENG,MF,Burnley,26-007,1995,15,13,1203,13.4,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.0,1.6,0.05,0.08,0.12,0.05,0.12,Matches
52,51,Bryan,es ESP,"FW,MF",Tottenham,20-318,2001,5,0,62,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
53,52,Emi Buendía,ar ARG,"FW,MF",Aston Villa,25-001,1996,15,11,892,9.9,1,2,1,0,0,1,0,0.1,0.2,0.3,0.1,0.3,1.2,1.2,1.8,3.0,0.12,0.18,0.3,0.12,0.3,Matches
54,53,Dan Burn,eng ENG,DF,Brighton,29-231,1992,7,6,482,5.4,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.08,0.01,0.08,0.08,0.08,Matches
55,54,Jack Butland,eng ENG,GK,Crystal Palace,28-291,1993,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
56,55,Sam Byram,eng ENG,MF,Norwich City,28-101,1993,1,0,46,0.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
57,56,Willy Caballero,ar ARG,GK,Southampton,40-089,1981,2,2,180,2.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
58,57,Dominic Calvert-Lewin,eng ENG,FW,Everton,24-285,1997,3,3,248,2.8,3,0,1,2,2,0,0,1.09,0.0,1.09,0.36,0.36,3.8,2.3,0.1,2.4,1.38,0.05,1.44,0.83,0.89,Matches
59,58,João Cancelo,pt POR,DF,Manchester City,27-213,1994,17,17,1517,16.9,1,4,1,0,0,5,0,0.06,0.24,0.3,0.06,0.3,1.9,1.9,2.9,4.8,0.12,0.17,0.29,0.12,0.29,Matches
60,59,Sergi Canós,es ESP,DF,Brentford,24-327,1997,15,15,1220,13.6,2,2,2,0,0,5,0,0.15,0.15,0.3,0.15,0.3,1.8,1.8,1.2,3.0,0.13,0.09,0.22,0.13,0.22,Matches
61,60,Todd Cantwell,eng ENG,"FW,MF",Norwich City,23-302,1998,8,5,441,4.9,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.03,0.04,0.07,0.03,0.07,Matches
62,61,Matty Cash,pl POL,DF,Aston Villa,24-141,1997,17,17,1513,16.8,1,0,1,0,0,4,0,0.06,0.0,0.06,0.06,0.06,1.1,1.1,0.8,1.8,0.06,0.05,0.11,0.06,0.11,Matches
63,62,Timothy Castagne,be BEL,DF,Leicester City,26-021,1995,14,11,1138,12.6,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,0.01,0.02,0.03,0.01,0.03,Matches
64,63,Craig Cathcart,nir NIR,DF,Watford,32-323,1989,14,14,1193,13.3,0,1,0,0,0,3,0,0.0,0.08,0.08,0.0,0.08,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,Matches
65,64,Edinson Cavani,uy URU,FW,Manchester Utd,34-315,1987,5,2,213,2.4,1,0,1,0,0,0,0,0.42,0.0,0.42,0.42,0.42,1.4,1.4,0.0,1.4,0.6,0.01,0.61,0.6,0.61,Matches
66,65,Trevoh Chalobah,eng ENG,DF,Chelsea,22-174,1999,11,9,750,8.3,2,0,2,0,0,1,0,0.24,0.0,0.24,0.24,0.24,0.5,0.5,0.0,0.5,0.07,0.0,0.07,0.07,0.07,Matches
67,66,Calum Chambers,eng ENG,DF,Arsenal,26-340,1995,2,2,170,1.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.05,0.03,0.07,0.05,0.07,Matches
68,67,Ben Chilwell,eng ENG,DF,Chelsea,25-005,1996,6,6,540,6.0,3,1,3,0,0,0,0,0.5,0.17,0.67,0.5,0.67,1.2,1.2,0.9,2.1,0.19,0.15,0.35,0.19,0.35,Matches
69,68,Hamza Choudhury,eng ENG,MF,Leicester City,24-086,1997,1,1,59,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
70,69,Andreas Christensen,dk DEN,DF,Chelsea,25-260,1996,11,10,917,10.2,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,0.03,0.01,0.04,0.03,0.04,Matches
71,70,Carney Chukwuemeka,eng ENG,"MF,FW",Aston Villa,17-353,2004,4,1,107,1.2,0,1,0,0,0,0,0,0.0,0.84,0.84,0.0,0.84,0.4,0.4,1.0,1.4,0.33,0.83,1.16,0.33,1.16,Matches
72,71,Ciaran Clark,ie IRL,DF,Newcastle Utd,32-091,1989,12,12,991,11.0,0,1,0,0,0,2,1,0.0,0.09,0.09,0.0,0.09,0.8,0.8,0.3,1.1,0.07,0.03,0.1,0.07,0.1,Matches
73,72,Tom Cleverley,eng ENG,MF,Watford,32-136,1989,12,9,725,8.1,0,2,0,0,0,1,0,0.0,0.25,0.25,0.0,0.25,0.3,0.3,1.2,1.6,0.04,0.16,0.2,0.04,0.2,Matches
74,73,Nathaniel Clyne,eng ENG,DF,Crystal Palace,30-265,1991,2,1,91,1.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
75,74,Conor Coady,eng ENG,DF,Wolves,28-304,1993,18,18,1616,18.0,1,0,1,0,0,1,0,0.06,0.0,0.06,0.06,0.06,1.0,1.0,0.0,1.0,0.06,0.0,0.06,0.06,0.06,Matches
76,75,Séamus Coleman,ie IRL,DF,Everton,33-076,1988,13,13,1170,13.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.7,0.8,0.01,0.05,0.06,0.01,0.06,Matches
78,76,Nathan Collins,ie IRL,DF,Burnley,20-240,2001,5,5,450,5.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,0.01,0.09,0.1,0.01,0.1,Matches
79,77,Aaron Connolly,ie IRL,FW,Brighton,21-332,2000,4,1,156,1.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.8,0.26,0.2,0.47,0.26,0.47,Matches
80,78,Liam Cooper,sct SCO,DF,Leeds United,30-118,1991,15,15,1274,14.2,0,1,0,0,0,4,0,0.0,0.07,0.07,0.0,0.07,0.2,0.2,0.0,0.3,0.02,0.0,0.02,0.02,0.02,Matches
81,79,Jack Cork,eng ENG,MF,Burnley,32-184,1989,6,6,494,5.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.02,0.0,0.02,0.02,0.02,Matches
82,80,Maxwel Cornet,ci CIV,"FW,MF",Burnley,25-090,1996,9,8,562,6.2,5,0,5,0,0,2,0,0.8,0.0,0.8,0.8,0.8,1.5,1.5,0.5,2.1,0.25,0.09,0.33,0.25,0.33,Matches
83,81,Hélder Costa,ao ANG,MF,Leeds United,27-348,1994,1,0,22,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
84,82,Vladimír Coufal,cz CZE,DF,West Ham,29-126,1992,14,11,1004,11.2,0,2,0,0,0,3,1,0.0,0.18,0.18,0.0,0.18,0.3,0.3,1.5,1.8,0.02,0.14,0.16,0.02,0.16,Matches
85,83,Aaron Cresswell,eng ENG,DF,West Ham,32-011,1989,13,13,1140,12.7,1,1,1,0,0,0,0,0.08,0.08,0.16,0.08,0.16,0.4,0.4,1.4,1.8,0.03,0.11,0.14,0.03,0.14,Matches
86,84,Charlie Cresswell,eng ENG,DF,Leeds United,19-019,2002,4,1,95,1.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
87,85,Cucho,co COL,"FW,MF",Watford,22-250,1999,12,5,610,6.8,2,1,2,0,0,0,0,0.3,0.15,0.44,0.3,0.44,0.9,0.9,1.2,2.1,0.13,0.18,0.32,0.13,0.32,Matches
88,86,Marc Cucurella,es ESP,DF,Brighton,23-157,1998,13,13,1109,12.3,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.2,1.4,0.01,0.1,0.11,0.01,0.11,Matches
89,87,Patson Daka,zm ZAM,"FW,MF",Leicester City,23-078,1998,7,2,290,3.2,2,3,2,0,0,0,0,0.62,0.93,1.55,0.62,1.55,1.9,1.9,1.4,3.3,0.58,0.43,1.01,0.58,1.01,Matches
90,88,Stuart Dallas,nir NIR,"DF,MF",Leeds United,30-251,1991,18,18,1607,17.9,0,1,0,0,0,2,0,0.0,0.06,0.06,0.0,0.06,1.2,1.2,1.4,2.6,0.07,0.08,0.14,0.07,0.14,Matches
91,89,Diogo Dalot,pt POR,DF,Manchester Utd,22-283,1999,7,3,363,4.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.06,0.02,0.07,0.06,0.07,Matches
92,90,Karl Darlow,eng ENG,GK,Newcastle Utd,31-079,1990,8,8,720,8.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
93,91,Ben Davies,wls WAL,DF,Tottenham,28-246,1993,7,6,571,6.3,0,1,0,0,0,2,0,0.0,0.16,0.16,0.0,0.16,1.1,1.1,0.3,1.4,0.17,0.06,0.22,0.17,0.22,Matches
94,92,Tom Davies,eng ENG,MF,Everton,23-179,1998,5,1,158,1.8,1,0,1,0,0,0,0,0.57,0.0,0.57,0.57,0.57,0.9,0.9,0.0,0.9,0.52,0.0,0.52,0.52,0.52,Matches
95,93,Keinan Davis,eng ENG,FW,Aston Villa,23-316,1998,1,0,12,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
96,94,Craig Dawson,eng ENG,DF,West Ham,31-234,1990,14,10,983,10.9,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,1.0,0.09,0.0,0.09,0.09,0.09,Matches
97,95,Kevin De Bruyne,be BEL,MF,Manchester City,30-181,1991,12,7,674,7.5,4,0,4,0,0,0,0,0.53,0.0,0.53,0.53,0.53,2.3,2.3,3.2,5.5,0.31,0.43,0.73,0.31,0.73,Matches
98,96,Troy Deeney,eng ENG,FW,Watford,33-180,1988,2,0,25,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,1.45,0.32,1.77,1.45,1.77,Matches
99,97,Fabian Delph,eng ENG,MF,Everton,32-035,1989,6,3,249,2.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.02,0.02,0.01,0.02,Matches
100,98,Leander Dendoncker,be BEL,"MF,FW",Wolves,26-255,1995,14,7,696,7.7,0,1,0,0,0,3,0,0.0,0.13,0.13,0.0,0.13,0.6,0.6,0.7,1.4,0.08,0.09,0.18,0.08,0.18,Matches
101,99,Emmanuel Dennis,ng NGA,"FW,MF",Watford,24-041,1997,15,14,1168,13.0,7,5,7,0,0,6,0,0.54,0.39,0.92,0.54,0.92,3.9,3.9,1.7,5.5,0.3,0.13,0.42,0.3,0.42,Matches
102,100,Kiernan Dewsbury Hall,eng ENG,MF,Leicester City,23-111,1998,7,2,258,2.9,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.8,0.17,0.09,0.27,0.17,0.27,Matches
104,101,Ibrahima Diallo,fr FRA,MF,Southampton,22-293,1999,11,4,504,5.6,0,1,0,0,0,0,0,0.0,0.18,0.18,0.0,0.18,0.3,0.3,0.4,0.7,0.06,0.07,0.13,0.06,0.13,Matches
105,102,Raphael Dias Belloli,br BRA,"MF,FW",Leeds United,25-012,1996,16,16,1347,15.0,8,1,5,3,3,4,0,0.53,0.07,0.6,0.33,0.4,5.9,3.6,2.7,6.3,0.39,0.18,0.57,0.24,0.42,Matches
106,103,Rúben Dias,pt POR,DF,Manchester City,24-226,1997,17,16,1412,15.7,2,1,2,0,0,4,0,0.13,0.06,0.19,0.13,0.19,0.9,0.9,1.1,2.0,0.06,0.07,0.13,0.06,0.13,Matches
107,104,Eric Dier,eng ENG,DF,Tottenham,27-345,1994,15,15,1271,14.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.3,1.6,0.02,0.09,0.11,0.02,0.11,Matches
108,105,Lucas Digne,fr FRA,DF,Everton,28-159,1993,13,13,1170,13.0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.7,2.1,0.03,0.13,0.16,0.03,0.16,Matches
109,106,Virgil van Dijk,nl NED,DF,Liverpool,30-171,1991,16,16,1440,16.0,1,1,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,1.4,1.4,0.1,1.4,0.09,0.01,0.09,0.09,0.09,Matches
110,107,Issa Diop,fr FRA,DF,West Ham,24-351,1997,3,3,270,3.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.02,0.0,0.02,0.02,0.02,Matches
111,108,Moussa Djenepo,ml MLI,MF,Southampton,23-194,1998,8,5,430,4.8,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.2,1.7,0.31,0.05,0.36,0.31,0.36,Matches
112,109,Lewis Dobbin,eng ENG,"FW,MF",Everton,18-357,2003,3,0,32,0.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
113,110,Matt Doherty,ie IRL,DF,Tottenham,29-344,1992,3,0,57,0.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
114,111,Gabriel Dos Santos,br BRA,DF,Arsenal,24-007,1997,15,15,1328,14.8,2,0,2,0,0,2,0,0.14,0.0,0.14,0.14,0.14,0.9,0.9,0.3,1.2,0.06,0.02,0.08,0.06,0.08,Matches
115,112,Abdoulaye Doucouré,fr FRA,MF,Everton,28-359,1993,13,13,1170,13.0,2,4,2,0,0,4,0,0.15,0.31,0.46,0.15,0.46,1.8,1.8,1.2,3.0,0.14,0.09,0.23,0.14,0.23,Matches
