,General,General,General,General,General,General,General,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,General
9,10,Allan,br BRA,MF,Everton,30-279,1991,7,7,611,6.8,0,1,0,0,0,0,0,0.0,0.15,0.15,0.0,0.15,0.0,0.0,0.2,0.3,0.0,0.03,0.04,0.0,0.04,Matches
10,11,Dele Alli,eng ENG,MF,Tottenham,25-186,1996,6,6,495,5.5,1,0,0,1,1,1,0,0.18,0.0,0.18,0.0,0.0,1.1,0.3,0.0,0.3,0.19,0.0,0.19,0.05,0.05,Matches
11,12,Miguel Almirón,py PAR,MF,Newcastle Utd,27-246,1994,7,7,575,6.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.3,0.9,0.09,0.05,0.14,0.09,0.14,Matches
12,13,Marcos Alonso,es ESP,DF,Chelsea,30-290,1990,6,6,535,5.9,1,1,1,0,0,2,0,0.17,0.17,0.34,0.17,0.34,0.8,0.8,0.8,1.6,0.13,0.14,0.27,0.13,0.27,Matches
13,14,Steven Alzate,co COL,MF,Brighton,23-036,1998,2,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.14,0.14,0.0,0.14,Matches
14,15,Daniel Amartey,gh GHA,DF,Leicester City,26-297,1994,3,3,270,3.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
15,16,Joachim Andersen,dk DEN,DF,Crystal Palace,25-136,1996,7,6,574,6.4,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.01,0.08,0.09,0.01,0.09,Matches
16,17,Michail Antonio,jm JAM,FW,West Ham,31-200,1990,6,6,535,5.9,5,3,5,0,1,3,1,0.84,0.5,1.35,0.84,1.35,3.8,3.5,2.1,5.6,0.63,0.36,0.99,0.59,0.95,Matches
17,18,Cameron Archer,eng ENG,"MF,FW",Aston Villa,20-085,2001,2,0,7,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
18,19,Adam Armstrong,eng ENG,FW,Southampton,24-246,1997,7,7,613,6.8,1,0,1,0,0,0,0,0.15,0.0,0.15,0.15,0.15,1.7,1.7,0.6,2.4,0.25,0.09,0.35,0.25,0.35,Matches
19,20,Kepa Arrizabalaga,es ESP,GK,Chelsea,27-011,1994,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
20,21,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,32-118,1989,6,5,429,4.8,2,0,2,0,0,0,0,0.42,0.0,0.42,0.42,0.42,1.7,1.7,0.5,2.2,0.36,0.11,0.47,0.36,0.47,Matches
21,22,Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,30-033,1991,7,6,515,5.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.3,1.2,0.15,0.06,0.21,0.15,0.21,Matches
22,23,Luke Ayling,eng ENG,DF,Leeds United,30-050,1991,5,5,448,5.0,1,0,1,0,0,0,0,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.04,0.0,0.05,0.04,0.05,Matches
23,24,César Azpilicueta,es ESP,DF,Chelsea,32-047,1989,7,6,543,6.0,0,2,0,0,0,0,0,0.0,0.33,0.33,0.0,0.33,0.2,0.2,1.3,1.5,0.03,0.22,0.25,0.03,0.25,Matches
24,25,Daniel Bachmann,at AUT,GK,Watford,27-097,1994,4,4,360,4.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
26,26,Leon Bailey,jm JAM,"MF,FW",Aston Villa,24-066,1997,3,0,87,1.0,1,1,1,0,0,1,0,1.03,1.03,2.07,1.03,2.07,0.4,0.4,0.1,0.5,0.41,0.09,0.5,0.41,0.5,Matches
27,27,Folarin Balogun,eng ENG,FW,Arsenal,20-103,2001,2,1,70,0.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.36,0.0,0.36,0.36,0.36,Matches
28,28,Patrick Bamford,eng ENG,FW,Leeds United,28-039,1993,5,5,436,4.8,1,2,1,0,0,1,0,0.21,0.41,0.62,0.21,0.62,3.0,3.0,0.6,3.5,0.61,0.12,0.73,0.61,0.73,Matches
29,29,Shandon Baptiste,gd GRN,MF,Brentford,23-189,1998,5,3,190,2.1,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.03,0.0,0.03,0.03,0.03,Matches
30,30,Ross Barkley,eng ENG,MF,Chelsea,27-313,1993,1,0,8,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
31,31,Ashley Barnes,eng ENG,FW,Burnley,31-349,1989,7,4,347,3.9,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.8,1.3,0.14,0.2,0.34,0.14,0.34,Matches
32,32,Harvey Barnes,eng ENG,"FW,MF",Leicester City,23-309,1997,7,7,542,6.0,0,1,0,0,0,2,0,0.0,0.17,0.17,0.0,0.17,1.1,1.1,0.2,1.3,0.18,0.03,0.21,0.18,0.21,Matches
33,33,Mads Bech Sørensen,dk DEN,DF,Brentford,22-280,1999,1,0,20,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
34,34,Jan Bednarek,pl POL,DF,Southampton,25-185,1996,4,3,315,3.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
35,35,Donny van de Beek,nl NED,MF,Manchester Utd,24-179,1997,1,0,6,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
36,36,Asmir Begović,ba BIH,GK,Everton,34-116,1987,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
37,37,Saïd Benrahma,dz ALG,"FW,MF",West Ham,26-065,1995,7,7,593,6.6,3,2,3,0,0,0,0,0.46,0.3,0.76,0.46,0.76,1.7,1.7,1.1,2.8,0.26,0.17,0.42,0.26,0.42,Matches
38,38,Christian Benteke,be BEL,FW,Crystal Palace,30-315,1990,7,4,386,4.3,0,1,0,0,0,1,0,0.0,0.23,0.23,0.0,0.23,0.4,0.4,0.7,1.1,0.1,0.16,0.26,0.1,0.26,Matches
39,39,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,30-352,1990,7,5,438,4.9,0,1,0,0,0,2,0,0.0,0.21,0.21,0.0,0.21,0.5,0.5,0.2,0.7,0.1,0.05,0.15,0.1,0.15,Matches
40,40,Steven Bergwijn,nl NED,FW,Tottenham,24-006,1997,3,3,232,2.6,0,1,0,0,0,0,0,0.0,0.39,0.39,0.0,0.39,0.8,0.8,0.4,1.2,0.3,0.16,0.46,0.3,0.46,Matches
41,41,Ryan Bertrand,eng ENG,DF,Leicester City,32-070,1989,4,4,337,3.7,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.08,0.08,0.0,0.08,Matches
42,42,Mads Bidstrup,dk DEN,MF,Brentford,20-231,2001,3,0,25,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
43,43,Yves Bissouma,ml MLI,MF,Brighton,25-045,1996,5,5,438,4.9,0,1,0,0,0,1,0,0.0,0.21,0.21,0.0,0.21,0.2,0.2,0.4,0.5,0.04,0.07,0.11,0.04,0.11,Matches
44,44,Jarrod Bowen,eng ENG,FW,West Ham,24-298,1996,7,7,607,6.7,1,1,1,0,0,0,0,0.15,0.15,0.3,0.15,0.3,1.5,1.5,1.1,2.6,0.22,0.16,0.38,0.22,0.38,Matches
45,45,Armando Broja,al ALB,"FW,MF",Southampton,20-034,2001,4,0,87,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.44,0.0,0.44,0.44,0.44,Matches
46,46,Josh Brownhill,eng ENG,MF,Burnley,25-299,1995,7,6,552,6.1,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.7,0.05,0.07,0.12,0.05,0.12,Matches
47,47,Bryan,es ESP,"FW,MF",Tottenham,20-245,2001,4,0,55,0.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
48,48,Emi Buendía,ar ARG,"MF,FW",Aston Villa,24-293,1996,5,3,281,3.1,1,0,1,0,0,1,0,0.32,0.0,0.32,0.32,0.32,0.1,0.1,0.2,0.3,0.04,0.06,0.1,0.04,0.1,Matches
49,49,Dan Burn,eng ENG,DF,Brighton,29-158,1992,3,2,156,1.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.2,0.11,0.03,0.14,0.11,0.14,Matches
50,50,Dominic Calvert-Lewin,eng ENG,FW,Everton,24-212,1997,3,3,248,2.8,3,0,1,2,2,0,0,1.09,0.0,1.09,0.36,0.36,3.8,2.3,0.1,2.4,1.39,0.05,1.44,0.83,0.89,Matches
52,51,João Cancelo,pt POR,DF,Manchester City,27-140,1994,7,7,630,7.0,0,1,0,0,0,1,0,0.0,0.14,0.14,0.0,0.14,0.8,0.8,0.9,1.7,0.11,0.13,0.24,0.11,0.24,Matches
53,52,Sergi Canós,es ESP,DF,Brentford,24-254,1997,7,7,577,6.4,1,0,1,0,0,2,0,0.16,0.0,0.16,0.16,0.16,0.5,0.5,0.7,1.2,0.08,0.11,0.19,0.08,0.19,Matches
54,53,Todd Cantwell,eng ENG,"FW,MF",Norwich City,23-229,1998,5,3,315,3.5,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.04,0.06,0.09,0.04,0.09,Matches
55,54,Matty Cash,eng ENG,DF,Aston Villa,24-068,1997,7,7,625,6.9,1,0,1,0,0,2,0,0.14,0.0,0.14,0.14,0.14,0.4,0.4,0.3,0.7,0.05,0.04,0.09,0.05,0.09,Matches
56,55,Timothy Castagne,be BEL,DF,Leicester City,25-313,1995,5,2,328,3.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.03,0.03,0.0,0.03,Matches
57,56,Craig Cathcart,nir NIR,DF,Watford,32-250,1989,5,5,384,4.3,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.01,0.0,0.01,0.01,0.01,Matches
58,57,Edinson Cavani,uy URU,FW,Manchester Utd,34-242,1987,3,1,103,1.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.11,0.01,0.13,0.11,0.13,Matches
59,58,Trevoh Chalobah,eng ENG,DF,Chelsea,22-101,1999,4,3,274,3.0,2,0,2,0,0,0,0,0.66,0.0,0.66,0.66,0.66,0.5,0.5,0.0,0.5,0.17,0.0,0.17,0.17,0.17,Matches
60,59,Calum Chambers,eng ENG,DF,Arsenal,26-267,1995,2,2,170,1.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.05,0.03,0.07,0.05,0.07,Matches
61,60,Ben Chilwell,eng ENG,DF,Chelsea,24-297,1996,1,1,90,1.0,1,0,1,0,0,0,0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.4,0.9,0.46,0.42,0.88,0.46,0.88,Matches
62,61,Hamza Choudhury,eng ENG,MF,Leicester City,24-013,1997,1,1,59,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
63,62,Andreas Christensen,dk DEN,DF,Chelsea,25-187,1996,5,5,450,5.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.02,0.02,0.04,0.02,0.04,Matches
64,63,Carney Chukwuemeka,eng ENG,MF,Aston Villa,17-280,2004,1,1,62,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
65,64,Ciaran Clark,ie IRL,DF,Newcastle Utd,32-018,1989,5,5,443,4.9,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.8,0.15,0.01,0.16,0.15,0.16,Matches
66,65,Tom Cleverley,eng ENG,MF,Watford,32-063,1989,5,4,314,3.5,0,1,0,0,0,0,0,0.0,0.29,0.29,0.0,0.29,0.2,0.2,0.6,0.8,0.05,0.18,0.23,0.05,0.23,Matches
67,66,Conor Coady,eng ENG,DF,Wolves,28-231,1993,7,7,626,7.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.01,0.0,0.01,0.01,0.01,Matches
68,67,Séamus Coleman,ie IRL,DF,Everton,33-003,1988,4,4,360,4.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.01,0.04,0.04,0.01,0.04,Matches
69,68,Nathan Collins,ie IRL,DF,Burnley,20-167,2001,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.05,0.0,0.05,0.05,0.05,Matches
70,69,Aaron Connolly,ie IRL,FW,Brighton,21-259,2000,2,0,60,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.64,0.0,0.64,0.64,0.64,Matches
71,70,Liam Cooper,sct SCO,DF,Leeds United,30-045,1991,7,7,630,7.0,0,1,0,0,0,3,0,0.0,0.14,0.14,0.0,0.14,0.1,0.1,0.0,0.1,0.01,0.01,0.02,0.01,0.02,Matches
72,71,Jack Cork,eng ENG,MF,Burnley,32-111,1989,2,2,174,1.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.05,0.0,0.05,0.05,0.05,Matches
73,72,Maxwel Cornet,ci CIV,MF,Burnley,25-017,1996,2,1,78,0.9,1,0,1,0,0,1,0,1.15,0.0,1.15,1.15,1.15,0.5,0.5,0.1,0.6,0.58,0.07,0.66,0.58,0.66,Matches
74,73,Hélder Costa,pt POR,MF,Leeds United,27-275,1994,1,0,22,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
75,74,Vladimír Coufal,cz CZE,DF,West Ham,29-053,1992,7,7,630,7.0,0,1,0,0,0,0,0,0.0,0.14,0.14,0.0,0.14,0.1,0.1,1.6,1.7,0.02,0.23,0.25,0.02,0.25,Matches
76,75,Aaron Cresswell,eng ENG,DF,West Ham,31-303,1989,7,7,630,7.0,1,0,1,0,0,0,0,0.14,0.0,0.14,0.14,0.14,0.3,0.3,0.7,1.0,0.04,0.1,0.14,0.04,0.14,Matches
78,76,Charlie Cresswell,eng ENG,DF,Leeds United,18-311,2002,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
79,77,Cucho,co COL,"FW,MF",Watford,22-177,1999,4,0,134,1.5,1,0,1,0,0,0,0,0.67,0.0,0.67,0.67,0.67,0.1,0.1,0.0,0.1,0.07,0.0,0.07,0.07,0.07,Matches
80,78,Marc Cucurella,es ESP,DF,Brighton,23-084,1998,4,4,351,3.9,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.09,0.09,0.0,0.09,Matches
81,79,Patson Daka,zm ZAM,"MF,FW",Leicester City,23-005,1998,1,0,27,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
82,80,Stuart Dallas,nir NIR,"DF,MF",Leeds United,30-178,1991,7,7,617,6.9,0,1,0,0,0,0,0,0.0,0.15,0.15,0.0,0.15,0.9,0.9,0.4,1.3,0.12,0.06,0.18,0.12,0.18,Matches
83,81,Diogo Dalot,pt POR,"DF,FW",Manchester Utd,22-210,1999,2,0,58,0.6,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
84,82,Karl Darlow,eng ENG,GK,Newcastle Utd,31-006,1990,3,3,270,3.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
85,83,Ben Davies,wls WAL,DF,Tottenham,28-173,1993,1,0,31,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
86,84,Tom Davies,eng ENG,MF,Everton,23-106,1998,3,0,37,0.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.14,0.0,0.14,0.14,0.14,Matches
87,85,Craig Dawson,eng ENG,DF,West Ham,31-161,1990,5,4,361,4.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.6,0.13,0.01,0.14,0.13,0.14,Matches
88,86,Kevin De Bruyne,be BEL,MF,Manchester City,30-108,1991,4,2,208,2.3,1,0,1,0,0,0,0,0.43,0.0,0.43,0.43,0.43,0.7,0.7,0.4,1.1,0.29,0.19,0.48,0.29,0.48,Matches
89,87,Troy Deeney,eng ENG,FW,Watford,33-107,1988,2,0,25,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,1.45,0.32,1.77,1.45,1.77,Matches
90,88,Fabian Delph,eng ENG,MF,Everton,31-327,1989,1,0,8,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
91,89,Leander Dendoncker,be BEL,MF,Wolves,26-182,1995,4,1,139,1.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.09,0.02,0.1,0.09,0.1,Matches
92,90,Emmanuel Dennis,ng NGA,"FW,MF",Watford,23-333,1997,7,7,571,6.3,2,1,2,0,0,4,0,0.32,0.16,0.47,0.32,0.47,1.8,1.8,0.3,2.2,0.29,0.05,0.34,0.29,0.34,Matches
93,91,Kiernan Dewsbury Hall,eng ENG,MF,Leicester City,23-038,1998,1,0,5,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
94,92,Ibrahima Diallo,fr FRA,MF,Southampton,22-220,1999,5,0,118,1.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,0.21,0.07,0.28,0.21,0.28,Matches
95,93,Raphael Dias Belloli,br BRA,"MF,FW",Leeds United,24-304,1996,7,7,584,6.5,3,0,3,0,0,2,0,0.46,0.0,0.46,0.46,0.46,2.4,2.4,1.4,3.8,0.37,0.22,0.59,0.37,0.59,Matches
96,94,Rúben Dias,pt POR,DF,Manchester City,24-153,1997,7,7,630,7.0,0,1,0,0,0,2,0,0.0,0.14,0.14,0.0,0.14,0.1,0.1,1.1,1.2,0.02,0.15,0.17,0.02,0.17,Matches
97,95,Eric Dier,eng ENG,DF,Tottenham,27-272,1994,7,7,551,6.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.1,0.02,0.16,0.18,0.02,0.18,Matches
98,96,Lucas Digne,fr FRA,DF,Everton,28-086,1993,7,7,630,7.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.7,0.03,0.08,0.11,0.03,0.11,Matches
99,97,Virgil van Dijk,nl NED,DF,Liverpool,30-098,1991,7,7,630,7.0,0,1,0,0,0,0,0,0.0,0.14,0.14,0.0,0.14,1.0,1.0,0.0,1.1,0.15,0.01,0.16,0.15,0.16,Matches
100,98,Moussa Djenepo,ml MLI,MF,Southampton,23-121,1998,6,4,351,3.9,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.1,1.5,0.36,0.02,0.38,0.36,0.38,Matches
101,99,Lewis Dobbin,eng ENG,"MF,FW",Everton,18-284,2003,2,0,3,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
102,100,Matt Doherty,ie IRL,DF,Tottenham,29-271,1992,1,0,8,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
104,101,Gabriel Dos Santos,br BRA,DF,Arsenal,23-299,1997,4,4,360,4.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.03,0.02,0.05,0.03,0.05,Matches
105,102,Abdoulaye Doucouré,fr FRA,MF,Everton,28-286,1993,7,7,630,7.0,2,4,2,0,0,3,0,0.29,0.57,0.86,0.29,0.86,1.1,1.1,1.2,2.2,0.15,0.17,0.32,0.15,0.32,Matches
106,103,Kieran Dowell,eng ENG,FW,Norwich City,24-004,1997,2,1,66,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.11,0.1,0.21,0.11,0.21,Matches
107,104,Shane Duffy,ie IRL,DF,Brighton,29-286,1992,7,7,630,7.0,1,0,1,0,0,2,0,0.14,0.0,0.14,0.14,0.14,0.6,0.6,0.1,0.6,0.08,0.01,0.09,0.08,0.09,Matches
108,105,Lewis Dunk,eng ENG,DF,Brighton,29-327,1991,7,7,630,7.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.01,0.03,0.04,0.01,0.04,Matches
109,106,Ederson,br BRA,GK,Manchester City,28-058,1993,7,7,630,7.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
110,107,Odsonne Édouard,fr FRA,FW,Crystal Palace,23-271,1998,4,2,188,2.1,2,0,2,0,0,0,0,0.96,0.0,0.96,0.96,0.96,1.1,1.1,0.1,1.2,0.54,0.02,0.56,0.54,0.56,Matches
111,108,Harvey Elliott,eng ENG,MF,Liverpool,18-193,2003,4,3,250,2.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3,1.0,0.25,0.12,0.37,0.25,0.37,Matches
112,109,Mohamed Elneny,eg EGY,"MF,FW",Arsenal,29-095,1992,1,0,45,0.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
113,110,Mohamed Elyounoussi,no NOR,MF,Southampton,27-071,1994,5,4,364,4.0,1,0,1,0,0,0,0,0.25,0.0,0.25,0.25,0.25,1.3,1.3,0.2,1.5,0.33,0.05,0.38,0.33,0.38,Matches
114,111,Emerson,br BRA,DF,Tottenham,22-273,1999,4,3,315,3.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.01,0.04,0.05,0.01,0.05,Matches
115,112,Oghenekaro Etebo,ng NGA,MF,Watford,25-339,1995,6,4,371,4.1,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.01,0.02,0.01,0.02,Matches
116,113,Jonny Evans,nir NIR,DF,Leicester City,33-284,1988,1,0,30,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
