,General,General,General,General,General,General,General,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,General
116,113,Fabian Delph,eng ENG,MF,Everton,32-138,1989,6,3,249,2.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.02,0.02,0.01,0.02,Matches
117,114,Leander Dendoncker,be BEL,MF,Wolves,26-358,1995,25,16,1501,16.7,1,2,1,0,0,4,0,0.06,0.12,0.18,0.06,0.18,1.7,1.7,0.9,2.6,0.1,0.06,0.16,0.1,0.16,Matches
118,115,Emmanuel Dennis,ng NGA,"FW,MF",Watford,24-144,1997,28,26,2187,24.3,9,5,9,0,0,9,1,0.37,0.21,0.58,0.37,0.58,6.8,6.8,2.5,9.3,0.28,0.1,0.38,0.28,0.38,Matches
119,116,Kiernan Dewsbury Hall,eng ENG,MF,Leicester City,23-214,1998,19,14,1323,14.7,0,2,0,0,0,3,0,0.0,0.14,0.14,0.0,0.14,1.0,1.0,1.7,2.7,0.07,0.12,0.19,0.07,0.19,Matches
120,117,Ibrahima Diallo,fr FRA,MF,Southampton,23-031,1999,20,8,845,9.4,0,2,0,0,0,0,0,0.0,0.21,0.21,0.0,0.21,0.5,0.5,0.9,1.4,0.05,0.1,0.15,0.05,0.15,Matches
121,118,Raphael Dias Belloli,br BRA,"FW,MF",Leeds United,25-115,1996,28,27,2337,26.0,9,3,6,3,3,6,0,0.35,0.12,0.46,0.23,0.35,9.4,7.1,6.3,13.4,0.36,0.24,0.6,0.27,0.51,Matches
122,119,Rúben Dias,pt POR,DF,Manchester City,24-329,1997,25,24,2132,23.7,2,3,2,0,0,5,0,0.08,0.13,0.21,0.08,0.21,1.5,1.5,2.1,3.6,0.06,0.09,0.15,0.06,0.15,Matches
123,120,Luis Díaz,co COL,FW,Liverpool,25-085,1997,6,6,496,5.5,2,0,2,0,0,0,0,0.36,0.0,0.36,0.36,0.36,2.3,2.3,1.0,3.4,0.42,0.19,0.61,0.42,0.61,Matches
124,121,Eric Dier,eng ENG,DF,Tottenham,28-083,1994,27,27,2351,26.1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,1.3,2.3,0.04,0.05,0.09,0.04,0.09,Matches
125,122,Lucas Digne,fr FRA,DF,Aston Villa,28-262,1993,9,9,651,7.2,0,1,0,0,0,1,0,0.0,0.14,0.14,0.0,0.14,0.5,0.5,0.6,1.1,0.07,0.08,0.15,0.07,0.15,Matches
126,123,Lucas Digne,fr FRA,DF,Everton,28-262,1993,13,13,1170,13.0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.7,2.1,0.03,0.13,0.16,0.03,0.16,Matches
127,124,Virgil van Dijk,nl NED,DF,Liverpool,30-274,1991,28,28,2520,28.0,3,1,3,0,0,2,0,0.11,0.04,0.14,0.11,0.14,2.1,2.1,0.3,2.3,0.07,0.01,0.08,0.07,0.08,Matches
128,125,Issa Diop,fr FRA,DF,West Ham,25-089,1997,11,9,811,9.0,0,1,0,0,0,0,0,0.0,0.11,0.11,0.0,0.11,0.1,0.1,0.1,0.2,0.01,0.01,0.02,0.01,0.02,Matches
130,126,Moussa Djenepo,ml MLI,MF,Southampton,23-297,1998,11,5,438,4.9,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.2,1.7,0.3,0.05,0.35,0.3,0.35,Matches
131,127,Lewis Dobbin,eng ENG,"FW,MF",Everton,19-095,2003,3,0,32,0.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
132,128,Matt Doherty,ie IRL,DF,Tottenham,30-082,1992,14,8,855,9.5,2,4,2,0,0,0,0,0.21,0.42,0.63,0.21,0.63,2.5,2.5,1.8,4.2,0.26,0.19,0.44,0.26,0.44,Matches
133,129,Gabriel Dos Santos,br BRA,DF,Arsenal,24-110,1997,26,26,2286,25.4,3,0,3,0,0,6,1,0.12,0.0,0.12,0.12,0.12,2.0,2.0,0.8,2.8,0.08,0.03,0.11,0.08,0.11,Matches
134,130,Abdoulaye Doucouré,ml MLI,MF,Everton,29-097,1993,22,22,1954,21.7,2,4,2,0,0,4,0,0.09,0.18,0.28,0.09,0.28,2.0,2.0,1.5,3.5,0.09,0.07,0.16,0.09,0.16,Matches
135,131,Kieran Dowell,eng ENG,"MF,FW",Norwich City,24-180,1997,12,4,357,4.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.7,0.04,0.15,0.19,0.04,0.19,Matches
136,132,Cody Drameh,eng ENG,DF,Leeds United,20-121,2001,3,1,128,1.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
137,133,Martin Dúbravka,sk SVK,GK,Newcastle Utd,33-083,1989,18,18,1620,18.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
138,134,Shane Duffy,ie IRL,DF,Brighton,30-097,1992,18,15,1436,16.0,1,0,1,0,0,7,0,0.06,0.0,0.06,0.06,0.06,1.3,1.3,0.1,1.5,0.08,0.01,0.09,0.08,0.09,Matches
139,135,Paul Dummett,wls WAL,DF,Newcastle Utd,30-194,1991,3,2,198,2.2,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
140,136,Lewis Dunk,eng ENG,DF,Brighton,30-138,1991,21,21,1853,20.6,1,0,1,0,0,1,1,0.05,0.0,0.05,0.05,0.05,1.0,1.0,0.2,1.2,0.05,0.01,0.06,0.05,0.06,Matches
141,137,Ederson,br BRA,GK,Manchester City,28-234,1993,29,29,2610,29.0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,Matches
142,138,Odsonne Édouard,fr FRA,FW,Crystal Palace,24-082,1998,24,15,1286,14.3,6,3,5,1,1,2,0,0.42,0.21,0.63,0.35,0.56,6.5,5.7,2.1,7.8,0.45,0.15,0.6,0.4,0.55,Matches
143,139,Anthony Elanga,se SWE,FW,Manchester Utd,19-346,2002,13,7,640,7.1,2,0,2,0,0,0,0,0.28,0.0,0.28,0.28,0.28,2.4,2.4,0.6,3.0,0.34,0.08,0.42,0.34,0.42,Matches
144,140,Harvey Elliott,eng ENG,MF,Liverpool,19-004,2003,5,3,282,3.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3,1.0,0.22,0.1,0.32,0.22,0.32,Matches
145,141,Mohamed Elneny,eg EGY,MF,Arsenal,29-271,1992,7,1,176,2.0,0,1,0,0,0,0,0,0.0,0.51,0.51,0.0,0.51,0.0,0.0,0.2,0.2,0.01,0.08,0.09,0.01,0.09,Matches
146,142,Mohamed Elyounoussi,no NOR,MF,Southampton,27-247,1994,23,18,1599,17.8,4,1,4,0,0,4,0,0.23,0.06,0.28,0.23,0.28,5.6,5.6,1.9,7.5,0.31,0.11,0.42,0.31,0.42,Matches
147,143,Emerson,br BRA,DF,Tottenham,23-084,1999,23,18,1590,17.7,1,1,1,0,0,3,0,0.06,0.06,0.11,0.06,0.11,1.0,1.0,1.8,2.8,0.06,0.1,0.16,0.06,0.16,Matches
148,144,Christian Eriksen,dk DEN,MF,Brentford,30-053,1992,4,3,309,3.4,1,1,1,0,0,1,0,0.29,0.29,0.58,0.29,0.58,0.8,0.8,0.8,1.6,0.23,0.24,0.46,0.23,0.46,Matches
149,145,Oghenekaro Etebo,ng NGA,MF,Watford,26-150,1995,7,4,389,4.3,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.01,0.02,0.01,0.02,Matches
150,146,Jonny Evans,nir NIR,DF,Leicester City,34-095,1988,12,10,842,9.4,1,1,1,0,0,2,0,0.11,0.11,0.21,0.11,0.21,0.7,0.7,0.5,1.2,0.08,0.05,0.13,0.08,0.13,Matches
151,147,Eberechi Eze,eng ENG,"MF,FW",Crystal Palace,23-283,1998,6,1,142,1.6,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,0.05,0.08,0.03,0.08,Matches
152,148,Łukasz Fabiański,pl POL,GK,West Ham,36-355,1985,30,30,2700,30.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
153,149,Fabinho,br BRA,MF,Liverpool,28-167,1993,23,21,1911,21.2,5,1,3,2,2,5,0,0.24,0.05,0.28,0.14,0.19,3.3,1.8,0.8,2.5,0.15,0.04,0.19,0.08,0.12,Matches
154,150,Kiko Femenía,es ESP,DF,Watford,31-065,1991,22,21,1696,18.8,0,5,0,0,0,2,0,0.0,0.27,0.27,0.0,0.27,0.0,0.0,1.9,1.9,0.0,0.1,0.1,0.0,0.1,Matches
156,151,Evan Ferguson,ie IRL,MF,Brighton,17-171,2004,1,0,23,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
157,152,Nathan Ferguson,eng ENG,DF,Crystal Palace,21-184,2000,1,0,9,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
158,153,Bruno Fernandes,pt POR,MF,Manchester Utd,27-212,1994,28,27,2398,26.6,9,6,9,0,1,7,0,0.34,0.23,0.56,0.34,0.56,7.6,6.9,7.9,14.8,0.29,0.3,0.58,0.26,0.56,Matches
159,154,Álvaro Fernández,es ESP,GK,Brentford,23-360,1998,12,12,1080,12.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
160,155,Federico Fernández,ar ARG,DF,Newcastle Utd,33-046,1989,7,5,523,5.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.8,0.07,0.06,0.13,0.07,0.13,Matches
161,156,Fernandinho,br BRA,MF,Manchester City,36-339,1985,13,6,610,6.8,1,1,1,0,0,1,0,0.15,0.15,0.3,0.15,0.3,1.4,1.4,0.8,2.1,0.2,0.11,0.32,0.2,0.32,Matches
162,157,Roberto Firmino,br BRA,FW,Liverpool,30-188,1991,17,9,880,9.8,5,3,5,0,0,3,0,0.51,0.31,0.82,0.51,0.82,4.8,4.8,2.0,6.7,0.49,0.2,0.69,0.49,0.69,Matches
163,158,Junior Firpo,es ESP,DF,Leeds United,25-229,1996,19,15,1334,14.8,0,1,0,0,0,9,0,0.0,0.07,0.07,0.0,0.07,0.7,0.7,1.7,2.4,0.05,0.11,0.16,0.05,0.16,Matches
164,159,Ashley Fletcher,eng ENG,FW,Watford,26-188,1995,3,0,30,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,1.16,0.0,1.16,1.16,1.16,Matches
165,160,Phil Foden,eng ENG,FW,Manchester City,21-315,2000,22,19,1671,18.6,7,3,7,0,0,1,0,0.38,0.16,0.54,0.38,0.54,7.9,7.9,4.9,12.9,0.43,0.27,0.69,0.43,0.69,Matches
166,161,Wesley Fofana,fr FRA,DF,Leicester City,21-112,2000,1,1,90,1.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
167,162,Pablo Fornals,es ESP,"FW,MF",West Ham,26-045,1996,29,26,2254,25.0,6,2,6,0,0,4,0,0.24,0.08,0.32,0.24,0.32,4.3,4.3,4.1,8.4,0.17,0.16,0.33,0.17,0.33,Matches
168,163,Adam Forshaw,eng ENG,MF,Leeds United,30-182,1991,22,17,1530,17.0,0,1,0,0,0,5,0,0.0,0.06,0.06,0.0,0.06,0.4,0.4,1.1,1.5,0.02,0.07,0.09,0.02,0.09,Matches
169,164,Marcus Forss,fi FIN,"FW,MF",Brentford,22-294,1999,7,1,209,2.3,0,1,0,0,0,0,0,0.0,0.43,0.43,0.0,0.43,0.2,0.2,0.0,0.2,0.1,0.0,0.1,0.1,0.1,Matches
170,165,Fraser Forster,eng ENG,GK,Southampton,34-022,1988,13,13,1170,13.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
171,166,Ben Foster,eng ENG,GK,Watford,39-005,1983,19,19,1710,19.0,0,1,0,0,0,0,0,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,Matches
172,167,Tariqe Fosu,gh GHA,DF,Brentford,26-154,1995,1,0,17,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches
173,168,Ryan Fraser,sct SCO,"FW,MF",Newcastle Utd,28-043,1994,25,17,1439,16.0,2,3,2,0,0,3,0,0.13,0.19,0.31,0.13,0.31,2.4,2.4,2.0,4.4,0.15,0.12,0.27,0.15,0.27,Matches
174,169,Fred,br BRA,MF,Manchester Utd,29-034,1993,24,22,1854,20.6,4,4,4,0,0,5,0,0.19,0.19,0.39,0.19,0.39,1.4,1.4,1.8,3.3,0.07,0.09,0.16,0.07,0.16,Matches
175,170,Ryan Fredericks,eng ENG,DF,West Ham,29-180,1992,6,2,217,2.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.04,0.04,0.0,0.04,Matches
176,171,Leo Fuhr Hjelde,no NOR,DF,Leeds United,18-225,2003,2,0,150,1.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
177,172,Conor Gallagher,eng ENG,MF,Crystal Palace,22-061,2000,26,26,2290,25.4,8,3,8,0,0,8,0,0.31,0.12,0.43,0.31,0.43,5.0,5.0,3.2,8.2,0.2,0.13,0.32,0.2,0.32,Matches
178,173,Dwight Gayle,eng ENG,FW,Newcastle Utd,31-173,1990,5,0,32,0.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.14,0.05,0.18,0.14,0.18,Matches
179,174,Jean-Philippe Gbamin,ci CIV,MF,Everton,26-195,1995,3,1,67,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
180,175,David de Gea,es ESP,GK,Manchester Utd,31-152,1990,30,30,2700,30.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
182,176,Joe Gelhardt,eng ENG,"FW,MF",Leeds United,19-339,2002,14,2,499,5.5,2,1,2,0,0,4,0,0.36,0.18,0.54,0.36,0.54,2.2,2.2,0.4,2.6,0.4,0.07,0.47,0.4,0.47,Matches
183,177,Anwar El Ghazi,nl NED,FW,Everton,26-340,1995,2,0,13,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
184,178,Anwar El Ghazi,nl NED,"FW,MF",Aston Villa,26-340,1995,9,4,386,4.3,1,1,0,1,1,2,0,0.23,0.23,0.47,0.0,0.23,1.1,0.3,0.4,0.7,0.25,0.09,0.33,0.07,0.16,Matches
185,179,Saman Ghoddos,ir IRN,"MF,DF",Brentford,28-214,1993,15,3,434,4.8,1,1,1,0,0,2,0,0.21,0.21,0.41,0.21,0.41,0.6,0.6,1.2,1.9,0.13,0.25,0.38,0.13,0.38,Matches
186,180,Dimitris Giannoulis,gr GRE,DF,Norwich City,26-173,1995,12,8,636,7.1,0,1,0,0,0,1,0,0.0,0.14,0.14,0.0,0.14,0.1,0.1,0.3,0.4,0.01,0.05,0.06,0.01,0.06,Matches
187,181,Morgan Gibbs-White,eng ENG,"FW,MF",Wolves,22-071,2000,2,0,9,0.1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.22,0.0,1.22,1.22,1.22,Matches
188,182,Ben Gibson,eng ENG,DF,Norwich City,29-083,1993,25,25,2224,24.7,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.0,1.2,0.05,0.0,0.05,0.05,0.05,Matches
189,183,Billy Gilmour,sct SCO,MF,Norwich City,20-301,2001,19,17,1506,16.7,0,1,0,0,0,2,0,0.0,0.06,0.06,0.0,0.06,0.7,0.7,1.9,2.7,0.04,0.12,0.16,0.04,0.16,Matches
190,184,Ben Godfrey,eng ENG,DF,Everton,24-083,1998,21,21,1849,20.5,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.7,1.8,0.05,0.04,0.09,0.05,0.09,Matches
191,185,André Gomes,pt POR,MF,Everton,28-252,1993,12,5,503,5.6,0,1,0,0,0,3,0,0.0,0.18,0.18,0.0,0.18,0.6,0.6,0.2,0.8,0.11,0.04,0.15,0.11,0.15,Matches
192,186,Toti Gomes,pt POR,DF,Wolves,23-082,1999,2,2,180,2.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
193,187,Joe Gomez,eng ENG,DF,Liverpool,24-320,1997,6,2,196,2.2,0,1,0,0,0,1,0,0.0,0.46,0.46,0.0,0.46,0.0,0.0,0.3,0.3,0.0,0.15,0.15,0.0,0.15,Matches
194,188,Charlie Goode,eng ENG,DF,Brentford,26-248,1995,6,4,450,5.0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.5,0.03,0.07,0.1,0.03,0.1,Matches
195,189,Anthony Gordon,eng ENG,"MF,FW",Everton,21-043,2001,26,17,1590,17.7,3,2,3,0,0,2,0,0.17,0.11,0.28,0.17,0.28,2.6,2.6,2.0,4.6,0.15,0.11,0.26,0.15,0.26,Matches
196,190,Kaide Gordon,eng ENG,FW,Liverpool,17-185,2004,1,0,9,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,4.48,0.0,4.48,4.48,4.48,Matches
197,191,Dan Gosling,eng ENG,MF,Watford,32-066,1990,1,0,22,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
198,192,Demarai Gray,eng ENG,"MF,FW",Everton,25-284,1996,25,22,1800,20.0,5,2,5,0,0,3,0,0.25,0.1,0.35,0.25,0.35,3.3,3.3,2.8,6.1,0.16,0.14,0.3,0.16,0.3,Matches
199,193,Jack Grealish,eng ENG,FW,Manchester City,26-210,1995,20,18,1536,17.1,2,2,2,0,0,2,0,0.12,0.12,0.23,0.12,0.23,4.1,4.1,5.1,9.3,0.24,0.3,0.54,0.24,0.54,Matches
200,194,Mason Greenwood,eng ENG,"FW,MF",Manchester Utd,20-189,2001,18,16,1271,14.1,5,1,5,0,0,1,0,0.35,0.07,0.42,0.35,0.42,4.4,4.4,1.6,6.0,0.31,0.11,0.42,0.31,0.42,Matches
201,195,Sam Greenwood,eng ENG,"FW,MF",Leeds United,20-072,2002,2,0,81,0.9,0,1,0,0,0,0,0,0.0,1.11,1.11,0.0,1.11,0.1,0.1,0.2,0.3,0.08,0.22,0.3,0.08,0.3,Matches
202,196,Pascal Groß,de GER,"MF,DF",Brighton,30-297,1991,21,18,1466,16.3,0,3,0,0,1,0,0,0.0,0.18,0.18,0.0,0.18,2.1,1.3,3.5,4.8,0.13,0.21,0.34,0.08,0.29,Matches
203,197,Vicente Guaita,es ESP,GK,Crystal Palace,35-088,1987,25,25,2205,24.5,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
204,198,Marc Guéhi,eng ENG,DF,Crystal Palace,21-269,2000,29,29,2610,29.0,2,0,2,0,0,4,0,0.07,0.0,0.07,0.07,0.07,1.6,1.6,0.4,2.0,0.05,0.01,0.07,0.05,0.07,Matches
205,199,Bruno Guimarães,br BRA,MF,Newcastle Utd,24-143,1997,9,3,322,3.6,1,0,1,0,0,1,0,0.28,0.0,0.28,0.28,0.28,0.9,0.9,0.5,1.4,0.24,0.15,0.39,0.24,0.39,Matches
206,200,İlkay Gündoğan,de GER,MF,Manchester City,31-166,1990,21,16,1440,16.0,6,4,6,0,0,1,0,0.37,0.25,0.62,0.37,0.62,6.8,6.8,3.9,10.7,0.43,0.24,0.67,0.43,0.67,Matches
208,201,Angus Gunn,eng ENG,GK,Norwich City,26-076,1996,7,7,630,7.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
209,202,Grant Hanley,sct SCO,DF,Norwich City,30-139,1991,25,25,2177,24.2,1,0,1,0,0,2,0,0.04,0.0,0.04,0.04,0.04,1.2,1.2,0.2,1.4,0.05,0.01,0.06,0.05,0.06,Matches
210,203,Jack Harrison,eng ENG,"FW,MF",Leeds United,25-139,1996,28,25,2063,22.9,6,1,6,0,0,3,0,0.26,0.04,0.31,0.26,0.31,3.6,3.6,2.4,6.0,0.16,0.1,0.26,0.16,0.26,Matches
211,204,Kortney Hause,eng ENG,DF,Aston Villa,26-266,1995,7,4,397,4.4,1,0,1,0,0,0,0,0.23,0.0,0.23,0.23,0.23,0.1,0.1,0.0,0.1,0.02,0.0,0.02,0.02,0.02,Matches
212,205,Kai Havertz,de GER,"FW,MF",Chelsea,22-301,1999,21,17,1395,15.5,6,2,6,0,0,2,0,0.39,0.13,0.52,0.39,0.52,6.7,6.7,1.3,8.0,0.43,0.09,0.52,0.43,0.52,Matches
213,206,Isaac Hayden,eng ENG,"MF,DF",Newcastle Utd,27-017,1995,14,12,1002,11.1,1,0,1,0,0,5,0,0.09,0.0,0.09,0.09,0.09,0.4,0.4,0.1,0.5,0.04,0.01,0.05,0.04,0.05,Matches
214,207,Hwang Hee-chan,kr KOR,"FW,MF",Wolves,26-072,1996,23,16,1377,15.3,5,1,5,0,0,1,0,0.33,0.07,0.39,0.33,0.39,3.2,3.2,1.4,4.6,0.21,0.09,0.3,0.21,0.3,Matches
215,208,Jordan Henderson,eng ENG,MF,Liverpool,31-295,1990,27,24,2093,23.3,2,5,2,0,0,3,0,0.09,0.22,0.3,0.09,0.3,1.4,1.4,3.6,5.0,0.06,0.15,0.21,0.06,0.21,Matches
216,209,Jeff Hendrick,ie IRL,MF,Newcastle Utd,30-067,1992,3,0,72,0.8,1,0,1,0,0,0,0,1.25,0.0,1.25,1.25,1.25,0.0,0.0,0.0,0.1,0.04,0.06,0.1,0.04,0.1,Matches
217,210,Wayne Hennessey,wls WAL,GK,Burnley,35-074,1987,2,2,180,2.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.06,0.06,0.0,0.06,Matches
218,211,Rico Henry,eng ENG,DF,Brentford,24-274,1997,27,26,2174,24.2,2,0,2,0,0,2,0,0.08,0.0,0.08,0.08,0.08,1.5,1.5,0.8,2.3,0.06,0.03,0.09,0.06,0.09,Matches
219,212,Son Heung-min,kr KOR,"FW,MF",Tottenham,29-274,1992,27,27,2332,25.9,14,6,14,0,0,1,0,0.54,0.23,0.77,0.54,0.77,11.4,11.4,7.1,18.5,0.44,0.27,0.71,0.44,0.71,Matches
220,213,Ki-Jana Hoever,nl NED,DF,Wolves,20-080,2002,8,4,308,3.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.01,0.02,0.01,0.02,Matches
221,214,Rob Holding,eng ENG,DF,Arsenal,26-200,1995,9,4,436,4.8,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.04,0.0,0.04,0.04,0.04,Matches
222,215,Mason Holgate,eng ENG,"DF,MF",Everton,25-168,1996,18,16,1504,16.7,1,0,1,0,0,5,1,0.06,0.0,0.06,0.06,0.06,0.6,0.6,0.0,0.6,0.03,0.0,0.03,0.03,0.03,Matches
223,216,Callum Hudson-Odoi,eng ENG,"FW,MF",Chelsea,21-152,2000,15,11,962,10.7,1,2,1,0,0,1,0,0.09,0.19,0.28,0.09,0.28,2.1,2.1,2.3,4.4,0.2,0.21,0.41,0.2,0.41,Matches
224,217,Will Hughes,eng ENG,MF,Crystal Palace,26-356,1995,12,10,818,9.1,0,1,0,0,0,3,0,0.0,0.11,0.11,0.0,0.11,0.1,0.1,0.6,0.7,0.01,0.07,0.08,0.01,0.08,Matches
225,218,Pierre Højbjerg,dk DEN,MF,Tottenham,26-246,1995,28,28,2476,27.5,2,2,2,0,0,2,0,0.07,0.07,0.15,0.07,0.15,1.9,1.9,1.9,3.7,0.07,0.07,0.14,0.07,0.14,Matches
226,219,Adam Idah,ie IRL,"FW,MF",Norwich City,21-028,2001,17,6,625,6.9,1,1,1,0,0,0,0,0.14,0.14,0.29,0.14,0.29,2.0,2.0,0.6,2.6,0.28,0.09,0.37,0.28,0.37,Matches
227,220,Kelechi Iheanacho,ng NGA,FW,Leicester City,25-187,1996,20,9,918,10.2,3,5,3,0,0,1,0,0.29,0.49,0.78,0.29,0.78,3.0,3.0,2.5,5.5,0.3,0.24,0.54,0.3,0.54,Matches
228,221,Danny Ings,eng ENG,FW,Aston Villa,29-259,1992,23,18,1524,16.9,5,5,4,1,1,2,0,0.3,0.3,0.59,0.24,0.53,4.6,3.9,1.6,5.4,0.27,0.09,0.37,0.23,0.32,Matches
229,222,Tim Iroegbunam,eng ENG,MF,Aston Villa,18-282,2003,1,0,5,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
230,223,Alex Iwobi,ng NGA,"MF,FW",Everton,25-340,1996,19,13,1225,13.6,2,1,2,0,0,1,0,0.15,0.07,0.22,0.15,0.22,1.5,1.5,1.7,3.2,0.11,0.13,0.23,0.11,0.23,Matches
231,224,Daniel James,wls WAL,FW,Manchester Utd,24-149,1997,2,2,126,1.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.3,0.17,0.01,0.19,0.17,0.19,Matches
232,225,Daniel James,wls WAL,"FW,MF",Leeds United,24-149,1997,27,25,2083,23.1,4,3,4,0,0,6,0,0.17,0.13,0.3,0.17,0.3,5.1,5.1,2.4,7.5,0.22,0.1,0.33,0.22,0.33,Matches
234,226,Reece James,eng ENG,DF,Chelsea,22-121,1999,18,15,1219,13.5,5,6,5,0,0,4,1,0.37,0.44,0.81,0.37,0.81,2.0,2.0,4.3,6.2,0.15,0.31,0.46,0.15,0.46,Matches
235,227,Vitaly Janelt,de GER,MF,Brentford,23-333,1998,25,22,1862,20.7,4,0,4,0,0,3,0,0.19,0.0,0.19,0.19,0.19,2.5,2.5,1.7,4.2,0.12,0.08,0.2,0.12,0.2,Matches
