,General,General,General,General,General,General,General,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,General
17,18,Michail Antonio,jm JAM,FW,West Ham,32-025,1990,32,31,2727,30.3,8,7,8,0,1,8,1,0.26,0.23,0.5,0.26,0.5,9.9,9.6,6.3,15.9,0.33,0.21,0.53,0.32,0.52,Matches
18,19,Cameron Archer,eng ENG,"MF,FW",Aston Villa,20-275,2001,3,0,27,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches
19,20,Alphonse Areola,fr FRA,GK,West Ham,29-054,1993,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
20,21,Adam Armstrong,eng ENG,"FW,MF",Southampton,25-071,1997,21,15,1261,14.0,2,2,2,0,0,1,0,0.14,0.14,0.29,0.14,0.29,4.1,4.1,1.7,5.8,0.29,0.12,0.41,0.29,0.41,Matches
21,22,Stuart Armstrong,sct SCO,MF,Southampton,30-023,1992,20,13,1230,13.7,2,0,2,0,0,1,0,0.15,0.0,0.15,0.15,0.15,2.6,2.6,1.1,3.6,0.19,0.08,0.27,0.19,0.27,Matches
22,23,Kepa Arrizabalaga,es ESP,GK,Chelsea,27-201,1994,4,4,360,4.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
23,24,Harrison Ashby,sct SCO,DF,West Ham,20-159,2001,1,0,7,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
24,25,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,32-308,1989,14,12,1037,11.5,4,1,4,0,2,3,0,0.35,0.09,0.43,0.35,0.43,5.8,4.1,0.8,5.0,0.5,0.07,0.57,0.36,0.43,Matches
26,26,Jordan Ayew,gh GHA,FW,Crystal Palace,30-223,1991,28,20,1773,19.7,2,3,2,0,0,1,0,0.1,0.15,0.25,0.1,0.25,2.9,2.9,2.2,5.2,0.15,0.11,0.26,0.15,0.26,Matches
27,27,Luke Ayling,eng ENG,DF,Leeds United,30-240,1991,23,23,2066,23.0,2,2,2,0,0,4,0,0.09,0.09,0.17,0.09,0.17,1.6,1.6,0.8,2.4,0.07,0.03,0.1,0.07,0.1,Matches
28,28,César Azpilicueta,es ESP,DF,Chelsea,32-237,1989,20,19,1615,17.9,1,2,1,0,0,1,0,0.06,0.11,0.17,0.06,0.17,0.9,0.9,2.0,2.9,0.05,0.11,0.16,0.05,0.16,Matches
29,29,Daniel Bachmann,at AUT,GK,Watford,27-287,1994,11,11,990,11.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
30,30,Leon Bailey,jm JAM,"FW,MF",Aston Villa,24-256,1997,16,5,632,7.0,1,2,1,0,0,2,0,0.14,0.28,0.43,0.14,0.43,1.4,1.4,0.6,2.0,0.2,0.08,0.28,0.2,0.28,Matches
31,31,Eric Bailly,ci CIV,DF,Manchester Utd,28-010,1994,4,3,217,2.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
32,32,Folarin Balogun,eng ENG,FW,Arsenal,20-293,2001,2,1,70,0.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.35,0.0,0.35,0.35,0.35,Matches
33,33,Patrick Bamford,eng ENG,FW,Leeds United,28-229,1993,9,7,559,6.2,2,2,2,0,0,2,0,0.32,0.32,0.64,0.32,0.64,3.9,3.9,1.0,4.9,0.63,0.15,0.78,0.63,0.78,Matches
34,34,Shandon Baptiste,gd GRN,MF,Brentford,24-014,1998,20,9,880,9.8,1,1,1,0,0,2,1,0.1,0.1,0.2,0.1,0.2,0.7,0.7,0.5,1.2,0.07,0.05,0.12,0.07,0.12,Matches
35,35,Ross Barkley,eng ENG,MF,Chelsea,28-138,1993,5,1,154,1.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.5,1.4,0.48,0.32,0.8,0.48,0.8,Matches
36,36,Ashley Barnes,eng ENG,FW,Burnley,32-174,1989,17,4,442,4.9,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.8,1.4,0.13,0.16,0.3,0.13,0.3,Matches
37,37,Harvey Barnes,eng ENG,"FW,MF",Leicester City,24-134,1997,26,21,1761,19.6,4,6,4,0,0,2,0,0.2,0.31,0.51,0.2,0.51,5.5,5.5,2.7,8.2,0.28,0.14,0.42,0.28,0.42,Matches
38,38,Lewis Bate,eng ENG,MF,Leeds United,19-175,2002,1,0,43,0.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
39,39,Mads Bech Sørensen,dk DEN,DF,Brentford,23-105,1999,6,4,450,5.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.01,0.05,0.06,0.01,0.06,Matches
40,40,Jan Bednarek,pl POL,DF,Southampton,26-010,1996,28,27,2359,26.2,4,0,4,0,0,9,0,0.15,0.0,0.15,0.15,0.15,2.4,2.4,0.6,2.9,0.09,0.02,0.11,0.09,0.11,Matches
41,41,Donny van de Beek,nl NED,MF,Manchester Utd,25-004,1997,8,0,75,0.8,1,0,1,0,0,0,0,1.2,0.0,1.2,1.2,1.2,0.7,0.7,0.5,1.2,0.88,0.58,1.46,0.88,1.46,Matches
42,42,Donny van de Beek,nl NED,MF,Everton,25-004,1997,6,5,429,4.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.03,0.01,0.04,0.03,0.04,Matches
43,43,Asmir Begović,ba BIH,GK,Everton,34-306,1987,2,2,180,2.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
44,44,Saïd Benrahma,dz ALG,"FW,MF",West Ham,26-255,1995,29,23,1936,21.5,6,6,6,0,0,0,0,0.28,0.28,0.56,0.28,0.56,4.8,4.8,3.0,7.9,0.23,0.14,0.37,0.23,0.37,Matches
45,45,Rodrigo Bentancur,uy URU,MF,Tottenham,24-321,1997,11,10,848,9.4,0,1,0,0,0,3,0,0.0,0.11,0.11,0.0,0.11,0.3,0.3,0.8,1.1,0.03,0.09,0.12,0.03,0.12,Matches
46,46,Christian Benteke,be BEL,FW,Crystal Palace,31-140,1990,22,11,1115,12.4,4,1,4,0,0,3,0,0.32,0.08,0.4,0.32,0.4,5.4,5.4,1.1,6.4,0.43,0.09,0.52,0.43,0.52,Matches
47,47,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,31-177,1990,18,13,1102,12.2,0,1,0,0,0,2,0,0.0,0.08,0.08,0.0,0.08,1.7,1.7,0.3,2.0,0.14,0.03,0.16,0.14,0.16,Matches
48,48,Steven Bergwijn,nl NED,"FW,MF",Tottenham,24-196,1997,21,4,518,5.8,3,1,3,0,0,1,0,0.52,0.17,0.69,0.52,0.69,3.0,3.0,0.6,3.7,0.53,0.11,0.64,0.53,0.64,Matches
49,49,Ryan Bertrand,eng ENG,DF,Leicester City,32-260,1989,4,4,337,3.7,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.08,0.08,0.0,0.08,Matches
50,50,Mads Bidstrup,dk DEN,MF,Brentford,21-056,2001,4,0,41,0.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
52,51,Yves Bissouma,ml MLI,MF,Brighton,25-235,1996,22,21,1796,20.0,0,1,0,0,0,10,0,0.0,0.05,0.05,0.0,0.05,0.8,0.8,0.6,1.4,0.04,0.03,0.07,0.04,0.07,Matches
53,52,Willy Boly,ci CIV,DF,Wolves,31-078,1991,4,4,360,4.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
54,53,Jarrod Bowen,eng ENG,FW,West Ham,25-123,1996,31,30,2605,28.9,9,8,9,0,0,3,0,0.31,0.28,0.59,0.31,0.59,9.6,9.6,5.6,15.1,0.33,0.19,0.52,0.33,0.52,Matches
55,54,Jarrad Branthwaite,eng ENG,DF,Everton,19-299,2002,4,2,281,3.1,1,0,1,0,0,0,0,0.32,0.0,0.32,0.32,0.32,0.4,0.4,0.0,0.4,0.14,0.0,0.14,0.14,0.14,Matches
56,55,Armando Broja,al ALB,FW,Southampton,20-224,2001,28,19,1766,19.6,6,0,6,0,0,2,0,0.31,0.0,0.31,0.31,0.31,6.7,6.7,1.3,8.0,0.34,0.07,0.41,0.34,0.41,Matches
57,56,Josh Brownhill,eng ENG,MF,Burnley,26-124,1995,29,26,2433,27.0,1,3,1,0,0,9,0,0.04,0.11,0.15,0.04,0.15,1.2,1.2,2.0,3.2,0.04,0.07,0.12,0.04,0.12,Matches
58,57,Bryan,es ESP,"FW,MF",Tottenham,21-070,2001,9,0,94,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,0.07,0.1,0.03,0.1,Matches
59,58,Emi Buendía,ar ARG,"FW,MF",Aston Villa,25-118,1996,28,19,1575,17.5,2,4,2,0,0,1,0,0.11,0.23,0.34,0.11,0.34,2.2,2.2,4.0,6.1,0.12,0.23,0.35,0.12,0.35,Matches
60,59,Dan Burn,eng ENG,DF,Newcastle Utd,29-348,1992,11,11,990,11.0,0,1,0,0,0,3,0,0.0,0.09,0.09,0.0,0.09,0.5,0.5,0.1,0.6,0.04,0.01,0.05,0.04,0.05,Matches
61,60,Dan Burn,eng ENG,DF,Brighton,29-348,1992,13,12,1022,11.4,1,0,1,0,0,4,0,0.09,0.0,0.09,0.09,0.09,1.3,1.3,0.0,1.3,0.11,0.0,0.12,0.11,0.12,Matches
62,61,Jack Butland,eng ENG,GK,Crystal Palace,29-043,1993,6,5,495,5.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
63,62,Sam Byram,eng ENG,"DF,MF",Norwich City,28-218,1993,9,5,542,6.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,1.1,0.16,0.02,0.18,0.16,0.18,Matches
64,63,Willy Caballero,ar ARG,GK,Southampton,40-206,1981,2,2,180,2.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
65,64,Moisés Caicedo,ec ECU,MF,Brighton,20-171,2001,3,3,239,2.7,0,1,0,0,0,1,0,0.0,0.38,0.38,0.0,0.38,0.0,0.0,0.1,0.1,0.02,0.03,0.04,0.02,0.04,Matches
66,65,Dominic Calvert-Lewin,eng ENG,FW,Everton,25-037,1997,13,12,999,11.1,3,1,1,2,3,2,0,0.27,0.09,0.36,0.09,0.18,6.1,3.8,0.8,4.6,0.55,0.07,0.62,0.34,0.41,Matches
67,66,Chem Campbell,wls WAL,MF,Wolves,19-113,2002,1,0,13,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
68,67,João Cancelo,pt POR,DF,Manchester City,27-330,1994,30,30,2687,29.9,1,6,1,0,0,5,0,0.03,0.2,0.23,0.03,0.23,2.9,2.9,4.0,7.0,0.1,0.14,0.23,0.1,0.23,Matches
69,68,Sergi Canós,es ESP,DF,Brentford,25-079,1997,30,25,2066,23.0,2,2,2,0,0,6,0,0.09,0.09,0.17,0.09,0.17,3.0,3.0,1.9,4.9,0.13,0.08,0.21,0.13,0.21,Matches
70,69,Todd Cantwell,eng ENG,"FW,MF",Norwich City,24-054,1998,8,5,441,4.9,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.03,0.04,0.07,0.03,0.07,Matches
71,70,Matty Cash,pl POL,DF,Aston Villa,24-258,1997,31,31,2747,30.5,3,3,3,0,0,8,0,0.1,0.1,0.2,0.1,0.2,2.0,2.0,1.8,3.8,0.06,0.06,0.12,0.06,0.12,Matches
72,71,Timothy Castagne,be BEL,DF,Leicester City,26-138,1995,20,15,1518,16.9,1,0,1,0,0,1,0,0.06,0.0,0.06,0.06,0.06,0.1,0.1,0.4,0.5,0.01,0.03,0.03,0.01,0.03,Matches
73,72,Jonny Castro,es ESP,DF,Wolves,28-050,1994,7,5,536,6.0,2,0,2,0,0,1,0,0.34,0.0,0.34,0.34,0.34,0.7,0.7,0.6,1.3,0.12,0.1,0.22,0.12,0.22,Matches
74,73,Craig Cathcart,nir NIR,DF,Watford,33-075,1989,27,25,2188,24.3,0,1,0,0,0,3,0,0.0,0.04,0.04,0.0,0.04,0.1,0.1,0.3,0.4,0.0,0.01,0.02,0.0,0.02,Matches
75,74,Edinson Cavani,uy URU,FW,Manchester Utd,35-067,1987,12,6,615,6.8,2,1,2,0,0,0,0,0.29,0.15,0.44,0.29,0.44,3.1,3.1,1.1,4.2,0.45,0.17,0.62,0.45,0.62,Matches
76,75,Kayky Chagas,br BRA,FW,Manchester City,18-315,2003,1,0,7,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
78,76,Trevoh Chalobah,eng ENG,DF,Chelsea,22-291,1999,17,14,1179,13.1,3,1,3,0,0,2,0,0.23,0.08,0.31,0.23,0.31,0.8,0.8,0.1,0.9,0.06,0.01,0.07,0.06,0.07,Matches
79,77,Calum Chambers,eng ENG,DF,Arsenal,27-092,1995,2,2,170,1.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.05,0.03,0.07,0.05,0.07,Matches
80,78,Calum Chambers,eng ENG,DF,Aston Villa,27-092,1995,6,5,452,5.0,1,0,1,0,0,0,0,0.2,0.0,0.2,0.2,0.2,0.1,0.1,0.0,0.1,0.02,0.0,0.02,0.02,0.02,Matches
81,79,Daniel Chesters,eng ENG,MF,West Ham,20-018,2002,1,0,1,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
82,80,Ben Chilwell,eng ENG,DF,Chelsea,25-122,1996,6,6,540,6.0,3,1,3,0,0,0,0,0.5,0.17,0.67,0.5,0.67,1.2,1.2,0.9,2.1,0.19,0.15,0.35,0.19,0.35,Matches
83,81,Chiquinho,pt POR,"MF,DF",Wolves,22-076,2000,5,0,52,0.6,0,1,0,0,0,0,0,0.0,1.73,1.73,0.0,1.73,0.2,0.2,0.1,0.3,0.4,0.13,0.53,0.4,0.53,Matches
84,82,Hamza Choudhury,eng ENG,"DF,MF",Leicester City,24-203,1997,6,4,285,3.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
85,83,Andreas Christensen,dk DEN,DF,Chelsea,26-012,1996,18,16,1406,15.6,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.7,0.03,0.02,0.04,0.03,0.04,Matches
86,84,Carney Chukwuemeka,eng ENG,"MF,FW",Aston Villa,18-105,2004,9,1,194,2.2,0,1,0,0,0,0,0,0.0,0.46,0.46,0.0,0.46,0.5,0.5,1.0,1.5,0.22,0.46,0.67,0.22,0.67,Matches
87,85,Ciaran Clark,ie IRL,DF,Newcastle Utd,32-208,1989,13,12,1014,11.3,0,1,0,0,0,2,1,0.0,0.09,0.09,0.0,0.09,0.8,0.8,0.3,1.1,0.07,0.03,0.1,0.07,0.1,Matches
88,86,Tom Cleverley,eng ENG,MF,Watford,32-253,1989,25,17,1385,15.4,0,2,0,0,0,2,0,0.0,0.13,0.13,0.0,0.13,0.8,0.8,1.5,2.3,0.05,0.1,0.15,0.05,0.15,Matches
89,87,Nathaniel Clyne,eng ENG,DF,Crystal Palace,31-017,1991,10,9,811,9.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.01,0.01,0.0,0.01,Matches
90,88,Conor Coady,eng ENG,DF,Wolves,29-056,1993,32,32,2866,31.8,3,0,3,0,0,3,0,0.09,0.0,0.09,0.09,0.09,1.8,1.8,0.0,1.8,0.06,0.0,0.06,0.06,0.06,Matches
91,89,Séamus Coleman,ie IRL,DF,Everton,33-193,1988,24,24,2123,23.6,1,0,1,0,0,2,0,0.04,0.0,0.04,0.04,0.04,1.0,1.0,1.0,2.0,0.04,0.04,0.08,0.04,0.08,Matches
92,90,Nathan Collins,ie IRL,DF,Burnley,20-357,2001,13,12,1130,12.6,2,0,2,0,0,1,1,0.16,0.0,0.16,0.16,0.16,0.9,0.9,0.4,1.4,0.07,0.04,0.11,0.07,0.11,Matches
93,91,Aaron Connolly,ie IRL,FW,Brighton,22-084,2000,4,1,156,1.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.8,0.26,0.2,0.47,0.26,0.47,Matches
94,92,Liam Cooper,sct SCO,DF,Leeds United,30-235,1991,17,17,1454,16.2,0,1,0,0,0,4,0,0.0,0.06,0.06,0.0,0.06,0.2,0.2,0.0,0.3,0.02,0.0,0.02,0.02,0.02,Matches
95,93,Jack Cork,eng ENG,MF,Burnley,32-301,1989,14,14,1130,12.6,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.01,0.0,0.01,0.01,0.01,Matches
96,94,Maxwel Cornet,ci CIV,"FW,MF",Burnley,25-207,1996,22,18,1477,16.4,7,1,7,0,1,2,0,0.43,0.06,0.49,0.43,0.49,5.1,4.3,1.3,5.6,0.31,0.08,0.39,0.26,0.34,Matches
97,95,Hélder Costa,ao ANG,MF,Leeds United,28-100,1994,1,0,22,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
98,96,Vladimír Coufal,cz CZE,DF,West Ham,29-243,1992,23,20,1769,19.7,0,3,0,0,0,4,1,0.0,0.15,0.15,0.0,0.15,0.6,0.6,2.2,2.8,0.03,0.11,0.14,0.03,0.14,Matches
99,97,Philippe Coutinho,br BRA,"MF,FW",Aston Villa,29-314,1992,12,11,916,10.2,4,3,4,0,0,0,0,0.39,0.29,0.69,0.39,0.69,3.3,3.3,2.9,6.2,0.33,0.28,0.61,0.33,0.61,Matches
100,98,Aaron Cresswell,eng ENG,DF,West Ham,32-128,1989,26,26,2276,25.3,2,3,2,0,0,2,0,0.08,0.12,0.2,0.08,0.2,1.0,1.0,2.8,3.8,0.04,0.11,0.15,0.04,0.15,Matches
101,99,Charlie Cresswell,eng ENG,DF,Leeds United,19-136,2002,5,1,141,1.6,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.05,0.0,0.05,0.05,0.05,Matches
102,100,Cucho,co COL,"FW,MF",Watford,23-002,1999,24,11,1128,12.5,5,2,5,0,0,3,0,0.4,0.16,0.56,0.4,0.56,2.5,2.5,1.9,4.4,0.2,0.15,0.35,0.2,0.35,Matches
104,101,Marc Cucurella,es ESP,DF,Brighton,23-274,1998,30,30,2639,29.3,0,1,0,0,0,4,0,0.0,0.03,0.03,0.0,0.03,0.4,0.4,2.4,2.9,0.01,0.08,0.1,0.01,0.1,Matches
105,102,Luke Cundle,eng ENG,MF,Wolves,19-361,2002,3,2,174,1.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.12,0.12,0.0,0.12,Matches
106,103,Patson Daka,zm ZAM,FW,Leicester City,23-195,1998,19,10,934,10.4,4,3,4,0,0,2,0,0.39,0.29,0.67,0.39,0.67,3.3,3.3,1.6,4.9,0.32,0.15,0.47,0.32,0.47,Matches
107,104,Stuart Dallas,nir NIR,"DF,MF",Leeds United,31-003,1991,32,32,2785,30.9,1,1,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,1.9,1.9,2.3,4.2,0.06,0.08,0.14,0.06,0.14,Matches
108,105,Diogo Dalot,pt POR,DF,Manchester Utd,23-035,1999,19,14,1363,15.1,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.9,1.4,0.03,0.06,0.09,0.03,0.09,Matches
109,106,Karl Darlow,eng ENG,GK,Newcastle Utd,31-196,1990,8,8,720,8.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
110,107,Josh Dasilva,eng ENG,"MF,FW",Brentford,23-181,1998,4,2,136,1.5,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.04,0.04,0.0,0.04,Matches
111,108,Ben Davies,wls WAL,DF,Tottenham,28-363,1993,23,22,2007,22.3,1,1,1,0,0,3,0,0.04,0.04,0.09,0.04,0.09,1.5,1.5,0.5,2.0,0.07,0.02,0.09,0.07,0.09,Matches
112,109,Tom Davies,eng ENG,MF,Everton,23-296,1998,5,1,158,1.8,1,0,1,0,0,0,0,0.57,0.0,0.57,0.57,0.57,0.9,0.9,0.0,0.9,0.52,0.0,0.52,0.52,0.52,Matches
113,110,Keinan Davis,eng ENG,FW,Aston Villa,24-068,1998,1,0,12,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
114,111,Craig Dawson,eng ENG,DF,West Ham,31-351,1990,30,26,2423,26.9,2,2,2,0,0,5,0,0.07,0.07,0.15,0.07,0.15,2.5,2.5,0.5,3.0,0.09,0.02,0.11,0.09,0.11,Matches
115,112,Kevin De Bruyne,be BEL,MF,Manchester City,30-298,1991,25,20,1785,19.8,11,4,11,0,0,0,0,0.55,0.2,0.76,0.55,0.76,4.8,4.8,6.7,11.5,0.24,0.34,0.58,0.24,0.58,Matches
