,General,General,General,General,General,General,General,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,General
28,28,César Azpilicueta,es ESP,DF,Chelsea,32-265,1989,26,23,1980,22.0,1,2,1,0,0,3,0,0.05,0.09,0.14,0.05,0.14,1.2,1.2,2.1,3.3,0.05,0.1,0.15,0.05,0.15,Matches
29,29,Daniel Bachmann,at AUT,GK,Watford,27-315,1994,11,11,990,11.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
30,30,Leon Bailey,jm JAM,"FW,MF",Aston Villa,24-284,1997,18,7,761,8.5,1,2,1,0,0,3,0,0.12,0.24,0.35,0.12,0.35,1.6,1.6,0.6,2.2,0.19,0.07,0.26,0.19,0.26,Matches
31,31,Eric Bailly,ci CIV,DF,Manchester Utd,28-038,1994,4,3,217,2.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
32,32,Folarin Balogun,eng ENG,FW,Arsenal,20-321,2001,2,1,70,0.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.35,0.0,0.35,0.35,0.35,Matches
33,33,Patrick Bamford,eng ENG,FW,Leeds United,28-257,1993,9,7,559,6.2,2,2,2,0,0,2,0,0.32,0.32,0.64,0.32,0.64,3.9,3.9,1.0,4.9,0.63,0.15,0.78,0.63,0.78,Matches
34,34,Shandon Baptiste,gd GRN,MF,Brentford,24-042,1998,21,9,890,9.9,1,1,1,0,0,2,1,0.1,0.1,0.2,0.1,0.2,0.7,0.7,0.5,1.2,0.07,0.05,0.12,0.07,0.12,Matches
35,35,Ross Barkley,eng ENG,MF,Chelsea,28-166,1993,5,1,154,1.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.5,1.4,0.48,0.32,0.8,0.48,0.8,Matches
36,36,Ashley Barnes,eng ENG,FW,Burnley,32-202,1989,22,7,718,8.0,1,0,0,1,1,4,0,0.13,0.0,0.13,0.0,0.0,1.8,1.0,1.0,2.0,0.22,0.12,0.35,0.13,0.25,Matches
37,37,Harvey Barnes,eng ENG,"FW,MF",Leicester City,24-162,1997,31,23,2025,22.5,6,9,6,0,0,2,0,0.27,0.4,0.67,0.27,0.67,6.7,6.7,3.6,10.3,0.3,0.16,0.46,0.3,0.46,Matches
38,38,Lewis Bate,eng ENG,MF,Leeds United,19-203,2002,3,1,146,1.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
39,39,Mads Bech Sørensen,dk DEN,DF,Brentford,23-133,1999,10,8,765,8.5,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,0.01,0.04,0.05,0.01,0.05,Matches
40,40,Jan Bednarek,pl POL,DF,Southampton,26-038,1996,31,30,2629,29.2,4,0,4,0,0,10,0,0.14,0.0,0.14,0.14,0.14,2.4,2.4,0.6,3.0,0.08,0.02,0.1,0.08,0.1,Matches
41,41,Donny van de Beek,nl NED,MF,Manchester Utd,25-032,1997,8,0,75,0.8,1,0,1,0,0,0,0,1.2,0.0,1.2,1.2,1.2,0.7,0.7,0.5,1.2,0.88,0.58,1.46,0.88,1.46,Matches
42,42,Donny van de Beek,nl NED,MF,Everton,25-032,1997,6,5,429,4.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.03,0.01,0.04,0.03,0.04,Matches
43,43,Asmir Begović,ba BIH,GK,Everton,34-334,1987,2,2,180,2.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
44,44,Saïd Benrahma,dz ALG,"FW,MF",West Ham,26-283,1995,32,26,2168,24.1,8,6,8,0,0,0,0,0.33,0.25,0.58,0.33,0.58,5.1,5.1,3.3,8.4,0.21,0.14,0.35,0.21,0.35,Matches
45,45,Rodrigo Bentancur,uy URU,MF,Tottenham,24-349,1997,16,15,1289,14.3,0,2,0,0,0,5,0,0.0,0.14,0.14,0.0,0.14,0.9,0.9,1.1,2.0,0.06,0.08,0.14,0.06,0.14,Matches
46,46,Christian Benteke,be BEL,FW,Crystal Palace,31-168,1990,25,11,1145,12.7,4,1,4,0,0,3,0,0.31,0.08,0.39,0.31,0.39,5.4,5.4,1.1,6.5,0.42,0.09,0.51,0.42,0.51,Matches
47,47,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,31-205,1990,18,13,1102,12.2,0,1,0,0,0,2,0,0.0,0.08,0.08,0.0,0.08,1.7,1.7,0.3,2.0,0.14,0.03,0.16,0.14,0.16,Matches
48,48,Steven Bergwijn,nl NED,"FW,MF",Tottenham,24-224,1997,24,4,547,6.1,3,1,3,0,0,1,0,0.49,0.16,0.66,0.49,0.66,3.1,3.1,0.6,3.7,0.5,0.1,0.61,0.5,0.61,Matches
49,49,Ryan Bertrand,eng ENG,DF,Leicester City,32-288,1989,4,4,337,3.7,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.08,0.08,0.0,0.08,Matches
50,50,Mads Bidstrup,dk DEN,MF,Brentford,21-084,2001,4,0,41,0.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
52,51,Yves Bissouma,ml MLI,MF,Brighton,25-263,1996,25,24,2066,23.0,1,2,1,0,0,10,0,0.04,0.09,0.13,0.04,0.13,0.9,0.9,0.8,1.7,0.04,0.03,0.07,0.04,0.07,Matches
53,52,Willy Boly,ci CIV,DF,Wolves,31-106,1991,9,9,810,9.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.02,0.01,0.03,0.02,0.03,Matches
54,53,Jarrod Bowen,eng ENG,FW,West Ham,25-151,1996,35,33,2893,32.1,12,10,12,0,0,6,0,0.37,0.31,0.68,0.37,0.68,11.1,11.1,5.7,16.8,0.35,0.18,0.52,0.35,0.52,Matches
55,54,Jarrad Branthwaite,eng ENG,DF,Everton,19-327,2002,5,3,298,3.3,1,0,1,0,0,0,1,0.3,0.0,0.3,0.3,0.3,0.4,0.4,0.0,0.4,0.13,0.0,0.13,0.13,0.13,Matches
56,55,Armando Broja,al ALB,FW,Southampton,20-252,2001,32,21,1975,21.9,6,0,6,0,0,2,0,0.27,0.0,0.27,0.27,0.27,7.0,7.0,1.3,8.4,0.32,0.06,0.38,0.32,0.38,Matches
57,56,Josh Brownhill,eng ENG,MF,Burnley,26-152,1995,34,31,2883,32.0,2,3,2,0,0,10,0,0.06,0.09,0.16,0.06,0.16,1.4,1.4,2.4,3.8,0.04,0.07,0.12,0.04,0.12,Matches
58,57,Lewis Brunt,eng ENG,MF,Leicester City,21-195,2000,1,0,24,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
59,58,Bryan,es ESP,"FW,MF",Tottenham,21-098,2001,9,0,94,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,0.07,0.1,0.03,0.1,Matches
60,59,Emi Buendía,ar ARG,"FW,MF",Aston Villa,25-146,1996,34,21,1812,20.1,4,6,4,0,0,1,0,0.2,0.3,0.5,0.2,0.5,3.1,3.1,5.5,8.6,0.15,0.27,0.43,0.15,0.43,Matches
61,60,Dan Burn,eng ENG,DF,Newcastle Utd,30-011,1992,15,15,1350,15.0,0,1,0,0,0,4,0,0.0,0.07,0.07,0.0,0.07,0.5,0.5,0.1,0.6,0.04,0.01,0.04,0.04,0.04,Matches
62,61,Dan Burn,eng ENG,DF,Brighton,30-011,1992,13,12,1022,11.4,1,0,1,0,0,4,0,0.09,0.0,0.09,0.09,0.09,1.3,1.3,0.0,1.3,0.11,0.0,0.12,0.11,0.12,Matches
63,62,Jack Butland,eng ENG,GK,Crystal Palace,29-071,1993,9,8,765,8.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
64,63,Sam Byram,eng ENG,DF,Norwich City,28-246,1993,14,10,992,11.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.2,1.1,0.08,0.02,0.1,0.08,0.1,Matches
65,64,Willy Caballero,ar ARG,GK,Southampton,40-234,1981,2,2,180,2.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
66,65,Moisés Caicedo,ec ECU,MF,Brighton,20-199,2001,7,7,582,6.5,1,1,1,0,0,2,0,0.15,0.15,0.31,0.15,0.31,0.5,0.5,0.3,0.7,0.07,0.05,0.12,0.07,0.12,Matches
67,66,Dominic Calvert-Lewin,eng ENG,FW,Everton,25-065,1997,16,14,1193,13.3,5,1,3,2,3,2,0,0.38,0.08,0.45,0.23,0.3,6.8,4.5,0.8,5.3,0.51,0.06,0.57,0.34,0.4,Matches
68,67,Chem Campbell,wls WAL,MF,Wolves,19-141,2002,1,0,13,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
69,68,João Cancelo,pt POR,DF,Manchester City,27-358,1994,35,35,3137,34.9,1,7,1,0,0,7,0,0.03,0.2,0.23,0.03,0.23,4.0,4.0,4.6,8.6,0.12,0.13,0.25,0.12,0.25,Matches
70,69,Sergi Canós,es ESP,DF,Brentford,25-107,1997,30,25,2066,23.0,2,2,2,0,0,6,0,0.09,0.09,0.17,0.09,0.17,3.0,3.0,1.9,4.9,0.13,0.08,0.21,0.13,0.21,Matches
71,70,Todd Cantwell,eng ENG,"FW,MF",Norwich City,24-082,1998,8,5,441,4.9,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.03,0.04,0.07,0.03,0.07,Matches
72,71,Matty Cash,pl POL,DF,Aston Villa,24-286,1997,37,37,3287,36.5,3,3,3,0,0,8,0,0.08,0.08,0.16,0.08,0.16,2.3,2.3,1.9,4.2,0.06,0.05,0.12,0.06,0.12,Matches
73,72,Timothy Castagne,be BEL,DF,Leicester City,26-166,1995,26,21,2058,22.9,1,0,1,0,0,1,0,0.04,0.0,0.04,0.04,0.04,0.6,0.6,1.0,1.6,0.02,0.05,0.07,0.02,0.07,Matches
74,73,Jonny Castro,es ESP,DF,Wolves,28-078,1994,12,9,934,10.4,2,0,2,0,0,1,0,0.19,0.0,0.19,0.19,0.19,0.8,0.8,0.9,1.6,0.08,0.08,0.16,0.08,0.16,Matches
75,74,Craig Cathcart,nir NIR,DF,Watford,33-103,1989,31,27,2396,26.6,0,1,0,0,0,3,0,0.0,0.04,0.04,0.0,0.04,0.1,0.1,0.3,0.4,0.0,0.01,0.02,0.0,0.02,Matches
76,75,Edinson Cavani,uy URU,FW,Manchester Utd,35-095,1987,14,6,676,7.5,2,1,2,0,0,0,0,0.27,0.13,0.4,0.27,0.4,3.2,3.2,1.2,4.4,0.43,0.16,0.59,0.43,0.59,Matches
78,76,Kayky Chagas,br BRA,FW,Manchester City,18-343,2003,1,0,7,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
79,77,Trevoh Chalobah,eng ENG,DF,Chelsea,22-319,1999,20,17,1449,16.1,3,1,3,0,0,2,0,0.19,0.06,0.25,0.19,0.25,1.0,1.0,0.2,1.2,0.06,0.01,0.08,0.06,0.08,Matches
80,78,Calum Chambers,eng ENG,DF,Arsenal,27-120,1995,2,2,170,1.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.05,0.03,0.07,0.05,0.07,Matches
81,79,Calum Chambers,eng ENG,DF,Aston Villa,27-120,1995,10,8,741,8.2,1,0,1,0,0,1,0,0.12,0.0,0.12,0.12,0.12,0.2,0.2,0.1,0.4,0.03,0.02,0.04,0.03,0.04,Matches
82,80,Daniel Chesters,eng ENG,MF,West Ham,20-046,2002,1,0,1,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
83,81,Ben Chilwell,eng ENG,DF,Chelsea,25-150,1996,6,6,540,6.0,3,1,3,0,0,0,0,0.5,0.17,0.67,0.5,0.67,1.2,1.2,0.9,2.1,0.19,0.15,0.35,0.19,0.35,Matches
84,82,Chiquinho,pt POR,"DF,MF",Wolves,22-104,2000,8,1,208,2.3,0,3,0,0,0,0,0,0.0,1.3,1.3,0.0,1.3,0.3,0.3,0.6,0.9,0.13,0.27,0.41,0.13,0.41,Matches
85,83,Hamza Choudhury,eng ENG,"DF,MF",Leicester City,24-231,1997,6,4,285,3.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
86,84,Andreas Christensen,dk DEN,DF,Chelsea,26-040,1996,19,17,1496,16.6,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.7,0.03,0.01,0.04,0.03,0.04,Matches
87,85,Carney Chukwuemeka,eng ENG,"MF,FW",Aston Villa,18-133,2004,12,2,301,3.3,0,1,0,0,0,0,0,0.0,0.3,0.3,0.0,0.3,0.6,0.6,1.0,1.5,0.17,0.29,0.46,0.17,0.46,Matches
88,86,Ciaran Clark,ie IRL,DF,Newcastle Utd,32-236,1989,13,12,1014,11.3,0,1,0,0,0,2,1,0.0,0.09,0.09,0.0,0.09,0.8,0.8,0.3,1.1,0.07,0.03,0.1,0.07,0.1,Matches
89,87,Tom Cleverley,eng ENG,MF,Watford,32-281,1989,27,19,1526,17.0,0,2,0,0,0,2,0,0.0,0.12,0.12,0.0,0.12,0.8,0.8,1.5,2.3,0.05,0.09,0.13,0.05,0.13,Matches
90,88,Nathaniel Clyne,eng ENG,DF,Crystal Palace,31-045,1991,15,14,1261,14.0,0,1,0,0,0,1,0,0.0,0.07,0.07,0.0,0.07,0.1,0.1,0.5,0.6,0.01,0.04,0.05,0.01,0.05,Matches
91,89,Conor Coady,eng ENG,DF,Wolves,29-084,1993,37,37,3271,36.3,4,0,4,0,0,4,0,0.11,0.0,0.11,0.11,0.11,2.0,2.0,0.0,2.0,0.05,0.0,0.05,0.05,0.05,Matches
92,90,Séamus Coleman,ie IRL,DF,Everton,33-221,1988,30,30,2656,29.5,1,0,1,0,0,4,0,0.03,0.0,0.03,0.03,0.03,1.0,1.0,1.1,2.1,0.03,0.04,0.07,0.03,0.07,Matches
93,91,Nathan Collins,ie IRL,DF,Burnley,21-020,2001,18,17,1580,17.6,2,0,2,0,0,2,1,0.11,0.0,0.11,0.11,0.11,1.5,1.5,0.8,2.3,0.09,0.05,0.13,0.09,0.13,Matches
94,92,Aaron Connolly,ie IRL,FW,Brighton,22-112,2000,4,1,156,1.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.8,0.26,0.2,0.47,0.26,0.47,Matches
95,93,Liam Cooper,sct SCO,DF,Leeds United,30-263,1991,20,20,1724,19.2,0,1,0,0,0,5,0,0.0,0.05,0.05,0.0,0.05,0.3,0.3,0.1,0.4,0.02,0.0,0.02,0.02,0.02,Matches
96,94,Jack Cork,eng ENG,MF,Burnley,32-329,1989,19,19,1580,17.6,1,0,1,0,0,4,0,0.06,0.0,0.06,0.06,0.06,0.7,0.7,0.1,0.8,0.04,0.01,0.05,0.04,0.05,Matches
97,95,Maxwel Cornet,ci CIV,"FW,MF",Burnley,25-235,1996,25,20,1676,18.6,8,1,8,0,1,2,0,0.43,0.05,0.48,0.43,0.48,6.3,5.5,1.4,6.9,0.34,0.07,0.41,0.3,0.37,Matches
98,96,Hélder Costa,ao ANG,MF,Leeds United,28-128,1994,1,0,22,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
99,97,Vladimír Coufal,cz CZE,DF,West Ham,29-271,1992,27,24,2129,23.7,0,4,0,0,0,5,1,0.0,0.17,0.17,0.0,0.17,0.6,0.6,2.3,2.9,0.03,0.1,0.12,0.03,0.12,Matches
100,98,Philippe Coutinho,br BRA,"MF,FW",Aston Villa,29-342,1992,18,15,1258,14.0,4,3,4,0,0,0,0,0.29,0.21,0.5,0.29,0.5,3.6,3.6,3.1,6.8,0.26,0.23,0.48,0.26,0.48,Matches
101,99,Aaron Cresswell,eng ENG,DF,West Ham,32-156,1989,30,30,2636,29.3,2,3,2,0,0,3,0,0.07,0.1,0.17,0.07,0.17,1.0,1.0,3.2,4.2,0.03,0.11,0.14,0.03,0.14,Matches
102,100,Charlie Cresswell,eng ENG,DF,Leeds United,19-164,2002,5,1,141,1.6,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.05,0.0,0.05,0.05,0.05,Matches
104,101,Cucho,co COL,"FW,MF",Watford,23-030,1999,24,11,1128,12.5,5,2,5,0,0,3,0,0.4,0.16,0.56,0.4,0.56,2.5,2.5,1.9,4.4,0.2,0.15,0.35,0.2,0.35,Matches
105,102,Marc Cucurella,es ESP,DF,Brighton,23-302,1998,34,34,2999,33.3,1,1,1,0,0,6,0,0.03,0.03,0.06,0.03,0.06,0.6,0.6,2.6,3.2,0.02,0.08,0.1,0.02,0.1,Matches
106,103,Luke Cundle,eng ENG,MF,Wolves,20-024,2002,4,2,180,2.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.12,0.12,0.0,0.12,Matches
107,104,Patson Daka,zm ZAM,FW,Leicester City,23-223,1998,23,13,1159,12.9,5,3,5,0,0,2,0,0.39,0.23,0.62,0.39,0.62,4.7,4.7,1.8,6.5,0.36,0.14,0.5,0.36,0.5,Matches
108,105,Stuart Dallas,nir NIR,"DF,MF",Leeds United,31-031,1991,34,34,2919,32.4,1,1,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,2.0,2.0,2.4,4.3,0.06,0.07,0.13,0.06,0.13,Matches
109,106,Diogo Dalot,pt POR,DF,Manchester Utd,23-063,1999,23,18,1723,19.1,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.0,1.7,0.04,0.05,0.09,0.04,0.09,Matches
110,107,Karl Darlow,eng ENG,GK,Newcastle Utd,31-224,1990,8,8,720,8.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
111,108,Josh Dasilva,eng ENG,"MF,FW",Brentford,23-209,1998,8,2,224,2.5,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.02,0.04,0.06,0.02,0.06,Matches
112,109,Ben Davies,wls WAL,DF,Tottenham,29-026,1993,28,27,2448,27.2,1,1,1,0,0,6,0,0.04,0.04,0.07,0.04,0.07,1.7,1.7,0.6,2.3,0.06,0.02,0.08,0.06,0.08,Matches
113,110,Tom Davies,eng ENG,MF,Everton,23-324,1998,5,1,158,1.8,1,0,1,0,0,0,0,0.57,0.0,0.57,0.57,0.57,0.9,0.9,0.0,0.9,0.52,0.0,0.52,0.52,0.52,Matches
114,111,Keinan Davis,eng ENG,FW,Aston Villa,24-096,1998,1,0,12,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
115,112,Craig Dawson,eng ENG,DF,West Ham,32-014,1990,33,29,2664,29.6,2,2,2,0,0,5,1,0.07,0.07,0.14,0.07,0.14,2.9,2.9,0.5,3.3,0.1,0.02,0.11,0.1,0.11,Matches
