,General,General,General,General,General,General,General,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,General
11,12,Miguel Almirón,py PAR,MF,Newcastle Utd,27-252,1994,7,7,575,6.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.3,0.9,0.09,0.05,0.14,0.09,0.14,Matches
12,13,Marcos Alonso,es ESP,DF,Chelsea,30-296,1990,6,6,535,5.9,1,1,1,0,0,2,0,0.17,0.17,0.34,0.17,0.34,0.8,0.8,0.8,1.6,0.13,0.14,0.27,0.13,0.27,Matches
13,14,Steven Alzate,co COL,MF,Brighton,23-042,1998,2,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.14,0.14,0.0,0.14,Matches
14,15,Daniel Amartey,gh GHA,DF,Leicester City,26-303,1994,4,4,360,4.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
15,16,Joachim Andersen,dk DEN,DF,Crystal Palace,25-142,1996,8,7,664,7.4,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.01,0.07,0.08,0.01,0.08,Matches
16,17,Michail Antonio,jm JAM,FW,West Ham,31-206,1990,7,7,625,6.9,5,3,5,0,1,4,1,0.72,0.43,1.15,0.72,1.15,4.5,4.2,2.3,6.6,0.65,0.34,0.99,0.61,0.95,Matches
17,18,Cameron Archer,eng ENG,"MF,FW",Aston Villa,20-091,2001,2,0,7,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
18,19,Adam Armstrong,eng ENG,FW,Southampton,24-252,1997,7,7,613,6.8,1,0,1,0,0,0,0,0.15,0.0,0.15,0.15,0.15,1.7,1.7,0.6,2.4,0.25,0.09,0.35,0.25,0.35,Matches
19,20,Stuart Armstrong,sct SCO,MF,Southampton,29-204,1992,1,0,32,0.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13,Matches
20,21,Kepa Arrizabalaga,es ESP,GK,Chelsea,27-017,1994,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
21,22,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,32-124,1989,7,6,519,5.8,3,0,3,0,0,0,0,0.52,0.0,0.52,0.52,0.52,2.0,2.0,0.7,2.7,0.35,0.12,0.47,0.35,0.47,Matches
22,23,Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,30-039,1991,8,7,585,6.5,0,1,0,0,0,0,0,0.0,0.15,0.15,0.0,0.15,0.9,0.9,0.3,1.2,0.14,0.05,0.19,0.14,0.19,Matches
23,24,Luke Ayling,eng ENG,DF,Leeds United,30-056,1991,5,5,448,5.0,1,0,1,0,0,0,0,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.04,0.0,0.05,0.04,0.05,Matches
24,25,César Azpilicueta,es ESP,DF,Chelsea,32-053,1989,8,7,631,7.0,0,2,0,0,0,0,0,0.0,0.29,0.29,0.0,0.29,0.2,0.2,1.3,1.5,0.03,0.19,0.22,0.03,0.22,Matches
26,26,Daniel Bachmann,at AUT,GK,Watford,27-103,1994,4,4,360,4.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
27,27,Leon Bailey,jm JAM,"MF,FW",Aston Villa,24-072,1997,3,0,87,1.0,1,1,1,0,0,1,0,1.03,1.03,2.07,1.03,2.07,0.4,0.4,0.1,0.5,0.41,0.09,0.5,0.41,0.5,Matches
28,28,Folarin Balogun,eng ENG,FW,Arsenal,20-109,2001,2,1,70,0.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.36,0.0,0.36,0.36,0.36,Matches
29,29,Patrick Bamford,eng ENG,FW,Leeds United,28-045,1993,5,5,436,4.8,1,2,1,0,0,1,0,0.21,0.41,0.62,0.21,0.62,3.0,3.0,0.6,3.5,0.61,0.12,0.73,0.61,0.73,Matches
30,30,Shandon Baptiste,gd GRN,MF,Brentford,23-195,1998,5,3,190,2.1,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.03,0.0,0.03,0.03,0.03,Matches
31,31,Ross Barkley,eng ENG,MF,Chelsea,27-319,1993,1,0,8,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
32,32,Ashley Barnes,eng ENG,FW,Burnley,31-355,1989,8,4,382,4.2,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.8,1.5,0.16,0.19,0.35,0.16,0.35,Matches
33,33,Harvey Barnes,eng ENG,"FW,MF",Leicester City,23-315,1997,7,7,542,6.0,0,1,0,0,0,2,0,0.0,0.17,0.17,0.0,0.17,1.1,1.1,0.2,1.3,0.18,0.03,0.21,0.18,0.21,Matches
34,34,Mads Bech Sørensen,dk DEN,DF,Brentford,22-286,1999,1,0,20,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
35,35,Jan Bednarek,pl POL,DF,Southampton,25-191,1996,5,4,405,4.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
36,36,Donny van de Beek,nl NED,MF,Manchester Utd,24-185,1997,1,0,6,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
37,37,Asmir Begović,ba BIH,GK,Everton,34-122,1987,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
38,38,Saïd Benrahma,dz ALG,"FW,MF",West Ham,26-071,1995,8,8,679,7.5,3,2,3,0,0,0,0,0.4,0.27,0.66,0.4,0.66,1.9,1.9,1.2,3.1,0.25,0.16,0.41,0.25,0.41,Matches
39,39,Christian Benteke,be BEL,FW,Crystal Palace,30-321,1990,8,5,476,5.3,1,1,1,0,0,1,0,0.19,0.19,0.38,0.19,0.38,0.9,0.9,0.7,1.6,0.17,0.13,0.3,0.17,0.3,Matches
40,40,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,30-358,1990,8,5,457,5.1,0,1,0,0,0,2,0,0.0,0.2,0.2,0.0,0.2,0.5,0.5,0.2,0.7,0.09,0.05,0.14,0.09,0.14,Matches
41,41,Steven Bergwijn,nl NED,FW,Tottenham,24-012,1997,3,3,232,2.6,0,1,0,0,0,0,0,0.0,0.39,0.39,0.0,0.39,0.8,0.8,0.4,1.2,0.3,0.16,0.46,0.3,0.46,Matches
42,42,Ryan Bertrand,eng ENG,DF,Leicester City,32-076,1989,4,4,337,3.7,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.08,0.08,0.0,0.08,Matches
43,43,Mads Bidstrup,dk DEN,MF,Brentford,20-237,2001,3,0,25,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
44,44,Yves Bissouma,ml MLI,MF,Brighton,25-051,1996,5,5,438,4.9,0,1,0,0,0,1,0,0.0,0.21,0.21,0.0,0.21,0.2,0.2,0.4,0.5,0.04,0.07,0.11,0.04,0.11,Matches
45,45,Jarrod Bowen,eng ENG,FW,West Ham,24-304,1996,8,8,696,7.7,1,2,1,0,0,0,0,0.13,0.26,0.39,0.13,0.39,1.7,1.7,1.4,3.1,0.22,0.18,0.4,0.22,0.4,Matches
46,46,Armando Broja,al ALB,"FW,MF",Southampton,20-040,2001,5,1,167,1.9,1,0,1,0,0,0,0,0.54,0.0,0.54,0.54,0.54,1.3,1.3,0.0,1.4,0.72,0.02,0.74,0.72,0.74,Matches
47,47,Josh Brownhill,eng ENG,MF,Burnley,25-305,1995,8,7,642,7.1,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.8,0.05,0.06,0.11,0.05,0.11,Matches
48,48,Bryan,es ESP,"FW,MF",Tottenham,20-251,2001,4,0,55,0.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
49,49,Emi Buendía,ar ARG,"MF,FW",Aston Villa,24-299,1996,6,4,354,3.9,1,0,1,0,0,1,0,0.25,0.0,0.25,0.25,0.25,0.2,0.2,0.6,0.8,0.06,0.15,0.22,0.06,0.22,Matches
50,50,Dan Burn,eng ENG,DF,Brighton,29-164,1992,4,3,246,2.7,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.2,0.07,0.02,0.09,0.07,0.09,Matches
52,51,Dominic Calvert-Lewin,eng ENG,FW,Everton,24-218,1997,3,3,248,2.8,3,0,1,2,2,0,0,1.09,0.0,1.09,0.36,0.36,3.8,2.3,0.1,2.4,1.39,0.05,1.44,0.83,0.89,Matches
53,52,João Cancelo,pt POR,DF,Manchester City,27-146,1994,8,8,720,8.0,0,1,0,0,0,1,0,0.0,0.12,0.12,0.0,0.12,1.1,1.1,0.9,2.0,0.14,0.11,0.25,0.14,0.25,Matches
54,53,Sergi Canós,es ESP,DF,Brentford,24-260,1997,8,8,648,7.2,1,0,1,0,0,3,0,0.14,0.0,0.14,0.14,0.14,0.5,0.5,0.7,1.2,0.07,0.09,0.16,0.07,0.16,Matches
55,54,Todd Cantwell,eng ENG,"FW,MF",Norwich City,23-235,1998,5,3,315,3.5,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.04,0.06,0.09,0.04,0.09,Matches
56,55,Matty Cash,eng ENG,DF,Aston Villa,24-074,1997,8,8,703,7.8,1,0,1,0,0,2,0,0.13,0.0,0.13,0.13,0.13,0.6,0.6,0.4,1.0,0.07,0.05,0.12,0.07,0.12,Matches
57,56,Timothy Castagne,be BEL,DF,Leicester City,25-319,1995,6,3,418,4.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.02,0.03,0.04,0.02,0.04,Matches
58,57,Craig Cathcart,nir NIR,DF,Watford,32-256,1989,6,6,474,5.3,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.01,0.0,0.01,0.01,0.01,Matches
59,58,Edinson Cavani,uy URU,FW,Manchester Utd,34-248,1987,3,1,103,1.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.11,0.01,0.13,0.11,0.13,Matches
60,59,Trevoh Chalobah,eng ENG,DF,Chelsea,22-107,1999,5,4,364,4.0,2,0,2,0,0,0,0,0.49,0.0,0.49,0.49,0.49,0.5,0.5,0.0,0.5,0.13,0.0,0.13,0.13,0.13,Matches
61,60,Calum Chambers,eng ENG,DF,Arsenal,26-273,1995,2,2,170,1.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.05,0.03,0.07,0.05,0.07,Matches
62,61,Ben Chilwell,eng ENG,DF,Chelsea,24-303,1996,2,2,180,2.0,2,0,2,0,0,0,0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.4,0.9,0.26,0.21,0.47,0.26,0.47,Matches
63,62,Hamza Choudhury,eng ENG,MF,Leicester City,24-019,1997,1,1,59,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
64,63,Andreas Christensen,dk DEN,DF,Chelsea,25-193,1996,6,6,540,6.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.02,0.02,0.03,0.02,0.03,Matches
65,64,Carney Chukwuemeka,eng ENG,MF,Aston Villa,17-286,2004,1,1,62,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
66,65,Ciaran Clark,ie IRL,DF,Newcastle Utd,32-024,1989,6,6,533,5.9,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.8,0.13,0.01,0.13,0.13,0.13,Matches
67,66,Tom Cleverley,eng ENG,"MF,FW",Watford,32-069,1989,6,4,359,4.0,0,1,0,0,0,0,0,0.0,0.25,0.25,0.0,0.25,0.2,0.2,0.6,0.8,0.04,0.16,0.2,0.04,0.2,Matches
68,67,Conor Coady,eng ENG,DF,Wolves,28-237,1993,8,8,716,8.0,1,0,1,0,0,1,0,0.13,0.0,0.13,0.13,0.13,0.7,0.7,0.0,0.7,0.09,0.0,0.09,0.09,0.09,Matches
69,68,Séamus Coleman,ie IRL,DF,Everton,33-009,1988,5,5,450,5.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.01,0.03,0.04,0.01,0.04,Matches
70,69,Nathan Collins,ie IRL,DF,Burnley,20-173,2001,2,2,180,2.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.4,0.03,0.19,0.21,0.03,0.21,Matches
71,70,Aaron Connolly,ie IRL,FW,Brighton,21-265,2000,2,0,60,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.64,0.0,0.64,0.64,0.64,Matches
72,71,Liam Cooper,sct SCO,DF,Leeds United,30-051,1991,8,8,720,8.0,0,1,0,0,0,3,0,0.0,0.12,0.12,0.0,0.12,0.1,0.1,0.0,0.1,0.01,0.01,0.01,0.01,0.01,Matches
73,72,Jack Cork,eng ENG,MF,Burnley,32-117,1989,3,3,245,2.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.04,0.0,0.04,0.04,0.04,Matches
74,73,Maxwel Cornet,ci CIV,MF,Burnley,25-023,1996,3,2,133,1.5,1,0,1,0,0,1,0,0.68,0.0,0.68,0.68,0.68,0.9,0.9,0.1,1.0,0.63,0.04,0.68,0.63,0.68,Matches
75,74,Hélder Costa,pt POR,MF,Leeds United,27-281,1994,1,0,22,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
76,75,Vladimír Coufal,cz CZE,DF,West Ham,29-059,1992,7,7,630,7.0,0,1,0,0,0,0,0,0.0,0.14,0.14,0.0,0.14,0.1,0.1,1.6,1.7,0.02,0.23,0.25,0.02,0.25,Matches
78,76,Aaron Cresswell,eng ENG,DF,West Ham,31-309,1989,8,8,720,8.0,1,0,1,0,0,0,0,0.12,0.0,0.12,0.12,0.12,0.3,0.3,0.7,1.0,0.04,0.09,0.12,0.04,0.12,Matches
79,77,Charlie Cresswell,eng ENG,DF,Leeds United,18-317,2002,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
80,78,Cucho,co COL,"FW,MF",Watford,22-183,1999,5,1,224,2.5,1,0,1,0,0,0,0,0.4,0.0,0.4,0.4,0.4,0.2,0.2,0.0,0.2,0.08,0.01,0.08,0.08,0.08,Matches
81,79,Marc Cucurella,es ESP,DF,Brighton,23-090,1998,5,5,416,4.6,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.1,0.1,0.0,0.1,Matches
82,80,Patson Daka,zm ZAM,"FW,MF",Leicester City,23-011,1998,2,0,41,0.5,1,0,1,0,0,0,0,2.2,0.0,2.2,2.2,2.2,0.7,0.7,0.0,0.7,1.46,0.0,1.46,1.46,1.46,Matches
83,81,Stuart Dallas,nir NIR,"DF,MF",Leeds United,30-184,1991,8,8,707,7.9,0,1,0,0,0,0,0,0.0,0.13,0.13,0.0,0.13,0.9,0.9,0.4,1.3,0.11,0.05,0.16,0.11,0.16,Matches
84,82,Diogo Dalot,pt POR,"DF,FW",Manchester Utd,22-216,1999,2,0,58,0.6,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
85,83,Karl Darlow,eng ENG,GK,Newcastle Utd,31-012,1990,4,4,360,4.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
86,84,Ben Davies,wls WAL,DF,Tottenham,28-179,1993,1,0,31,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
87,85,Tom Davies,eng ENG,MF,Everton,23-112,1998,3,0,37,0.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.14,0.0,0.14,0.14,0.14,Matches
88,86,Craig Dawson,eng ENG,DF,West Ham,31-167,1990,6,4,373,4.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.6,0.13,0.01,0.14,0.13,0.14,Matches
89,87,Kevin De Bruyne,be BEL,MF,Manchester City,30-114,1991,5,3,291,3.2,2,0,2,0,0,0,0,0.62,0.0,0.62,0.62,0.62,0.9,0.9,0.8,1.7,0.28,0.25,0.53,0.28,0.53,Matches
90,88,Troy Deeney,eng ENG,FW,Watford,33-113,1988,2,0,25,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,1.45,0.32,1.77,1.45,1.77,Matches
91,89,Fabian Delph,eng ENG,MF,Everton,31-333,1989,1,0,8,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
92,90,Leander Dendoncker,be BEL,"MF,FW",Wolves,26-188,1995,5,2,229,2.5,0,1,0,0,0,1,0,0.0,0.39,0.39,0.0,0.39,0.2,0.2,0.6,0.8,0.06,0.25,0.31,0.06,0.31,Matches
93,91,Emmanuel Dennis,ng NGA,"FW,MF",Watford,23-339,1997,8,8,639,7.1,2,1,2,0,0,4,0,0.28,0.14,0.42,0.28,0.42,1.8,1.8,0.3,2.2,0.26,0.05,0.31,0.26,0.31,Matches
94,92,Kiernan Dewsbury Hall,eng ENG,MF,Leicester City,23-044,1998,1,0,5,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
95,93,Ibrahima Diallo,fr FRA,MF,Southampton,22-226,1999,6,1,208,2.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,0.12,0.04,0.16,0.12,0.16,Matches
96,94,Raphael Dias Belloli,br BRA,"MF,FW",Leeds United,24-310,1996,7,7,584,6.5,3,0,3,0,0,2,0,0.46,0.0,0.46,0.46,0.46,2.4,2.4,1.4,3.8,0.37,0.22,0.59,0.37,0.59,Matches
97,95,Rúben Dias,pt POR,DF,Manchester City,24-159,1997,8,7,649,7.2,0,1,0,0,0,2,0,0.0,0.14,0.14,0.0,0.14,0.1,0.1,1.1,1.2,0.02,0.15,0.17,0.02,0.17,Matches
98,96,Eric Dier,eng ENG,DF,Tottenham,27-278,1994,8,8,641,7.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,1.1,0.02,0.14,0.16,0.02,0.16,Matches
99,97,Lucas Digne,fr FRA,DF,Everton,28-092,1993,8,8,720,8.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.7,0.9,0.02,0.09,0.11,0.02,0.11,Matches
100,98,Virgil van Dijk,nl NED,DF,Liverpool,30-104,1991,8,8,720,8.0,0,1,0,0,0,0,0,0.0,0.12,0.12,0.0,0.12,1.0,1.0,0.1,1.1,0.13,0.01,0.14,0.13,0.14,Matches
101,99,Moussa Djenepo,ml MLI,MF,Southampton,23-127,1998,7,5,409,4.5,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.2,1.7,0.32,0.04,0.36,0.32,0.36,Matches
102,100,Lewis Dobbin,eng ENG,"MF,FW",Everton,18-290,2003,2,0,3,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
104,101,Matt Doherty,ie IRL,DF,Tottenham,29-277,1992,1,0,8,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
105,102,Gabriel Dos Santos,br BRA,DF,Arsenal,23-305,1997,5,5,450,5.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.03,0.02,0.04,0.03,0.04,Matches
106,103,Abdoulaye Doucouré,fr FRA,MF,Everton,28-292,1993,8,8,720,8.0,2,4,2,0,0,3,0,0.25,0.5,0.75,0.25,0.75,1.1,1.1,1.3,2.4,0.14,0.16,0.3,0.14,0.3,Matches
107,104,Kieran Dowell,eng ENG,FW,Norwich City,24-010,1997,2,1,66,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.11,0.1,0.21,0.11,0.21,Matches
108,105,Shane Duffy,ie IRL,DF,Brighton,29-292,1992,8,8,720,8.0,1,0,1,0,0,3,0,0.12,0.0,0.12,0.12,0.12,0.6,0.6,0.1,0.7,0.08,0.01,0.08,0.08,0.08,Matches
109,106,Lewis Dunk,eng ENG,DF,Brighton,29-333,1991,8,8,720,8.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.3,0.02,0.02,0.04,0.02,0.04,Matches
110,107,Ederson,br BRA,GK,Manchester City,28-064,1993,7,7,630,7.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
111,108,Odsonne Édouard,fr FRA,FW,Crystal Palace,23-277,1998,5,3,269,3.0,3,0,3,0,0,0,0,1.0,0.0,1.0,1.0,1.0,1.3,1.3,0.2,1.5,0.44,0.05,0.5,0.44,0.5,Matches
112,109,Harvey Elliott,eng ENG,MF,Liverpool,18-199,2003,4,3,250,2.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3,1.0,0.25,0.12,0.37,0.25,0.37,Matches
113,110,Mohamed Elneny,eg EGY,"MF,FW",Arsenal,29-101,1992,1,0,45,0.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
114,111,Mohamed Elyounoussi,no NOR,MF,Southampton,27-077,1994,6,5,453,5.0,1,0,1,0,0,0,0,0.2,0.0,0.2,0.2,0.2,2.1,2.1,0.2,2.3,0.42,0.05,0.46,0.42,0.46,Matches
115,112,Emerson,br BRA,DF,Tottenham,22-279,1999,5,4,405,4.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.01,0.03,0.04,0.01,0.04,Matches
116,113,Oghenekaro Etebo,ng NGA,MF,Watford,25-345,1995,6,4,371,4.1,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.01,0.02,0.01,0.02,Matches
