,General,General,General,General,General,General,General,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,General
23,24,César Azpilicueta,es ESP,DF,Chelsea,32-033,1989,6,5,453,5.0,0,1,0,0,0,0,0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.4,0.4,0.0,0.09,0.09,0.0,0.09,Matches
24,25,Daniel Bachmann,at AUT,GK,Watford,27-083,1994,4,4,360,4.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
26,26,Leon Bailey,jm JAM,"MF,FW",Aston Villa,24-052,1997,3,0,87,1.0,1,1,1,0,0,1,0,1.03,1.03,2.07,1.03,2.07,0.4,0.4,0.1,0.5,0.41,0.09,0.5,0.41,0.5,Matches
27,27,Folarin Balogun,eng ENG,FW,Arsenal,20-089,2001,2,1,70,0.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.36,0.0,0.36,0.36,0.36,Matches
28,28,Patrick Bamford,eng ENG,FW,Leeds United,28-025,1993,5,5,436,4.8,1,2,1,0,0,1,0,0.21,0.41,0.62,0.21,0.62,3.0,3.0,0.6,3.5,0.61,0.12,0.73,0.61,0.73,Matches
29,29,Shandon Baptiste,gd GRN,MF,Brentford,23-175,1998,4,2,162,1.8,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
30,30,Ashley Barnes,eng ENG,FW,Burnley,31-335,1989,6,4,336,3.7,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.8,1.3,0.14,0.21,0.36,0.14,0.36,Matches
31,31,Harvey Barnes,eng ENG,"FW,MF",Leicester City,23-295,1997,6,6,452,5.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.2,1.0,0.16,0.03,0.2,0.16,0.2,Matches
32,32,Mads Bech Sørensen,dk DEN,DF,Brentford,22-266,1999,1,0,20,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
33,33,Jan Bednarek,pl POL,DF,Southampton,25-171,1996,3,2,225,2.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
34,34,Donny van de Beek,nl NED,MF,Manchester Utd,24-165,1997,1,0,6,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
35,35,Asmir Begović,ba BIH,GK,Everton,34-102,1987,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
36,36,Saïd Benrahma,dz ALG,"FW,MF",West Ham,26-051,1995,6,6,503,5.6,3,2,3,0,0,0,0,0.54,0.36,0.89,0.54,0.89,1.4,1.4,1.0,2.4,0.25,0.17,0.43,0.25,0.43,Matches
37,37,Christian Benteke,be BEL,FW,Crystal Palace,30-301,1990,6,4,380,4.2,0,1,0,0,0,1,0,0.0,0.24,0.24,0.0,0.24,0.4,0.4,0.7,1.1,0.1,0.16,0.26,0.1,0.26,Matches
38,38,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,30-338,1990,6,5,407,4.5,0,1,0,0,0,2,0,0.0,0.22,0.22,0.0,0.22,0.5,0.5,0.2,0.7,0.11,0.04,0.15,0.11,0.15,Matches
39,39,Steven Bergwijn,nl NED,FW,Tottenham,23-357,1997,3,3,232,2.6,0,1,0,0,0,0,0,0.0,0.39,0.39,0.0,0.39,0.8,0.8,0.4,1.2,0.3,0.16,0.46,0.3,0.46,Matches
40,40,Ryan Bertrand,eng ENG,DF,Leicester City,32-056,1989,3,3,247,2.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.11,0.11,0.0,0.11,Matches
41,41,Mads Bidstrup,dk DEN,MF,Brentford,20-217,2001,2,0,15,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
42,42,Yves Bissouma,ml MLI,MF,Brighton,25-031,1996,5,5,438,4.9,0,1,0,0,0,1,0,0.0,0.21,0.21,0.0,0.21,0.2,0.2,0.4,0.5,0.04,0.07,0.11,0.04,0.11,Matches
43,43,Jarrod Bowen,eng ENG,FW,West Ham,24-284,1996,6,6,517,5.7,0,1,0,0,0,0,0,0.0,0.17,0.17,0.0,0.17,1.1,1.1,1.1,2.2,0.2,0.19,0.39,0.2,0.39,Matches
44,44,Armando Broja,al ALB,"FW,MF",Southampton,20-020,2001,4,0,87,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.44,0.0,0.44,0.44,0.44,Matches
45,45,Josh Brownhill,eng ENG,MF,Burnley,25-285,1995,6,5,462,5.1,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.4,0.05,0.03,0.08,0.05,0.08,Matches
46,46,Bryan,es ESP,"FW,MF",Tottenham,20-231,2001,3,0,53,0.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
47,47,Emi Buendía,ar ARG,"MF,FW",Aston Villa,24-279,1996,4,3,259,2.9,1,0,1,0,0,1,0,0.35,0.0,0.35,0.35,0.35,0.1,0.1,0.2,0.3,0.05,0.07,0.11,0.05,0.11,Matches
48,48,Dan Burn,eng ENG,DF,Brighton,29-144,1992,2,1,66,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
49,49,Dominic Calvert-Lewin,eng ENG,FW,Everton,24-198,1997,3,3,248,2.8,3,0,1,2,2,0,0,1.09,0.0,1.09,0.36,0.36,3.8,2.3,0.1,2.4,1.39,0.05,1.44,0.83,0.89,Matches
50,50,João Cancelo,pt POR,DF,Manchester City,27-126,1994,6,6,540,6.0,0,1,0,0,0,0,0,0.0,0.17,0.17,0.0,0.17,0.8,0.8,0.7,1.5,0.13,0.12,0.25,0.13,0.25,Matches
52,51,Sergi Canós,es ESP,DF,Brentford,24-240,1997,6,6,487,5.4,1,0,1,0,0,1,0,0.18,0.0,0.18,0.18,0.18,0.3,0.3,0.7,1.0,0.05,0.12,0.18,0.05,0.18,Matches
53,52,Todd Cantwell,eng ENG,"FW,MF",Norwich City,23-215,1998,5,3,315,3.5,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.04,0.06,0.09,0.04,0.09,Matches
54,53,Matty Cash,eng ENG,DF,Aston Villa,24-054,1997,6,6,535,5.9,1,0,1,0,0,2,0,0.17,0.0,0.17,0.17,0.17,0.3,0.3,0.3,0.6,0.05,0.05,0.1,0.05,0.1,Matches
55,54,Timothy Castagne,be BEL,DF,Leicester City,25-299,1995,4,1,238,2.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.04,0.04,0.0,0.04,Matches
56,55,Craig Cathcart,nir NIR,DF,Watford,32-236,1989,5,5,384,4.3,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.01,0.0,0.01,0.01,0.01,Matches
57,56,Edinson Cavani,uy URU,FW,Manchester Utd,34-228,1987,2,0,47,0.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches
58,57,Trevoh Chalobah,eng ENG,DF,Chelsea,22-087,1999,3,2,184,2.0,1,0,1,0,0,0,0,0.49,0.0,0.49,0.49,0.49,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
59,58,Calum Chambers,eng ENG,DF,Arsenal,26-253,1995,2,2,170,1.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.05,0.03,0.07,0.05,0.07,Matches
60,59,Andreas Christensen,dk DEN,DF,Chelsea,25-173,1996,5,5,450,5.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.02,0.02,0.04,0.02,0.04,Matches
61,60,Carney Chukwuemeka,eng ENG,MF,Aston Villa,17-266,2004,1,1,62,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
62,61,Ciaran Clark,ie IRL,DF,Newcastle Utd,32-004,1989,4,4,353,3.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.8,0.19,0.01,0.2,0.19,0.2,Matches
63,62,Tom Cleverley,eng ENG,MF,Watford,32-049,1989,5,4,314,3.5,0,1,0,0,0,0,0,0.0,0.29,0.29,0.0,0.29,0.2,0.2,0.6,0.8,0.05,0.18,0.23,0.05,0.23,Matches
64,63,Conor Coady,eng ENG,DF,Wolves,28-217,1993,6,6,536,6.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.01,0.0,0.01,0.01,0.01,Matches
65,64,Séamus Coleman,ie IRL,DF,Everton,32-354,1988,4,4,360,4.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.01,0.04,0.04,0.01,0.04,Matches
66,65,Aaron Connolly,ie IRL,FW,Brighton,21-245,2000,2,0,60,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.64,0.0,0.64,0.64,0.64,Matches
67,66,Liam Cooper,sct SCO,DF,Leeds United,30-031,1991,6,6,540,6.0,0,1,0,0,0,3,0,0.0,0.17,0.17,0.0,0.17,0.1,0.1,0.0,0.1,0.01,0.01,0.02,0.01,0.02,Matches
68,67,Jack Cork,eng ENG,MF,Burnley,32-097,1989,2,2,174,1.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.05,0.0,0.05,0.05,0.05,Matches
69,68,Maxwel Cornet,ci CIV,MF,Burnley,25-003,1996,2,1,78,0.9,1,0,1,0,0,1,0,1.15,0.0,1.15,1.15,1.15,0.5,0.5,0.1,0.6,0.58,0.07,0.66,0.58,0.66,Matches
70,69,Hélder Costa,pt POR,MF,Leeds United,27-261,1994,1,0,22,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
71,70,Vladimír Coufal,cz CZE,DF,West Ham,29-039,1992,6,6,540,6.0,0,1,0,0,0,0,0,0.0,0.17,0.17,0.0,0.17,0.0,0.0,1.4,1.4,0.0,0.24,0.24,0.0,0.24,Matches
72,71,Aaron Cresswell,eng ENG,DF,West Ham,31-289,1989,6,6,540,6.0,1,0,1,0,0,0,0,0.17,0.0,0.17,0.17,0.17,0.3,0.3,0.4,0.7,0.05,0.07,0.11,0.05,0.11,Matches
73,72,Charlie Cresswell,eng ENG,DF,Leeds United,18-297,2002,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
74,73,Cucho,co COL,"FW,MF",Watford,22-163,1999,4,0,134,1.5,1,0,1,0,0,0,0,0.67,0.0,0.67,0.67,0.67,0.1,0.1,0.0,0.1,0.07,0.0,0.07,0.07,0.07,Matches
75,74,Marc Cucurella,es ESP,DF,Brighton,23-070,1998,3,3,261,2.9,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.05,0.05,0.0,0.05,Matches
76,75,Patson Daka,zm ZAM,"MF,FW",Leicester City,22-356,1998,1,0,27,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
78,76,Stuart Dallas,nir NIR,"DF,MF",Leeds United,30-164,1991,6,6,540,6.0,0,1,0,0,0,0,0,0.0,0.17,0.17,0.0,0.17,0.2,0.2,0.3,0.5,0.03,0.05,0.08,0.03,0.08,Matches
79,77,Diogo Dalot,pt POR,"DF,FW",Manchester Utd,22-196,1999,2,0,58,0.6,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
80,78,Karl Darlow,eng ENG,GK,Newcastle Utd,30-357,1990,2,2,180,2.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
81,79,Ben Davies,wls WAL,DF,Tottenham,28-159,1993,1,0,31,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
82,80,Tom Davies,eng ENG,MF,Everton,23-092,1998,2,0,18,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.28,0.0,0.28,0.28,0.28,Matches
83,81,Craig Dawson,eng ENG,DF,West Ham,31-147,1990,5,4,361,4.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.6,0.13,0.01,0.14,0.13,0.14,Matches
84,82,Kevin De Bruyne,be BEL,MF,Manchester City,30-094,1991,3,1,118,1.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.7,0.21,0.3,0.51,0.21,0.51,Matches
85,83,Troy Deeney,eng ENG,FW,Watford,33-093,1988,2,0,25,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,1.45,0.32,1.77,1.45,1.77,Matches
86,84,Fabian Delph,eng ENG,MF,Everton,31-313,1989,1,0,8,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
87,85,Leander Dendoncker,be BEL,MF,Wolves,26-168,1995,3,1,134,1.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.09,0.0,0.09,0.09,0.09,Matches
88,86,Emmanuel Dennis,ng NGA,"FW,MF",Watford,23-319,1997,6,6,481,5.3,2,1,2,0,0,3,0,0.37,0.19,0.56,0.37,0.56,1.8,1.8,0.3,2.0,0.33,0.05,0.38,0.33,0.38,Matches
89,87,Kiernan Dewsbury Hall,eng ENG,MF,Leicester City,23-024,1998,1,0,5,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
90,88,Ibrahima Diallo,fr FRA,MF,Southampton,22-206,1999,4,0,73,0.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.35,0.0,0.35,0.35,0.35,Matches
91,89,Raphael Dias Belloli,br BRA,"MF,FW",Leeds United,24-290,1996,6,6,494,5.5,3,0,3,0,0,2,0,0.55,0.0,0.55,0.55,0.55,1.8,1.8,1.4,3.3,0.33,0.26,0.59,0.33,0.59,Matches
92,90,Rúben Dias,pt POR,DF,Manchester City,24-139,1997,6,6,540,6.0,0,1,0,0,0,1,0,0.0,0.17,0.17,0.0,0.17,0.1,0.1,1.1,1.2,0.02,0.18,0.2,0.02,0.2,Matches
93,91,Eric Dier,eng ENG,DF,Tottenham,27-258,1994,6,6,461,5.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.6,0.02,0.1,0.13,0.02,0.13,Matches
94,92,Lucas Digne,fr FRA,DF,Everton,28-072,1993,6,6,540,6.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.7,0.03,0.09,0.12,0.03,0.12,Matches
95,93,Virgil van Dijk,nl NED,DF,Liverpool,30-084,1991,6,6,540,6.0,0,1,0,0,0,0,0,0.0,0.17,0.17,0.0,0.17,1.0,1.0,0.0,1.1,0.17,0.01,0.18,0.17,0.18,Matches
96,94,Moussa Djenepo,ml MLI,MF,Southampton,23-107,1998,5,4,333,3.7,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0.1,1.5,0.37,0.03,0.4,0.37,0.4,Matches
97,95,Lewis Dobbin,eng ENG,MF,Everton,18-270,2003,1,0,2,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
98,96,Matt Doherty,ie IRL,DF,Tottenham,29-257,1992,1,0,8,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
99,97,Gabriel Dos Santos,br BRA,DF,Arsenal,23-285,1997,3,3,270,3.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.03,0.03,0.06,0.03,0.06,Matches
100,98,Abdoulaye Doucouré,fr FRA,MF,Everton,28-272,1993,6,6,540,6.0,2,3,2,0,0,2,0,0.33,0.5,0.83,0.33,0.83,0.9,0.9,0.8,1.7,0.16,0.13,0.29,0.16,0.29,Matches
101,99,Kieran Dowell,eng ENG,FW,Norwich City,23-355,1997,2,1,66,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.11,0.1,0.21,0.11,0.21,Matches
102,100,Shane Duffy,ie IRL,DF,Brighton,29-272,1992,6,6,540,6.0,1,0,1,0,0,2,0,0.17,0.0,0.17,0.17,0.17,0.4,0.4,0.1,0.4,0.06,0.01,0.07,0.06,0.07,Matches
104,101,Lewis Dunk,eng ENG,DF,Brighton,29-313,1991,6,6,540,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
105,102,Ederson,br BRA,GK,Manchester City,28-044,1993,6,6,540,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
106,103,Odsonne Édouard,fr FRA,FW,Crystal Palace,23-257,1998,3,1,104,1.2,2,0,2,0,0,0,0,1.73,0.0,1.73,1.73,1.73,0.9,0.9,0.0,0.9,0.77,0.02,0.8,0.77,0.8,Matches
107,104,Harvey Elliott,eng ENG,MF,Liverpool,18-179,2003,4,3,250,2.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3,1.0,0.25,0.12,0.37,0.25,0.37,Matches
108,105,Mohamed Elneny,eg EGY,"MF,FW",Arsenal,29-081,1992,1,0,45,0.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
109,106,Mohamed Elyounoussi,no NOR,MF,Southampton,27-057,1994,4,4,360,4.0,1,0,1,0,0,0,0,0.25,0.0,0.25,0.25,0.25,1.3,1.3,0.2,1.5,0.33,0.05,0.38,0.33,0.38,Matches
110,107,Emerson,br BRA,DF,Tottenham,22-259,1999,3,2,225,2.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.03,0.03,0.0,0.03,Matches
111,108,Oghenekaro Etebo,ng NGA,MF,Watford,25-325,1995,6,4,371,4.1,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.01,0.02,0.01,0.02,Matches
112,109,Jonny Evans,nir NIR,DF,Leicester City,33-270,1988,1,0,30,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
113,110,Łukasz Fabiański,pl POL,GK,West Ham,36-165,1985,6,6,540,6.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
114,111,Fabinho,br BRA,MF,Liverpool,27-342,1993,5,4,390,4.3,1,1,1,0,0,1,0,0.23,0.23,0.46,0.23,0.46,0.4,0.4,0.3,0.7,0.09,0.07,0.15,0.09,0.15,Matches
115,112,Kiko Femenía,es ESP,DF,Watford,30-240,1991,2,2,124,1.4,0,1,0,0,0,0,0,0.0,0.73,0.73,0.0,0.73,0.0,0.0,0.3,0.3,0.0,0.23,0.23,0.0,0.23,Matches
116,113,Bruno Fernandes,pt POR,MF,Manchester Utd,27-022,1994,6,6,534,5.9,4,0,4,0,1,2,0,0.67,0.0,0.67,0.67,0.67,2.3,1.5,2.1,3.6,0.39,0.35,0.74,0.26,0.61,Matches
