,General,General,General,General,General,General,General,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,General
31,31,Eric Bailly,ci CIV,DF,Manchester Utd,27-333,1994.0,4,3,217,2.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
32,32,Folarin Balogun,eng ENG,FW,Arsenal,20-251,2001.0,2,1,70,0.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.35,0.0,0.35,0.35,0.35,Matches
33,33,Patrick Bamford,eng ENG,FW,Leeds United,28-187,1993.0,7,5,492,5.5,2,2,2,0,0,2,0,0.37,0.37,0.73,0.37,0.73,3.3,3.3,0.6,3.9,0.61,0.11,0.72,0.61,0.72,Matches
34,34,Shandon Baptiste,gd GRN,MF,Brentford,23-337,1998.0,19,9,845,9.4,1,1,1,0,0,2,1,0.11,0.11,0.21,0.11,0.21,0.5,0.5,0.4,0.9,0.05,0.04,0.1,0.05,0.1,Matches
35,35,Ross Barkley,eng ENG,MF,Chelsea,28-096,1993.0,5,1,154,1.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.5,1.4,0.48,0.32,0.8,0.48,0.8,Matches
36,36,Ashley Barnes,eng ENG,FW,Burnley,32-132,1989.0,15,4,425,4.7,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.8,1.4,0.14,0.17,0.31,0.14,0.31,Matches
37,37,Harvey Barnes,eng ENG,"FW,MF",Leicester City,24-092,1997.0,20,17,1386,15.4,3,5,3,0,0,2,0,0.19,0.32,0.52,0.19,0.52,4.3,4.3,2.5,6.9,0.28,0.17,0.45,0.28,0.45,Matches
38,38,Lewis Bate,eng ENG,MF,Leeds United,19-133,2002.0,1,0,43,0.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
39,39,Mads Bech Sørensen,dk DEN,DF,Brentford,23-063,1999.0,5,4,380,4.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.01,0.03,0.04,0.01,0.04,Matches
40,40,Jan Bednarek,pl POL,DF,Southampton,25-333,1996.0,23,22,1909,21.2,3,0,3,0,0,6,0,0.14,0.0,0.14,0.14,0.14,2.1,2.1,0.6,2.7,0.1,0.03,0.13,0.1,0.13,Matches
41,41,Donny van de Beek,nl NED,MF,Everton,24-327,1997.0,5,4,339,3.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.04,0.01,0.05,0.04,0.05,Matches
42,42,Donny van de Beek,nl NED,MF,Manchester Utd,24-327,1997.0,8,0,75,0.8,1,0,1,0,0,0,0,1.2,0.0,1.2,1.2,1.2,0.7,0.7,0.5,1.2,0.88,0.58,1.46,0.88,1.46,Matches
43,43,Asmir Begović,ba BIH,GK,Everton,34-264,1987.0,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
44,44,Saïd Benrahma,dz ALG,"FW,MF",West Ham,26-213,1995.0,24,20,1619,18.0,5,4,5,0,0,0,0,0.28,0.22,0.5,0.28,0.5,3.8,3.8,2.3,6.0,0.21,0.13,0.33,0.21,0.33,Matches
45,45,Rodrigo Bentancur,uy URU,MF,Tottenham,24-279,1997.0,5,4,346,3.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.03,0.06,0.08,0.03,0.08,Matches
46,46,Christian Benteke,be BEL,FW,Crystal Palace,31-098,1990.0,22,11,1115,12.4,4,1,4,0,0,3,0,0.32,0.08,0.4,0.32,0.4,5.4,5.4,1.1,6.4,0.43,0.09,0.52,0.43,0.52,Matches
47,47,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,31-135,1990.0,18,13,1102,12.2,0,1,0,0,0,2,0,0.0,0.08,0.08,0.0,0.08,1.7,1.7,0.3,2.0,0.14,0.03,0.16,0.14,0.16,Matches
48,48,Steven Bergwijn,nl NED,"FW,MF",Tottenham,24-154,1997.0,15,4,491,5.5,2,1,2,0,0,1,0,0.37,0.18,0.55,0.37,0.55,2.3,2.3,0.5,2.8,0.42,0.09,0.51,0.42,0.51,Matches
49,49,Ryan Bertrand,eng ENG,DF,Leicester City,32-218,1989.0,4,4,337,3.7,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.08,0.08,0.0,0.08,Matches
50,50,Mads Bidstrup,dk DEN,MF,Brentford,21-014,2001.0,4,0,41,0.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
52,51,Yves Bissouma,ml MLI,MF,Brighton,25-193,1996.0,18,17,1507,16.7,0,1,0,0,0,7,0,0.0,0.06,0.06,0.0,0.06,0.8,0.8,0.6,1.4,0.05,0.03,0.08,0.05,0.08,Matches
53,52,Willy Boly,ci CIV,DF,Wolves,31-036,1991.0,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
54,53,Jarrod Bowen,eng ENG,FW,West Ham,25-081,1996.0,28,27,2356,26.2,8,8,8,0,0,3,0,0.31,0.31,0.61,0.31,0.61,8.9,8.9,5.1,14.0,0.34,0.19,0.53,0.34,0.53,Matches
55,54,Jarrad Branthwaite,eng ENG,DF,Everton,19-257,2002.0,3,1,191,2.1,1,0,1,0,0,0,0,0.47,0.0,0.47,0.47,0.47,0.4,0.4,0.0,0.4,0.2,0.0,0.2,0.2,0.2,Matches
56,55,Armando Broja,al ALB,FW,Southampton,20-182,2001.0,24,16,1470,16.3,6,0,6,0,0,1,0,0.37,0.0,0.37,0.37,0.37,6.3,6.3,1.0,7.3,0.39,0.06,0.45,0.39,0.45,Matches
57,56,Josh Brownhill,eng ENG,MF,Burnley,26-082,1995.0,23,21,1923,21.4,1,1,1,0,0,8,0,0.05,0.05,0.09,0.05,0.09,0.9,0.9,1.5,2.5,0.04,0.07,0.12,0.04,0.12,Matches
58,57,Bryan,es ESP,"FW,MF",Tottenham,21-028,2001.0,9,0,94,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,0.07,0.1,0.03,0.1,Matches
59,58,Emi Buendía,ar ARG,"FW,MF",Aston Villa,25-076,1996.0,24,18,1457,16.2,2,3,2,0,0,1,0,0.12,0.19,0.31,0.12,0.31,1.9,1.9,3.3,5.2,0.12,0.2,0.32,0.12,0.32,Matches
60,59,Dan Burn,eng ENG,DF,Brighton,29-306,1992.0,13,12,1022,11.4,1,0,1,0,0,4,0,0.09,0.0,0.09,0.09,0.09,1.3,1.3,0.0,1.3,0.11,0.0,0.12,0.11,0.12,Matches
61,60,Dan Burn,eng ENG,DF,Newcastle Utd,29-306,1992.0,5,5,450,5.0,0,1,0,0,0,2,0,0.0,0.2,0.2,0.0,0.2,0.2,0.2,0.2,0.4,0.04,0.04,0.08,0.04,0.08,Matches
62,61,Jack Butland,eng ENG,GK,Crystal Palace,29-001,1993.0,6,5,495,5.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
63,62,Sam Byram,eng ENG,"DF,MF",Norwich City,28-176,1993.0,6,2,272,3.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.6,0.17,0.03,0.2,0.17,0.2,Matches
64,63,Willy Caballero,ar ARG,GK,Southampton,40-164,1981.0,2,2,180,2.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
65,64,Dominic Calvert-Lewin,eng ENG,FW,Everton,24-360,1997.0,9,9,747,8.3,3,0,1,2,3,2,0,0.36,0.0,0.36,0.12,0.12,5.7,3.5,0.5,4.0,0.69,0.06,0.75,0.42,0.48,Matches
66,65,João Cancelo,pt POR,DF,Manchester City,27-288,1994.0,26,26,2327,25.9,1,5,1,0,0,5,0,0.04,0.19,0.23,0.04,0.23,2.8,2.8,3.2,6.0,0.11,0.12,0.23,0.11,0.23,Matches
67,66,Sergi Canós,es ESP,DF,Brentford,25-037,1997.0,27,24,1976,22.0,2,2,2,0,0,6,0,0.09,0.09,0.18,0.09,0.18,2.8,2.8,1.5,4.3,0.13,0.07,0.2,0.13,0.2,Matches
68,67,Todd Cantwell,eng ENG,"FW,MF",Norwich City,24-012,1998.0,8,5,441,4.9,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.03,0.04,0.07,0.03,0.07,Matches
69,68,Matty Cash,pl POL,DF,Aston Villa,24-216,1997.0,27,27,2387,26.5,3,3,3,0,0,8,0,0.11,0.11,0.23,0.11,0.23,1.7,1.7,1.8,3.6,0.07,0.07,0.13,0.07,0.13,Matches
70,69,Timothy Castagne,be BEL,DF,Leicester City,26-096,1995.0,16,12,1273,14.1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,0.0,0.03,0.03,0.0,0.03,Matches
71,70,Jonny Castro,es ESP,DF,Wolves,28-008,1994.0,3,1,177,2.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.03,0.06,0.09,0.03,0.09,Matches
72,71,Craig Cathcart,nir NIR,DF,Watford,33-033,1989.0,25,25,2183,24.3,0,1,0,0,0,3,0,0.0,0.04,0.04,0.0,0.04,0.1,0.1,0.3,0.4,0.0,0.01,0.02,0.0,0.02,Matches
73,72,Edinson Cavani,uy URU,FW,Manchester Utd,35-025,1987.0,11,6,604,6.7,2,1,2,0,0,0,0,0.3,0.15,0.45,0.3,0.45,3.1,3.1,1.1,4.2,0.46,0.17,0.63,0.46,0.63,Matches
74,73,Kayky Chagas,br BRA,FW,Manchester City,18-273,2003.0,1,0,7,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
75,74,Trevoh Chalobah,eng ENG,DF,Chelsea,22-249,1999.0,16,13,1089,12.1,3,1,3,0,0,2,0,0.25,0.08,0.33,0.25,0.33,0.8,0.8,0.1,0.9,0.07,0.01,0.08,0.07,0.08,Matches
76,75,Calum Chambers,eng ENG,DF,Aston Villa,27-050,1995.0,5,4,362,4.0,1,0,1,0,0,0,0,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
78,76,Calum Chambers,eng ENG,DF,Arsenal,27-050,1995.0,2,2,170,1.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.05,0.03,0.07,0.05,0.07,Matches
79,77,Daniel Chesters,eng ENG,MF,West Ham,19-341,2002.0,1,0,1,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
80,78,Ben Chilwell,eng ENG,DF,Chelsea,25-080,1996.0,6,6,540,6.0,3,1,3,0,0,0,0,0.5,0.17,0.67,0.5,0.67,1.2,1.2,0.9,2.1,0.19,0.15,0.35,0.19,0.35,Matches
81,79,Chiquinho,pt POR,"MF,DF",Wolves,22-034,2000.0,3,0,50,0.6,0,1,0,0,0,0,0,0.0,1.8,1.8,0.0,1.8,0.3,0.3,0.1,0.3,0.46,0.14,0.6,0.46,0.6,Matches
82,80,Hamza Choudhury,eng ENG,"DF,MF",Leicester City,24-161,1997.0,5,4,284,3.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
83,81,Andreas Christensen,dk DEN,DF,Chelsea,25-335,1996.0,15,13,1181,13.1,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.7,0.03,0.02,0.05,0.03,0.05,Matches
84,82,Carney Chukwuemeka,eng ENG,"MF,FW",Aston Villa,18-063,2004.0,9,1,194,2.2,0,1,0,0,0,0,0,0.0,0.46,0.46,0.0,0.46,0.5,0.5,1.0,1.5,0.22,0.46,0.67,0.22,0.67,Matches
85,83,Ciaran Clark,ie IRL,DF,Newcastle Utd,32-166,1989.0,13,12,1014,11.3,0,1,0,0,0,2,1,0.0,0.09,0.09,0.0,0.09,0.8,0.8,0.3,1.1,0.07,0.03,0.1,0.07,0.1,Matches
86,84,Tom Cleverley,eng ENG,MF,Watford,32-211,1989.0,23,17,1365,15.2,0,2,0,0,0,2,0,0.0,0.13,0.13,0.0,0.13,0.8,0.8,1.5,2.3,0.05,0.1,0.15,0.05,0.15,Matches
87,85,Nathaniel Clyne,eng ENG,DF,Crystal Palace,30-340,1991.0,6,5,451,5.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.01,0.01,0.0,0.01,Matches
88,86,Conor Coady,eng ENG,DF,Wolves,29-014,1993.0,28,28,2506,27.8,2,0,2,0,0,1,0,0.07,0.0,0.07,0.07,0.07,1.6,1.6,0.0,1.6,0.06,0.0,0.06,0.06,0.06,Matches
89,87,Séamus Coleman,ie IRL,DF,Everton,33-151,1988.0,20,20,1763,19.6,1,0,1,0,0,2,0,0.05,0.0,0.05,0.05,0.05,1.0,1.0,0.8,1.8,0.05,0.04,0.09,0.05,0.09,Matches
90,88,Nathan Collins,ie IRL,DF,Burnley,20-315,2001.0,8,7,681,7.6,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.8,0.05,0.06,0.11,0.05,0.11,Matches
91,89,Aaron Connolly,ie IRL,FW,Brighton,22-042,2000.0,4,1,156,1.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.8,0.26,0.2,0.47,0.26,0.47,Matches
92,90,Liam Cooper,sct SCO,DF,Leeds United,30-193,1991.0,15,15,1274,14.2,0,1,0,0,0,4,0,0.0,0.07,0.07,0.0,0.07,0.2,0.2,0.0,0.3,0.02,0.0,0.02,0.02,0.02,Matches
93,91,Jack Cork,eng ENG,MF,Burnley,32-259,1989.0,11,11,880,9.8,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.01,0.01,0.02,0.01,0.02,Matches
94,92,Maxwel Cornet,ci CIV,"FW,MF",Burnley,25-165,1996.0,16,13,1007,11.2,6,0,6,0,0,2,0,0.54,0.0,0.54,0.54,0.54,2.7,2.7,0.7,3.3,0.24,0.06,0.3,0.24,0.3,Matches
95,93,Hélder Costa,ao ANG,MF,Leeds United,28-058,1994.0,1,0,22,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
96,94,Vladimír Coufal,cz CZE,DF,West Ham,29-201,1992.0,22,19,1679,18.7,0,3,0,0,0,4,1,0.0,0.16,0.16,0.0,0.16,0.6,0.6,2.1,2.7,0.03,0.11,0.15,0.03,0.15,Matches
97,95,Philippe Coutinho,br BRA,"FW,MF",Aston Villa,29-272,1992.0,8,7,594,6.6,4,3,4,0,0,0,0,0.61,0.45,1.06,0.61,1.06,2.9,2.9,2.3,5.2,0.44,0.35,0.79,0.44,0.79,Matches
98,96,Aaron Cresswell,eng ENG,DF,West Ham,32-086,1989.0,21,21,1860,20.7,1,3,1,0,0,1,0,0.05,0.15,0.19,0.05,0.19,0.7,0.7,2.3,3.0,0.03,0.11,0.15,0.03,0.15,Matches
99,97,Charlie Cresswell,eng ENG,DF,Leeds United,19-094,2002.0,4,1,95,1.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
100,98,Cucho,co COL,"FW,MF",Watford,22-325,1999.0,21,8,924,10.3,3,2,3,0,0,1,0,0.29,0.19,0.49,0.29,0.49,1.7,1.7,1.8,3.5,0.16,0.18,0.34,0.16,0.34,Matches
101,99,Marc Cucurella,es ESP,DF,Brighton,23-232,1998.0,24,24,2099,23.3,0,1,0,0,0,4,0,0.0,0.04,0.04,0.0,0.04,0.4,0.4,2.1,2.4,0.02,0.09,0.1,0.02,0.1,Matches
102,100,Luke Cundle,eng ENG,MF,Wolves,19-319,2002.0,2,1,84,0.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.24,0.24,0.0,0.24,Matches
104,101,Patson Daka,zm ZAM,FW,Leicester City,23-153,1998.0,13,8,745,8.3,4,3,4,0,0,0,0,0.48,0.36,0.85,0.48,0.85,3.3,3.3,1.4,4.7,0.4,0.18,0.57,0.4,0.57,Matches
105,102,Stuart Dallas,nir NIR,"DF,MF",Leeds United,30-326,1991.0,28,28,2425,26.9,1,1,1,0,0,5,0,0.04,0.04,0.07,0.04,0.07,1.9,1.9,2.1,3.9,0.07,0.08,0.15,0.07,0.15,Matches
106,103,Diogo Dalot,pt POR,DF,Manchester Utd,22-358,1999.0,15,10,1003,11.1,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.8,0.03,0.04,0.07,0.03,0.07,Matches
107,104,Karl Darlow,eng ENG,GK,Newcastle Utd,31-154,1990.0,8,8,720,8.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
108,105,Josh Dasilva,eng ENG,"MF,FW",Brentford,23-139,1998.0,4,2,136,1.5,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.04,0.04,0.0,0.04,Matches
109,106,Ben Davies,wls WAL,DF,Tottenham,28-321,1993.0,17,16,1471,16.3,0,1,0,0,0,3,0,0.0,0.06,0.06,0.0,0.06,1.3,1.3,0.5,1.8,0.08,0.03,0.11,0.08,0.11,Matches
110,107,Tom Davies,eng ENG,MF,Everton,23-254,1998.0,5,1,158,1.8,1,0,1,0,0,0,0,0.57,0.0,0.57,0.57,0.57,0.9,0.9,0.0,0.9,0.52,0.0,0.52,0.52,0.52,Matches
111,108,Keinan Davis,eng ENG,FW,Aston Villa,24-026,1998.0,1,0,12,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
112,109,Craig Dawson,eng ENG,DF,West Ham,31-309,1990.0,25,21,1973,21.9,2,1,2,0,0,4,0,0.09,0.05,0.14,0.09,0.14,1.9,1.9,0.5,2.4,0.09,0.02,0.11,0.09,0.11,Matches
113,110,Kevin De Bruyne,be BEL,MF,Manchester City,30-256,1991.0,21,16,1446,16.1,9,3,9,0,0,0,0,0.56,0.19,0.75,0.56,0.75,4.3,4.3,5.2,9.6,0.27,0.33,0.6,0.27,0.6,Matches
114,111,Troy Deeney,eng ENG,FW,Watford,33-255,1988.0,2,0,25,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,1.45,0.32,1.77,1.45,1.77,Matches
