,General,General,General,General,General,General,General,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,General
116,113,Troy Deeney,eng ENG,FW,Watford,33-290,1988,2,0,25,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,1.45,0.32,1.77,1.45,1.77,Matches
117,114,Liam Delap,eng ENG,FW,Manchester City,19-066,2003,1,0,10,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
118,115,Fabian Delph,eng ENG,MF,Everton,32-145,1989,7,4,332,3.7,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.01,0.02,0.01,0.02,Matches
119,116,Leander Dendoncker,be BEL,MF,Wolves,27-000,1995,25,16,1501,16.7,1,2,1,0,0,4,0,0.06,0.12,0.18,0.06,0.18,1.7,1.7,0.9,2.6,0.1,0.06,0.16,0.1,0.16,Matches
120,117,Emmanuel Dennis,ng NGA,"FW,MF",Watford,24-151,1997,29,26,2239,24.9,9,5,9,0,0,9,1,0.36,0.2,0.56,0.36,0.56,6.9,6.9,2.5,9.4,0.28,0.1,0.38,0.28,0.38,Matches
121,118,Kiernan Dewsbury Hall,eng ENG,MF,Leicester City,23-221,1998,20,15,1413,15.7,1,3,1,0,0,3,0,0.06,0.19,0.25,0.06,0.25,1.1,1.1,1.9,3.0,0.07,0.12,0.19,0.07,0.19,Matches
122,119,Ibrahima Diallo,fr FRA,MF,Southampton,23-038,1999,21,8,890,9.9,0,2,0,0,0,0,0,0.0,0.2,0.2,0.0,0.2,0.5,0.5,0.9,1.4,0.05,0.09,0.14,0.05,0.14,Matches
123,120,Raphael Dias Belloli,br BRA,"FW,MF",Leeds United,25-122,1996,29,28,2419,26.9,10,3,7,3,3,6,0,0.37,0.11,0.48,0.26,0.37,9.4,7.1,6.2,13.2,0.35,0.23,0.58,0.26,0.49,Matches
124,121,Rúben Dias,pt POR,DF,Manchester City,24-336,1997,25,24,2132,23.7,2,3,2,0,0,5,0,0.08,0.13,0.21,0.08,0.21,1.5,1.5,2.1,3.6,0.06,0.09,0.15,0.06,0.15,Matches
125,122,Luis Díaz,co COL,FW,Liverpool,25-092,1997,7,6,517,5.7,2,0,2,0,0,0,0,0.35,0.0,0.35,0.35,0.35,2.3,2.3,1.0,3.4,0.41,0.18,0.58,0.41,0.58,Matches
126,123,Eric Dier,eng ENG,DF,Tottenham,28-090,1994,28,28,2441,27.1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,1.3,2.3,0.03,0.05,0.08,0.03,0.08,Matches
127,124,Lucas Digne,fr FRA,DF,Aston Villa,28-269,1993,10,10,729,8.1,0,1,0,0,0,1,0,0.0,0.12,0.12,0.0,0.12,0.5,0.5,0.7,1.2,0.06,0.08,0.15,0.06,0.15,Matches
128,125,Lucas Digne,fr FRA,DF,Everton,28-269,1993,13,13,1170,13.0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.7,2.1,0.03,0.13,0.16,0.03,0.16,Matches
130,126,Virgil van Dijk,nl NED,DF,Liverpool,30-281,1991,29,29,2610,29.0,3,1,3,0,0,3,0,0.1,0.03,0.14,0.1,0.14,2.1,2.1,0.3,2.3,0.07,0.01,0.08,0.07,0.08,Matches
131,127,Issa Diop,fr FRA,DF,West Ham,25-096,1997,12,9,873,9.7,0,1,0,0,0,0,0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.2,0.01,0.01,0.02,0.01,0.02,Matches
132,128,Moussa Djenepo,ml MLI,MF,Southampton,23-304,1998,11,5,438,4.9,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.2,1.7,0.3,0.05,0.35,0.3,0.35,Matches
133,129,Lewis Dobbin,eng ENG,"FW,MF",Everton,19-102,2003,3,0,32,0.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
134,130,Matt Doherty,ie IRL,DF,Tottenham,30-089,1992,15,9,875,9.7,2,4,2,0,0,0,0,0.21,0.41,0.62,0.21,0.62,2.5,2.5,1.8,4.3,0.26,0.18,0.44,0.26,0.44,Matches
135,131,Gabriel Dos Santos,br BRA,DF,Arsenal,24-117,1997,27,27,2376,26.4,3,0,3,0,0,6,1,0.11,0.0,0.11,0.11,0.11,2.3,2.3,0.8,3.1,0.09,0.03,0.12,0.09,0.12,Matches
136,132,Abdoulaye Doucouré,ml MLI,MF,Everton,29-104,1993,23,22,1961,21.8,2,4,2,0,0,4,0,0.09,0.18,0.28,0.09,0.28,2.0,2.0,1.5,3.5,0.09,0.07,0.16,0.09,0.16,Matches
137,133,Kieran Dowell,eng ENG,"FW,MF",Norwich City,24-187,1997,13,5,447,5.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,1.0,0.03,0.17,0.2,0.03,0.2,Matches
138,134,Cody Drameh,eng ENG,DF,Leeds United,20-128,2001,3,1,128,1.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
139,135,Martin Dúbravka,sk SVK,GK,Newcastle Utd,33-090,1989,19,19,1710,19.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
140,136,Shane Duffy,ie IRL,DF,Brighton,30-104,1992,18,15,1436,16.0,1,0,1,0,0,7,0,0.06,0.0,0.06,0.06,0.06,1.3,1.3,0.1,1.5,0.08,0.01,0.09,0.08,0.09,Matches
141,137,Paul Dummett,wls WAL,DF,Newcastle Utd,30-201,1991,3,2,198,2.2,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
142,138,Lewis Dunk,eng ENG,DF,Brighton,30-145,1991,22,22,1943,21.6,1,0,1,0,0,1,1,0.05,0.0,0.05,0.05,0.05,1.0,1.0,0.2,1.2,0.05,0.01,0.06,0.05,0.06,Matches
143,139,Ederson,br BRA,GK,Manchester City,28-241,1993,30,30,2700,30.0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,Matches
144,140,Odsonne Édouard,fr FRA,FW,Crystal Palace,24-089,1998,24,15,1286,14.3,6,3,5,1,1,2,0,0.42,0.21,0.63,0.35,0.56,6.5,5.7,2.1,7.8,0.45,0.15,0.6,0.4,0.55,Matches
145,141,Anthony Elanga,se SWE,FW,Manchester Utd,19-353,2002,14,7,667,7.4,2,0,2,0,0,0,0,0.27,0.0,0.27,0.27,0.27,2.4,2.4,0.6,3.0,0.33,0.08,0.4,0.33,0.4,Matches
146,142,Harvey Elliott,eng ENG,MF,Liverpool,19-011,2003,5,3,282,3.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3,1.0,0.22,0.1,0.32,0.22,0.32,Matches
147,143,Mohamed Elneny,eg EGY,MF,Arsenal,29-278,1992,7,1,176,2.0,0,1,0,0,0,0,0,0.0,0.51,0.51,0.0,0.51,0.0,0.0,0.2,0.2,0.01,0.08,0.09,0.01,0.09,Matches
148,144,Mohamed Elyounoussi,no NOR,MF,Southampton,27-254,1994,24,19,1689,18.8,4,1,4,0,0,4,0,0.21,0.05,0.27,0.21,0.27,5.6,5.6,1.9,7.5,0.3,0.1,0.4,0.3,0.4,Matches
149,145,Emerson,br BRA,DF,Tottenham,23-091,1999,24,19,1680,18.7,1,1,1,0,0,4,0,0.05,0.05,0.11,0.05,0.11,1.0,1.0,1.9,2.9,0.06,0.1,0.16,0.06,0.16,Matches
150,146,Christian Eriksen,dk DEN,MF,Brentford,30-060,1992,5,4,399,4.4,1,1,1,0,0,1,0,0.23,0.23,0.45,0.23,0.45,0.9,0.9,0.9,1.8,0.2,0.21,0.41,0.2,0.41,Matches
151,147,Oghenekaro Etebo,ng NGA,MF,Watford,26-157,1995,7,4,389,4.3,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.01,0.02,0.01,0.02,Matches
152,148,Jonny Evans,nir NIR,DF,Leicester City,34-102,1988,12,10,842,9.4,1,1,1,0,0,2,0,0.11,0.11,0.21,0.11,0.21,0.7,0.7,0.5,1.2,0.08,0.05,0.13,0.08,0.13,Matches
153,149,Eberechi Eze,eng ENG,"MF,FW",Crystal Palace,23-290,1998,7,1,175,1.9,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.03,0.06,0.09,0.03,0.09,Matches
154,150,Łukasz Fabiański,pl POL,GK,West Ham,36-362,1985,31,31,2790,31.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
156,151,Fabinho,br BRA,MF,Liverpool,28-174,1993,24,22,2001,22.2,5,1,3,2,2,6,0,0.22,0.04,0.27,0.13,0.18,3.3,1.8,0.8,2.5,0.15,0.03,0.18,0.08,0.11,Matches
157,152,Kiko Femenía,es ESP,DF,Watford,31-072,1991,23,22,1786,19.8,0,5,0,0,0,2,0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,2.5,2.6,0.0,0.13,0.13,0.0,0.13,Matches
158,153,Evan Ferguson,ie IRL,MF,Brighton,17-178,2004,1,0,23,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
159,154,Nathan Ferguson,eng ENG,DF,Crystal Palace,21-191,2000,1,0,9,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
160,155,Bruno Fernandes,pt POR,MF,Manchester Utd,27-219,1994,29,28,2488,27.6,9,6,9,0,1,7,0,0.33,0.22,0.54,0.33,0.54,7.7,6.9,8.1,15.0,0.28,0.29,0.57,0.25,0.54,Matches
161,156,Álvaro Fernández,es ESP,GK,Brentford,24-002,1998,12,12,1080,12.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
162,157,Federico Fernández,ar ARG,DF,Newcastle Utd,33-053,1989,7,5,523,5.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.8,0.07,0.06,0.13,0.07,0.13,Matches
163,158,Fernandinho,br BRA,MF,Manchester City,36-346,1985,13,6,610,6.8,1,1,1,0,0,1,0,0.15,0.15,0.3,0.15,0.3,1.4,1.4,0.8,2.1,0.2,0.11,0.32,0.2,0.32,Matches
164,159,Roberto Firmino,br BRA,FW,Liverpool,30-195,1991,18,9,887,9.9,5,3,5,0,0,3,0,0.51,0.3,0.81,0.51,0.81,4.8,4.8,2.0,6.7,0.48,0.2,0.68,0.48,0.68,Matches
165,160,Junior Firpo,es ESP,DF,Leeds United,25-236,1996,19,15,1334,14.8,0,1,0,0,0,9,0,0.0,0.07,0.07,0.0,0.07,0.7,0.7,1.7,2.4,0.05,0.11,0.16,0.05,0.16,Matches
166,161,Ashley Fletcher,eng ENG,FW,Watford,26-195,1995,3,0,30,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,1.16,0.0,1.16,1.16,1.16,Matches
167,162,Phil Foden,eng ENG,FW,Manchester City,21-322,2000,23,20,1761,19.6,7,3,7,0,0,1,0,0.36,0.15,0.51,0.36,0.51,8.0,8.0,4.9,12.9,0.41,0.25,0.66,0.41,0.66,Matches
168,163,Wesley Fofana,fr FRA,DF,Leicester City,21-119,2000,1,1,90,1.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
169,164,Pablo Fornals,es ESP,"FW,MF",West Ham,26-052,1996,30,27,2344,26.0,6,2,6,0,0,4,0,0.23,0.08,0.31,0.23,0.31,4.3,4.3,4.2,8.5,0.16,0.16,0.32,0.16,0.32,Matches
170,165,Adam Forshaw,eng ENG,MF,Leeds United,30-189,1991,22,17,1530,17.0,0,1,0,0,0,5,0,0.0,0.06,0.06,0.0,0.06,0.4,0.4,1.1,1.5,0.02,0.07,0.09,0.02,0.09,Matches
171,166,Marcus Forss,fi FIN,"FW,MF",Brentford,22-301,1999,7,1,209,2.3,0,1,0,0,0,0,0,0.0,0.43,0.43,0.0,0.43,0.2,0.2,0.0,0.2,0.1,0.0,0.1,0.1,0.1,Matches
172,167,Fraser Forster,eng ENG,GK,Southampton,34-029,1988,14,14,1260,14.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
173,168,Ben Foster,eng ENG,GK,Watford,39-012,1983,20,20,1800,20.0,0,1,0,0,0,0,0,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,Matches
174,169,Tariqe Fosu,gh GHA,DF,Brentford,26-161,1995,1,0,17,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches
175,170,Ryan Fraser,sct SCO,"FW,MF",Newcastle Utd,28-050,1994,26,18,1451,16.1,2,3,2,0,0,3,0,0.12,0.19,0.31,0.12,0.31,2.4,2.4,2.0,4.4,0.15,0.12,0.27,0.15,0.27,Matches
176,171,Fred,br BRA,MF,Manchester Utd,29-041,1993,25,23,1889,21.0,4,4,4,0,0,5,0,0.19,0.19,0.38,0.19,0.38,1.4,1.4,1.8,3.3,0.07,0.09,0.16,0.07,0.16,Matches
177,172,Ryan Fredericks,eng ENG,DF,West Ham,29-187,1992,6,2,217,2.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.04,0.04,0.0,0.04,Matches
178,173,Leo Fuhr Hjelde,no NOR,DF,Leeds United,18-232,2003,2,0,150,1.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
179,174,Conor Gallagher,eng ENG,MF,Crystal Palace,22-068,2000,27,27,2347,26.1,8,3,8,0,0,8,0,0.31,0.12,0.42,0.31,0.42,5.0,5.0,3.2,8.2,0.19,0.12,0.32,0.19,0.32,Matches
180,175,Dwight Gayle,eng ENG,FW,Newcastle Utd,31-180,1990,5,0,32,0.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.14,0.05,0.18,0.14,0.18,Matches
182,176,Jean-Philippe Gbamin,ci CIV,MF,Everton,26-202,1995,3,1,67,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
183,177,David de Gea,es ESP,GK,Manchester Utd,31-159,1990,31,31,2790,31.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
184,178,Joe Gelhardt,eng ENG,"FW,MF",Leeds United,19-346,2002,14,2,499,5.5,2,1,2,0,0,4,0,0.36,0.18,0.54,0.36,0.54,2.2,2.2,0.4,2.6,0.4,0.07,0.47,0.4,0.47,Matches
185,179,Anwar El Ghazi,nl NED,"FW,MF",Aston Villa,26-347,1995,9,4,386,4.3,1,1,0,1,1,2,0,0.23,0.23,0.47,0.0,0.23,1.1,0.3,0.4,0.7,0.25,0.09,0.33,0.07,0.16,Matches
186,180,Anwar El Ghazi,nl NED,FW,Everton,26-347,1995,2,0,13,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
187,181,Saman Ghoddos,ir IRN,"MF,DF",Brentford,28-221,1993,15,3,434,4.8,1,1,1,0,0,2,0,0.21,0.21,0.41,0.21,0.41,0.6,0.6,1.2,1.9,0.13,0.25,0.38,0.13,0.38,Matches
188,182,Dimitris Giannoulis,gr GRE,DF,Norwich City,26-180,1995,13,9,719,8.0,0,1,0,0,0,1,0,0.0,0.13,0.13,0.0,0.13,0.1,0.1,0.4,0.4,0.01,0.05,0.05,0.01,0.05,Matches
189,183,Morgan Gibbs-White,eng ENG,"FW,MF",Wolves,22-078,2000,2,0,9,0.1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.22,0.0,1.22,1.22,1.22,Matches
190,184,Ben Gibson,eng ENG,DF,Norwich City,29-090,1993,26,26,2314,25.7,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.0,1.2,0.05,0.0,0.05,0.05,0.05,Matches
191,185,Billy Gilmour,sct SCO,MF,Norwich City,20-308,2001,19,17,1506,16.7,0,1,0,0,0,2,0,0.0,0.06,0.06,0.0,0.06,0.7,0.7,1.9,2.7,0.04,0.12,0.16,0.04,0.16,Matches
192,186,Ben Godfrey,eng ENG,DF,Everton,24-090,1998,22,22,1939,21.5,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.7,1.9,0.05,0.03,0.09,0.05,0.09,Matches
193,187,André Gomes,pt POR,MF,Everton,28-259,1993,12,5,503,5.6,0,1,0,0,0,3,0,0.0,0.18,0.18,0.0,0.18,0.6,0.6,0.2,0.8,0.11,0.04,0.15,0.11,0.15,Matches
194,188,Toti Gomes,pt POR,DF,Wolves,23-089,1999,2,2,180,2.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
195,189,Joe Gomez,eng ENG,DF,Liverpool,24-327,1997,6,2,196,2.2,0,1,0,0,0,1,0,0.0,0.46,0.46,0.0,0.46,0.0,0.0,0.3,0.3,0.0,0.15,0.15,0.0,0.15,Matches
196,190,Charlie Goode,eng ENG,DF,Brentford,26-255,1995,6,4,450,5.0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.5,0.03,0.07,0.1,0.03,0.1,Matches
197,191,Anthony Gordon,eng ENG,"MF,FW",Everton,21-050,2001,27,18,1680,18.7,4,2,4,0,0,3,0,0.21,0.11,0.32,0.21,0.32,2.8,2.8,2.0,4.8,0.15,0.11,0.26,0.15,0.26,Matches
198,192,Kaide Gordon,eng ENG,FW,Liverpool,17-192,2004,1,0,9,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,4.48,0.0,4.48,4.48,4.48,Matches
199,193,Dan Gosling,eng ENG,MF,Watford,32-073,1990,1,0,22,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
200,194,Demarai Gray,eng ENG,"MF,FW",Everton,25-291,1996,26,22,1820,20.2,5,2,5,0,0,3,0,0.25,0.1,0.35,0.25,0.35,3.3,3.3,2.8,6.0,0.16,0.14,0.3,0.16,0.3,Matches
201,195,Jack Grealish,eng ENG,FW,Manchester City,26-217,1995,21,18,1544,17.2,2,2,2,0,0,2,0,0.12,0.12,0.23,0.12,0.23,4.1,4.1,5.1,9.3,0.24,0.3,0.54,0.24,0.54,Matches
202,196,Mason Greenwood,eng ENG,"FW,MF",Manchester Utd,20-196,2001,18,16,1271,14.1,5,1,5,0,0,1,0,0.35,0.07,0.42,0.35,0.42,4.4,4.4,1.6,6.0,0.31,0.11,0.42,0.31,0.42,Matches
203,197,Sam Greenwood,eng ENG,"FW,MF",Leeds United,20-079,2002,3,0,105,1.2,0,2,0,0,0,0,0,0.0,1.71,1.71,0.0,1.71,0.1,0.1,0.3,0.3,0.06,0.23,0.29,0.06,0.29,Matches
204,198,Pascal Groß,de GER,"MF,DF",Brighton,30-304,1991,22,19,1556,17.3,0,3,0,0,1,1,0,0.0,0.17,0.17,0.0,0.17,2.1,1.3,3.5,4.8,0.12,0.2,0.32,0.08,0.28,Matches
205,199,Vicente Guaita,es ESP,GK,Crystal Palace,35-095,1987,26,26,2295,25.5,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
206,200,Marc Guéhi,eng ENG,DF,Crystal Palace,21-276,2000,30,30,2700,30.0,2,0,2,0,0,4,0,0.07,0.0,0.07,0.07,0.07,1.6,1.6,0.4,2.0,0.05,0.01,0.07,0.05,0.07,Matches
208,201,Bruno Guimarães,br BRA,MF,Newcastle Utd,24-150,1997,10,4,409,4.5,1,0,1,0,0,1,0,0.22,0.0,0.22,0.22,0.22,0.9,0.9,0.7,1.6,0.19,0.16,0.34,0.19,0.34,Matches
209,202,İlkay Gündoğan,de GER,MF,Manchester City,31-173,1990,21,16,1440,16.0,6,4,6,0,0,1,0,0.37,0.25,0.62,0.37,0.62,6.8,6.8,3.9,10.7,0.43,0.24,0.67,0.43,0.67,Matches
210,203,Angus Gunn,eng ENG,GK,Norwich City,26-083,1996,7,7,630,7.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
211,204,Grant Hanley,sct SCO,DF,Norwich City,30-146,1991,26,26,2267,25.2,1,0,1,0,0,2,0,0.04,0.0,0.04,0.04,0.04,1.6,1.6,0.2,1.8,0.06,0.01,0.07,0.06,0.07,Matches
212,205,Jack Harrison,eng ENG,"FW,MF",Leeds United,25-146,1996,29,26,2153,23.9,7,1,7,0,0,3,0,0.29,0.04,0.33,0.29,0.33,3.7,3.7,2.4,6.0,0.15,0.1,0.25,0.15,0.25,Matches
213,206,Kortney Hause,eng ENG,DF,Aston Villa,26-273,1995,7,4,397,4.4,1,0,1,0,0,0,0,0.23,0.0,0.23,0.23,0.23,0.1,0.1,0.0,0.1,0.02,0.0,0.02,0.02,0.02,Matches
214,207,Kai Havertz,de GER,"FW,MF",Chelsea,22-308,1999,22,18,1440,16.0,7,2,7,0,0,2,0,0.44,0.12,0.56,0.44,0.56,7.5,7.5,1.5,9.0,0.47,0.09,0.56,0.47,0.56,Matches
215,208,Isaac Hayden,eng ENG,"MF,DF",Newcastle Utd,27-024,1995,14,12,1002,11.1,1,0,1,0,0,5,0,0.09,0.0,0.09,0.09,0.09,0.4,0.4,0.1,0.5,0.04,0.01,0.05,0.04,0.05,Matches
216,209,Hwang Hee-chan,kr KOR,"FW,MF",Wolves,26-079,1996,24,17,1454,16.2,5,1,5,0,0,1,0,0.31,0.06,0.37,0.31,0.37,3.2,3.2,1.3,4.6,0.2,0.08,0.28,0.2,0.28,Matches
217,210,Jordan Henderson,eng ENG,MF,Liverpool,31-302,1990,28,25,2170,24.1,2,5,2,0,0,3,0,0.08,0.21,0.29,0.08,0.29,1.4,1.4,3.6,5.0,0.06,0.15,0.21,0.06,0.21,Matches
218,211,Jeff Hendrick,ie IRL,MF,Newcastle Utd,30-074,1992,3,0,72,0.8,1,0,1,0,0,0,0,1.25,0.0,1.25,1.25,1.25,0.0,0.0,0.0,0.1,0.04,0.06,0.1,0.04,0.1,Matches
219,212,Wayne Hennessey,wls WAL,GK,Burnley,35-081,1987,2,2,180,2.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.06,0.06,0.0,0.06,Matches
220,213,Rico Henry,eng ENG,DF,Brentford,24-281,1997,28,27,2264,25.2,2,0,2,0,0,2,0,0.08,0.0,0.08,0.08,0.08,1.5,1.5,1.0,2.4,0.06,0.04,0.1,0.06,0.1,Matches
221,214,Son Heung-min,kr KOR,"FW,MF",Tottenham,29-281,1992,28,28,2409,26.8,17,6,17,0,0,1,0,0.64,0.22,0.86,0.64,0.86,12.1,12.1,7.1,19.2,0.45,0.26,0.72,0.45,0.72,Matches
222,215,Ki-Jana Hoever,nl NED,DF,Wolves,20-087,2002,8,4,308,3.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.01,0.02,0.01,0.02,Matches
223,216,Rob Holding,eng ENG,DF,Arsenal,26-207,1995,9,4,436,4.8,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.04,0.0,0.04,0.04,0.04,Matches
224,217,Mason Holgate,eng ENG,"DF,MF",Everton,25-175,1996,18,16,1504,16.7,1,0,1,0,0,5,1,0.06,0.0,0.06,0.06,0.06,0.6,0.6,0.0,0.6,0.03,0.0,0.03,0.03,0.03,Matches
225,218,Callum Hudson-Odoi,eng ENG,"FW,MF",Chelsea,21-159,2000,15,11,962,10.7,1,2,1,0,0,1,0,0.09,0.19,0.28,0.09,0.28,2.1,2.1,2.3,4.4,0.2,0.21,0.41,0.2,0.41,Matches
226,219,Will Hughes,eng ENG,MF,Crystal Palace,26-363,1995,12,10,818,9.1,0,1,0,0,0,3,0,0.0,0.11,0.11,0.0,0.11,0.1,0.1,0.6,0.7,0.01,0.07,0.08,0.01,0.08,Matches
227,220,Pierre Højbjerg,dk DEN,MF,Tottenham,26-253,1995,29,29,2566,28.5,2,2,2,0,0,3,0,0.07,0.07,0.14,0.07,0.14,1.9,1.9,1.9,3.8,0.07,0.07,0.13,0.07,0.13,Matches
228,221,Adam Idah,ie IRL,"FW,MF",Norwich City,21-035,2001,17,6,625,6.9,1,1,1,0,0,0,0,0.14,0.14,0.29,0.14,0.29,2.0,2.0,0.6,2.6,0.28,0.09,0.37,0.28,0.37,Matches
229,222,Kelechi Iheanacho,ng NGA,FW,Leicester City,25-194,1996,21,9,933,10.4,3,5,3,0,0,1,0,0.29,0.48,0.77,0.29,0.77,3.0,3.0,2.5,5.5,0.29,0.24,0.53,0.29,0.53,Matches
230,223,Danny Ings,eng ENG,FW,Aston Villa,29-266,1992,24,19,1593,17.7,5,5,4,1,1,3,0,0.28,0.28,0.56,0.23,0.51,5.3,4.5,1.7,6.2,0.3,0.09,0.39,0.26,0.35,Matches
231,224,Tim Iroegbunam,eng ENG,MF,Aston Villa,18-289,2003,1,0,5,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
232,225,Alex Iwobi,ng NGA,"MF,FW",Everton,25-347,1996,20,14,1315,14.6,2,1,2,0,0,1,0,0.14,0.07,0.21,0.14,0.21,1.5,1.5,1.7,3.2,0.1,0.12,0.22,0.1,0.22,Matches
234,226,Daniel James,wls WAL,FW,Manchester Utd,24-156,1997,2,2,126,1.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.3,0.17,0.01,0.19,0.17,0.19,Matches
235,227,Daniel James,wls WAL,"FW,MF",Leeds United,24-156,1997,28,26,2149,23.9,4,4,4,0,0,6,0,0.17,0.17,0.34,0.17,0.34,5.1,5.1,2.4,7.5,0.21,0.1,0.32,0.21,0.32,Matches
