,General,General,General,General,General,General,General,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,General
28,28,César Azpilicueta,es ESP,DF,Chelsea,32-216,1989,18,17,1435,15.9,0,2,0,0,0,0,0,0.0,0.13,0.13,0.0,0.13,0.7,0.7,1.9,2.6,0.04,0.12,0.16,0.04,0.16,Matches
29,29,Daniel Bachmann,at AUT,GK,Watford,27-266,1994,11,11,990,11.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
30,30,Leon Bailey,jm JAM,"FW,MF",Aston Villa,24-235,1997,14,4,521,5.8,1,2,1,0,0,2,0,0.17,0.35,0.52,0.17,0.52,1.2,1.2,0.6,1.8,0.22,0.1,0.32,0.22,0.32,Matches
31,31,Eric Bailly,ci CIV,DF,Manchester Utd,27-354,1994,4,3,217,2.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
32,32,Folarin Balogun,eng ENG,FW,Arsenal,20-272,2001,2,1,70,0.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.35,0.0,0.35,0.35,0.35,Matches
33,33,Patrick Bamford,eng ENG,FW,Leeds United,28-208,1993,9,7,559,6.2,2,2,2,0,0,2,0,0.32,0.32,0.64,0.32,0.64,4.0,4.0,1.0,5.0,0.64,0.16,0.8,0.64,0.8,Matches
34,34,Shandon Baptiste,gd GRN,MF,Brentford,23-358,1998,20,9,880,9.8,1,1,1,0,0,2,1,0.1,0.1,0.2,0.1,0.2,0.8,0.8,0.5,1.3,0.08,0.05,0.13,0.08,0.13,Matches
35,35,Ross Barkley,eng ENG,MF,Chelsea,28-117,1993,5,1,154,1.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.5,1.4,0.48,0.32,0.8,0.48,0.8,Matches
36,36,Ashley Barnes,eng ENG,FW,Burnley,32-153,1989,15,4,425,4.7,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.8,1.4,0.14,0.17,0.31,0.14,0.31,Matches
37,37,Harvey Barnes,eng ENG,"FW,MF",Leicester City,24-113,1997,22,19,1566,17.4,3,6,3,0,0,2,0,0.17,0.34,0.52,0.17,0.52,4.7,4.7,2.6,7.3,0.27,0.15,0.42,0.27,0.42,Matches
38,38,Lewis Bate,eng ENG,MF,Leeds United,19-154,2002,1,0,43,0.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
39,39,Mads Bech Sørensen,dk DEN,DF,Brentford,23-084,1999,5,4,380,4.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.01,0.03,0.04,0.01,0.04,Matches
40,40,Jan Bednarek,pl POL,DF,Southampton,25-354,1996,24,23,1999,22.2,3,0,3,0,0,7,0,0.14,0.0,0.14,0.14,0.14,2.2,2.2,0.6,2.7,0.1,0.03,0.12,0.1,0.12,Matches
41,41,Donny van de Beek,nl NED,MF,Manchester Utd,24-348,1997,8,0,75,0.8,1,0,1,0,0,0,0,1.2,0.0,1.2,1.2,1.2,0.7,0.7,0.5,1.2,0.88,0.58,1.46,0.88,1.46,Matches
42,42,Donny van de Beek,nl NED,MF,Everton,24-348,1997,6,5,429,4.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.03,0.01,0.04,0.03,0.04,Matches
43,43,Asmir Begović,ba BIH,GK,Everton,34-285,1987,2,2,180,2.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
44,44,Saïd Benrahma,dz ALG,"FW,MF",West Ham,26-234,1995,26,22,1795,19.9,6,6,6,0,0,0,0,0.3,0.3,0.6,0.3,0.6,4.1,4.1,2.7,6.8,0.2,0.14,0.34,0.2,0.34,Matches
45,45,Rodrigo Bentancur,uy URU,MF,Tottenham,24-300,1997,8,7,613,6.8,0,1,0,0,0,1,0,0.0,0.15,0.15,0.0,0.15,0.2,0.2,0.8,1.0,0.03,0.11,0.14,0.03,0.14,Matches
46,46,Christian Benteke,be BEL,FW,Crystal Palace,31-119,1990,22,11,1115,12.4,4,1,4,0,0,3,0,0.32,0.08,0.4,0.32,0.4,5.4,5.4,1.1,6.4,0.43,0.09,0.52,0.43,0.52,Matches
47,47,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,31-156,1990,18,13,1102,12.2,0,1,0,0,0,2,0,0.0,0.08,0.08,0.0,0.08,1.7,1.7,0.3,2.0,0.14,0.03,0.16,0.14,0.16,Matches
48,48,Steven Bergwijn,nl NED,"FW,MF",Tottenham,24-175,1997,18,4,497,5.5,2,1,2,0,0,1,0,0.36,0.18,0.54,0.36,0.54,2.3,2.3,0.6,2.9,0.41,0.11,0.53,0.41,0.53,Matches
49,49,Ryan Bertrand,eng ENG,DF,Leicester City,32-239,1989,4,4,337,3.7,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.08,0.08,0.0,0.08,Matches
50,50,Mads Bidstrup,dk DEN,MF,Brentford,21-035,2001,4,0,41,0.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
52,51,Yves Bissouma,ml MLI,MF,Brighton,25-214,1996,20,19,1633,18.1,0,1,0,0,0,8,0,0.0,0.06,0.06,0.0,0.06,0.8,0.8,0.6,1.4,0.04,0.03,0.08,0.04,0.08,Matches
53,52,Willy Boly,ci CIV,DF,Wolves,31-057,1991,2,2,180,2.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
54,53,Jarrod Bowen,eng ENG,FW,West Ham,25-102,1996,28,27,2356,26.2,8,8,8,0,0,3,0,0.31,0.31,0.61,0.31,0.61,9.1,9.1,5.1,14.2,0.35,0.19,0.54,0.35,0.54,Matches
55,54,Jarrad Branthwaite,eng ENG,DF,Everton,19-278,2002,3,1,191,2.1,1,0,1,0,0,0,0,0.47,0.0,0.47,0.47,0.47,0.4,0.4,0.0,0.4,0.2,0.0,0.2,0.2,0.2,Matches
56,55,Armando Broja,al ALB,FW,Southampton,20-203,2001,25,16,1514,16.8,6,0,6,0,0,1,0,0.36,0.0,0.36,0.36,0.36,6.3,6.3,1.0,7.3,0.37,0.06,0.43,0.37,0.43,Matches
57,56,Josh Brownhill,eng ENG,MF,Burnley,26-103,1995,24,22,2013,22.4,1,1,1,0,0,8,0,0.04,0.04,0.09,0.04,0.09,1.0,1.0,1.5,2.4,0.04,0.07,0.11,0.04,0.11,Matches
58,57,Bryan,es ESP,"FW,MF",Tottenham,21-049,2001,9,0,94,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,0.07,0.1,0.03,0.1,Matches
59,58,Emi Buendía,ar ARG,"FW,MF",Aston Villa,25-097,1996,26,19,1537,17.1,2,4,2,0,0,1,0,0.12,0.23,0.35,0.12,0.35,2.2,2.2,3.5,5.6,0.13,0.2,0.33,0.13,0.33,Matches
60,59,Dan Burn,eng ENG,DF,Brighton,29-327,1992,13,12,1022,11.4,1,0,1,0,0,4,0,0.09,0.0,0.09,0.09,0.09,1.3,1.3,0.0,1.3,0.11,0.0,0.12,0.11,0.12,Matches
61,60,Dan Burn,eng ENG,DF,Newcastle Utd,29-327,1992,7,7,630,7.0,0,1,0,0,0,2,0,0.0,0.14,0.14,0.0,0.14,0.3,0.3,0.2,0.5,0.04,0.03,0.07,0.04,0.07,Matches
62,61,Jack Butland,eng ENG,GK,Crystal Palace,29-022,1993,6,5,495,5.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
63,62,Sam Byram,eng ENG,"DF,MF",Norwich City,28-197,1993,6,2,272,3.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.6,0.17,0.03,0.2,0.17,0.2,Matches
64,63,Willy Caballero,ar ARG,GK,Southampton,40-185,1981,2,2,180,2.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
65,64,Dominic Calvert-Lewin,eng ENG,FW,Everton,25-016,1997,10,9,762,8.5,3,1,1,2,3,2,0,0.35,0.12,0.47,0.12,0.24,5.7,3.4,0.7,4.2,0.68,0.09,0.76,0.41,0.49,Matches
66,65,João Cancelo,pt POR,DF,Manchester City,27-309,1994,27,27,2417,26.9,1,5,1,0,0,5,0,0.04,0.19,0.22,0.04,0.22,2.8,2.8,3.3,6.2,0.11,0.12,0.23,0.11,0.23,Matches
67,66,Sergi Canós,es ESP,DF,Brentford,25-058,1997,28,25,2050,22.8,2,2,2,0,0,6,0,0.09,0.09,0.18,0.09,0.18,2.9,2.9,1.9,4.9,0.13,0.09,0.21,0.13,0.21,Matches
68,67,Todd Cantwell,eng ENG,"FW,MF",Norwich City,24-033,1998,8,5,441,4.9,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.03,0.04,0.07,0.03,0.07,Matches
69,68,Matty Cash,pl POL,DF,Aston Villa,24-237,1997,29,29,2567,28.5,3,3,3,0,0,8,0,0.11,0.11,0.21,0.11,0.21,1.7,1.7,1.8,3.6,0.06,0.06,0.12,0.06,0.12,Matches
70,69,Timothy Castagne,be BEL,DF,Leicester City,26-117,1995,17,13,1336,14.8,1,0,1,0,0,1,0,0.07,0.0,0.07,0.07,0.07,0.1,0.1,0.4,0.5,0.01,0.03,0.03,0.01,0.03,Matches
71,70,Jonny Castro,es ESP,DF,Wolves,28-029,1994,5,3,356,4.0,1,0,1,0,0,0,0,0.25,0.0,0.25,0.25,0.25,0.5,0.5,0.3,0.7,0.12,0.07,0.19,0.12,0.19,Matches
72,71,Craig Cathcart,nir NIR,DF,Watford,33-054,1989,26,25,2184,24.3,0,1,0,0,0,3,0,0.0,0.04,0.04,0.0,0.04,0.1,0.1,0.3,0.4,0.0,0.01,0.02,0.0,0.02,Matches
73,72,Edinson Cavani,uy URU,FW,Manchester Utd,35-046,1987,12,6,615,6.8,2,1,2,0,0,0,0,0.29,0.15,0.44,0.29,0.44,3.1,3.1,1.1,4.2,0.45,0.17,0.62,0.45,0.62,Matches
74,73,Kayky Chagas,br BRA,FW,Manchester City,18-294,2003,1,0,7,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
75,74,Trevoh Chalobah,eng ENG,DF,Chelsea,22-270,1999,17,14,1179,13.1,3,1,3,0,0,2,0,0.23,0.08,0.31,0.23,0.31,0.8,0.8,0.1,0.9,0.06,0.01,0.07,0.06,0.07,Matches
76,75,Calum Chambers,eng ENG,DF,Arsenal,27-071,1995,2,2,170,1.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.05,0.03,0.07,0.05,0.07,Matches
78,76,Calum Chambers,eng ENG,DF,Aston Villa,27-071,1995,6,5,452,5.0,1,0,1,0,0,0,0,0.2,0.0,0.2,0.2,0.2,0.1,0.1,0.0,0.1,0.02,0.0,0.02,0.02,0.02,Matches
79,77,Daniel Chesters,eng ENG,MF,West Ham,19-362,2002,1,0,1,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
80,78,Ben Chilwell,eng ENG,DF,Chelsea,25-101,1996,6,6,540,6.0,3,1,3,0,0,0,0,0.5,0.17,0.67,0.5,0.67,1.2,1.2,0.9,2.1,0.19,0.15,0.35,0.19,0.35,Matches
81,79,Chiquinho,pt POR,"MF,DF",Wolves,22-055,2000,4,0,51,0.6,0,1,0,0,0,0,0,0.0,1.76,1.76,0.0,1.76,0.2,0.2,0.1,0.3,0.41,0.13,0.54,0.41,0.54,Matches
82,80,Hamza Choudhury,eng ENG,"DF,MF",Leicester City,24-182,1997,5,4,284,3.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
83,81,Andreas Christensen,dk DEN,DF,Chelsea,25-356,1996,16,14,1271,14.1,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.7,0.03,0.02,0.05,0.03,0.05,Matches
84,82,Carney Chukwuemeka,eng ENG,"MF,FW",Aston Villa,18-084,2004,9,1,194,2.2,0,1,0,0,0,0,0,0.0,0.46,0.46,0.0,0.46,0.5,0.5,1.0,1.5,0.22,0.46,0.67,0.22,0.67,Matches
85,83,Ciaran Clark,ie IRL,DF,Newcastle Utd,32-187,1989,13,12,1014,11.3,0,1,0,0,0,2,1,0.0,0.09,0.09,0.0,0.09,0.8,0.8,0.3,1.1,0.07,0.03,0.1,0.07,0.1,Matches
86,84,Tom Cleverley,eng ENG,MF,Watford,32-232,1989,23,17,1365,15.2,0,2,0,0,0,2,0,0.0,0.13,0.13,0.0,0.13,0.8,0.8,1.5,2.2,0.05,0.1,0.15,0.05,0.15,Matches
87,85,Nathaniel Clyne,eng ENG,DF,Crystal Palace,30-361,1991,7,6,541,6.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.01,0.01,0.0,0.01,Matches
88,86,Conor Coady,eng ENG,DF,Wolves,29-035,1993,30,30,2686,29.8,3,0,3,0,0,2,0,0.1,0.0,0.1,0.1,0.1,1.8,1.8,0.0,1.8,0.06,0.0,0.06,0.06,0.06,Matches
89,87,Séamus Coleman,ie IRL,DF,Everton,33-172,1988,22,22,1943,21.6,1,0,1,0,0,2,0,0.05,0.0,0.05,0.05,0.05,1.0,1.0,1.0,2.0,0.05,0.04,0.09,0.05,0.09,Matches
90,88,Nathan Collins,ie IRL,DF,Burnley,20-336,2001,9,8,770,8.6,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.9,0.05,0.05,0.1,0.05,0.1,Matches
91,89,Aaron Connolly,ie IRL,FW,Brighton,22-063,2000,4,1,156,1.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.8,0.26,0.2,0.47,0.26,0.47,Matches
92,90,Liam Cooper,sct SCO,DF,Leeds United,30-214,1991,15,15,1274,14.2,0,1,0,0,0,4,0,0.0,0.07,0.07,0.0,0.07,0.2,0.2,0.0,0.3,0.02,0.0,0.02,0.02,0.02,Matches
93,91,Jack Cork,eng ENG,MF,Burnley,32-280,1989,11,11,880,9.8,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.01,0.01,0.02,0.01,0.02,Matches
94,92,Maxwel Cornet,ci CIV,"FW,MF",Burnley,25-186,1996,17,14,1097,12.2,6,0,6,0,0,2,0,0.49,0.0,0.49,0.49,0.49,3.0,3.0,0.7,3.6,0.24,0.05,0.3,0.24,0.3,Matches
95,93,Hélder Costa,ao ANG,MF,Leeds United,28-079,1994,1,0,22,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
96,94,Vladimír Coufal,cz CZE,DF,West Ham,29-222,1992,22,19,1679,18.7,0,3,0,0,0,4,1,0.0,0.16,0.16,0.0,0.16,0.6,0.6,2.1,2.7,0.03,0.11,0.15,0.03,0.15,Matches
97,95,Philippe Coutinho,br BRA,"MF,FW",Aston Villa,29-293,1992,10,9,774,8.6,4,3,4,0,0,0,0,0.47,0.35,0.81,0.47,0.81,3.3,3.3,2.4,5.7,0.39,0.28,0.66,0.39,0.66,Matches
98,96,Aaron Cresswell,eng ENG,DF,West Ham,32-107,1989,23,23,2006,22.3,1,3,1,0,0,1,0,0.04,0.13,0.18,0.04,0.18,0.7,0.7,2.7,3.4,0.03,0.12,0.15,0.03,0.15,Matches
99,97,Charlie Cresswell,eng ENG,DF,Leeds United,19-115,2002,5,1,141,1.6,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.05,0.0,0.05,0.05,0.05,Matches
100,98,Cucho,co COL,"FW,MF",Watford,22-346,1999,22,9,1013,11.3,5,2,5,0,0,2,0,0.44,0.18,0.62,0.44,0.62,2.5,2.5,1.9,4.4,0.22,0.17,0.39,0.22,0.39,Matches
101,99,Marc Cucurella,es ESP,DF,Brighton,23-253,1998,26,26,2279,25.3,0,1,0,0,0,4,0,0.0,0.04,0.04,0.0,0.04,0.4,0.4,2.3,2.7,0.02,0.09,0.11,0.02,0.11,Matches
102,100,Luke Cundle,eng ENG,MF,Wolves,19-340,2002,2,1,84,0.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.24,0.24,0.0,0.24,Matches
104,101,Patson Daka,zm ZAM,FW,Leicester City,23-174,1998,15,8,767,8.5,4,3,4,0,0,1,0,0.47,0.35,0.82,0.47,0.82,3.3,3.3,1.4,4.7,0.39,0.17,0.56,0.39,0.56,Matches
105,102,Stuart Dallas,nir NIR,"DF,MF",Leeds United,30-347,1991,30,30,2605,28.9,1,1,1,0,0,5,0,0.03,0.03,0.07,0.03,0.07,1.9,1.9,2.2,4.0,0.06,0.08,0.14,0.06,0.14,Matches
106,103,Diogo Dalot,pt POR,DF,Manchester Utd,23-014,1999,16,11,1093,12.1,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.8,0.03,0.04,0.07,0.03,0.07,Matches
107,104,Karl Darlow,eng ENG,GK,Newcastle Utd,31-175,1990,8,8,720,8.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
108,105,Josh Dasilva,eng ENG,"MF,FW",Brentford,23-160,1998,4,2,136,1.5,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.04,0.04,0.0,0.04,Matches
109,106,Ben Davies,wls WAL,DF,Tottenham,28-342,1993,20,19,1737,19.3,0,1,0,0,0,3,0,0.0,0.05,0.05,0.0,0.05,1.3,1.3,0.5,1.8,0.07,0.03,0.09,0.07,0.09,Matches
110,107,Tom Davies,eng ENG,MF,Everton,23-275,1998,5,1,158,1.8,1,0,1,0,0,0,0,0.57,0.0,0.57,0.57,0.57,0.9,0.9,0.0,0.9,0.52,0.0,0.52,0.52,0.52,Matches
111,108,Keinan Davis,eng ENG,FW,Aston Villa,24-047,1998,1,0,12,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
112,109,Craig Dawson,eng ENG,DF,West Ham,31-330,1990,27,23,2153,23.9,2,2,2,0,0,5,0,0.08,0.08,0.17,0.08,0.17,2.5,2.5,0.5,2.9,0.1,0.02,0.12,0.1,0.12,Matches
113,110,Kevin De Bruyne,be BEL,MF,Manchester City,30-277,1991,22,17,1536,17.1,9,3,9,0,0,0,0,0.53,0.18,0.7,0.53,0.7,4.5,4.5,5.5,10.0,0.26,0.32,0.58,0.26,0.58,Matches
114,111,Troy Deeney,eng ENG,FW,Watford,33-276,1988,2,0,25,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,1.45,0.32,1.77,1.45,1.77,Matches
115,112,Liam Delap,eng ENG,FW,Manchester City,19-052,2003,1,0,10,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
