,General,General,General,General,General,General,General,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,General
58,57,Emi Buendía,ar ARG,"FW,MF",Aston Villa,25-069,1996.0,22,18,1433,15.9,2,3,2,0,0,1,0,0.13,0.19,0.31,0.13,0.31,1.9,1.9,3.2,5.1,0.12,0.2,0.32,0.12,0.32,Matches
59,58,Dan Burn,eng ENG,DF,Brighton,29-299,1992.0,13,12,1022,11.4,1,0,1,0,0,4,0,0.09,0.0,0.09,0.09,0.09,1.3,1.3,0.0,1.3,0.11,0.0,0.12,0.11,0.12,Matches
60,59,Dan Burn,eng ENG,DF,Newcastle Utd,29-299,1992.0,3,3,270,3.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.04,0.0,0.04,0.04,0.04,Matches
61,60,Jack Butland,eng ENG,GK,Crystal Palace,28-359,1993.0,6,5,495,5.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
62,61,Sam Byram,eng ENG,"DF,MF",Norwich City,28-169,1993.0,5,1,182,2.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.14,0.02,0.16,0.14,0.16,Matches
63,62,Willy Caballero,ar ARG,GK,Southampton,40-157,1981.0,2,2,180,2.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
64,63,Dominic Calvert-Lewin,eng ENG,FW,Everton,24-353,1997.0,8,8,679,7.5,3,0,1,2,3,2,0,0.4,0.0,0.4,0.13,0.13,5.5,3.3,0.5,3.8,0.73,0.07,0.81,0.43,0.5,Matches
65,64,João Cancelo,pt POR,DF,Manchester City,27-281,1994.0,25,25,2237,24.9,1,5,1,0,0,5,0,0.04,0.2,0.24,0.04,0.24,2.8,2.8,3.2,6.0,0.11,0.13,0.24,0.11,0.24,Matches
66,65,Sergi Canós,es ESP,DF,Brentford,25-030,1997.0,26,23,1895,21.1,2,2,2,0,0,6,0,0.09,0.09,0.19,0.09,0.19,2.7,2.7,1.5,4.2,0.13,0.07,0.2,0.13,0.2,Matches
67,66,Todd Cantwell,eng ENG,"FW,MF",Norwich City,24-005,1998.0,8,5,441,4.9,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.03,0.04,0.07,0.03,0.07,Matches
68,67,Matty Cash,pl POL,DF,Aston Villa,24-209,1997.0,25,25,2207,24.5,2,1,2,0,0,8,0,0.08,0.04,0.12,0.08,0.12,1.5,1.5,1.5,3.0,0.06,0.06,0.12,0.06,0.12,Matches
69,68,Timothy Castagne,be BEL,DF,Leicester City,26-089,1995.0,16,12,1273,14.1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,0.0,0.03,0.03,0.0,0.03,Matches
70,69,Jonny Castro,es ESP,DF,Wolves,28-001,1994.0,1,0,30,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
71,70,Craig Cathcart,nir NIR,DF,Watford,33-026,1989.0,23,23,2003,22.3,0,1,0,0,0,3,0,0.0,0.04,0.04,0.0,0.04,0.1,0.1,0.3,0.4,0.0,0.02,0.02,0.0,0.02,Matches
72,71,Edinson Cavani,uy URU,FW,Manchester Utd,35-018,1987.0,11,6,604,6.7,2,1,2,0,0,0,0,0.3,0.15,0.45,0.3,0.45,3.1,3.1,1.1,4.2,0.46,0.17,0.63,0.46,0.63,Matches
73,72,Kayky Chagas,br BRA,FW,Manchester City,18-266,2003.0,1,0,7,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
74,73,Trevoh Chalobah,eng ENG,DF,Chelsea,22-242,1999.0,14,11,909,10.1,2,0,2,0,0,1,0,0.2,0.0,0.2,0.2,0.2,0.6,0.6,0.0,0.6,0.06,0.0,0.06,0.06,0.06,Matches
75,74,Calum Chambers,eng ENG,DF,Aston Villa,27-043,1995.0,3,2,182,2.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
76,75,Calum Chambers,eng ENG,DF,Arsenal,27-043,1995.0,2,2,170,1.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.05,0.03,0.07,0.05,0.07,Matches
78,76,Ben Chilwell,eng ENG,DF,Chelsea,25-073,1996.0,6,6,540,6.0,3,1,3,0,0,0,0,0.5,0.17,0.67,0.5,0.67,1.2,1.2,0.9,2.1,0.19,0.15,0.35,0.19,0.35,Matches
79,77,Chiquinho,pt POR,MF,Wolves,22-027,2000.0,1,0,29,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.2,0.18,0.38,0.2,0.38,Matches
80,78,Hamza Choudhury,eng ENG,"MF,DF",Leicester City,24-154,1997.0,4,3,224,2.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
81,79,Andreas Christensen,dk DEN,DF,Chelsea,25-328,1996.0,14,12,1091,12.1,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.6,0.03,0.02,0.05,0.03,0.05,Matches
82,80,Carney Chukwuemeka,eng ENG,"MF,FW",Aston Villa,18-056,2004.0,9,1,194,2.2,0,1,0,0,0,0,0,0.0,0.46,0.46,0.0,0.46,0.5,0.5,1.0,1.5,0.22,0.46,0.67,0.22,0.67,Matches
83,81,Ciaran Clark,ie IRL,DF,Newcastle Utd,32-159,1989.0,13,12,1014,11.3,0,1,0,0,0,2,1,0.0,0.09,0.09,0.0,0.09,0.8,0.8,0.3,1.1,0.07,0.03,0.1,0.07,0.1,Matches
84,82,Tom Cleverley,eng ENG,MF,Watford,32-204,1989.0,21,15,1205,13.4,0,2,0,0,0,2,0,0.0,0.15,0.15,0.0,0.15,0.6,0.6,1.5,2.1,0.05,0.11,0.16,0.05,0.16,Matches
85,83,Nathaniel Clyne,eng ENG,DF,Crystal Palace,30-333,1991.0,5,4,361,4.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.01,0.01,0.0,0.01,Matches
86,84,Conor Coady,eng ENG,DF,Wolves,29-007,1993.0,26,26,2326,25.8,2,0,2,0,0,1,0,0.08,0.0,0.08,0.08,0.08,1.6,1.6,0.0,1.6,0.06,0.0,0.06,0.06,0.06,Matches
87,85,Séamus Coleman,ie IRL,DF,Everton,33-144,1988.0,19,19,1673,18.6,1,0,1,0,0,2,0,0.05,0.0,0.05,0.05,0.05,0.8,0.8,0.8,1.7,0.05,0.04,0.09,0.05,0.09,Matches
88,86,Nathan Collins,ie IRL,DF,Burnley,20-308,2001.0,7,6,591,6.6,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.7,0.04,0.07,0.11,0.04,0.11,Matches
89,87,Aaron Connolly,ie IRL,FW,Brighton,22-035,2000.0,4,1,156,1.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.8,0.26,0.2,0.47,0.26,0.47,Matches
90,88,Liam Cooper,sct SCO,DF,Leeds United,30-186,1991.0,15,15,1274,14.2,0,1,0,0,0,4,0,0.0,0.07,0.07,0.0,0.07,0.2,0.2,0.0,0.3,0.02,0.0,0.02,0.02,0.02,Matches
91,89,Jack Cork,eng ENG,MF,Burnley,32-252,1989.0,11,11,880,9.8,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.01,0.01,0.02,0.01,0.02,Matches
92,90,Maxwel Cornet,ci CIV,"FW,MF",Burnley,25-158,1996.0,15,13,979,10.9,6,0,6,0,0,2,0,0.55,0.0,0.55,0.55,0.55,2.6,2.6,0.6,3.2,0.23,0.06,0.29,0.23,0.29,Matches
93,91,Hélder Costa,ao ANG,MF,Leeds United,28-051,1994.0,1,0,22,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
94,92,Vladimír Coufal,cz CZE,DF,West Ham,29-194,1992.0,22,19,1679,18.7,0,3,0,0,0,4,1,0.0,0.16,0.16,0.0,0.16,0.6,0.6,2.1,2.7,0.03,0.11,0.15,0.03,0.15,Matches
95,93,Philippe Coutinho,br BRA,"FW,MF",Aston Villa,29-265,1992.0,6,5,438,4.9,2,2,2,0,0,0,0,0.41,0.41,0.82,0.41,0.82,1.4,1.4,1.1,2.5,0.29,0.22,0.51,0.29,0.51,Matches
96,94,Aaron Cresswell,eng ENG,DF,West Ham,32-079,1989.0,20,20,1770,19.7,1,3,1,0,0,1,0,0.05,0.15,0.2,0.05,0.2,0.7,0.7,2.4,3.0,0.03,0.12,0.15,0.03,0.15,Matches
97,95,Charlie Cresswell,eng ENG,DF,Leeds United,19-087,2002.0,4,1,95,1.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
98,96,Cucho,co COL,"FW,MF",Watford,22-318,1999.0,19,6,744,8.3,2,1,2,0,0,0,0,0.24,0.12,0.36,0.24,0.36,1.3,1.3,1.3,2.6,0.16,0.16,0.32,0.16,0.32,Matches
99,97,Marc Cucurella,es ESP,DF,Brighton,23-225,1998.0,23,23,2009,22.3,0,1,0,0,0,4,0,0.0,0.04,0.04,0.0,0.04,0.4,0.4,2.1,2.5,0.02,0.1,0.11,0.02,0.11,Matches
100,98,Luke Cundle,eng ENG,MF,Wolves,19-312,2002.0,2,1,84,0.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.22,0.22,0.0,0.22,Matches
101,99,Patson Daka,zm ZAM,FW,Leicester City,23-146,1998.0,13,8,745,8.3,4,3,4,0,0,0,0,0.48,0.36,0.85,0.48,0.85,3.5,3.5,1.4,5.0,0.42,0.18,0.6,0.42,0.6,Matches
102,100,Stuart Dallas,nir NIR,"DF,MF",Leeds United,30-319,1991.0,26,26,2245,24.9,1,1,1,0,0,5,0,0.04,0.04,0.08,0.04,0.08,1.9,1.9,1.7,3.5,0.07,0.07,0.14,0.07,0.14,Matches
104,101,Diogo Dalot,pt POR,DF,Manchester Utd,22-351,1999.0,15,10,1003,11.1,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.8,0.03,0.04,0.07,0.03,0.07,Matches
105,102,Karl Darlow,eng ENG,GK,Newcastle Utd,31-147,1990.0,8,8,720,8.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
106,103,Josh Dasilva,eng ENG,"MF,FW",Brentford,23-132,1998.0,4,2,136,1.5,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.04,0.04,0.0,0.04,Matches
107,104,Ben Davies,wls WAL,DF,Tottenham,28-314,1993.0,16,15,1381,15.3,0,1,0,0,0,3,0,0.0,0.07,0.07,0.0,0.07,1.3,1.3,0.5,1.8,0.08,0.03,0.12,0.08,0.12,Matches
108,105,Tom Davies,eng ENG,MF,Everton,23-247,1998.0,5,1,158,1.8,1,0,1,0,0,0,0,0.57,0.0,0.57,0.57,0.57,0.9,0.9,0.0,0.9,0.52,0.0,0.52,0.52,0.52,Matches
109,106,Keinan Davis,eng ENG,FW,Aston Villa,24-019,1998.0,1,0,12,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
110,107,Craig Dawson,eng ENG,DF,West Ham,31-302,1990.0,24,20,1883,20.9,2,1,2,0,0,3,0,0.1,0.05,0.14,0.1,0.14,1.9,1.9,0.5,2.4,0.09,0.02,0.11,0.09,0.11,Matches
111,108,Kevin De Bruyne,be BEL,MF,Manchester City,30-249,1991.0,20,15,1367,15.2,7,2,7,0,0,0,0,0.46,0.13,0.59,0.46,0.59,3.4,3.4,5.0,8.3,0.22,0.33,0.55,0.22,0.55,Matches
112,109,Troy Deeney,eng ENG,FW,Watford,33-248,1988.0,2,0,25,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,1.45,0.32,1.77,1.45,1.77,Matches
113,110,Liam Delap,eng ENG,FW,Manchester City,19-024,2003.0,1,0,10,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
114,111,Fabian Delph,eng ENG,MF,Everton,32-103,1989.0,6,3,249,2.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.02,0.02,0.01,0.02,Matches
