,General,General,General,General,General,General,General,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,General
34,34,Shandon Baptiste,gd GRN,MF,Brentford,23-322,1998,19,9,845,9.4,1,1,1,0,0,2,1,0.11,0.11,0.21,0.11,0.21,0.5,0.5,0.4,0.9,0.05,0.04,0.1,0.05,0.1,Matches
35,35,Ross Barkley,eng ENG,MF,Chelsea,28-081,1993,5,1,154,1.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.5,1.4,0.48,0.32,0.8,0.48,0.8,Matches
36,36,Ashley Barnes,eng ENG,FW,Burnley,32-117,1989,12,4,406,4.5,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.8,1.4,0.15,0.17,0.32,0.15,0.32,Matches
37,37,Harvey Barnes,eng ENG,"FW,MF",Leicester City,24-077,1997,18,15,1206,13.4,2,4,2,0,0,2,0,0.15,0.3,0.45,0.15,0.45,3.6,3.6,2.3,5.9,0.27,0.17,0.44,0.27,0.44,Matches
38,38,Lewis Bate,eng ENG,MF,Leeds United,19-118,2002,1,0,43,0.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
39,39,Mads Bech Sørensen,dk DEN,DF,Brentford,23-048,1999,5,4,380,4.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.01,0.04,0.05,0.01,0.05,Matches
40,40,Jan Bednarek,pl POL,DF,Southampton,25-318,1996,20,19,1639,18.2,3,0,3,0,0,5,0,0.16,0.0,0.16,0.16,0.16,1.4,1.4,0.2,1.7,0.08,0.01,0.09,0.08,0.09,Matches
41,41,Donny van de Beek,nl NED,MF,Everton,24-312,1997,3,2,211,2.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.06,0.02,0.07,0.06,0.07,Matches
42,42,Donny van de Beek,nl NED,MF,Manchester Utd,24-312,1997,8,0,75,0.8,1,0,1,0,0,0,0,1.2,0.0,1.2,1.2,1.2,0.7,0.7,0.5,1.2,0.88,0.58,1.46,0.88,1.46,Matches
43,43,Asmir Begović,ba BIH,GK,Everton,34-249,1987,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
44,44,Saïd Benrahma,dz ALG,"FW,MF",West Ham,26-198,1995,23,20,1581,17.6,5,4,5,0,0,0,0,0.28,0.23,0.51,0.28,0.51,3.8,3.8,2.3,6.0,0.21,0.13,0.34,0.21,0.34,Matches
45,45,Rodrigo Bentancur,uy URU,MF,Tottenham,24-264,1997,4,3,256,2.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.03,0.08,0.11,0.03,0.11,Matches
46,46,Christian Benteke,be BEL,FW,Crystal Palace,31-083,1990,21,11,1093,12.1,4,1,4,0,0,3,0,0.33,0.08,0.41,0.33,0.41,5.4,5.4,1.1,6.4,0.44,0.09,0.53,0.44,0.53,Matches
47,47,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,31-120,1990,18,13,1102,12.2,0,1,0,0,0,2,0,0.0,0.08,0.08,0.0,0.08,1.7,1.7,0.3,2.0,0.14,0.03,0.16,0.14,0.16,Matches
48,48,Steven Bergwijn,nl NED,FW,Tottenham,24-139,1997,13,4,454,5.0,2,1,2,0,0,1,0,0.4,0.2,0.59,0.4,0.59,2.0,2.0,0.5,2.5,0.4,0.1,0.51,0.4,0.51,Matches
49,49,Ryan Bertrand,eng ENG,DF,Leicester City,32-203,1989,4,4,337,3.7,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.08,0.08,0.0,0.08,Matches
50,50,Mads Bidstrup,dk DEN,MF,Brentford,20-364,2001,4,0,41,0.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
52,51,Yves Bissouma,ml MLI,MF,Brighton,25-178,1996,17,16,1417,15.7,0,1,0,0,0,6,0,0.0,0.06,0.06,0.0,0.06,0.7,0.7,0.5,1.3,0.05,0.03,0.08,0.05,0.08,Matches
53,52,Jarrod Bowen,eng ENG,FW,West Ham,25-066,1996,26,25,2214,24.6,8,8,8,0,0,3,0,0.33,0.33,0.65,0.33,0.65,8.6,8.6,4.7,13.3,0.35,0.19,0.54,0.35,0.54,Matches
54,53,Jarrad Branthwaite,eng ENG,DF,Everton,19-242,2002,2,1,146,1.6,1,0,1,0,0,0,0,0.62,0.0,0.62,0.62,0.62,0.4,0.4,0.0,0.4,0.26,0.0,0.26,0.26,0.26,Matches
55,54,Armando Broja,al ALB,FW,Southampton,20-167,2001,21,13,1228,13.6,6,0,6,0,0,1,0,0.44,0.0,0.44,0.44,0.44,5.8,5.8,0.9,6.8,0.43,0.07,0.5,0.43,0.5,Matches
56,55,Josh Brownhill,eng ENG,MF,Burnley,26-067,1995,20,18,1653,18.4,1,1,1,0,0,7,0,0.05,0.05,0.11,0.05,0.11,0.9,0.9,1.3,2.2,0.05,0.07,0.12,0.05,0.12,Matches
57,56,Bryan,es ESP,"FW,MF",Tottenham,21-013,2001,9,0,94,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,0.07,0.1,0.03,0.1,Matches
58,57,Emi Buendía,ar ARG,"FW,MF",Aston Villa,25-061,1996,22,18,1433,15.9,2,3,2,0,0,1,0,0.13,0.19,0.31,0.13,0.31,1.9,1.9,3.2,5.2,0.12,0.2,0.32,0.12,0.32,Matches
59,58,Dan Burn,eng ENG,DF,Newcastle Utd,29-291,1992,2,2,180,2.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.05,0.0,0.05,0.05,0.05,Matches
60,59,Dan Burn,eng ENG,DF,Brighton,29-291,1992,13,12,1022,11.4,1,0,1,0,0,4,0,0.09,0.0,0.09,0.09,0.09,1.2,1.2,0.0,1.3,0.11,0.0,0.11,0.11,0.11,Matches
61,60,Jack Butland,eng ENG,GK,Crystal Palace,28-351,1993,5,4,405,4.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
62,61,Sam Byram,eng ENG,"DF,MF",Norwich City,28-161,1993,5,1,182,2.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.14,0.02,0.16,0.14,0.16,Matches
63,62,Willy Caballero,ar ARG,GK,Southampton,40-149,1981,2,2,180,2.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
64,63,Dominic Calvert-Lewin,eng ENG,FW,Everton,24-345,1997,8,8,679,7.5,3,0,1,2,3,2,0,0.4,0.0,0.4,0.13,0.13,5.6,3.3,0.5,3.9,0.74,0.07,0.81,0.44,0.51,Matches
65,64,João Cancelo,pt POR,DF,Manchester City,27-273,1994,24,24,2147,23.9,1,5,1,0,0,5,0,0.04,0.21,0.25,0.04,0.25,2.8,2.8,3.2,6.0,0.12,0.13,0.25,0.12,0.25,Matches
66,65,Sergi Canós,es ESP,DF,Brentford,25-022,1997,25,23,1876,20.8,2,2,2,0,0,6,0,0.1,0.1,0.19,0.1,0.19,2.7,2.7,1.5,4.2,0.13,0.07,0.2,0.13,0.2,Matches
67,66,Todd Cantwell,eng ENG,"FW,MF",Norwich City,23-362,1998,8,5,441,4.9,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.03,0.04,0.07,0.03,0.07,Matches
68,67,Matty Cash,pl POL,DF,Aston Villa,24-201,1997,24,24,2117,23.5,1,1,1,0,0,7,0,0.04,0.04,0.09,0.04,0.09,1.4,1.4,1.5,2.8,0.06,0.06,0.12,0.06,0.12,Matches
69,68,Timothy Castagne,be BEL,DF,Leicester City,26-081,1995,16,12,1273,14.1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,0.0,0.03,0.03,0.0,0.03,Matches
70,69,Craig Cathcart,nir NIR,DF,Watford,33-018,1989,22,22,1913,21.3,0,1,0,0,0,3,0,0.0,0.05,0.05,0.0,0.05,0.1,0.1,0.3,0.4,0.0,0.02,0.02,0.0,0.02,Matches
71,70,Edinson Cavani,uy URU,FW,Manchester Utd,35-010,1987,11,6,604,6.7,2,1,2,0,0,0,0,0.3,0.15,0.45,0.3,0.45,3.1,3.1,1.1,4.2,0.46,0.17,0.63,0.46,0.63,Matches
72,71,Kayky Chagas,br BRA,FW,Manchester City,18-258,2003,1,0,7,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
73,72,Trevoh Chalobah,eng ENG,DF,Chelsea,22-234,1999,14,11,909,10.1,2,0,2,0,0,1,0,0.2,0.0,0.2,0.2,0.2,0.6,0.6,0.0,0.6,0.06,0.0,0.06,0.06,0.06,Matches
74,73,Calum Chambers,eng ENG,DF,Aston Villa,27-035,1995,3,2,182,2.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
75,74,Calum Chambers,eng ENG,DF,Arsenal,27-035,1995,2,2,170,1.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.05,0.03,0.07,0.05,0.07,Matches
76,75,Ben Chilwell,eng ENG,DF,Chelsea,25-065,1996,6,6,540,6.0,3,1,3,0,0,0,0,0.5,0.17,0.67,0.5,0.67,1.2,1.2,0.9,2.1,0.19,0.15,0.35,0.19,0.35,Matches
78,76,Chiquinho,pt POR,MF,Wolves,22-019,2000,1,0,29,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.2,0.18,0.38,0.2,0.38,Matches
79,77,Hamza Choudhury,eng ENG,"MF,DF",Leicester City,24-146,1997,4,3,224,2.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
80,78,Andreas Christensen,dk DEN,DF,Chelsea,25-320,1996,14,12,1091,12.1,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.6,0.03,0.02,0.05,0.03,0.05,Matches
81,79,Carney Chukwuemeka,eng ENG,"MF,FW",Aston Villa,18-048,2004,9,1,194,2.2,0,1,0,0,0,0,0,0.0,0.46,0.46,0.0,0.46,0.5,0.5,1.0,1.5,0.22,0.46,0.67,0.22,0.67,Matches
82,80,Ciaran Clark,ie IRL,DF,Newcastle Utd,32-151,1989,13,12,1014,11.3,0,1,0,0,0,2,1,0.0,0.09,0.09,0.0,0.09,0.8,0.8,0.3,1.1,0.07,0.03,0.1,0.07,0.1,Matches
83,81,Tom Cleverley,eng ENG,MF,Watford,32-196,1989,20,14,1126,12.5,0,2,0,0,0,2,0,0.0,0.16,0.16,0.0,0.16,0.6,0.6,1.4,2.0,0.05,0.11,0.16,0.05,0.16,Matches
84,82,Nathaniel Clyne,eng ENG,DF,Crystal Palace,30-325,1991,4,3,271,3.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
85,83,Conor Coady,eng ENG,DF,Wolves,28-364,1993,24,24,2146,23.8,2,0,2,0,0,1,0,0.08,0.0,0.08,0.08,0.08,1.6,1.6,0.0,1.6,0.07,0.0,0.07,0.07,0.07,Matches
86,84,Séamus Coleman,ie IRL,DF,Everton,33-136,1988,18,18,1583,17.6,1,0,1,0,0,2,0,0.06,0.0,0.06,0.06,0.06,0.8,0.8,0.9,1.7,0.05,0.05,0.1,0.05,0.1,Matches
87,85,Nathan Collins,ie IRL,DF,Burnley,20-300,2001,6,6,540,6.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,0.01,0.07,0.08,0.01,0.08,Matches
88,86,Aaron Connolly,ie IRL,FW,Brighton,22-027,2000,4,1,156,1.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.8,0.26,0.2,0.47,0.26,0.47,Matches
89,87,Liam Cooper,sct SCO,DF,Leeds United,30-178,1991,15,15,1274,14.2,0,1,0,0,0,4,0,0.0,0.07,0.07,0.0,0.07,0.2,0.2,0.0,0.3,0.02,0.0,0.02,0.02,0.02,Matches
90,88,Jack Cork,eng ENG,MF,Burnley,32-244,1989,10,10,821,9.1,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.01,0.01,0.02,0.01,0.02,Matches
91,89,Maxwel Cornet,ci CIV,"FW,MF",Burnley,25-150,1996,14,12,909,10.1,6,0,6,0,0,2,0,0.59,0.0,0.59,0.59,0.59,2.3,2.3,0.6,2.9,0.23,0.06,0.29,0.23,0.29,Matches
92,90,Hélder Costa,ao ANG,MF,Leeds United,28-043,1994,1,0,22,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
93,91,Vladimír Coufal,cz CZE,DF,West Ham,29-186,1992,22,19,1679,18.7,0,3,0,0,0,4,1,0.0,0.16,0.16,0.0,0.16,0.6,0.6,2.1,2.7,0.03,0.11,0.15,0.03,0.15,Matches
94,92,Philippe Coutinho,br BRA,"FW,MF",Aston Villa,29-257,1992,5,4,353,3.9,2,2,2,0,0,0,0,0.51,0.51,1.02,0.51,1.02,1.4,1.4,1.0,2.3,0.35,0.24,0.59,0.35,0.59,Matches
95,93,Aaron Cresswell,eng ENG,DF,West Ham,32-071,1989,19,19,1680,18.7,1,3,1,0,0,1,0,0.05,0.16,0.21,0.05,0.21,0.5,0.5,2.3,2.8,0.03,0.12,0.15,0.03,0.15,Matches
96,94,Charlie Cresswell,eng ENG,DF,Leeds United,19-079,2002,4,1,95,1.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
97,95,Cucho,co COL,"FW,MF",Watford,22-310,1999,19,6,744,8.3,2,1,2,0,0,0,0,0.24,0.12,0.36,0.24,0.36,1.3,1.3,1.3,2.6,0.16,0.16,0.32,0.16,0.32,Matches
98,96,Marc Cucurella,es ESP,DF,Brighton,23-217,1998,22,22,1919,21.3,0,1,0,0,0,3,0,0.0,0.05,0.05,0.0,0.05,0.4,0.4,2.1,2.4,0.02,0.1,0.11,0.02,0.11,Matches
99,97,Luke Cundle,eng ENG,MF,Wolves,19-304,2002,2,1,84,0.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.22,0.22,0.0,0.22,Matches
100,98,Patson Daka,zm ZAM,FW,Leicester City,23-138,1998,12,7,674,7.5,4,3,4,0,0,0,0,0.53,0.4,0.93,0.53,0.93,3.4,3.4,1.4,4.8,0.45,0.19,0.64,0.45,0.64,Matches
101,99,Stuart Dallas,nir NIR,"DF,MF",Leeds United,30-311,1991,25,25,2155,23.9,1,1,1,0,0,4,0,0.04,0.04,0.08,0.04,0.08,1.6,1.6,1.9,3.5,0.07,0.08,0.15,0.07,0.15,Matches
102,100,Diogo Dalot,pt POR,DF,Manchester Utd,22-343,1999,15,10,1003,11.1,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.8,0.03,0.04,0.07,0.03,0.07,Matches
104,101,Karl Darlow,eng ENG,GK,Newcastle Utd,31-139,1990,8,8,720,8.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
105,102,Josh Dasilva,eng ENG,"MF,FW",Brentford,23-124,1998,3,1,126,1.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.04,0.04,0.0,0.04,Matches
106,103,Ben Davies,wls WAL,DF,Tottenham,28-306,1993,15,14,1291,14.3,0,1,0,0,0,2,0,0.0,0.07,0.07,0.0,0.07,1.2,1.2,0.6,1.8,0.09,0.04,0.12,0.09,0.12,Matches
107,104,Tom Davies,eng ENG,MF,Everton,23-239,1998,5,1,158,1.8,1,0,1,0,0,0,0,0.57,0.0,0.57,0.57,0.57,0.9,0.9,0.0,0.9,0.52,0.0,0.52,0.52,0.52,Matches
108,105,Keinan Davis,eng ENG,FW,Aston Villa,24-011,1998,1,0,12,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
109,106,Craig Dawson,eng ENG,DF,West Ham,31-294,1990,23,19,1793,19.9,2,1,2,0,0,3,0,0.1,0.05,0.15,0.1,0.15,1.9,1.9,0.5,2.4,0.1,0.02,0.12,0.1,0.12,Matches
110,107,Kevin De Bruyne,be BEL,MF,Manchester City,30-241,1991,19,14,1277,14.2,7,2,7,0,0,0,0,0.49,0.14,0.63,0.49,0.63,3.2,3.2,4.6,7.9,0.23,0.33,0.56,0.23,0.56,Matches
111,108,Troy Deeney,eng ENG,FW,Watford,33-240,1988,2,0,25,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,1.45,0.32,1.77,1.45,1.77,Matches
112,109,Liam Delap,eng ENG,FW,Manchester City,19-016,2003,1,0,10,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
113,110,Fabian Delph,eng ENG,MF,Everton,32-095,1989,6,3,249,2.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.02,0.02,0.01,0.02,Matches
114,111,Leander Dendoncker,be BEL,MF,Wolves,26-315,1995,20,12,1149,12.8,1,2,1,0,0,4,0,0.08,0.16,0.23,0.08,0.23,1.5,1.5,0.8,2.3,0.12,0.07,0.18,0.12,0.18,Matches
115,112,Emmanuel Dennis,ng NGA,"FW,MF",Watford,24-101,1997,23,22,1818,20.2,9,5,9,0,0,9,1,0.45,0.25,0.69,0.45,0.69,5.7,5.7,2.3,8.0,0.28,0.11,0.4,0.28,0.4,Matches
