,General,General,General,General,General,General,General,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,General
9,10,Allan,br BRA,MF,Everton,30-301,1991,10,10,881,9.8,0,1,0,0,0,1,0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.3,0.4,0.01,0.03,0.04,0.01,0.04,Matches
10,11,Dele Alli,eng ENG,MF,Tottenham,25-208,1996,7,6,513,5.7,1,0,0,1,1,1,0,0.18,0.0,0.18,0.0,0.0,1.1,0.3,0.0,0.3,0.19,0.0,0.19,0.05,0.05,Matches
11,12,Miguel Almirón,py PAR,MF,Newcastle Utd,27-268,1994,9,7,624,6.9,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.3,0.9,0.08,0.05,0.13,0.08,0.13,Matches
12,13,Marcos Alonso,es ESP,DF,Chelsea,30-312,1990,6,6,535,5.9,1,1,1,0,0,2,0,0.17,0.17,0.34,0.17,0.34,0.8,0.8,0.8,1.6,0.13,0.14,0.27,0.13,0.27,Matches
13,14,Steven Alzate,co COL,MF,Brighton,23-058,1998,2,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.14,0.14,0.0,0.14,Matches
14,15,Daniel Amartey,gh GHA,DF,Leicester City,26-319,1994,6,6,495,5.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
15,16,Joachim Andersen,dk DEN,DF,Crystal Palace,25-158,1996,10,9,844,9.4,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,0.01,0.06,0.06,0.01,0.06,Matches
16,17,Michail Antonio,jm JAM,FW,West Ham,31-222,1990,9,9,805,8.9,6,3,6,0,1,4,1,0.67,0.34,1.01,0.67,1.01,5.1,4.8,2.8,7.6,0.57,0.31,0.88,0.54,0.85,Matches
17,18,Cameron Archer,eng ENG,"MF,FW",Aston Villa,20-107,2001,2,0,7,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
18,19,Adam Armstrong,eng ENG,FW,Southampton,24-268,1997,9,8,705,7.8,1,1,1,0,0,0,0,0.13,0.13,0.26,0.13,0.26,2.7,2.7,1.3,4.0,0.34,0.17,0.51,0.34,0.51,Matches
19,20,Stuart Armstrong,sct SCO,MF,Southampton,29-220,1992,3,0,70,0.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.11,0.11,0.0,0.11,Matches
20,21,Kepa Arrizabalaga,es ESP,GK,Chelsea,27-033,1994,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
21,22,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,32-140,1989,9,8,698,7.8,4,1,4,0,1,1,0,0.52,0.13,0.64,0.52,0.64,3.3,2.5,0.8,3.3,0.43,0.1,0.53,0.32,0.42,Matches
22,23,Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,30-055,1991,9,8,649,7.2,0,1,0,0,0,1,0,0.0,0.14,0.14,0.0,0.14,1.1,1.1,0.4,1.5,0.15,0.06,0.21,0.15,0.21,Matches
23,24,Luke Ayling,eng ENG,DF,Leeds United,30-072,1991,5,5,448,5.0,1,0,1,0,0,0,0,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.04,0.0,0.05,0.04,0.05,Matches
24,25,César Azpilicueta,es ESP,DF,Chelsea,32-069,1989,8,7,631,7.0,0,2,0,0,0,0,0,0.0,0.29,0.29,0.0,0.29,0.2,0.2,1.3,1.5,0.03,0.19,0.22,0.03,0.22,Matches
26,26,Daniel Bachmann,at AUT,GK,Watford,27-119,1994,4,4,360,4.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
27,27,Leon Bailey,jm JAM,"FW,MF",Aston Villa,24-088,1997,5,1,203,2.3,1,2,1,0,0,1,0,0.44,0.89,1.33,0.44,1.33,0.6,0.6,0.2,0.8,0.27,0.09,0.36,0.27,0.36,Matches
28,28,Folarin Balogun,eng ENG,FW,Arsenal,20-125,2001,2,1,70,0.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.35,0.0,0.35,0.35,0.35,Matches
29,29,Patrick Bamford,eng ENG,FW,Leeds United,28-061,1993,5,5,436,4.8,1,2,1,0,0,1,0,0.21,0.41,0.62,0.21,0.62,3.0,3.0,0.6,3.5,0.61,0.12,0.73,0.61,0.73,Matches
30,30,Shandon Baptiste,gd GRN,MF,Brentford,23-211,1998,5,3,190,2.1,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.03,0.0,0.03,0.03,0.03,Matches
31,31,Ross Barkley,eng ENG,MF,Chelsea,27-335,1993,3,0,56,0.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.81,0.06,0.87,0.81,0.87,Matches
32,32,Ashley Barnes,eng ENG,FW,Burnley,32-006,1989,8,4,382,4.2,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.8,1.5,0.16,0.19,0.35,0.16,0.35,Matches
33,33,Harvey Barnes,eng ENG,"FW,MF",Leicester City,23-331,1997,8,7,587,6.5,0,1,0,0,0,2,0,0.0,0.15,0.15,0.0,0.15,1.5,1.5,0.2,1.6,0.23,0.03,0.25,0.23,0.25,Matches
34,34,Mads Bech Sørensen,dk DEN,DF,Brentford,22-302,1999,1,0,20,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
35,35,Jan Bednarek,pl POL,DF,Southampton,25-207,1996,7,6,585,6.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.02,0.01,0.03,0.02,0.03,Matches
36,36,Donny van de Beek,nl NED,MF,Manchester Utd,24-201,1997,1,0,6,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
37,37,Asmir Begović,ba BIH,GK,Everton,34-138,1987,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
38,38,Saïd Benrahma,dz ALG,"MF,FW",West Ham,26-087,1995,10,10,826,9.2,3,3,3,0,0,0,0,0.33,0.33,0.65,0.33,0.65,2.1,2.1,1.3,3.4,0.23,0.14,0.37,0.23,0.37,Matches
39,39,Christian Benteke,be BEL,FW,Crystal Palace,30-337,1990,10,6,592,6.6,2,1,2,0,0,2,0,0.3,0.15,0.46,0.3,0.46,2.3,2.3,0.8,3.1,0.35,0.11,0.47,0.35,0.47,Matches
40,40,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,31-009,1990,10,6,560,6.2,0,1,0,0,0,2,0,0.0,0.16,0.16,0.0,0.16,1.2,1.2,0.3,1.4,0.19,0.04,0.23,0.19,0.23,Matches
41,41,Steven Bergwijn,nl NED,FW,Tottenham,24-028,1997,5,3,270,3.0,0,1,0,0,0,0,0,0.0,0.33,0.33,0.0,0.33,0.8,0.8,0.4,1.2,0.25,0.14,0.39,0.25,0.39,Matches
42,42,Ryan Bertrand,eng ENG,DF,Leicester City,32-092,1989,4,4,337,3.7,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.08,0.08,0.0,0.08,Matches
43,43,Mads Bidstrup,dk DEN,MF,Brentford,20-253,2001,3,0,25,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
44,44,Yves Bissouma,ml MLI,MF,Brighton,25-067,1996,6,6,497,5.5,0,1,0,0,0,1,0,0.0,0.18,0.18,0.0,0.18,0.2,0.2,0.4,0.6,0.04,0.06,0.11,0.04,0.11,Matches
45,45,Jarrod Bowen,eng ENG,FW,West Ham,24-320,1996,10,10,874,9.7,2,2,2,0,0,1,0,0.21,0.21,0.41,0.21,0.41,3.1,3.1,1.9,5.0,0.32,0.2,0.52,0.32,0.52,Matches
46,46,Armando Broja,al ALB,"FW,MF",Southampton,20-056,2001,6,2,245,2.7,2,0,2,0,0,0,0,0.73,0.0,0.73,0.73,0.73,1.6,1.6,0.8,2.4,0.57,0.31,0.88,0.57,0.88,Matches
47,47,Josh Brownhill,eng ENG,MF,Burnley,25-321,1995,10,9,822,9.1,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.5,0.9,0.04,0.06,0.1,0.04,0.1,Matches
48,48,Bryan,es ESP,"FW,MF",Tottenham,20-267,2001,5,0,62,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
49,49,Emi Buendía,ar ARG,"MF,FW",Aston Villa,24-315,1996,8,6,472,5.2,1,1,1,0,0,1,0,0.19,0.19,0.38,0.19,0.38,0.6,0.6,1.1,1.7,0.12,0.21,0.33,0.12,0.33,Matches
50,50,Dan Burn,eng ENG,DF,Brighton,29-180,1992,5,4,302,3.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.2,0.06,0.02,0.07,0.06,0.07,Matches
52,51,Dominic Calvert-Lewin,eng ENG,FW,Everton,24-234,1997,3,3,248,2.8,3,0,1,2,2,0,0,1.09,0.0,1.09,0.36,0.36,3.8,2.3,0.1,2.4,1.38,0.05,1.44,0.83,0.89,Matches
53,52,João Cancelo,pt POR,DF,Manchester City,27-162,1994,10,10,887,9.9,0,1,0,0,0,2,0,0.0,0.1,0.1,0.0,0.1,1.4,1.4,1.0,2.4,0.14,0.1,0.25,0.14,0.25,Matches
54,53,Sergi Canós,es ESP,DF,Brentford,24-276,1997,10,10,814,9.0,1,0,1,0,0,3,0,0.11,0.0,0.11,0.11,0.11,0.6,0.6,0.9,1.5,0.07,0.1,0.16,0.07,0.16,Matches
55,54,Todd Cantwell,eng ENG,"FW,MF",Norwich City,23-251,1998,5,3,315,3.5,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.04,0.06,0.09,0.04,0.09,Matches
56,55,Matty Cash,pl POL,DF,Aston Villa,24-090,1997,10,10,883,9.8,1,0,1,0,0,2,0,0.1,0.0,0.1,0.1,0.1,0.6,0.6,0.4,1.0,0.06,0.04,0.1,0.06,0.1,Matches
57,56,Timothy Castagne,be BEL,DF,Leicester City,25-335,1995,8,5,598,6.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.01,0.03,0.04,0.01,0.04,Matches
58,57,Craig Cathcart,nir NIR,DF,Watford,32-272,1989,8,8,654,7.3,0,1,0,0,0,2,0,0.0,0.14,0.14,0.0,0.14,0.1,0.1,0.0,0.1,0.01,0.0,0.01,0.01,0.01,Matches
59,58,Edinson Cavani,uy URU,FW,Manchester Utd,34-264,1987,5,2,213,2.4,1,0,1,0,0,0,0,0.42,0.0,0.42,0.42,0.42,1.4,1.4,0.0,1.5,0.61,0.01,0.62,0.61,0.62,Matches
60,59,Trevoh Chalobah,eng ENG,DF,Chelsea,22-123,1999,6,5,454,5.0,2,0,2,0,0,0,0,0.4,0.0,0.4,0.4,0.4,0.5,0.5,0.0,0.5,0.1,0.0,0.1,0.1,0.1,Matches
61,60,Calum Chambers,eng ENG,DF,Arsenal,26-289,1995,2,2,170,1.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.05,0.03,0.07,0.05,0.07,Matches
62,61,Ben Chilwell,eng ENG,DF,Chelsea,24-319,1996,4,4,360,4.0,3,0,3,0,0,0,0,0.75,0.0,0.75,0.75,0.75,0.6,0.6,0.5,1.1,0.15,0.13,0.28,0.15,0.28,Matches
63,62,Hamza Choudhury,eng ENG,MF,Leicester City,24-035,1997,1,1,59,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
64,63,Andreas Christensen,dk DEN,DF,Chelsea,25-209,1996,7,7,630,7.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.01,0.02,0.03,0.01,0.03,Matches
65,64,Carney Chukwuemeka,eng ENG,MF,Aston Villa,17-302,2004,1,1,62,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
66,65,Ciaran Clark,ie IRL,DF,Newcastle Utd,32-040,1989,8,8,713,7.9,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.2,1.0,0.09,0.03,0.12,0.09,0.12,Matches
67,66,Tom Cleverley,eng ENG,"MF,FW",Watford,32-085,1989,7,4,404,4.5,0,1,0,0,0,0,0,0.0,0.22,0.22,0.0,0.22,0.2,0.2,0.7,0.8,0.04,0.15,0.18,0.04,0.18,Matches
68,67,Conor Coady,eng ENG,DF,Wolves,28-253,1993,10,10,896,10.0,1,0,1,0,0,1,0,0.1,0.0,0.1,0.1,0.1,1.0,1.0,0.0,1.0,0.1,0.0,0.1,0.1,0.1,Matches
69,68,Séamus Coleman,ie IRL,DF,Everton,33-025,1988,7,7,630,7.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.7,0.01,0.08,0.09,0.01,0.09,Matches
70,69,Nathan Collins,ie IRL,DF,Burnley,20-189,2001,3,3,270,3.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.4,0.02,0.13,0.15,0.02,0.15,Matches
71,70,Aaron Connolly,ie IRL,FW,Brighton,21-281,2000,2,0,60,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.64,0.0,0.64,0.64,0.64,Matches
72,71,Liam Cooper,sct SCO,DF,Leeds United,30-067,1991,10,10,900,10.0,0,1,0,0,0,3,0,0.0,0.1,0.1,0.0,0.1,0.2,0.2,0.0,0.2,0.02,0.0,0.02,0.02,0.02,Matches
73,72,Jack Cork,eng ENG,MF,Burnley,32-133,1989,4,4,314,3.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.03,0.0,0.03,0.03,0.03,Matches
74,73,Maxwel Cornet,ci CIV,"MF,FW",Burnley,25-039,1996,5,4,277,3.1,4,0,4,0,0,1,0,1.3,0.0,1.3,1.3,1.3,1.3,1.3,0.5,1.8,0.43,0.15,0.59,0.43,0.59,Matches
75,74,Hélder Costa,pt POR,MF,Leeds United,27-297,1994,1,0,22,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
76,75,Vladimír Coufal,cz CZE,DF,West Ham,29-075,1992,8,7,631,7.0,0,1,0,0,0,0,0,0.0,0.14,0.14,0.0,0.14,0.1,0.1,1.3,1.4,0.02,0.19,0.2,0.02,0.2,Matches
78,76,Aaron Cresswell,eng ENG,DF,West Ham,31-325,1989,10,10,900,10.0,1,1,1,0,0,0,0,0.1,0.1,0.2,0.1,0.2,0.4,0.4,1.2,1.6,0.04,0.12,0.16,0.04,0.16,Matches
79,77,Charlie Cresswell,eng ENG,DF,Leeds United,18-333,2002,1,1,90,1.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
80,78,Cucho,co COL,"MF,FW",Watford,22-199,1999,7,3,359,4.0,1,1,1,0,0,0,0,0.25,0.25,0.5,0.25,0.5,0.4,0.4,0.4,0.8,0.11,0.1,0.2,0.11,0.2,Matches
81,79,Marc Cucurella,es ESP,DF,Brighton,23-106,1998,7,7,596,6.6,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.01,0.12,0.13,0.01,0.13,Matches
82,80,Patson Daka,zm ZAM,"FW,MF",Leicester City,23-027,1998,4,0,107,1.2,1,1,1,0,0,0,0,0.84,0.84,1.68,0.84,1.68,0.9,0.9,0.9,1.8,0.77,0.72,1.49,0.77,1.49,Matches
83,81,Stuart Dallas,nir NIR,"DF,MF",Leeds United,30-200,1991,10,10,887,9.9,0,1,0,0,0,0,0,0.0,0.1,0.1,0.0,0.1,1.0,1.0,0.8,1.8,0.1,0.08,0.18,0.1,0.18,Matches
84,82,Diogo Dalot,pt POR,"DF,FW",Manchester Utd,22-232,1999,3,0,87,1.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches
85,83,Karl Darlow,eng ENG,GK,Newcastle Utd,31-028,1990,6,6,540,6.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
86,84,Ben Davies,wls WAL,DF,Tottenham,28-195,1993,2,1,121,1.3,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.14,0.0,0.14,0.14,0.14,Matches
87,85,Tom Davies,eng ENG,MF,Everton,23-128,1998,4,1,127,1.4,1,0,1,0,0,0,0,0.71,0.0,0.71,0.71,0.71,0.8,0.8,0.0,0.8,0.58,0.0,0.58,0.58,0.58,Matches
88,86,Craig Dawson,eng ENG,DF,West Ham,31-183,1990,7,4,374,4.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.6,0.13,0.01,0.14,0.13,0.14,Matches
89,87,Kevin De Bruyne,be BEL,MF,Manchester City,30-130,1991,7,4,363,4.0,2,0,2,0,0,0,0,0.5,0.0,0.5,0.5,0.5,0.9,0.9,1.4,2.3,0.23,0.35,0.58,0.23,0.58,Matches
90,88,Troy Deeney,eng ENG,FW,Watford,33-129,1988,2,0,25,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,1.45,0.32,1.77,1.45,1.77,Matches
91,89,Fabian Delph,eng ENG,MF,Everton,31-349,1989,2,0,53,0.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
92,90,Leander Dendoncker,be BEL,"MF,FW",Wolves,26-204,1995,7,3,320,3.6,0,1,0,0,0,1,0,0.0,0.28,0.28,0.0,0.28,0.2,0.2,0.6,0.8,0.04,0.18,0.22,0.04,0.22,Matches
93,91,Emmanuel Dennis,ng NGA,"FW,MF",Watford,23-355,1997,9,8,666,7.4,3,3,3,0,0,5,0,0.41,0.41,0.81,0.41,0.81,2.4,2.4,0.8,3.1,0.32,0.1,0.42,0.32,0.42,Matches
94,92,Kiernan Dewsbury Hall,eng ENG,MF,Leicester City,23-060,1998,1,0,5,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
95,93,Ibrahima Diallo,fr FRA,MF,Southampton,22-242,1999,8,2,309,3.4,0,1,0,0,0,0,0,0.0,0.29,0.29,0.0,0.29,0.3,0.3,0.2,0.5,0.09,0.07,0.16,0.09,0.16,Matches
96,94,Raphael Dias Belloli,br BRA,"MF,FW",Leeds United,24-326,1996,9,9,727,8.1,4,0,4,0,0,2,0,0.5,0.0,0.5,0.5,0.5,2.8,2.8,1.7,4.5,0.35,0.21,0.56,0.35,0.56,Matches
97,95,Rúben Dias,pt POR,DF,Manchester City,24-175,1997,10,9,829,9.2,0,1,0,0,0,2,0,0.0,0.11,0.11,0.0,0.11,0.2,0.2,1.1,1.2,0.02,0.12,0.13,0.02,0.13,Matches
98,96,Eric Dier,eng ENG,DF,Tottenham,27-294,1994,10,10,821,9.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,1.2,0.02,0.11,0.13,0.02,0.13,Matches
99,97,Lucas Digne,fr FRA,DF,Everton,28-108,1993,9,9,810,9.0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.3,1.7,0.04,0.15,0.19,0.04,0.19,Matches
100,98,Virgil van Dijk,nl NED,DF,Liverpool,30-120,1991,10,10,900,10.0,0,1,0,0,0,0,0,0.0,0.1,0.1,0.0,0.1,1.0,1.0,0.1,1.1,0.1,0.01,0.11,0.1,0.11,Matches
101,99,Moussa Djenepo,ml MLI,MF,Southampton,23-143,1998,7,5,409,4.5,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.2,1.7,0.32,0.04,0.36,0.32,0.36,Matches
102,100,Lewis Dobbin,eng ENG,"MF,FW",Everton,18-306,2003,2,0,3,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
104,101,Matt Doherty,ie IRL,DF,Tottenham,29-293,1992,1,0,8,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
105,102,Gabriel Dos Santos,br BRA,DF,Arsenal,23-321,1997,7,7,630,7.0,1,0,1,0,0,0,0,0.14,0.0,0.14,0.14,0.14,0.3,0.3,0.1,0.4,0.04,0.01,0.05,0.04,0.05,Matches
106,103,Abdoulaye Doucouré,fr FRA,MF,Everton,28-308,1993,8,8,720,8.0,2,4,2,0,0,3,0,0.25,0.5,0.75,0.25,0.75,1.1,1.1,1.2,2.3,0.14,0.15,0.29,0.14,0.29,Matches
107,104,Kieran Dowell,eng ENG,"MF,FW",Norwich City,24-026,1997,3,2,134,1.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.08,0.07,0.15,0.08,0.15,Matches
108,105,Cody Drameh,eng ENG,DF,Leeds United,19-332,2001,1,0,20,0.2,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
109,106,Shane Duffy,ie IRL,DF,Brighton,29-308,1992,9,9,810,9.0,1,0,1,0,0,4,0,0.11,0.0,0.11,0.11,0.11,0.8,0.8,0.1,0.8,0.08,0.01,0.09,0.08,0.09,Matches
110,107,Lewis Dunk,eng ENG,DF,Brighton,29-349,1991,10,10,900,10.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.3,0.02,0.02,0.03,0.02,0.03,Matches
111,108,Ederson,br BRA,GK,Manchester City,28-080,1993,9,9,810,9.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
112,109,Odsonne Édouard,fr FRA,FW,Crystal Palace,23-293,1998,7,5,431,4.8,3,0,3,0,0,0,0,0.63,0.0,0.63,0.63,0.63,1.4,1.4,0.6,2.0,0.29,0.13,0.42,0.29,0.42,Matches
113,110,Harvey Elliott,eng ENG,MF,Liverpool,18-215,2003,4,3,250,2.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3,1.0,0.25,0.11,0.36,0.25,0.36,Matches
114,111,Mohamed Elneny,eg EGY,"MF,FW",Arsenal,29-117,1992,1,0,45,0.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
115,112,Mohamed Elyounoussi,no NOR,MF,Southampton,27-093,1994,8,7,612,6.8,1,0,1,0,0,1,0,0.15,0.0,0.15,0.15,0.15,2.1,2.1,0.4,2.6,0.31,0.06,0.38,0.31,0.38,Matches
116,113,Emerson,br BRA,DF,Tottenham,22-295,1999,7,6,585,6.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.01,0.04,0.04,0.01,0.04,Matches
