,General,General,General,General,General,General,General,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,General
116,113,Troy Deeney,eng ENG,FW,Watford,33-304,1988,2,0,25,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,1.45,0.32,1.77,1.45,1.77,Matches
117,114,Liam Delap,eng ENG,FW,Manchester City,19-080,2003,1,0,10,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
118,115,Fabian Delph,eng ENG,MF,Everton,32-159,1989,8,5,422,4.7,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.02,0.02,0.0,0.02,Matches
119,116,Leander Dendoncker,be BEL,MF,Wolves,27-014,1995,26,17,1591,17.7,1,2,1,0,0,4,0,0.06,0.11,0.17,0.06,0.17,1.7,1.7,0.9,2.6,0.09,0.05,0.15,0.09,0.15,Matches
120,117,Emmanuel Dennis,ng NGA,"FW,MF",Watford,24-165,1997,31,28,2419,26.9,10,6,10,0,0,9,1,0.37,0.22,0.6,0.37,0.6,7.3,7.3,2.8,10.1,0.27,0.1,0.37,0.27,0.37,Matches
121,118,Kiernan Dewsbury Hall,eng ENG,MF,Leicester City,23-235,1998,23,18,1683,18.7,1,3,1,0,0,4,0,0.05,0.16,0.21,0.05,0.21,1.2,1.2,2.2,3.4,0.07,0.12,0.18,0.07,0.18,Matches
122,119,Ibrahima Diallo,fr FRA,MF,Southampton,23-052,1999,21,8,890,9.9,0,2,0,0,0,0,0,0.0,0.2,0.2,0.0,0.2,0.5,0.5,0.9,1.4,0.05,0.09,0.14,0.05,0.14,Matches
123,120,Raphael Dias Belloli,br BRA,"FW,MF",Leeds United,25-136,1996,30,29,2509,27.9,10,3,7,3,3,6,0,0.36,0.11,0.47,0.25,0.36,9.5,7.2,6.2,13.4,0.34,0.22,0.56,0.26,0.48,Matches
124,121,Rúben Dias,pt POR,DF,Manchester City,24-350,1997,27,25,2267,25.2,2,3,2,0,0,5,0,0.08,0.12,0.2,0.08,0.2,1.7,1.7,2.1,3.8,0.07,0.08,0.15,0.07,0.15,Matches
125,122,Luis Díaz,co COL,FW,Liverpool,25-106,1997,9,7,617,6.9,3,2,3,0,0,0,0,0.44,0.29,0.73,0.44,0.73,3.1,3.1,1.2,4.3,0.45,0.18,0.62,0.45,0.62,Matches
126,123,Eric Dier,eng ENG,DF,Tottenham,28-104,1994,30,30,2621,29.1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,1.3,2.3,0.03,0.05,0.08,0.03,0.08,Matches
127,124,Lucas Digne,fr FRA,DF,Aston Villa,28-283,1993,10,10,729,8.1,0,1,0,0,0,1,0,0.0,0.12,0.12,0.0,0.12,0.5,0.5,0.7,1.2,0.06,0.09,0.15,0.06,0.15,Matches
128,125,Lucas Digne,fr FRA,DF,Everton,28-283,1993,13,13,1170,13.0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.7,2.1,0.03,0.13,0.16,0.03,0.16,Matches
130,126,Virgil van Dijk,nl NED,DF,Liverpool,30-295,1991,31,31,2790,31.0,3,1,3,0,0,3,0,0.1,0.03,0.13,0.1,0.13,2.1,2.1,0.3,2.4,0.07,0.01,0.08,0.07,0.08,Matches
131,127,Issa Diop,fr FRA,DF,West Ham,25-110,1997,13,10,963,10.7,0,1,0,0,0,0,0,0.0,0.09,0.09,0.0,0.09,0.1,0.1,0.1,0.2,0.01,0.01,0.02,0.01,0.02,Matches
132,128,Moussa Djenepo,ml MLI,MF,Southampton,23-318,1998,11,5,438,4.9,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.2,1.7,0.3,0.05,0.35,0.3,0.35,Matches
133,129,Lewis Dobbin,eng ENG,"FW,MF",Everton,19-116,2003,3,0,32,0.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
134,130,Matt Doherty,ie IRL,DF,Tottenham,30-103,1992,15,9,875,9.7,2,4,2,0,0,0,0,0.21,0.41,0.62,0.21,0.62,2.5,2.5,1.8,4.3,0.26,0.18,0.44,0.26,0.44,Matches
135,131,Gabriel Dos Santos,br BRA,DF,Arsenal,24-131,1997,30,30,2646,29.4,3,0,3,0,0,7,1,0.1,0.0,0.1,0.1,0.1,2.3,2.3,0.8,3.1,0.08,0.03,0.11,0.08,0.11,Matches
136,132,Abdoulaye Doucouré,ml MLI,MF,Everton,29-118,1993,24,23,2051,22.8,2,4,2,0,0,5,0,0.09,0.18,0.26,0.09,0.26,2.1,2.1,1.5,3.6,0.09,0.07,0.16,0.09,0.16,Matches
137,133,Kieran Dowell,eng ENG,"FW,MF",Norwich City,24-201,1997,15,7,610,6.8,1,1,1,0,0,0,0,0.15,0.15,0.3,0.15,0.3,1.2,1.2,1.4,2.6,0.18,0.21,0.39,0.18,0.39,Matches
138,134,Cody Drameh,eng ENG,DF,Leeds United,20-142,2001,3,1,128,1.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
139,135,Martin Dúbravka,sk SVK,GK,Newcastle Utd,33-104,1989,22,22,1980,22.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
140,136,Shane Duffy,ie IRL,DF,Brighton,30-118,1992,18,15,1436,16.0,1,0,1,0,0,7,0,0.06,0.0,0.06,0.06,0.06,1.3,1.3,0.1,1.5,0.08,0.01,0.09,0.08,0.09,Matches
141,137,Paul Dummett,wls WAL,DF,Newcastle Utd,30-215,1991,3,2,198,2.2,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
142,138,Lewis Dunk,eng ENG,DF,Brighton,30-159,1991,25,25,2213,24.6,1,0,1,0,0,3,1,0.04,0.0,0.04,0.04,0.04,1.0,1.0,0.2,1.2,0.04,0.01,0.05,0.04,0.05,Matches
143,139,Ederson,br BRA,GK,Manchester City,28-255,1993,32,32,2880,32.0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,Matches
144,140,Odsonne Édouard,fr FRA,FW,Crystal Palace,24-103,1998,25,16,1376,15.3,6,3,5,1,1,2,0,0.39,0.2,0.59,0.33,0.52,6.8,6.1,2.2,8.3,0.45,0.14,0.59,0.4,0.54,Matches
145,141,Anthony Elanga,se SWE,FW,Manchester Utd,20-002,2002,18,11,1005,11.2,2,1,2,0,0,0,0,0.18,0.09,0.27,0.18,0.27,2.9,2.9,1.5,4.4,0.26,0.14,0.39,0.26,0.39,Matches
146,142,Harvey Elliott,eng ENG,MF,Liverpool,19-025,2003,5,3,282,3.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3,1.0,0.22,0.1,0.32,0.22,0.32,Matches
147,143,Mohamed Elneny,eg EGY,MF,Arsenal,29-292,1992,9,3,356,4.0,0,2,0,0,0,1,0,0.0,0.51,0.51,0.0,0.51,0.1,0.1,0.2,0.3,0.02,0.06,0.07,0.02,0.07,Matches
148,144,Mohamed Elyounoussi,no NOR,"MF,FW",Southampton,27-268,1994,26,21,1843,20.5,4,2,4,0,0,4,0,0.2,0.1,0.29,0.2,0.29,6.0,6.0,2.3,8.2,0.29,0.11,0.4,0.29,0.4,Matches
149,145,Emerson,br BRA,DF,Tottenham,23-105,1999,26,21,1855,20.6,1,1,1,0,0,5,0,0.05,0.05,0.1,0.05,0.1,1.0,1.0,2.0,3.0,0.05,0.1,0.14,0.05,0.14,Matches
150,146,Christian Eriksen,dk DEN,MF,Brentford,30-074,1992,7,6,579,6.4,1,2,1,0,0,1,0,0.16,0.31,0.47,0.16,0.47,1.0,1.0,1.6,2.6,0.15,0.26,0.41,0.15,0.41,Matches
151,147,Oghenekaro Etebo,ng NGA,MF,Watford,26-171,1995,7,4,389,4.3,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.01,0.02,0.01,0.02,Matches
152,148,Jonny Evans,nir NIR,DF,Leicester City,34-116,1988,13,11,932,10.4,1,1,1,0,0,2,0,0.1,0.1,0.19,0.1,0.19,0.7,0.7,0.5,1.2,0.07,0.04,0.12,0.07,0.12,Matches
153,149,Eberechi Eze,eng ENG,"MF,FW",Crystal Palace,23-304,1998,8,2,253,2.8,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.04,0.06,0.11,0.04,0.11,Matches
154,150,Łukasz Fabiański,pl POL,GK,West Ham,37-011,1985,33,33,2970,33.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
156,151,Fabinho,br BRA,MF,Liverpool,28-188,1993,26,24,2176,24.2,5,1,3,2,2,6,0,0.21,0.04,0.25,0.12,0.17,3.4,1.8,0.8,2.6,0.14,0.03,0.17,0.08,0.11,Matches
157,152,Kiko Femenía,es ESP,DF,Watford,31-086,1991,24,23,1872,20.8,0,5,0,0,0,2,0,0.0,0.24,0.24,0.0,0.24,0.0,0.0,2.7,2.8,0.0,0.13,0.13,0.0,0.13,Matches
158,153,Evan Ferguson,ie IRL,MF,Brighton,17-192,2004,1,0,23,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
159,154,Nathan Ferguson,eng ENG,DF,Crystal Palace,21-205,2000,1,0,9,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
160,155,Bruno Fernandes,pt POR,MF,Manchester Utd,27-233,1994,33,32,2841,31.6,9,6,9,0,2,9,0,0.29,0.19,0.48,0.29,0.48,8.8,7.3,8.3,15.6,0.28,0.26,0.54,0.23,0.49,Matches
161,156,Álvaro Fernández,es ESP,GK,Brentford,24-016,1998,12,12,1080,12.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
162,157,Federico Fernández,ar ARG,DF,Newcastle Utd,33-067,1989,7,5,523,5.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.8,0.07,0.06,0.13,0.07,0.13,Matches
163,158,Fernandinho,br BRA,MF,Manchester City,36-360,1985,14,7,700,7.8,1,1,1,0,0,1,0,0.13,0.13,0.26,0.13,0.26,1.4,1.4,0.9,2.3,0.19,0.11,0.3,0.19,0.3,Matches
164,159,Roberto Firmino,br BRA,FW,Liverpool,30-209,1991,18,9,887,9.9,5,3,5,0,0,3,0,0.51,0.3,0.81,0.51,0.81,4.8,4.8,2.0,6.7,0.48,0.2,0.68,0.48,0.68,Matches
165,160,Junior Firpo,es ESP,DF,Leeds United,25-250,1996,19,15,1334,14.8,0,1,0,0,0,9,0,0.0,0.07,0.07,0.0,0.07,0.7,0.7,1.7,2.4,0.05,0.11,0.16,0.05,0.16,Matches
166,161,Ashley Fletcher,eng ENG,FW,Watford,26-209,1995,3,0,30,0.3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,1.16,0.0,1.16,1.16,1.16,Matches
167,162,Phil Foden,eng ENG,FW,Manchester City,21-336,2000,24,21,1851,20.6,8,3,8,0,0,1,0,0.39,0.15,0.53,0.39,0.53,8.0,8.0,5.0,13.0,0.39,0.25,0.63,0.39,0.63,Matches
168,163,Wesley Fofana,fr FRA,DF,Leicester City,21-133,2000,3,3,270,3.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.04,0.0,0.04,0.04,0.04,Matches
169,164,Pablo Fornals,es ESP,"FW,MF",West Ham,26-066,1996,32,28,2446,27.2,6,2,6,0,0,4,0,0.22,0.07,0.29,0.22,0.29,4.3,4.3,4.4,8.7,0.16,0.16,0.32,0.16,0.32,Matches
170,165,Adam Forshaw,eng ENG,MF,Leeds United,30-203,1991,22,17,1530,17.0,0,1,0,0,0,5,0,0.0,0.06,0.06,0.0,0.06,0.4,0.4,1.1,1.5,0.02,0.07,0.09,0.02,0.09,Matches
171,166,Marcus Forss,fi FIN,"FW,MF",Brentford,22-315,1999,7,1,209,2.3,0,1,0,0,0,0,0,0.0,0.43,0.43,0.0,0.43,0.2,0.2,0.0,0.2,0.1,0.0,0.1,0.1,0.1,Matches
172,167,Fraser Forster,eng ENG,GK,Southampton,34-043,1988,17,17,1530,17.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
173,168,Ben Foster,eng ENG,GK,Watford,39-026,1983,22,22,1980,22.0,0,1,0,0,0,0,0,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,Matches
174,169,Tariqe Fosu,gh GHA,DF,Brentford,26-175,1995,1,0,17,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,Matches
175,170,Ryan Fraser,sct SCO,"FW,MF",Newcastle Utd,28-064,1994,26,18,1451,16.1,2,3,2,0,0,3,0,0.12,0.19,0.31,0.12,0.31,2.4,2.4,1.9,4.3,0.15,0.12,0.27,0.15,0.27,Matches
176,171,Fred,br BRA,MF,Manchester Utd,29-055,1993,25,23,1889,21.0,4,4,4,0,0,5,0,0.19,0.19,0.38,0.19,0.38,1.5,1.5,1.8,3.3,0.07,0.09,0.16,0.07,0.16,Matches
177,172,Ryan Fredericks,eng ENG,DF,West Ham,29-201,1992,6,2,217,2.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.04,0.04,0.0,0.04,Matches
178,173,Leo Fuhr Hjelde,no NOR,DF,Leeds United,18-246,2003,2,0,150,1.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
179,174,Conor Gallagher,eng ENG,MF,Crystal Palace,22-082,2000,29,29,2496,27.7,8,3,8,0,0,9,0,0.29,0.11,0.4,0.29,0.4,5.5,5.5,3.2,8.7,0.2,0.12,0.31,0.2,0.31,Matches
180,175,Alejandro Garnacho,es ESP,FW,Manchester Utd,17-302,2004,1,0,1,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
182,176,Dwight Gayle,eng ENG,FW,Newcastle Utd,31-194,1990,7,0,37,0.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.12,0.04,0.16,0.12,0.16,Matches
183,177,Jean-Philippe Gbamin,ci CIV,MF,Everton,26-216,1995,3,1,67,0.7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
184,178,David de Gea,es ESP,GK,Manchester Utd,31-173,1990,35,35,3150,35.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
185,179,Joe Gelhardt,eng ENG,"FW,MF",Leeds United,19-360,2002,15,2,516,5.7,2,1,2,0,0,4,0,0.35,0.17,0.52,0.35,0.52,2.2,2.2,0.4,2.6,0.39,0.07,0.46,0.39,0.46,Matches
186,180,Anwar El Ghazi,nl NED,FW,Everton,26-361,1995,2,0,13,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
187,181,Anwar El Ghazi,nl NED,"FW,MF",Aston Villa,26-361,1995,9,4,386,4.3,1,1,0,1,1,2,0,0.23,0.23,0.47,0.0,0.23,1.1,0.3,0.4,0.7,0.25,0.09,0.33,0.07,0.16,Matches
188,182,Saman Ghoddos,ir IRN,"DF,MF",Brentford,28-235,1993,17,4,536,6.0,1,1,1,0,0,2,0,0.17,0.17,0.34,0.17,0.34,0.6,0.6,1.2,1.9,0.11,0.21,0.32,0.11,0.32,Matches
189,183,Dimitris Giannoulis,gr GRE,DF,Norwich City,26-194,1995,15,11,899,10.0,0,1,0,0,0,1,0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.5,0.5,0.01,0.05,0.05,0.01,0.05,Matches
190,184,Morgan Gibbs-White,eng ENG,"FW,MF",Wolves,22-092,2000,2,0,9,0.1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.22,0.0,1.22,1.22,1.22,Matches
191,185,Ben Gibson,eng ENG,DF,Norwich City,29-104,1993,27,27,2404,26.7,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.0,1.2,0.04,0.0,0.05,0.04,0.05,Matches
192,186,Billy Gilmour,sct SCO,MF,Norwich City,20-322,2001,20,17,1524,16.9,0,1,0,0,0,2,0,0.0,0.06,0.06,0.0,0.06,0.7,0.7,2.0,2.7,0.04,0.12,0.16,0.04,0.16,Matches
193,187,Ben Godfrey,eng ENG,DF,Everton,24-104,1998,23,23,2029,22.5,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.7,1.9,0.05,0.03,0.08,0.05,0.08,Matches
194,188,André Gomes,pt POR,MF,Everton,28-273,1993,12,5,503,5.6,0,1,0,0,0,3,0,0.0,0.18,0.18,0.0,0.18,0.6,0.6,0.2,0.8,0.11,0.04,0.15,0.11,0.15,Matches
195,189,Toti Gomes,pt POR,DF,Wolves,23-103,1999,2,2,180,2.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
196,190,Joe Gomez,eng ENG,DF,Liverpool,24-341,1997,6,2,196,2.2,0,1,0,0,0,1,0,0.0,0.46,0.46,0.0,0.46,0.0,0.0,0.3,0.3,0.0,0.15,0.15,0.0,0.15,Matches
197,191,Charlie Goode,eng ENG,DF,Brentford,26-269,1995,6,4,450,5.0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.5,0.03,0.07,0.1,0.03,0.1,Matches
198,192,Anthony Gordon,eng ENG,"MF,FW",Everton,21-064,2001,29,20,1860,20.7,4,2,4,0,0,4,0,0.19,0.1,0.29,0.19,0.29,2.8,2.8,3.0,5.8,0.14,0.14,0.28,0.14,0.28,Matches
199,193,Kaide Gordon,eng ENG,FW,Liverpool,17-206,2004,1,0,9,0.1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,4.48,0.0,4.48,4.48,4.48,Matches
200,194,Dan Gosling,eng ENG,MF,Watford,32-087,1990,1,0,22,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
201,195,Demarai Gray,eng ENG,"MF,FW",Everton,25-305,1996,28,24,1961,21.8,5,2,5,0,0,3,0,0.23,0.09,0.32,0.23,0.32,3.6,3.6,2.9,6.5,0.17,0.13,0.3,0.17,0.3,Matches
202,196,Jack Grealish,eng ENG,FW,Manchester City,26-231,1995,22,19,1634,18.2,2,2,2,0,0,2,0,0.11,0.11,0.22,0.11,0.22,4.3,4.3,5.1,9.5,0.24,0.28,0.52,0.24,0.52,Matches
203,197,Mason Greenwood,eng ENG,"FW,MF",Manchester Utd,20-210,2001,18,16,1271,14.1,5,1,5,0,0,1,0,0.35,0.07,0.42,0.35,0.42,4.4,4.4,1.6,6.0,0.31,0.11,0.42,0.31,0.42,Matches
204,198,Sam Greenwood,eng ENG,"FW,MF",Leeds United,20-093,2002,4,0,137,1.5,0,2,0,0,0,0,0,0.0,1.31,1.31,0.0,1.31,0.1,0.1,0.4,0.5,0.05,0.28,0.33,0.05,0.33,Matches
205,199,Pascal Groß,de GER,"MF,DF",Brighton,30-318,1991,25,21,1766,19.6,0,3,0,0,1,1,0,0.0,0.15,0.15,0.0,0.15,2.1,1.3,3.9,5.2,0.11,0.2,0.3,0.07,0.27,Matches
206,200,Vicente Guaita,es ESP,GK,Crystal Palace,35-109,1987,28,28,2475,27.5,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
208,201,Marc Guéhi,eng ENG,DF,Crystal Palace,21-290,2000,32,32,2880,32.0,2,0,2,0,0,4,0,0.06,0.0,0.06,0.06,0.06,1.7,1.7,0.5,2.1,0.05,0.01,0.07,0.05,0.07,Matches
209,202,Bruno Guimarães,br BRA,MF,Newcastle Utd,24-164,1997,13,7,674,7.5,4,1,4,0,0,3,0,0.53,0.13,0.67,0.53,0.67,2.3,2.3,1.7,4.0,0.31,0.22,0.53,0.31,0.53,Matches
210,203,İlkay Gündoğan,de GER,MF,Manchester City,31-187,1990,23,17,1564,17.4,6,4,6,0,0,1,0,0.35,0.23,0.58,0.35,0.58,7.0,7.0,4.0,11.0,0.4,0.23,0.64,0.4,0.64,Matches
211,204,Angus Gunn,eng ENG,GK,Norwich City,26-097,1996,7,7,630,7.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
212,205,Grant Hanley,sct SCO,DF,Norwich City,30-160,1991,28,28,2447,27.2,1,0,1,0,0,2,0,0.04,0.0,0.04,0.04,0.04,1.6,1.6,0.2,1.8,0.06,0.01,0.07,0.06,0.07,Matches
213,206,Jack Harrison,eng ENG,"FW,MF",Leeds United,25-160,1996,30,27,2243,24.9,7,1,7,0,0,3,0,0.28,0.04,0.32,0.28,0.32,3.7,3.7,2.5,6.2,0.15,0.1,0.25,0.15,0.25,Matches
214,207,Kortney Hause,eng ENG,DF,Aston Villa,26-287,1995,7,4,397,4.4,1,0,1,0,0,0,0,0.23,0.0,0.23,0.23,0.23,0.1,0.1,0.0,0.1,0.02,0.0,0.02,0.02,0.02,Matches
215,208,Kai Havertz,de GER,"FW,MF",Chelsea,22-322,1999,25,20,1615,17.9,7,3,7,0,0,2,0,0.39,0.17,0.56,0.39,0.56,8.2,8.2,1.8,10.0,0.46,0.1,0.56,0.46,0.56,Matches
216,209,Isaac Hayden,eng ENG,"MF,DF",Newcastle Utd,27-038,1995,14,12,1002,11.1,1,0,1,0,0,5,0,0.09,0.0,0.09,0.09,0.09,0.4,0.4,0.1,0.5,0.04,0.01,0.05,0.04,0.05,Matches
217,210,Hwang Hee-chan,kr KOR,"FW,MF",Wolves,26-093,1996,25,18,1544,17.2,5,1,5,0,0,1,0,0.29,0.06,0.35,0.29,0.35,3.3,3.3,1.4,4.7,0.19,0.08,0.28,0.19,0.28,Matches
218,211,Jordan Henderson,eng ENG,MF,Liverpool,31-316,1990,30,26,2269,25.2,2,5,2,0,0,3,0,0.08,0.2,0.28,0.08,0.28,1.4,1.4,3.6,5.1,0.06,0.14,0.2,0.06,0.2,Matches
219,212,Jeff Hendrick,ie IRL,MF,Newcastle Utd,30-088,1992,3,0,72,0.8,1,0,1,0,0,0,0,1.25,0.0,1.25,1.25,1.25,0.0,0.0,0.0,0.1,0.04,0.06,0.1,0.04,0.1,Matches
220,213,Wayne Hennessey,wls WAL,GK,Burnley,35-095,1987,2,2,180,2.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.06,0.06,0.0,0.06,Matches
221,214,Rico Henry,eng ENG,DF,Brentford,24-295,1997,30,29,2444,27.2,2,0,2,0,0,2,0,0.07,0.0,0.07,0.07,0.07,1.5,1.5,1.2,2.7,0.05,0.04,0.1,0.05,0.1,Matches
222,215,Son Heung-min,kr KOR,"FW,MF",Tottenham,29-295,1992,30,30,2585,28.7,17,6,17,0,0,1,0,0.59,0.21,0.8,0.59,0.8,12.2,12.2,7.3,19.5,0.43,0.25,0.68,0.43,0.68,Matches
223,216,Ki-Jana Hoever,nl NED,DF,Wolves,20-101,2002,8,4,308,3.4,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.01,0.02,0.01,0.02,Matches
224,217,Rob Holding,eng ENG,DF,Arsenal,26-221,1995,11,5,543,6.0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.03,0.0,0.03,0.03,0.03,Matches
225,218,Mason Holgate,eng ENG,DF,Everton,25-189,1996,19,17,1594,17.7,1,0,1,0,0,5,1,0.06,0.0,0.06,0.06,0.06,0.6,0.6,0.0,0.6,0.03,0.0,0.03,0.03,0.03,Matches
226,219,Callum Hudson-Odoi,eng ENG,"FW,MF",Chelsea,21-173,2000,15,11,962,10.7,1,2,1,0,0,1,0,0.09,0.19,0.28,0.09,0.28,2.1,2.1,2.3,4.4,0.2,0.21,0.41,0.2,0.41,Matches
227,220,Will Hughes,eng ENG,MF,Crystal Palace,27-012,1995,12,10,818,9.1,0,1,0,0,0,3,0,0.0,0.11,0.11,0.0,0.11,0.1,0.1,0.6,0.7,0.01,0.07,0.08,0.01,0.08,Matches
228,221,Pierre Højbjerg,dk DEN,MF,Tottenham,26-267,1995,31,31,2746,30.5,2,2,2,0,0,3,0,0.07,0.07,0.13,0.07,0.13,1.9,1.9,2.0,3.9,0.06,0.07,0.13,0.06,0.13,Matches
229,222,Adam Idah,ie IRL,"FW,MF",Norwich City,21-049,2001,17,6,625,6.9,1,1,1,0,0,0,0,0.14,0.14,0.29,0.14,0.29,2.0,2.0,0.6,2.6,0.28,0.09,0.37,0.28,0.37,Matches
230,223,Kelechi Iheanacho,ng NGA,FW,Leicester City,25-208,1996,23,10,1022,11.4,3,5,3,0,0,1,0,0.26,0.44,0.7,0.26,0.7,3.2,3.2,2.5,5.8,0.29,0.22,0.51,0.29,0.51,Matches
231,224,Danny Ings,eng ENG,FW,Aston Villa,29-280,1992,24,19,1593,17.7,5,5,4,1,1,3,0,0.28,0.28,0.56,0.23,0.51,5.3,4.5,1.7,6.2,0.3,0.09,0.39,0.26,0.35,Matches
232,225,Tim Iroegbunam,eng ENG,MF,Aston Villa,18-303,2003,2,0,20,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
234,226,Alex Iwobi,ng NGA,"MF,FW",Everton,25-361,1996,22,16,1495,16.6,2,1,2,0,0,1,0,0.12,0.06,0.18,0.12,0.18,1.6,1.6,1.9,3.6,0.1,0.12,0.21,0.1,0.21,Matches
235,227,Daniel James,wls WAL,FW,Manchester Utd,24-170,1997,2,2,126,1.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.3,0.17,0.01,0.19,0.17,0.19,Matches
