id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week24,assists_week25,assists_week26,assists_week27,assists_week28,assists_week29,assists_week3,assists_week30,assists_week31,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week24,cleansheet_week25,cleansheet_week26,cleansheet_week27,cleansheet_week28,cleansheet_week29,cleansheet_week3,cleansheet_week30,cleansheet_week31,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week24,goals_week25,goals_week26,goals_week27,goals_week28,goals_week29,goals_week3,goals_week30,goals_week31,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,next10_xP,next1_xP,next5_xP,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week24,xA_week25,xA_week26,xA_week27,xA_week28,xA_week29,xA_week3,xA_week30,xA_week31,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week24,xGA_week25,xGA_week26,xGA_week27,xGA_week28,xGA_week29,xGA_week3,xGA_week30,xGA_week31,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week24,xG_week25,xG_week26,xG_week27,xG_week28,xG_week29,xG_week3,xG_week30,xG_week31,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 24,xPoints week 25,xPoints week 26,xPoints week 27,xPoints week 28,xPoints week 29,xPoints week 3,xPoints week 30,xPoints week 31,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,yellow_cards
38,81.75213166577294,2.843552405766016,7,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,386,,,7.378997337414732,13,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,122806,,,0,0,0,0,455.0,43,33,,,0,3,1.7,2.2,5,John,2.7,2.57707854923144,2.546382808109036,2.5998210109782733,2.329050217351913,28.75,31,33,1,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,116.9,71,41,False,428.4,108,40,2610,,,2.809396321975246,2.5306408570836156,2.8629524460775446,55,0,0,,0,,122806.jpg,3.2,0,0,McGinn,0.9,False,,a,2,7,Aston Villa,286.0,105,60,92,345001,1137,333282,1397,0.5170095283210938,0.4685597362238982,0.423463675882166,1.212494819808068,0.5,16.7,McGinn,2.4,7.1999999999999975,,0.0,,0.0,0.0,0.0,0.0,0.10000000000000007,0.0,,0.0,0.1,0.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.20000000000000007,0.0,0.0,0.10000000000000007,0.4,0.09999999999999963,0.10000000000000007,0.6000000000000001,0.09999999999999988,0.0,0.10000000000000007,0.2,0.0,1.7,4.1,0.1426086956521739,,0.5,0.09999999999999963,1.200000000000001,0.5,0.0,1.0,1.3999999999999986,1.9000000000000021,0.0,4.699999999999998,0.9,0.5,1.6999999999999993,1.3999999999999986,1.2000000000000028,1.5999999999999979,1.1999999999999993,1.8000000000000007,1.6999999999999993,1.0,2.3000000000000043,0.7000000000000001,1.5999999999999943,2.5,1.6999999999999995,0.6000000000000001,3.3000000000000003,0.8999999999999995,1.7000000000000008,1.1999999999999993,8.5,,0.2,,0.0,0.0,0.20000000000000007,0.0,0.0,0.0,,0.20000000000000007,0.1,0.0,0.0,0.0,0.09999999999999988,0.0,0.10000000000000007,0.2,0.0,0.10000000000000007,0.0,0.2,0.09999999999999988,0.0,0.0,0.0,0.10000000000000003,0.0,0.09999999999999998,0.0,3.1925327598179285,,3.6065306597126336,,2.279671033104255,2.606530659712633,4.0,2.3678794411714423,2.546596963941607,2.149568619222635,,2.009095277101696,2.206569659740599,3.5065306597126327,2.182683524052735,2.246596963941607,2.8011942119122004,2.2018965179946557,3.6876263727162217,5.765298888221588,2.182683524052735,1.8678794411714428,1.4002588437228036,8.489688752067273,3.0018965179946537,3.1925327598179285,5.383509970333726,3.1398461188526463,2.53688316740124,2.7065696597405995,3.2826835240527337,2.3011942119122017,7
39,20.70657243125689,5.176643107814224,0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,3,89,100.0,100.0,4.106572431256895,3,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,123354,,,0,0,-1,1,1.5,441,173,,,1,2,-1.0,-0.5,0,Kortney,0.0,,,,,4.0,31,1,1,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,14.2,384,138,False,91.0,357,137,360,,2021-01-26T11:00:18.448973Z,5.0760055040750265,4.13066073979489,5.257457185613873,44,0,0,,0,,123354.jpg,7.0,0,0,Hause,0.1,False,,a,2,7,Aston Villa,49.0,329,115,28,80484,28,79836,94,1.1765097972305052,,,2.4678677705884495,0.0,6.4,Hause,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.1,1.1,0.275,,,,,0.5,0.0,1.0,1.3999999999999986,1.9000000000000021,0.0,4.699999999999998,,0.5,1.6999999999999993,1.3999999999999986,1.2000000000000028,1.5999999999999979,1.1999999999999993,1.8000000000000007,1.6999999999999993,1.0,2.3000000000000043,,1.5999999999999943,2.5,,,,,,,6.6000000000000005,,,,,0.3,0.0,0.7,0.10000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2261226388505335,5.0,10.671517764685769,3.586387855766428,,,,,,,,,,,,,,,,,,,,,,,,1
40,68.13378239430482,3.2850216511539823,1,,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,152,0.0,100.0,5.3233346331107905,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,148508,,,0,0,-3,3,180.1,180,110,,,1,3,0.0,5.5,2,Mahmoud Ahmed,6.0,2.353290680757088,2.211075567297573,2.211075567297573,3.706581361514176,20.740740740740737,31,14,2,,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.7,127,72,False,213.6,256,107,1157,Knee injury - Unknown return date,2021-04-10T19:30:20.757046Z,3.2064656877844677,2.7183652143326227,3.3004564103102925,52,0,0,,0,,148508.jpg,2.7,0,0,Ibrahim Hassan,0.5,False,,i,2,7,Aston Villa,478.0,54,31,56,68548,596,137711,3316,0.6317349329142273,0.4525559001455938,0.7128041079834954,1.4405772913709092,1.2,10.8,Trézéguet,2.0,6.0,,0.2999999999999998,,,,,,,,,0.0,0.2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000007,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,3.8,5.8,0.2796428571428572,,0.5,0.09999999999999963,1.200000000000001,0.5,0.0,1.0,1.3999999999999986,1.9000000000000021,0.0,4.699999999999998,0.9,0.5,1.6999999999999993,1.3999999999999986,1.2000000000000028,1.5999999999999979,1.1999999999999993,1.8000000000000007,1.6999999999999993,1.0,2.3000000000000043,0.7000000000000001,1.5999999999999943,2.5,1.6999999999999995,0.6000000000000001,3.3000000000000003,0.8999999999999995,1.7000000000000008,1.1999999999999993,19.0,,0.7,,,,,,,,,0.20000000000000007,0.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999963,0.20000000000000007,0.0,0.3999999999999999,0.3999999999999999,0.0,0.2,0.10000000000000003,0.29999999999999993,0.0,1.0,4.082084998623898,,7.006530659712633,,,,,,,,,2.000000000000001,3.5065696597406,1.0,,1.0,1.0,1.0,1.0,1.0,2.182683524052735,3.1678794411714417,3.100258843722804,2.4965853037914094,6.0,4.082084998623898,7.783509970333728,3.5488116360940265,2.53688316740124,3.9065696597405988,2.1826835240527345,7.301194211912201,0
41,88.136884872047,3.0656307781581567,2,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,525,100.0,100.0,29.515989349658927,13,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,149484,,,0,0,4,-4,83.8,262,70,,,2,2,1.3,1.8,1,Tyrone,2.3,2.9646609774378163,2.850173942010924,2.9716841279337056,2.7493095151773934,28.75,31,32,2,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,97.8,96,20,False,646.8,30,5,2564,,2020-12-26T17:00:15.486559Z,3.0480056915765723,2.4940641536079937,3.1538585690817036,54,0,0,,0,,149484.jpg,4.0,1,0,Mings,8.5,False,,a,2,7,Aston Villa,243.0,141,20,115,1633247,4737,1226190,12354,0.5677094033626215,0.5490112921181141,0.5091313916995173,1.3192374388252694,0.4,21.3,Mings,0.6,1.7999999999999998,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1.7,2.3,0.07999999999999999,,0.5,0.09999999999999963,1.200000000000001,0.5,0.0,1.0,1.3999999999999986,1.9000000000000021,0.0,4.699999999999998,0.9,0.5,1.6999999999999993,1.3999999999999986,1.2000000000000028,1.5999999999999979,1.1999999999999993,1.8000000000000007,1.6999999999999993,1.0,2.3000000000000043,0.7000000000000001,1.5999999999999943,2.5,1.6999999999999995,0.6000000000000001,3.3000000000000003,0.8999999999999995,1.7000000000000008,1.1999999999999993,10.2,,0.0,,0.0,0.2,0.0,0.0,,0.0,,0.10000000000000007,0.0,0.09999999999999988,0.0,0.0,0.0,0.0,0.10000000000000007,0.3999999999999999,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.29999999999999993,0.0,0.10000000000000007,1.3283399944955951,,3.4261226388505337,,5.204776847648807,5.626122638850533,5.0,-2.0,,1.598274476890539,,3.636381108406784,6.394699691593976,4.0261226388505325,3.7307340962109374,1.9863878557664272,3.204776847648805,2.807586071978623,2.8047768476488097,8.061195552886344,4.630734096210939,2.4715177646857693,1.4010353748912132,6.386341215165638,3.91492034560345,1.3283399944955951,1.7307340962109388,5.195246544376106,0.44753266960496,3.426278638962397,2.730734096210938,2.8047768476488097,4
42,89.99387834052527,2.974373945152954,3,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,572,,,31.06253505694318,15,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,169359,,,-1,1,5,-5,403.1,59,12,6.0,,2,2,-0.3,0.2,0,Matt,0.7,2.663994225290105,2.9618439648071706,3.194205168755536,2.7078426604524286,30.256410256410252,31,31,0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.7,91,17,False,514.2,69,24,2684,,,2.968164847725813,2.468049589691659,3.063621279532289,50,0,0,,0,,169359.jpg,3.9,0,0,Targett,13.4,False,,a,2,7,Aston Villa,98.0,251,74,118,1708799,6596,747881,43113,0.5948747890305908,0.532798845058021,0.5415685320904857,1.3301804663732473,0.1,23.6,Targett,2.1,6.3000000000000025,,0.2,,0.0,0.2,0.0,0.0,0.0,0.0,,0.0,0.0,0.4000000000000001,0.09999999999999988,0.0,0.0,0.10000000000000007,0.09999999999999988,0.10000000000000007,0.0,0.2,0.10000000000000007,0.1,0.09999999999999988,0.20000000000000007,0.0,0.0,0.0,0.2,0.0,0.0,0.2,2.3000000000000003,0.0760169491525424,,0.5,0.09999999999999963,1.200000000000001,0.5,0.0,1.0,1.3999999999999986,1.9000000000000021,0.0,4.699999999999998,0.9,0.5,1.6999999999999993,1.3999999999999986,1.2000000000000028,1.5999999999999979,1.1999999999999993,1.8000000000000007,1.6999999999999993,1.0,2.3000000000000043,0.7000000000000001,1.5999999999999943,2.5,1.6999999999999995,0.6000000000000001,3.3000000000000003,0.8999999999999995,1.7000000000000008,1.1999999999999993,1.2000000000000002,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.9283399944955956,,4.026122638850534,,2.2047768476488065,5.026122638850533,6.0,3.4715177646857693,2.9863878557664267,1.598274476890539,,7.931693608406782,2.6262786389623964,5.524864777215314,3.0307340962109386,1.9863878557664272,4.204776847648805,3.1075860719786235,2.5047768476488086,3.961195552886346,2.7307340962109388,6.071517764685769,0.7010353748912135,3.2863412151656366,3.107586071978626,0.9283399944955956,1.7307340962109388,4.7952465443761065,1.74753266960496,2.2262786389623974,5.887671895254001,1.2047768476488092,7
43,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184386,,,0,0,0,0,0.0,593,230,,,0,2,0.0,0.0,0,James,0.0,,,,,,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,610,229,False,0.0,604,229,0,Joined Luton Town on a permanent deal on 1/9,2020-09-02T09:00:10.425295Z,,,,45,0,0,,0,,184386.jpg,0.0,0,0,Bree,0.0,False,,u,2,7,Aston Villa,0.0,576,225,0,9840,0,10320,0,,,,,0.0,0.0,Bree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
44,16.566607769535562,1.6566607769535555,0,,,,0.0,0.0,,,,,,0.0,,,0.0,,0.0,,,0.0,,,,0.0,,0.0,0.0,,,,,,0,74,,,2.566607769535559,4,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184704,,,0,0,-2,2,30.2,359,179,,,0,3,-0.3,0.2,2,Marvelous,0.7,1.8871445246894216,1.7596122293098968,1.770525504446502,2.0820849986238987,10.0,31,2,0,,,,0.0,0.0,,,,,,0.0,,,0.0,,0.0,,,0.0,,,,0.0,,0.0,0.0,,,,,,11.4,397,174,False,73.4,370,159,507,,,1.6592820199881686,1.5539313001573203,1.6793453406102747,43,0,0,,0,,184704.jpg,1.8,0,0,Nakamba,0.4,False,,a,2,7,Aston Villa,10.0,397,185,18,84205,230,98583,427,0.38526994812873383,0.43887081969521435,0.4842058136334648,0.7989127684571102,0.2,4.2,Nakamba,0.0,0.0,,,,0.0,0.0,,,,,,0.0,,,0.0,,0.0,,,0.0,,,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,0.5,0.09999999999999963,1.200000000000001,0.5,0.0,1.0,1.3999999999999986,1.9000000000000021,0.0,4.699999999999998,,0.5,1.6999999999999993,1.3999999999999986,1.2000000000000028,1.5999999999999979,1.1999999999999993,1.8000000000000007,1.6999999999999993,1.0,2.3000000000000043,0.7000000000000001,1.5999999999999943,2.5,1.6999999999999995,0.6000000000000001,3.3000000000000003,0.8999999999999995,1.7000000000000008,1.1999999999999993,0.0,,,,0.0,0.0,,,,,,0.0,,,0.0,,0.0,,,0.0,,,,0.0,,0.0,0.0,,,,,,2.0820849986238987,,,,1.0,2.606530659712633,,,,,,2.009095277101696,,,1.0,,1.3011942119122013,,,4.165298888221587,,,,1.0,,2.0820849986238987,0.0,,,,,,2
45,71.77321553907112,3.588660776953556,0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,9,223,100.0,100.0,5.133215539071118,4,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,193488,1.0,,-1,1,-8,8,287.0,102,68,3.0,,1,3,0.3,0.8,1,Anwar,1.3,3.1170336324124865,2.573819806543544,3.982755573138129,2.1424439897915253,20.0,31,12,6,,0.0,,1.0,0.0,2.0,1.0,1.0,0.0,,0.0,,0.0,,0.0,,,0.0,1.0,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,117.5,69,40,False,336.8,178,70,987,,2021-03-06T20:30:26.625281Z,3.494841093529505,2.934772325663473,3.6027323580547663,52,0,0,1.0,0,,193488.jpg,3.6,0,0,El Ghazi,0.9,False,,a,2,7,Aston Villa,552.0,45,25,72,556028,658,519471,3186,0.6901270724910684,0.5994295446947089,0.4120084595752933,1.573731856499855,0.2,13.8,El Ghazi,1.7,5.1,,0.0,,0.0,0.2,0.0,0.5,0.0,0.0,,0.09999999999999998,,0.0,,0.0,,,0.09999999999999998,0.7,,0.0,0.0,,0.0,0.0,,,,,0.0,0.1,4.9,6.6000000000000005,0.33,,0.5,0.09999999999999963,1.200000000000001,0.5,0.0,1.0,1.3999999999999986,1.9000000000000021,0.0,4.699999999999998,,0.5,1.6999999999999993,1.3999999999999986,1.2000000000000028,1.5999999999999979,1.1999999999999993,1.8000000000000007,1.6999999999999993,1.0,2.3000000000000043,,1.5999999999999943,2.5,,,,,1.7000000000000008,1.1999999999999993,23.54,,0.0,,0.8,0.5,1.4,0.5999999999999996,0.4000000000000004,0.09999999999999963,,0.0,,0.0,,0.0,,,0.0,0.7000000000000002,,0.2999999999999998,0.0,,0.0,0.10000000000000052,,,,,0.0,0.0,1.5000000000000029,,1.0,,6.0,5.706530659712633,13.0,7.867879441171441,4.246596963941609,2.649568619222633,,2.3,,1.0,,1.0,,,2.6011942119122016,12.765298888221588,,3.8678794411714414,1.0,,2.201896517994657,1.5000000000000029,,,,,1.0,1.3,1
46,85.28822138806967,3.01017251957893,0,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,475,100.0,100.0,29.088221388069677,11,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,199798,,,0,0,2,-2,30.7,357,127,,,1,2,0.0,0.5,0,Ezri,1.0,2.873085134381013,2.8122155499093715,2.6940322895771147,2.9878426604524284,28.33333333333333,31,33,2,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.5,160,40,False,558.8,58,17,2475,,2020-12-17T18:30:14.260503Z,2.99641256607135,2.4606950936664846,3.0987454992616845,47,0,0,,0,,199798.jpg,3.6,0,0,Konsa Ngoyo,6.6,False,,a,2,7,Aston Villa,203.0,156,25,102,1371710,5642,967284,14803,0.640462238208283,0.6112947094427688,0.6357112043515805,1.3884890454312515,0.2,21.7,Konsa,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.06000000000000001,,0.5,0.09999999999999963,1.200000000000001,0.5,0.0,1.0,1.3999999999999986,1.9000000000000021,0.0,4.699999999999998,0.9,0.5,1.6999999999999993,1.3999999999999986,1.2000000000000028,1.5999999999999979,1.1999999999999993,1.8000000000000007,1.6999999999999993,1.0,2.3000000000000043,0.7000000000000001,1.5999999999999943,2.5,1.6999999999999995,0.6000000000000001,3.3000000000000003,0.8999999999999995,1.7000000000000008,1.1999999999999993,10.2,,0.09999999999999998,,0.0,,,0.0,0.0,0.0,,0.0,0.1,0.09999999999999998,0.0,0.0,0.0,0.0,0.20000000000000007,0.09999999999999998,0.30000000000000004,0.09999999999999988,0.0,0.0,0.10000000000000007,0.2,0.0,0.1,0.09999999999999998,0.0,0.0,0.2,1.5283399944955949,,4.026122638850533,,2.2047768476488065,,,1.0,2.9863878557664267,1.598274476890539,,5.0363811084067835,7.2262786389623965,4.026122638850533,2.7307340962109388,1.9863878557664272,2.204776847648805,2.807586071978623,3.4047768476488094,6.2611955528863446,4.53073409621094,4.071517764685768,1.4010353748912132,3.9863412151656377,3.407586071978627,1.5283399944955949,1.7307340962109388,4.7952465443761065,1.7475326696049598,1.6262786389623969,2.730734096210938,4.404776847648808,3
47,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203368,,,0,0,-2,2,0.0,555,222,,,0,2,0.0,0.0,0,Frédéric,0.0,,,,,,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,578,221,False,0.0,570,221,0,Joined Strasbourg on loan until the end of the season on 31/1.,2021-01-31T20:00:26.030939Z,,,,43,0,0,,0,,203368.jpg,0.0,0,0,Guilbert,0.1,False,,u,2,7,Aston Villa,0.0,533,215,0,2055,0,10124,14,,,,,0.0,0.0,Guilbert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
48,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,25.0,25.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213345,,,0,0,0,0,0.0,690,89,,,0,4,-0.2,-0.1,0,Wesley,0.0,,,,,,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,690,89,False,0.0,689,88,0,Lack of match fitness - 25% chance of playing,2020-08-15T10:00:11.458856Z,,,,60,0,0,,0,,213345.jpg,0.0,0,0,Moraes,0.0,False,,d,2,7,Aston Villa,0.0,689,89,0,1786,34,2069,44,,,,,0.0,0.0,Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
49,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217487,,,0,0,-1,1,0.0,689,88,,,0,4,0.0,0.0,0,Mbwana,0.0,,,,,,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,689,88,False,0.0,688,87,0,Joined Fenerbahce on a permanent deal on 25/9,2020-09-25T09:00:10.072147Z,,,,59,0,0,,0,,217487.jpg,0.0,0,0,Samatta,0.0,False,,u,2,7,Aston Villa,0.0,688,88,0,1633,0,8461,2,,,,,0.0,0.0,Samatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
