id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week24,assists_week25,assists_week26,assists_week27,assists_week28,assists_week29,assists_week3,assists_week30,assists_week31,assists_week32,assists_week33,assists_week34,assists_week35,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week24,cleansheet_week25,cleansheet_week26,cleansheet_week27,cleansheet_week28,cleansheet_week29,cleansheet_week3,cleansheet_week30,cleansheet_week31,cleansheet_week32,cleansheet_week33,cleansheet_week34,cleansheet_week35,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week24,goals_week25,goals_week26,goals_week27,goals_week28,goals_week29,goals_week3,goals_week30,goals_week31,goals_week32,goals_week33,goals_week34,goals_week35,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,next10_xP,next1_xP,next5_xP,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week24,xA_week25,xA_week26,xA_week27,xA_week28,xA_week29,xA_week3,xA_week30,xA_week31,xA_week32,xA_week33,xA_week34,xA_week35,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week24,xGA_week25,xGA_week26,xGA_week27,xGA_week28,xGA_week29,xGA_week3,xGA_week30,xGA_week31,xGA_week32,xGA_week33,xGA_week34,xGA_week35,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week24,xG_week25,xG_week26,xG_week27,xG_week28,xG_week29,xG_week3,xG_week30,xG_week31,xG_week32,xG_week33,xG_week34,xG_week35,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 24,xPoints week 25,xPoints week 26,xPoints week 27,xPoints week 28,xPoints week 29,xPoints week 3,xPoints week 30,xPoints week 31,xPoints week 32,xPoints week 33,xPoints week 34,xPoints week 35,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,yellow_cards
51,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223349,,,0,0,-2,2,0.0,568,71,,,0,4,0.0,0.0,0,Indiana,0.0,,,,,,35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,591,73,False,0.0,581,66,0,Joined Burton Albion on loan until the end of the season on 17/9. - Expected back 01 Jul,2020-09-17T16:30:17.739025Z,,,,43,0,0,,0,,223349.jpg,0.0,0,0,Vassilev,0.5,False,,u,2,7,Aston Villa,0.0,551,72,0,63562,0,164404,93,,,,,0.0,0.0,Vassilev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
52,71.74340841921594,2.2874709930764503,2,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,341,100.0,100.0,8.259494853789764,12,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,230046,,,0,0,-2,2,291.2,126,84,5.0,,0,3,2.0,3.5,5,Douglas Luiz,2.0,2.067102354978936,2.0002424834064687,2.3059962329491532,1.9697175371412872,31.36363636363636,35,38,0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.5,167,91,False,383.4,181,70,2674,,2020-12-12T15:00:17.663312Z,2.2539870084626688,2.4526929586470585,2.2539870084626688,48,0,0,,0,,230046.jpg,2.2,1,0,Soares de Paulo,0.2,False,,a,2,7,Aston Villa,187.0,187,99,69,32248,274,47398,143,0.4765564568909272,0.430646323953945,0.4103578202377682,1.0440828854555964,0.4,14.4,Douglas Luiz,1.3,3.9,,0.0,,0.0,,0.3,0.0,0.0,0.0,,0.0,0.0,0.30000000000000004,0.0,0.09999999999999998,,0.0,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000007,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.09999999999999998,0.0,1.4,2.7,0.08608695652173914,,0.5,0.09999999999999963,1.200000000000001,0.5,0.0,1.0,1.3999999999999986,1.9000000000000021,0.0,4.699999999999998,0.9,0.5,1.6999999999999993,1.3999999999999986,1.2000000000000028,1.5999999999999979,1.1999999999999993,1.8000000000000007,1.6999999999999993,1.0,2.3000000000000043,0.7000000000000001,1.5999999999999943,2.5,1.5,1.4000000000000057,1.1999999999999955,1.8000000000000045,1.6999999999999995,0.6000000000000001,3.3000000000000003,0.8999999999999995,1.7000000000000008,1.1999999999999993,7.0,,0.0,,0.10000000000000003,,0.0,0.0,0.0,0.0,,0.6,0.1,0.0,0.10000000000000007,0.0,,0.0,0.0,,0.0,0.09999999999999988,0.0,0.0,0.10000000000000007,0.0,0.09999999999999988,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.09999999999999998,4.165298888221586,,2.606530659712633,,-0.19880578808779809,,3.9,2.3678794411714423,2.246596963941607,2.149568619222635,,7.0090952771016966,2.9065696597405988,4.405272798077413,2.682683524052736,1.5465969639416066,,1.2018965179946557,1.9011942119122016,,2.182683524052735,2.867879441171442,2.100258843722804,2.4965853037914094,1.7018965179946568,1.0820849986238987,3.0231301601484293,2.246596963941605,1.3011942119122033,4.165298888221586,1.1826835240527347,2.0488116360940265,2.33688316740124,3.895339713216536,2.4826835240527343,2.8011942119122017,8
106,82.28540051971727,3.1398376514102644,2,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,286,100.0,100.0,6.901486954291098,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,88894,2.0,,0,0,-2,2,579.3,37,28,4.0,,1,3,2.6,4.7,5,Ross,2.6,1.9706002435209409,2.469304524334854,2.6419552112131743,2.384333739201569,26.20689655172414,35,24,3,0.0,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,128.6,77,46,False,274.2,238,99,1566,,2020-11-21T17:30:18.042216Z,3.027727344946635,3.346694825009446,3.027727344946635,58,0,0,,0,,88894.jpg,2.9,0,0,Barkley,0.8,False,,a,2,7,Aston Villa,431.0,79,45,76,516343,456,516875,552,0.5413513192086663,0.3397586626760243,0.41109202400027056,1.3037466221210268,0.4,13.1,Barkley,3.6,10.8,0.1,,,,,,,,,,0.2,0.0,0.10000000000000007,0.10000000000000007,0.10000000000000007,0.3999999999999999,0.10000000000000007,0.0,0.0,0.09999999999999963,0.20000000000000007,0.0,,,0.0,0.20000000000000007,0.19999999999999973,0.0,0.20000000000000007,-0.1,0.1,0.4,0.09999999999999998,1.1,0.0,3.2,6.800000000000001,0.25947368421052636,1.3,0.5,0.09999999999999963,1.200000000000001,0.5,0.0,1.0,1.3999999999999986,1.9000000000000021,0.0,4.699999999999998,2.7,0.5,1.6999999999999993,1.3999999999999986,1.2000000000000028,1.5999999999999979,1.1999999999999993,1.8000000000000007,1.6999999999999993,1.0,2.3000000000000043,1.0,1.5999999999999943,2.5,1.5,1.4000000000000057,1.1999999999999955,1.8000000000000045,1.6999999999999995,0.6000000000000001,3.3000000000000003,0.8999999999999995,1.7000000000000008,1.1999999999999993,16.0,0.0,,,,,,,,,,0.3999999999999999,0.0,0.20000000000000007,0.19999999999999973,0.10000000000000007,0.3999999999999999,0.10000000000000007,0.0,0.0,0.0,0.0,0.10000000000000007,,,0.0,0.0,0.10000000000000007,0.10000000000000007,0.0,0.9,0.09999999999999998,0.2,0.0,0.30000000000000004,0.0,4.7652988882215865,1.5725317930340126,,,,,,,,,,6.609095277101695,1.0,3.9065306597126335,3.4826835240527334,3.0465969639416075,5.5011942119122015,3.0018965179946564,2.3011942119122017,1.0,1.299999999999999,1.6000000000000003,1.5000000000000004,,,1.0,1.6000000000000003,4.1395093350756245,2.801194211912204,4.7652988882215865,6.382683524052736,6.348811636094028,4.23688316740124,2.7065696597405995,9.139621323095797,1.0,0
496,78.28117973158623,2.8146042150682686,2,,1.0,,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,468,75.0,100.0,29.297266166160068,11,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,199796,,,0,0,0,0,352.9,89,19,,,1,2,0.2,-0.1,2,Matthew,0.2,1.2718476917000847,2.0847653375913997,2.639906220131365,1.0788624790061507,27.8125,35,35,0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.7,126,26,False,520.8,90,35,2373,Muscle injury - 75% chance of playing,2021-05-13T21:30:25.872699Z,2.8073986218603344,3.4083842162202234,2.8073986218603344,50,0,0,,0,,199796.jpg,3.2,1,0,Cash,0.8,False,,d,2,7,Aston Villa,110.0,257,79,89,220641,840,204367,1367,0.5629208430136537,0.25436953834001697,0.21577249580123015,1.2587292709300173,0.0,17.8,Cash,2.2,6.6000000000000005,,0.09999999999999998,,0.0,,0.09999999999999998,0.20000000000000007,0.29999999999999993,0.2,,0.10000000000000007,0.1,0.10000000000000007,0.0,0.09999999999999988,0.0,0.0,,,,,0.0,0.2,0.10000000000000007,0.09999999999999988,0.0,,0.3000000000000003,0.0,0.10000000000000003,0.0,0.0,0.0,0.0,0.0,0.3,2.5,0.0898876404494382,,0.5,0.09999999999999963,1.200000000000001,0.5,0.0,1.0,1.3999999999999986,1.9000000000000021,0.0,4.699999999999998,0.9,0.5,1.6999999999999993,1.3999999999999986,1.2000000000000028,1.5999999999999979,1.1999999999999993,1.8000000000000007,1.6999999999999993,1.0,2.3000000000000043,0.7000000000000001,1.5999999999999943,2.5,1.5,1.4000000000000057,1.1999999999999955,1.8000000000000045,1.6999999999999995,0.6000000000000001,3.3000000000000003,0.8999999999999995,1.7000000000000008,1.1999999999999993,1.7999999999999998,,0.0,,0.0,,0.0,0.0,0.1,0.0,,0.09999999999999998,0.1,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.661195552886343,,3.716241215925632,,2.2047768476488065,,6.3,4.07151776468577,7.445302584448598,2.198274476890539,,5.936381108406782,3.5262786389623964,3.726122638850534,5.73073409621094,2.2863878557664266,3.204776847648805,2.807586071978623,,,,,0.4010353748912132,4.586341215165636,3.1075860719786266,1.6283399944955947,-3.0,,4.104776847648815,2.661195552886343,2.030734096210939,4.195246544376106,1.14753266960496,0.6262786389623973,2.730734096210938,2.2047768476488088,6
514,150.77565426170466,4.463752922221519,8,,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15,476,,,0.0,14,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,178301,,,0,0,5,-5,541.7,44,3,,,3,4,3.4,6.3,-1,Ollie,3.4,4.066519566926989,3.8769822022623055,3.882462630295089,4.340944678951215,33.77777777777778,35,41,13,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,285.6,6,2,False,734.8,25,4,3058,,,4.227769349594434,4.5887139391748235,4.227769349594434,65,0,1,3.0,0,,178301.jpg,4.5,1,0,Watkins,25.3,False,,a,2,7,Aston Villa,1587.0,2,1,152,4591773,17337,2733166,143412,0.6867312188033107,0.6256183949118446,0.6678376429155715,1.7508279426357187,0.5,23.4,Watkins,3.4,10.2,,0.7,,0.0,0.10000000000000007,0.0,0.2,0.0,0.10000000000000007,,0.2999999999999998,0.2,0.10000000000000007,0.0,0.0,0.10000000000000007,0.0,0.0,0.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.20000000000000007,0.2999999999999998,0.0,0.0,0.0,0.09999999999999998,0.0,0.10000000000000003,0.09999999999999998,0.0,0.0,14.8,18.2,0.5388157894736841,,0.5,0.09999999999999963,1.200000000000001,0.5,0.0,1.0,1.3999999999999986,1.9000000000000021,0.0,4.699999999999998,0.9,0.5,1.6999999999999993,1.3999999999999986,1.2000000000000028,1.5999999999999979,1.1999999999999993,1.8000000000000007,1.6999999999999993,1.0,2.3000000000000043,0.7000000000000001,1.5999999999999943,2.5,1.5,1.4000000000000057,1.1999999999999955,1.8000000000000045,1.6999999999999995,0.6000000000000001,3.3000000000000003,0.8999999999999995,1.7000000000000008,1.1999999999999993,58.24,,1.1999999999999993,,0.10000000000000052,0.5,0.20000000000000007,1.5,0.0,0.5,,0.6999999999999993,0.1,0.8000000000000007,0.2999999999999989,0.4000000000000004,0.3000000000000007,0.0,0.0,0.1999999999999993,0.3000000000000007,0.09999999999999963,0.09999999999999963,0.5,0.8000000000000007,0.09999999999999963,0.0,0.3000000000000007,1.299999999999999,0.20000000000000107,2.3,0.10000000000000007,0.2999999999999998,0.7000000000000002,1.0,-0.09999999999999963,-0.19999999999999574,,6.899999999999998,,2.400000000000002,3.3000000000000003,2.8000000000000007,11.508244680851064,2.0,4.300000000000002,,7.6999999999999975,3.0,5.5000000000000036,3.1999999999999957,3.6000000000000014,6.5000000000000036,2.0,2.0,8.028502415458933,3.200000000000003,3.198489425981872,2.3999999999999986,4.0,6.200000000000002,4.999999999999999,3.711811023622048,3.992912371134023,9.199999999999996,-0.19999999999999574,14.900826446280991,2.4000000000000004,3.5,6.1000000000000005,9.0,1.6000000000000014,2
540,107.41258804610709,3.269078766620652,5,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,4,344,100.0,100.0,8.652804132541657,11,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,110504,4.0,,0,0,-2,2,440.3,65,46,1.0,,1,3,3.6,6.7,9,Bertrand,3.6,3.0210916908934484,3.219426504398529,3.324638277034253,2.9493145144712627,32.857142857142854,35,28,6,,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,166.9,47,29,False,451.8,135,49,2090,,2021-04-10T19:30:21.577040Z,3.14917290087526,3.4800639437275533,3.14917290087526,58,0,0,,0,,110504.jpg,3.5,0,0,Traoré,0.8,False,,a,2,7,Aston Villa,776.0,35,19,115,254078,6911,205274,1684,0.5636342701070091,0.5208778777402497,0.5085025024950454,1.3574110742684224,0.6,19.8,Traoré,2.6,7.800000000000002,,0.0,,0.0,0.09999999999999998,0.2,0.4,0.0,0.09999999999999998,,0.10000000000000007,,0.09999999999999988,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,0.10000000000000007,0.0,0.10000000000000007,0.10000000000000007,0.0,0.0,0.0,0.0,0.0,,0.2,5.6,8.2,0.24956521739130436,,0.5,0.09999999999999963,1.200000000000001,0.5,0.0,1.0,1.3999999999999986,1.9000000000000021,0.0,4.699999999999998,,0.5,1.6999999999999993,1.3999999999999986,1.2000000000000028,1.5999999999999979,1.1999999999999993,1.8000000000000007,1.6999999999999993,1.0,2.3000000000000043,0.7000000000000001,1.5999999999999943,2.5,1.5,1.4000000000000057,1.1999999999999955,1.8000000000000045,1.6999999999999995,0.6000000000000001,3.3000000000000003,0.8999999999999995,1.7000000000000008,1.1999999999999993,28.0,,0.09999999999999998,,0.0,0.2,0.5,0.3999999999999999,0.10000000000000007,0.5,,0.2999999999999998,,0.4000000000000004,0.0,0.09999999999999963,0.4000000000000004,0.0,0.6999999999999997,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.10000000000000052,0.0,0.1999999999999993,0.3000000000000007,0.1999999999999993,0.0,0.2,0.0,0.0,,0.0,4.165298888221583,,1.5,,2.3011942119122017,3.9065306597126335,9.102808988764043,5.199999999999998,2.7465969639416072,4.949568619222634,,5.809095277101696,,4.906530659712635,2.182683524052735,1.4999999999999982,5.791376030094021,2.2018965179946557,6.8011942119122,8.665298888221589,2.182683524052735,1.0,1.0,1.0,5.709230791619482,2.8820849986239017,2.2231301601484303,3.5465969639416017,4.878776075892056,4.165298888221583,1.0,2.0,1.0,1.0,,3.919098142043208,1
554,30.586379431865183,1.4681462127295286,0,,,,0.0,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0,69,,,5.486379431865183,2,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232653,,,0,0,0,0,78.5,291,165,,,0,3,1.0,1.5,2,Jacob,1.0,1.1887749073517988,1.161807063444399,1.1536277160123103,0.9714285714285714,20.833333333333336,35,7,0,,,,0.0,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,21.5,369,168,False,64.4,396,170,516,,,1.4633988539339002,1.6181511954141383,1.4633988539339002,45,0,0,,0,,232653.jpg,1.2,0,0,Ramsey,0.1,False,,a,2,7,Aston Villa,74.0,308,153,25,16270,167,13645,118,0.32625471393989525,0.26417220163373306,0.21587301587301588,0.6920907618629315,0.2,5.6,Ramsey,0.2,0.6000000000000001,,,,0.0,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.1,0.0,0.0,,,0.0,0.0,0.1,0.0,0.0,0.0,,,,,,,0.3,0.5,0.023999999999999997,,0.5,0.09999999999999963,1.200000000000001,0.5,0.0,1.0,1.3999999999999986,1.9000000000000021,0.0,4.699999999999998,,0.5,1.6999999999999993,1.3999999999999986,1.2000000000000028,1.5999999999999979,1.1999999999999993,1.8000000000000007,1.6999999999999993,1.0,2.3000000000000043,0.7000000000000001,1.5999999999999943,2.5,1.5,1.4000000000000057,1.1999999999999955,1.8000000000000045,1.6999999999999995,0.6000000000000001,3.3000000000000003,0.8999999999999995,1.7000000000000008,1.1999999999999993,1.5,,,,0.1,,,0.0,0.1,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,,,,,,,2.0,,,,2.8011942119122017,,,1.0,1.5,1.0,,2.0,,,,,1.0,,1.0,4.465298888221587,1.0,1.0,,,1.0,1.0,1.8,1.0,1.0,2.0,,,,,,,0
647,11.694056479359352,1.2863462127295289,0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0,29,0.0,50.0,2.394056479359352,1,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,122775,5.0,,0,0,0,0,28.8,368,184,,,0,3,0.0,-0.2,0,Morgan,0.0,1.2974731476283659,,,,9.09090909090909,35,4,0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,6.2,435,190,False,25.8,433,185,288,Lack of match fitness - Expected back 19 May,2021-04-10T19:30:21.667439Z,1.2894953157368283,1.4321697607225552,1.2894953157368283,55,0,0,,0,,122775.jpg,1.1,0,0,Sanson,0.0,False,,i,2,7,Aston Villa,10.0,406,188,10,698,8,630,11,0.23388112958718707,0.23590420865970288,,0.548499868070524,0.0,1.8,Sanson,0.1,0.30000000000000004,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.1,,0.0,,,,,,,,,,,,0.0,0.1,0.011000000000000001,,,,,,,,,,,,,,,1.3999999999999986,1.2000000000000028,1.5999999999999979,1.1999999999999993,1.8000000000000007,1.6999999999999993,1.0,2.3000000000000043,,1.5999999999999943,2.5,1.5,1.4000000000000057,1.1999999999999955,1.8000000000000045,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1.0,2.0,1.1826835240527351,0.0,2.400258843722804,,2.201896517994657,,,,,,,,,,,,3
671,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465390,,,0,0,0,0,0.0,638,260,,,0,3,0.0,-0.5,0,Kaine,0.0,,,,,,35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,654,261,False,0.0,649,260,0,,,,,,45,0,0,,0,,465390.jpg,0.0,0,0,Hayden,0.0,False,,a,2,7,Aston Villa,0.0,629,258,0,339,18,243,16,,,,,0.0,0.0,Hayden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
672,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478912,,,0,0,0,0,0.0,640,262,,,0,3,0.0,-0.5,0,Carney,0.0,,,,,,35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,655,262,False,0.0,651,262,0,,,,,,45,0,0,,0,,478912.jpg,0.0,0,0,Chukwuemeka,0.0,False,,a,2,7,Aston Villa,0.0,630,259,0,262,18,173,10,,,,,0.0,0.0,Chukwuemeka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
683,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481624,,,0,0,-1,1,0.0,595,233,,,0,3,0.0,-0.5,0,Jaden,0.0,,,,,,35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,615,235,False,0.0,606,232,0,,,,,,44,0,0,,0,,481624.jpg,0.0,0,0,Philogene-Bidace,0.0,False,,a,2,7,Aston Villa,0.0,581,227,0,221,25,143,13,,,,,0.0,0.0,Philogene-Bidace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
