id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,clean_sheet_points,xGA_week15,cleansheet_week15,xA,xA_points,xG_week15,goals_week15,xPoints week 15,xA_week15,assists_week15,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,xPoints week 5,xG_week5,goals_week5,xGA_week5,cleansheet_week5,xA_week5,assists_week5,xPoints week 6,xG_week6,goals_week6,xGA_week6,cleansheet_week6,xA_week6,assists_week6,xPoints week 7,xG_week7,goals_week7,xGA_week7,cleansheet_week7,xA_week7,assists_week7,xPoints week 8,xG_week8,goals_week8,xGA_week8,cleansheet_week8,xA_week8,assists_week8,xPoints week 9,xG_week9,goals_week9,xGA_week9,cleansheet_week9,xA_week9,assists_week9,xPoints week 10,xG_week10,goals_week10,xGA_week10,cleansheet_week10,xA_week10,assists_week10,xPoints week 11,xG_week11,goals_week11,xGA_week11,cleansheet_week11,xA_week11,assists_week11,xPoints week 12,xG_week12,goals_week12,xGA_week12,cleansheet_week12,xA_week12,assists_week12,xPoints week 13,xG_week13,goals_week13,xGA_week13,cleansheet_week13,xA_week13,assists_week13,xPoints week 14,xG_week14,goals_week14,xGA_week14,cleansheet_week14,xA_week14,assists_week14,form 5,form 10,next1_xP,next5_xP,next10_xP,value,value form 5,value form 10,valuePoints metric,xG+xA,xG+xA per game
99,0,0,9,100.0,100.0,0,220037,,,0,0,0,0,0.0,452,21,,,0,1,-0.5,-0.5,0,Bailey,0.0,5,0,0.6,431,28,False,6.4,419,28,90,,2020-10-15T09:00:16.232697Z,40,0,0,,0,,220037.jpg,0.0,0,1,Peacock-Farrell,1.6,False,,a,4,90,0.0,417,17,0,67867,2468,50054,2144,0.0,0.0,Peacock-Farrell,0,Burnley,,,0.0,0.0,,1.7999999999999972,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22009288022562884,0.0,0.0,2.9000000000000004,0.0,0.0,0.0,,,,1.7000000000000008,0.0,,,,,,1.3999999999999986,0.0,,,,,,2.1000000000000014,0.0,,,,,,1.3000000000000007,0.0,,,,0.22009288022562884,,,,,,0.05502322005640721,,0.0,
100,1,0,151,75.0,75.0,6,433154,2.0,,0,0,-3,3,256.4,36,27,6.0,,0,3,1.3,1.3,0,Dwight,2.2,18,0,47.4,107,58,False,166.4,163,65,1166,Groin Injury - 75% chance of playing,2020-12-22T01:00:16.249461Z,57,0,0,,0,,433154.jpg,2.6,0,0,McNeil,0.3,False,,d,4,90,50.0,226,118,34,18507,83,56774,915,0.4,6.0,McNeil,1,Burnley,13.076923076923075,35.80818727480918,0.3,1.5,2.9387723811921562,1.7999999999999972,0.0,1.8,5.4,,,,,,2.7382731445442308,,,,,,,,5.215018016573186,0.0,0.0,1.4,0.0,0.5,1.0,2.5488116360940265,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,1.735335283236613,0.0,0.0,2.0,0.0,0.2,0.0,3.4678794411714424,0.1,0.0,1.0,1.0,0.20000000000000007,0.0,2.8488116360940263,0.0,0.0,0.5999999999999996,0.0,0.09999999999999998,0.0,2.3678794411714423,0.0,0.0,1.0,0.0,0.0,0.0,3.072531793034013,0.1,0.0,1.3000000000000007,1.0,0.10000000000000007,0.0,2.165298888221587,0.0,0.0,1.7999999999999992,1.0,0.0,0.0,2.0550232200564067,0.0,0.0,2.9000000000000004,0.0,0.0,0.0,4.182683524052735,0.09999999999999998,0.0,1.7000000000000008,0.0,0.5,0.0,2.246596963941607,0.0,0.0,1.3999999999999986,1.0,0.0,0.0,2.1224564282529816,0.0,0.0,2.1000000000000014,1.0,0.0,0.0,2.872531793034012,0.0,0.0,1.3000000000000007,1.0,0.2,0.0,2.856067177320334,2.6593126319843123,3.0265587863956145,2.730052576237409,2.7286227113142125,0.4803987972884615,0.5010644170737427,0.46654607578672147,1.146936408562542,2.1,0.16058823529411767
519,0,0,35,,,0,218023,,,0,0,-1,1,21.2,308,100,,,0,2,-0.5,-0.5,0,Jimmy,0.0,5,1,12.6,319,108,False,66.2,300,115,180,,,39,0,0,,0,,218023.jpg,4.0,0,0,Dunne,5.9,False,,a,4,90,38.0,255,76,8,838195,4809,501397,15588,0.0,2.1,Dunne,0,Burnley,2.0,5.897837221435203,0.3,1.7999999999999998,1.7978372214352012,1.7999999999999972,0.0,0.1,0.30000000000000004,,,,,,2.9489186107176013,,,,,,,,2.186387855766425,0.2,1.0,1.4,0.0,0.0,0.0,5.0952465443761055,0.09999999999999998,0.0,0.6000000000000001,0.0,0.1,0.0,,,,2.0,0.0,,,,,,1.0,0.0,,,,,,0.5999999999999996,0.0,,,,,,1.0,0.0,,,,,,1.3000000000000007,0.0,,,,,,1.7999999999999992,0.0,,,,,,2.9000000000000004,0.0,,,,,,1.7000000000000008,0.0,,,,,,1.3999999999999986,0.0,,,,,,2.1000000000000014,0.0,,,,,,1.3000000000000007,0.0,,,,,3.776630575805295,2.865119292858576,2.9066575250612745,0.7561329771070773,,,1.4932429836996945,0.4,0.2
520,0,0,0,,,0,461102,,,0,0,0,0,0.0,458,183,,,0,2,-0.5,-0.5,0,Bobby,0.0,0,0,0.0,481,184,False,0.0,477,184,0,,,40,0,0,,0,,461102.jpg,0.0,0,0,Thomas,0.5,False,,a,4,90,0.0,423,165,0,27742,336,29478,688,0.0,0.0,Thomas,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,0,0,18,,,0,217401,,,0,0,0,0,5.5,367,179,2.0,,0,3,0.5,0.5,2,Josh,1.0,7,0,2.9,401,179,False,10.2,412,179,170,,,45,0,0,,0,,217401.jpg,1.5,0,0,Benson,0.0,False,,a,4,90,13.0,322,155,6,2448,142,1824,69,0.2,1.3,Benson,0,Burnley,4.0,7.898918610717603,0.2,1.0,0.8989186107176006,1.7999999999999972,0.0,0.0,0.0,0.0,0.0,2.165298888221587,0.0,0.0,1.9747296526794005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0550232200564067,0.2,0.0,2.9000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,1.7000000000000008,0.0,0.0,0.0,,,,1.3999999999999986,0.0,,,,,,2.1000000000000014,0.0,,,1.0,0.0,0.0,1.3000000000000007,0.0,0.0,0.0,1.3884329627405292,1.8050805270694985,2.1778221473904504,1.9531797193885634,1.9641212524546448,0.43882881170653343,0.30854065838678424,0.4011290060154441,0.9308964856131732,0.2,0.05
536,0,0,0,,,0,195471,,,0,0,0,0,0.0,449,179,,,0,2,-0.5,-0.5,0,Anthony,0.0,0,0,0.0,473,180,False,0.0,469,180,0,,,40,0,0,,0,,195471.jpg,0.0,0,0,Driscoll-Glennon,0.1,False,,a,4,90,0.0,414,161,0,4750,153,4311,170,0.0,0.0,Driscoll-Glennon,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,0,0,0,,,0,195064,,,0,0,0,0,0.0,525,205,,,0,3,-0.5,-0.5,0,Mace,0.0,0,0,0.0,541,204,False,0.0,538,204,0,,,45,0,0,,0,,195064.jpg,0.0,0,0,Goodridge,0.0,False,,a,4,90,0.0,505,196,0,1031,36,882,34,0.0,0.0,Goodridge,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,0,0,0,,,0,168399,,,0,0,0,0,0.0,447,18,,,0,1,-0.5,-0.5,0,Will,0.0,0,0,0.0,471,42,False,0.0,467,42,0,,,40,0,0,,0,,168399.jpg,0.0,0,0,Norris,0.1,False,,a,4,90,0.0,412,14,0,10711,397,4366,234,0.0,0.0,Norris,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,0,0,0,,,0,461450,,,0,0,0,0,0.0,542,67,,,0,4,-0.5,-0.5,0,Max,0.0,0,0,0.0,557,67,False,0.0,554,64,0,,,45,0,0,,0,,461450.jpg,0.0,0,0,Thompson,0.1,False,,a,4,90,0.0,522,66,0,9990,458,6734,425,0.0,0.0,Thompson,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,0,0,0,,,0,461096,,,0,0,0,0,0.0,541,66,,,0,4,-0.5,-0.5,0,Lewis,0.0,0,0,0.0,556,66,False,0.0,553,63,0,,,45,0,0,,0,,461096.jpg,0.0,0,0,Richardson,0.1,False,,a,4,90,0.0,521,65,0,9587,443,6270,457,0.0,0.0,Richardson,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,0,0,0,,,0,465299,,,0,0,0,0,0.0,543,218,,,0,3,0.7,0.7,0,Anthony,0.0,0,0,0.0,558,217,False,0.0,555,217,0,,,45,0,0,,0,,465299.jpg,0.0,0,0,Mancini,0.0,False,,a,4,90,0.0,523,209,0,14,14,2,2,0.0,0.0,Mancini,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,0,0,0,,,0,430367,,,0,0,0,0,0.0,538,65,,,0,4,0.6,0.6,0,Joel,0.0,0,0,0.0,553,65,False,0.0,550,62,0,,,45,0,0,,0,,430367.jpg,0.0,0,0,Mumbongo,0.0,False,,a,4,90,0.0,518,64,0,60,60,11,11,0.0,0.0,Mumbongo,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0,0,7,,,0,20310,,,0,0,-3,3,0.0,547,54,,,0,1,0.5,0.0,0,Willy,0.0,3,0,0.4,435,29,False,4.2,423,29,90,,,47,0,0,,0,,20310.jpg,1.0,0,0,Caballero,0.2,False,,a,5,8,0.0,530,52,1,4991,21,19603,133,0.0,0.2,Caballero,0,Chelsea,1.0,2.423275674149368,0.0,0.0,1.4232756741493675,2.1,0.0,0.0,0.0,,,,,,2.423275674149368,,,,,,,,,,,,,,,2.4715177646857693,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.09999999999999963,0.0,,,,,,2.2,0.0,,,,,,0.7000000000000002,0.0,,,,,,0.4000000000000004,0.0,,,,,,0.5999999999999996,0.0,,,,,,0.6999999999999993,0.0,,,,,,0.10000000000000142,0.0,,,,,,1.299999999999999,0.0,,,,,,1.3000000000000007,0.0,,,,,,0.5,0.0,,,,,,0.5,0.0,,,,,1.998646960272456,2.33542773507349,2.5194131586438857,0.5155905689679506,,,1.1177737175300138,0.0,0.0
102,1,1,104,,,3,41328,,,0,0,-4,4,42.7,249,63,,,0,2,1.7,1.2,0,César,1.2,3,0,17.8,281,89,False,100.4,246,92,410,,,56,0,0,,0,,41328.jpg,4.0,0,0,Azpilicueta,2.6,False,,a,5,8,35.0,265,83,24,84563,644,429836,4447,0.2,4.3,Azpilicueta,1,Chelsea,6.0,19.109068938513225,0.1,0.6000000000000001,8.539654044896206,2.1,0.0,0.0,0.0,,,,,,3.184844823085537,2.09012717213605,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,2.396551724137931,0.0,0.0,1.0,0.0,0.0,1.0,5.219349672143839,0.1,0.0,0.09999999999999963,1.0,0.0,0.0,1.4432126334493356,0.0,0.0,2.2,0.0,0.0,0.0,3.9863412151656377,0.0,0.0,0.7000000000000002,1.0,0.0,0.0,,,,0.4000000000000004,0.0,,,,,,0.5999999999999996,0.0,,,,,,0.6999999999999993,0.0,,,,,,0.10000000000000142,0.0,,,,,,1.299999999999999,0.0,,,,,,1.3000000000000007,0.0,,,,,,0.5,0.0,,,5.426122638850534,0.0,0.0,0.5,1.0,0.0,0.0,5.426122638850534,4.706231927008085,2.749318817722478,3.0862715477691984,3.2766047827241676,0.568722289836703,0.9689504712233097,0.840398558394301,1.3458425764404156,0.1,0.016666666666666666
103,0,0,62,,,0,44346,,,0,0,-3,3,61.6,203,33,4.0,,0,4,3.0,2.5,0,Olivier,2.5,3,2,28.4,215,36,False,72.2,291,34,285,,,67,0,0,,0,,44346.jpg,2.4,0,0,Giroud,1.4,False,,a,5,8,150.0,96,35,19,136424,6220,145217,16249,0.4,2.8,Giroud,0,Chelsea,7.916666666666668,21.8,2.4,9.6,0.0,2.1,0.0,0.4,1.2000000000000002,,,,,,2.753684210526316,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.09999999999999963,0.0,,,,,,2.2,0.0,,,,,,0.7000000000000002,0.0,,,1.0,0.0,0.0,0.4000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,1.0,0.0,0.0,0.6999999999999993,0.0,0.0,0.0,1.8,0.2,0.0,0.10000000000000142,0.0,0.0,0.0,7.800000000000002,1.3,1.0,1.299999999999999,0.0,0.2,0.0,3.1,0.2,0.0,1.3000000000000007,0.0,0.09999999999999998,0.0,5.1,0.7,1.0,0.5,0.0,0.10000000000000003,0.0,,,,0.5,0.0,,,5.333333333333333,2.9714285714285715,2.6050222129889864,2.607368044551199,2.6939655556502258,0.41099764336213673,0.7960199004975124,0.44349680170575695,1.0638410224699186,2.8,0.3536842105263157
104,0,0,36,,,0,82263,,,0,0,-4,4,28.1,285,86,5.0,,0,2,0.5,0.0,0,Marcos,0.0,6,0,8.5,347,126,False,37.0,349,133,225,,,56,0,0,,0,,82263.jpg,0.7,0,0,Alonso,1.4,False,,a,5,8,20.0,305,103,2,40266,155,191624,1121,0.0,0.4,Alonso,1,Chelsea,2.8571428571428568,6.66650192614105,0.1,0.6000000000000001,4.06650192614105,2.1,0.0,0.0,0.0,,,,,,2.3332756741493674,3.0901271721360497,0.0,0.0,1.3,0.0,0.0,0.0,1.2688220509589991,0.0,0.0,2.7,0.0,0.0,0.0,-0.3999999999999999,0.1,0.0,1.0,0.0,0.0,0.0,,,,0.09999999999999963,0.0,,,,,,2.2,0.0,,,,,,0.7000000000000002,0.0,,,,,,0.4000000000000004,0.0,,,,,,0.5999999999999996,0.0,,,,,,0.6999999999999993,0.0,,,,,,0.10000000000000142,0.0,,,,,,1.299999999999999,0.0,,,,,,1.3000000000000007,0.0,,,,,,0.5,0.0,,,,,,0.5,0.0,,,,,1.8857626481515477,2.222904528968523,2.4202203564465234,0.41665637038381564,,,0.9859889317309429,0.1,0.035
105,2,4,147,100.0,100.0,3,85955,,,0,0,-2,2,83.3,174,111,,,2,3,0.8,0.3,-1,Jorge Luiz,0.3,7,3,37.9,163,84,False,199.4,122,43,565,,2020-09-14T21:30:11.281378Z,48,0,2,2.0,0,,85955.jpg,4.3,0,0,Frello Filho,4.6,False,,a,5,8,95.0,156,86,39,1248367,4047,1218281,15531,0.1,8.1,Jorginho,0,Chelsea,9.069767441860462,39.966024629782034,3.9,17.1,3.2271948425479846,2.1,0.0,0.9,2.7,0.7999999999999998,0.0,2.9999999999999987,0.0,0.0,4.406510407899044,9.39753179303401,0.8,1.0,1.3,0.0,0.1,1.0,3.5672055127397497,0.7,0.0,2.7,0.0,0.0,0.0,,,,1.0,0.0,,,13.50483741803596,1.6,2.0,0.09999999999999963,1.0,0.2,0.0,5.201837641120956,0.0,0.0,2.2,0.0,0.6000000000000001,1.0,2.4965853037914094,0.0,0.0,0.7000000000000002,1.0,0.0,0.0,1.0,0.0,0.0,0.4000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,,,,0.6999999999999993,0.0,,,,,,0.10000000000000142,0.0,,,,,,1.299999999999999,0.0,,,,,,1.3000000000000007,0.0,,,,,,0.5,0.0,,,2.606530659712633,0.0,0.0,0.5,1.0,0.0,0.0,2.803265329856316,2.0206231927008083,4.0624569737553164,4.150406082742187,4.334980044091863,0.9180230016456342,0.5840136103867326,0.42096316514600174,2.0112876252396643,4.8,0.5292307692307694
107,1,0,111,100.0,100.0,2,91651,,,0,0,-2,2,111.2,143,91,,,0,3,2.0,1.5,1,Mateo,1.5,10,0,26.1,229,107,False,97.4,250,106,572,,2020-11-07T22:30:21.934477Z,53,0,0,,0,,91651.jpg,1.9,0,0,Kovacic,0.3,False,,a,5,8,53.0,219,114,21,26757,291,33641,543,0.3,4.0,Kovacic,0,Chelsea,11.052631578947368,24.602150309029746,0.2,1.0,3.9327354154127256,2.1,0.0,0.9,2.7,0.0,0.0,1.0,0.0,0.0,2.225908837483644,,,,,,,,2.0672055127397497,0.0,0.0,2.7,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09999999999999963,0.0,0.0,0.0,,,,2.2,0.0,,,,,,0.7000000000000002,0.0,,,,,,0.4000000000000004,0.0,,,5.405749435137088,0.1,0.0,0.5999999999999996,0.0,0.4,1.0,3.0965853037914104,0.0,0.0,0.6999999999999993,1.0,0.2,0.0,3.4048374180359584,0.1,0.0,0.10000000000000142,1.0,0.0,0.0,1.0,0.0,0.0,1.299999999999999,0.0,0.0,0.0,3.172531793034013,0.0,0.0,1.3000000000000007,0.0,0.30000000000000004,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.4345063586068023,2.384962993749809,2.083271678467934,2.168042512823992,2.2352889230182833,0.4199827995252159,0.2706615770956231,0.4499930176886432,0.966873013923907,1.1,0.09952380952380953
109,0,0,25,,,1,102380,,,0,0,-5,5,1.3,396,152,,,0,2,0.5,0.0,0,Antonio,0.0,0,0,2.7,406,150,False,25.4,368,143,90,,,45,0,0,,0,,102380.jpg,6.0,0,0,Rüdiger,0.7,False,,a,5,8,0.0,498,197,6,26641,350,141014,963,0.0,1.3,Rüdiger,0,Chelsea,1.0,3.4232756741493686,0.0,0.0,1.4232756741493675,2.1,0.0,0.0,0.0,,,,,,3.4232756741493686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.98634121516564,0.0,0.0,0.6999999999999993,1.0,0.0,0.0,,,,0.10000000000000142,0.0,,,,,,1.299999999999999,0.0,,,,,,1.3000000000000007,0.0,,,,,,0.5,0.0,,,,,,0.5,0.0,,,,3.98634121516564,2.9986469602724557,3.33542773507349,3.5194131586438857,0.7607279275887486,,0.8858536033701422,1.613747628707979,0.0,0.0
110,0,6,324,,,6,103192,,,0,0,9,-9,44.7,245,62,,,4,2,4.3,3.8,1,Kurt,3.8,14,4,61.7,62,10,True,393.0,14,1,1260,,,59,0,0,,0,,103192.jpg,5.5,0,0,Zouma,27.1,False,,a,5,8,179.0,77,4,77,2287415,47828,472520,61099,0.6,13.1,Zouma,1,Chelsea,14.0,54.32585943809114,0.9,5.4,19.925859438091145,2.1,0.0,0.0,0.0,0.09999999999999998,0.0,2.0898257130119275,0.0,0.0,3.8804185312922246,3.0901271721360497,0.0,1.0,1.3,0.0,0.0,0.0,1.868822050958999,0.1,0.0,2.7,0.0,0.0,0.0,,,,1.0,0.0,,,7.819349672143838,0.2,1.0,0.09999999999999963,1.0,0.0,0.0,2.043212633449336,0.10000000000000003,0.0,2.2,0.0,0.0,0.0,6.986341215165638,0.0,0.0,0.7000000000000002,1.0,0.0,0.0,6.681280184142556,0.0,1.0,0.4000000000000004,1.0,0.0,0.0,4.195246544376106,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,4.586341215165639,0.09999999999999998,0.0,0.6999999999999993,1.0,0.0,0.0,4.6193496721438345,0.0,0.0,0.10000000000000142,1.0,0.0,0.0,3.690127172136051,0.09999999999999998,1.0,1.299999999999999,0.0,0.0,0.0,3.9901271721360496,0.09999999999999998,0.0,1.3000000000000007,0.0,0.1,0.0,4.026122638850534,0.10000000000000007,0.0,0.5,0.0,0.0,0.0,4.126122638850534,0.0,0.0,0.5,1.0,-0.1,0.0,3.58446506699702,4.499088416597886,3.4137574073973167,3.751201438146,3.959671277056895,0.6576980561512245,0.6075364520333932,0.7625573587454044,1.5975430276158715,0.9,0.0642857142857143
111,0,0,24,,,1,109533,,,0,0,-3,3,7.7,364,132,,,0,2,1.5,1.0,0,Emerson,1.0,0,0,2.7,407,151,False,17.4,389,151,88,,,47,0,0,,0,,109533.jpg,3.5,0,0,Palmieri dos Santos,0.2,False,,a,5,8,2.0,375,143,7,8094,244,14265,1908,0.2,1.5,Emerson,0,Chelsea,2.0,5.846551348298737,0.0,0.0,2.846551348298735,2.1,0.0,0.0,0.0,,,,,,2.9232756741493686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.6999999999999993,0.0,0.0,0.0,,,,0.10000000000000142,0.0,,,,,,1.299999999999999,0.0,,,,,,1.3000000000000007,0.0,,,,,,0.5,0.0,,,4.426122638850534,0.0,0.0,0.5,1.0,0.0,0.0,4.426122638850534,2.713061319425267,2.4986469602724566,2.83542773507349,3.0194131586438857,0.621973547691355,0.9417282210320284,0.5772470892394185,1.3484065195372352,0.0,0.0
112,0,0,40,100.0,100.0,0,109745,,,0,0,-3,3,0.0,552,56,,,0,1,0.5,0.0,0,Kepa,0.0,6,0,5.0,379,23,False,50.8,325,23,270,,2020-10-23T13:00:21.237423Z,47,0,0,,0,,109745.jpg,2.0,0,8,Arrizabalaga,0.6,False,,a,5,8,0.0,535,54,6,44000,56,165393,561,0.0,1.3,Arrizabalaga,0,Chelsea,3.0,10.2698270224481,0.0,0.0,4.269827022448102,2.1,0.0,0.0,0.0,,,,,,3.4232756741493686,3.0901271721360497,0.0,0.0,1.3,0.0,0.0,0.0,2.268822050958999,0.0,0.0,2.7,0.0,0.0,0.0,,,,1.0,0.0,,,,,,0.09999999999999963,0.0,,,2.443212633449336,0.0,0.0,2.2,0.0,0.0,0.0,,,,0.7000000000000002,0.0,,,,,,0.4000000000000004,0.0,,,,,,0.5999999999999996,0.0,,,,,,0.6999999999999993,0.0,,,,,,0.10000000000000142,0.0,,,,,,1.299999999999999,0.0,,,,,,1.3000000000000007,0.0,,,,,,0.5,0.0,,,,,,0.5,0.0,,,,,2.9986469602724557,3.33542773507349,3.5194131586438857,0.7283565264147592,,,1.5790393215444565,0.0,0.0
113,1,0,224,100.0,100.0,6,116594,,,0,0,-1,1,180.7,70,49,,,0,3,2.5,2.0,2,N'Golo,2.0,17,0,44.8,127,70,False,241.8,86,28,1325,,2020-10-03T16:30:19.172004Z,49,0,0,,0,,116594.jpg,2.4,0,0,Kanté,3.2,False,,a,5,8,23.0,294,152,36,199529,3215,325627,7450,0.4,7.3,Kanté,3,Chelsea,15.0,35.90669867167715,0.1,0.5,5.3372837780601285,2.1,0.0,0.7,2.1,0.0,0.0,2.122456428252982,0.0,0.0,2.3937799114451432,2.2725317930340125,0.0,0.0,1.3,0.0,0.0,0.0,2.0672055127397497,0.0,0.0,2.7,0.0,0.0,0.0,2.3678794411714423,0.0,0.0,1.0,0.0,0.0,0.0,2.40483741803596,0.1,0.0,0.09999999999999963,1.0,0.0,0.0,2.1108031583623337,0.0,0.0,2.2,0.0,0.0,0.0,2.4965853037914094,0.0,0.0,0.7000000000000002,1.0,0.0,0.0,2.9703200460356403,0.0,0.0,0.4000000000000004,1.0,0.1,0.0,3.705749435137089,0.0,0.0,0.5999999999999996,0.0,0.0,1.0,2.79658530379141,0.0,0.0,0.6999999999999993,1.0,0.1,0.0,3.2048374180359582,0.0,0.0,0.10000000000000142,1.0,0.09999999999999998,0.0,2.2725317930340134,0.0,0.0,1.299999999999999,0.0,0.0,0.0,1.5725317930340126,0.0,0.0,1.3000000000000007,0.0,0.10000000000000003,0.0,1.6065306597126334,0.0,0.0,0.5,0.0,0.0,0.0,3.5065306597126336,0.0,0.0,0.5,1.0,0.29999999999999993,0.0,2.2161162667492547,2.6254658840537783,2.268734094399928,2.3532273438593765,2.410226572818569,0.4885265125398251,0.4522686258671948,0.5358093640926078,1.0813995339032596,0.7999999999999999,0.05333333333333333
114,3,6,112,0.0,0.0,3,124183,2.0,,0,0,1,-1,181.4,69,48,,,2,3,0.0,0.0,0,Hakim,0.5,3,1,37.8,165,86,False,126.6,214,84,386,Hamstring injury - Expected back 03 Jan,2020-12-05T23:00:19.905378Z,81,0,0,,0,,124183.jpg,4.7,0,0,Ziyech,2.5,False,,i,5,8,69.0,194,104,33,1562625,502,1586527,14205,0.1,4.1,Ziyech,1,Chelsea,7.0212765957446805,28.906547725900484,0.3,1.5,2.498303045049421,2.1,0.0,2.0,6.0,,,,,,4.1169931609615835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,0.0,0.0,2.2,0.0,0.1,0.0,1.0,0.0,0.0,0.7000000000000002,0.0,0.0,0.0,8.259090099511576,0.1,1.0,0.4000000000000004,1.0,0.30000000000000004,1.0,11.962687234180152,0.1,0.0,0.5999999999999996,0.0,1.2000000000000002,2.0,3.0965853037914104,0.0,0.0,0.6999999999999993,1.0,0.2,0.0,3.0048374180359576,0.09999999999999998,0.0,0.10000000000000142,1.0,0.2,0.0,1.0,0.0,0.0,1.299999999999999,0.0,0.0,0.0,,,,1.3000000000000007,0.0,,,,,,0.5,0.0,,,,,,0.5,0.0,,,1.0,4.720533342586517,3.894433096163061,3.980465084533156,4.094267607488248,0.5082707606125412,0.1234567901234568,0.5827818941464836,1.4465639444416463,2.3,0.3275757575757576
