id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week24,assists_week25,assists_week26,assists_week27,assists_week28,assists_week29,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week24,cleansheet_week25,cleansheet_week26,cleansheet_week27,cleansheet_week28,cleansheet_week29,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week24,goals_week25,goals_week26,goals_week27,goals_week28,goals_week29,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,next10_xP,next1_xP,next5_xP,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week24,xA_week25,xA_week26,xA_week27,xA_week28,xA_week29,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week24,xGA_week25,xGA_week26,xGA_week27,xGA_week28,xGA_week29,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week24,xG_week25,xG_week26,xG_week27,xG_week28,xG_week29,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 24,xPoints week 25,xPoints week 26,xPoints week 27,xPoints week 28,xPoints week 29,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,yellow_cards
104,41.886628485729574,4.6182692945804416,0,0.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,5,158,,,15.586628485729573,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82263,3.0,,0,0,-3,3,164.8,181,44,2.0,,1,2,3.7,0.0,0,Marcos,2.7,6.339834936578318,6.339834936578318,6.339834936578318,7.744697760788701,9.069767441860462,29,7,1,0.0,,,,,,,,,,,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,54.7,226,65,False,157.0,282,108,703,,,4.590027993860748,5.87037210164463,4.937768961330969,57,0,0,,0,,82263.jpg,4.3,0,0,Alonso,2.6,False,,a,5,8,Chelsea,226.0,134,16,39,301328,13893,361310,5860,0.8102226832597266,1.112251743259354,1.3587189054015265,1.9343801435785495,0.5,6.8,Alonso,1.1,3.3000000000000003,0.0,,,,,,,,,,,0.0,,0.1,0.0,0.0,0.30000000000000004,0.09999999999999998,,0.6000000000000001,,,0.0,,,,,,,1.0,2.1,0.23153846153846164,1.3,0.10000000000000142,1.299999999999999,1.3000000000000007,0.5,0.5,2.1,0.6999999999999993,2.5,0.0,2.0,2.7,0.5,0.0,0.3000000000000007,0.3000000000000007,0.6999999999999993,0.5,0.6999999999999993,0.3000000000000007,0.5,0.0,1.0,0.09999999999999963,2.2,0.7000000000000002,0.4000000000000004,0.5999999999999996,0.6999999999999993,6.0,0.0,,,,,,,,,,,0.0,,0.2,0.10000000000000003,0.0,0.09999999999999998,0.2,,0.30000000000000004,,,0.1,,,,,,,,3.0901271721360497,,,,,,,,,,,1.2688220509589991,,9.5,5.56327288272687,1.0,6.486341215165639,4.926122638850534,,10.563272882726867,,,-0.3999999999999999,,,,,,,2
105,85.6614355077863,4.236005052582839,2,1.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,,12,359,100.0,100.0,8.688102174452965,11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,85955,,,0,0,-3,3,243.3,119,82,,,4,3,6.3,0.0,0,Jorge Luiz,5.3,4.792076287672582,4.255050598006772,4.128241371984147,3.71098354604644,20.22222222222221,29,9,6,1.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,,2.0,0.0,0.0,0.0,0.0,,86.1,107,60,False,460.0,76,25,1434,,2021-03-31T21:30:21.308701Z,4.1542887878556485,4.997311195301691,4.333788181179607,47,0,2,1.0,0,,85955.jpg,4.5,0,0,Frello Filho,4.6,False,,a,5,8,Chelsea,156.0,184,97,91,1484632,12756,1455687,11415,0.9012776707623061,1.0195906995048047,0.7895709672439234,1.9539234291878536,1.1,19.4,Jorginho,1.4,4.199999999999998,0.1,,,,,0.0,0.0,0.0,,,0.09999999999999998,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,,0.2,0.6000000000000001,0.0,0.0,0.0,,6.2,7.6,0.37582417582417604,1.3,0.10000000000000142,1.299999999999999,1.3000000000000007,0.5,0.5,2.1,0.6999999999999993,2.5,0.0,2.0,2.7,0.5,0.0,0.3000000000000007,0.3000000000000007,0.6999999999999993,0.5,0.6999999999999993,0.3000000000000007,0.5,0.0,1.0,0.09999999999999963,2.2,0.7000000000000002,0.4000000000000004,0.5999999999999996,0.6999999999999993,27.16,0.8,,,,,0.0,0.7999999999999998,0.0,,,0.0,0.7,0.0,0.0,0.8000000000000003,0.7000000000000002,0.0,0.0,0.0,0.7999999999999998,0.0,,,1.6,0.0,0.0,0.0,0.0,,,9.39753179303401,,,,,2.606530659712633,2.9999999999999987,2.49658530379141,,,2.4353352832366126,3.5672055127397497,2.606530659712633,3.6,10.34081822068172,9.240818220681716,2.49658530379141,1.0,2.49658530379141,8.740818220681717,2.606530659712633,,,13.50483741803596,5.201837641120956,2.4965853037914094,1.0,1.0,,0
107,56.03139994488163,2.4013457119234984,1,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,1.0,0.0,0,289,100.0,100.0,10.024733278214962,9,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91651,,,0,0,-2,2,306.5,83,58,,,0,3,2.3,0.0,0,Mateo,1.3,2.9365207321170264,2.4727774516087497,2.31797089344354,2.21098354604644,23.33333333333333,29,17,0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,70.9,160,84,False,277.6,189,73,1514,,2020-11-07T22:30:21.934477Z,2.388801501802405,2.747300051042044,2.4825360842092694,53,0,0,,0,,91651.jpg,2.1,0,0,Kovacic,0.3,False,,a,5,8,Chelsea,126.0,213,107,49,36058,547,42885,344,0.45308409658933935,0.5540605154937785,0.41716670680121515,1.0430779225376896,0.2,9.2,Kovacic,1.4,4.199999999999998,,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,,0.0,,0.0,0.0,0.09999999999999998,0.10000000000000007,-0.10000000000000007,0.2,0.2,0.0,0.0,0.0,,,0.0,0.0,,,,0.4,0.2,0.8,2.2,0.0942857142857143,,0.10000000000000142,1.299999999999999,1.3000000000000007,0.5,0.5,2.1,0.6999999999999993,2.5,0.0,2.0,2.7,0.5,0.0,0.3000000000000007,0.3000000000000007,0.6999999999999993,0.5,0.6999999999999993,0.3000000000000007,0.5,0.0,1.0,0.09999999999999963,2.2,0.7000000000000002,0.4000000000000004,0.5999999999999996,0.6999999999999993,4.0,,0.1,0.0,0.0,0.0,0.0,0.0,,0.09999999999999998,,0.0,0.0,0.0,0.10000000000000003,0.2,0.0,0.20000000000000007,0.0,0.0,0.0,,,0.0,0.0,,,,0.1,0.0,,,3.4048374180359584,1.0,3.172531793034013,1.0,1.0,1.0,,1.5820849986238987,,3.1353352832366133,2.0672055127397497,2.906530659712633,3.8,3.4408182206817166,3.340818220681717,4.09658530379141,2.606530659712633,3.4965853037914103,2.7408182206817173,,,1.0,1.0,,,,5.405749435137088,3.0965853037914104,2
109,52.546050022358855,4.023056954836852,0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,5,307,,,22.446050022358857,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,,,,,,,1.0,102380,,,1,-1,-3,3,57.8,293,85,,,0,2,5.0,0.0,0,Antonio,4.0,4.56417734581518,4.317106538370726,4.317106538370726,3.7096466232166767,13.061224489795912,29,5,0,,,,,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,42.9,264,88,False,245.6,215,85,1170,,,4.044681712386105,4.975733102415637,4.330594921768595,47,1,0,,0,,102380.jpg,4.9,0,0,Rüdiger,5.0,False,,a,5,8,Chelsea,125.0,215,59,64,501645,68139,271402,4921,0.8559695648589046,0.9711015629394,0.7892865155780163,1.8556977962573245,0.9,13.6,Rüdiger,0.3,0.8999999999999999,,,,,,,,0.0,,,0.2,,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.2,0.5,0.03828125000000002,,0.10000000000000142,1.299999999999999,1.3000000000000007,0.5,0.5,2.1,0.6999999999999993,2.5,0.0,2.0,,0.5,0.0,0.3000000000000007,0.3000000000000007,0.6999999999999993,0.5,0.6999999999999993,0.3000000000000007,0.5,0.0,,,,,,,0.6999999999999993,1.2000000000000002,,,,,,,,0.1,,,0.0,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,,,4.586341215165639,,,6.141341132946451,,5.426122638850534,6.0,6.26327288272687,3.5632728827268694,4.986341215165639,4.426122638850534,5.9863412151656386,,4.426122638850534,,,,,,,,3.9863412151656403,0
110,68.97906090509197,4.0906187280926645,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,6,375,100.0,100.0,28.979060905091988,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,103192,,,0,0,3,-3,48.4,316,100,,,4,2,3.0,0.0,0,Kurt,2.0,4.694697760788701,3.201890307271232,3.6954900581335486,4.694697760788701,16.862745098039216,29,18,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,,0.0,,0.0,,,,1.0,0.0,0.0,1.0,0.0,0.0,72.0,157,41,False,457.4,77,27,1530,,2021-02-05T00:30:22.021945Z,4.100994961120879,5.110837974893545,4.400854952684943,53,0,0,,0,,103192.jpg,5.1,0,0,Zouma,7.9,False,,a,5,8,Chelsea,213.0,141,18,86,2469910,3685,2166078,6797,0.7718148543571065,0.8857920303374908,0.8857920303374908,1.776851231210225,0.4,16.2,Zouma,0.0,0.0,0.0,0.0,0.0,0.1,0.0,-0.1,0.0,,0.0,,,0.0,,,,,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.059302325581395345,1.3,0.10000000000000142,1.299999999999999,1.3000000000000007,0.5,0.5,2.1,0.6999999999999993,2.5,0.0,2.0,2.7,0.5,0.0,0.3000000000000007,0.3000000000000007,0.6999999999999993,0.5,0.6999999999999993,0.3000000000000007,0.5,0.0,1.0,0.09999999999999963,2.2,0.7000000000000002,0.4000000000000004,0.5999999999999996,0.6999999999999993,6.0,0.0,0.0,0.09999999999999998,0.09999999999999998,0.10000000000000007,0.0,0.09999999999999998,,0.0,,,0.1,,,,,,0.0,,0.0,,,,0.2,0.10000000000000003,0.0,0.0,0.0,0.09999999999999998,,3.0901271721360497,4.6193496721438345,3.690127172136051,3.9901271721360496,4.026122638850534,4.126122638850534,2.0898257130119275,,1.3283399944955951,,,1.868822050958999,,,,,,4.426122638850534,,4.963272882726869,,,,7.819349672143838,2.043212633449336,6.986341215165638,6.681280184142556,4.195246544376106,4.586341215165639,1
111,6.4370514096737015,3.2185257048368503,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0,24,,,3.4370514096737006,1,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,109533,,,0,0,-3,3,7.7,414,158,,,0,2,1.0,0.0,0,Emerson,0.0,,,4.426122638850534,,2.0,29,0,0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7,449,169,False,17.4,441,170,88,,,3.2494235319831537,4.115520606513972,3.52383927949118,47,0,0,,0,,109533.jpg,3.5,0,0,Palmieri dos Santos,0.1,False,,a,5,8,Chelsea,2.0,426,161,7,9912,117,19209,80,0.6847927031567766,,,1.484595203277579,0.0,1.5,Emerson,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.10000000000000142,1.299999999999999,1.3000000000000007,0.5,0.5,2.1,0.6999999999999993,2.5,0.0,2.0,,0.5,0.0,0.3000000000000007,0.3000000000000007,0.6999999999999993,0.5,0.6999999999999993,0.3000000000000007,0.5,0.0,,,,,,,0.6999999999999993,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,4.426122638850534,,,,,,,,,,,,,,,,,,,,,,,1.0,0
112,17.7836540980402,4.505192371503516,0,0.0,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,0.0,,,,,2,69,100.0,100.0,6.783654098040199,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109745,,,0,0,-3,3,0.0,633,68,,,0,1,1.0,0.0,0,Kepa,0.0,6.986341215165639,6.986341215165639,6.986341215165639,,3.947368421052632,29,6,0,0.0,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,0.0,,,,,7.8,412,25,False,78.6,361,25,360,,2020-10-23T13:00:21.237423Z,4.536090198649818,5.402187273180636,4.8105059461578445,47,0,0,,0,,109745.jpg,3.8,0,12,Arrizabalaga,0.6,False,,a,5,8,Chelsea,0.0,622,62,15,50033,181,174808,254,0.9585515684050033,1.486455577694817,,2.078090280442828,0.0,3.2,Arrizabalaga,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,0.0,,,,,0.0,0.0,0.0,1.3,0.10000000000000142,1.299999999999999,1.3000000000000007,0.5,0.5,2.1,0.6999999999999993,2.5,0.0,2.0,2.7,0.5,0.0,0.3000000000000007,0.3000000000000007,0.6999999999999993,0.5,0.6999999999999993,0.3000000000000007,0.5,0.0,1.0,0.09999999999999963,2.2,0.7000000000000002,0.4000000000000004,0.5999999999999996,0.6999999999999993,0.0,0.0,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,0.0,,,,,,3.0901271721360497,,,,,,,,,,,2.268822050958999,,,,,6.986341215165639,,,,,,,,2.443212633449336,,,,,0
113,59.35411898856364,2.374164759542546,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,332,0.0,100.0,10.740785655230312,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,116594,,,0,0,-1,1,324.3,75,52,,,0,3,0.0,0.0,0,N'Golo,3.3,2.1172686298344514,2.085388706303991,2.1938898808045724,2.9276298077351224,25.0,29,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.2,123,68,False,411.2,109,38,1899,Hamstring injury - Expected back 20 Apr,2021-03-25T23:30:27.793506Z,2.365740197166914,2.695382185307583,2.4543669247912874,49,0,0,,0,,116594.jpg,2.2,0,0,Kanté,2.4,False,,i,5,8,Chelsea,73.0,281,139,55,223405,1919,418465,2199,0.4845234203148053,0.43209563874172474,0.5974754709663515,1.072538311522918,0.7,11.2,Kanté,1.0,3.0,0.0,0.09999999999999998,0.0,0.10000000000000003,0.0,0.29999999999999993,0.0,0.10000000000000007,0.0,,,0.0,,,0.0,0.0,0.09999999999999998,0.0,0.09999999999999998,0.0,0.10000000000000007,,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.8,1.8,0.07200000000000001,1.3,0.10000000000000142,1.299999999999999,1.3000000000000007,0.5,0.5,2.1,0.6999999999999993,2.5,0.0,2.0,2.7,0.5,0.0,0.3000000000000007,0.3000000000000007,0.6999999999999993,0.5,0.6999999999999993,0.3000000000000007,0.5,0.0,1.0,0.09999999999999963,2.2,0.7000000000000002,0.4000000000000004,0.5999999999999996,0.6999999999999993,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,,2.2725317930340125,3.2048374180359582,2.272531793034013,1.5725317930340126,1.6065306597126334,3.5065306597126336,2.122456428252982,2.79658530379141,1.0820849986238987,,,2.0672055127397497,,,0.0,1.0,1.2999999999999998,2.606530659712633,5.625087719250346,3.5,2.906530659712633,,2.3678794411714423,2.4048374180359597,2.1108031583623337,2.4965853037914094,2.9703200460356403,3.705749435137089,2.79658530379141,6
114,51.82956706377595,3.4207514262092125,3,,0.0,0.0,,,,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,0.0,1.0,2.0,0.0,6,177,100.0,100.0,6.5095670637759495,8,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,,,0.0,0.0,1.0,0.0,1.0,124183,2.0,,0,0,-1,1,380.8,57,43,6.0,,2,3,3.0,0.0,0,Hakim,2.0,3.1619293246433355,2.665883363134649,2.533190432311315,3.0257789908760118,15.151515151515152,29,6,1,,0.0,0.0,,,,,,0.0,,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,0.0,1.0,0.0,0.0,83.5,116,64,False,190.8,249,103,851,,2020-12-05T23:00:19.905378Z,3.3717582206953765,3.985568079914266,3.510685059075811,79,0,0,,0,,124183.jpg,3.3,0,0,Ziyech,2.2,False,,a,5,8,Chelsea,261.0,110,63,50,1702656,19947,1752675,1740,0.43300650964673576,0.400244218309283,0.38300999884506476,1.2170487399574204,0.3,6.3,Ziyech,2.8,8.399999999999999,,0.2,0.0,,,,,,0.10000000000000007,,0.0,,0.19999999999999973,,,,,0.0,0.10000000000000007,,0.3999999999999999,,,,0.1,0.0,0.30000000000000004,1.2000000000000002,0.2,1.3,4.1,0.27059999999999995,,0.10000000000000142,1.299999999999999,1.3000000000000007,0.5,0.5,2.1,0.6999999999999993,2.5,0.0,2.0,,0.5,0.0,0.3000000000000007,0.3000000000000007,0.6999999999999993,0.5,0.6999999999999993,0.3000000000000007,0.5,0.0,,,2.2,0.7000000000000002,0.4000000000000004,0.5999999999999996,0.6999999999999993,6.5,,0.09999999999999998,0.0,,,,,,0.2,,0.2,,0.10000000000000007,,,,,0.0,0.5,,0.0,,,,0.0,0.0,0.1,0.1,0.0,,,3.0048374180359576,1.0,,,,,,3.3820849986238994,,2.135335283236613,,3.7065306597126333,,,,,1.0,7.29658530379141,,3.8065306597126334,,,,1.3,1.0,8.259090099511576,11.962687234180152,3.0965853037914104,3
116,43.22339820538554,3.584379363373435,0,0.0,,,,,,,0.0,,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,,,6,233,100.0,100.0,20.723398205385546,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135363,,,0,0,-3,3,42.1,330,110,,,1,2,8.0,0.0,0,Andreas,7.0,4.689335833519365,,,5.718934184185761,12.058823529411766,29,11,0,0.0,,,,,,,0.0,,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,,,29.6,318,109,False,226.8,231,92,999,,2021-02-12T09:00:27.781439Z,3.608102974689838,4.524452694646667,3.8914138644288365,47,0,0,,0,,135363.jpg,3.4,1,0,Christensen,1.2,False,,a,5,8,Chelsea,26.0,357,129,41,102701,35631,38621,3007,0.7626339071007309,0.9977310284083756,1.2167945072735662,1.6533509120633505,1.5,8.7,Christensen,0.3,0.8999999999999999,0.0,,,,,,,0.0,,,,0.0,,,0.0,0.0,0.0,,0.0,0.2,0.09999999999999998,,0.0,,0.0,,,,,0.1,0.4,0.03317073170731707,1.3,0.10000000000000142,1.299999999999999,1.3000000000000007,0.5,0.5,2.1,0.6999999999999993,2.5,0.0,2.0,2.7,0.5,0.0,0.3000000000000007,0.3000000000000007,0.6999999999999993,0.5,0.6999999999999993,0.3000000000000007,0.5,0.0,1.0,0.09999999999999963,2.2,0.7000000000000002,0.4000000000000004,0.5999999999999996,0.6999999999999993,0.6000000000000001,0.0,,,,,,,0.0,,,,0.0,,,0.0,0.0,0.0,,0.1,0.0,0.0,,0.0,,0.0,,,,,,3.0901271721360497,,,,,,,3.9863412151656403,,,,-3.0,,,1.0,4.963272882726869,3.9863412151656403,,11.58634121516564,5.56327288272687,5.7261226388505335,,1.4715177646857691,,1.4432126334493356,,,,,1
117,111.95333333333332,3.9904158415841584,8,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7,301,100.0,100.0,0.0,11,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,165153,,,0,0,-3,3,379.1,60,5,,,2,4,2.7,0.0,0,Timo,1.7,3.942009140838038,3.077005876253025,3.626518918641382,3.06,28.055555555555554,29,20,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,1.0,1.0,0.0,179.1,22,7,False,398.8,118,14,2039,,2021-02-07T23:00:21.605405Z,3.890712208425689,4.58909812872592,4.014332408725906,92,0,0,3.0,0,,165153.jpg,3.6,0,0,Werner,11.1,False,,a,5,8,Chelsea,1012.0,9,6,101,1929220,23690,4346916,15602,0.4337408523461042,0.4284792544389172,0.33260869565217394,1.315601143334905,0.2,11.0,Werner,3.1,9.3,0.0,0.2,0.7000000000000002,0.09999999999999963,0.0,0.0,0.0,0.0,0.0,,0.0,0.1,,0.10000000000000007,0.20000000000000007,0.19999999999999973,0.0,0.0,0.10000000000000007,0.20000000000000007,0.0,,0.0,0.0,0.6,0.0,0.20000000000000007,0.0,0.4,9.8,12.9,0.4598019801980198,1.3,0.10000000000000142,1.299999999999999,1.3000000000000007,0.5,0.5,2.1,0.6999999999999993,2.5,0.0,2.0,2.7,0.5,0.0,0.3000000000000007,0.3000000000000007,0.6999999999999993,0.5,0.6999999999999993,0.3000000000000007,0.5,0.0,1.0,0.09999999999999963,2.2,0.7000000000000002,0.4000000000000004,0.5999999999999996,0.6999999999999993,39.2,0.3,0.09999999999999963,1.2000000000000002,0.2999999999999998,0.4000000000000004,0.7000000000000002,0.09999999999999963,0.0,0.09999999999999963,,0.20000000000000007,0.0,,0.10000000000000052,0.5,0.09999999999999963,0.8000000000000007,0.09999999999999963,0.6999999999999993,0.7000000000000011,0.09999999999999963,,0.4,0.10000000000000007,0.7,0.10000000000000007,0.2,0.9000000000000001,1.0,,4.505000000000001,2.9999999999999982,9.92296819787986,3.4999999999999982,3.6000000000000014,5.8028089887640455,1.3999999999999986,1.0,2.3999999999999986,,2.8000000000000007,2.3,,2.7000000000000024,5.497718631178708,6.780363636363635,5.200000000000003,2.3999999999999986,6.099999999999998,5.400000000000005,1.3999999999999986,,3.6,2.4000000000000004,10.891034482758622,2.4000000000000004,4.4,6.6000000000000005,8.217903930131005,0
