id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week24,assists_week25,assists_week26,assists_week27,assists_week28,assists_week29,assists_week3,assists_week30,assists_week31,assists_week32,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week24,cleansheet_week25,cleansheet_week26,cleansheet_week27,cleansheet_week28,cleansheet_week29,cleansheet_week3,cleansheet_week30,cleansheet_week31,cleansheet_week32,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week24,goals_week25,goals_week26,goals_week27,goals_week28,goals_week29,goals_week3,goals_week30,goals_week31,goals_week32,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,next10_xP,next1_xP,next5_xP,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week24,xA_week25,xA_week26,xA_week27,xA_week28,xA_week29,xA_week3,xA_week30,xA_week31,xA_week32,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week24,xGA_week25,xGA_week26,xGA_week27,xGA_week28,xGA_week29,xGA_week3,xGA_week30,xGA_week31,xGA_week32,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week24,xG_week25,xG_week26,xG_week27,xG_week28,xG_week29,xG_week3,xG_week30,xG_week31,xG_week32,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 24,xPoints week 25,xPoints week 26,xPoints week 27,xPoints week 28,xPoints week 29,xPoints week 3,xPoints week 30,xPoints week 31,xPoints week 32,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,yellow_cards
126,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100.0,100.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20066,,,0,0,-2,2,0.0,537,43,,,0,1,-0.5,0.0,0,Wayne,0.0,,,,,,32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,562,66,False,0.0,554,66,0,,2020-10-15T01:00:16.946989Z,,,,43,0,0,,0,,20066.jpg,0.0,0,0,Hennessey,0.3,False,,a,6,31,Crystal Palace,0.0,515,36,0,7789,60,47119,60,,,,,0.0,0.0,Hennessey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
127,7.412439501709668,1.853109875427417,0,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,0,33,100.0,0.0,3.4124395017096694,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40784,,,0,0,-1,1,1.6,441,172,,,0,2,-0.5,0.0,0,Mamadou,0.0,,,,,4.0,32,8,0,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,4.5,441,165,False,36.6,417,161,275,,2021-01-08T23:00:20.006701Z,1.7097483768843749,1.6240173328547052,1.7955649977628758,44,0,0,,0,,40784.jpg,1.0,0,0,Sakho,0.1,False,,a,6,31,Crystal Palace,6.0,411,157,4,26357,30,30450,33,0.4211613353244129,,,0.8834354699908009,0.0,0.9,Sakho,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,0.0,0.0,0.0,,1.6999999999999993,0.6000000000000014,1.0999999999999996,0.20000000000000107,2.099999999999998,3.5,1.9000000000000021,0.2999999999999972,0.5,1.0,0.7999999999999998,3.0,0.4000000000000021,1.8000000000000007,2.799999999999997,1.3999999999999986,2.5,2.0,2.6000000000000014,0.8999999999999986,-0.09999999999999433,1.9,2.5999999999999943,2.6000000000000014,0.0,2.7,1.4000000000000004,1.0999999999999996,1.0999999999999996,0.7000000000000011,1.6999999999999993,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,3.7973158564688867,,,,,,,,,,,1.5982744768905404,,,,0.26882205095899897,,1.0,,,,0
128,108.81202465629026,3.4622007845183265,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,15,554,,,26.81202465629026,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40836,,,0,0,-2,2,0.0,648,69,,,4,1,2.0,0.0,0,Vicente,2.5,3.0685412012493063,3.575438230377172,3.868590570732156,3.7401557548923576,31.42857142857143,32,52,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,73.4,183,8,False,732.0,14,8,2790,,,3.3188392859752853,3.2331082419456147,3.4046559068537863,48,0,0,,1,,40836.jpg,3.5,0,97,Guaita,2.9,False,,a,6,31,Crystal Palace,0.0,639,64,110,495063,1688,509471,1844,0.7212918301079847,0.6392794169269388,0.7791991156025745,1.5802712235773086,0.5,22.9,Guaita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.6999999999999993,0.6000000000000014,1.0999999999999996,0.20000000000000107,2.099999999999998,3.5,1.9000000000000021,0.2999999999999972,0.5,1.0,0.7999999999999998,3.0,0.4000000000000021,1.8000000000000007,2.799999999999997,1.3999999999999986,2.5,2.0,2.6000000000000014,0.8999999999999986,-0.09999999999999433,1.9,2.5999999999999943,2.6000000000000014,0.0,2.7,1.4000000000000004,1.0999999999999996,1.0999999999999996,0.7000000000000011,1.6999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,7.331484334792317,2.7307340962109388,5.1952465443761024,4.331484334792319,5.274923012311923,-0.5101742869880713,3.1207895336892744,9.59827447689054,5.96327288272688,8.426122638850533,1.4715177646857691,4.797315856468887,2.199148273471456,6.68128018414255,3.661195552886346,2.2432402505008726,1.9863878557664272,3.3283399944955963,8.541341132946451,0.2970943128573351,5.626278638962399,,2.5982744768905404,4.297094312857337,1.2970943128573351,,0.26882205095899897,1.9863878557664247,2.331484334792319,3.331484334792319,3.986341215165636,3.7307340962109374,2
129,11.865549377137086,2.3731098754274167,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,2,75,100.0,0.0,4.265549377137087,2,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,49413,,,0,0,-1,1,0.8,450,175,,,0,2,-0.5,0.0,0,James,0.0,,2.7488202017681522,,,5.0,32,8,0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,7.6,416,154,False,65.2,387,148,387,,2021-01-25T15:30:25.041120Z,2.2201836532486268,2.1247135187831447,2.3077903436201472,44,0,0,,0,,49413.jpg,3.0,0,0,Tomkins,0.0,False,,a,6,31,Crystal Palace,10.0,400,153,15,7553,18,7963,24,0.5393431535062311,,,1.131335743194655,0.0,3.4,Tomkins,0.0,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,0.02,,,,,,2.099999999999998,3.5,1.9000000000000021,0.2999999999999972,0.5,1.0,,3.0,0.4000000000000021,1.8000000000000007,2.799999999999997,1.3999999999999986,2.5,2.0,2.6000000000000014,0.8999999999999986,-0.09999999999999433,,2.5999999999999943,2.6000000000000014,0.0,,,,,,,0.6000000000000001,,,,,,0.0,,0.0,0.0,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2.598274476890539,6.96327288272688,4.026122638850533,1.4715177646857691,,,,,,,,,,,,,,,,,,,,,,1
130,44.162616486667474,2.4534786937037487,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,,0.0,0.0,,,0.0,0.0,3,228,0.0,0.0,3.838994439423378,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50471,,,0,0,-3,3,202.2,169,108,,,0,3,0.0,0.0,0,James,0.0,,2.50806572308398,2.8130148001611106,,18.0,32,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,,0.0,0.0,,,0.0,0.0,55.2,241,115,False,285.2,209,85,1465,Calf injury - Unknown return date,2021-02-01T19:30:26.153343Z,2.401254301728976,2.3631388395120645,2.425774779691272,52,0,0,,0,,50471.jpg,2.5,0,0,McArthur,0.1,False,,i,6,31,Crystal Palace,65.0,312,155,45,8092,20,19788,37,0.47182282571225936,,,1.0759215817559036,0.0,8.7,McArthur,0.9,2.7,0.2,0.0,0.2,0.20000000000000007,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,-0.09999999999999998,0.0,0.09999999999999998,,,,,,,,,,0.0,,,,0.09999999999999998,0.0,,,0.0,0.10000000000000003,0.2,1.1,0.061111111111111116,1.1,1.6999999999999993,0.6000000000000014,1.0999999999999996,0.20000000000000107,2.099999999999998,3.5,1.9000000000000021,0.2999999999999972,0.5,1.0,0.7999999999999998,3.0,0.4000000000000021,1.8000000000000007,2.799999999999997,1.3999999999999986,2.5,2.0,2.6000000000000014,0.8999999999999986,-0.09999999999999433,1.9,2.5999999999999943,2.6000000000000014,0.0,2.7,1.4000000000000004,1.0999999999999996,1.0999999999999996,0.7000000000000011,1.6999999999999993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09999999999999998,,,,,,,,,,0.0,,,,0.0,0.0,,,0.0,0.1,,2.93287108369808,2.182683524052735,3.1717798339738845,2.93287108369808,2.8187307530779813,2.122456428252982,2.0301973834223186,1.0,7.008536667283662,2.606530659712633,2.0678794411714425,2.9493289641172216,2.849787068367864,,,,,,,,,,1.149568619222635,,,,2.3672055127397496,1.2465969639416064,,,2.496585303791409,2.982683524052735,3
131,19.832669942675146,1.6701195741200123,0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,0.0,,0.0,,0.0,,,,0.0,,0,89,100.0,100.0,2.5326699426751453,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50472,5.0,,0,0,-2,2,48.9,327,173,,,0,3,0.0,0.0,0,James,0.5,1.3588338208091533,1.4004592463440082,1.4004592463440082,1.0,11.875,32,10,0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,0.0,,0.0,,0.0,,,,0.0,,14.5,387,173,False,87.8,367,156,569,,2021-03-04T12:30:27.616541Z,1.6322655734556737,1.6087824776196638,1.6540965854106708,43,0,0,,0,,50472.jpg,1.6,0,0,McCarthy,0.7,False,,a,6,31,Crystal Palace,8.0,406,190,19,141301,145,265719,260,0.3883999009581424,0.31600786530445424,0.23255813953488372,0.8054031767856815,0.1,4.4,McCarthy,0.1,0.30000000000000004,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,,,0.0,0.1,,,,0.0,,0.0,,0.0,,,,0.0,,0.0,0.1,0.008421052631578947,1.1,1.6999999999999993,0.6000000000000014,1.0999999999999996,0.20000000000000107,2.099999999999998,3.5,1.9000000000000021,0.2999999999999972,0.5,1.0,0.7999999999999998,3.0,0.4000000000000021,1.8000000000000007,2.799999999999997,1.3999999999999986,2.5,2.0,2.6000000000000014,0.8999999999999986,-0.09999999999999433,1.9,2.5999999999999943,2.6000000000000014,0.0,2.7,1.4000000000000004,1.0999999999999996,1.0999999999999996,0.7000000000000011,1.6999999999999993,0.0,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,,,0.0,,0.0,,0.0,,,,0.0,,,1.3328710836980795,,,,,,,,,1.0,2.3678794411714423,2.4493289641172216,,1.0,,,,1.0,3.435335283236613,,,,2.149568619222635,,1.0,,2.0672055127397497,,,,1.0,,1
132,68.7236220472441,2.8789625452223877,2,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,9,214,100.0,100.0,0.0,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54861,,,0,0,0,0,184.5,179,28,,,2,4,4.5,0.0,0,Christian,5.0,3.233333333333333,3.1082285115303985,3.06665378656042,3.5999999999999988,23.87096774193548,32,24,6,,0.0,2.0,0.0,1.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,116.2,75,20,False,329.0,185,20,1316,,2021-01-02T17:30:14.117437Z,2.80183080428141,2.723292936476393,2.8162662633349105,55,0,0,,0,,54861.jpg,3.1,1,0,Benteke,0.8,False,,a,6,31,Crystal Palace,649.0,40,20,74,206251,3374,178176,2155,0.5234477354949796,0.5878787878787878,0.6545454545454543,1.2275937540047692,0.9,13.5,Benteke,0.9,2.7,,0.0,0.2,0.0,0.10000000000000003,,0.29999999999999993,0.0,0.0,0.10000000000000007,,,0.0,,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.1,0.0,5.1,6.0,0.2513513513513514,,1.6999999999999993,0.6000000000000014,1.0999999999999996,0.20000000000000107,2.099999999999998,3.5,1.9000000000000021,0.2999999999999972,0.5,1.0,,3.0,0.4000000000000021,1.8000000000000007,2.799999999999997,1.3999999999999986,2.5,2.0,2.6000000000000014,0.8999999999999986,-0.09999999999999433,1.9,2.5999999999999943,2.6000000000000014,0.0,2.7,1.4000000000000004,1.0999999999999996,1.0999999999999996,0.7000000000000011,1.6999999999999993,20.4,,0.20000000000000007,0.6,0.2,1.0000000000000002,,0.20000000000000007,0.09999999999999963,0.10000000000000007,0.5,,,0.0,,0.0,0.10000000000000007,0.2999999999999998,0.10000000000000007,0.3000000000000003,0.20000000000000007,0.5,,0.0,0.09999999999999963,0.09999999999999963,,,0.0,,0.0,0.0,0.7,,,1.8000000000000005,8.0,2.8,3.300000000000001,,3.7000000000000006,2.3999999999999986,2.367718446601942,4.300000000000002,,,2.89874213836478,,1.0,1.4000000000000004,3.2,4.4,5.500000000000001,3.8000000000000007,4.0,,1.0,2.3999999999999986,4.399999999999999,,,1.0,,1.0,1.3,3.8,0
133,68.82059284165824,2.3595631831425683,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,368,,,6.220592841658251,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55037,,,0,0,-2,2,78.9,272,158,,,0,3,1.0,0.0,0,Cheikhou,1.5,2.0491759550232156,2.060003784525155,2.1518715775858523,1.9517056053897563,29.16666666666667,32,42,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,67.4,202,106,False,472.4,91,33,2493,,,2.311152028871254,2.2769193204339118,2.3349588468531324,48,0,0,,0,,55037.jpg,2.4,0,0,Kouyaté,0.3,False,,a,6,31,Crystal Palace,122.0,229,116,70,86324,190,91645,224,0.49157566315470175,0.42691165729650327,0.40660533445619923,1.0769883177215651,0.3,14.6,Kouyaté,0.2,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.1,0.8,1.0,0.03428571428571428,1.1,1.6999999999999993,0.6000000000000014,1.0999999999999996,0.20000000000000107,2.099999999999998,3.5,1.9000000000000021,0.2999999999999972,0.5,1.0,0.7999999999999998,3.0,0.4000000000000021,1.8000000000000007,2.799999999999997,1.3999999999999986,2.5,2.0,2.6000000000000014,0.8999999999999986,-0.09999999999999433,1.9,2.5999999999999943,2.6000000000000014,0.0,2.7,1.4000000000000004,1.0999999999999996,1.0999999999999996,0.7000000000000011,1.6999999999999993,4.0,0.2,0.2,0.10000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.3,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,3.3328710836980795,3.182683524052735,3.0488116360940265,2.3328710836980795,2.8187307530779813,2.122456428252982,2.0301973834223186,2.149568619222635,2.7408182206817204,2.606530659712633,,2.4493289641172216,2.049787068367864,2.6703200460356378,1.0,,2.246596963941607,2.0820849986238987,4.135335283236612,2.074273578214334,2.4065696597406,,5.649568619222635,2.3742735782143347,1.0742735782143338,,2.0672055127397497,2.2465969639416064,2.3328710836980795,2.3328710836980795,2.496585303791409,2.482683524052735,1
134,47.48565689394458,2.4590786605792734,1,0.0,,,,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,6,275,100.0,100.0,16.473845870322542,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55494,,,0,0,-2,2,98.8,248,62,,,1,2,0.5,0.0,0,Joel,1.0,2.483891814996636,2.344002852907656,2.8606742020757787,2.406822421559024,19.310344827586206,32,29,0,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,39.3,297,99,False,277.2,215,85,1625,,2021-02-05T14:00:21.130904Z,2.310764001582005,2.2199895000052177,2.397507622733676,43,0,0,,0,,55494.jpg,2.9,0,0,Ward,0.7,False,,a,6,31,Crystal Palace,17.0,382,144,56,105658,927,188347,690,0.5718787582742496,0.5776492593015432,0.5597261445486102,1.1858730332167857,0.2,13.0,Ward,0.4,1.2000000000000002,0.0,,,,0.3,,0.0,,0.0,0.0,0.10000000000000003,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,0.4,0.020714285714285716,1.1,1.6999999999999993,0.6000000000000014,1.0999999999999996,0.20000000000000107,2.099999999999998,3.5,1.9000000000000021,0.2999999999999972,0.5,1.0,0.7999999999999998,3.0,0.4000000000000021,1.8000000000000007,2.799999999999997,1.3999999999999986,2.5,2.0,2.6000000000000014,0.8999999999999986,-0.09999999999999433,1.9,2.5999999999999943,2.6000000000000014,0.0,2.7,1.4000000000000004,1.0999999999999996,1.0999999999999996,0.7000000000000011,1.6999999999999993,0.0,0.0,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,3.3314843347923184,,,,8.181345030660546,,0.120789533689274,,5.96327288272688,4.426122638850534,1.7715177646857694,2.7973158564688867,1.1991482734714558,1.0,,,,2.328339994495596,7.54134113294645,0.2970943128573351,4.626278638962398,,0.5982744768905403,2.2970943128573373,0.2970943128573351,,0.26882205095899897,2.9863878557664254,,,,,3
135,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100.0,100.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58786,,,0,0,-4,4,0.0,531,216,,,0,2,-0.5,0.0,0,Martin,0.0,,,,,,32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,558,215,False,0.0,551,215,0,,2020-12-04T19:00:20.235749Z,,,,41,0,0,,0,,58786.jpg,0.0,0,0,Kelly,0.2,False,,a,6,31,Crystal Palace,0.0,503,203,0,12854,50,81492,95,,,,,0.0,0.0,Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
136,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,25.0,25.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59125,,,0,0,-1,1,0.0,569,71,,,0,4,-0.1,0.0,0,Connor,0.0,,,,,,32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,590,72,False,0.0,583,67,0,Lack of match fitness - 25% chance of playing,2021-04-09T14:00:21.421818Z,,,,44,0,0,,0,,59125.jpg,0.0,0,0,Wickham,0.6,False,,d,6,31,Crystal Palace,0.0,549,70,0,93794,95,147103,752,,,,,0.0,0.0,Wickham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
