id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 5,games played,gameweek,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,next10_xP,next1_xP,next5_xP,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,yellow_cards
1,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,37605,,,0,0,-3,3,0.0,667,269,,,0,3,0.0,0.0,0,Mesut,0.0,,,,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,667,269,False,0.0,667,269,0,Not included in Arsenal's 25-man Premier League squad,2020-10-20T22:30:18.118477Z,,,,67,0,0,,0,,37605.jpg,0.0,0,0,Özil,0.5,False,,u,1,3,Arsenal,0.0,667,269,0,3441,0,54149,132,,,,,0.0,0.0,Özil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,39476,,,0,0,-2,2,0.0,617,226,,,0,2,0.0,0.0,0,Sokratis,0.0,,,,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,629,225,False,0.0,624,225,0,Left the club by mutual consent on 20/1,2020-10-21T10:30:18.546407Z,,,,48,0,0,,0,,39476.jpg,0.0,0,0,Papastathopoulos,0.1,False,,u,1,3,Arsenal,0.0,607,222,0,10266,0,19029,23,,,,,0.0,0.0,Sokratis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33.33043087074061,2.533112746176286,0,,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0,138,100.0,0.0,16.130430870740607,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41270,,,0,0,-1,1,30.7,327,110,4.0,,0,2,3.2,0.0,0,David,2.7,2.8372118678827944,2.788609396535528,13.157894736842106,23,12,0,,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,24.9,307,105,False,132.8,269,105,886,,2021-02-02T20:30:22.388696Z,2.5199815925985543,2.4681013457242416,2.443829478666097,54,0,0,,0,,41270.jpg,1.9,1,0,Luiz Moreira Marinho,0.8,False,,a,1,3,Arsenal,88.0,224,64,25,51064,1074,102362,1113,0.4690949529956085,0.5254096051634805,0.5164091475065793,1.0900781644451658,0.5,4.6,David Luiz,0.0,0.0,,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.7,0.7,0.05319999999999999,,1.4000000000000004,0.5,0.9000000000000004,1.099999999999998,0.8000000000000007,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,1.9,1.2000000000000028,1.3999999999999986,1.3999999999999986,1.3000000000000007,3.0,0.20000000000000007,1.4000000000000004,1.2000000000000002,0.2999999999999989,1.8000000000000007,2.5,4.199999999999998,,0.0,,,0.0,0.1,,,,0.0,0.4,0.0,0.0,0.09999999999999998,0.0,,0.0,0.0,0.1,0.0,,,,,,0.0,,,1.0,3.397315856468885,,,,2.4715177646857693,7.36327288272688,1.0,3.204776847648805,3.586387855766427,-3.0,,1.1991482734714558,5.274923012311927,3.5863878557664246,1.0,,,,1
4,79.79778908600213,4.153857514065863,1,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,208,100.0,100.0,5.8876072678203215,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,54694,,,0,0,-7,7,227.2,95,67,,,1,3,3.8,3.8,1,Pierre-Emerick,3.3,4.954724445334337,4.913606073560573,19.21052631578948,23,16,5,1.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,2.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,47,30,False,275.2,154,59,1574,,2021-01-23T16:00:22.555453Z,4.117351320517891,4.852612240634019,4.069625125146263,113,1,0,1.0,0,,54694.jpg,3.8,0,0,Aubameyang,6.5,False,,a,1,3,Arsenal,549.0,28,14,73,581440,2870,3278831,12114,0.36759801009432413,0.4384711898525962,0.4348323958903162,1.2356980846412149,0.3,6.5,Aubameyang,1.5,4.5,0.0,0.0,0.0,0.09999999999999988,0.10000000000000007,,,0.0,0.0,0.0,0.0,0.5,,,0.0,0.0,0.0,0.0,0.5,0.10000000000000007,0.09999999999999988,0.2,-0.09999999999999988,6.2,7.7,0.4008219178082191,0.2,1.4000000000000004,0.5,0.9000000000000004,1.099999999999998,0.8000000000000007,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,1.9,1.2000000000000028,1.3999999999999986,1.3999999999999986,1.3000000000000007,3.0,0.20000000000000007,1.4000000000000004,1.2000000000000002,0.2999999999999989,1.8000000000000007,2.5,30.52,0.4,0.3999999999999999,0.20000000000000007,0.19999999999999973,0.3000000000000003,,,0.6000000000000001,0.7999999999999998,0.09999999999999963,1.4000000000000004,0.09999999999999998,,,0.09999999999999963,0.10000000000000052,0.0,0.0,0.0,0.30000000000000004,0.8999999999999999,0.0,0.30000000000000004,1.5000000000000029,3.8187307530779817,4.246596963941606,3.606530659712634,1.7065696597405973,7.132871083698082,,,5.449328964117222,6.670320046035638,2.867879441171442,11.740818220681719,5.617989671854215,,,1.4999999999999982,1.5000000000000029,2.049787068367864,2.8187307530779817,3.7465969639416064,4.101194211912203,7.540818220681719,2.7652988882215865,3.2820849986239,2
5,23.310180018722487,3.851247133528065,1,,,,,0.0,,,,,,1.0,,0.0,0.0,0.0,0.0,,,,,,,,3,88,100.0,100.0,7.419998200540679,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,,,,,,,,58822,,,0,0,-4,4,86.3,220,51,7.0,,0,2,4.2,4.2,2,Cédric,3.7,4.425253022808918,4.425253022808918,6.052631578947369,23,4,0,,,,,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,17.7,340,117,False,66.6,348,134,429,,2020-09-23T09:00:14.881983Z,3.83475292334642,3.858612749865625,3.755696834681008,46,0,0,,0,,58822.jpg,3.8,0,0,Soares,0.3,False,,a,1,3,Arsenal,24.0,337,117,23,22560,1206,42070,2158,0.8372276377234924,0.9620115266975909,0.9620115266975909,1.7956532348683232,0.8,5.0,Cédric,0.8,2.4000000000000004,,,,,0.0,,,,,,0.6,,0.20000000000000007,0.0,0.0,0.0,,,,,,,,0.1,0.9,0.14869565217391303,,,,,1.099999999999998,0.8000000000000007,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,,1.2000000000000028,1.3999999999999986,1.3999999999999986,1.3000000000000007,,,,,,,,0.6000000000000001,,,,,0.0,,,,,,0.0,,0.0,0.1,0.0,0.0,,,,,,,,3.0901271721360497,,,,,1.0,,,,,,10.65858538272688,,3.804776847648805,2.586387855766427,1.9863878557664272,3.0901271721360497,,,,,,,,1
6,73.40036363636364,3.6700181818181816,2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,11,277,100.0,100.0,0.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59966,,,-1,1,-2,2,233.6,90,8,3.0,,2,4,4.2,4.2,1,Alexandre,3.7,4.279646076954348,4.0192921539086965,20.0,23,11,8,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,,120.0,34,11,False,401.0,62,9,1314,,2021-01-30T23:00:18.185183Z,3.641791344370149,4.277493621130303,3.617417677080424,83,0,0,3.0,0,,59966.jpg,4.0,0,0,Lacazette,6.5,False,,a,1,3,Arsenal,568.0,26,13,80,1175419,14433,1022009,121733,0.44217086527929894,0.5156200092716082,0.4842520667359875,1.2738819078098664,0.4,9.6,Lacazette,1.9,5.6999999999999975,0.2,0.0,0.09999999999999998,0.0,,0.0,0.0,0.0,0.09999999999999998,0.0,0.30000000000000004,0.0,0.6,0.0,0.10000000000000007,0.2999999999999998,0.0,,0.0,0.09999999999999998,0.10000000000000003,0.0,,6.1,8.0,0.4,0.2,1.4000000000000004,0.5,0.9000000000000004,1.099999999999998,0.8000000000000007,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,1.9,1.2000000000000028,1.3999999999999986,1.3999999999999986,1.3000000000000007,3.0,0.20000000000000007,1.4000000000000004,1.2000000000000002,0.2999999999999989,1.8000000000000007,2.5,23.92,0.5,0.0,0.5,0.2999999999999998,,0.0,1.0,0.10000000000000007,1.0,0.0,0.20000000000000007,0.09999999999999998,0.7000000000000002,0.09999999999999963,0.0,0.09999999999999963,1.2000000000000002,,0.0,0.30000000000000004,0.0,0.19999999999999973,,2.299999999999998,5.6,1.0,3.3,2.2,,1.0,8.0,3.4000000000000004,8.3,2.0,3.700000000000001,3.4,9.49874213836478,2.3999999999999986,2.197718631178708,2.299999999999998,7.8000000000000025,,1.0,2.5,2.3000000000000003,2.799999999999999,,2
7,6.677738238528857,2.2259127461762858,0,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0,16,0.0,0.0,3.6777382385288577,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,69140,,,0,0,0,0,1.0,431,168,,,0,2,0.0,0.0,0,Shkodran,0.0,1.0,,3.0,23,1,0,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,1.3,457,173,False,11.6,439,170,45,Joined Schalke on a permanent deal on 1/2,2021-02-01T22:30:23.082979Z,2.2188653242078797,2.029972135576754,2.147966467938407,50,0,0,,0,,69140.jpg,1.0,0,0,Mustafi,0.0,False,,u,1,3,Arsenal,0.0,631,230,3,13464,0,14086,168,0.44518254923525713,0.2,,0.995458442486682,0.0,0.6,Mustafi,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,,1.4000000000000004,0.5,0.9000000000000004,1.099999999999998,0.8000000000000007,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,,1.2000000000000028,1.3999999999999986,1.3999999999999986,1.3000000000000007,,,,1.2000000000000002,0.2999999999999989,1.8000000000000007,2.5,0.0,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,0
8,82.9700804158783,3.771367291630832,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,410,100.0,0.0,26.97008041587829,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,80201,,,0,0,0,0,0.0,639,66,,,2,1,4.0,0.0,0,Bernd,3.5,4.147940859680442,3.2852063604771344,22.0,23,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.6,211,12,False,446.0,42,12,1961,,2021-02-02T20:30:22.406559Z,3.764319869662426,3.5754266810313005,3.693421013392953,50,0,0,,1,,80201.jpg,4.0,1,54,Leno,7.2,False,,a,1,3,Arsenal,0.0,633,64,88,817911,5216,929028,25497,0.7542734583261664,0.8295881719360884,0.6570412720954268,1.6866067264411628,0.7,17.6,Leno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4000000000000004,0.5,0.9000000000000004,1.099999999999998,0.8000000000000007,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,1.9,1.2000000000000028,1.3999999999999986,1.3999999999999986,1.3000000000000007,3.0,0.20000000000000007,1.4000000000000004,1.2000000000000002,0.2999999999999989,1.8000000000000007,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.274923012311929,2.9863878557664254,3.4261226388505337,3.626278638962397,3.331484334792321,2.7973158564688854,8.443212633449336,3.797315856468885,5.68128018414255,3.4715177646857693,4.96327288272688,2.5982744768905404,4.204776847648805,3.9863878557664254,-0.01361214423357271,,3.199148273471456,5.274923012311927,3.9863878557664254,3.2047768476488083,5.9632728827268755,2.661195552886346,6.328339994495595,0
9,41.65324277815537,2.177328599767212,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1,244,100.0,100.0,5.863060959973542,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84450,,,0,0,-3,3,151.9,160,101,1.0,,0,3,3.2,3.2,1,Granit,2.7,2.8227568779513965,2.6612960583751857,19.1304347826087,23,16,1,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,53.8,177,95,False,277.6,149,56,1534,,2020-12-13T22:30:16.182130Z,2.169688679942507,2.2548464504852235,2.1468883003984707,52,0,0,,0,,84450.jpg,2.3,1,0,Xhaka,0.4,False,,a,1,3,Arsenal,109.0,193,102,44,36976,519,74123,1313,0.41871703841677155,0.5428378611444993,0.5117877035336895,0.9548217545461892,0.5,8.5,Xhaka,0.8,2.4000000000000004,0.1,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.10000000000000007,0.0,0.0,0.0,0.0,,,0.0,0.7,1.5,0.0784090909090909,0.2,1.4000000000000004,0.5,0.9000000000000004,1.099999999999998,0.8000000000000007,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,1.9,1.2000000000000028,1.3999999999999986,1.3999999999999986,1.3000000000000007,3.0,0.20000000000000007,1.4000000000000004,1.2000000000000002,0.2999999999999989,1.8000000000000007,2.5,3.5,0.2,0.0,0.0,0.0,,,0.10000000000000003,0.2,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,,,0.0,1.5725317930340128,4.1187307530779815,2.2465969639416064,1.6065306597126334,-2.0,,,3.6108031583623337,3.449328964117221,2.6703200460356378,2.3678794411714423,2.7408182206817204,2.149568619222635,4.999936350276982,2.746596963941607,1.2465969639416068,1.5725317930340128,1.0,1.0,2.2465969639416064,1.801194211912202,,,2.0820849986238987,4
10,9.651654988610213,3.2401984604620004,0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,1,63,100.0,100.0,3.651654988610213,2,,,,,,,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,92371,,,0,0,-1,1,11.7,378,140,,,0,2,0.5,0.5,0,Pablo,0.0,,,2.9787234042553186,23,1,0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,7.4,389,142,False,59.0,357,138,270,,2021-01-14T22:00:26.195009Z,3.2331510384935944,3.044257849862469,3.1622521822241216,44,0,0,,0,,92371.jpg,4.7,0,0,Marí,0.1,False,,a,1,3,Arsenal,4.0,399,151,14,31536,208,27420,536,0.7364087410140909,,,1.5447040068908404,0.0,3.2,Marí,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,,1.2000000000000028,1.3999999999999986,1.3999999999999986,1.3000000000000007,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.4432126334493358,4.797315856468885,4.681280184142551,,,,,,,,,,,,,,,1
11,76.22933169645347,3.759254713797705,3,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,13,348,100.0,100.0,24.85878624190802,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,98745,,,0,0,1,-1,308.5,58,13,,,3,2,3.8,3.8,2,Héctor,3.3,3.3724657482402125,3.366919932829428,20.277777777777786,23,20,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2,90,17,False,294.8,135,56,1730,,2020-12-13T22:30:16.198432Z,3.7440300647717546,3.7392978494567717,3.666070232860924,51,0,0,,0,,98745.jpg,3.6,0,0,Bellerín,4.5,False,,a,1,3,Arsenal,158.0,147,27,73,936358,5951,989980,20060,0.7371087674113147,0.6612677937725907,0.6601803789861624,1.664625966538009,0.6,14.3,Bellerín,2.3,6.9,0.2,0.29999999999999993,0.10000000000000007,0.3999999999999999,,,0.30000000000000004,0.10000000000000007,0.0,0.0,,0.0,0.0,0.10000000000000007,0.0,0.09999999999999963,0.0,0.2,0.0,0.0,0.09999999999999998,0.0,0.4,0.3,2.5999999999999996,0.12821917808219171,0.2,1.4000000000000004,0.5,0.9000000000000004,1.099999999999998,0.8000000000000007,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,1.9,1.2000000000000028,1.3999999999999986,1.3999999999999986,1.3000000000000007,3.0,0.20000000000000007,1.4000000000000004,1.2000000000000002,0.2999999999999989,1.8000000000000007,2.5,1.7999999999999998,0.0,0.0,0.0,0.0,,,0.0,0.0,0.1,0.0,,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,3.3901271721360486,4.874923012311927,1.886387855766425,3.726122638850534,3.826278638962396,,,3.3432126334493364,4.097315856468885,0.6000000000000001,5.471517764685769,,2.5982744768905404,2.204776847648805,5.886387855766428,1.9863878557664272,3.3901271721360486,0.19914827347145586,11.67657590487391,2.9863878557664254,2.8047768476488084,9.452042936202812,1.6611955528863458,6.528339994495593,7
13,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,100.0,100.0,,0,,,,,,,,,,,,,,,,,,,,,,,,101184,,,0,0,0,0,0.0,563,221,,,0,2,0.5,0.5,0,Calum,0.0,,,,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,582,220,False,0.0,574,220,0,,2020-08-15T10:00:11.386295Z,,,,45,0,0,,0,,101184.jpg,0.0,0,0,Chambers,0.0,False,,a,1,3,Arsenal,0.0,547,215,0,2465,124,2681,161,,,,,0.0,0.0,Chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
14,3.225912746176286,3.225912746176286,0,,,,,,,,,,,,0.0,,,,,,,,,,,,0,9,0.0,0.0,1.225912746176286,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111457,,,0,0,-2,2,5.4,403,151,,,0,2,0.0,0.0,0,Sead,0.0,,,1.0,23,1,0,,,,,,,,,,,,0.0,,,,,,,,,,,,1.3,456,172,False,3.6,457,172,90,Joined Schalke on loan until the end of the season on 4/1. - Expected back 01 Jul,2021-01-03T19:00:21.713564Z,3.2188653242078797,3.0299721355767546,3.1479664679384074,48,0,0,,0,,111457.jpg,2.0,0,0,Kolasinac,0.1,False,,u,1,3,Arsenal,4.0,402,152,2,5329,0,21207,92,0.672065155453393,,,1.4724209830201578,0.0,0.4,Kolasinac,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,,1.4000000000000004,0.5,0.9000000000000004,1.099999999999998,0.8000000000000007,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,1.9,1.2000000000000028,1.3999999999999986,1.3999999999999986,1.3000000000000007,3.0,0.20000000000000007,1.4000000000000004,1.2000000000000002,0.2999999999999989,1.8000000000000007,2.5,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,2.5982744768905404,,,,,,,,,,,,0
16,68.95869752632933,3.3993724132697563,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,6,368,100.0,100.0,24.86851570814752,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,156074,,,0,0,1,-1,59.9,259,68,,,1,2,4.7,4.7,2,Rob,4.2,4.1389313355861965,3.886190522808918,20.285714285714285,23,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,53.8,176,44,False,382.8,70,26,1755,,2020-10-17T22:30:19.025474Z,3.385560278614924,3.3490165433827754,3.308820142512629,46,1,0,,0,,156074.jpg,3.5,0,0,Holding,5.3,False,,a,1,3,Arsenal,95.0,211,55,71,769464,9049,477465,40197,0.7389940028847297,0.8997676816491732,0.8448240266975909,1.5849655601867634,0.9,15.4,Holding,0.2,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.1,1.3,0.06408450704225353,0.2,1.4000000000000004,0.5,0.9000000000000004,1.099999999999998,0.8000000000000007,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,1.9,1.2000000000000028,1.3999999999999986,1.3999999999999986,1.3000000000000007,3.0,0.20000000000000007,1.4000000000000004,1.2000000000000002,0.2999999999999989,1.8000000000000007,2.5,6.6000000000000005,0.0,0.3,0.0,0.09999999999999998,0.09999999999999998,0.0,0.0,0.0,0.10000000000000007,0.09999999999999998,0.0,0.0,0.20000000000000007,0.0,0.0,0.0,0.0,,,,0.0,0.3,-0.09999999999999998,3.0901271721360497,5.274923012311927,1.7999999999999998,3.4261226388505337,4.2262786389623965,3.9314843347923207,0.7973158564688851,2.443212633449336,6.797315856468885,7.248998630744494,4.671517764685769,4.96327288272688,2.5982744768905404,4.4047768476488045,4.986387855766427,1.9863878557664272,3.0901271721360497,1.1991482734714558,,,,3.9632728827268746,3.4611955528863456,1.7283399944955955,2
