id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 5,games played,gameweek,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,next10_xP,next1_xP,next5_xP,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,yellow_cards
94,,,0,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,83312,,,0,0,-1,1,0.0,440,177,,,0,2,0.0,0.0,0,Ben,0.0,,,,19,0,0,,,,,,,,,,,,,,,,,,,,0.0,470,177,False,0.0,462,176,0,Joined Norwich City on loan until the end of the season on 4/9. - Expected back 01 Jul,2020-09-05T11:00:07.592134Z,,,,39,0,0,,0,,83312.jpg,0.0,0,0,Gibson,0.1,False,,u,4,90,Burnley,0.0,415,158,0,6239,25,18630,244,,,,,0.0,0.0,Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
95,32.86822493271824,2.5083645343390235,1,,,0.0,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,3,135,100.0,100.0,2.972912432718241,7,,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90517,4.0,,0,0,0,0,126.4,155,97,5.0,,0,3,2.3,3.6,5,Robbie,2.8,3.155325994054365,3.3045848107883957,13.10344827586207,19,3,1,,,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,41.7,190,93,False,153.6,213,87,824,,2020-12-22T01:00:16.233135Z,2.4712646003415664,2.471669821364063,2.4141035059454046,50,0,0,,0,,90517.jpg,2.9,0,0,Brady,0.1,False,,a,4,90,Burnley,136.0,139,75,38,12483,383,10876,828,0.5016729068678047,0.7212173700695692,0.8812226162102392,1.1217747222263326,0.6,7.6,Brady,1.0,3.0,,,0.0,0.3,0.0,0.10000000000000003,,0.4,,0.0,0.2,0.0,,,0.0,,0.0,0.0,0.0,0.6,1.6,0.12210526315789474,,2.9000000000000004,1.7000000000000008,1.3999999999999986,2.1000000000000014,1.3000000000000007,1.7999999999999972,0.4000000000000021,0.0,1.3000000000000007,4.099999999999998,1.4,0.6000000000000001,2.0,1.0,0.5999999999999996,1.0,1.3000000000000007,1.7999999999999992,3.0,,,0.1,0.0,0.09999999999999998,0.0,,0.10000000000000003,,0.0,0.2,0.1,,,0.0,,0.0,0.0,0.0,5.616572675401762,,,5.682683524052735,2.1465969639416067,1.6224564282529816,2.572531793034013,,5.329234774717809,,2.2725317930340125,5.616572675401762,1.5,,,1.0,,1.0,2.2725317930340125,1.0,2
96,80.06146271051124,4.699259767790878,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,369,100.0,100.0,15.461462710511238,7,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,98747,,,0,0,-1,1,10.0,375,5,,,2,1,4.7,8.4,13,Nick,5.2,5.043996494210815,4.499778722154399,17.037037037037035,19,17,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.9,151,4,False,489.8,11,4,1530,,2020-11-26T14:00:20.660503Z,4.674931196035233,4.440097463091496,4.569754269785329,54,0,0,,0,,98747.jpg,5.4,0,65,Pope,10.7,False,,a,4,90,Burnley,0.0,624,70,92,439801,26189,792858,18185,0.870233290331644,1.0508326029605863,1.0416154449431476,2.0222394244618447,1.0,17.0,Pope,0.2,0.6000000000000001,,,0.0,0.0,0.0,0.2,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.011739130434782613,,2.9000000000000004,1.7000000000000008,1.3999999999999986,2.1000000000000014,1.3000000000000007,1.7999999999999972,0.4000000000000021,0.0,1.3000000000000007,4.099999999999998,1.4,0.6000000000000001,2.0,1.0,0.5999999999999996,1.0,1.3000000000000007,1.7999999999999992,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.066290701607043,,,3.730734096210938,7.986387855766427,7.489825713011927,3.69012717213605,3.6611955528863485,4.681280184142551,,5.09012717213605,9.066290701607043,1.9863878557664256,4.195246544376106,1.5413411329464508,8.47151776468577,4.195246544376106,4.4715177646857684,6.090127172136049,6.661195552886348,0
97,45.237835357036545,2.7838667912022483,2,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,257,75.0,50.0,14.747210357036536,5,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,103914,,,0,0,0,0,137.0,144,32,,,0,2,0.2,-0.2,1,Charlie,0.8,2.33514653237517,1.5537318509621159,16.25,19,20,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6,177,46,False,264.2,121,48,1316,Knock - 75% chance of playing,2021-01-21T23:00:28.895395Z,2.7504946956977063,2.532896095170756,2.6363182502182223,45,0,0,,0,,103914.jpg,3.2,0,0,Taylor,3.1,False,,d,4,90,Burnley,35.0,292,96,52,591887,853,702324,28579,0.6186370647116107,0.5189214516389267,0.34527374465824795,1.3123273906527628,0.2,11.6,Taylor,0.7,2.1,,0.0,0.0,0.0,0.0,0.29999999999999993,0.0,0.0,,,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000003,0.1,0.7999999999999999,0.04923076923076922,,2.9000000000000004,1.7000000000000008,1.3999999999999986,2.1000000000000014,1.3000000000000007,1.7999999999999972,0.4000000000000021,0.0,1.3000000000000007,4.099999999999998,1.4,0.6000000000000001,2.0,1.0,0.5999999999999996,1.0,1.3000000000000007,1.7999999999999992,0.6000000000000001,,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.22009288022562884,2.730734096210938,3.586387855766427,2.4898257130119266,4.9929361609000935,2.661195552886348,1.0,,,1.0,3.3548089083980046,4.195246544376106,1.5413411329464508,2.4715177646857693,4.195246544376106,2.4715177646857693,5.09012717213605,3.9611955528863465,1
98,42.581335988983724,2.554880159339023,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,198,100.0,100.0,3.781335988983728,7,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,172782,,,0,0,-1,1,154.9,126,86,1.0,,0,3,1.9,2.8,5,Josh,2.4,2.505443567997148,2.4849446805385993,16.666666666666668,19,17,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.2,130,71,False,216.6,161,60,1530,,2021-01-11T12:00:21.239471Z,2.525370438958185,2.5113102435803456,2.47576262526278,49,0,0,,0,,172782.jpg,2.4,0,0,Brownhill,0.1,False,,a,4,90,Burnley,169.0,106,59,40,7203,235,6775,344,0.521404114150821,0.5752293906115901,0.6339144593210713,1.1541772074693173,0.5,8.2,Brownhill,0.6,1.7999999999999998,,,0.0,0.0,0.09999999999999998,0.0,0.09999999999999998,0.0,,0.0,0.0,0.2,0.0,0.0,0.0,0.09999999999999998,0.10000000000000003,0.0,0.0,0.8,1.4,0.08399999999999999,,2.9000000000000004,1.7000000000000008,1.3999999999999986,2.1000000000000014,1.3000000000000007,1.7999999999999972,0.4000000000000021,0.0,1.3000000000000007,4.099999999999998,1.4,0.6000000000000001,2.0,1.0,0.5999999999999996,1.0,1.3000000000000007,1.7999999999999992,4.0,,,0.0,0.09999999999999998,0.0,0.09999999999999998,0.09999999999999998,0.0,,0.0,0.10000000000000007,0.1,0.2,0.0,0.0,0.10000000000000003,0.0,0.0,0.0,4.516572675401761,,,2.1826835240527345,2.746596963941607,2.422456428252981,2.7725317930340125,2.9652988882215867,2.6703200460356378,,2.2725317930340125,4.516572675401761,3.3465969639416064,3.5488116360940265,2.135335283236613,2.3678794411714423,2.3488116360940268,2.6678794411714426,2.2725317930340125,2.165298888221587,1
99,,,0,,0.0,,,,,,,,,,,,,,,,,,0,9,100.0,75.0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,220037,,,0,0,0,0,0.0,468,24,,,0,1,-0.5,-1.5,0,Bailey,0.0,,,,19,5,0,,0.0,,,,,,,,,,,,,,,,,,0.6,453,33,False,6.4,438,33,90,,2021-01-11T12:00:21.252081Z,,,,40,0,0,,0,,220037.jpg,0.0,0,1,Peacock-Farrell,1.4,False,,a,4,90,Burnley,0.0,446,19,0,77283,757,72016,2948,,0.05502322005640721,,,0.0,0.0,Peacock-Farrell,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,2.9000000000000004,1.7000000000000008,1.3999999999999986,2.1000000000000014,1.3000000000000007,1.7999999999999972,0.4000000000000021,0.0,1.3000000000000007,4.099999999999998,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.22009288022562884,,,,,,,,,,,,,,,,,,0
100,41.58211508925913,2.5588993901082544,1,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,173,100.0,100.0,3.686802589259134,7,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,433154,2.0,,0,0,-3,3,280.7,48,34,6.0,,0,3,0.5,0.0,4,Dwight,1.0,2.324483075592438,1.7055242251339202,16.25,19,19,0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.9,126,67,False,200.4,173,67,1326,,2020-12-22T01:00:16.249461Z,2.519422620871287,2.5243576105131043,2.459896256582833,57,0,0,,0,,433154.jpg,2.4,0,0,McNeil,0.3,False,,a,4,90,Burnley,66.0,229,121,39,19288,203,60190,395,0.4489297175628517,0.4660617695423433,0.4488221645089264,1.0718050104720784,0.2,6.8,McNeil,2.0,6.0,,0.0,0.5,0.0,0.0,0.2,,,,0.0,0.2,0.5,0.0,0.2,0.20000000000000007,0.09999999999999998,0.0,0.10000000000000007,0.0,0.4,2.4,0.14769230769230768,,2.9000000000000004,1.7000000000000008,1.3999999999999986,2.1000000000000014,1.3000000000000007,1.7999999999999972,0.4000000000000021,0.0,1.3000000000000007,4.099999999999998,1.4,0.6000000000000001,2.0,1.0,0.5999999999999996,1.0,1.3000000000000007,1.7999999999999992,2.0,,0.0,0.09999999999999998,0.0,0.0,0.0,,,,0.0,0.10000000000000003,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,4.116572675401761,,2.0550232200564067,4.182683524052735,2.246596963941607,2.1224564282529816,2.872531793034012,,,,1.0,4.116572675401761,5.215018016573186,2.5488116360940265,1.735335283236613,3.4678794411714424,2.8488116360940263,2.3678794411714423,3.072531793034013,2.165298888221587,1
519,5.9150412747121885,2.9575206373560947,0,,,,,,,,,,,,0.0,0.0,,,,,,,0,35,75.0,75.0,1.815041274712189,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218023,,,-1,1,-2,2,21.2,330,115,,,0,2,-0.4,-1.5,0,Jimmy,0.0,,,2.0,19,5,1,,,,,,,,,,,,1.0,0.0,,,,,,,12.6,343,121,False,66.2,324,124,180,Knock - 75% chance of playing,2021-01-01T10:30:19.319929Z,2.8631030240706723,2.761844869106545,2.6881780997457074,38,0,0,,0,,218023.jpg,4.0,0,0,Dunne,4.2,False,,d,4,90,Burnley,38.0,285,91,8,860171,15023,656314,21460,0.7782949045673934,,,1.5171760748862204,0.0,2.1,Dunne,0.1,0.30000000000000004,,,,,,,,,,,,0.0,0.1,,,,,,,0.3,0.4,0.2,,2.9000000000000004,1.7000000000000008,1.3999999999999986,2.1000000000000014,1.3000000000000007,1.7999999999999972,0.4000000000000021,0.0,1.3000000000000007,4.099999999999998,1.4,0.6000000000000001,2.0,1.0,0.5999999999999996,1.0,1.3000000000000007,1.7999999999999992,1.7999999999999998,,,,,,,,,,,,0.2,0.09999999999999998,,,,,,,,,,,,,,,,,,,2.186387855766425,5.0952465443761055,,,,,,,0
520,,,0,,,,,,,,,,,,,,,,,,,,0,0,0.0,,,0,,,,,,,,,,,,,,,,,,,,461102,,,0,0,-1,1,0.0,446,183,,,0,2,0.0,-2.0,0,Bobby,0.0,,,,19,0,0,,,,,,,,,,,,,,,,,,,,0.0,476,183,False,0.0,468,182,0,Joined Barrow on loan until the end of the season. - Expected back 24 May,2021-01-24T15:00:27.128058Z,,,,39,0,0,,0,,461102.jpg,0.0,0,0,Thomas,0.7,False,,n,4,90,Burnley,0.0,423,166,0,48717,2303,39684,2321,,,,,0.0,0.0,Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
535,10.134400796695116,2.0268801593390235,0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,0,24,,,1.1344007966951182,1,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,217401,,,0,0,0,0,7.9,380,182,2.0,,0,3,0.5,0.0,0,Josh,1.0,,2.4178094671286123,5.0,19,7,0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,3.3,417,183,False,12.0,422,182,251,,,2.0075925082541315,1.9740511103294798,1.9681570246978641,45,0,0,,0,,217401.jpg,1.8,0,0,Benson,0.0,False,,a,4,90,Burnley,13.0,356,171,9,3753,42,2858,198,0.4504178131864497,0.4395840957472725,0.5372909926952472,0.9554804702140623,0.2,2.0,Benson,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,0.2,0.2,0.04,,2.9000000000000004,1.7000000000000008,1.3999999999999986,2.1000000000000014,1.3000000000000007,1.7999999999999972,0.4000000000000021,0.0,1.3000000000000007,4.099999999999998,,,,,,,,,1.0,,0.2,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,3.0550232200564067,1.0,,,1.0,2.165298888221587,2.6703200460356378,,,,,,,,,,,,0
536,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,195471,,,0,0,0,0,0.0,465,187,,,0,2,-0.5,-2.0,0,Anthony,0.0,,,,19,0,0,,,,,,,,,,,,,,,,,,,,0.0,493,187,False,0.0,485,186,0,,,,,,40,0,0,,0,,195471.jpg,0.0,0,0,Driscoll-Glennon,0.1,False,,a,4,90,Burnley,0.0,443,171,0,6303,199,5751,283,,,,,0.0,0.0,Driscoll-Glennon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
551,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,195064,,,0,0,0,0,0.0,548,212,,,0,3,-0.5,-2.0,0,Mace,0.0,,,,19,0,0,,,,,,,,,,,,,,,,,,,,0.0,566,213,False,0.0,559,211,0,,,,,,45,0,0,,0,,195064.jpg,0.0,0,0,Goodridge,0.0,False,,a,4,90,Burnley,0.0,538,212,0,1218,24,1107,32,,,,,0.0,0.0,Goodridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
583,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,168399,,,0,0,0,0,0.0,463,20,,,0,1,-0.5,-2.0,0,Will,0.0,,,,19,0,0,,,,,,,,,,,,,,,,,,,,0.0,491,46,False,0.0,483,46,0,,,,,,40,0,0,,0,,168399.jpg,0.0,0,0,Norris,0.1,False,,a,4,90,Burnley,0.0,441,15,0,14820,364,7022,447,,,,,0.0,0.0,Norris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
591,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,461450,,,0,0,0,0,0.0,568,68,,,0,4,-0.5,-2.0,0,Max,0.0,,,,19,0,0,,,,,,,,,,,,,,,,,,,,0.0,585,69,False,0.0,579,65,0,,,,,,45,0,0,,0,,461450.jpg,0.0,0,0,Thompson,0.1,False,,a,4,90,Burnley,0.0,558,68,0,15871,1074,10945,987,,,,,0.0,0.0,Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
592,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,461096,,,0,0,0,0,0.0,567,67,,,0,4,-0.5,-2.0,0,Lewis,0.0,,,,19,0,0,,,,,,,,,,,,,,,,,,,,0.0,584,68,False,0.0,578,64,0,,,,,,45,0,0,,0,,461096.jpg,0.0,0,0,Richardson,0.1,False,,a,4,90,Burnley,0.0,557,67,0,13134,639,9421,741,,,,,0.0,0.0,Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
612,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,465299,,,0,0,0,0,0.0,570,228,,,0,3,-0.5,-2.0,0,Anthony,0.0,,,,19,0,0,,,,,,,,,,,,,,,,,,,,0.0,587,229,False,0.0,581,228,0,,,,,,45,0,0,,0,,465299.jpg,0.0,0,0,Mancini,0.0,False,,a,4,90,Burnley,0.0,560,228,0,292,50,162,41,,,,,0.0,0.0,Mancini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
613,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,430367,,,0,0,0,0,0.0,561,66,,,0,4,-0.5,-2.0,0,Joel,0.0,,,,19,0,0,,,,,,,,,,,,,,,,,,,,0.0,578,67,False,0.0,572,63,0,,,,,,45,0,0,,0,,430367.jpg,0.0,0,0,Mumbongo,0.0,False,,a,4,90,Burnley,0.0,551,66,0,1382,182,749,171,,,,,0.0,0.0,Mumbongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
101,2.3455739853264195,2.3455739853264195,0,,,,,,,,,,,,,0.0,,,,,,,0,7,,,1.3455739853264197,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20310,,,0,0,-3,3,0.0,576,58,,,0,1,0.5,1.0,0,Willy,0.0,,,1.0,19,3,0,,,,,,,,,,,,,0.0,,,,,,,0.4,456,34,False,4.2,442,34,90,,,2.398397368508063,2.7972853563352804,2.699998373146416,47,0,0,,0,,20310.jpg,1.0,0,0,Caballero,0.2,False,,a,5,8,Chelsea,0.0,566,54,1,5277,47,20504,165,0.499058294750302,,,1.0819326011021542,0.0,0.2,Caballero,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,,0.10000000000000142,1.299999999999999,1.3000000000000007,0.5,0.5,2.1,0.6999999999999993,2.5,0.0,2.0,,1.0,0.09999999999999963,2.2,0.7000000000000002,0.4000000000000004,0.5999999999999996,0.6999999999999993,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,2.4715177646857693,,,,,,,0
102,28.463781189740885,3.1218340659715813,1,0.0,,,,,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,,,1,146,,,12.268468689740883,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,41328,,,0,0,-4,4,103.1,176,42,,,0,2,1.9,3.8,5,César,1.4,3.495536245364555,2.8520074475358954,9.117647058823527,19,7,0,0.0,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,32.1,236,75,False,148.4,217,85,680,,,3.1804858515125614,3.5726801478138297,3.4869929874634344,56,0,0,,0,,41328.jpg,3.4,0,0,Azpilicueta,2.4,False,,a,5,8,Chelsea,70.0,221,61,31,88487,654,443623,1860,0.5574703689234967,0.6242029009579564,0.5092870442028385,1.3192156717061532,0.3,5.5,Azpilicueta,0.3,0.8999999999999999,0.0,,,,,0.0,,0.2,0.0,,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,,,,0.4,0.7,0.0767741935483871,1.3,0.10000000000000142,1.299999999999999,1.3000000000000007,0.5,0.5,2.1,0.6999999999999993,2.5,0.0,2.0,2.7,1.0,0.09999999999999963,2.2,0.7000000000000002,0.4000000000000004,0.5999999999999996,0.6999999999999993,2.4000000000000004,0.0,,,,,0.0,,0.0,0.1,,0.2,0.0,0.0,0.1,0.0,0.0,,,,3.0413411329464517,2.09012717213605,,,,,5.426122638850534,,3.5863412151656395,1.9283399944955952,,3.0413411329464517,0.0,2.396551724137931,5.219349672143839,1.4432126334493356,3.9863412151656377,,,,3
103,29.7,2.97,0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,0.0,,,,0.0,0.0,0.0,3,95,100.0,,0.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44346,,,0,0,-3,3,87.3,200,32,,,1,4,2.5,5.0,2,Olivier,2.0,4.283333333333334,3.95,10.0,19,4,3,,0.0,1.0,0.0,1.0,,,1.0,,,0.0,,0.0,,,,0.0,0.0,0.0,45.7,171,33,False,116.4,256,30,430,,2021-01-19T23:30:21.429577Z,2.9904513548027696,2.966963775892195,3.0076665410571293,67,0,0,,0,,44346.jpg,2.9,0,0,Giroud,1.5,False,,a,5,8,Chelsea,253.0,65,29,29,208077,5747,215699,18979,0.44328358208955226,0.6393034825870648,0.5895522388059702,1.1474111027900902,0.3,4.3,Giroud,0.5,1.5,,0.0,0.2,0.09999999999999998,0.10000000000000003,,,0.0,,,0.09999999999999998,,0.0,,,,0.0,0.0,0.0,2.8,3.3,0.33,,0.10000000000000142,1.299999999999999,1.3000000000000007,0.5,0.5,2.1,0.6999999999999993,2.5,0.0,2.0,,1.0,0.09999999999999963,2.2,0.7000000000000002,0.4000000000000004,0.5999999999999996,0.6999999999999993,11.2,,0.2,1.3,0.2,0.7,,,0.20000000000000007,,,0.19999999999999973,,0.0,,,,0.0,0.0,0.0,3.0999999999999988,,1.8,7.800000000000002,3.1,5.1,,,4.800000000000002,,,3.0999999999999988,,1.0,,,,1.0,1.0,1.0,1
104,6.444497100932628,2.25557398532642,0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,0,36,,,3.8444971009326254,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82263,,,0,0,-4,4,28.1,314,102,5.0,,0,2,0.5,1.0,0,Marcos,0.0,,,2.8571428571428568,19,6,0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,8.5,366,133,False,37.0,368,142,225,,,2.3117790885935614,2.7067833035300546,2.6162266988330294,56,0,0,,0,,82263.jpg,0.7,0,0,Alonso,1.4,False,,a,5,8,Chelsea,20.0,333,117,2,41035,140,196686,914,0.4027810688082893,,,0.9531539752767902,0.0,0.4,Alonso,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,,,,0.1,0.1,0.035,1.3,0.10000000000000142,1.299999999999999,1.3000000000000007,0.5,0.5,2.1,0.6999999999999993,2.5,0.0,2.0,2.7,1.0,0.09999999999999963,2.2,0.7000000000000002,0.4000000000000004,0.5999999999999996,0.6999999999999993,0.6000000000000001,0.0,,,,,,,,,,,0.0,0.1,,,,,,,,3.0901271721360497,,,,,,,,,,,1.2688220509589991,-0.3999999999999999,,,,,,,1
