id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,team_name,games played,adjusted points,xG,xG_points,xG_week10,goals_week10,xPoints week 10,clean_sheet_points,xGA_week10,cleansheet_week10,xA,xA_points,xA_week10,assists_week10,adjusted points per game,xPoints week 1,xG_week1,goals_week1,xGA_week1,cleansheet_week1,xA_week1,assists_week1,xPoints week 2,xG_week2,goals_week2,xGA_week2,cleansheet_week2,xA_week2,assists_week2,xPoints week 3,xG_week3,goals_week3,xGA_week3,cleansheet_week3,xA_week3,assists_week3,xPoints week 4,xG_week4,goals_week4,xGA_week4,cleansheet_week4,xA_week4,assists_week4,xPoints week 5,xG_week5,goals_week5,xGA_week5,cleansheet_week5,xA_week5,assists_week5,xPoints week 6,xG_week6,goals_week6,xGA_week6,cleansheet_week6,xA_week6,assists_week6,xPoints week 7,xG_week7,goals_week7,xGA_week7,cleansheet_week7,xA_week7,assists_week7,xPoints week 8,xG_week8,goals_week8,xGA_week8,cleansheet_week8,xA_week8,assists_week8,xPoints week 9,xG_week9,goals_week9,xGA_week9,cleansheet_week9,xA_week9,assists_week9,form 5,next1_xP,next5_xP,next10_xP,value,valuePoints metric,xG+xA,xG+xA per game
83,0,0,28,100.0,100.0,1,39487,,,0,0,-2,2,13.6,300,99,,,0,2,0.2,-0.8,1,Erik,0.7,4,0,4.4,359,130,False,13.8,361,142,169,,2020-10-22T13:30:13.791092Z,43,1,0,,0,,39487.jpg,1.5,0,0,Pieters,0.3,False,,a,4,90,17.0,276,86,6,18680,168,83695,536,0.2,1.4,Pieters,0,Burnley,4.0,6.545551423065702,0.1,0.6000000000000001,0.0,0.0,1.0,3.9455514230657034,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,1.6363878557664258,,,,,,,,-1.4,0.1,0.0,1.4,0.0,0.0,0.0,,,,0.6000000000000001,0.0,,,,,,2.0,0.0,,,3.4715177646857693,0.0,0.0,1.0,1.0,0.0,0.0,,,,0.5999999999999996,0.0,,,,,,1.0,0.0,,,,,,1.3000000000000007,0.0,,,1.0,0.0,0.0,1.7999999999999992,0.0,0.0,0.0,1.0,1.5622654987899698,1.4924444647381545,1.475882385235339,0.38055531529451764,0.7891362977301905,0.1,0.025
84,0,0,0,0.0,0.0,0,40145,,,0,0,0,0,0.0,566,225,,,0,3,0.0,0.0,0,Jack,0.0,0,0,0.0,577,224,False,0.0,576,224,0,Ankle injury - Unknown return date,2020-08-15T10:00:11.504829Z,50,0,0,,0,,40145.jpg,0.0,0,0,Cork,0.0,False,,i,4,90,0.0,555,221,0,10089,38,10664,56,0.0,0.0,Cork,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,0,1,76,100.0,100.0,1,41674,,,-1,1,-1,1,11.5,318,109,,,0,2,-0.5,-1.5,0,Kevin,0.0,12,0,12.2,278,92,False,94.2,188,77,540,,2020-10-12T20:30:21.362818Z,44,0,0,,0,,41674.jpg,1.8,0,0,Long,0.2,False,,a,4,90,16.0,280,89,11,9625,120,13372,579,0.0,2.5,Long,2,Burnley,6.1111111111111125,13.027925785239267,0.0,0.0,,,,6.027925785239269,2.9000000000000004,0.0,0.0,0.0,,,2.131842401220972,,,,,,,,0.9863878557664258,0.0,0.0,1.4,0.0,0.0,0.0,4.195246544376106,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,1.5413411329464508,0.0,0.0,2.0,0.0,0.0,0.0,4.471517764685768,0.0,0.0,1.0,1.0,0.0,0.0,3.1952465443761064,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,1.4715177646857691,0.0,0.0,1.0,0.0,0.0,0.0,,,,1.3000000000000007,0.0,,,,,,1.7999999999999992,0.0,,,2.3333821545309377,2.0363998365110616,1.9832696453309544,1.9620642353867197,0.4845096366411299,1.0163159878658443,0.0,0.0
86,1,0,36,100.0,100.0,1,44683,,,0,0,-2,2,37.4,220,35,,,0,4,1.8,0.8,2,Jay,2.3,10,0,14.2,249,35,False,26.2,329,35,333,,2020-09-24T00:00:15.736033Z,58,0,0,3.0,0,,44683.jpg,1.6,0,0,Rodriguez,0.3,False,,a,4,90,78.0,130,39,11,9710,524,48051,449,0.4,1.9,Rodriguez,2,Burnley,6.875,11.790118577075095,0.4,1.6,0.0,0.0,2.0,0.0,2.9000000000000004,0.0,0.4,1.2000000000000002,0.0,0.0,1.7149263384836506,,,,,,,,2.2,0.3,0.0,1.4,0.0,0.0,0.0,,,,0.6000000000000001,0.0,,,,,,2.0,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,0.1,0.0,1.0,0.0,0.0,1.3000000000000007,0.0,0.0,0.0,3.3179039301310045,0.10000000000000003,0.0,1.7999999999999992,1.0,0.30000000000000004,1.0,1.723580786026201,1.7728139328144832,1.7274957655022098,1.7401031111855805,0.29567695491097423,0.7120844034659602,0.8,0.11636363636363636
87,0,0,8,100.0,100.0,2,44699,,,0,0,0,0,88.9,118,15,,,0,4,0.8,-0.2,2,Ashley,1.3,12,0,24.6,161,28,False,20.2,343,36,461,,2020-09-07T00:30:12.603985Z,60,0,0,1.0,0,,44699.jpg,1.8,0,0,Barnes,0.1,False,,a,4,90,139.0,62,26,11,8213,426,12627,459,0.2,1.8,Barnes,1,Burnley,6.1111111111111125,15.2,0.9,3.6,0.09999999999999998,0.0,2.4,0.0,2.9000000000000004,0.0,0.2,0.6000000000000001,0.0,0.0,2.487272727272728,,,,,,,,,,,,,,,,,,,,,,1.8,0.2,0.0,2.0,0.0,0.0,0.0,3.5,0.3,0.0,1.0,1.0,0.1,0.0,2.4,0.09999999999999998,0.0,0.5999999999999996,0.0,0.0,0.0,2.8000000000000003,0.20000000000000007,0.0,1.0,0.0,0.0,0.0,2.3,0.0,0.0,1.3000000000000007,1.0,0.1,0.0,,,,1.7999999999999992,0.0,,,2.475,2.5849580427060084,2.508483635366547,2.529758531207235,0.4145454545454547,1.0154248388264815,1.1,0.17999999999999997
88,0,2,64,100.0,100.0,2,51927,,,0,0,-1,1,0.3,396,156,,,0,2,4.2,3.2,0,Ben,4.7,5,0,6.7,329,118,False,60.4,253,100,270,,2020-09-07T00:30:12.617922Z,49,0,0,,0,,51927.jpg,4.7,0,0,Mee,0.2,False,,a,4,90,6.0,325,115,14,7241,1190,21481,730,1.0,2.9,Mee,0,Burnley,2.9787234042553186,9.538176591644673,0.1,0.6000000000000001,0.0,0.0,0.22009288022562884,2.9381765916446727,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,3.202102141480712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.690127172136049,0.1,0.0,1.3000000000000007,1.0,0.0,0.0,2.6611955528863467,0.0,0.0,1.7999999999999992,1.0,0.0,0.0,2.8571385350826746,3.1352895700128682,3.0597459612621813,3.0447758807678533,0.6534902329552473,1.446562295368826,0.1,0.03357142857142858
89,0,1,137,,,3,60551,1.0,,0,0,-2,2,179.5,33,24,4.0,,0,3,2.2,1.2,2,Ashley,2.7,17,1,36.6,80,45,False,131.6,134,46,810,,,53,0,0,,0,,60551.jpg,2.9,0,0,Westwood,0.4,False,,a,4,90,55.0,173,92,26,11981,638,44185,1292,0.5,4.9,Westwood,1,Burnley,8.965517241379311,24.210869331890265,0.2,1.0,0.0,0.0,2.655023220056407,2.210869331890265,2.9000000000000004,0.0,1.0,3.0,0.2,0.0,2.70044311778776,,,,,,,,2.8465969639416064,0.0,0.0,1.4,0.0,0.2,0.0,2.8488116360940263,0.0,0.0,0.6000000000000001,0.0,0.09999999999999998,0.0,3.6353352832366133,0.1,1.0,2.0,0.0,0.0,0.0,1.9678794411714424,0.0,0.0,1.0,1.0,0.2,0.0,3.4488116360940264,0.0,0.0,0.5999999999999996,0.0,0.30000000000000004,0.0,2.3678794411714423,0.0,0.0,1.0,0.0,0.0,0.0,2.2725317930340125,0.0,0.0,1.3000000000000007,1.0,0.0,0.0,2.665298888221587,0.1,0.0,1.7999999999999992,1.0,0.0,0.0,2.681908995715495,2.739996427817479,2.6770693217373718,2.6855789008206647,0.509517569393917,1.1729975335275649,1.2,0.13384615384615384
90,0,0,26,100.0,100.0,2,60586,3.0,,0,0,-1,1,32.0,228,139,3.0,,0,3,0.5,-0.5,0,Johann Berg,1.0,2,0,7.1,326,149,False,14.4,359,155,239,,2020-11-19T14:30:26.413264Z,54,0,0,,0,,60586.jpg,2.2,0,0,Gudmundsson,0.0,False,,a,4,90,24.0,254,135,9,10186,27,14105,41,0.2,1.7,Gudmundsson,0,Burnley,4.090909090909091,10.3088057615793,0.4,2.0,,,,1.0088057615792994,2.9000000000000004,0.0,0.1,0.30000000000000004,,,2.51993029727494,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.3678794411714423,0.0,0.0,1.0,1.0,0.0,0.0,3.0488116360940265,0.1,0.0,0.5999999999999996,0.0,0.0,0.0,,,,1.0,0.0,,,,,,1.3000000000000007,0.0,,,3.9652988882215854,0.30000000000000004,0.0,1.7999999999999992,1.0,0.1,0.0,3.507055262157806,2.5759809532317424,2.500138653636092,2.5122411915452814,0.46665375875461845,1.0844053416610384,0.5,0.12222222222222222
91,0,2,60,,,3,60689,,,0,0,-3,3,48.9,181,27,,,0,4,3.5,2.5,2,Chris,4.0,16,2,38.1,70,19,False,93.4,190,23,779,,,62,0,0,1.0,0,,60689.jpg,3.1,0,0,Wood,1.0,False,,a,4,90,246.0,33,17,28,87815,2346,180727,2598,0.6,4.5,Wood,0,Burnley,9.032258064516126,33.0,3.1,12.4,0.0,0.0,2.0,0.0,2.9000000000000004,0.0,0.2,0.6000000000000001,0.0,0.0,3.6535714285714285,,,,,,,,5.9,0.9,1.0,1.4,0.0,0.1,0.0,2.4,0.09999999999999998,0.0,0.6000000000000001,0.0,0.0,0.0,2.8,0.2,0.0,2.0,0.0,0.0,0.0,4.8,0.7,0.0,1.0,1.0,0.0,0.0,2.3,0.0,0.0,0.5999999999999996,0.0,0.1,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.3000000000000007,1.0,0.0,0.0,8.8,1.2000000000000002,1.0,1.7999999999999992,1.0,0.0,0.0,3.4200000000000004,3.8581438980138567,3.697991286649612,3.742545147789904,0.5892857142857143,1.4673095954772435,3.3000000000000003,0.365357142857143
92,0,0,80,100.0,100.0,2,68983,,,0,0,-1,1,24.6,256,71,,,0,2,3.2,2.2,0,Matthew,3.7,9,0,8.9,305,104,False,60.4,252,99,450,,2020-09-30T20:00:20.120303Z,44,0,0,,0,,68983.jpg,2.8,0,0,Lowton,0.1,False,,a,4,90,3.0,339,125,14,4332,344,8876,277,0.8,3.2,Lowton,1,Burnley,5.0,11.531939278832128,0.0,0.0,0.0,0.0,0.22009288022562884,4.93193927883213,2.9000000000000004,0.0,0.2,0.6000000000000001,0.0,0.0,2.3063878557664257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.195246544376106,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,3.0715177646857685,0.0,0.0,1.0,0.0,0.2,0.0,3.0901271721360497,0.0,0.0,1.3000000000000007,1.0,0.0,0.0,1.661195552886347,0.0,0.0,1.7999999999999992,1.0,0.0,0.0,2.44763598286198,2.2280014572432787,2.1615185917658053,2.1440278461747058,0.5241790581287331,1.099527268381823,0.2,0.04
93,0,0,20,,,0,81183,,,0,0,-1,1,27.5,239,38,,,0,4,0.2,-0.8,1,Matej,0.7,2,0,10.6,293,41,False,9.6,379,42,139,,,49,0,0,,0,,81183.jpg,1.2,0,0,Vydra,0.6,False,,a,4,90,69.0,147,40,7,67947,1449,81492,1901,0.1,1.4,Vydra,0,Burnley,5.833333333333334,9.4,0.3,1.2,0.0,0.0,1.0,0.0,2.9000000000000004,0.0,0.4,1.2000000000000002,0.0,0.0,1.611428571428571,,,,,,,,3.0,0.2,0.0,1.4,0.0,0.4,0.0,2.4,0.09999999999999998,0.0,0.6000000000000001,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,1.0,0.0,,,1.0,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,,,,1.0,0.0,,,1.0,0.0,0.0,1.3000000000000007,0.0,0.0,0.0,,,,1.7999999999999992,0.0,,,1.0,1.6699068554974734,1.6241262579065032,1.636862249974398,0.3288629737609328,0.7279692246265165,0.7,0.11999999999999998
94,0,0,0,0.0,0.0,0,83312,,,0,0,-1,1,0.0,407,162,,,0,2,0.0,0.0,0,Ben,0.0,0,0,0.0,427,161,False,0.0,426,161,0,Joined Norwich City on loan until the end of the season on 4/9. - Expected back 01 Jul,2020-09-05T11:00:07.592134Z,39,0,0,,0,,83312.jpg,0.0,0,0,Gibson,0.2,False,,n,4,90,0.0,362,137,0,4905,659,14950,414,0.0,0.0,Gibson,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,0,0,27,75.0,25.0,1,90517,4.0,,0,0,0,0,5.8,339,170,5.0,,0,3,0.6,0.0,0,Robbie,1.3,1,0,5.3,347,157,False,23.8,336,145,183,Hamstring injury - 75% chance of playing,2020-11-23T20:00:20.625483Z,50,0,0,,0,,90517.jpg,1.4,0,0,Brady,0.0,False,,d,4,90,23.0,259,140,7,1265,20,4260,120,0.3,1.4,Brady,0,Burnley,5.0,7.732984819708032,0.1,0.5,,,,1.2329848197080324,2.9000000000000004,0.0,0.0,0.0,,,1.5465969639416064,,,,,,,,1.5,0.1,0.0,1.4,0.0,0.0,0.0,,,,0.6000000000000001,0.0,,,,,,2.0,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.5999999999999996,0.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.2725317930340125,0.0,0.0,1.3000000000000007,1.0,0.0,0.0,1.0,0.0,0.0,1.7999999999999992,0.0,0.0,0.0,1.4241772643446708,1.5369497945864312,1.512540018210266,1.5103342193518203,0.30931939278832127,0.6916591890336445,0.1,0.02
96,0,8,156,75.0,25.0,3,98747,,,0,0,-1,1,0.0,585,63,,,1,1,4.3,1.2,0,Nick,6.3,12,0,20.3,193,13,False,203.4,50,13,720,Head injury - 75% chance of playing,2020-11-26T14:00:20.660503Z,54,0,0,,0,,98747.jpg,4.9,0,27,Pope,9.3,False,,d,4,90,0.0,582,63,39,156710,687,604683,43528,1.2,7.2,Pope,0,Burnley,7.959183673469387,34.85084211732462,0.0,0.0,,,,7.850842117324612,2.9000000000000004,0.0,0.0,0.0,,,4.378695548074118,,,,,,,,1.9863878557664256,0.0,0.0,1.4,0.0,0.0,0.0,4.195246544376106,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,1.5413411329464508,0.0,0.0,2.0,0.0,0.0,0.0,8.47151776468577,0.0,0.0,1.0,1.0,0.0,0.0,4.195246544376106,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,4.4715177646857684,0.0,0.0,1.0,0.0,0.0,0.0,6.090127172136049,0.0,0.0,1.3000000000000007,1.0,0.0,0.0,6.661195552886348,0.0,0.0,1.7999999999999992,1.0,0.0,0.0,5.354521758521068,4.283252983364208,4.2301227921841,4.208917382239865,0.8108695459396514,1.884290548422624,0.0,0.0
97,1,3,159,100.0,100.0,3,103914,,,0,0,-1,1,97.9,103,26,,,0,2,4.5,3.5,0,Charlie,5.0,17,0,26.3,146,42,False,150.0,99,35,810,,2020-11-19T15:00:18.987975Z,44,0,0,,0,,103914.jpg,3.2,0,0,Taylor,3.0,False,,a,4,90,15.0,283,91,29,159033,7991,263453,6216,1.1,6.6,Taylor,1,Burnley,9.0625,25.12925851995833,0.0,0.0,0.0,0.0,0.22009288022562884,8.939139942883234,2.9000000000000004,0.0,0.4,1.2000000000000002,0.0,0.0,2.7728836987540237,,,,,,,,3.3548089083980046,0.0,0.0,1.4,0.0,0.3,1.0,4.195246544376106,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,1.5413411329464508,0.0,0.0,2.0,0.0,0.0,0.0,2.4715177646857693,0.0,0.0,1.0,1.0,0.0,0.0,4.195246544376106,0.0,0.0,0.5999999999999996,0.0,0.0,0.0,2.4715177646857693,0.0,0.0,1.0,0.0,0.0,0.0,5.09012717213605,0.0,0.0,1.3000000000000007,1.0,0.0,0.0,3.9611955528863465,0.0,0.0,1.7999999999999992,1.0,0.10000000000000003,0.0,3.18763598286198,2.696261731215715,2.628397554604031,2.61129108463567,0.6302008406259144,1.3219204355454532,0.4,0.04413793103448276
98,0,0,104,75.0,,3,172782,,,0,0,0,0,94.0,111,71,1.0,,0,3,1.1,0.5,0,Josh,2.0,12,0,23.8,172,83,False,88.8,198,76,720,Back injury - 75% chance of playing,2020-11-29T21:30:18.607071Z,50,0,0,,0,,172782.jpg,2.2,0,0,Brownhill,0.0,False,,d,4,90,55.0,171,91,18,2832,45,3512,319,0.4,3.6,Brownhill,1,Burnley,8.181818181818182,20.217611523158602,0.4,2.0,,,,2.0176115231585987,2.9000000000000004,0.0,0.4,1.2000000000000002,,,2.4710414083860512,,,,,,,,3.3465969639416064,0.1,0.0,1.4,0.0,0.2,0.0,3.5488116360940265,0.2,0.0,0.6000000000000001,0.0,0.0,0.0,2.135335283236613,0.0,0.0,2.0,0.0,0.0,0.0,2.3678794411714423,0.0,0.0,1.0,1.0,0.0,0.0,2.3488116360940268,0.10000000000000003,0.0,0.5999999999999996,0.0,0.09999999999999998,0.0,2.6678794411714426,0.0,0.0,1.0,0.0,0.10000000000000003,0.0,2.2725317930340125,0.0,0.0,1.3000000000000007,1.0,0.0,0.0,2.165298888221587,0.0,0.0,1.7999999999999992,1.0,0.0,0.0,2.363630439630267,2.5027712347802473,2.445968859645656,2.4527745613475957,0.49420828167721026,1.105083312873606,0.8,0.09777777777777778
99,0,0,9,100.0,100.0,0,220037,,,0,0,0,0,0.0,432,18,,,0,1,-0.5,-1.5,0,Bailey,0.0,5,0,0.6,412,27,False,6.4,394,27,90,,2020-10-15T09:00:16.232697Z,40,0,0,,0,,220037.jpg,0.0,0,1,Peacock-Farrell,1.5,False,,a,4,90,0.0,392,15,0,49739,5284,38416,1459,0.0,0.0,Peacock-Farrell,0,Burnley,,,0.0,0.0,0.0,0.0,0.22009288022562884,,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22009288022562884,,,,,,0.0,
100,1,0,112,,,3,433154,2.0,,0,0,-2,2,185.8,29,21,2.0,,0,3,2.2,1.2,2,Dwight,2.7,17,0,34.8,91,51,False,114.2,161,61,810,,,58,0,0,,0,,433154.jpg,2.6,0,0,McNeil,0.4,False,,a,4,90,47.0,194,103,23,16549,362,49606,1122,0.5,4.0,McNeil,1,Burnley,8.846153846153848,24.471553258097003,0.2,1.0,0.0,0.0,2.0550232200564067,2.181434681021904,2.9000000000000004,0.0,1.1,3.3000000000000003,0.0,0.0,2.7663494987413997,,,,,,,,5.215018016573186,0.0,0.0,1.4,0.0,0.5,1.0,2.5488116360940265,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,1.735335283236613,0.0,0.0,2.0,0.0,0.2,0.0,3.4678794411714424,0.1,0.0,1.0,1.0,0.20000000000000007,0.0,2.8488116360940263,0.0,0.0,0.5999999999999996,0.0,0.09999999999999998,0.0,2.3678794411714423,0.0,0.0,1.0,0.0,0.0,0.0,3.072531793034013,0.1,0.0,1.3000000000000007,1.0,0.10000000000000007,0.0,2.165298888221587,0.0,0.0,1.7999999999999992,1.0,0.0,0.0,2.501908995715495,2.8115786901610287,2.7442081356107284,2.753953865540633,0.47695681012782754,1.148664107830663,1.3,0.1469565217391304
519,0,0,35,,,0,218023,,,0,0,0,0,21.2,266,78,,,0,2,-0.5,-1.5,0,Jimmy,0.0,5,1,12.6,270,88,False,66.2,236,90,180,,,40,0,0,,0,,218023.jpg,4.0,0,0,Dunne,6.2,False,,a,4,90,38.0,210,57,8,746326,5764,393520,18754,0.0,2.0,Dunne,0,Burnley,2.0,6.072775711532852,0.3,1.7999999999999998,,,,1.9727757115328517,2.9000000000000004,0.0,0.1,0.30000000000000004,,,3.036387855766426,,,,,,,,2.186387855766425,0.2,1.0,1.4,0.0,0.0,0.0,5.0952465443761055,0.09999999999999998,0.0,0.6000000000000001,0.0,0.1,0.0,,,,2.0,0.0,,,,,,1.0,0.0,,,,,,0.5999999999999996,0.0,,,,,,1.0,0.0,,,,,,1.3000000000000007,0.0,,,,,,1.7999999999999992,0.0,,,,3.0901867451906937,2.9202206539086317,2.9315185570543365,0.7590969639416065,1.518193927883213,0.4,0.2
520,0,0,0,,,0,461102,,,0,0,0,0,0.0,438,177,,,0,2,-0.5,-1.5,0,Bobby,0.0,0,0,0.0,458,177,False,0.0,457,177,0,,,40,0,0,,0,,461102.jpg,0.0,0,0,Thomas,0.5,False,,a,4,90,0.0,399,158,0,24730,317,23870,844,0.0,0.0,Thomas,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,0,0,17,,,0,217401,,,0,0,0,0,2.9,356,172,,,0,3,0.2,-0.8,2,Josh,0.7,5,0,2.1,386,171,False,9.4,381,166,90,,,45,0,0,,0,,217401.jpg,2.0,0,0,Benson,0.0,False,,a,4,90,9.0,304,153,2,1813,173,1191,99,0.2,0.4,Benson,0,Burnley,1.0,3.2465969639416064,0.2,1.0,0.2,0.0,3.0550232200564067,0.2465969639416065,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,3.2465969639416064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0550232200564067,3.364871040987156,3.2403162073807428,3.265970391170817,0.7214659919870237,1.5304604859885114,0.2,0.2
536,0,0,0,,,0,195471,,,0,0,0,0,0.0,428,171,,,0,2,-0.5,-1.5,0,Anthony,0.0,0,0,0.0,448,170,False,0.0,447,170,0,,,40,0,0,,0,,195471.jpg,0.0,0,0,Driscoll-Glennon,0.1,False,,a,4,90,0.0,388,151,0,3547,169,2981,201,0.0,0.0,Driscoll-Glennon,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,0,0,0,,,0,195064,,,0,0,0,0,0.0,512,199,,,0,3,-0.5,-1.5,0,Mace,0.0,0,0,0.0,526,198,False,0.0,526,198,0,,,45,0,0,,0,,195064.jpg,0.0,0,0,Goodridge,0.0,False,,a,4,90,0.0,484,186,0,735,109,514,69,0.0,0.0,Goodridge,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,0,0,0,,,0,168399,,,0,0,0,0,0.0,426,15,,,0,1,-0.5,-1.5,0,Will,0.0,0,0,0.0,446,39,False,0.0,445,39,0,,,40,0,0,,0,,168399.jpg,0.0,0,0,Norris,0.1,False,,a,4,90,0.0,386,12,0,7691,690,2394,312,0.0,0.0,Norris,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,0,0,0,,,0,461450,,,0,0,0,0,0.0,525,63,,,0,4,-0.5,-1.5,0,Max,0.0,0,0,0.0,540,62,False,0.0,539,61,0,,,45,0,0,,0,,461450.jpg,0.0,0,0,Thompson,0.1,False,,a,4,90,0.0,500,61,0,4327,1575,1786,658,0.0,0.0,Thompson,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,0,0,0,,,0,461096,,,0,0,0,0,0.0,524,62,,,0,4,-0.5,-1.5,0,Lewis,0.0,0,0,0.0,539,61,False,0.0,538,60,0,,,45,0,0,,0,,461096.jpg,0.0,0,0,Richardson,0.1,False,,a,4,90,0.0,499,60,0,4360,1299,1779,620,0.0,0.0,Richardson,0,Burnley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0,0,7,,,0,20310,,,0,0,-3,3,0.0,529,51,,,0,1,0.5,0.0,0,Willy,0.0,3,0,0.4,417,28,False,4.2,403,28,90,,,47,0,0,,0,,20310.jpg,1.0,0,0,Caballero,0.2,False,,a,5,8,0.0,505,50,1,4761,52,18002,352,0.0,0.2,Caballero,0,Chelsea,1.0,2.5012443954055983,0.0,0.0,,,,1.5012443954055985,0.10000000000000142,0.0,0.0,0.0,,,2.5012443954055983,,,,,,,,,,,,,,,2.4715177646857693,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.09999999999999963,0.0,,,,,,2.2,0.0,,,,,,0.7000000000000002,0.0,,,,,,0.4000000000000004,0.0,,,,,,0.5999999999999996,0.0,,,,,,0.6999999999999993,0.0,,,,2.177374592844924,2.4542071502888057,2.428638769535942,0.5321796585969358,1.1537380068345024,0.0,0.0
102,1,0,72,,,2,41328,,,-1,1,-3,3,39.2,208,49,,,0,2,0.5,0.0,0,César,0.0,3,0,14.4,245,80,False,71.8,224,86,320,,,57,0,0,,0,,41328.jpg,3.4,0,0,Azpilicueta,3.1,False,,a,5,8,33.0,223,65,17,76160,931,385297,9918,0.0,3.0,Azpilicueta,1,Chelsea,5.0,15.09634055410309,0.1,0.6000000000000001,,,,7.506221977027991,0.10000000000000142,0.0,0.0,0.0,,,3.0192681108206183,2.09012717213605,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,2.396551724137931,0.0,0.0,1.0,0.0,0.0,1.0,5.219349672143839,0.1,0.0,0.09999999999999963,1.0,0.0,0.0,1.4432126334493356,0.0,0.0,2.2,0.0,0.0,0.0,3.9863412151656377,0.0,0.0,0.7000000000000002,1.0,0.0,0.0,,,,0.4000000000000004,0.0,,,,,,0.5999999999999996,0.0,,,,,,0.6999999999999993,0.0,,,3.9863412151656377,2.7386992722271506,2.9769128165789063,2.9471688258685496,0.5296961597930909,1.2646322483977,0.1,0.02
