id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week24,assists_week25,assists_week26,assists_week27,assists_week28,assists_week29,assists_week3,assists_week30,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week24,cleansheet_week25,cleansheet_week26,cleansheet_week27,cleansheet_week28,cleansheet_week29,cleansheet_week3,cleansheet_week30,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week24,goals_week25,goals_week26,goals_week27,goals_week28,goals_week29,goals_week3,goals_week30,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,next10_xP,next1_xP,next5_xP,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week24,xA_week25,xA_week26,xA_week27,xA_week28,xA_week29,xA_week3,xA_week30,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week24,xGA_week25,xGA_week26,xGA_week27,xGA_week28,xGA_week29,xGA_week3,xGA_week30,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week24,xG_week25,xG_week26,xG_week27,xG_week28,xG_week29,xG_week3,xG_week30,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 24,xPoints week 25,xPoints week 26,xPoints week 27,xPoints week 28,xPoints week 29,xPoints week 3,xPoints week 30,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,yellow_cards
588,61.04200282087448,3.6211357605603522,3,,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,0.0,0.0,0.0,9,190,100.0,100.0,0.0,3,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,,,0.0,1.0,0.0,50175,,,0,0,0,0,153.0,192,29,,,1,4,6.7,6.2,9,Danny,6.7,3.2623111782477343,3.2623111782477343,3.463189047989364,3.6796978851963744,16.857142857142858,30,14,4,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,,0.0,0.0,1.0,81.4,134,28,False,225.0,235,28,992,,2020-12-30T00:00:15.304730Z,3.5249831929307023,3.77202001489981,3.6201731049697567,55,0,1,2.0,0,,50175.jpg,3.5,0,0,Welbeck,0.5,False,,a,3,36,Brighton,441.0,57,27,59,222752,8418,198485,1819,0.6583883201018822,0.5931474869541336,0.6690359791266135,1.5440574763447708,1.2,10.7,Welbeck,1.3,3.9,,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,,,,,,,,,0.0,0.0,0.09999999999999998,0.0,0.0,0.4000000000000001,0.09999999999999988,,0.10000000000000007,,,,0.0,0.3,0.2,5.3,6.6,0.39152542372881355,,0.5,1.0999999999999996,1.6999999999999993,0.8000000000000007,0.5999999999999996,1.3000000000000007,1.200000000000001,1.5999999999999979,2.7,0.3000000000000007,,0.9000000000000021,0.5,0.5999999999999979,2.1000000000000014,0.1999999999999993,0.1999999999999993,0.6000000000000014,1.099999999999998,1.0,0.10000000000000142,,1.6999999999999993,,,,1.6999999999999993,0.3000000000000007,1.5,20.72,,0.10000000000000007,0.2,0.5999999999999999,0.0,0.6000000000000001,0.0,,,,,,,,,0.10000000000000007,0.2999999999999998,0.7000000000000002,0.8000000000000003,0.0,0.0,0.0,,0.8999999999999995,,,,0.0,0.4,0.6,8.899999999999997,,3.3901185770750986,3.822968197879858,4.4,2.0,6.4,2.3,,,,,,,,,1.4000000000000004,2.2,4.1000000000000005,2.200000000000001,1.0,3.9984894259818735,2.3,,8.899999999999997,,,,1.0,4.5,8.0,0
597,73.08080000249942,3.8042060275273664,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,6,357,,,28.08080000249941,7,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,,,,,0.0,0.0,215059,,,0,0,0,0,0.0,595,65,,,2,1,3.7,3.2,2,Robert,3.7,4.60093733330714,4.258673988356471,4.275711077684895,3.869666482441792,19.21052631578948,30,19,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,38.1,291,19,False,379.6,140,19,1710,,,3.755049633431187,3.9999278950751216,3.857922210116065,45,0,0,,0,,215059.jpg,3.8,0,47,Sánchez,3.3,False,,a,3,36,Brighton,0.0,578,59,73,408308,5416,154801,8546,0.8453791172283036,1.0224305185126978,0.8599258849870649,1.7933199193968923,0.8,16.2,Sánchez,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,0.0,0.0,0.0,,0.5,1.0999999999999996,1.6999999999999993,0.8000000000000007,0.5999999999999996,1.3000000000000007,1.200000000000001,1.5999999999999979,2.7,0.3000000000000007,,0.9000000000000021,0.5,0.5999999999999979,2.1000000000000014,0.1999999999999993,0.1999999999999993,0.6000000000000014,1.099999999999998,1.0,0.10000000000000142,,1.6999999999999993,,,,1.6999999999999993,0.3000000000000007,1.5,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,2.7307340962109388,,,,,6.797315856468885,4.195246544376106,2.0901271721360497,3.2047768476488065,1.8075860719786232,3.268822050959,5.963272882726869,,3.626278638962393,6.426122638850534,5.19524654437611,5.489825713011927,5.2749230123119295,4.27492301231193,4.1952465443761024,2.3314843347923206,4.4715177646857684,5.619349672143834,,2.7307340962109388,,,,,,,0
627,3.7308701370513546,1.8654350685256773,0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0,14,0.0,0.0,0.7308701370513545,0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,230127,,,0,0,-6,6,11.5,399,187,,,0,3,0.0,0.0,0,Percy,0.0,,,,,2.0,30,1,0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,2.5,452,194,False,7.6,465,196,84,Self-isolating in line with government and Premier League protocol. - Expected back 12 Apr,2021-04-02T22:00:21.344222Z,1.8531459700016324,1.914365535412616,1.8788641141728517,49,0,0,,0,,230127.jpg,1.5,0,0,Tau,0.0,False,,n,3,36,Brighton,6.0,412,193,3,5255,2,4504,74,0.38070103439299535,,,0.8427176633847742,0.0,0.6,Tau,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,2.7,0.3000000000000007,,0.9000000000000021,0.5,0.5999999999999979,2.1000000000000014,0.1999999999999993,0.1999999999999993,0.6000000000000014,1.099999999999998,1.0,0.10000000000000142,,1.6999999999999993,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0
628,9.421136377599856,2.4225779256685342,0,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,0,15,100.0,100.0,1.421136377599856,1,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,,0.0,,,,,,,243505,,,0,0,0,0,9.5,409,189,,,0,3,2.0,1.5,2,Jakub,2.0,,,,,3.888888888888889,30,2,0,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,10.0,405,177,False,20.4,435,185,184,,2021-01-14T22:00:27.325395Z,2.376430829889002,2.524638941174816,2.435667993468857,50,0,0,,0,,243505.jpg,1.8,0,0,Moder,0.0,False,,a,3,36,Brighton,70.0,294,147,7,1034,123,533,25,0.48451558513370685,,,1.083409784517055,0.4,1.4,Moder,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,0.4,0.4,0.10285714285714287,,,,,,,,,,,,,,,,,,,0.6000000000000014,1.099999999999998,1.0,0.10000000000000142,,1.6999999999999993,,,,,,,2.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.4,,0.0,,,,,,,2.182683524052735,,,,,,,,,,,,,,,,,,,1.0,,1.0,4.9048374180359575,,2.182683524052735,,,,,,,0
630,1.3654350685256773,1.3654350685256773,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,0.3654350685256773,0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,465572,,,0,0,0,0,0.0,621,250,,,0,3,0.0,-0.5,0,Reda,0.0,,,,,1.0,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,491,208,False,0.0,632,250,4,,,1.3531459700016324,1.414365535412616,1.378864114172852,45,0,0,,0,,465572.jpg,1.0,0,0,Khadra,0.0,False,,a,3,36,Brighton,2.0,425,197,1,501,13,367,9,0.3034300152279283,,,0.6436722641496164,0.0,0.2,Khadra,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,2.7,0.3000000000000007,,0.9000000000000021,0.5,0.5999999999999979,2.1000000000000014,0.1999999999999993,0.1999999999999993,0.6000000000000014,1.099999999999998,1.0,0.10000000000000142,,1.6999999999999993,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
631,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244848,,,0,0,0,0,0.0,606,240,,,0,3,0.0,-0.5,0,Teddy,0.0,,,,,,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,621,241,False,0.0,616,240,0,,,,,,45,0,0,,0,,244848.jpg,0.0,0,0,Jenks,0.0,False,,a,3,36,Brighton,0.0,589,235,0,347,10,283,4,,,,,0.0,0.0,Jenks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
632,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215062,,,0,0,0,0,0.0,596,231,,,0,3,0.0,0.0,0,Max,0.0,,,,,,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,611,232,False,0.0,605,230,0,Joined Lincoln City on a permanent deal on 1/2,2021-02-02T00:00:26.759828Z,,,,45,0,0,,0,,215062.jpg,0.0,0,0,Sanders,0.0,False,,u,3,36,Brighton,0.0,579,226,0,105,0,101,0,,,,,0.0,0.0,Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
633,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440241,,,0,0,0,0,0.0,609,243,,,0,3,0.0,-0.5,0,Jensen,0.0,,,,,,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,624,244,False,0.0,620,243,0,,,,,,45,0,0,,0,,440241.jpg,0.0,0,0,Weir,0.0,False,,a,3,36,Brighton,0.0,593,238,0,646,18,508,16,,,,,0.0,0.0,Weir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
662,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209288,,,0,0,-1,1,0.0,481,16,,,0,1,0.0,-0.5,0,Thomas,0.0,,,,,,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,510,43,False,0.0,503,44,0,,,,,,39,0,0,,0,,209288.jpg,0.0,0,0,McGill,0.4,False,,a,3,36,Brighton,0.0,450,8,0,37804,732,10099,810,,,,,0.0,0.0,McGill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
663,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442229,,,0,0,0,0,0.0,610,230,,,0,2,0.0,-0.5,0,Michal,0.0,,,,,,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,625,229,False,0.0,621,229,0,,,,,,45,0,0,,0,,442229.jpg,0.0,0,0,Karbownik,0.0,False,,a,3,36,Brighton,0.0,595,225,0,978,8,708,24,,,,,0.0,0.0,Karbownik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
664,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486672,,,0,0,0,0,0.0,668,271,,,0,3,0.0,-0.5,0,Moisés,0.0,,,,,,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,675,271,False,0.0,672,271,0,,,,,,50,0,0,,0,,486672.jpg,0.0,0,0,Caicedo,0.0,False,,a,3,36,Brighton,0.0,664,271,0,314,13,229,12,,,,,0.0,0.0,Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
55,10.639073858468645,1.4628726555394391,0,,,,,,,0.0,0.0,,,,,,,0.0,,,,0.0,,,,0.0,,0.0,,,0.0,,,0,33,100.0,100.0,1.6390738584686453,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40845,,,0,0,-3,3,8.3,412,191,,,0,3,0.0,-0.5,0,Dale,0.0,0.5,0.6666666666666666,0.875,1.0,7.272727272727272,30,4,0,,,,,,,0.0,0.0,,,,,,,0.0,,,,0.0,,,,0.0,,0.0,,,0.0,,,8.0,414,180,False,31.0,422,178,257,,2021-02-17T18:30:27.212296Z,1.4762377247458929,1.6170899817209667,1.4747891535540485,42,0,0,,0,,40845.jpg,1.1,0,0,Stephens,3.3,False,,a,4,90,Burnley,41.0,338,162,8,361812,737,1019889,1980,0.34830301322367596,0.11904761904761904,0.23809523809523808,0.7138087656276766,0.0,1.9,Stephens,0.0,0.0,,,,,,,0.0,0.0,,,,,,,0.0,,,,0.0,,,,0.0,,0.0,,,0.0,,,0.2,0.2,0.027500000000000007,,2.9000000000000004,1.7000000000000008,1.3999999999999986,2.1000000000000014,1.3000000000000007,1.7999999999999972,0.4000000000000021,0.0,1.3000000000000007,4.099999999999998,,1.9000000000000021,1.2999999999999972,2.700000000000003,0.6000000000000014,1.1999999999999955,1.0,3.5,2.3000000000000043,1.5999999999999943,0.0,0.6000000000000001,1.9000000000000057,2.0,1.0,0.5999999999999996,1.0,1.3000000000000007,1.7999999999999992,1.0,,,,,,,0.1,0.0,,,,,,,0.0,,,,0.0,,,,0.0,,0.1,,,0.0,,,,,,,,,,1.5,1.0,,,,,,,0.0,,,,1.0,,,,2.5488116360940265,,2.6353352832366133,,,1.0,,,1
81,84.34173742041713,3.0122049078720403,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,409,100.0,100.0,25.241737420417138,9,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,17761,,,0,0,-2,2,88.3,256,65,,,1,2,1.0,0.5,1,James,1.0,2.878015985205036,3.0933842732519734,3.016781845811584,1.7655370914899298,28.0,30,35,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.1,100,22,False,563.0,50,13,2520,,2020-09-17T22:00:10.017429Z,3.0636580359603727,3.6105636245646333,3.069633063529863,53,0,0,,0,,17761.jpg,3.0,0,0,Tarkowski,2.4,False,,a,4,90,Burnley,264.0,113,12,84,236418,2367,452917,2094,0.568340548655102,0.5430218840009502,0.3331202059414962,1.3084182014943029,0.2,15.8,Tarkowski,0.5,1.5,,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,0.09999999999999998,0.10000000000000003,,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.6,2.1,0.075,,2.9000000000000004,1.7000000000000008,1.3999999999999986,2.1000000000000014,1.3000000000000007,1.7999999999999972,0.4000000000000021,0.0,1.3000000000000007,4.099999999999998,,1.9000000000000021,1.2999999999999972,2.700000000000003,0.6000000000000014,1.1999999999999955,1.0,3.5,2.3000000000000043,1.5999999999999943,0.0,,1.9000000000000057,2.0,1.0,0.5999999999999996,1.0,1.3000000000000007,1.7999999999999992,9.6,,0.09999999999999998,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,,0.30000000000000004,0.0,,0.0,0.20000000000000007,0.0,0.3999999999999999,0.0,0.0,0.10000000000000007,0.0,0.0,,,0.0,0.0,0.1,0.2,0.10000000000000003,0.0,0.0,1.5982744768905368,,0.8200928802256287,2.730734096210938,3.586387855766427,2.4898257130119266,3.0901271721360497,1.961195552886348,6.68128018414255,,5.19012717213605,5.366290701607045,,0.5982744768905389,3.290127172136053,1.2688220509589982,6.595246544376103,5.204776847648814,6.471517764685769,3.0207895336892743,2.401035374891213,1.8075860719786263,,,1.5982744768905368,0.8413411329464509,4.071517764685768,5.395246544376106,3.0715177646857685,3.0901271721360497,2.6611955528863467,4
82,6.20596248863102,1.551490622157755,0,,,,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,,0.0,,,,,,0,28,100.0,100.0,3.60596248863102,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17997,,,0,0,-1,1,12.9,390,149,,,0,2,0.0,-0.5,0,Phil,0.0,1.0,1.0,1.0,,4.0,30,8,0,,,,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,,0.0,,,,,,5.9,432,163,False,39.4,412,160,273,,2020-11-29T21:30:18.549331Z,1.5997229766905932,2.1201463022384224,1.6245836449866875,44,0,0,,0,,17997.jpg,0.5,0,0,Bardsley,0.2,False,,a,4,90,Burnley,6.0,408,156,2,13068,35,43447,51,0.35261150503585337,0.22727272727272727,,0.739644132896394,0.0,0.5,Bardsley,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,,0.0,,,,,,0.1,0.1,0.025,,2.9000000000000004,1.7000000000000008,1.3999999999999986,2.1000000000000014,1.3000000000000007,1.7999999999999972,0.4000000000000021,0.0,1.3000000000000007,4.099999999999998,1.4,1.9000000000000021,1.2999999999999972,2.700000000000003,0.6000000000000014,1.1999999999999955,1.0,3.5,2.3000000000000043,1.5999999999999943,0.0,0.6000000000000001,1.9000000000000057,2.0,1.0,0.5999999999999996,1.0,1.3000000000000007,1.7999999999999992,0.6000000000000001,,,,,,,,,,,,0.1,,,,,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,0.586387855766426,,,,,1.0,,,,,,3.1952465443761056,,1.5413411329464508,,,,,,2
83,49.81163377692447,2.6430662820408903,3,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,0.0,0.0,,,1.0,,0.0,,,,0.0,5,195,75.0,100.0,16.989630956049993,3,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,39487,5.0,,0,0,-2,2,61.9,293,84,,,0,2,2.2,2.5,4,Erik,3.0,2.9234392541293195,3.033232454337184,2.7373323336621698,1.7383067818678166,18.846153846153847,30,17,0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,,,,0.0,30.7,320,110,False,184.0,267,104,1170,Muscle injury - 75% chance of playing,2021-04-04T17:00:20.419559Z,2.691002565464279,3.208991496644188,2.7175993050818263,43,1,0,,0,,39487.jpg,2.6,0,0,Pieters,0.5,False,,d,4,90,Burnley,61.0,310,105,49,132791,292,187388,952,0.6146665772188117,0.6798695939835627,0.4042573911320504,1.2745997430348572,0.7,11.4,Pieters,0.4,1.2000000000000002,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,0.2,0.0,,,0.0,,0.0,,,,0.0,0.2,0.6000000000000001,0.03183673469387756,,2.9000000000000004,1.7000000000000008,1.3999999999999986,2.1000000000000014,1.3000000000000007,1.7999999999999972,0.4000000000000021,0.0,1.3000000000000007,4.099999999999998,1.4,1.9000000000000021,1.2999999999999972,2.700000000000003,0.6000000000000014,1.1999999999999955,1.0,3.5,2.3000000000000043,1.5999999999999943,0.0,0.6000000000000001,1.9000000000000057,2.0,1.0,0.5999999999999996,1.0,1.3000000000000007,1.7999999999999992,1.2000000000000002,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,,,0.0,0.0,,,0.0,,0.0,,,,0.0,1.807334273624824,,1.0,,,1.0,1.0,2.661195552886348,6.68128018414255,,3.0901271721360497,3.0662907016070453,-1.4,3.0970166152553182,2.0901271721360537,1.2688220509589982,8.685428362557921,3.204776847648813,,,0.6000000000000001,2.8075860719786263,,,1.807334273624824,,3.4715177646857693,,,,1.0,1
84,20.12835389985495,2.23648376665055,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,74,100.0,100.0,2.0283538998549484,2,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,40145,,,0,0,0,0,51.5,313,168,,,0,3,0.0,-0.5,0,Jack,0.0,2.335977497296719,,,2.315098691711159,9.0,30,12,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,18.9,359,162,False,64.4,381,164,735,,2021-03-04T13:30:22.828817Z,2.2511013589063618,2.402252273736715,2.242308371876394,50,0,0,,0,,40145.jpg,2.0,0,0,Cork,0.0,False,,a,4,90,Burnley,72.0,292,146,18,11140,15,11713,8,0.44729675333011,0.4671954994593438,0.46301973834223176,1.0001859465610814,0.0,3.6,Cork,0.2,0.6000000000000001,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,,0.3,0.5,0.05555555555555555,,,,,,,,,,,,,1.9000000000000021,1.2999999999999972,2.700000000000003,0.6000000000000014,1.1999999999999955,1.0,3.5,2.3000000000000043,1.5999999999999943,0.0,,1.9000000000000057,,,,,,,1.5,,,,,,,,,,,,,0.0,0.0,0.0,0.2,0.0,0.09999999999999998,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.2725317930340134,2.0672055127397497,3.5488116360940256,4.301194211912203,1.8678794411714423,4.630197383422318,,,,,,,,,,,,1
