id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week24,assists_week25,assists_week26,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week24,cleansheet_week25,cleansheet_week26,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 5,games played,gameweek,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week24,goals_week25,goals_week26,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,next10_xP,next1_xP,next5_xP,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week24,xA_week25,xA_week26,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week24,xGA_week25,xGA_week26,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week24,xG_week25,xG_week26,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 24,xPoints week 25,xPoints week 26,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,yellow_cards,form 20
137,74.6859970798455,2.9669779661856435,4,1.0,0.0,,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,275,,,5.8719874180097476,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60252,2.0,,0,0,-5,5,496.6,26,21,4.0,,0,3,2.1,4.7,6,Andros,2.6,2.5335334393271087,2.6930721289053987,2.550642073777422,25.17241379310345,26,23,1,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.2,58,34,False,395.6,98,34,1729,,,2.9329141746223364,2.849723576417507,2.9823060496140084,55,0,0,,0,,60252.jpg,2.9,0,0,Townsend,1.1,False,,a,6,31,Crystal Palace,216.0,125,73,73,396428,365,409444,788,0.5394505393064807,0.4606424435140198,0.4637531043231676,1.2651236556041827,0.5,13.3,Townsend,2.5,7.5,0.4,0.09999999999999988,,0.0,0.5,,0.0,0.2,0.0,0.10000000000000007,0.0,0.2,0.0,0.0,0.0,0.10000000000000007,0.0,0.09999999999999963,0.20000000000000007,0.30000000000000004,0.0,0.0,0.20000000000000007,0.09999999999999988,0.0,0.10000000000000007,1.6,4.1,0.1628767123287671,1.1,1.6999999999999993,0.6000000000000014,1.0999999999999996,0.20000000000000107,2.099999999999998,3.5,1.9000000000000021,0.2999999999999972,0.5,1.0,0.7999999999999998,3.0,0.4000000000000021,1.8000000000000007,2.799999999999997,1.3999999999999986,2.5,2.0,1.9,2.7,1.4000000000000004,1.0999999999999996,1.0999999999999996,0.7000000000000011,1.6999999999999993,8.0,0.0,0.0,,0.0,0.0,,0.0,0.09999999999999998,0.2,0.10000000000000007,0.0,0.2,0.0,0.0,0.5,0.09999999999999988,0.10000000000000007,0.0,0.10000000000000007,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.10000000000000003,5.235335283236613,6.837871083698079,2.4826835240527343,,1.0,6.318730753077983,,1.0,4.208483347904805,3.74081822068172,3.4065306597126344,2.3678794411714423,6.049328964117223,2.049787068367864,1.0,3.5,1.7999999999999996,1.5000000000000004,3.268517159427918,5.235335283236613,4.446120343360566,2.0672055127397497,2.2465969639416064,2.93287108369808,3.13287108369808,2.496585303791409,2.982683524052735,0,2.71004765100926
138,43.094385701647646,1.8635410033144928,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0,216,100.0,100.0,5.3943857016476535,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66975,3.0,,0,0,-4,4,216.6,123,83,1.0,,0,3,1.5,3.5,5,Luka,2.0,2.1659510575107475,2.179955368768264,1.8983543661081541,23.125,26,32,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,55.8,198,101,False,251.2,188,74,1671,,2021-01-03T17:30:23.119822Z,1.856646617390913,1.803883987054832,1.8899102943089725,56,0,0,1.0,0,,66975.jpg,1.6,1,0,Milivojevic,0.2,False,,a,6,31,Crystal Palace,90.0,242,124,37,9698,80,61113,118,0.3327751791633023,0.38677697455549065,0.3389918510907418,0.7874898039061461,0.4,6.6,Milivojevic,0.9,2.7,0.1,,0.0,0.0,0.0,0.10000000000000003,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.30000000000000004,,0.0,0.0,0.1,0.09999999999999998,,,0.6,1.5,0.06486486486486487,1.1,1.6999999999999993,0.6000000000000014,1.0999999999999996,0.20000000000000107,2.099999999999998,3.5,1.9000000000000021,0.2999999999999972,0.5,1.0,0.7999999999999998,3.0,0.4000000000000021,1.8000000000000007,2.799999999999997,1.3999999999999986,2.5,2.0,1.9,2.7,1.4000000000000004,1.0999999999999996,1.0999999999999996,0.7000000000000011,1.6999999999999993,3.0,0.0,,0.0,0.1,0.0,0.09999999999999998,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,,0.0,0.0,0.1,0.0,,,4.535335283236614,1.6328710836980795,,1.5488116360940256,1.8328710836980802,1.8187307530779808,2.9224564282529824,2.3301973834223184,2.149568619222635,2.7408182206817204,2.606530659712633,2.3678794411714423,1.0,2.049787068367864,2.6703200460356378,1.1652988882215864,1.0608100626252182,2.246596963941607,2.3820849986238986,4.535335283236614,,1.0,1.0,3.13287108369808,-0.3671289163019204,,,7,2.0033871455602403
139,53.252980526617925,3.313518788322893,2,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,1.0,0.0,5,240,100.0,100.0,14.995975695700045,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,0.0,0.0,0.0,0.0,74230,4.0,,0,0,-1,1,181.1,156,33,2.0,,0,2,2.7,5.9,14,Patrick,3.2,3.861700787623629,3.3587227319547224,3.0377849083198454,16.071428571428573,26,25,0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,58.4,187,53,False,217.6,221,89,1323,,2020-08-15T10:00:11.682747Z,3.3145340392098626,3.1355055888056915,3.430615602139808,54,0,0,2.0,0,,74230.jpg,2.8,0,0,van Aanholt,0.4,False,,a,6,31,Crystal Palace,185.0,148,25,45,144378,559,131771,926,0.6136145904301653,0.7151297754858572,0.5625527607999713,1.4259114538355493,0.6,8.3,van Aanholt,0.8,2.4000000000000004,,0.09999999999999998,0.2,0.0,0.09999999999999998,0.0,0.09999999999999998,,,,,,,0.10000000000000007,0.0,0.0,0.0,,0.0,,,,0.0,0.1,0.0,0.1,1.2,2.0,0.12444444444444443,,1.6999999999999993,0.6000000000000014,1.0999999999999996,0.20000000000000107,2.099999999999998,3.5,1.9000000000000021,0.2999999999999972,0.5,1.0,,3.0,0.4000000000000021,1.8000000000000007,2.799999999999997,1.3999999999999986,2.5,2.0,,,,1.0999999999999996,1.0999999999999996,0.7000000000000011,1.6999999999999993,7.1999999999999975,,0.0,0.09999999999999998,0.09999999999999998,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.10000000000000007,,0.3999999999999999,,,,0.1,0.0,0.30000000000000004,0.09999999999999998,8.94134113294645,,2.030734096210939,6.418214742255961,3.93148433479232,5.574923012311922,-0.5101742869880713,1.4207895336892735,,,,,,,7.981280184142553,2.661195552886346,1.0,2.586387855766428,,8.94134113294645,,,,1.6,1.6314843347923187,6.9432790142087,3.6307340962109382,1,3.616111573548405
140,52.314009661835755,2.2420289855072464,4,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,2,174,100.0,100.0,0.0,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80146,,,0,0,-4,4,189.7,147,20,,,0,4,2.1,4.7,4,Jordan,2.6,2.233040356079549,2.0688174226339315,2.4644053601340032,23.333333333333336,26,27,1,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,74.0,125,27,False,220.6,218,23,1483,,2020-10-18T17:30:11.950512Z,2.213649439963543,2.181866194080872,2.230495996632368,56,0,0,4.0,0,,80146.jpg,2.4,0,0,Ayew,1.7,False,,a,6,31,Crystal Palace,331.0,73,31,56,200737,2040,526280,4293,0.4003623188405797,0.3987572064427766,0.4400723857382149,0.9474301681630545,0.5,10.0,Ayew,0.6,1.7999999999999998,0.0,0.1,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.09999999999999998,0.0,0.0,0.0,,,0.0,0.0,0.0,1.8,2.4,0.10285714285714284,1.1,1.6999999999999993,0.6000000000000014,1.0999999999999996,0.20000000000000107,2.099999999999998,3.5,1.9000000000000021,0.2999999999999972,0.5,1.0,0.7999999999999998,3.0,0.4000000000000021,1.8000000000000007,2.799999999999997,1.3999999999999986,2.5,2.0,1.9,2.7,1.4000000000000004,1.0999999999999996,1.0999999999999996,0.7000000000000011,1.6999999999999993,7.2,0.1,0.30000000000000004,-0.2,,0.0,0.09999999999999988,,0.0,0.0,0.10000000000000007,0.0,0.4,0.0,0.0,0.2,0.2,0.0,0.0,0.10000000000000007,0.0,0.0,,,0.0,0.30000000000000004,0.2,4.4,2.4,3.5,0.20000000000000007,,1.0,2.3999999999999995,,1.0,1.0,1.4000000000000004,2.0,5.068421052631578,2.4987421383647797,2.878269617706237,1.7999999999999998,2.8,2.6,3.1864321608040203,4.4,2.0,2.0,,,1.0,5.2,2.8,1,2.1928128377302647
141,85.93173220387881,4.549326999028878,3,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1.0,0.0,1.0,,11,256,75.0,25.0,4.406224957501989,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82403,,,0,0,1,-1,260.1,97,68,,,3,3,-0.4,-0.1,0,Wilfried,0.0,2.893491198959571,2.9721280262471845,1.0,18.88888888888889,26,30,9,1.0,,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2.0,1.0,0.0,0.0,,,,,0.0,0.0,1.0,1.0,0.0,0.0,,137.8,33,23,False,416.8,82,25,1667,Lack of match fitness - 75% chance of playing,2021-02-02T23:00:28.387019Z,4.424079330403019,4.238768718304684,4.527599427774146,71,0,0,3.0,0,,82403.jpg,5.4,0,0,Zaha,8.2,False,,d,6,31,Crystal Palace,700.0,21,11,102,3910637,880,4208643,9440,0.6407502815533631,0.40753397168444666,0.14084507042253522,1.7073319992040419,0.0,14.4,Zaha,2.0,6.0,0.0,,0.0,0.0,0.0,0.09999999999999988,0.0,0.0,0.2,0.10000000000000007,,0.3,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.8999999999999999,0.10000000000000007,0.30000000000000004,,6.0,8.0,0.4235294117647059,1.1,1.6999999999999993,0.6000000000000014,1.0999999999999996,0.20000000000000107,2.099999999999998,3.5,1.9000000000000021,0.2999999999999972,0.5,1.0,0.7999999999999998,3.0,0.4000000000000021,1.8000000000000007,2.799999999999997,1.3999999999999986,2.5,2.0,1.9,2.7,1.4000000000000004,1.0999999999999996,1.0999999999999996,0.7000000000000011,1.6999999999999993,29.04,0.4,,0.8000000000000003,0.09999999999999963,0.20000000000000007,0.0,0.2999999999999998,0.2999999999999998,0.10000000000000052,0.09999999999999963,,0.7999999999999999,0.2999999999999998,0.20000000000000007,0.0,,,,,0.10000000000000007,0.09999999999999988,0.7000000000000002,1.2999999999999998,0.20000000000000007,0.0,,,4.33287108369808,,10.571779833973887,2.8328710836980777,3.8187307530779817,2.422456428252982,2.5301973834223177,3.649568619222634,3.8408182206817214,3.406530659712632,,10.349328964117221,3.549787068367863,2.6703200460356387,1.0,,,,,1.6495686192226355,2.567205512739749,7.746596963941608,15.701389602216599,2.6328710836980806,4.553523102834472,,4,3.6522657140752526
142,41.77749633938396,2.599488661117223,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,3,124,100.0,25.0,3.748993923925011,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,86417,,,0,0,-2,2,158.1,171,106,,,1,3,-0.3,0.0,1,Jeffrey,0.2,1.25,2.6192990735137163,1.0,16.071428571428573,26,17,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,0.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,61.0,178,89,False,222.8,214,88,979,,2021-01-02T17:30:14.150779Z,2.568611397048309,2.4889895024617323,2.6161116978451657,53,0,0,,0,,86417.jpg,2.8,0,0,Schlupp,0.1,False,,a,6,31,Crystal Palace,230.0,119,67,45,14605,26,20254,24,0.4904695587013629,0.2358490566037736,0.18867924528301888,1.1291457197666568,0.0,8.5,Schlupp,0.9,2.7,0.0,0.0,0.0,0.09999999999999998,0.0,0.09999999999999998,0.0,0.20000000000000007,0.0,,,0.2,,,,,,,0.0,,,0.0,0.09999999999999998,0.0,0.2,0.0,1.3,2.2,0.1368888888888889,1.1,1.6999999999999993,0.6000000000000014,1.0999999999999996,0.20000000000000107,2.099999999999998,3.5,1.9000000000000021,0.2999999999999972,0.5,1.0,0.7999999999999998,3.0,0.4000000000000021,1.8000000000000007,2.799999999999997,1.3999999999999986,2.5,2.0,1.9,2.7,1.4000000000000004,1.0999999999999996,1.0999999999999996,0.7000000000000011,1.6999999999999993,6.5,0.0,0.2,0.2,0.6,0.0,0.0,0.0,0.0,0.10000000000000007,,,0.1,,,,,,,0.0,,,0.0,0.1,0.0,0.0,0.0,1.0,1.3328710836980795,2.182683524052735,3.5488116360940256,7.632871083698079,1.0,2.422456428252982,2.0301973834223186,2.749568619222635,1.5,,,6.0177500167488,,,,,,,1.0,,,2.2465969639416064,3.13287108369808,2.3328710836980795,1.6,1.0,2,2.416621646536738
143,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,141020,,,0,0,-3,3,0.0,629,255,,,0,3,0.0,0.0,0,Max,0.0,,,,,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,641,255,False,0.0,638,255,0,Left the club on 15/1,2021-01-15T23:30:26.650176Z,,,,47,0,0,,0,,141020.jpg,0.0,0,0,Meyer,0.0,False,,u,6,31,Crystal Palace,0.0,620,254,0,2134,0,5127,13,,,,,0.0,0.0,Meyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
144,48.00160756918689,2.112070733044223,0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,196,100.0,100.0,5.301607569186883,3,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,173954,,,0,0,-1,1,114.5,207,125,,,1,3,1.3,3.1,3,Jairo,1.8,1.9990126196648923,1.81712105827654,2.66502103277482,22.72727272727273,26,20,2,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.9,256,120,False,225.2,211,86,1155,,2020-10-24T17:00:21.697186Z,2.104858973464173,2.0517409052672293,2.1383110485114654,44,0,0,,0,,173954.jpg,2.2,0,0,Riedewald,0.8,False,,a,6,31,Crystal Palace,68.0,275,137,50,264924,1140,230442,1379,0.4800160756918689,0.45432104992383915,0.6056865983579136,1.0068902148990906,0.4,11.4,Riedewald,0.9,2.7,,0.0,0.0,0.0,,0.0,0.09999999999999998,0.0,0.0,,0.0,,0.0,0.0,0.5,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.6,1.5,0.06599999999999999,,1.6999999999999993,0.6000000000000014,1.0999999999999996,0.20000000000000107,2.099999999999998,3.5,1.9000000000000021,0.2999999999999972,0.5,1.0,,3.0,0.4000000000000021,1.8000000000000007,2.799999999999997,1.3999999999999986,2.5,2.0,1.9,2.7,1.4000000000000004,1.0999999999999996,1.0999999999999996,0.7000000000000011,1.6999999999999993,3.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.09999999999999998,2.135335283236613,,1.0,1.0,1.0,,1.0,1.2999999999999998,2.149568619222635,1.0,,1.0,,1.0,1.0,6.665298888221586,2.3608100626252178,2.746596963941607,2.0820849986238987,2.135335283236613,1.0,1.0,2.2465969639416064,5.632871083698079,2.3328710836980795,2.496585303791409,2.982683524052735,1,1.855359722495462
145,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,232423,,,0,0,-2,2,0.0,463,183,,,0,2,0.0,0.0,0,Nathan,0.0,,,,,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,494,183,False,0.0,486,183,0,Lack of match fitness - Expected back 03 Apr,2020-08-26T09:30:07.992498Z,,,,38,0,0,,0,,232423.jpg,0.0,0,0,Ferguson,0.6,False,,i,6,31,Crystal Palace,0.0,435,166,0,60301,1476,132609,1703,,,,,0.0,0.0,Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
146,34.42402190664086,2.6555674042265807,1,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,2,178,0.0,100.0,12.095519491181927,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244723,,,-1,1,-2,2,51.0,299,92,,,1,2,0.0,0.7,0,Tyrick,0.6,3.0886069674551853,3.0185594688030917,1.7857901224982342,12.962962962962965,26,20,0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,29.4,313,107,False,221.0,217,87,1170,Muscle injury - Expected back 03 Apr,2021-03-02T23:00:28.697972Z,2.692018546919602,2.552675991436089,2.787064792053436,38,0,0,,0,,244723.jpg,2.7,0,0,Mitchell,14.3,False,,i,6,31,Crystal Palace,21.0,361,132,35,2194490,9129,2151818,39975,0.6988335274280476,0.8127913072250488,0.4699447690784827,1.3622773346197188,0.2,9.2,Mitchell,0.3,0.8999999999999999,0.0,,,,,,,0.0,0.0,0.3,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,0.1,0.4,0.030857142857142854,1.1,1.6999999999999993,0.6000000000000014,1.0999999999999996,0.20000000000000107,2.099999999999998,3.5,1.9000000000000021,0.2999999999999972,0.5,1.0,0.7999999999999998,3.0,0.4000000000000021,1.8000000000000007,2.799999999999997,1.3999999999999986,2.5,2.0,1.9,2.7,1.4000000000000004,1.0999999999999996,1.0999999999999996,0.7000000000000011,1.6999999999999993,0.6000000000000001,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.1,,,,,3.3314843347923184,,,,,,,2.598274476890539,4.96327288272688,7.326122638850533,1.4715177646857691,5.265736909100465,1.1991482734714558,,,1.2432402505008726,,2.328339994495596,,1.5982744768905404,0.26882205095899897,1.9863878557664247,3.93148433479232,,,,1,3.0185594688030917
147,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,466955,,,0,0,-2,2,0.0,554,211,,,0,3,0.0,0.0,0,Brandon,0.0,,,,,26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,577,212,False,0.0,570,210,0,Joined Kilmarnock on loan until the end of the season on 1/2,2021-02-01T21:00:20.102800Z,,,,43,0,0,,0,,466955.jpg,0.0,0,0,Pierrick,0.1,False,,u,6,31,Crystal Palace,0.0,537,207,0,10842,0,15265,92,,,,,0.0,0.0,Pierrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
486,31.79704884351337,2.6979314170253765,0,0.0,0.0,,,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,1,193,100.0,100.0,10.997048843513362,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19188,,,0,0,-2,2,15.3,376,139,,,0,2,-0.1,0.3,0,Scott,0.4,2.6430259608240494,2.8279693982162324,1.9636078863845483,11.785714285714285,26,17,1,0.0,0.0,,,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,1.0,0.0,34.8,280,94,False,237.8,199,80,1080,,2021-01-07T18:30:17.505449Z,2.7316592699945077,2.5892668070778084,2.8283221038995916,43,0,0,,0,,19188.jpg,2.8,0,0,Dann,0.5,False,,a,6,31,Crystal Palace,93.0,235,69,33,102937,90,129394,672,0.6274259109361341,0.6146572001916394,0.45665299683361593,1.3010580605685367,0.1,7.7,Dann,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.3,0.3,0.025454545454545455,1.1,1.6999999999999993,0.6000000000000014,1.0999999999999996,0.20000000000000107,2.099999999999998,3.5,1.9000000000000021,0.2999999999999972,0.5,1.0,0.7999999999999998,3.0,0.4000000000000021,1.8000000000000007,2.799999999999997,1.3999999999999986,2.5,2.0,1.9,2.7,1.4000000000000004,1.0999999999999996,1.0999999999999996,0.7000000000000011,1.6999999999999993,1.7999999999999998,0.0,0.0,,,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.2,0.09999999999999998,0.0,,4.331484334792318,0.7307340962109391,,,5.274923012311923,,1.120789533689274,,,,,0.0,,4.681280184142551,2.661195552886346,1.2432402505008726,1.9863878557664272,,,,,,3.331484334792319,3.531484334792319,4.586341215165636,2.7307340962109388,1,2.8547110131677216
