id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 5,games played,gameweek,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,next10_xP,next1_xP,next5_xP,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,yellow_cards
1,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,37605,,,0,0,-3,3,0.0,650,262,,,0,3,0.0,0.0,0,Mesut,0.0,,,,21,0,0,,,,,,,,,,,,,,,,,,,,,,0.0,650,262,False,0.0,650,262,0,Not included in Arsenal's 25-man Premier League squad,2020-10-20T22:30:18.118477Z,,,,67,0,0,,0,,37605.jpg,0.0,0,0,Özil,0.5,False,,u,1,3,Arsenal,0.0,650,262,0,3441,0,53843,69,,,,,0.0,0.0,Özil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,39476,,,0,0,-2,2,0.0,598,221,,,0,2,0.0,0.0,0,Sokratis,0.0,,,,21,0,0,,,,,,,,,,,,,,,,,,,,,,0.0,610,221,False,0.0,607,221,0,Left the club by mutual consent on 20/1,2020-10-21T10:30:18.546407Z,,,,48,0,0,,0,,39476.jpg,0.0,0,0,Papastathopoulos,0.1,False,,u,1,3,Arsenal,0.0,591,219,0,10266,0,18976,8,,,,,0.0,0.0,Sokratis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,35.36398307758041,2.904898609944105,0,,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,143,100.0,100.0,15.16398307758041,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41270,,,0,0,-1,1,30.4,318,106,4.0,,0,2,4.3,3.8,6,David,3.8,3.5038785345494614,4.15648883770697,12.173913043478262,21,10,0,,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,24.9,289,98,False,132.8,256,98,839,,2020-12-26T18:00:15.638627Z,2.7915640814259053,3.1709687650143445,2.664924209579232,54,0,0,,0,,41270.jpg,2.3,0,0,Luiz Moreira Marinho,0.8,False,,a,1,3,Arsenal,86.0,212,58,28,47426,2873,94611,513,0.5379441870266861,0.6488663952869372,0.7697201551309203,1.250069326526066,0.7,5.2,David Luiz,0.0,0.0,,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.7,0.7,0.057499999999999996,,1.4000000000000004,0.5,0.9000000000000004,1.099999999999998,0.8000000000000007,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,1.9,1.2000000000000028,1.3999999999999986,3.0,0.20000000000000007,1.4000000000000004,1.2000000000000002,0.2999999999999989,1.8000000000000007,2.5,4.199999999999998,,0.0,,,0.0,0.1,,,,0.0,0.4,0.0,0.0,0.09999999999999998,0.0,0.0,0.1,0.0,,,,3.586387855766427,,0.0,,,1.0,3.397315856468885,,,,2.4715177646857693,7.36327288272688,1.0,3.204776847648805,3.586387855766427,1.1991482734714558,5.274923012311927,3.5863878557664246,1.0,,,,1
4,76.16246697435777,4.505385370314121,1,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,202,50.0,50.0,5.2641973566515325,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,54694,,,0,0,-7,7,226.3,80,57,,,1,3,2.4,2.1,0,Pierre-Emerick,4.2,5.927964569240782,7.0930059026295975,16.9047619047619,21,16,5,1.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,2.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,101.8,42,28,False,272.2,133,51,1514,Illness - 50% chance of playing,2021-01-23T16:00:22.555453Z,4.346304402967484,4.253403015069495,4.288745438075277,113,1,0,1.0,0,,54694.jpg,4.2,0,0,Aubameyang,6.5,False,,d,1,3,Arsenal,519.0,27,14,71,561754,727,3257158,8531,0.3987066699393027,0.5245986344460869,0.6276996374008493,1.3402713149923025,0.4,6.3,Aubameyang,1.5,4.5,0.0,0.0,0.0,0.09999999999999988,0.10000000000000007,,,0.0,0.0,0.0,0.0,0.5,,,0.0,0.0,0.5,0.10000000000000007,0.09999999999999988,0.2,-0.09999999999999988,6.0,7.5,0.443661971830986,0.2,1.4000000000000004,0.5,0.9000000000000004,1.099999999999998,0.8000000000000007,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,1.9,1.2000000000000028,1.3999999999999986,3.0,0.20000000000000007,1.4000000000000004,1.2000000000000002,0.2999999999999989,1.8000000000000007,2.5,29.52,0.4,0.3999999999999999,0.20000000000000007,0.19999999999999973,0.3000000000000003,,,0.6000000000000001,0.7999999999999998,0.09999999999999963,1.4000000000000004,0.09999999999999998,,,0.0,0.0,0.0,0.30000000000000004,0.8999999999999999,0.0,0.30000000000000004,,3.8187307530779817,4.246596963941606,3.606530659712634,1.7065696597405973,7.132871083698082,,,5.449328964117222,6.670320046035638,2.867879441171442,11.740818220681719,5.617989671854215,,,2.049787068367864,2.8187307530779817,3.7465969639416064,4.101194211912203,7.540818220681719,2.7652988882215865,3.2820849986239,2
5,17.8607212003398,4.46518030008495,1,,,,,0.0,,,,,,1.0,,0.0,0.0,,,,,,,,3,71,100.0,100.0,4.982451582633563,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,,,,,,,,58822,,,0,0,-4,4,65.7,240,58,,,0,2,4.3,3.8,5,Cédric,3.8,,5.6832500287140375,4.0,21,1,0,,,,,0.0,,,,,,0.0,,0.0,0.0,,,,,,,,12.9,349,125,False,53.6,354,139,275,,2020-09-23T09:00:14.881983Z,4.324355037788717,4.664283156891839,4.192269682647462,46,0,0,,0,,58822.jpg,5.0,0,0,Soares,0.2,False,,a,1,3,Arsenal,10.0,373,140,20,12154,3167,37073,371,0.9706913695836848,,1.2354891366769647,2.0819010497445714,0.8,4.3,Cédric,0.8,2.4000000000000004,,,,,0.0,,,,,,0.6,,0.20000000000000007,0.0,,,,,,,,0.1,0.9,0.225,,,,,1.099999999999998,0.8000000000000007,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,,1.2000000000000028,1.3999999999999986,,,,,,,,0.6000000000000001,,,,,0.0,,,,,,0.0,,0.0,0.1,,,,,,,,2.586387855766427,,,,,1.0,,,,,,10.65858538272688,,3.804776847648805,2.586387855766427,,,,,,,,1
6,68.89826961770622,3.858303098591549,1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,11,265,75.0,,0.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59966,,,0,0,-1,1,204.8,98,9,,,2,4,4.7,5.8,2,Alexandre,5.8,4.499860237596087,5.1797484276729575,17.857142857142858,21,9,8,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,,114.9,31,10,False,380.6,55,9,1211,Head injury - 75% chance of playing,2021-01-30T23:00:18.185183Z,3.751793814182197,3.5988469824162683,3.730695995053326,84,0,0,3.0,0,,59966.jpg,4.2,0,0,Lacazette,8.2,False,,d,1,3,Arsenal,566.0,22,10,75,1095817,37028,803233,74139,0.45932179745137486,0.5356976473328674,0.616636717580114,1.3312410429209578,0.7,8.9,Lacazette,1.5,4.5,0.2,0.0,0.09999999999999998,0.0,,0.0,0.0,0.0,0.09999999999999998,0.0,0.30000000000000004,0.0,0.6,0.0,0.0,,0.0,0.09999999999999998,0.10000000000000003,0.0,,6.0,7.5,0.42,0.2,1.4000000000000004,0.5,0.9000000000000004,1.099999999999998,0.8000000000000007,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,1.9,1.2000000000000028,1.3999999999999986,3.0,0.20000000000000007,1.4000000000000004,1.2000000000000002,0.2999999999999989,1.8000000000000007,2.5,23.52,0.5,0.0,0.5,0.2999999999999998,,0.0,1.0,0.10000000000000007,1.0,0.0,0.20000000000000007,0.09999999999999998,0.7000000000000002,0.09999999999999963,1.2000000000000002,,0.0,0.30000000000000004,0.0,0.19999999999999973,,2.3999999999999986,5.6,1.0,3.3,2.2,,1.0,8.0,3.4000000000000004,8.3,2.0,3.700000000000001,3.4,9.49874213836478,2.3999999999999986,7.8000000000000025,,1.0,2.5,2.3000000000000003,2.799999999999999,,2
7,6.736838686975172,2.245612895658391,0,,,,,,,0.0,,,,,,,,,,,0.0,0.0,,,0,16,100.0,100.0,3.736838686975173,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,69140,,,0,0,0,0,1.0,427,167,,,0,2,0.5,0.0,0,Shkodran,0.0,1.0,,3.0,21,1,0,,,,,,,0.0,,,,,,,,,,,0.0,0.0,,,1.3,451,171,False,11.6,430,168,45,,2020-08-15T10:00:11.331812Z,2.1556963996177743,2.5687292677677798,2.033695272799817,50,0,0,,0,,69140.jpg,1.0,0,0,Mustafi,0.1,False,,a,1,3,Arsenal,0.0,615,227,3,13458,100,13471,97,0.4491225791316782,0.2,,1.004268617168461,0.0,0.6,Mustafi,0.0,0.0,,,,,,,0.0,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,,1.4000000000000004,0.5,0.9000000000000004,1.099999999999998,0.8000000000000007,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,,1.2000000000000028,1.3999999999999986,,,,1.2000000000000002,0.2999999999999989,1.8000000000000007,2.5,0.0,,,,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,0
8,83.39513040799923,3.9355005361078286,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,407,,,26.395130407999233,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,80201,,,0,0,0,0,0.0,621,65,,,2,1,6.3,5.8,7,Bernd,5.8,4.430284285511225,4.461447106994086,21.19047619047619,21,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.7,205,12,False,437.2,32,12,1890,,,3.845584040067212,4.258616908217219,3.723582913249256,50,0,0,,1,,80201.jpg,4.2,0,51,Leno,9.3,False,,a,1,3,Arsenal,0.0,617,63,89,792819,19198,739453,5782,0.7871001072215658,0.8860568571022449,0.8922894213988173,1.7600093448447942,1.2,17.8,Leno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4000000000000004,0.5,0.9000000000000004,1.099999999999998,0.8000000000000007,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,1.9,1.2000000000000028,1.3999999999999986,3.0,0.20000000000000007,1.4000000000000004,1.2000000000000002,0.2999999999999989,1.8000000000000007,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9863878557664254,6.274923012311929,2.9863878557664254,3.4261226388505337,3.626278638962397,3.331484334792321,2.7973158564688854,8.443212633449336,3.797315856468885,5.68128018414255,3.4715177646857693,4.96327288272688,2.5982744768905404,4.204776847648805,3.9863878557664254,3.199148273471456,5.274923012311927,3.9863878557664254,3.2047768476488083,5.9632728827268755,2.661195552886346,6.328339994495595,0
9,38.70984377947148,2.304157367825684,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1,220,100.0,100.0,5.231574161765241,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84450,,,0,0,-3,3,108.0,186,114,1.0,,0,3,3.9,3.4,3,Granit,3.4,2.573210393073368,3.105110204421478,16.8,21,13,1,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,45.0,199,97,False,240.0,160,62,1354,,2020-12-13T22:30:16.182130Z,2.2590521254797005,2.3298193429408087,2.224069964520412,52,0,0,,0,,84450.jpg,2.5,1,0,Xhaka,0.4,False,,a,1,3,Arsenal,102.0,186,99,42,35122,1030,70859,535,0.44310718612032385,0.49484815251410924,0.597136577773361,1.0104398485984463,0.7,8.1,Xhaka,0.7,2.1,0.1,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,,,0.0,0.7,1.4,0.08333333333333333,0.2,1.4000000000000004,0.5,0.9000000000000004,1.099999999999998,0.8000000000000007,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,1.9,1.2000000000000028,1.3999999999999986,3.0,0.20000000000000007,1.4000000000000004,1.2000000000000002,0.2999999999999989,1.8000000000000007,2.5,3.5,0.2,0.0,0.0,0.0,,,0.10000000000000003,0.2,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.09999999999999998,,,0.0,2.746596963941607,4.1187307530779815,2.2465969639416064,1.6065306597126334,-2.0,,,3.6108031583623337,3.449328964117221,2.6703200460356378,2.3678794411714423,2.7408182206817204,2.149568619222635,4.999936350276982,2.746596963941607,1.0,1.0,2.2465969639416064,1.801194211912202,,,2.0820849986238987,2
10,9.710336284939887,3.2598986099441047,0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,1,63,50.0,25.0,3.710336284939887,2,,,,,,,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,,,,,,,,92371,,,0,0,-1,1,11.7,371,136,,,0,2,0.8,0.3,0,Pablo,1.2,,4.681280184142551,2.9787234042553186,21,1,0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,7.4,382,141,False,59.0,348,137,270,Calf injury - 50% chance of playing,2021-01-14T22:00:26.195009Z,3.1699821139034885,3.583014982053494,3.0479809870855314,44,0,0,,0,,92371.jpg,4.7,0,0,Marí,0.1,False,,d,1,3,Arsenal,4.0,393,151,14,31213,11,25205,1017,0.7408860477145692,,1.0639273145778525,1.5540956846577065,0.3,3.2,Marí,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,,1.2000000000000028,1.3999999999999986,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,1.4432126334493358,4.797315856468885,4.681280184142551,,,,,,,,,,,,,1
11,70.391963390577,3.9218379603321454,3,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,13,318,100.0,100.0,22.357154537458296,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,98745,,,0,0,1,-1,274.2,61,13,,,3,2,3.9,3.4,8,Héctor,3.4,3.632784228140232,3.5406706170252518,17.94871794871795,21,17,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.6,90,17,False,270.4,135,53,1550,,2020-12-13T22:30:16.198432Z,3.800154394148025,4.1675698988927765,3.6718607088563298,51,0,0,,0,,98745.jpg,3.9,0,0,Bellerín,4.7,False,,a,1,3,Arsenal,141.0,149,28,70,905877,15474,945270,3791,0.7689878353592442,0.712310632968673,0.6942491405931867,1.736619038173177,0.7,13.7,Bellerín,2.2,6.6000000000000005,0.2,0.29999999999999993,0.10000000000000007,0.3999999999999999,,,0.30000000000000004,0.10000000000000007,0.0,0.0,,0.0,0.0,0.10000000000000007,0.0,0.2,0.0,0.0,0.09999999999999998,0.0,0.4,0.3,2.5,0.1392857142857143,0.2,1.4000000000000004,0.5,0.9000000000000004,1.099999999999998,0.8000000000000007,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,1.9,1.2000000000000028,1.3999999999999986,3.0,0.20000000000000007,1.4000000000000004,1.2000000000000002,0.2999999999999989,1.8000000000000007,2.5,1.7999999999999998,0.0,0.0,0.0,0.0,,,0.0,0.0,0.1,0.0,,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.1,0.0,0.0,0.0,5.886387855766428,4.874923012311927,1.886387855766425,3.726122638850534,3.826278638962396,,,3.3432126334493364,4.097315856468885,0.6000000000000001,5.471517764685769,,2.5982744768905404,2.204776847648805,5.886387855766428,0.19914827347145586,11.67657590487391,2.9863878557664254,2.8047768476488084,9.452042936202812,1.6611955528863458,6.528339994495593,7
13,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,100.0,100.0,,0,,,,,,,,,,,,,,,,,,,,,,101184,,,0,0,0,0,0.0,551,217,,,0,2,0.5,0.0,0,Calum,0.0,,,,21,0,0,,,,,,,,,,,,,,,,,,,,,,0.0,570,217,False,0.0,563,217,0,,2020-08-15T10:00:11.386295Z,,,,45,0,0,,0,,101184.jpg,0.0,0,0,Chambers,0.0,False,,a,1,3,Arsenal,0.0,538,213,0,2167,77,2386,76,,,,,0.0,0.0,Chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
14,3.2456128956583905,3.2456128956583905,0,,,,,,,,,,,,0.0,,,,,,,,,,0,9,0.0,0.0,1.2456128956583907,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111457,,,0,0,-2,2,5.4,396,148,,,0,2,0.0,0.0,0,Sead,0.0,,,1.0,21,1,0,,,,,,,,,,,,0.0,,,,,,,,,,1.3,450,170,False,3.6,451,170,90,Joined Schalke on loan until the end of the season on 4/1. - Expected back 01 Jul,2021-01-03T19:00:21.713564Z,3.1556963996177743,3.5687292677677798,3.0336952727998168,48,0,0,,0,,111457.jpg,2.0,0,0,Kolasinac,0.1,False,,u,1,3,Arsenal,4.0,397,152,2,5329,0,20969,59,0.6761693532621648,,,1.481412829901468,0.0,0.4,Kolasinac,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,1.4000000000000004,0.5,0.9000000000000004,1.099999999999998,0.8000000000000007,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,1.9,1.2000000000000028,1.3999999999999986,3.0,0.20000000000000007,1.4000000000000004,1.2000000000000002,0.2999999999999989,1.8000000000000007,2.5,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,2.5982744768905404,,,,,,,,,,0
15,30.572409320672143,2.8220685526774285,1,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,,0.0,1,110,,,13.494139702965901,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154043,,,0,0,-4,4,42.7,284,86,,,0,2,1.9,1.4,0,Ainsley,1.4,2.6338544907851698,2.6857588823428844,10.833333333333336,21,6,0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,,0.0,14.3,343,122,False,77.6,321,126,485,,,2.724633223466752,3.126869082526757,2.6011427336964315,46,0,0,,0,,154043.jpg,2.4,0,0,Maitland-Niles,0.7,False,,a,1,3,Arsenal,22.0,336,117,26,58304,198,153904,850,0.613493163625528,0.5725770632141673,0.5838606265962792,1.3157962472777427,0.3,5.7,Maitland-Niles,0.2,0.6000000000000001,0.0,,,0.0,0.0,0.1,,0.0,0.0,0.1,,0.0,,,0.0,0.0,,,0.0,,0.0,0.1,0.30000000000000004,0.02769230769230769,0.2,1.4000000000000004,0.5,0.9000000000000004,1.099999999999998,0.8000000000000007,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,1.9,1.2000000000000028,1.3999999999999986,3.0,0.20000000000000007,1.4000000000000004,1.2000000000000002,0.2999999999999989,1.8000000000000007,2.5,0.6000000000000001,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.1,,0.0,,,0.0,0.0,,,0.0,,0.0,,5.274923012311927,,,1.0,3.331484334792321,5.10012484523293,,1.0,1.0,4.371517764685769,,0.0,,,1.1991482734714558,1.0,,,1.0,,1.0,0
16,63.368184592645854,3.5411632566478564,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,6,343,100.0,100.0,22.289914974939624,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,156074,,,0,0,0,0,45.7,277,80,,,1,2,6.9,6.4,8,Rob,6.4,4.44705613017142,5.254990796314474,17.894736842105264,21,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,47.7,179,47,False,349.8,74,25,1575,,2020-10-17T22:30:19.025474Z,3.4239357048277554,3.7977500252537872,3.2965246861093003,45,1,0,,0,,156074.jpg,3.8,0,0,Holding,5.6,False,,a,1,3,Arsenal,81.0,221,61,68,703528,51436,390985,4646,0.7869251681439681,0.988234695593649,1.1677757325143276,1.6693203680428919,1.4,15.1,Holding,0.2,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.1,1.3,0.07264705882352941,0.2,1.4000000000000004,0.5,0.9000000000000004,1.099999999999998,0.8000000000000007,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,1.9,1.2000000000000028,1.3999999999999986,3.0,0.20000000000000007,1.4000000000000004,1.2000000000000002,0.2999999999999989,1.8000000000000007,2.5,6.6000000000000005,0.0,0.3,0.0,0.09999999999999998,0.09999999999999998,0.0,0.0,0.0,0.10000000000000007,0.09999999999999998,0.0,0.0,0.20000000000000007,0.0,0.0,,,,0.0,0.3,-0.09999999999999998,4.986387855766427,5.274923012311927,1.7999999999999998,3.4261226388505337,4.2262786389623965,3.9314843347923207,0.7973158564688851,2.443212633449336,6.797315856468885,7.248998630744494,4.671517764685769,4.96327288272688,2.5982744768905404,4.4047768476488045,4.986387855766427,1.1991482734714558,,,,3.9632728827268746,3.4611955528863456,1.7283399944955955,2
