id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week24,assists_week25,assists_week26,assists_week27,assists_week28,assists_week29,assists_week3,assists_week30,assists_week31,assists_week32,assists_week33,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week24,cleansheet_week25,cleansheet_week26,cleansheet_week27,cleansheet_week28,cleansheet_week29,cleansheet_week3,cleansheet_week30,cleansheet_week31,cleansheet_week32,cleansheet_week33,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week24,goals_week25,goals_week26,goals_week27,goals_week28,goals_week29,goals_week3,goals_week30,goals_week31,goals_week32,goals_week33,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,next10_xP,next1_xP,next5_xP,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week24,xA_week25,xA_week26,xA_week27,xA_week28,xA_week29,xA_week3,xA_week30,xA_week31,xA_week32,xA_week33,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week24,xGA_week25,xGA_week26,xGA_week27,xGA_week28,xGA_week29,xGA_week3,xGA_week30,xGA_week31,xGA_week32,xGA_week33,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week24,xG_week25,xG_week26,xG_week27,xG_week28,xG_week29,xG_week3,xG_week30,xG_week31,xG_week32,xG_week33,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 24,xPoints week 25,xPoints week 26,xPoints week 27,xPoints week 28,xPoints week 29,xPoints week 3,xPoints week 30,xPoints week 31,xPoints week 32,xPoints week 33,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,yellow_cards
152,63.31330240688547,3.1656651203442734,3,0.0,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,0.0,,4,278,100.0,100.0,20.934565293483406,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59949,,,1,-1,-1,1,221.0,162,35,,,1,2,7.0,6.5,7,Seamus,7.0,3.495040518163859,3.0558598622201414,2.690241104989301,4.923188941512584,20.0,33,16,0,0.0,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,57.8,239,76,False,259.4,228,90,1182,,2021-03-05T00:00:28.838960Z,3.1532508372672887,3.217833036807706,3.1532508372672887,49,0,0,,0,,59949.jpg,3.0,0,0,Coleman,1.9,False,,a,7,11,Everton,98.0,266,81,60,333347,37349,273920,1383,0.6460541061927088,0.7132735751354814,1.0047324370433843,1.430101727091277,1.4,12.2,Coleman,1.8,5.4,0.0,,,,,0.0,0.0,,0.09999999999999998,0.0,,0.0,0.0,0.0,,,0.20000000000000007,0.0,,,0.0,,0.4,0.3999999999999999,0.2,0.10000000000000007,0.30000000000000004,0.09999999999999998,0.0,,,0.0,,0.6,2.4,0.12,1.0,2.9000000000000004,0.7000000000000011,0.8999999999999986,0.9000000000000021,1.2999999999999972,1.1000000000000014,0.0,1.1999999999999993,1.0,0.0,0.30000000000000004,1.0,1.9000000000000021,1.0,1.5,4.199999999999998,1.5999999999999979,2.1000000000000014,2.8999999999999986,1.3999999999999986,-0.09999999999999433,0.3999999999999999,0.7999999999999972,1.2000000000000028,1.1999999999999955,1.0,1.2,2.2,0.8000000000000007,2.4000000000000004,1.5999999999999996,1.299999999999999,3.6,0.0,,,,,0.0,0.0,,0.1,0.0,,0.0,0.0,0.0,,,0.09999999999999998,0.2,,,0.0,,0.0,0.0,0.0,0.09999999999999998,0.0,0.1,0.0,,,0.0,,5.371517764685769,3.4715177646857693,,,,,1.0,1.0,,4.104776847648808,1.0,,3.963272882726872,1.0,1.598274476890539,,,3.2599823072819105,4.007586071978623,,,1.0,,8.27783190828049,7.804650130093715,3.8047768476488053,2.7118110236220474,5.371517764685769,1.9,1.0,,,1.8075860719786216,,0
153,4.3,0.86,0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,12,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,66838,,,0,0,0,0,11.6,401,58,,,0,4,0.0,0.0,0,Cenk,0.0,,,1.0,,5.0,33,3,0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,1.8,467,64,False,2.2,483,63,44,Joined Besiktas on loan until the end of the season on 1/2,2021-02-01T19:00:19.507548Z,0.8576002947962184,0.8663713925350349,0.8576002947962184,60,0,0,,0,,66838.jpg,0.8,0,0,Tosun,0.0,False,,u,7,11,Everton,4.0,424,67,4,7789,0,8559,10,0.14333333333333334,,,0.3510935297989222,0.0,0.7,Tosun,0.1,0.30000000000000004,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,,0.0,0.1,0.02,,2.9000000000000004,0.7000000000000011,0.8999999999999986,0.9000000000000021,1.2999999999999972,1.1000000000000014,0.0,1.1999999999999993,1.0,0.0,,1.0,1.9000000000000021,1.0,1.5,4.199999999999998,1.5999999999999979,2.1000000000000014,2.8999999999999986,1.3999999999999986,-0.09999999999999433,,0.7999999999999972,1.2000000000000028,1.1999999999999955,1.0,,,,2.4000000000000004,1.5999999999999996,1.299999999999999,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.3,0.0,,1
154,16.155138595516885,1.7950153995018758,0,,0.0,,,,,0.0,,0.0,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,1,65,100.0,100.0,2.3551385955168835,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,100649,,,0,0,-3,3,118.6,234,138,,,0,3,0.0,-0.5,0,Bernard,0.0,1.4741521427509945,1.4741521427509945,1.5047301280330363,,9.0,33,4,1,,0.0,,,,,0.0,,0.0,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,0.0,1.0,,29.0,338,151,False,96.4,356,150,390,,2021-04-02T14:00:27.425119Z,1.78396836011826,1.829147867796206,1.78396836011826,57,0,0,,0,,100649.jpg,2.0,0,0,Anício Caldeira Duarte,0.1,False,,a,7,11,Everton,76.0,296,145,18,12658,56,21633,29,0.31491498236875015,0.25862318293877096,,0.7518492155251398,0.0,3.2,Bernard,0.6,1.7999999999999998,,0.0,,,,,0.0,,0.09999999999999998,,,,,,,,0.09999999999999998,,0.0,0.0,,,,,,,,,,0.2,0.0,0.2,,0.2,0.8,0.08888888888888889,,2.9000000000000004,0.7000000000000011,0.8999999999999986,0.9000000000000021,1.2999999999999972,1.1000000000000014,0.0,1.1999999999999993,1.0,0.0,,1.0,1.9000000000000021,1.0,1.5,4.199999999999998,1.5999999999999979,2.1000000000000014,2.8999999999999986,1.3999999999999986,-0.09999999999999433,,0.7999999999999972,1.2000000000000028,1.1999999999999955,1.0,,,0.8000000000000007,2.4000000000000004,1.5999999999999996,1.299999999999999,1.0,,0.0,,,,,0.0,,0.1,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,0.0,0.1,,,,1.0,,,,,0.0,,3.1011942119122016,,,,,,,,1.2999999999999998,,2.1224564282529816,1.0,,,,,,,,,,0.6000000000000001,1.0,4.301896517994656,,2
155,88.72135722745085,3.6884159746243617,8,1.0,,,,,,,,,1.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,2.0,11,446,100.0,100.0,25.17805825837869,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101188,3.0,,0,0,1,-1,529.3,37,8,3.0,,1,2,3.5,3.0,6,Lucas,3.5,3.1490610428310606,3.2047480499450787,3.2985691284767533,3.5195968291130706,24.05405405405405,33,34,0,0.0,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,111.6,88,17,False,467.4,106,38,2141,,2021-02-11T00:00:27.483772Z,3.6670634637377857,3.7643155385637934,3.6670634637377857,61,0,0,,0,,101188.jpg,3.7,1,0,Digne,8.8,False,,a,7,11,Everton,117.0,240,66,89,1985079,16281,2064147,5154,0.604658356495797,0.5162395152182067,0.5769830867398477,1.4933959760523026,0.6,14.6,Digne,4.4,13.2,0.1,,,,,,,,,0.10000000000000007,,0.5,0.30000000000000004,0.0,0.3999999999999999,0.0,0.0,0.20000000000000007,0.19999999999999973,0.0,0.7000000000000002,,-0.09999999999999998,0.6999999999999997,0.0,0.0,0.10000000000000052,0.09999999999999998,0.4,0.0,,0.0,0.7,0.5,4.9,0.2037078651685394,1.0,2.9000000000000004,0.7000000000000011,0.8999999999999986,0.9000000000000021,1.2999999999999972,1.1000000000000014,0.0,1.1999999999999993,1.0,0.0,0.30000000000000004,1.0,1.9000000000000021,1.0,1.5,4.199999999999998,1.5999999999999979,2.1000000000000014,2.8999999999999986,1.3999999999999986,-0.09999999999999433,0.3999999999999999,0.7999999999999972,1.2000000000000028,1.1999999999999955,1.0,1.2,2.2,0.8000000000000007,2.4000000000000004,1.5999999999999996,1.299999999999999,3.0,0.0,,,,,,,,,0.0,,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.09999999999999998,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1,0.0,3.7715177646857714,8.07651776468577,,,,,,,,,4.705885306451879,,6.063272882726872,4.371517764685772,1.598274476890539,5.569236395864477,1.8925206405937192,4.157391633706782,4.407586071978624,7.089825713011925,0.8200928802256291,4.086387855766428,,6.777831908280491,4.897315856468891,3.204776847648805,2.204776847648813,3.7715177646857714,2.5047768476488086,6.934247116207956,-0.20268414353111489,,2.407586071978622,7.225935032398058,2
156,95.3938255298375,3.1497961259851994,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12,550,75.0,,31.70091315870345,8,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106611,,,0,0,1,-1,66.1,302,91,,,3,2,1.5,1.5,0,Michael,2.0,2.7270744380031027,2.501659934313063,3.0597863736468827,2.73562318392217,30.285714285714285,33,37,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,98.1,111,23,False,703.0,21,2,2539,Hamstring injury - 75% chance of playing,2021-04-23T23:00:17.234660Z,3.1423057663216345,3.1888906662564604,3.1423057663216345,51,0,0,,0,,106611.jpg,3.5,0,0,Keane,5.6,False,,d,7,11,Everton,212.0,160,24,106,1070413,930,840849,29064,0.6176070835265097,0.5347204780398241,0.5363967027298373,1.394753167794509,0.4,20.8,Keane,0.9,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,,,0.0,,0.2,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.09999999999999998,,-0.1,0.0,0.0,0.0,,0.0,0.1,0.0,0.0,0.0,0.0,1.2,2.1,0.06933962264150943,1.0,2.9000000000000004,0.7000000000000011,0.8999999999999986,0.9000000000000021,1.2999999999999972,1.1000000000000014,0.0,1.1999999999999993,1.0,0.0,0.30000000000000004,1.0,1.9000000000000021,1.0,1.5,4.199999999999998,1.5999999999999979,2.1000000000000014,2.8999999999999986,1.3999999999999986,-0.09999999999999433,0.3999999999999999,0.7999999999999972,1.2000000000000028,1.1999999999999955,1.0,1.2,2.2,0.8000000000000007,2.4000000000000004,1.5999999999999996,1.299999999999999,7.1999999999999975,0.0,0.10000000000000007,0.0,0.0,0.0,0.09999999999999998,0.09999999999999998,,,0.0,,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,0.0,0.0,0.0,0.0,,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,,3.4715177646857693,2.8200928802256287,3.986341215165636,3.6262786389623987,3.626278638962393,3.690127172136053,6.831484334792316,,,6.471517764685769,,8.16327288272687,3.4715177646857693,0.5982744768905389,1.0,2.6827024587755384,1.0599823072819108,3.807586071978623,9.489825713011928,1.2200928802256292,3.4863878557664267,,4.3812801841425575,3.797315856468892,2.204776847648805,2.204776847648813,,2.2047768476488088,3.343212633449335,2.7973158564688854,1.3628718131576498,1.8075860719786216,2.0901271721360515,4
157,86.87744876555588,3.5141439950112487,0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8,444,100.0,100.0,25.87744876555588,7,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,111234,,,0,0,-2,2,10.0,409,7,,,1,1,2.5,2.0,9,Jordan,2.5,3.4067226981040832,3.3323573826408976,3.3158199961194232,4.338147306167292,24.722222222222207,33,31,0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,57.3,240,16,False,562.4,65,16,2202,,2021-04-02T14:00:27.450320Z,3.5197275009626257,3.5185264674619185,3.5197275009626257,48,0,0,,0,,111234.jpg,3.6,0,73,Pickford,4.6,False,,a,7,11,Everton,0.0,653,67,89,665076,5796,867134,1436,0.7321133322940102,0.7097338954383507,0.9037806887848525,1.6039799469908191,0.5,18.5,Pickford,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.9000000000000004,0.7000000000000011,0.8999999999999986,0.9000000000000021,1.2999999999999972,1.1000000000000014,0.0,1.1999999999999993,1.0,0.0,0.30000000000000004,1.0,1.9000000000000021,1.0,1.5,4.199999999999998,1.5999999999999979,2.1000000000000014,2.8999999999999986,1.3999999999999986,-0.09999999999999433,0.3999999999999999,0.7999999999999972,1.2000000000000028,1.1999999999999955,1.0,1.2,2.2,0.8000000000000007,2.4000000000000004,1.5999999999999996,1.299999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.471517764685769,5.471517764685769,3.220092880225629,3.986341215165636,6.626278638962399,,3.0901271721360537,2.331484334792316,,4.204776847648809,3.4715177646857693,,3.963272882726872,4.471517764685768,1.598274476890539,,,2.059982307281911,7.807586071978622,5.489825713011927,3.220092880225629,0.0,,4.681280184142556,,,2.204776847648813,6.471517764685769,2.2047768476488088,3.4432126334493365,3.797315856468885,,1.8075860719786216,3.0901271721360515,1
158,46.244206174049204,1.935803979378804,1,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,,,0,201,100.0,100.0,6.251293802915184,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,120250,4.0,,0,0,-2,2,218.6,164,105,,,0,3,1.0,0.5,3,André Filipe,1.0,2.1133689537803644,2.072153389394519,1.920013880966689,2.283939720585721,23.88888888888889,33,21,0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,,,48.2,268,125,False,176.8,287,122,1451,,2021-04-16T23:30:19.872838Z,1.9301681615485904,1.9555692593383185,1.9301681615485904,53,0,0,,0,,120250.jpg,1.8,0,0,Tavares Gomes,0.2,False,,a,7,11,Everton,92.0,273,136,43,24862,127,44450,51,0.3652460338450574,0.39874885920384234,0.43093202275202286,0.8408595160724456,0.2,8.1,André Gomes,0.9,2.7,0.0,0.0,0.0,0.1,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,0.0,0.2,,0.0,0.4,,,0.0,,0.1,,0.0,,,0.3,1.2,0.05023255813953488,1.0,2.9000000000000004,0.7000000000000011,0.8999999999999986,0.9000000000000021,1.2999999999999972,1.1000000000000014,0.0,1.1999999999999993,1.0,0.0,0.30000000000000004,1.0,1.9000000000000021,1.0,1.5,4.199999999999998,1.5999999999999979,2.1000000000000014,2.8999999999999986,1.3999999999999986,-0.09999999999999433,0.3999999999999999,0.7999999999999972,1.2000000000000028,1.1999999999999955,1.0,1.2,2.2,0.8000000000000007,2.4000000000000004,1.5999999999999996,1.299999999999999,1.5,0.1,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.09999999999999998,,0.0,0.0,,,0.0,,0.0,,0.0,,,2.3678794411714423,2.8678794411714423,1.0,2.496585303791409,1.3,0.0,,1.0,,1.0,1.9343675417661097,,2.7408182206817178,2.3678794411714423,1.0,2.3678794411714423,2.2231301601484303,2.5149955768204784,0.0,4.422456428252981,2.0550232200564067,3.346596963941607,,2.6703200460356395,2.2,,,2.3678794411714423,,1.4108031583623342,,1.0,,,3
159,61.71900060743732,2.327109858968948,3,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,1,236,100.0,100.0,6.94026349403526,5,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153133,,,0,0,-1,1,245.2,144,95,,,1,3,0.8,0.3,0,Alex,0.8,1.7231553976159089,1.716890936776779,2.1050649039483256,2.150597105956101,26.521739130434785,33,18,1,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,71.7,193,102,False,251.0,235,98,1407,,2021-04-05T20:00:22.215185Z,2.312822416201477,2.3698458348515707,2.312822416201477,59,0,0,,0,,153133.jpg,2.3,0,0,Iwobi,0.2,False,,a,7,11,Everton,220.0,154,89,61,36601,82,42983,183,0.39442539982524544,0.2920602368840523,0.3645079840603561,0.9580559673427737,0.1,10.3,Iwobi,1.8,5.4,,0.0,0.4,0.0,0.2,0.10000000000000007,-0.10000000000000007,,,0.0,,0.0,0.0,0.0,0.10000000000000007,0.0,0.09999999999999988,0.0,0.0,0.0,0.10000000000000007,,0.0,,0.0,0.0,,0.4,0.0,0.0,0.2,0.30000000000000004,0.0,1.0,2.8,0.10557377049180326,,2.9000000000000004,0.7000000000000011,0.8999999999999986,0.9000000000000021,1.2999999999999972,1.1000000000000014,0.0,1.1999999999999993,1.0,0.0,0.30000000000000004,1.0,1.9000000000000021,1.0,1.5,4.199999999999998,1.5999999999999979,2.1000000000000014,2.8999999999999986,1.3999999999999986,-0.09999999999999433,0.3999999999999999,0.7999999999999972,1.2000000000000028,1.1999999999999955,1.0,1.2,2.2,0.8000000000000007,2.4000000000000004,1.5999999999999996,1.299999999999999,5.0,,0.0,0.1,0.0,0.0,0.1,0.0,,,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000007,,0.0,,0.09999999999999998,0.09999999999999998,,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0550232200564067,4.196585303791409,2.4065696597406,4.012991678089222,3.0725317930340137,2.032871083698079,,,5.867879441171442,,1.0,1.0,2.149568619222635,2.6678794411714426,1.0,2.3149955768204773,1.0,2.1224564282529816,1.0,3.0465969639416075,,1.0,,1.5,2.8011942119122035,,4.902020658193193,1.0,1.0,2.788770053475936,1.9,2.272531793034013,0
160,9.361367769475713,2.24672826467417,0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,19,0.0,0.0,4.361367769475709,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,153673,,,0,0,-2,2,8.1,417,159,,,0,2,0.0,0.0,0,Jonjoe,0.0,,,1.0,,4.166666666666667,33,1,0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,2.8,450,168,False,11.0,461,176,78,Joined Celtic on loan until the end of the season on 1/2,2021-02-01T22:00:27.167113Z,2.2523117706255484,2.2511107371248404,2.2523117706255484,43,0,0,,0,,153673.jpg,1.2,0,0,Kenny,0.1,False,,u,7,11,Everton,8.0,408,155,5,7972,0,20383,19,0.5224949452730628,,,1.0834685790065044,0.0,1.2,Kenny,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,2.9000000000000004,0.7000000000000011,0.8999999999999986,0.9000000000000021,1.2999999999999972,1.1000000000000014,0.0,1.1999999999999993,1.0,0.0,,1.0,1.9000000000000021,1.0,1.5,4.199999999999998,1.5999999999999979,2.1000000000000014,2.8999999999999986,1.3999999999999986,-0.09999999999999433,,0.7999999999999972,1.2000000000000028,1.1999999999999955,1.0,,,,2.4000000000000004,1.5999999999999996,1.299999999999999,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.36287181315765,,,0
161,1.2616820661685426,1.2616820661685426,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0,1,0.0,0.0,0.26168206616854256,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,160987,,,0,0,0,0,0.9,450,203,,,0,3,0.0,0.0,0,Jean-Philippe,0.2,,,,,1.0,33,1,0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.5,483,203,False,3.8,473,201,11,Knee injury - Expected back 10 Jun,2021-04-12T20:00:19.874095Z,1.263077942656387,1.2627776842812102,1.263077942656387,50,0,0,,0,,160987.jpg,1.0,0,0,Gbamin,0.0,False,,i,7,11,Everton,0.0,671,275,1,662,10,606,10,0.25233641323370853,,,0.5642413731890498,0.0,0.2,Gbamin,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.7999999999999972,1.2000000000000028,1.1999999999999955,1.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0
