id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 5,games played,gameweek,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,next10_xP,next1_xP,next5_xP,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,yellow_cards
1,,,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,37605,,,0,0,-3,3,0.0,645,260,,,0,3,0.0,0.0,0,Mesut,0.0,,,,20,0,0,,,,,,,,,,,,,,,,,,,,,0.0,645,260,False,0.0,645,260,0,Not included in Arsenal's 25-man Premier League squad,2020-10-20T22:30:18.118477Z,,,,67,0,0,,0,,37605.jpg,0.0,0,0,Özil,0.5,False,,u,1,3,Arsenal,0.0,644,260,0,3441,0,53736,65,,,,,0.0,0.0,Özil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,,,0,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,39476,,,0,0,-2,2,0.0,593,219,,,0,2,0.0,0.0,0,Sokratis,0.0,,,,20,0,0,,,,,,,,,,,,,,,,,,,,,0.0,606,219,False,0.0,603,219,0,Left the club by mutual consent on 20/1,2020-10-21T10:30:18.546407Z,,,,48,0,0,,0,,39476.jpg,0.0,0,0,Papastathopoulos,0.1,False,,u,1,3,Arsenal,0.0,584,215,0,10266,0,18964,12,,,,,0.0,0.0,Sokratis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,31.46253162375019,2.8602301476136534,0,,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,117,100.0,100.0,13.862531623750186,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41270,,,0,0,-1,1,29.6,315,103,4.0,,0,2,3.2,3.7,2,David,3.2,3.4873766703060682,4.346522498353819,11.0,20,10,0,,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20.4,304,99,False,119.0,261,100,749,,2020-12-26T18:00:15.638627Z,2.6756536855049764,2.6889764736417114,2.632209950511295,54,0,0,,0,,41270.jpg,2.0,0,0,Luiz Moreira Marinho,0.8,False,,a,1,3,Arsenal,56.0,258,79,22,44241,588,93758,710,0.5296722495580839,0.6458104945011237,0.8049115737692256,1.2308470808920067,0.6,4.1,David Luiz,0.0,0.0,,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.6,0.6,0.05454545454545454,,1.4000000000000004,0.5,0.9000000000000004,1.099999999999998,0.8000000000000007,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,1.9,1.2000000000000028,3.0,0.20000000000000007,1.4000000000000004,1.2000000000000002,0.2999999999999989,1.8000000000000007,2.5,3.6,,0.0,,,0.0,0.1,,,,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,,,,3.204776847648805,,0.0,,,1.0,3.397315856468885,,,,2.4715177646857693,7.36327288272688,1.0,3.204776847648805,1.1991482734714558,5.274923012311927,3.5863878557664246,1.0,,,,1
4,76.24471478601771,4.510250733820767,1,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,202,50.0,0.0,5.3259726476529385,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,54694,,,0,0,-7,7,226.3,76,55,,,1,3,2.6,0.0,0,Pierre-Emerick,5.2,5.596331153593906,6.682086668001505,16.9047619047619,20,16,5,1.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,101.8,35,22,False,272.2,126,46,1514,Personal Reasons - 50% chance of playing,2021-01-23T16:00:22.555453Z,4.33230284928991,4.562003338596768,4.39816190056996,113,1,0,1.0,0,,54694.jpg,4.2,0,0,Aubameyang,6.7,False,,d,1,3,Arsenal,519.0,22,13,71,560740,877,3241964,17182,0.3991372330814838,0.49525054456583234,0.591335103362965,1.3417186733443613,0.5,6.3,Aubameyang,1.5,4.5,0.0,0.0,0.0,0.09999999999999988,0.10000000000000007,,,0.0,0.0,0.0,0.0,0.5,,0.0,0.0,0.5,0.10000000000000007,0.09999999999999988,0.2,-0.09999999999999988,6.0,7.5,0.443661971830986,0.2,1.4000000000000004,0.5,0.9000000000000004,1.099999999999998,0.8000000000000007,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,1.9,1.2000000000000028,3.0,0.20000000000000007,1.4000000000000004,1.2000000000000002,0.2999999999999989,1.8000000000000007,2.5,29.52,0.4,0.3999999999999999,0.20000000000000007,0.19999999999999973,0.3000000000000003,,,0.6000000000000001,0.7999999999999998,0.09999999999999963,1.4000000000000004,0.09999999999999998,,0.0,0.0,0.0,0.30000000000000004,0.8999999999999999,0.0,0.30000000000000004,,3.8187307530779817,4.246596963941606,3.606530659712634,1.7065696597405973,7.132871083698082,,,5.449328964117222,6.670320046035638,2.867879441171442,11.740818220681719,5.617989671854215,,2.049787068367864,2.8187307530779817,3.7465969639416064,4.101194211912203,7.540818220681719,2.7652988882215865,3.2820849986239,2
5,15.07943258120574,5.02647752706858,1,,,,,0.0,,,,,,1.0,,0.0,,,,,,,,3,53,100.0,100.0,3.7806904428409602,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,,,,,,,58822,,,0,0,-4,4,54.9,250,63,,,0,2,3.5,4.0,2,Cédric,3.5,,7.231681115187843,3.0,20,1,0,,,,,0.0,,,,,,0.0,,0.0,,,,,,,,10.9,357,131,False,45.0,355,138,185,,2020-09-23T09:00:14.881983Z,4.809628099735738,4.8783789267596855,4.784969725946357,46,0,0,,0,,58822.jpg,5.0,0,0,Soares,0.2,False,,a,1,3,Arsenal,9.0,374,140,15,8289,1517,36439,479,1.092712505884474,,1.572104590258227,2.3436072312516663,0.8,3.3,Cédric,0.8,2.4000000000000004,,,,,0.0,,,,,,0.6,,0.20000000000000007,,,,,,,,0.0,0.8,0.26666666666666666,,,,,1.099999999999998,0.8000000000000007,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,,1.2000000000000028,,,,,,,,0.0,,,,,0.0,,,,,,0.0,,0.0,,,,,,,,3.804776847648805,,,,,1.0,,,,,,10.65858538272688,,3.804776847648805,,,,,,,,0
6,66.51874213836477,3.9182272766434036,1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,11,263,,,0.0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59966,,,0,0,-2,2,203.7,89,8,,,2,4,6.8,7.3,11,Alexandre,6.8,4.5998602375960855,5.379748427672956,16.976744186046513,20,9,8,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,,113.6,29,9,False,380.6,51,9,1121,,,3.8071570952262683,3.9979174512095783,3.8718085290953086,83,0,0,3.0,0,,59966.jpg,4.3,0,0,Lacazette,7.7,False,,a,1,3,Arsenal,554.0,21,9,73,963560,130395,717234,16948,0.4720755754992052,0.5542000286260343,0.6481624611654163,1.360036542361314,0.8,8.8,Lacazette,1.5,4.5,0.2,0.0,0.09999999999999998,0.0,,0.0,0.0,0.0,0.09999999999999998,0.0,0.30000000000000004,0.0,0.6,0.0,,0.0,0.09999999999999998,0.10000000000000003,0.0,,5.9,7.4,0.4358904109589041,0.2,1.4000000000000004,0.5,0.9000000000000004,1.099999999999998,0.8000000000000007,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,1.9,1.2000000000000028,3.0,0.20000000000000007,1.4000000000000004,1.2000000000000002,0.2999999999999989,1.8000000000000007,2.5,23.12,0.5,0.0,0.5,0.2999999999999998,,0.0,1.0,0.10000000000000007,1.0,0.0,0.20000000000000007,0.09999999999999998,0.7000000000000002,1.2000000000000002,,0.0,0.30000000000000004,0.0,0.19999999999999973,,9.49874213836478,5.6,1.0,3.3,2.2,,1.0,8.0,3.4000000000000004,8.3,2.0,3.700000000000001,3.4,9.49874213836478,7.8000000000000025,,1.0,2.5,2.3000000000000003,2.799999999999999,,2
7,6.78069044284096,2.2602301476136533,0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,0,16,100.0,100.0,3.7806904428409602,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,69140,,,0,0,0,0,1.0,424,167,,,0,2,0.0,0.5,0,Shkodran,0.0,1.0,,3.0,20,1,0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,1.3,448,170,False,11.6,425,167,45,,2020-08-15T10:00:11.331812Z,2.097996507583244,2.0729460380288325,2.041547522525048,50,0,0,,0,,69140.jpg,1.0,0,0,Mustafi,0.1,False,,a,1,3,Arsenal,0.0,609,223,3,13345,59,13346,115,0.45204602952273065,0.2,,1.0108056509717025,0.0,0.6,Mustafi,0.0,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,,1.4000000000000004,0.5,0.9000000000000004,1.099999999999998,0.8000000000000007,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,,1.2000000000000028,,,,1.2000000000000002,0.2999999999999989,1.8000000000000007,2.5,0.0,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,0
8,79.20460295227306,3.9602301476136534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,382,,,25.204602952273067,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,80201,,,0,0,0,0,0.0,616,65,,,2,1,5.5,6.0,3,Bernd,5.5,4.374257763819637,4.423632707134578,20.0,20,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.1,201,12,False,411.0,33,12,1800,,,3.7979965075832434,3.772946038028832,3.7415475225250483,50,0,0,,1,,80201.jpg,4.1,0,48,Leno,9.1,False,,a,1,3,Arsenal,0.0,611,63,82,766096,13470,723425,16416,0.7920460295227307,0.8748515527639273,0.8847265414269156,1.771068763321631,1.1,16.4,Leno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4000000000000004,0.5,0.9000000000000004,1.099999999999998,0.8000000000000007,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,1.9,1.2000000000000028,3.0,0.20000000000000007,1.4000000000000004,1.2000000000000002,0.2999999999999989,1.8000000000000007,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.204776847648805,6.274923012311929,2.9863878557664254,3.4261226388505337,3.626278638962397,3.331484334792321,2.7973158564688854,8.443212633449336,3.797315856468885,5.68128018414255,3.4715177646857693,4.96327288272688,2.5982744768905404,4.204776847648805,3.199148273471456,5.274923012311927,3.9863878557664254,3.2047768476488083,5.9632728827268755,2.661195552886346,6.328339994495595,0
9,36.11842711304525,2.2226724377258607,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1,206,100.0,100.0,5.1196849746804665,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84450,,,0,0,-3,3,104.2,182,111,1.0,,0,3,3.5,4.0,5,Granit,3.5,2.4307021050447464,3.245656604456601,16.25,20,13,1,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,42.0,197,96,False,230.4,159,61,1264,,2020-12-13T22:30:16.182130Z,2.160687834238073,2.191224187045596,2.159047289317444,52,0,0,,0,,84450.jpg,2.4,1,0,Xhaka,0.4,False,,a,1,3,Arsenal,85.0,205,109,39,33888,582,69925,770,0.4274370072549732,0.46744271250860503,0.6241647316262694,0.9747063429000847,0.7,7.5,Xhaka,0.7,2.1,0.1,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,,,0.0,0.6,1.2999999999999998,0.07999999999999999,0.2,1.4000000000000004,0.5,0.9000000000000004,1.099999999999998,0.8000000000000007,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,1.9,1.2000000000000028,3.0,0.20000000000000007,1.4000000000000004,1.2000000000000002,0.2999999999999989,1.8000000000000007,2.5,3.0,0.2,0.0,0.0,0.0,,,0.10000000000000003,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,,,0.0,4.999936350276982,4.1187307530779815,2.2465969639416064,1.6065306597126334,-2.0,,,3.6108031583623337,3.449328964117221,2.6703200460356378,2.3678794411714423,2.7408182206817204,2.149568619222635,4.999936350276982,1.0,1.0,2.2465969639416064,1.801194211912202,,,2.0820849986238987,2
10,9.753877035444924,3.2745158618993675,0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,1,63,25.0,0.0,3.753877035444925,2,,,,,,,0.0,1.0,1.0,0.0,0.0,,0.0,,,,,,,,92371,,,0,0,-1,1,11.7,366,136,,,0,2,0.4,0.0,0,Pablo,1.5,,4.739298020305718,2.9787234042553186,20,1,0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,7.4,377,140,False,59.0,346,136,270,Calf injury - 25% chance of playing,2021-01-14T22:00:26.195009Z,3.1122822218689574,3.0872317523145463,3.055833236810762,44,0,0,,0,,92371.jpg,4.7,0,0,Marí,0.1,False,,d,1,3,Arsenal,4.0,391,150,14,31186,34,23133,2065,0.7442081504316743,,1.0771131864331176,1.5610641861061665,0.3,3.2,Marí,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,,1.2000000000000028,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.4432126334493358,4.797315856468885,4.681280184142551,,,,,,,,,,,,1
11,64.9001900684406,3.768398133006228,3,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,11,291,100.0,100.0,21.703963653346246,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,98745,,,0,0,1,-1,260.8,62,13,,,3,2,2.2,2.7,1,Héctor,2.2,3.3241749114379613,3.0934026172008653,17.22222222222222,20,17,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.8,95,18,False,251.8,142,57,1460,,2020-12-13T22:30:16.198432Z,3.5764341248878013,3.6024448450030606,3.5372905128993226,51,0,0,,0,,98745.jpg,3.6,0,0,Bellerín,4.7,False,,a,1,3,Arsenal,125.0,155,33,62,889298,2446,929908,19513,0.7389015947071036,0.6517990022427376,0.6065495327844834,1.66867474061591,0.4,12.2,Bellerín,2.1,6.3000000000000025,0.2,0.29999999999999993,0.10000000000000007,0.3999999999999999,,,0.30000000000000004,0.10000000000000007,0.0,0.0,,0.0,0.0,0.0,0.2,0.0,0.0,0.09999999999999998,0.0,0.4,0.2,2.3000000000000003,0.13354838709677422,0.2,1.4000000000000004,0.5,0.9000000000000004,1.099999999999998,0.8000000000000007,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,1.9,1.2000000000000028,3.0,0.20000000000000007,1.4000000000000004,1.2000000000000002,0.2999999999999989,1.8000000000000007,2.5,1.2000000000000002,0.0,0.0,0.0,0.0,,,0.0,0.0,0.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,2.204776847648805,4.874923012311927,1.886387855766425,3.726122638850534,3.826278638962396,,,3.3432126334493364,4.097315856468885,0.6000000000000001,5.471517764685769,,2.5982744768905404,2.204776847648805,0.19914827347145586,11.67657590487391,2.9863878557664254,2.8047768476488084,9.452042936202812,1.6611955528863458,6.528339994495593,7
13,,,0,,,,,,,,,,,,,,,,,,,,,0,0,100.0,100.0,,0,,,,,,,,,,,,,,,,,,,,,101184,,,0,0,0,0,0.0,544,215,,,0,2,0.0,0.5,0,Calum,0.0,,,,20,0,0,,,,,,,,,,,,,,,,,,,,,0.0,564,215,False,0.0,558,215,0,,2020-08-15T10:00:11.386295Z,,,,45,0,0,,0,,101184.jpg,0.0,0,0,Chambers,0.0,False,,a,1,3,Arsenal,0.0,531,209,0,2067,66,2271,83,,,,,0.0,0.0,Chambers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
14,3.2602301476136533,3.2602301476136533,0,,,,,,,,,,,,0.0,,,,,,,,,0,9,0.0,0.0,1.2602301476136533,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111457,,,0,0,-2,2,5.4,392,147,,,0,2,0.0,0.0,0,Sead,0.0,,,1.0,20,1,0,,,,,,,,,,,,0.0,,,,,,,,,1.3,447,169,False,3.6,448,169,90,Joined Schalke on loan until the end of the season on 4/1. - Expected back 01 Jul,2021-01-03T19:00:21.713564Z,3.0979965075832436,3.0729460380288325,3.041547522525048,48,0,0,,0,,111457.jpg,2.0,0,0,Kolasinac,0.1,False,,u,1,3,Arsenal,4.0,395,151,2,5329,0,20868,85,0.6792146140861778,,,1.4880846620886627,0.0,0.4,Kolasinac,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,0.0,,1.4000000000000004,0.5,0.9000000000000004,1.099999999999998,0.8000000000000007,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,1.9,1.2000000000000028,3.0,0.20000000000000007,1.4000000000000004,1.2000000000000002,0.2999999999999989,1.8000000000000007,2.5,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,2.5982744768905404,,,,,,,,,0
15,30.751235404179358,2.838575575770402,1,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,1,110,,,13.652493265814574,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154043,,,0,0,-4,4,42.7,277,80,,,0,2,1.8,2.3,0,Ainsley,1.8,2.6338544907851698,2.1238392548952563,10.833333333333336,20,6,0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,0.0,14.3,339,118,False,77.6,315,121,485,,,2.6687797498058106,2.656717152085325,2.616732541692527,46,0,0,,0,,154043.jpg,2.4,0,0,Maitland-Niles,0.7,False,,a,1,3,Arsenal,22.0,330,115,26,58029,196,152387,1111,0.6170816469066092,0.5725770632141673,0.4617041858467949,1.3234926864797085,0.4,5.7,Maitland-Niles,0.2,0.6000000000000001,0.0,,,0.0,0.0,0.1,,0.0,0.0,0.1,,0.0,,0.0,0.0,,,0.0,,0.0,0.1,0.30000000000000004,0.02769230769230769,0.2,1.4000000000000004,0.5,0.9000000000000004,1.099999999999998,0.8000000000000007,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,1.9,1.2000000000000028,3.0,0.20000000000000007,1.4000000000000004,1.2000000000000002,0.2999999999999989,1.8000000000000007,2.5,0.6000000000000001,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.1,,0.0,,0.0,0.0,,,0.0,,0.0,,5.274923012311927,,,1.0,3.331484334792321,5.10012484523293,,1.0,1.0,4.371517764685769,,0.0,,1.1991482734714558,1.0,,,1.0,,1.0,0
16,58.702687526027404,3.424323439018265,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,4,316,100.0,100.0,21.60394538766263,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,156074,,,0,0,0,0,44.5,275,78,,,1,2,6.0,6.5,2,Rob,6.0,4.29102960847983,5.617176396454966,17.142857142857142,20,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,45.1,183,49,False,325.2,82,31,1485,,2020-10-17T22:30:19.025474Z,3.233416510654078,3.257611721803305,3.193657596512009,45,1,0,,0,,156074.jpg,3.5,0,0,Holding,5.0,False,,a,1,3,Arsenal,81.0,209,54,60,639088,24992,372697,18916,0.7609607642262811,0.95356213521774,1.248261421434437,1.6142415498039029,1.3,13.3,Holding,0.2,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,1.1,1.3,0.07583333333333334,0.2,1.4000000000000004,0.5,0.9000000000000004,1.099999999999998,0.8000000000000007,2.2,0.8000000000000007,0.4000000000000021,1.0,0.2999999999999972,1.9,1.2000000000000028,3.0,0.20000000000000007,1.4000000000000004,1.2000000000000002,0.2999999999999989,1.8000000000000007,2.5,6.6000000000000005,0.0,0.3,0.0,0.09999999999999998,0.09999999999999998,0.0,0.0,0.0,0.10000000000000007,0.09999999999999998,0.0,0.0,0.20000000000000007,0.0,,,,0.0,0.3,-0.09999999999999998,4.4047768476488045,5.274923012311927,1.7999999999999998,3.4261226388505337,4.2262786389623965,3.9314843347923207,0.7973158564688851,2.443212633449336,6.797315856468885,7.248998630744494,4.671517764685769,4.96327288272688,2.5982744768905404,4.4047768476488045,1.1991482734714558,,,,3.9632728827268746,3.4611955528863456,1.7283399944955955,2
